Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31),C4H5(34)
7.47893158093454e-10,0.11224538554022839,0.0,0.0,0.0,0.0,0.9999998793230861,2.372954859649051e-07,1.9851239790940844e-09,3.383404509189447e-11,1.926361987807747e-09,2.7130054620082317e-11,3.959402771979979e-11,1.7329427545698605e-21,4.986957086038241e-22,7.52982720570442e-24,4.831213472131893e-30,7.555287223781654e-36,3.0347453083066444e-38,2.6441560141177706e-37,9.406468559559277e-38,5.132524371162633e-38,3.869711919846386e-41,4.0181519884060173e-44,5.630350860300309e-43,6.173646332335145e-34,8.142940401732102e-48
9.382118943094176e-10,0.11224538898684368,0.0,0.0,0.0,0.0,0.9999998485906811,2.9767001096611654e-07,2.504828219790083e-09,5.3243443615900395e-11,2.4128251490437614e-09,4.286330688998573e-11,6.22431204611201e-11,4.18280863512981e-21,1.1324140627832233e-21,2.108123499652445e-23,1.3609925861411788e-29,3.3435048810161985e-35,1.3433371669498065e-37,1.0395215421478721e-36,5.136826468463105e-37,2.805031559524084e-37,2.3581402166398137e-40,2.095154458125502e-43,3.7928465186298e-42,2.6076692929309583e-33,6.621857013541418e-47
9.999999999999999e-10,0.11224539243386995,0.0,0.0,0.0,0.0,0.9999998386111912,3.172700154473582e-07,2.6748005752789932e-09,6.048684278529939e-11,2.570452983629828e-09,4.8756953977849384e-11,7.068732841733944e-11,5.355836295833803e-21,1.4294007884741984e-21,2.824154790547471e-23,1.826066873603288e-29,5.104712457870772e-35,2.0510807849428545e-37,1.5332016566714666e-36,8.342653051617383e-37,4.556723511334369e-37,3.9466689864098345e-40,3.3674226659291388e-43,6.552725838756037e-42,3.92350451354031e-33,1.2074183217034893e-46
1.1285306305253812e-09,0.11224539243386995,0.0,0.0,0.0,0.0,0.9999998178488272,3.580401509950441e-07,3.0303205615545048e-09,7.703369146012536e-11,2.8978808495314657e-09,6.225986451117632e-11,8.99628748046277e-11,8.552272594827603e-21,2.2288587841251296e-21,4.9289805804908215e-23,3.1955717293731724e-29,1.1280301286343224e-34,4.532923948667224e-37,3.1877680006742903e-36,2.0448497141980237e-36,1.117338804132341e-36,1.013737915036411e-39,8.128965606592729e-43,1.769169497624213e-41,8.443180054834951e-33,3.527461664685217e-46
1.3188493667413449e-09,0.11224539588131163,0.0,0.0,0.0,0.0,0.9999997870975387,4.1840590589259805e-07,3.561545903245303e-09,1.0520448758997491e-10,3.381583853515141e-09,8.536010788432633e-11,1.2273888897617969e-10,1.5601007717207507e-20,3.9701144733564885e-21,1.0163198751626854e-22,6.609245792965192e-29,3.16025474386442e-34,1.2700853622660534e-36,8.264004829073529e-36,6.573262126256233e-36,3.5938138568739e-36,3.456044460383064e-39,2.575207043579906e-42,6.484168611939916e-41,2.2791032470108483e-32,1.4538678969187414e-45
1.5091681029573085e-09,0.11224539932917328,0.0,0.0,0.0,0.0,0.9999997563368305,4.787672754998689e-07,4.098450094136412e-09,1.3775553093153804e-10,3.863987974902027e-09,1.1220403260292293e-10,1.605573267907629e-10,2.6182479245159672e-20,6.567720465357893e-21,1.9096641667271756e-22,1.2447711617851225e-28,7.737455890941389e-34,3.1099226873301796e-36,1.8963898381188465e-35,1.813883111341998e-35,9.922460410670319e-36,1.0001253381275649e-38,7.047376135681977e-42,2.0061778345810764e-40,5.393811345706778e-32,5.0032786474840616e-45
1.889805575389236e-09,0.11224540622617389,0.0,0.0,0.0,0.0,0.9999996947872083,5.99476858208776e-07,5.189083022661503e-09,2.1599715467136088e-10,4.825110223706855e-09,1.7728104992778517e-10,2.5126887215527485e-10,6.17520007515204e-20,1.5324727039930105e-20,5.531252178539424e-22,3.6174765175941105e-28,3.5601744275043196e-33,1.4311551734186596e-35,7.787754793736346e-35,1.061434939284983e-34,5.814099113869372e-35,6.388219599664076e-38,4.1019764150539743e-41,1.5091277455352213e-39,2.3188481551230103e-31,4.43460230573324e-44
2.2704430478211633e-09,0.11224541312490666,0.0,0.0,0.0,0.0,0.9999996332000651,7.2016889785385e-07,6.301804485857707e-09,3.1175615293099025e-10,5.781659763557737e-09,2.5780347582810313e-10,3.6199776068505184e-10,1.2363818739742536e-19,3.0778935179626045e-20,1.3257613873598732e-21,8.690057703680464e-28,1.2272037022746502e-32,4.933687528721376e-35,2.475506915237916e-34,4.365861842592395e-34,2.394062511639476e-34,2.7761060712275613e-37,1.6898280207786301e-40,7.38657899636014e-39,7.550872924459234e-31,2.4719406509502415e-43
2.6510805202530905e-09,0.11224542002540576,0.0,0.0,0.0,0.0,0.9999995715754965,8.408433931697106e-07,7.436213808852879e-09,4.2503011499388726e-10,6.7340345761083864e-09,3.5407814969235784e-10,4.926527088779832e-10,2.212376832155103e-19,5.567680669069163e-20,2.784580847260458e-21,1.828173898478865e-27,3.483933891025255e-32,1.4007232331698607e-34,6.603383366903936e-34,1.4288367270656648e-33,7.842984882484475e-34,9.451515280672828e-37,5.551716515122553e-40,2.776956086778856e-38,2.0367517201915668e-30,1.0486081347655431e-42
3.031717992685018e-09,0.11224542692770485,0.0,0.0,0.0,0.0,0.9999995099135899,9.615003428933972e-07,8.591924000712068e-09,5.558166292808514e-10,7.68261895940184e-09,4.664063932124937e-10,6.431505997424201e-10,3.6477809519482603e-19,9.322914775977684e-20,5.3077496002542695e-21,3.4889670055488384e-27,8.611176123509604e-32,3.46230728201174e-34,1.5526978958139297e-33,3.9889276905334915e-33,2.1916400756085636e-33,2.720991931662511e-36,1.5571019249542242e-39,8.728186207022835e-38,4.803650492894192e-30,3.692106430601122e-42
3.412355465116945e-09,0.11224543383183687,0.0,0.0,0.0,0.0,0.999999448214425,1.0821397457642715e-06,9.768561276304312e-09,7.041132834903614e-10,8.627784005940522e-09,5.950842006772674e-10,8.13416194918609e-10,5.651820346314511e-19,1.4710765790395018e-19,9.392184794288726e-21,6.1796973882612346e-27,1.9164635710954439e-31,7.705841972001067e-34,3.3143816973459506e-33,9.890707115151838e-33,5.4393465952419486e-33,6.918250576850196e-36,3.8797908705083065e-39,2.4042748921217577e-37,1.023177293089036e-29,1.128031858851558e-41
3.792992937548872e-09,0.11224544073783432,0.0,0.0,0.0,0.0,0.9999993864780737,1.2027616005239282e-06,1.0965764606847024e-08,8.699176647139906e-10,9.569888052067835e-09,7.404024185446719e-10,1.0033818647747439e-09,8.33972469932575e-19,2.214414785014361e-19,1.5669239704064266e-20,1.0317677523199106e-26,3.925981828825695e-31,1.5786329140601488e-33,6.552229375023626e-33,2.2344936170638268e-32,1.229991823373072e-32,1.5962603212527615e-35,8.808066885402212e-39,5.975398593820551e-37,2.0106733873250124e-29,3.077751087146603e-41
4.173630409980799e-09,0.11224544764572908,0.0,0.0,0.0,0.0,0.9999993247046011,1.3233659059161074e-06,1.218318532542374e-08,1.0532273595179887e-09,1.050927707236614e-08,9.026469039789981e-10,1.212987352463068e-09,1.18320645093976e-18,3.208140940627349e-19,2.4918822620354893e-20,1.6418584227190205e-26,7.513373489414651e-31,3.021195399067301e-33,1.2163977802474411e-32,4.672620046651197e-32,2.574422652164003e-32,3.3980162278830357e-35,1.85053819734236e-38,1.3618804609402699e-36,3.6999993983322133e-29,7.626352674950456e-41
4.554267882412726e-09,0.11224545455555239,0.0,0.0,0.0,0.0,0.9999992628940643,1.4439526606865931e-06,1.3420486633313568e-08,1.2540399540389603e-09,1.1446285173216716e-08,1.0820987235419104e-09,1.4421794789478234e-09,1.6254035206606757e-18,4.502593390825252e-19,3.808748191180476e-20,2.510845333539408e-26,1.359932757952236e-30,5.468529108047205e-33,2.143719823704784e-32,9.180128522326121e-32,5.062520387726781e-32,6.780266685448453e-35,3.6521536933234413e-38,2.8988995924576574e-36,6.449788947548111e-29,1.7525359380446088e-40
4.9349053548446525e-09,0.11224546146733508,0.0,0.0,0.0,0.0,0.9999992010465142,1.5645218635831259e-06,1.467734320317892e-08,1.4723530340625223e-09,1.2381234989525988e-08,1.2790343127981304e-09,1.690911905802328e-09,2.1735004164070543e-18,6.152580403935292e-19,5.630345047804669e-20,3.713365774833291e-26,2.3489696852084755e-30,9.4457932599475e-33,3.616495909498016e-32,1.7116745609663428e-31,9.448033519031356e-32,1.28159645362403e-34,6.839126631416016e-38,5.8270109774866024e-36,1.0744246070870854e-28,3.778610447688675e-40
5.315542827276579e-09,0.11224546838110742,0.0,0.0,0.0,0.0,0.9999991391619946,1.6850735133553264e-06,1.595344080881969e-08,1.7081641850993828e-09,1.3314438054895772e-08,1.493725625056329e-09,1.9591449137038014e-09,2.840819149139604e-18,8.217346971770821e-19,8.089117044713874e-20,5.337054078307989e-26,3.897868851442791e-30,1.5674550886504017e-32,5.876898758639361e-32,3.0512934715086102e-31,1.6858140484282507e-31,2.312510223693749e-34,1.2242011409805354e-37,1.1148456683755898e-35,1.7217963086973153e-28,7.707215653403985e-40
6.076817772140434e-09,0.11224548221474008,0.0,0.0,0.0,0.0,0.9999990152821928,1.9261241485341733e-06,1.856215554238454e-08,2.2322710413350305e-09,1.5176796746206687e-08,1.97744169800765e-09,2.5539855824058717e-09,4.588185160551755e-18,1.3850174906023504e-18,1.5554949140364994e-19,1.0269347193687602e-25,9.716099380011198e-30,3.9072490904066757e-32,1.4137371608278739e-31,8.677683749642762e-31,4.803595427410584e-31,6.715051115386664e-34,3.5085487601538788e-37,3.6194772189369597e-35,4.0176296569324554e-28,2.8053106874688094e-39
6.8380927170042885e-09,0.1122454960566833,0.0,0.0,0.0,0.0,0.9999988912548873,2.167104556254883e-06,2.124432512787135e-08,2.8263412041814894e-09,1.7035645406410535e-08,2.535338513296162e-09,3.2265077827653073e-09,6.980818375150511e-18,2.196245060257943e-18,2.7714886223710957e-19,1.8306325754033108e-25,2.1739100592616292e-29,8.742376591080343e-32,3.073275762257466e-31,2.1826956842078837e-30,1.210584508195389e-30,1.717937768904835e-33,8.88617452779934e-37,1.0242248975073022e-34,8.457377625153348e-28,8.742412237986133e-39
7.599367661868142e-09,0.11224550990716314,0.0,0.0,0.0,0.0,0.9999987670802153,2.408014726574649e-06,2.399779842966027e-08,3.490355355320326e-09,1.889311361702963e-08,3.169445182489408e-09,3.9766099271887505e-09,1.0136790768774379e-17,3.3184289101433196e-18,4.648737936739254e-19,3.071813146831773e-25,4.4649419377895114e-29,1.795604896666309e-31,6.1638731538406775e-31,4.9774448033507814e-30,2.7659415381113268e-30,3.973162584257563e-33,2.0389563269705306e-36,2.5948295389158968e-34,1.6418097050816127e-27,2.409526968709824e-38
8.360642606731996e-09,0.11224552376639899,0.0,0.0,0.0,0.0,0.999998642758227,2.6488546495740396e-06,2.6820568373507368e-08,4.2242941787086306e-09,2.0751186888944493e-08,3.881732579850866e-09,4.804276255673516e-09,1.417855433194885e-17,4.821342641501494e-18,7.424795354348512e-19,4.907779454143164e-25,8.556604571440292e-29,3.4411387025464544e-31,1.1579045933701973e-30,1.0484147985874504e-29,5.837134609466028e-30,8.469326153948027e-33,4.318700605568693e-36,6.0104170773620414e-34,2.985756662302817e-27,6.019430323437756e-38
9.12191755159585e-09,0.11224553763460421,0.0,0.0,0.0,0.0,0.9999985182888935,2.8896243153551567e-06,2.9710762287375185e-08,5.028138362403301e-09,2.2611716319724385e-08,4.674117222808191e-09,5.709571057114255e-09,1.923269063356626e-17,6.781412747089035e-18,1.1387525452473967e-18,7.529177392562408e-25,1.5486416107756764e-28,6.228112341606108e-31,2.0603070395452732e-30,2.068455504218918e-29,1.1538256690084512e-29,1.6882953501253537e-32,8.563961708858884e-36,1.2933216550758587e-33,5.145719828142538e-27,1.3874721159831558e-37
9.883192496459703e-09,0.11224555151198647,0.0,0.0,0.0,0.0,0.9999983936721109,3.1303237140399386e-06,3.266663290727954e-08,5.9018686002276475e-09,2.4476427586109435e-08,5.54846488491764e-09,6.69263328811691e-09,2.5429699548963267e-17,9.281612054154842e-18,1.6879623433497313e-18,1.116299262011581e-24,2.671410286691779e-28,1.0743608466032896e-30,3.502194844981669e-30,3.8630962788454383e-29,2.1590171422145188e-29,3.1818912448947573e-32,1.606951421225929e-35,2.6165888060410518e-33,8.477954043406173e-27,2.9895279769874687e-37
9.999999999999999e-09,0.1122455653987481,0.0,0.0,0.0,0.0,0.9999983745382669,3.167249613193309e-06,3.312587855393141e-08,6.042113844600049e-09,2.4763016434501796e-08,5.689990890804166e-09,6.850365072863512e-09,2.6490158206350904e-17,9.718624076999583e-18,1.7882345183082544e-18,1.1826502554573683e-24,2.893568622300422e-28,1.1637077718694501e-30,3.785561831366191e-30,4.2334544203465857e-29,2.3666963579234538e-29,3.491492064166425e-32,1.7622290858248605e-35,2.9013942534771657e-33,9.120734553205742e-27,3.3456799311683225e-37
1.0644467441323557e-08,0.1122455653987481,0.0,0.0,0.0,0.0,0.9999982689077053,3.3709528357686186e-06,3.568654991927584e-08,6.845465593305896e-09,2.6346929400485917e-08,6.506593993334164e-09,7.75367151245764e-09,3.2903811894553994e-17,1.2411355542729922e-17,2.4303079579828308e-18,1.6075511567210173e-24,4.4233712592348725e-28,1.778961132230132e-30,5.7251453295686374e-30,6.885525620362538e-29,3.85553123131268e-29,5.717530474019961e-32,2.876756779027317e-35,5.0233002015310266e-33,1.3444094414214476e-26,6.081412050289422e-37
1.1405742386187411e-08,0.1122455792950865,0.0,0.0,0.0,0.0,0.9999981439954387,3.6115116706982976e-06,3.876899203625036e-08,7.858910051465375e-09,2.8224721432681195e-08,7.550278811536256e-09,8.892959160605312e-09,4.1792840886284053e-17,1.626639897682953e-17,3.4123586475710046e-18,2.257524448193137e-24,7.070225996104562e-28,2.8434748419769284e-30,9.048324339259938e-30,1.1787991666868792e-28,6.613234493107808e-29,9.860275559703808e-32,4.945244680914794e-35,9.217313411840081e-33,2.0629895312116944e-26,1.1771551047847158e-36
1.2167017331051265e-08,0.11224559320119448,0.0,0.0,0.0,0.0,0.9999980189350121,3.852000209001657e-06,4.191253963137981e-08,8.942182694506183e-09,3.0111201675217044e-08,8.681252398492193e-09,1.011083012235665e-08,5.2238068109968436e-17,2.094874101451189e-17,4.687487378287811e-18,3.1015800420118935e-24,1.0958559677561188e-27,4.407296016907817e-30,1.3884975861183896e-29,1.9484547038445338e-28,1.095196086558733e-28,1.6407237090493957e-31,8.205807028167609e-35,1.6259221201238343e-32,3.07653490138937e-26,2.181937371428981e-36
1.2928292275915118e-08,0.1122456071172604,0.0,0.0,0.0,0.0,0.99999789372607,4.092418440865798e-06,4.511586789650047e-08,1.0095264253350523e-08,3.20076732837734e-08,9.901209356908232e-09,1.1407674653463053e-08,6.438414306134344e-17,2.6566529136835323e-17,6.316296838394002e-18,4.1798712729317335e-24,1.6532193580998623e-27,6.648927003143013e-30,2.0760840058155324e-29,3.122687495074972e-28,1.758563282302565e-28,2.64566780715881e-31,1.319951908520789e-34,2.7703511397884484e-32,4.4746158719347204e-26,3.893057117620695e-36
1.3689567220778972e-08,0.11224562104346869,0.0,0.0,0.0,0.0,0.9999977683682049,4.332766356491172e-06,4.8377740462297534e-08,1.1318135471088121e-08,3.391535095593697e-08,1.121180839587144e-08,1.278393555847169e-08,7.83789849720084e-17,3.3233969406536157e-17,8.367038940630653e-18,5.537622133512252e-24,2.4350345369875256e-27,9.7932826279262e-30,3.03345425721195e-29,4.869463667755316e-28,2.7475073137214533e-28,4.1490892361247575e-31,2.065554664386092e-34,4.577389966359424e-32,6.365658411587003e-26,6.715198196657758e-36
1.4450842165642826e-08,0.11224563498000006,0.0,0.0,0.0,0.0,0.9999976428609599,4.573043946090616e-06,5.169700343446889e-08,1.2610777103928525e-08,3.583536689406827e-08,1.2614674726352784e-08,1.4240104622401461e-08,9.437369108188772e-17,4.107124002232124e-17,1.0916028605412528e-17,7.225401708722873e-24,3.510764818315155e-27,1.411974200843118e-29,4.3420005110642535e-29,7.410182242675116e-28,4.189045748514717e-28,6.347438064717307e-31,3.1538972115546923e-34,7.35838637602029e-32,8.879363980375116e-26,1.1238951511717339e-35
1.521211711050668e-08,0.11224564892703162,0.0,0.0,0.0,0.0,0.9999975172038327,4.813251199888478e-06,5.507257982578674e-08,1.3973169922065819e-08,3.7768776372356174e-08,1.4111402297673912e-08,1.5776719279281476e-08,1.1252245683249904e-16,5.0204408730407434e-17,1.4048051965671492e-17,9.29939490990329e-24,4.9656078436882526e-27,1.997096806887756e-29,6.101093041888179e-29,1.1032063890167773e-27,6.248440033106694e-28,9.496891543768759e-31,4.7106808067880645e-34,1.154101163897485e-31,1.2169259296744637e-25,1.830758856934112e-35
1.5973392055370533e-08,0.11224566288473728,0.0,0.0,0.0,0.0,0.9999973913962781,5.0533881081198164e-06,5.8503464368172135e-08,1.5405294710461053e-08,3.971656292394087e-08,1.5703555881312735e-08,1.7394359508041946e-08,1.3298250590582443e-16,6.076535418272696e-17,1.7856768943697373e-17,1.182166947512194e-23,6.902883364628097e-27,2.776251138099972e-29,8.430740677775569e-29,1.610244986326373e-27,9.137669839276668e-28,1.3926713891236665e-30,6.897299183953394e-34,1.770274760565993e-31,1.641537294025847e-25,2.910184649384438e-35
1.6734667000234387e-08,0.1122456768532878,0.0,0.0,0.0,0.0,0.9999972654377113,5.293454661029683e-06,6.19887186795596e-08,1.6907132269549855e-08,4.1679643173321154e-08,1.7392673012160436e-08,1.9093644940646543e-08,1.5591402511001954e-16,7.289169126276604e-17,2.2445110400817097e-17,1.486043936911568e-23,9.446619543563736e-27,3.7993212472853255e-29,1.1474466946079083e-28,2.3085169015538186e-27,1.3125177828294647e-27,2.0054637413758817e-30,9.918317250617067e-34,2.6611432419180856e-31,2.18270387457546e-25,4.524612522548126e-35
1.749594194509824e-08,0.11224569083285117,0.0,0.0,0.0,0.0,0.9999971393275109,5.533450848872467e-06,6.552746675626194e-08,1.847866341588277e-08,4.365887134332879e-08,1.9180265798992298e-08,2.0875232164939025e-08,1.8148010266509135e-16,8.672670032425436e-17,2.792567026174791e-17,1.8490324849311476e-23,1.2744341231515813e-26,5.125641651429815e-29,1.5402405538696473e-28,3.2559132083664076e-27,1.854699166204092e-27,2.840443651944083e-30,1.4030011848965577e-33,3.927385719989139e-31,2.8645825183324305e-25,6.893988591878231e-35
1.8257216889962094e-08,0.11224570482359268,0.0,0.0,0.0,0.0,0.9999970130650206,5.773376661911309e-06,6.911889076646105e-08,2.0119868982704377e-08,4.5655043461038066e-08,2.1067822613954325e-08,2.273981220763143e-08,2.0984667150789902e-16,1.0241926026233584e-16,3.442109297118164e-17,2.279260943507552e-23,1.6970063765930832e-26,6.825201463160529e-29,2.041461885445502e-28,4.523931437204392e-27,2.5819332652117003e-27,3.962587029116365e-30,1.955005940991387e-33,5.6993480518018226e-31,3.714858776332432e-25,1.031184445049616e-34
1.9018491834825948e-08,0.11224571882567506,0.0,0.0,0.0,0.0,0.9999968866495524,6.0132320904175665e-06,7.276222712626934e-08,2.1830729820475994e-08,4.7668901281160675e-08,2.3056809668526873e-08,2.468810818634032e-08,2.411824583888047e-16,1.2012378534497026e-16,4.2064456516180816e-17,2.785549393511602e-23,2.2327495729322547e-26,8.979932569011909e-29,2.674464334320197e-28,6.200029017967351e-27,3.545282315478327e-27,5.45171736784687e-30,2.6868457455734057e-33,8.143840307748202e-31,4.76506416590069e-25,1.516477754935918e-34
1.9779766779689802e-08,0.11224573283925893,0.0,0.0,0.0,0.0,0.9999967600803882,6.253017124670328e-06,7.645676284128693e-08,2.3611226797346363e-08,4.970113594399654e-08,2.5148672482824083e-08,2.672087312045467e-08,2.756589375723747e-16,1.4000016573535772e-16,5.099965121314301e-17,3.377434766487066e-23,2.905345389495878e-26,1.1685083152144191e-28,3.466326517921854e-28,8.39024841284325e-27,4.8068407346799035e-27,7.405028146387727e-30,3.6459768890246365e-33,1.147208216875591e-30,6.050905343589731e-25,2.1955837841948453e-34
2.0541041724553656e-08,0.1122457468645025,0.0,0.0,0.0,0.0,0.999996633356782,6.4927317549559846e-06,8.020183209568479e-08,2.5461340799575122e-08,5.175239138590624e-08,2.7344837255445197e-08,2.8838887890081357e-08,3.134502878186765e-16,1.6221371162148094e-16,6.138175450013809e-17,4.06519570135995e-23,3.7421493459212906e-26,1.5050677806229745e-28,4.448252963357183e-28,1.1222130594186942e-26,6.4415102325163906e-27,9.939897289288542e-30,4.889677982679657e-33,1.5948925905578738e-30,7.612605129992187e-25,3.1332371235171987e-34
2.130231666941751e-08,0.11224576090156212,0.0,0.0,0.0,0.0,0.9999965064779617,6.732375971567842e-06,8.399681307108788e-08,2.738105273191322e-08,5.382326752002587e-08,2.9646712140998492e-08,3.104295933246379e-08,3.5473335243939437e-16,1.8693510084983084e-16,7.337740200404152e-17,4.859877153988905e-23,4.7745756656319766e-26,1.9203065485661515e-28,5.655998749599127e-28,1.4847933653355918e-26,8.538969874966138e-27,1.319701285237851e-29,6.486566348712273e-33,2.1903494404184716e-30,9.495255242970256e-25,4.411891716722081e-34
2.2063591614281363e-08,0.11224577495059207,0.0,0.0,0.0,0.0,0.9999963794431314,6.971949764805765e-06,8.784112497937455e-08,2.937034351794428e-08,5.5914323203105564e-08,3.2055688441681696e-08,3.3333918466372575e-08,3.9968760272714745e-16,2.1434032995103049e-16,8.716515513534952e-17,5.773314776330987e-23,6.038504287652371e-26,2.4286556547391677e-28,7.130318194453699e-28,1.944817347152133e-26,1.1205853261204541e-26,1.7343829466061747e-29,8.51827445555387e-33,2.9741379579824827e-30,1.174918055088172e-24,6.135580586786344e-34
2.2824866559145217e-08,0.1122457890117451,0.0,0.0,0.0,0.0,0.9999962522514723,7.211453124975869e-06,9.1734225295341e-08,3.1429194100390066e-08,5.8026079002518317e-08,3.4573141718564813e-08,3.5712618836064096e-08,4.484951046283155e-16,2.4461066844539647e-16,1.0293586543428313e-16,6.818159080055253e-23,7.574710340388196e-26,3.046515013780689e-28,8.917437928140512e-28,2.523550353629383e-26,1.4568145213685907e-26,2.257837546337935e-29,1.1081296026875984e-32,3.995855447912429e-30,1.4430314713830846e-24,8.434415058986934e-34
2.358614150400907e-08,0.11224580308517214,0.0,0.0,0.0,0.0,0.9999961249021447,7.450886042390229e-06,9.567560717611457e-08,3.35575854413833e-08,6.015901977655296e-08,3.720043282784518e-08,3.817993496695999e-08,5.01340488124697e-16,2.77932616318197e-16,1.2089303587964183e-16,8.007899398631201e-23,9.429316387653252e-26,3.7924353172633687e-28,1.1069554694390684e-27,3.2458951134972917e-26,1.8773810622287822e-26,2.9133431006742304e-29,1.4289011640469932e-32,5.3157160407449786e-30,1.7600587140040783e-24,1.146979813455399e-33
2.4347416448872924e-08,0.1122458171710226,0.0,0.0,0.0,0.0,0.9999959973942896,7.690248507366648e-06,9.966479705468609e-08,3.575549852271059e-08,6.23135970806177e-08,3.993890888714806e-08,4.073676092549122e-08,5.584109189203577e-16,3.1449786455258366e-16,1.4125317937321224e-16,9.356887662008277e-23,1.1654267758592054e-25,4.687309216337071e-28,1.36453582208127e-27,4.1408527294774496e-26,2.3995668321137296e-26,3.7281097910055854e-29,1.827390381952564e-32,7.006333853254724e-30,2.1328321177935205e-24,1.5440431939412402e-33
