Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28)
2.4672034224446922e-05,0.12616431958864766,0.0,0.0,0.0,0.0,0.8742835442351657,0.0004350760073605804,0.00024203886020868044,0.005509406197005882,0.0001050488106069299,0.12138970250854418,0.1209274172899941,1.0151625054088687e-07,1.609199296354364e-06,0.0011106896163336681,7.365679504175574e-10,1.0733661469606436e-08
2.5219839995030368e-05,0.12644927051310473,0.0,0.0,0.0,0.0,0.8717313538948501,0.0004347980003061537,0.00024300729534973282,0.0056309261021726875,0.00010483586692544836,0.12383247450972701,0.12340565360034716,1.0325984700713308e-07,1.6495041475593778e-06,0.0011584746887873326,7.682572378910126e-10,1.1198934763004445e-08
2.571286518855547e-05,0.1267040727694531,0.0,0.0,0.0,0.0,0.8694499008072133,0.0004345447488058104,0.00024386504298649588,0.005740011041748835,0.00010464721058051347,0.1260149714720417,0.12562147449449068,1.0480748229676946e-07,1.6857744631832393e-06,0.0012021177520696769,7.971996986669623e-10,1.1623761845802604e-08
2.6156587862728062e-05,0.1269320741185853,0.0,0.0,0.0,0.0,0.8674089875673596,0.0004343144383714256,0.00024462603663834265,0.00583795985657238,0.00010447977554417241,0.1279664421981013,0.12760405991193738,1.0618315501891742e-07,1.7184131103466297e-06,0.0012419045171143703,8.235848055961775e-10,1.2010942517522189e-08
2.6600310536900654e-05,0.12715884038650535,0.0,0.0,0.0,0.0,0.8653796658106107,0.0004340819392702043,0.0002453768286913538,0.005935694389673799,0.00010431451466181187,0.1299059651415277,0.1295757480004897,1.0754279066554154e-07,1.7510461706627737e-06,0.0012821660387986775,8.502847536199011e-10,1.2402628259444672e-08
2.7044033211073246e-05,0.12738438675147468,0.0,0.0,0.0,0.0,0.8633617934142288,0.00043384731649583085,0.00024611760684135393,0.006033215940777465,0.0001041513738605355,0.13183368771234577,0.13153667332667662,1.0888663117681282e-07,1.7836725630984702e-06,0.001322896160649089,8.772954599916205e-10,1.2798745682572326e-08
2.7487755885245837e-05,0.12760872806313453,0.0,0.0,0.0,0.0,0.8613552312787127,0.00043361063293788365,0.00024684855372659797,0.006130525790611406,0.00010399030085801873,0.13374975419472304,0.13348696757369252,1.1021491322345458e-07,1.8162912431994682e-06,0.0013640888443903155,9.046129203495408e-10,1.319922256713838e-08
2.793147855941843e-05,0.12783187885573644,0.0,0.0,0.0,0.0,0.859359843236861,0.0004333719495302894,0.00024756984674726464,0.006227625201332547,0.00010383124552385516,0.13565430584110227,0.13542675962845416,1.1152786874591148e-07,1.8489011730443753e-06,0.0014057381666705187,9.322332065448782e-10,1.360398829265327e-08
2.837520123359102e-05,0.12805385335984157,0.0,0.0,0.0,0.0,0.8573754959640635,0.00043313132524777756,0.00024828165885866466,0.006324515417044462,0.00010367415914616223,0.13754748096404865,0.13735617566755493,1.1282572467619998e-07,1.8815013638525269e-06,0.001447838315832188,9.6015246450042e-10,1.4012973004997528e-08
2.8818923907763613e-05,0.12827466551180075,0.0,0.0,0.0,0.0,0.8554020588894946,0.0004328888171279678,0.0002489841583610193,0.006421197664291696,0.00010351899473762686,0.13942941502815753,0.13927533924238036,1.1410870339135441e-07,1.914090849369155e-06,0.0014903835887877341,9.883669121385357e-10,1.4426108099944165e-08
2.9262646581936205e-05,0.1284943289593812,0.0,0.0,0.0,0.0,0.8534394041185239,0.00043264448044129145,0.00024967750962214707,0.006517673152406364,0.00010336570637496123,0.1413002407295083,0.14118437135337358,1.1537702249804997e-07,1.946668724721675e-06,0.0015333683881379849,1.0168728374702642e-09,1.4843325438883144e-08
2.9706369256108796e-05,0.12871285706901864,0.0,0.0,0.0,0.0,0.8514874063473408,0.0004323983687171061,0.00025036187174219573,0.006613943073976918,0.00010321425071155904,0.14316008808516276,0.14308339053185132,1.1663089544943905e-07,1.9792340390032488e-06,0.001576787219238068,1.045666596649526e-09,1.5264559361861044e-08
3.0150091930281388e-05,0.1289302629424573,0.0,0.0,0.0,0.0,0.8495459427776302,0.00043215053378965816,0.0002510374005190347,0.006710008605311942,0.00010306458496627087,0.14500908451931663,0.14497251292176025,1.1787053108708754e-07,2.0117859239360847e-06,0.0016206346870282422,1.0747446118714364e-09,1.5689744193830998e-08
3.054944233703672e-05,0.12912497933584968,0.0,0.0,0.0,0.0,0.8478075327944513,0.0004319260505878587,0.00025163794967535846,0.006796293789135013,0.00010293138172207533,0.14666400703944302,0.1466643554247569,1.1897419953333547e-07,2.0410704567557882e-06,0.0016604595121865549,1.1011549596851654e-09,1.6075734794812045e-08
3.094879274379205e-05,0.12931880629456008,0.0,0.0,0.0,0.0,0.8460774719232497,0.00043170024788861933,0.00025223157454973294,0.006882415191877484,0.00010279956586520939,0.14831033083705136,0.14834835513404307,1.2006664807646193e-07,2.07034280720305e-06,0.0017006234450403718,1.1277901912142241e-09,1.6464827290984133e-08
3.134814315054738e-05,0.1295117528572474,0.0,0.0,0.0,0.0,0.844355675594014,0.00043147316032197855,0.00025281838102971947,0.006968373638526238,0.00010266910867348898,0.1499481436823554,0.150024592002909,1.2114802048494144e-07,2.0996024148396255e-06,0.001741122750130756,1.1546478292398582e-09,1.6856975467124028e-08
3.174749355730271e-05,0.12970382786854465,0.0,0.0,0.0,0.0,0.8426420607141348,0.00043124482157803337,0.00025339847213786044,0.007054169944258684,0.00010253998277544924,0.15157753181712744,0.15169314457757346,1.2221845798307245e-07,2.1288486954640745e-06,0.0017819537513028639,1.1817254358716098e-09,1.7252134552868266e-08
3.2146843964058036e-05,0.12989504003449495,0.0,0.0,0.0,0.0,0.8409365456320181,0.0004310152644224857,0.0002539719486990807,0.007139804914646883,0.00010241216146745374,0.15319857999161704,0.1533540900320357,1.2327809932837878e-07,2.1580810863863736e-06,0.001823112830352699,1.2090206116498929e-09,1.765026028917052e-08
3.2546194370813366e-05,0.1300853979200815,0.0,0.0,0.0,0.0,0.8392390500953654,0.00043078452070648837,0.00025453890921958223,0.007225279345894727,0.0001022856188790051,0.1548113715077756,0.1550075042080312,1.2432708076575426e-07,2.1872990332349356e-06,0.0018645964255336444,1.2365309945555793e-09,1.8051309099072067e-08
3.2945544777568695e-05,0.13027490993344742,0.0,0.0,0.0,0.0,0.8375494952224769,0.0004305526214806588,0.0002550994506022263,0.007310594024946386,0.0001021603292854367,0.1564159882482612,0.15665346164238905,1.2536553619987643e-07,2.216502036094795e-06,0.0019064010303753212,1.2642542592267052e-09,1.8455237284297356e-08
3.3344895184324025e-05,0.13046358434089395,0.0,0.0,0.0,0.0,0.8358678034643858,0.00043031959697377334,0.00025565366690959195,0.007395749729721136,0.00010203626846706838,0.15801251071680056,0.15829203560329666,1.2639359722058266e-07,2.2456895514311235e-06,0.0019485231924139075,1.292188116116474e-09,1.8862002803580817e-08
3.3744245591079355e-05,0.13065142925989476,0.0,0.0,0.0,0.0,0.8341938987392573,0.00043008547653707946,0.000256201650557223,0.00748074722815093,0.00010191341228313076,0.15960101789754505,0.15992329796251978,1.2741139297715004e-07,2.274861090314714e-06,0.001990959518657572,1.3203303151177229e-09,1.927156358021188e-08
3.4143595997834684e-05,0.1308384527627318,0.0,0.0,0.0,0.0,0.8325277059186617,0.000429850288914912,0.0002567434918661798,0.007565587281652706,0.00010179173770300175,0.16118158778806402,0.16154731968457037,1.2841905051511698e-07,2.3040161522100756e-06,0.00203370665495992,1.3486786318841578e-09,1.9683878081954107e-08
3.4542946404590014e-05,0.13102466259097714,0.0,0.0,0.0,0.0,0.8308691511938644,0.0004296140621290565,0.00025727928021976353,0.007650270642556232,0.00010167122123920191,0.16275429701839228,0.16316417047806506,1.2941669512960015e-07,2.3331542990252906e-06,0.0020767613007958126,1.3772308776291196e-09,2.0098905416941086e-08
3.494229681134534e-05,0.13121006632582866,0.0,0.0,0.0,0.0,0.8292181621894726,0.000429376823325457,0.0002578091013174617,0.007734798053324235,0.00010155184169121785,0.16431922073576205,0.1647739186878452,1.3040444938920417e-07,2.362275006280271e-06,0.002120120214244655,1.4059849024303388e-09,2.0516605713531744e-08
3.534164721810067e-05,0.13139467190114298,0.0,0.0,0.0,0.0,0.8275746675252771,0.00042913859904084484,0.0002583330403939281,0.007819170249516687,0.00010143357717597844,0.16587643305564032,0.16637663171210046,1.3138243383134213e-07,2.3913778617505023e-06,0.002163780194079194,1.4349385833518685e-09,2.0936939005352336e-08
3.5740997624856e-05,0.13157848664548594,0.0,0.0,0.0,0.0,0.8259385969653688,0.0004288994151544872,0.0002588511806766762,0.007903387958716418,0.00010131640667889073,0.16742600690860668,0.167972375860523,1.3235076724676478e-07,2.42046242444946e-06,0.002207738086013603,1.4640898285875857e-09,2.1359865943238656e-08
3.614034803161133e-05,0.13176151792272822,0.0,0.0,0.0,0.0,0.8243098814211187,0.0004286592968702031,0.0002593636033783098,0.00798745190048486,0.00010120031002763649,0.1689680140371753,0.1695612163516275,1.3330956638094942e-07,2.449528245021232e-06,0.0022519907829207427,1.49343657760528e-09,2.1785348298851105e-08
3.653969843836666e-05,0.131943772977143,0.0,0.0,0.0,0.0,0.8226884527927989,0.0004284182688054756,0.0002598703883563711,0.008071362787440141,0.00010108526735250915,0.17050252515933886,0.17114321746351804,1.3425894607631375e-07,2.4785749031498202e-06,0.0022965352183865976,1.5229767968721843e-09,2.221334789533551e-08
3.693904884512199e-05,0.13212525898117053,0.0,0.0,0.0,0.0,0.8210742441926225,0.0004281763548960668,0.0002603716139302102,0.00815512132364381,0.00010097125905609444,0.17202960973733478,0.17271844232184883,1.3519901914186842e-07,2.50760200828938e-06,0.0023413683759414675,1.552708485976761e-09,2.2643826952988886e-08
3.733839925187732e-05,0.13230598284423423,0.0,0.0,0.0,0.0,0.8194671898618369,0.0004279335784459475,0.00026086735637126233,0.00823872820514564,0.00010085826646618846,0.17354933606407003,0.17428695297881128,1.3612989655525078e-07,2.536609142753505e-06,0.0023864872858099435,1.5826296754734129e-09,2.3076748646392777e-08
3.773774965863265e-05,0.1324859515481586,0.0,0.0,0.0,0.0,0.8178672250382826,0.0004276899622946231,0.0002613576911551382,0.00832218412084806,0.00010074627066776214,0.1750617713992664,0.17584881053906234,1.3705168738657496e-07,2.5655959626018165e-06,0.0024318890193396015,1.6127384231877871e-09,2.351207556731357e-08
3.813710006538798e-05,0.13266517188098767,0.0,0.0,0.0,0.0,0.816274285900256,0.0004274455286919226,0.0002618426911091071,0.008405489752939511,0.00010063525450925239,0.17656698202935295,0.17740407521344026,1.3796449910900977e-07,2.594562028498445e-06,0.0024775706871085932,1.643032812961813e-09,2.394977297518842e-08
3.849651543146778e-05,0.13282583582534882,0.0,0.0,0.0,0.0,0.8148465956632711,0.00042722485745538667,0.0002622746896570188,0.008480336887606148,0.00010053616282135044,0.17791554845559326,0.17879822553094643,1.3877843990808113e-07,2.6206134555994903e-06,0.0025189211759806818,1.6704549253769512e-09,2.4345697543630065e-08
3.8855930797547586e-05,0.13298590380581246,0.0,0.0,0.0,0.0,0.8134245001514165,0.00042700355711027996,0.00026270247738115584,0.008555063327030125,0.0001004378375932104,0.17925836266486986,0.18018712624023106,1.395852690375768e-07,2.646647540699916e-06,0.002560494053817841,1.6980245179487639e-09,2.474348698406005e-08
3.921534616362739e-05,0.133145380555448,0.0,0.0,0.0,0.0,0.8120079548399332,0.0004267816428463631,0.00026312610509403095,0.00862966955405211,0.00010034026653266403,0.18059547090546524,0.18157081933301808,1.4038506134373757e-07,2.6726640371905313e-06,0.0026022872974553616,1.7257402489889859e-09,2.5143115941542252e-08
3.957476152970719e-05,0.1333042707542053,0.0,0.0,0.0,0.0,0.8105969158044344,0.0004265591294772038,0.00026354562225395974,0.0087041560471639,0.00010024343810807218,0.18192691880383816,0.18294934623067888,1.4117789053697947e-07,2.6986626639419047e-06,0.0026442989089309195,1.7536007935226537e-09,2.554455991358588e-08
3.9934176895786994e-05,0.13346257901763736,0.0,0.0,0.0,0.0,0.8091913397151345,0.0004263360315395041,0.0002639610782603943,0.008778523280497868,0.00010014734019631804,0.18325275136937988,0.1843227477896175,1.419638291437033e-07,2.724643213797407e-06,0.002686526915055734,1.7816048430036981e-09,2.594779341096995e-08
4.0293592261866796e-05,0.13362030989157792,0.0,0.0,0.0,0.0,0.8077911838141654,0.000426112363173747,0.0002643725206188028,0.008852771724025049,0.00010005196202994371,0.18457301301962212,0.18569106432310367,1.4274294887251638e-07,2.750605396820227e-06,0.0027289693668352748,1.8097511049307916e-09,2.63527931013091e-08
