Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31),C4H5(34),C4H5(183)
0.00015434129647140608,0.16677816574901125,0.0,0.0,0.0,0.0,0.5212019574808088,0.0003535991767084665,0.0003034310754090488,0.027983055965956214,8.372188046673791e-05,0.44229830154908956,0.4720247852576355,2.2742111222641169e-07,9.492962193764873e-06,0.021135816882364822,1.4016491298715237e-08,1.02367204417929e-07,4.11735822511477e-10,1.0577001383308713e-09,2.796254718875825e-06,0.00042393989549558087,6.835960603386476e-07,3.641938756180089e-10,1.3615304370175376e-05,1.15604237886121e-08,1.0743171719924797e-08,3.518183637613574e-13
0.00015566458504517023,0.16704257311177143,0.0,0.0,0.0,0.0,0.5189944282577899,0.00035284561658909533,0.0003034011040367435,0.028165417561150843,8.359849789666447e-05,0.44416018129891316,0.47429747753662677,2.2753103876537636e-07,9.55604501663262e-06,0.0213751217152135,1.4175189411791248e-08,1.0351947183306597e-07,4.1637041007607233e-10,1.0694695986991054e-09,2.8329735316970827e-06,0.00043139662302827954,6.956201127544594e-07,3.706187343429614e-10,1.3862011379698969e-05,1.1647932370668253e-08,1.0918916012386622e-08,3.575736538267323e-13
0.0001569878736189344,0.1673052170451243,0.0,0.0,0.0,0.0,0.5168031297797766,0.0003520946499347644,0.00030336625810397706,0.0283470672904338,8.347579315214006e-05,0.4460059309530285,0.4765548620142689,2.2763239375385096e-07,9.618816490040541e-06,0.02161458825730998,1.4333994764481018e-08,1.0467088783730428e-07,4.210015731419125e-10,1.0812283994659667e-09,2.8697343997317816e-06,0.0004389003399003578,7.077199381216988e-07,3.770842817818288e-10,1.4110349744234454e-05,1.1734906151058458e-08,1.1095532670251272e-08,3.6335751219367176e-13
0.00015831116219269854,0.1675661174746633,0.0,0.0,0.0,0.0,0.5146278742969959,0.00035134627379389835,0.0003033266372168194,0.028528010001488628,8.335375546865751e-05,0.447835744598841,0.478797113226053,2.2772536380563575e-07,9.681278216147988e-06,0.021854208718737406,1.4492902190799379e-08,1.0582139363010992e-07,4.256290752046741e-10,1.0929759601770817e-09,2.9065346846189825e-06,0.00044645053145212724,7.198947065305709e-07,3.835900730323692e-10,1.4360301880631773e-05,1.1821346981870802e-08,1.1273009346250172e-08,3.69169534512692e-13
0.0001596344507664627,0.16782529409846025,0.0,0.0,0.0,0.0,0.512468476538022,0.0003506004848743268,0.00030328233906696606,0.028708250500387503,8.323237442328252e-05,0.44964981373846,0.48102440339913355,2.2781013153874106e-07,9.743431767712095e-06,0.022093975434649745,1.4651906607703503e-08,1.0697093166989659e-07,4.3025268482370636e-10,1.104711713182598e-09,2.943371778723552e-06,0.000454046685316721,7.321435917684039e-07,3.9013566515996177e-10,1.4611850278588426e-05,1.1907256740402836e-08,1.145133386923099e-08,3.750093222017898e-13
0.00016095773934022686,0.1680827661560294,0.0,0.0,0.0,0.0,0.5103247545097824,0.00034985727951592985,0.00030323345895861664,0.028887793537948923,8.311163987362385e-05,0.4514483264540965,0.48323690170730443,2.2788687477725734e-07,9.805278723490851e-06,0.02233388090549189,1.4811003041765393e-08,1.0811944544083453e-07,4.3487217468410023e-10,1.1164351016250228e-09,2.9802431185892526e-06,0.0004616882922054832,7.44465772586106e-07,3.967206178736268e-10,1.4864977526371874e-05,1.19926373502175e-08,1.163049397842783e-08,3.808764737442918e-13
0.000162281027913991,0.1683385526314398,0.0,0.0,0.0,0.0,0.5081965294702223,0.00034911665375949485,0.0003031800900152182,0.02906664380985683,8.299154178194004e-05,0.45323146743650483,0.48543477429666815,2.2795576738693196e-07,9.866820695682235e-06,0.022573917795423816,1.497018662812688e-08,1.0926687977717457e-07,4.394873229011678e-10,1.1281455822171505e-09,3.0171461937375887e-06,0.00046937484596615997,7.568604327920017e-07,4.0334449357822525e-10,1.5119666313529429e-05,1.2077490786053663e-08,1.1810477493900874e-08,3.8677059027042105e-13
0.00016360431648775517,0.16859267218759247,0.0,0.0,0.0,0.0,0.5060836257268535,0.00034837860340925484,0.0003031223232998746,0.029244805959695797,8.287207028681084e-05,0.454999418195279,0.4876181844735068,2.2801697924543253e-07,9.928059316872818e-06,0.022814078922001255,1.5129452603656186e-08,1.1041318103272502e-07,4.4409791370210323e-10,1.1398426268678415e-09,3.0540785442351188e-06,0.0004771058434955566,7.693267611110075e-07,4.100068573009853e-10,1.5375899428677205e-05,1.2161819064622093e-08,1.1991272387346857e-08,3.9269127787620735e-13
0.00016492760506151932,0.1688451431214455,0.0,0.0,0.0,0.0,0.5039858703294932,0.0003476431240450582,0.0003030602477526086,0.02942228458390929,8.27532160775906e-05,0.4567523573796424,0.4897872929907557,2.2807067612067201e-07,9.988996135939287e-06,0.02305435724076272,1.528879629672658e-08,1.1155829655086134e-07,4.4870373529428284e-10,1.1515257180698227e-09,3.0910377363604818e-06,0.0004848807845549642,7.818639508869809e-07,4.1670727653194967e-10,1.5633659753198678e-05,1.2245624243091352e-08,1.2172866808446884e-08,3.986381484863297e-13
0.00016625089363528348,0.16909598361283482,0.0,0.0,0.0,0.0,0.501903093348864,0.00034691021088900274,0.00030299395037057243,0.02959908422664744,8.263496982334263e-05,0.4584904604874442,0.4919422577891645,2.2811702020702983e-07,1.004963275616571e-05,0.023294745859087314,1.544821313640646e-08,1.1270217524023798e-07,4.533045821808651e-10,1.1631943536499768e-09,3.12802139156271e-06,0.0004926991721617722,7.94471200714227e-07,4.2344532156146017e-10,1.5892930274219863e-05,1.2328908412813729e-08,1.2355249080452254e-08,4.0461081970955925e-13
0.00016757418220904763,0.1693452113124557,0.0,0.0,0.0,0.0,0.49983512775586064,0.00034617985894956854,0.0003029235161070572,0.029775209381543315,8.251732248068113e-05,0.4602138999914289,0.4940832341097767,2.2815616962752245e-07,1.010997077448207e-05,0.023535238029975567,1.5607698648334946e-08,1.1384476687232925e-07,4.5790025233539507e-10,1.1748480406272844e-09,3.165027171684844e-06,0.0005005605125475657,8.071477143699498e-07,4.3022056544561313e-10,1.6153694083817967e-05,1.2411673706784248e-08,1.2538407438389309e-08,4.1060890626547024e-13
0.0001688974707828118,0.16959284367787492,0.0,0.0,0.0,0.0,0.4977818092222191,0.0003454520630720354,0.0003028490279674082,0.029950664494861043,8.240026541439841e-05,0.46192284554724045,0.4962103746797646,2.281882789718542e-07,1.0170011726306869e-05,0.023775827141969165,1.5767248448037053e-08,1.1498602236931904e-07,4.624905483597391e-10,1.1864862978935624e-09,3.2020527675919647e-06,0.0005084643150570495,8.198927006512379e-07,4.3703258391947354e-10,1.6415934375795267e-05,1.249392229713963e-08,1.2722330400763507e-08,4.1663203215703446e-13
0.00017022075935657594,0.16983889787629095,0.0,0.0,0.0,0.0,0.4957429760448694,0.00034472681797001904,0.0003027705674659881,0.030125453966608342,8.228378984264868e-05,0.4636174640720594,0.4983238297829009,2.2821349956411697e-07,1.0229757256045546e-05,0.02401650671502122,1.5926858238184992e-08,1.1612589412840906e-07,4.670752787884999e-10,1.19810865865647e-09,3.239095930922943e-06,0.0005164100920854222,8.327053732741784e-07,4.438809553471359e-10,1.6679634445127362e-05,1.2575656378651212e-08,1.2907006439778743e-08,4.226798198709373e-13
0.0001715440479303401,0.17008339082588375,0.0,0.0,0.0,0.0,0.4937184690706519,0.00034400411798962786,0.00030268821379726306,0.030299582151433517,8.216788791292061e-05,0.46529791982375324,0.5004237473306616,2.2823197887718129e-07,1.0289208781542513e-05,0.024257270397241525,1.6086523806439814e-08,1.1726433523689981e-07,4.716542549319604e-10,1.2097146642137683e-09,3.2761544176401144e-06,0.0005243973592441787,8.455849511410173e-07,4.507652608573757e-10,1.6944777690726774e-05,1.2656878184080307e-08,1.3092424522530999e-08,4.2875190810063114e-13
0.00017286733650410425,0.17032633911741232,0.0,0.0,0.0,0.0,0.4917081320303368,0.0003432839573227374,0.0003026020448636777,0.030473053352531764,8.205255106373043e-05,0.4669643740515498,0.5025102725510151,2.2824386126013953e-07,1.0348367990368041e-05,0.02449811198078951,1.6246241035990866e-08,1.1840130012112803e-07,4.762272934861995e-10,1.2213038683753986e-09,3.313226061938349e-06,0.0005324256356874638,8.585306588667068e-07,4.5768508463323264e-10,1.721134762940104e-05,1.2737589968750271e-08,1.3278573126109695e-08,4.348479194927998e-13
0.0001741906250778684,0.17056775909110777,0.0,0.0,0.0,0.0,0.4897118107902215,0.0003425663300848204,0.0003025121367647403,0.03064587183473119,8.193777152677938e-05,0.46861698577775274,0.5045835486849543,2.2824928805004946e-07,1.0407236384271643e-05,0.024739025364701888,1.640600588090464e-08,1.1953674442902888e-07,4.80794216060745e-10,1.232875837763632e-09,3.3503087186254987e-06,0.0005404944433187558,8.715417254994203e-07,4.6464001322633056e-10,1.7479327868821766e-05,1.2817794016059376e-08,1.3465441361709679e-08,4.409674974598532e-13
0.00017551391365163257,0.17080766696387711,0.0,0.0,0.0,0.0,0.48772935346317214,0.0003418512300887706,0.00030241856408885147,0.030818041822270062,8.182354159951872e-05,0.4702559116814467,0.506643716883832,2.2824839719306335e-07,1.0465815504409784e-05,0.024980004560363193,1.6565814369752537e-08,1.2067062466683274e-07,4.853548477173134e-10,1.2444301477069423e-09,3.3874002785482826e-06,0.0005486033070150442,8.846173848821793e-07,4.716296357491128e-10,1.774870211457211e-05,1.2897492620120925e-08,1.365301822587984e-08,4.4711028165977677e-13
0.00017683720222539672,0.17104607872213573,0.0,0.0,0.0,0.0,0.4857606102566945,0.0003411386507955291,0.00030232139953415276,0.030989567501313636,8.170985416178613e-05,0.47188130625732266,0.5086909163511777,2.2824132236161336e-07,1.0524106808817663e-05,0.02522104368413922,1.6725662600725628e-08,1.2180289795817647e-07,4.899090160009191e-10,1.255966380749785e-09,3.424498653056156e-06,0.0005567517545160752,8.977568754742126e-07,4.786535437784336e-10,1.8019454166116e-05,1.2976688096835886e-08,1.3841292633093139e-08,4.532759090627294e-13
0.00017816049079916088,0.17128300934981988,0.0,0.0,0.0,0.0,0.483805435227701,0.0003404285858879055,0.0003022207148523079,0.031160452987818117,8.159670074236486e-05,0.47349331998420496,0.510725282709135,2.2822819847038903e-07,1.058211200717864e-05,0.025462137043631396,1.688554679883544e-08,1.229335229979532e-07,4.94456554776399e-10,1.267484132474442e-09,3.4616018358943516e-06,0.0005649393187497486,9.109594441007914e-07,4.857113333680437e-10,1.829156799710383e-05,1.305538278745161e-08,1.4030254035405885e-08,4.594640342436817e-13
0.00017948377937292503,0.1715184749696705,0.0,0.0,0.0,0.0,0.4818636837892712,0.0003397210287473156,0.00030211657903196187,0.03133070237257295,8.148407512906605e-05,0.4750921019282955,0.5127469503192499,2.282091513985485e-07,1.0639832482829073e-05,0.025703279014465785,1.7045463234204888e-08,1.2406245962416507e-07,4.989973025063405e-10,1.2789830135370998e-09,3.4987078205367733e-06,0.000573165534706569,9.242243409130757e-07,4.92802602346332e-10,1.8565027648471883e-05,1.3133579102272247e-08,1.4219891679456188e-08,4.656743050505673e-13
0.0001808070679466892,0.17175249029616815,0.0,0.0,0.0,0.0,0.4799352134260532,0.0003390159725599231,0.0003020090607043236,0.03150031970796925,8.137197004055193e-05,0.47667779899432244,0.5147560516169691,2.2818430825478063e-07,1.069726979109039e-05,0.025944464075277732,1.720540824526886e-08,1.2518966821549287e-07,5.035310998280203e-10,1.2904626379938057e-09,3.535814645418371e-06,0.0005814299404134698,9.375508209585699e-07,4.999269511599108e-10,1.8839817262360475e-05,1.3211279407422594e-08,1.4410195021583697e-08,4.719063761986356e-13
0.00018213035652045334,0.171985070246961,0.0,0.0,0.0,0.0,0.4780198838777518,0.0003383134103450711,0.0003018982267672279,0.031669309004430525,8.126037863915787e-05,0.4782505557355371,0.5167527169411047,2.2815379236444866e-07,1.0754425429407013e-05,0.02618568681695546,1.7365378244904196e-08,1.2631511009513313e-07,5.080577911776944e-10,1.3019226300394939e-09,3.572920379105734e-06,0.0005897320772642657,9.50938144713908e-07,5.070839831579227e-10,1.911592109290031e-05,1.3288486099780216e-08,1.4601153612740643e-08,4.781599055015204e-13
0.0001834536450942175,0.17221622952890353,0.0,0.0,0.0,0.0,0.47611755710273745,0.000337613335000955,0.00030178414266669707,0.031837674230848774,8.114929422778842e-05,0.47981051439153327,0.5187370745677693,2.2811772431730784e-07,1.0811300906092275e-05,0.02642694194059052,1.7525369719070517e-08,1.2743874771568123e-07,5.125772255342258e-10,1.3133626251082077e-09,3.610023131466415e-06,0.0005980714900220371,9.64385578088742e-07,5.142733045955539e-10,1.9393323506840974e-05,1.336520159443145e-08,1.4792757093328824e-08,4.844345537021579e-13
0.00018477693366798165,0.17244598241138928,0.0,0.0,0.0,0.0,0.47422809694163115,0.00033691573928944826,0.0003016668725858234,0.03200541932066435,8.103871028443955e-05,0.4813578152391495,0.5207092510233828,2.2807622215749762e-07,1.0867897708154977e-05,0.026668224240723227,1.7685379215699214e-08,1.2856054428851887e-07,5.170892549284269e-10,1.3247822663858513e-09,3.647121040563759e-06,0.0006064477263871707,9.778923917291802e-07,5.214945242610942e-10,1.967200896897466e-05,1.344142831228366e-08,1.4984995210678478e-08,4.907299850451859e-13
0.0001861002222417458,0.17267434362759346,0.0,0.0,0.0,0.0,0.47235136961523666,0.00033622061583953744,0.00030154647919663574,0.032172548162242416,8.09286204228586e-05,0.4828925960732501,0.5226693706219492,2.2802940119030086e-07,1.0924217321132384e-05,0.02690952862989064,1.7845403360972776e-08,1.296804639742168e-07,5.215937352088867e-10,1.3361812066682758e-09,3.6842122804494635e-06,0.0006148603378478472,9.91457862389229e-07,5.287472542099151e-10,1.9951962070722722e-05,1.3517168699199981e-08,1.517785781685867e-08,4.970458672052396e-13
0.00018742351081550997,0.17290132676457032,0.0,0.0,0.0,0.0,0.47048724340916914,0.0003355279571894691,0.0003014230238656441,0.03233906460459264,8.081901838975223e-05,0.4844149925356792,0.5246175557583568,2.279773742647056e-07,1.098026122743418e-05,0.027150850122841134,1.8005438848856423e-08,1.3079847183052064e-07,5.260905258327632e-10,1.34755910773951e-09,3.7212950588168654e-06,0.0006233088792556047,1.0050812722463857e-06,5.360311093990495e-10,2.023316751620066e-05,1.3592425213477212e-08,1.537133487544436e-08,5.03381871508559e-13
0.00019007008796303828,0.17335121442961618,0.0,0.0,0.0,0.0,0.4667962770182776,0.0003341500041113618,0.0003011671668318158,0.03267027550433765,8.060125357586312e-05,0.48742316498921284,0.5284786033793772,2.2785814200171338e-07,1.1091527800516272e-05,0.02763352494916427,1.8325530940054314e-08,1.3302861647000675e-07,5.350604927683656e-10,1.3702504817170108e-09,3.7954282200505183e-06,0.0006403119874418689,1.032499064261317e-06,5.506906692398127e-10,2.0799274796320673e-05,1.3741496508420483e-08,1.5760092708002157e-08,5.161129483507379e-13
0.0001927166651105666,0.17379575332556346,0.0,0.0,0.0,0.0,0.4631541822620488,0.0003327818186965484,0.0003008997682377277,0.03299908207529945,8.038536872435501e-05,0.49038337789710795,0.5322933375400122,2.2771938079369526e-07,1.1201709126628444e-05,0.0281162107245937,1.864563029234657e-08,1.352507154074296e-07,5.4399809871713e-10,1.3928538515484298e-09,3.869506819130034e-06,0.0006574535547647113,1.0601401300184364e-06,5.654701795352241e-10,2.1370210625230256e-05,1.3888662058285802e-08,1.6151190406475178e-08,5.289206513347438e-13
0.0001953632422580949,0.1742350482104518,0.0,0.0,0.0,0.0,0.4595599730921907,0.00033142333806343815,0.0003006212762390035,0.03332551379863625,8.017131880105638e-05,0.4932966458440579,0.5360626745243915,2.2756190996038414e-07,1.1310816785699434e-05,0.02859887090574922,1.8965712671513142e-08,1.3746451868673974e-07,5.529023383193749e-10,1.4153668097442175e-09,3.943517641285686e-06,0.0006747301371910601,1.0879989158525052e-06,5.803666610436635e-10,2.1945856572535247e-05,1.4033941833595975e-08,1.654455124442919e-08,5.418024678163306e-13
0.0001980098194056232,0.17466920131785074,0.0,0.0,0.0,0.0,0.4560126919252747,0.0003300744979054448,0.0003003321210977807,0.03364959959417331,7.995906070584954e-05,0.49616395374057815,0.5397875041755281,2.2738651431935136e-07,1.1418862238396148e-05,0.029081470348504772,1.928575477126765e-08,1.3966978871591225e-07,5.617722559453273e-10,1.4377870731558351e-09,4.0174479489708104e-06,0.0006921383430981026,1.116069952611272e-06,5.95377179763929e-10,2.252609597328914e-05,1.4177355891857814e-08,1.6940100033358967e-08,5.547559355154911e-13
0.00020065639655315152,0.17509831139310972,0.0,0.0,0.0,0.0,0.4525114086258505,0.0003287352327310386,0.00030003271600256463,0.03397136783429169,7.974855315404246e-05,0.4989862578856149,0.5434686908442247,2.2719394592224603e-07,1.1525856822048293e-05,0.029563975254350342,1.960573417768657e-08,1.4186629973327463e-07,5.706069435486182e-10,1.4601124774481663e-09,4.091285466087208e-06,0.0007096748333013581,1.1443478557008245e-06,6.104988469673657e-10,2.311081393194085e-05,1.4318924352831711e-08,1.7337763119369372e-08,5.677786424077694e-13
0.00020330297370067983,0.17552247472201205,0.0,0.0,0.0,0.0,0.4490552194545334,0.0003274054760700507,0.00029972345792308547,0.03429084635913467,7.953975659011841e-05,0.5017644870655702,0.5471070743698633,2.2698492563907025e-07,1.1631811755966371e-05,0.030046353115196094,1.9925629332605404e-08,1.4405383740691232e-07,5.794055390550308e-10,1.4823409729989314e-09,4.165018365537692e-06,0.0007273363208298132,1.172827324723069e-06,6.257288190113242e-10,2.369989731763352e-05,1.4458667381349774e-08,1.77374683442531e-08,5.808682254496297e-13
0.00020859612799573643,0.17635633271452927,0.0,0.0,0.0,0.0,0.44227463465444716,0.0003247742181677714,0.00029907689418309146,0.03492304305006771,7.912714629466738e-05,0.5071923042397937,0.5542586742582756,2.265202657441756e-07,1.1840646958198916e-05,0.03101060381514252,2.0565084730828844e-08,1.4840118984034346e-07,5.968912244660377e-10,1.5264995850639913e-09,4.312125164064475e-06,0.0007630213989987709,1.2303701766521412e-06,6.565025267483076e-10,2.4890716614503947e-05,1.4732757879416068e-08,1.854272396854246e-08,6.072388098402931e-13
