Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40)
2.476582679453009e-05,0.12621324582778287,0.0,0.0,0.0,0.0,0.8738452723383121,0.00043502866768967813,0.00024220583204637803,0.005530235811381352,0.00010501209749945106,0.12180928054129145,0.12135294963281336,1.0181659264933778e-07,1.616100238280075e-06,0.0011188177692154112,7.419582398849378e-10,1.0812766153995249e-08,4.3490521610809383e-11
2.5045695514375583e-05,0.12635889708034403,0.0,0.0,0.0,0.0,0.872540701848424,0.0004348867703244076,0.0002427012041656315,0.005592331575261467,0.0001049031749366153,0.12305797129939511,0.12261969707230672,1.02708327292333e-07,1.6366917798262299e-06,0.0011432027735260657,7.581294701807968e-10,1.105020234077242e-08,4.444552457197399e-11
2.5325564234221075e-05,0.1265040412928011,0.0,0.0,0.0,0.0,0.871240889688269,0.00043474393346774957,0.00024319232174494775,0.005654340765405712,0.0001047951744957349,0.12430175653433957,0.12388197010732614,1.0359343186469779e-07,1.6572822396918616e-06,0.001167782989564226,7.744301576953421e-10,1.1289505803132904e-08,4.54080379878583e-11
2.5605432954066566e-05,0.1266486825042455,0.0,0.0,0.0,0.0,0.8699457981063272,0.0004346001749775494,0.000243679235734811,0.00571626372089015,0.00010468808098010563,0.1255406753945529,0.12513980449722356,1.0447197063269545e-07,1.6778713394871652e-06,0.001192556791226252,7.908592240565153e-10,1.1530657023952355e-08,4.637798335774679e-11
2.5885301673912058e-05,0.12679282473226716,0.0,0.0,0.0,0.0,0.8686553897526825,0.00043445551238916656,0.00024416199567074606,0.005778100778324124,0.00010458188020741789,0.12677476661405956,0.1263932356182026,1.0534400710151357e-07,1.6984587680343168e-06,0.0012175225680507622,8.07415601265632e-10,1.1773637295714344e-08,4.7355285437274055e-11
2.616517039375755e-05,0.1269364718490385,0.0,0.0,0.0,0.0,0.8673696278155811,0.0004343099628910973,0.0002446406511522868,0.0058398522709681815,0.00010447655731862375,0.12800406836964343,0.1276422983329682,1.0620960394626724e-07,1.719044271834783e-06,0.0012426787303828559,8.24098235122097e-10,1.2018427369733095e-08,4.8339866805427253e-11
2.644503911360304e-05,0.12707962768138084,0.0,0.0,0.0,0.0,0.8660884760425956,0.000434163543231156,0.00024511524963642824,0.00590151852862799,0.00010437209906094106,0.1292286182610666,0.12888702697066062,1.0706882291738607e-07,1.739627531457349e-06,0.0012680237104178232,8.409060859155637e-10,1.2265009270152275e-08,4.9331655160678695e-11
2.6724907833448532e-05,0.12722229617345152,0.0,0.0,0.0,0.0,0.8648118986390846,0.00043401626981602083,0.0002455858385290989,0.005963099878258072,0.00010426849168057363,0.13044845341407119,0.13012745542378737,1.0792172488061996e-07,1.7602082853747007e-06,0.00129355595817723,8.57838125757416e-10,1.2513364350102447e-08,5.033057550260973e-11
2.7004776553294024e-05,0.12736448109279405,0.0,0.0,0.0,0.0,0.8635398602658487,0.00043386815873336083,0.0002460524644552874,0.006024596643957782,0.00010416572172375459,0.1316636104835385,0.13136361715045633,1.0876836995007865e-07,1.7807862728377727e-06,0.001319273941469097,8.748933385543571e-10,1.276347418254844e-08,5.133655371499395e-11
2.7284645273139515e-05,0.1275061860697382,0.0,0.0,0.0,0.0,0.8622723260958608,0.0004337192257218787,0.0002465151730806334,0.006086009146603232,0.0001040637761674418,0.1328741255949027,0.13259554512029095,1.0960881749011797e-07,1.8013612242751008e-06,0.0013451761481309403,8.920707214959189e-10,1.301532089613922e-08,5.23495179166518e-11
2.7564513992985007e-05,0.12764741475369445,0.0,0.0,0.0,0.0,0.8610092617481815,0.0004335694862223963,0.0002469740093962813,0.006147337704250927,0.0001039626421826978,0.13408003441227703,0.1338232718774969,1.1044312602793812e-07,1.8219328843600573e-06,0.0013712610834538533,9.093692833462017e-10,1.3268886494406019e-08,5.336939572316128e-11
2.78443827128305e-05,0.12778817088306685,0.0,0.0,0.0,0.0,0.8597506333274152,0.0004334189553168913,0.00024742901728519516,0.006208582631891989,0.0001038623075362009,0.13528137209796534,0.13504682950332694,1.1127135322496541e-07,1.8425009905601799e-06,0.0013975272718220041,9.267880455311349e-10,1.352415346000289e-08,5.4396116677200374e-11
2.812425143267599e-05,0.12792845795629645,0.0,0.0,0.0,0.0,0.8584964073958562,0.0004332676477990437,0.00024788024042510904,0.006269744241595525,0.00010376275969612438,0.13647817334041404,0.13626624964262718,1.1209355604734926e-07,1.8630653108981494e-06,0.0014239732555688593,9.443260413799585e-10,1.3781104042143302e-08,5.542960938252064e-11
2.840412015252148e-05,0.12806827951435695,0.0,0.0,0.0,0.0,0.8572465509386044,0.0004331155781051333,0.0002483277208674905,0.006330822842760143,0.00010366398733502166,0.13767047239166344,0.13748156353726387,1.1290979074373555e-07,1.883625561545262e-06,0.001450597593819208,9.619823153573068e-10,1.4039721459564582e-08,5.646980634243009e-11
2.8683988872366973e-05,0.12820763903333224,0.0,0.0,0.0,0.0,0.8560010313662428,0.0004329627604517074,0.0002487715013404584,0.006391818742027025,0.00010356597792828544,0.138858303062348,0.13869280202343953,1.1372011274360427e-07,1.9041815536586679e-06,0.0014773988623413574,9.797559229651749e-10,1.4299987802452328e-08,5.751663552105355e-11
2.8935870720227914e-05,0.12833267038969215,0.0,0.0,0.0,0.0,0.8548837451923669,0.0004328245966037873,0.0002491677741445384,0.006446644592489249,0.00010347841261624639,0.13992355779452442,0.1397794573489153,1.1444439248308386e-07,1.922678093125157e-06,0.001501670115707938,9.958517183528278e-10,1.453562354484564e-08,5.846439683332885e-11
2.9187752568088854e-05,0.12845733274130605,0.0,0.0,0.0,0.0,0.8537699226696052,0.00043268584818576786,0.00024956111270989576,0.006501403920345086,0.00010339144818014871,0.14098524421315384,0.14086285816446226,1.151639668033153e-07,1.9411708025926646e-06,0.0015260825274982736,1.01204112480065e-09,1.4772569205726817e-08,5.941742682880371e-11
2.9439634415949794e-05,0.12858162853488012,0.0,0.0,0.0,0.0,0.8526595408970483,0.0004325465249270812,0.0002499515460617183,0.006556096943637414,0.0001033050767276367,0.1420433860806193,0.14194302613315873,1.1587887462572147e-07,1.959659506605311e-06,0.0015506350934691153,1.028323476331512e-09,1.50108128700528e-08,6.037567758344014e-11
2.9691516263810735e-05,0.12870556018594564,0.0,0.0,0.0,0.0,0.8515525772413675,0.0004324066364375685,0.00025033910330186487,0.006610723878646199,0.00010321928999574422,0.14309800688202362,0.14301998266301982,1.1658915443598904e-07,1.978144066591265e-06,0.0015753268199065018,1.0446981139509138e-09,1.5250341982537626e-08,6.133909859804159e-11
2.9943398111671675e-05,0.1288291300768941,0.0,0.0,0.0,0.0,0.8504490093229081,0.000432266192113477,0.000250723812374311,0.006665284940016736,0.00010313408064030648,0.14414912984072795,0.14409374892041893,1.1729484441680107e-07,1.996624296970308e-06,0.0016001567232909345,1.0611643854249575e-09,1.549114510612667e-08,6.23076438711031e-11
3.0195279959532615e-05,0.12895234057417077,0.0,0.0,0.0,0.0,0.8493488150216723,0.0004321252012513543,0.00025110570163305754,0.006719780340667392,0.00010304944060749326,0.1451967779106752,0.1451643458242392,1.1799598211363463e-07,2.015100068845559e-06,0.0016251238303142258,1.0777216452915058e-09,1.5733209847237684e-08,6.328126355384134e-11
3.0447161807393556e-05,0.1290751940034569,0.0,0.0,0.0,0.0,0.8482519725015983,0.0004319836729677436,0.000251484798347203,0.006774210291653937,0.0001029653626793698,0.1462409737526691,0.14623179402283196,1.1869260472753569e-07,2.033571213349591e-06,0.0016502271790155012,1.0943692556135425e-09,1.5976524767224638e-08,6.425991163834078e-11
3.06990436552545e-05,0.12919769269287587,0.0,0.0,0.0,0.0,0.8471584601205369,0.00043184161620839987,0.00025186112957407,0.006828575002774369,0.00010288183961396091,0.1472817398267128,0.14729611397990763,1.1938474908230428e-07,2.052037573209036e-06,0.0016754658152376277,1.11110658362921e-09,1.622107832500681e-08,6.524354170469893e-11
3.095092550311544e-05,0.12931983889018214,0.0,0.0,0.0,0.0,0.8460682564776767,0.0004316990397639341,0.0002522347221887923,0.0068828746822346435,0.00010279886408261984,0.1483190983428702,0.14835732592929365,1.2007245152800764e-07,2.0704990055694137e-06,0.0017008387944671265,1.127933002971962e-09,1.646685891365653e-08,6.623210706815844e-11
3.120280735097639e-05,0.12944163486215504,0.0,0.0,0.0,0.0,0.8449813404172146,0.0004315559522617234,0.00025260560245404605,0.006937109536621932,0.00010271642912126006,0.1493530712578774,0.14941544987146108,1.2075574804363174e-07,2.0889553570529196e-06,0.0017263451820234955,1.144847893796126e-09,1.6713855183923666e-08,6.72255620803794e-11
3.145468919883733e-05,0.12956308284321946,0.0,0.0,0.0,0.0,0.8438976910245598,0.00043141236220577,0.00025297379656400636,0.00699127977090938,0.00010263452757242324,0.15038368027855192,0.15047050557710998,1.2143467416479241e-07,2.107406497304402e-06,0.0017519840528484468,1.1618506426371228e-09,1.6962055580123387e-08,6.822386026271405e-11
3.1706571046698274e-05,0.12968418503883772,0.0,0.0,0.0,0.0,0.842817287613806,0.00043126827791995377,0.00025333932980359854,0.007045385588561526,0.00010255315296978675,0.15141094687555015,0.15152251259920987,1.2210926506126132e-07,2.125852261381736e-06,0.0017777544911472328,1.1789406421736185e-09,1.7211449305929138e-08,6.922695819075822e-11
3.195845289455922e-05,0.1298049436330077,0.0,0.0,0.0,0.0,0.8417401097303693,0.0004311237076413388,0.00025370222796061264,0.007099427191473072,0.00010247229806678446,0.15243489227928855,0.15257149027037528,1.2277955545216248e-07,2.1442925452561486e-06,0.0018036555903099979,1.196117291175355e-09,1.7462024543264137e-08,7.02348083304913e-11
3.221033474242016e-05,0.1299253607566238,0.0,0.0,0.0,0.0,0.840666137138719,0.000430978659414734,0.00025406251538308505,0.007153404780093994,0.00010239195688105284,0.15345553749450322,0.15361745771471463,1.2344557975812378e-07,2.1627271715509505e-06,0.001829686452682074,1.2133799943508316e-09,1.771377107086263e-08,7.12473695704804e-11
3.2462216590281106e-05,0.13004543861592643,0.0,0.0,0.0,0.0,0.8395953498214804,0.00043083314117058015,0.00025442021697427746,0.007207318553397679,0.00010231212258613339,0.15447290329922378,0.154660433848621,1.2410737191837857e-07,2.1811560316184846e-06,0.001855846189335675,1.2307281621958918e-09,1.7966677385287515e-08,7.226459564223619e-11
3.271409843814205e-05,0.13016517925129464,0.0,0.0,0.0,0.0,0.838527727973834,0.00043068716065717015,0.000254775356542274,0.00726116870894442,0.00010223278926305437,0.15548701025216718,0.15570043738620468,1.2476496557536886e-07,2.1995789605027903e-06,0.0018821339200458607,1.248161210977788e-09,1.822073339728894e-08,7.32864459653121e-11
3.296598028600299e-05,0.13028458475207644,0.0,0.0,0.0,0.0,0.8374632520108011,0.0004305407255668425,0.0002551279586453786,0.007314955442774561,0.00010215394996729147,0.15649787868344006,0.15673748683219219,1.2541839395039488e-07,2.2179958729723557e-06,0.0019085487733195988,1.2656785627544477e-09,1.8475927372179828e-08,7.431287334109946e-11
3.321786213386394e-05,0.1304036572297236,0.0,0.0,0.0,0.0,0.8364019025546757,0.00043039384345899844,0.000255478046527166,0.007368678949524894,0.00010207559892242793,0.1575055287095675,0.15777160049400346,1.2606768990906786e-07,2.236406620211544e-06,0.0019350898861171225,1.2832796451896983e-09,1.8732249082592997e-08,7.534383663362242e-11
3.346974398172488e-05,0.13052239872484236,0.0,0.0,0.0,0.0,0.8353436604296683,0.00043024652173645467,0.00025582564329628207,0.0074223394224718344,0.00010199773024972295,0.1585099802378075,0.15880279648693607,1.2671288600368831e-07,2.2548110653250245e-06,0.0019617564036303425,1.3009638914063137e-09,1.8989688219652713e-08,7.637929437908602e-11
3.3721625829585824e-05,0.13064081121825605,0.0,0.0,0.0,0.0,0.8342885066645809,0.00043009876768507476,0.00025617077207554847,0.007475937053492933,0.0001019203378220377,0.15951125296326457,0.1598310927315688,1.2735401437015696e-07,2.2732090945763245e-06,0.0019885474793365212,1.3187307400216046e-09,1.924823409987724e-08,7.741920360696888e-11
3.397350767744677e-05,0.1307588967120218,0.0,0.0,0.0,0.0,0.8332364224646586,0.0004299505884817681,0.000256513455431186,0.007529472033258978,0.00010184341590126576,0.1605093663986344,0.16085650698056742,1.2799110686643568e-07,2.2916005791719188e-06,0.0020154622739063494,1.3365796344233013e-09,1.950787647954226e-08,7.846352311551488e-11
3.422538952530771e-05,0.13087665723341177,0.0,0.0,0.0,0.0,0.8321873892600099,0.00042980199118017765,0.000256853715759922,0.007582944550891824,0.00010176695867517997,0.16150433982360524,0.1618790567726099,1.2862419493703876e-07,2.309985407215925e-06,0.0020424999571447768,1.3545100240566376e-09,1.97686049323827e-08,7.951221096876837e-11
3.4477271373168656e-05,0.13099409470080708,0.0,0.0,0.0,0.0,0.8311413886762313,0.0004296529826871038,0.00025719157490207943,0.007636354794179068,0.00010169096069222126,0.16249619231566034,0.16289875946041688,1.2925330970074756e-07,2.32836344634009e-06,0.0020696597068910866,1.372521363694922e-09,2.0030409566953065e-08,8.056522738189124e-11
3.47291532210296e-05,0.1311112110763135,0.0,0.0,0.0,0.0,0.830098402533322,0.00042950356985653216,0.0002575270549364351,0.007689702949540122,0.00010161541605144671,0.16348494275048708,0.16391563221165195,1.2987848192859808e-07,2.3467346042885097e-06,0.0020969407088111862,1.3906131133017911e-09,2.0293279692026396e-08,8.162252935321149e-11
3.498103506889054e-05,0.13122800826383882,0.0,0.0,0.0,0.0,0.8290584128296424,0.0004293537593948905,0.00025786017692170575,0.007742989202175444,0.00010154031972025542,0.1644706098197685,0.16492969202435642,1.3049974213201707e-07,2.3650987400690113e-06,0.0021243421559640663,1.4087847377437048e-09,2.0557205959544707e-08,8.268407928347033e-11
3.523291691675149e-05,0.13134448816397165,0.0,0.0,0.0,0.0,0.828021401746528,0.0004292035579321141,0.0002581909623895782,0.0077962137360010125,0.00010146566596377229,0.165453212024953,0.16594095572247508,1.311171204288404e-07,2.3834557660544028e-06,0.0021518632488246436,1.4270357068050901e-09,2.0822177963459677e-08,8.37498353180331e-11
3.548479876461243e-05,0.13146065265400145,0.0,0.0,0.0,0.0,0.8269873516655677,0.00042905297190855437,0.00025851943175304897,0.00784937673356612,0.00010139144998340422,0.16643276766083018,0.16694943993958353,1.317306466057219e-07,2.4018055382179212e-06,0.0021795031962256657,1.4453654958129831e-09,2.1088186367461285e-08,8.481975990489243e-11
3.5736680612473374e-05,0.1315765036110403,0.0,0.0,0.0,0.0,0.8259562451195827,0.0004289020077483136,0.0002588456061015868,0.00790247837633262,0.00010131766611013455,0.16740929486470096,0.1679551611653152,1.323403501720323e-07,2.4201479824600292e-06,0.002207261213063619,1.4637735841156636e-09,2.1355220812468493e-08,8.589381137831914e-11
3.598856246033432e-05,0.13169204282951777,0.0,0.0,0.0,0.0,0.8249280648167339,0.0004287506717472402,0.00025916950544288396,0.007955518844544731,0.00010124430962923723,0.1683828115930467,0.16895813572257384,1.3294626037401348e-07,2.438482962691019e-06,0.0022351365215294025,1.4822594558988018e-09,2.1623272260679973e-08,8.697195338694954e-11
3.624044430819526e-05,0.13180727219854438,0.0,0.0,0.0,0.0,0.8239027936448926,0.00042859897012015373,0.0002594911501422732,0.008008498317174583,0.00010117137524071477,0.16935333561558016,0.16995837976333117,1.3354840605097504e-07,2.4568103963167555e-06,0.0022631283511400373,1.5008226002064798e-09,2.1892330548986985e-08,8.805414505328878e-11
3.6492326156056206e-05,0.13192219346806397,0.0,0.0,0.0,0.0,0.8228804146641425,0.00042844690893648773,0.0002598105596633252,0.008061416971999021,0.0001010988583995761,0.17032088452421892,0.17095590927586826,1.341468158268942e-07,2.475130149729346e-06,0.002291235938616685,1.5194625108603035e-09,2.216238690073762e-08,8.91403510763515e-11
3.674420800391715e-05,0.13203680842564797,0.0,0.0,0.0,0.0,0.8218609111107208,0.00042829449422742625,0.0002601277541331361,0.008114274985525412,0.00010102675367291519,0.17128547572752004,0.17195074008087788,1.3474151796472862e-07,2.4934421605269788e-06,0.002319458527810291,1.5381786864100844e-09,2.2433430971326672e-08,9.023052984864044e-11
3.699608985177809e-05,0.13215111887619455,0.0,0.0,0.0,0.0,0.8208442663860513,0.0004281417319246807,0.00026044275261869577,0.00816707253309261,0.00010095505657792385,0.17224712646372461,0.17294288784198733,1.3533254044175363e-07,2.51174631115708e-06,0.002347795369447054,1.5569706299650524e-09,2.270545378801581e-08,9.132464528048078e-11
3.724797169963904e-05,0.13226512656689315,0.0,0.0,0.0,0.0,0.819830464051669,0.00042798862783381995,0.000260755574032318,0.008219809788914774,0.00010088376260026832,0.173205853805064,0.1739323680706726,1.359199109985815e-07,2.5300424894320543e-06,0.002376245720928242,1.5758378490611003e-09,2.2978446386382343e-08,9.242266131566283e-11
3.760696236977706e-05,0.13242709433231684,0.0,0.0,0.0,0.0,0.8183904384783077,0.0004277698391647431,0.00026119769270129537,0.00829486888000982,0.00010078283922486407,0.17456724584254737,0.1753380293341996,1.3675079419523654e-07,2.556104880014169e-06,0.0024169888665744113,1.602857193863511e-09,2.3369182358109748e-08,9.399425836650617e-11
3.7965953039915086e-05,0.13258845562131005,0.0,0.0,0.0,0.0,0.8169561071526305,0.0004275503840783993,0.0002616354814146837,0.008369806348379395,0.00010068271171264311,0.17592278215489043,0.17673834704499633,1.3757439320733406e-07,2.5821506306253503e-06,0.002457958987755307,1.6300270604665577e-09,2.3761842674972373e-08,9.557359541413397e-11
3.832494371005311e-05,0.13274921518246174,0.0,0.0,0.0,0.0,0.8155274241090378,0.00042733027851783083,0.0002620689927422431,0.008444622686735159,0.00010058336749877786,0.17727251048352718,0.17813336456527046,1.3839078525164917e-07,2.608179458875714e-06,0.002499154001958999,1.6573460678250873e-09,2.4156401619405105e-08,9.716056901874585e-11
