Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26)
7.538182577136332e-06,0.11605657712274356,0.0,0.0,0.0,0.0,0.9653192583395707,0.00044246673595124675,0.00019996264883820485,0.001523539349190346,0.00011408268565236034,0.0334193195306881,0.032857159231768775,3.0892496684540485e-08,3.6339517652601753e-07,7.804670441072477e-05
7.581933895646957e-06,0.11608595782679842,0.0,0.0,0.0,0.0,0.9650532851396956,0.00044241474065830793,0.00020013667486621828,0.001534247001171272,0.00011406649613813546,0.03367855875873084,0.03311360196499018,3.112065806685559e-08,3.665055761879295e-07,7.927536922929157e-05
7.625685214157582e-06,0.11611531968271246,0.0,0.0,0.0,0.0,0.9647874910623134,0.0004423639102638757,0.00020030911742806976,0.0015449511289547847,0.00011404957354667385,0.03393761261379097,0.0333698786898703,3.134856407497171e-08,3.696159445679721e-07,8.051304806754374e-05
7.669436532668205e-06,0.11614466253324143,0.0,0.0,0.0,0.0,0.9645218774705495,0.0004423142224822684,0.00020048003016061959,0.001555651741825984,0.00011403195132212168,0.03419647970637699,0.03362598798082414,3.157621411467485e-08,3.727262967389e-07,8.175972014083663e-05
7.71318785117883e-06,0.11617398622984218,0.0,0.0,0.0,0.0,0.9642564456522371,0.0004422656548822174,0.00020064946470633194,0.001566348849524333,0.00011401366158972656,0.03445515872398814,0.03388192848897497,3.180360767532555e-08,3.7583664789450085e-07,8.301536480558407e-05
7.756939169689455e-06,0.11620329063203935,0.0,0.0,0.0,0.0,0.9639911968233705,0.0004422181849380217,0.00020081747079282974,0.0015770424621933208,0.00011399473520934382,0.03471364842758242,0.03413769893865923,3.203074417131595e-08,3.789470133435855e-07,8.427996155876287e-05
7.80069048820008e-06,0.1162325756073093,0.0,0.0,0.0,0.0,0.9637261321310368,0.0004421717900699241,0.0002009840963001282,0.0015877325903395924,0.00011397520182228772,0.03497194764857788,0.0343932981244574,3.225762305107216e-08,3.8205740846679413e-07,8.555349003731567e-05
7.888193125221329e-06,0.11629108678266219,0.0,0.0,0.0,0.0,0.9631965594214016,0.00044208213525132164,0.00020131338836618,0.0016091024366182434,0.00011393442684173627,0.035487970298626624,0.03490397821203471,3.271060583255316e-08,3.882783495108442e-07,8.812726141243416e-05
7.975695762242578e-06,0.11634951884083954,0.0,0.0,0.0,0.0,0.962667735423316,0.0004419965100019629,0.000201637689348701,0.0016304584783332218,0.00011389155103892292,0.03600321863094986,0.03541396041047291,3.316255181580353e-08,3.9449959413197255e-07,9.073651879586826e-05
8.063198399263827e-06,0.11640787097304692,0.0,0.0,0.0,0.0,0.9621396670969572,0.00044191473506257413,0.00020195732191727884,0.001651800809143983,0.00011384677194037538,0.03651768556333647,0.035923237337578046,3.361345694473984e-08,4.007212641849179e-07,9.338110423594359e-05
8.150701036285076e-06,0.11646614245457433,0.0,0.0,0.0,0.0,0.961612360543298,0.00044183663325717383,0.00020227258488701824,0.0016731295254023787,0.00011380027150299245,0.03703136489210267,0.03643180248848358,3.40633173256077e-08,4.06943479857155e-07,9.606086192647786e-05
8.238203673306325e-06,0.11652433266612877,0.0,0.0,0.0,0.0,0.9610858210765413,0.00044176203023836563,0.00020258375495338146,0.0016944447253123079,0.00011375221729884117,0.03754425121801155,0.03693965016218158,3.4512129219556654e-08,4.13166358939465e-07,9.877563816564197e-05
8.325706310327575e-06,0.11658244106281163,0.0,0.0,0.0,0.0,0.9605600532881868,0.00044169075507118365,0.00020289108824706327,0.001715746508236533,0.000113702763570903,0.03805633988074979,0.03744677539650817,3.495988904995815e-08,4.193900163075104e-07,0.00010152528131252101
8.500711584370072e-06,0.11669841060669274,0.0,0.0,0.0,0.0,0.959510847826053,0.00044155752409115576,0.00020349517424360562,0.001758310223170342,0.00011360021336488393,0.03907810893581536,0.03845884206065236,3.585223903470543e-08,4.3184010717907346e-07,0.00010712857179150128
8.675716858412568e-06,0.11681404815189558,0.0,0.0,0.0,0.0,0.9584647685687605,0.0004414356572332116,0.00020408653320715163,0.0018008214673897699,0.00011349362392288511,0.04009664737096778,0.03946797539343968,3.6740342006974496e-08,4.44294595123176e-07,0.00011286955964497212
8.850722132455065e-06,0.11692935160745414,0.0,0.0,0.0,0.0,0.9574218317450757,0.00044132394891036595,0.00020466661057478322,0.0018432810253096526,0.00011338384166013133,0.041111938865716444,0.040474156695085826,3.7624175522678746e-08,4.5675425593813355e-07,0.00011874710100371983
9.025727406497562e-06,0.11704431983640079,0.0,0.0,0.0,0.0,0.9563820467288255,0.00044122127598750325,0.00020523664085957114,0.0018856896589586121,0.00011327157925118952,0.04212397410726545,0.04147737430240888,3.8503719927944345e-08,4.6921978856042483e-07,0.00012476008020788598
9.200732680540059e-06,0.11715895214776544,0.0,0.0,0.0,0.0,0.9553454171670526,0.0004411265996782999,0.00020579767735975064,0.001928048101350109,0.00011315743506236304,0.04313274963664258,0.042477622440151276,3.9378958578552055e-08,4.816918188880219e-07,0.00013090740817407197
9.375737954582555e-06,0.11727324852537699,0.0,0.0,0.0,0.0,0.9543119419505677,0.0004410389654004128,0.00020635061792970055,0.001970357051961145,0.00011304191034783332,0.04413826685631162,0.04347490023193984,4.024987770087154e-08,4.94170894360568e-07,0.00013718802079930214
9.550743228625052e-06,0.117387209348817,0.0,0.0,0.0,0.0,0.9532816160430981,0.0004409575010298838,0.00020689622765462243,0.002012617173947886,0.00011292542386936014,0.04514053118214091,0.044469210854616255,4.111646649563824e-08,5.066574902702902e-07,0.00014360087742736554
9.725748502667549e-06,0.1175008353799861,0.0,0.0,0.0,0.0,0.9522544311776078,0.0004408814138058543,0.00020743515817001355,0.002054829092890352,0.00011280832450634353,0.04613955133138741,0.04546056082730761,4.197871706345772e-08,5.191520112294094e-07,0.00015014495939981107
9.900753776710046e-06,0.11761412768639723,0.0,0.0,0.0,0.0,0.9512303764380386,0.00044080998627875096,0.00020796796424344297,0.002096993396717932,0.00011269090188533209,0.04713533872778884,0.04644895941682348,4.283662433555749e-08,5.316547963596907e-07,0.00015681926869783478
9.999999999999997e-06,0.11772708758117273,0.0,0.0,0.0,0.0,0.9506510167015755,0.0004407713013128439,0.0002082675818614349,0.0021208840028305908,0.0001126242602505486,0.04769862254190286,0.0470081772295585,4.3321216181247234e-08,5.387489580892475e-07,0.00016066179180608962
1.0075759050752543e-05,0.11772708758117273,0.0,0.0,0.0,0.0,0.950209438748886,0.0004407425717382928,0.00020849511797583285,0.002139110636418814,0.00011257339552324497,0.04812790700098392,0.04743441813671893,4.36901859995634e-08,5.441661224839676e-07,0.00016362282667419528
1.025076432479504e-05,0.11783971657865988,0.0,0.0,0.0,0.0,0.9491916032897287,0.0004406785894154317,0.00020901702113456026,0.00218118132725641,0.0001124560026081755,0.04911727156260882,0.04841695032271772,4.4539402389125085e-08,5.566862103018205e-07,0.00017055467287803365
1.0425769598837536e-05,0.11795201635574365,0.0,0.0,0.0,0.0,0.9481768538443223,0.00044061751958797,0.000209534015710154,0.002223205950360652,0.00011233888470998583,0.050103449249376916,0.049396570774762484,4.538427635852503e-08,5.692152281914098e-07,0.0001776138639735785
1.0600774872880033e-05,0.11806398871905428,0.0,0.0,0.0,0.0,0.9471651730920037,0.0004405588986760625,0.00021004639298747958,0.0022651849546001124,0.00011222217342895785,0.051086458025102255,0.050373295457843276,4.6224813147978153e-08,5.817532979976963e-07,0.0001847994727508377
1.077578014692253e-05,0.11817563557595666,0.0,0.0,0.0,0.0,0.9461565428499717,0.00044050231443015114,0.00021055440124059463,0.0023071187586260504,0.00011210597522604618,0.05206631673300785,0.05134714125291509,4.706102024398661e-08,5.94300498836652e-07,0.00019211058722224203
1.0950785420965027e-05,0.11828695891170186,0.0,0.0,0.0,0.0,0.9451509442753081,0.0004404474013118681,0.00021105825235757993,0.0023490077529796424,0.00011199037547443628,0.05304304488915371,0.05231812574892423,4.789290723197874e-08,6.068568727291718e-07,0.0001995463098012058
1.1125790695007523e-05,0.11839796077014998,0.0,0.0,0.0,0.0,0.9441483580333752,0.00044039383612190844,0.0002115581274570011,0.0023908523021948236,0.00011187544195485747,0.05401666251029698,0.05328626706919021,4.8720485645351916e-08,6.194224277628318e-07,0.00020710575655613799
1.130079596905002e-05,0.11850864323853076,0.0,0.0,0.0,0.0,0.9431487644376184,0.0004403413338943263,0.00021205418172955159,0.0024326527468601267,0.00011176122776363604,0.054987189970943214,0.054251583727050204,4.954376881286082e-08,6.319971431984217e-07,0.00021478805653523674
1.1475801243092517e-05,0.11861900843371381,0.0,0.0,0.0,0.0,0.9421521435646572,0.00044028964406224056,0.00021254654849642057,0.002474409405617521,0.00011164777382483633,0.05595464788572266,0.055214094506787915,5.0362771710892626e-08,6.445809718184327e-07,0.00022259235115439105
1.1650806517135014e-05,0.11872905849164968,0.0,0.0,0.0,0.0,0.9411584753488494,0.00044023854690690986,0.0002130353427187507,0.002516122577070766,0.00011153511093757328,0.0569190570126868,0.056173818365609696,5.117751081796652e-08,6.571738448860034e-07,0.0002305177936447669
1.182581179117751e-05,0.1188387955578737,0.0,0.0,0.0,0.0,0.9401677396596357,0.00044018785029232085,0.00021352066389900598,0.002557792541585904,0.00011142326158005095,0.057880438174294245,0.0571307743532798,5.1988003975452724e-08,6.697756734097575e-07,0.00023856354855246779
1.2000817065220007e-05,0.11894822178092355,0.0,0.0,0.0,0.0,0.9391799163648363,0.00044013738668289003,0.00021400259863080218,0.0025994195629707173,0.00011131224133412797,0.05883881219265954,0.05808498154619838,5.279427025071818e-08,6.823863531191634e-07,0.0002467287912879646
1.2175822339262504e-05,0.11905733930573138,0.0,0.0,0.0,0.0,0.9381949853817461,0.0004400870104258428,0.000214481222644319,0.0026410038900363084,0.00011120206019650869,0.05979419983740339,0.05903645899401753,5.359632981022698e-08,6.950057641927174e-07,0.0002550127077161364
1.2350827613305001e-05,0.11916615026970102,0.0,0.0,0.0,0.0,0.937212926718429,0.00044003659528870845,0.00021495660267087578,0.002682545758036139,0.00011109272353074886,0.0607466217833672,0.059985225676363434,5.4394203795945014e-08,7.076337769889002e-07,0.0002634144937874745
1.2525832887347498e-05,0.11927465679775111,0.0,0.0,0.0,0.0,0.936233720506284,0.00043998603223033565,0.00021542879783558198,0.0027240453899912745,0.00011098423304660093,0.061696098577449,0.060931300468535836,5.518791421461043e-08,7.202702495222251e-07,0.00027193335519973093
1.2700838161389995e-05,0.11938286100065189,0.0,0.0,0.0,0.0,0.9352573470262089,0.0004399352274002558,0.0002158978610598208,0.0027655029978949533,0.00011087658737591036,0.06264265061172718,0.06187470211384921,5.597748382705645e-08,7.329150351963172e-07,0.0002805685070954626
1.2875843435432491e-05,0.11949076497088625,0.0,0.0,0.0,0.0,0.9342837867284134,0.0004398841003366815,0.00021636383993088162,0.0028069187838149754,0.00011076978287196018,0.06358629810341998,0.06281544920250114,5.676293605458653e-08,7.455679763013055e-07,0.00028931917377933257
1.3050848709474988e-05,0.11959837078315033,0.0,0.0,0.0,0.0,0.9333130202484283,0.00043983258236384744,0.00021682677784672162,0.002848292940882687,0.00011066381383909236,0.06452706107827347,0.06375356015444421,5.7544294879573984e-08,7.582289163869895e-07,0.00029818458846939865
1.3225853983517485e-05,0.11970568048982001,0.0,0.0,0.0,0.0,0.9323450284179303,0.000439780615147326,0.0002172867143984665,0.002889625654200681,0.00011055867331892992,0.06546495935987891,0.06468905320754195,5.832158477201011e-08,7.708976860775256e-07,0.0003071639930548472
1.3400859257559982e-05,0.11981269612419314,0.0,0.0,0.0,0.0,0.9313797922742316,0.00043972814942761515,0.00021774368649337845,0.0029309171016401723,0.00011045435290187712,0.06640001255947593,0.0656219464072578,5.909483059671021e-08,7.835741258957108e-07,0.0003162566378933535
1.3575864531602479e-05,0.1199194196945115,0.0,0.0,0.0,0.0,0.9304172930653819,0.00043967514377027395,0.00021819772825685144,0.002972167454646428,0.00011035084371489629,0.06733224007142319,0.06655225760068528,5.986405755654548e-08,7.962580589188633e-07,0.00032546178158417426
1.3750869805644975e-05,0.12002585318831228,0.0,0.0,0.0,0.0,0.9294575122531965,0.0004396215638295424,0.00021864887201417978,0.0030133768787146075,0.00011024813587811363,0.06826166106943317,0.06748000443306927,6.062929115626583e-08,8.089493204407782e-07,0.0003347786908267729
1.3925875079687472e-05,0.12013199856864153,0.0,0.0,0.0,0.0,0.9285004315154843,0.0004395673813138237,0.00021909714806165917,0.0030545455340663646,0.0001101462194026137,0.06918829450496954,0.06840520434487492,6.139055702863039e-08,8.216477308867596e-07,0.0003442066402278149
1.4100880353729969e-05,0.12023785777701287,0.0,0.0,0.0,0.0,0.9275460327488654,0.0004395125731178327,0.00021954258591012744,0.0030956735762149535,0.00011004508341594663,0.07011215910346363,0.06932787456846194,6.214788103286721e-08,8.343531357851127e-07,0.0003537449121369814
1.4275885627772466e-05,0.12034343272930426,0.0,0.0,0.0,0.0,0.9265942980659099,0.0004394571206353389,0.0002199852129984241,0.00313676115643437,0.00010994471785280076,0.07103327336879207,0.07024803213042813,6.290128910623396e-08,8.470653405954656e-07,0.000363392796490202
1.4450890901814963e-05,0.12044872532204665,0.0,0.0,0.0,0.0,0.9256452097953956,0.00043940100920460346,0.00022042505691849482,0.003177808422129214,0.00010984511139011976,0.07195165558094699,0.07116569385107581,6.365080726769647e-08,8.597842004050787e-07,0.00037314959066066906
1.462589617585746e-05,0.12055373742505292,0.0,0.0,0.0,0.0,0.9246987505061316,0.0004393442280312844,0.00022086214355224006,0.003218815516745905,0.00010974625351854829,0.07286732377342328,0.07208087632138403,6.439646166377382e-08,8.725095365269818e-07,0.00038301460027517764
1.4800901449899956e-05,0.12065847089894088,0.0,0.0,0.0,0.0,0.9237549029248416,0.0004392867684241864,0.00022129649834560825,0.0032597825814168163,0.00010964813372797179,0.07378029581697101,0.07299359598126992,6.51382780731982e-08,8.852411755843695e-07,0.0003929871363285121
1.4975906723942453e-05,0.12076292755240517,0.0,0.0,0.0,0.0,0.9228136500000478,0.00043922862445522907,0.00022172814644508428,0.0033007097541505387,0.00010955074125888127,0.07469058935348398,0.07390386905839709,6.58762829123411e-08,8.979789580662109e-07,0.0004030665173376147
1.515091199798495e-05,0.12086710918978519,0.0,0.0,0.0,0.0,0.9218749749024455,0.00043916979264352655,0.00022215711210592722,0.0033415971700383796,0.00010945406583575227,0.07559822179628434,0.0748117115676863,6.66105017570277e-08,9.107227134463234e-07,0.0004132520693570501
1.5325917272027448e-05,0.12097101759800924,0.0,0.0,0.0,0.0,0.920938861008491,0.00043911027141294967,0.00022258341963917163,0.003382444961708291,0.00010935809683510223,0.07650321034619048,0.07571713932690706,6.734096095638556e-08,9.234722928336622e-07,0.00042354312538421025
1.5500922546069947e-05,0.12107465453979198,0.0,0.0,0.0,0.0,0.9200052918882068,0.00043905006068811997,0.00022300709220519503,0.0034232532596595653,0.00010926282464699633,0.07740557200537067,0.07662016796827732,6.806768563157812e-08,9.362275160206931e-07,0.00043393902499882874
1.5675927820112445e-05,0.12117802173558982,0.0,0.0,0.0,0.0,0.9190742513251026,0.0004389891618211813,0.00022342815364627408,0.0034640221921945417,0.00010916823879726195,0.07830532355495201,0.07752081291933371,6.879070214747156e-08,9.48988247709078e-07,0.00044443911499034703
1.5850933094154944e-05,0.12128112095666133,0.0,0.0,0.0,0.0,0.9181457232486605,0.0004389275770052572,0.0002238466265011564,0.0035047518861977705,0.00010907433008651661,0.07920248162671628,0.07841908946763865,6.95100352143652e-08,9.617543129422303e-07,0.00045504274715462735
1.6025938368197442e-05,0.12138395386418091,0.0,0.0,0.0,0.0,0.9172196917917165,0.000438865309523277,0.00022426253418223008,0.0035454424666354835,0.00010898108830806226,0.08009706264168297,0.07931501270576517,7.022571109536865e-08,9.745255846311658e-07,0.0004657492801873875
1.620094364223994e-05,0.12148652211569484,0.0,0.0,0.0,0.0,0.916296141307379,0.000438802363651384,0.00022467589837248537,0.003586094056515192,0.00010888850498954362,0.0809890827952743,0.08020859751504236,7.093775419883276e-08,9.87301877925086e-07,0.00047655808038152953
1.637594891628244e-05,0.12158882741578629,0.0,0.0,0.0,0.0,0.9153750563005008,0.0004387387441880546,0.00022508674156724754,0.0036267067775976845,0.00010879657076497756,0.08187855812546706,0.08109985863130598,7.164618985324047e-08,1.0000830555418421e-06,0.0004874685192317019
1.6550954190324938e-05,0.12169087140548818,0.0,0.0,0.0,0.0,0.9144564214319301,0.00043867445642559514,0.00022549508595026853,0.0036672807503907567,0.00010870527655982061,0.08276550450954541,0.08198881064080202,7.235104286899137e-08,1.012868978604657e-06,0.0004984799736229713
1.6725959464367436e-05,0.12179265567971247,0.0,0.0,0.0,0.0,0.913540221558914,0.00043860950620478454,0.00022590095320522592,0.0037078160938715235,0.00010861461378989864,0.08364993762258202,0.08287546794145054,7.305233808401135e-08,1.025659496111537e-06,0.0005095918272571584
1.6900964738409935e-05,0.12189418182636941,0.0,0.0,0.0,0.0,0.9126264417201078,0.0004385438997793817,0.00022630436498446302,0.003748312925663879,0.00010852457386943768,0.08453187295242287,0.08375984475723983,7.375009984508428e-08,1.0384544698809841e-06,0.0005208034701433318
1.7075970012452433e-05,0.12199545147542876,0.0,0.0,0.0,0.0,0.9117150671224254,0.0004384776436957731,0.00022670534244072983,0.003788771362190556,0.00010843514869888822,0.08541132581371616,0.0846419551508597,7.444435239513685e-08,1.0512537525775131e-06,0.0005321142981933014
1.725097528649493e-05,0.1220964661761708,0.0,0.0,0.0,0.0,0.9108060831329575,0.00043841074471671177,0.00022710390696380583,0.0038291915187713757,0.00010834632989372965,0.0862883113555,0.08552181303147,7.513511977771616e-08,1.064057217508752e-06,0.0005435237129372875
1.742598056053743e-05,0.12219722747648701,0.0,0.0,0.0,0.0,0.9098994752752074,0.00043834320975274144,0.0002275000789632682,0.0038695735096843345,0.00010825811005195802,0.08716284456629268,0.08639943215833795,7.58224259404952e-08,1.0768647046996106e-06,0.0005550311214743874
1.760098583457993e-05,0.1222977369099231,0.0,0.0,0.0,0.0,0.9089952292329352,0.0004382750458698596,0.00022789387974684285,0.003909917448142097,0.00010817048077912918,0.08803494026822645,0.0872748261371671,7.65062944992276e-08,1.0896761079310702e-06,0.0005666359365357021
1.7775991108622427e-05,0.12239799599249525,0.0,0.0,0.0,0.0,0.9080933308478834,0.0004382062602503877,0.00022828532961733557,0.003950223446328172,0.0001080834346865864,0.08890461312131241,0.08814800842226708,7.718674892683262e-08,1.1024912868746087e-06,0.0005783375764870525
1.7950996382664925e-05,0.12249800622290573,0.0,0.0,0.0,0.0,0.9071937661334217,0.0004381368601396027,0.00022867444861322084,0.003990491615343573,0.00010799696459291138,0.08977187760856535,0.0890189923035443,7.786381246281137e-08,1.115310100303946e-06,0.0005901354658388243
1.8126001656707424e-05,0.12259776909402631,0.0,0.0,0.0,0.0,0.9062965212156342,0.00043806685280229447,0.0002290612570332509,0.004030722065591886,0.00010791106298644702,0.09063674809631032,0.08988779096295577,7.853750812303679e-08,1.1281324311560665e-06,0.0006020290331315531
1.8301006930749922e-05,0.12269728605998614,0.0,0.0,0.0,0.0,0.9054015823775596,0.0004379962455125517,0.00022944577448719142,0.00407091490651423,0.00010782572300455749,0.09149923878943488,0.09075441743214147,7.920785880456357e-08,1.1409581396732455e-06,0.0006140177125770236
1.847601220479242e-05,0.1227965585734721,0.0,0.0,0.0,0.0,0.9045089360616609,0.0004379250455623433,0.0002298280211459515,0.004111070246571777,0.00010774093711108847,0.09235936372757568,0.09161888459006956,7.987488705973066e-08,1.1537871281585031e-06,0.0006261009440915078
1.865101747883492e-05,0.12289558805704309,0.0,0.0,0.0,0.0,0.9036185688707222,0.00043785326021093574,0.00023020801587247505,0.004151188193266175,0.00010765669905579948,0.09321713678605363,0.09248120516220111,8.053861537146894e-08,1.1666192463548572e-06,0.0006382781734436567
1.8826022752877418e-05,0.12299437597412104,0.0,0.0,0.0,0.0,0.9027304675120041,0.000437780896685973,0.00023058577815678223,0.004191268853479493,0.00010757300185199101,0.09407257173159846,0.09334139177400015,8.119906584356166e-08,1.1794543889089972e-06,0.0006505488501699133
1.9001028026919916e-05,0.12309292370181397,0.0,0.0,0.0,0.0,0.9018446188373069,0.00043770796214838783,0.00023096132665292166,0.004231312333246946,0.00010748983929676192,0.0949256821824188,0.09419945691259071,8.185626061473392e-08,1.1922924167895033e-06,0.0006629124291157455
1.9176033300962415e-05,0.12319123261687087,0.0,0.0,0.0,0.0,0.9009610098629454,0.0004376344637145509,0.0002313346807376774,0.004271318737625349,0.00010740720431084459,0.09577648158599389,0.09505541290763635,8.251022134713604e-08,1.2051332431476458e-06,0.0006753683710778156
1.9351038575004913e-05,0.1232893041389974,0.0,0.0,0.0,0.0,0.9000796277063731,0.00043756040843800074,0.00023170585846947662,0.004311288171086154,0.00010732509112254444,0.09662498328660259,0.09590927199201438,8.316096969431398e-08,1.2179767282890645e-06,0.0006879161406096161
1.9526043849047412e-05,0.12338713960400806,0.0,0.0,0.0,0.0,0.8992004596267339,0.0004374858033250564,0.00023207487901951815,0.004351220737261628,0.00010724349268721197,0.09747120048097056,0.0967610462630192,8.380852702252225e-08,1.2308227950075214e-06,0.0007005552073968657
1.970104912308991e-05,0.1234847403454068,0.0,0.0,0.0,0.0,0.8983234930347009,0.000437410655265037,0.00023244175949849584,0.004391116538917563,0.00010716240399871714,0.0983151462112647,0.09761074767297466,8.445291458291953e-08,1.2436712810664546e-06,0.000713285046791319
1.987605439713241e-05,0.12358210772939444,0.0,0.0,0.0,0.0,0.8974487154477588,0.00043733497107197625,0.00023280651815811476,0.004430975678204486,0.00010708181874780413,0.09915683340807187,0.09845838807206798,8.509415331162752e-08,1.2565220910218316e-06,0.0007261051380516686
2.0051059671174907e-05,0.12367924307903314,0.0,0.0,0.0,0.0,0.8965761144946168,0.0004372587574981301,0.00023316917315343699,0.004470798256622992,0.00010700173063020829,0.09999627488710118,0.09930397920409056,8.573226401112126e-08,1.2693751362825527e-06,0.0007390149645353966
2.0226064945217406e-05,0.12377614768282615,0.0,0.0,0.0,0.0,0.8957056779427833,0.0004371820211972139,0.0002335297415748521,0.004510584374872343,0.00010692213434127194,0.10083348332164167,0.10014753268007523,8.636726731931326e-08,1.2822302852925188e-06,0.0007520140147788339
2.0401070219259904e-05,0.12387282282555236,0.0,0.0,0.0,0.0,0.8948373937059154,0.00043710476873931245,0.0002338882412102686,0.004550334132797617,0.00010684302370720553,0.10166847123318315,0.100989059971286,8.699918362520157e-08,1.2950874557521079e-06,0.0007651017826914331
2.0576075493302403e-05,0.12396926982837546,0.0,0.0,0.0,0.0,0.8939712497845871,0.00043702700661008497,0.00023424468868121887,0.0045900476297506135,0.00010676439369053794,0.10250125105450883,0.1018285724658875,8.762803313240355e-08,1.307946519416917e-06,0.0007782777654731849
2.07510807673449e-05,0.12406548992298166,0.0,0.0,0.0,0.0,0.8931072343174086,0.00043694874120762023,0.0002345991014220752,0.004629724964277256,0.00010668623826890347,0.10333183507485244,0.10266608142006889,8.825383590912662e-08,1.3208073958211588e-06,0.0007915414654244234
2.09260860413874e-05,0.12416148440039891,0.0,0.0,0.0,0.0,0.8922453355379135,0.00043686997883960247,0.00023495149564282497,0.004669366234382148,0.00010660855260429868,0.10416023548651349,0.10350159799927625,8.887661176635953e-08,1.3336699594579096e-06,0.000804892388441796
2.1101091315429898e-05,0.124257254469773,0.0,0.0,0.0,0.0,0.8913855418194742,0.0004367907257258474,0.00023530188840796846,0.004708971537250128,0.00010653133082597678,0.10498646433632294,0.10433513323527441,8.94963804170202e-08,1.346534133751348e-06,0.0008183300456022441
2.1276096589472397e-05,0.12435280139952828,0.0,0.0,0.0,0.0,0.8905278416256424,0.00043671098799691056,0.00023565029551445385,0.004748540969551099,0.00010645456829348266,0.10581053357911499,0.10516669807363677,9.011316128530778e-08,1.3593997954489718e-06,0.0008318539514161774
2.1451101863514895e-05,0.12444812637532075,0.0,0.0,0.0,0.0,0.8896722235541166,0.00043663077169880737,0.00023599673366328484,0.004788074627165354,0.00010637825928382854,0.10663245503007836,0.10599630333172058,9.072697373707559e-08,1.372266871667465e-06,0.0008454636253769568
2.1626107137557394e-05,0.12454323064010493,0.0,0.0,0.0,0.0,0.888818676289968,0.00043655008278859414,0.00023634121824923102,0.0048275726054732215,0.00010630239934530704,0.10745224041533581,0.10682395974338864,9.133783682971166e-08,1.3851352406688467e-06,0.000859158590319814
2.1801112411599892e-05,0.12463811535726924,0.0,0.0,0.0,0.0,0.8879671886487718,0.0004364689271415503,0.00023668376561520002,0.004867034999083376,0.00010622698289787936,0.10826990132507343,0.10764967791778807,9.19457695842527e-08,1.3980048332514265e-06,0.0008729383739391004
2.197611768564239e-05,0.12473278173665378,0.0,0.0,0.0,0.0,0.8871177495416912,0.0004363873105525677,0.00023702439107073543,0.0049064619020472554,0.00010615200534103734,0.10908544925164156,0.10847346837272177,9.255079071655819e-08,1.4108755442250547e-06,0.0008868025075659671
2.215112295968489e-05,0.12482723095463673,0.0,0.0,0.0,0.0,0.8862703479719947,0.0004363052387308515,0.00023736310979379942,0.004945853407882239,0.00010607746210921303,0.10989889559223102,0.10929534153800714,9.315291886695009e-08,1.4237472684561564e-06,0.000900750526026683
2.238419460657315e-05,0.12495268298219436,0.0,0.0,0.0,0.0,0.8851449254482212,0.0004361952384442716,0.00023781128058266338,0.0049982601276460665,0.00010597885139795175,0.11097899784547204,0.11038695113523622,9.395037151468451e-08,1.4408912378037283e-06,0.000919455925883319
2.261726625346141e-05,0.12507775463864057,0.0,0.0,0.0,0.0,0.8840230722508401,0.0004360844536968963,0.00023825613238185011,0.005050604445749247,0.00010588099103136015,0.11205541879673164,0.11147520238131196,9.474276863873642e-08,1.4580366572311137e-06,0.0009383082195125918
2.285033790034967e-05,0.12520244852556486,0.0,0.0,0.0,0.0,0.882904763244368,0.0004359728973248837,0.000238697699832694,0.005102886578133609,0.00010578387056048255,0.11312818449959937,0.11256011911015097,9.55301528129983e-08,1.475183305252664e-06,0.0009573063399357863
2.3083409547237932e-05,0.1253267673434559,0.0,0.0,0.0,0.0,0.8817899736313863,0.0004358605819175011,0.00023913601725974364,0.005155106738730438,0.00010568747949931763,0.11419732065820104,0.11364172483275345,9.631256607644698e-08,1.4923309743798926e-06,0.0009764492330048609
2.3316481194126193e-05,0.12545071367957952,0.0,0.0,0.0,0.0,0.8806786788989241,0.00043574751981813954,0.00023957111883423136,0.005207265139788063,0.00010559180719105574,0.11526285268246372,0.11472004278850267,9.70900500415459e-08,1.5094794743431917e-06,0.000995735855424909
2.3549552841014454e-05,0.1255742901215103,0.0,0.0,0.0,0.0,0.8795708547723929,0.0004356337231818522,0.0002400030379336586,0.005259361992135761,0.00010549684353804357,0.11632480573643883,0.1157950959891249,9.786264584255547e-08,1.526628605218013e-06,0.0010151651730012268
2.3782624487902715e-05,0.12569749929347468,0.0,0.0,0.0,0.0,0.8784664773663587,0.00043551920386582503,0.00024043180725888993,0.005311397504273903,0.00010540257871715767,0.11738320458214642,0.11686690707474091,9.863039410533997e-08,1.543778164927029e-06,0.0010347361664095208
2.4015696134790976e-05,0.1258203436268008,0.0,0.0,0.0,0.0,0.8773655231248643,0.00043540397347995144,0.00024085745911268136,0.005363371882720666,0.00010530900294549293,0.11843807364102511,0.11793549837089072,9.939333485059145e-08,1.5609279645861559e-06,0.0010544478289302908
2.4248767781679236e-05,0.12594282567106832,0.0,0.0,0.0,0.0,0.8762679687561528,0.00043528804343951906,0.00024128002530747955,0.0054152853323952395,0.00010521610665321467,0.1194894370615593,0.11900089195088996,1.0015150768067588e-07,1.5780778170636218e-06,0.0010742991639839021
