Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88)
2.0808954255453444e-09,0.11224540968929736,0.0,0.0,0.0,0.0,0.9999996638735541,6.600695747933894e-07,5.744962303069433e-09,2.6188114150315064e-10,5.3058691806241025e-09,2.1575539353263138e-10,3.043613841275616e-10,8.896364173202727e-20,2.2084436875892168e-20,8.744482544847923e-22,5.725960886843162e-28,6.806118442857131e-33,2.736127514297905e-35,1.4262277794076867e-34,2.2227074931804987e-34,1.2181393002757909e-34,1.3762421397759636e-37
2.429755431496539e-09,0.11224541601283146,0.0,0.0,0.0,0.0,0.9999996074122058,7.706782552422748e-07,6.773984812684969e-09,3.570348075416975e-10,6.18075322768994e-09,2.9616411828316874e-10,4.1426250723289157e-10,1.5957787631272448e-19,3.9875813691671145e-20,1.83275763739395e-21,1.2022073862888153e-27,1.9292503570714877e-32,7.756312337376372e-35,3.7898680031779964e-34,7.262682737267767e-34,3.983942818605118e-34,4.690166787148569e-37
2.778615437447734e-09,0.11224542233786118,0.0,0.0,0.0,0.0,0.999999550919452,8.812721980103268e-07,7.821087549203028e-09,4.669001954046488e-10,7.052267132358512e-09,3.8991128150280697e-10,5.408713925934325e-10,2.63701968314581e-19,6.667629861959397e-20,3.4876450440890376e-21,2.290765786896109e-27,4.7630663999144487e-32,1.915031300149719e-34,8.882893142506237e-34,2.025091766875165e-33,1.1118430957419033e-33,1.3513987765608096e-36
3.1274754433989286e-09,0.11224542866441219,0.0,0.0,0.0,0.0,0.9999994943953572,9.918514021259081e-07,8.885976452325763e-09,5.91475448260027e-10,7.920702881824316e-09,4.972273002294315e-10,6.841263619295267e-10,4.0941937086535566e-19,1.0509185786626586e-19,6.1632249559635854e-21,4.052342892263639e-27,1.059140759019463e-31,4.258540308338411e-34,1.8910135298808387e-33,5.016608334483293e-33,2.756662724047925e-33,3.43863532559227e-36
3.4763354493501233e-09,0.11224543499250986,0.0,0.0,0.0,0.0,0.9999994378399816,1.1024158666190013e-06,9.968366674338354e-09,7.307587088033628e-10,8.78634325087798e-09,6.183388741094015e-10,8.439712323008108e-10,6.052816520780686e-19,1.580528110178682e-19,1.0271054961589263e-20,6.758890932895327e-27,2.1683288903734696e-31,8.718600005251051e-34,3.729712074094897e-33,1.1325263290410159e-32,6.22864247001614e-33,7.939707739923072e-36
4.174055461252513e-09,0.11224544765344406,0.0,0.0,0.0,0.0,0.9999993246355987,1.3235005728653982e-06,1.2184556107529207e-08,1.0534418216762675e-09,1.0510324524062484e-08,9.028375596637741e-10,1.2132324422739611e-09,1.1836963549893735e-18,3.2094132463410954e-19,2.4925288251277402e-20,1.642282963950339e-26,7.524458392083122e-31,3.025653543528269e-33,1.2176979754817209e-32,4.6909135426865916e-32,2.5845958753440516e-32,3.4128780866774655e-35
4.871775473154902e-09,0.11224546032085803,0.0,0.0,0.0,0.0,0.9999992113066766,1.5445263090194894e-06,1.4467550618564431e-08,1.4349346683166908e-09,1.2226299599983929e-08,1.245150889754227e-09,1.6483090679444633e-09,2.074799372200606e-18,5.851883327062503e-19,5.287383189338489e-20,3.486927721201461e-26,2.1568758217463684e-30,8.673316765456069e-33,3.3300156905213616e-32,1.5622197763317124e-31,8.622784688184739e-32,1.1686315006645637e-34
5.569495485057292e-09,0.11224547299494034,0.0,0.0,0.0,0.0,0.99999909785351,1.7654930673734088e-06,1.6815374759931688e-08,1.8752223790064944e-09,1.3936227343053632e-08,1.6469700226555199e-09,2.14893254663221e-09,3.359210694034289e-18,9.856884159861887e-19,1.0158271838273141e-19,6.703778239882252e-26,5.370218893433939e-30,2.1595545229879944e-32,7.988530445856466e-32,4.4280037184954795e-31,2.448322421729239e-31,3.3849804613152347e-34
6.197443495769442e-09,0.11224548440746702,0.0,0.0,0.0,0.0,0.9999989956396174,1.964312717518777e-06,1.898231136014395e-08,2.321738635600229e-09,1.5471512595148766e-08,2.0608427729629992e-09,2.655372845167571e-09,4.921393119028422e-18,1.4954862568503077e-18,1.712361999247369e-19,1.1305949749816916e-25,1.1121026802832706e-29,4.4722457624526536e-32,1.609615124496726e-31,1.0165204174263849e-30,5.629154569675744e-31,7.894830863836372e-34
6.825391506481592e-09,0.1122454958256731,0.0,0.0,0.0,0.0,0.999998893325384,2.1630845838281058e-06,2.1198985097595777e-08,2.8158558432351554e-09,1.7004648842811556e-08,2.525410751770098e-09,3.214650968299433e-09,6.935027739202473e-18,2.1803450331298864e-18,2.74626880457436e-19,1.8139607341088647e-25,2.147002364046344e-29,8.634165190935894e-32,3.036252499126043e-31,2.1556466575009707e-30,1.1955728602334454e-30,1.6969323268029957e-33
7.453339517193743e-09,0.112245507249685,0.0,0.0,0.0,0.0,0.9999987909108826,2.3618086607221312e-06,2.346419481637214e-08,3.357563159761331e-09,1.8536825144704614e-08,3.0418102904281914e-09,3.826713561307114e-09,9.466597575466655e-18,3.0759023917610507e-18,4.2268553663071157e-19,2.792844966821473e-25,3.911623860621974e-29,1.5730800139006488e-31,5.422904297668842e-31,4.280741917067922e-30,2.3778879571879294e-30,3.4093612320463315e-33
8.081287527905893e-09,0.11224551867962634,0.0,0.0,0.0,0.0,0.9999986883961467,2.5604849426324296e-06,2.5776806143883175e-08,3.9468497440707005e-09,2.0069163771897957e-08,3.611150722880885e-09,4.4915470570110465e-09,1.2584599712025706e-17,4.220927517049469e-18,6.284544445377273e-19,4.153609755411547e-25,6.787669920612773e-29,2.7297283933253214e-31,9.249496476372805e-31,8.043067490981405e-30,4.474755017033374e-30,6.471625954353801e-33
8.709235538618043e-09,0.11224553011561775,0.0,0.0,0.0,0.0,0.9999985857811716,2.7591134240007e-06,2.8135747749534317e-08,4.583704756799234e-09,2.1602723948477464e-08,4.234515889028288e-09,5.209175437816988e-09,1.635944186828597e-17,5.6572792654129035e-18,9.07264034487352e-19,5.997781048043469e-25,1.1299240905458237e-28,4.544145997295363e-31,1.5167263384940314e-30,1.4414728525683328e-29,8.032122660935854e-30,1.1703900229815368e-32
9.337183549330193e-09,0.11224554155777718,0.0,0.0,0.0,0.0,0.999998483065918,2.9576940992780987e-06,3.054000782916328e-08,5.268117360980898e-09,2.313850536644966e-08,4.9129655470112844e-09,5.9796581324396296e-09,2.0863373034109814e-17,7.429864997871448e-18,1.2769069722520397e-18,8.443203238786788e-25,1.8148211688124999e-28,7.29861675560359e-31,2.403958114834506e-30,2.4802390494117258e-29,1.3841875083975106e-29,2.0302050476311465e-32
9.965131560042343e-09,0.11224555300622009,0.0,0.0,0.0,0.0,0.9999983802503125,3.1562269629246217e-06,3.2988630781543476e-08,6.0000767226579754e-09,2.4677451508629995e-08,5.647536708156633e-09,6.8030880273503304e-09,2.6170419009793276e-17,9.58660024188521e-18,1.757809908573039e-18,1.1625178281619747e-24,2.825438155167548e-28,1.1363072571108104e-30,3.6987756267148735e-30,4.118722656011316e-29,2.3021976811831804e-29,3.396202472601996e-32
9.999999999999999e-09,0.11224556446105939,0.0,0.0,0.0,0.0,0.9999983745382668,3.1672496132138926e-06,3.3125878623054846e-08,6.042113824040686e-09,2.4763016344932307e-08,5.6899908301284974e-09,6.850365101813971e-09,2.649015496147893e-17,9.718623992571079e-18,1.7882264794995886e-18,1.1826449244239134e-24,2.8933379437598822e-28,1.1636149861751127e-30,3.785329291662454e-30,4.2323490988327574e-29,2.3659158568491877e-29,3.491248219575774e-32
1.0593079570754493e-08,0.11224556446105939,0.0,0.0,0.0,0.0,0.9999982773342501,3.3547120094085385e-06,3.5480714062665555e-08,6.77957201144804e-09,2.622045279379525e-08,6.439244900496877e-09,7.679589584578293e-09,3.235631712802892e-17,1.2178369285930787e-17,2.3732030519773185e-18,1.569759036634372e-24,4.280059457033498e-28,1.7213240877771854e-30,5.5442427234146595e-30,6.629462781574771e-29,3.7114026450283946e-29,5.503168835671777e-32
1.1221027581466643e-08,0.11224557592240586,0.0,0.0,0.0,0.0,0.9999981743175964,3.5531492332058583e-06,3.8015405212371396e-08,7.606592401067075e-09,2.7768349549521088e-08,7.289085363170939e-09,8.609317062748076e-09,3.949845800728937e-17,1.525898679256846e-17,3.149287596220808e-18,2.0834016363763294e-24,6.328308673698576e-28,2.5450894396407015e-30,8.120087900540221e-30,1.037972958224943e-28,5.820043706521307e-29,8.669364934240787e-32
1.1848975592178793e-08,0.112245587390368,0.0,0.0,0.0,0.0,0.9999980712001886,3.751538628799841e-06,4.0591899050017654e-08,8.48112706981167e-09,2.9321934816028238e-08,8.19803417296973e-09,9.592452839292996e-09,4.767583912899259e-17,1.888516049864959e-17,4.1154009920465125e-18,2.7228821971517187e-24,9.156728203264185e-28,3.6826292582485076e-30,1.1649000641672768e-29,1.5855549294105828e-28,8.904357540154651e-29,1.3318279964693276e-31
1.2476923602890944e-08,0.11224559886505245,0.0,0.0,0.0,0.0,0.9999979679818373,3.949880190680542e-06,4.3209435030256774e-08,9.403165201004567e-09,3.088195698994832e-08,9.167049306529892e-09,1.062920582843391e-08,5.696902642836613e-17,2.311645505550503e-17,5.304180098469989e-18,3.5098243793932125e-24,1.2994916403023622e-27,5.226286563061085e-30,1.6403538052823625e-29,2.368981549407426e-28,1.332491777659074e-28,2.000422889759945e-31
1.3104871613603094e-08,0.11224561034656379,0.0,0.0,0.0,0.0,0.9999978646623285,4.1481739133444e-06,4.586729474746e-08,1.0372695983407209e-08,3.244912231948213e-08,1.019707164276061e-08,1.171980998803241e-08,6.746011805281413e-17,2.801525704950374e-17,6.751722297177456e-18,4.468145791004356e-24,1.812223191217992e-27,7.288417958868772e-30,2.271367832757718e-29,3.469486222308729e-28,1.9545641766951912e-28,2.944217467957676e-31
1.3732819624315244e-08,0.1122456218350048,0.0,0.0,0.0,0.0,0.999997761241424,4.34641979129384e-06,4.8564799578447936e-08,1.138970861160138e-08,3.4024097261281734e-08,1.1289025909686696e-08,1.2864522909167434e-08,7.92327084731757e-17,3.3646741230733345e-17,8.497744663413686e-18,5.624163554891944e-24,2.4875076827193096e-27,1.0004322976082353e-29,3.0974980878932413e-29,4.9899881918119415e-28,2.8155706971256604e-28,4.254216756421653e-31
1.4360767635027394e-08,0.11224563333047659,0.0,0.0,0.0,0.0,0.999997657718864,4.544617819036923e-06,5.1301308455958176e-08,1.2454192286341589e-08,3.560751070662382e-08,1.2443821578778e-08,1.4063624483935991e-08,9.23718546887213e-17,4.0078837968387545e-17,1.0585741268951441e-17,7.006698637356664e-24,3.365477162314957e-27,1.353541142218032e-29,4.165737833707104e-29,7.059358186908432e-28,3.989463038749152e-28,6.044880792341858e-31
1.4988715645739546e-08,0.11224564483307864,0.0,0.0,0.0,0.0,0.9999975540943663,4.742767991087019e-06,5.407621576663054e-08,1.3566136214879837e-08,3.7199956083092034e-08,1.3662353709267707e-08,1.5317415647760698e-08,1.0696404604922738e-16,4.73822019437775e-17,1.3063138678164297e-17,8.647178977803085e-24,4.493603392571979e-27,1.8072613597439845e-29,5.531465804950133e-29,9.837248037835847e-28,5.568077155856393e-28,8.458615074653592e-31
1.5616663656451697e-08,0.11224565634290888,0.0,0.0,0.0,0.0,0.9999974503676305,4.940870301962485e-06,5.6888949367143964e-08,1.4725529611264919e-08,3.8801993338133025e-08,1.4945503745004187e-08,1.6626217192382576e-08,1.2309717722698536e-16,5.563018208555667e-17,1.5981449698781516e-17,1.0579741460601216e-23,5.927607226422964e-27,2.3840037871594642e-29,7.259459955800348e-29,1.3519524880357506e-27,7.664352549972036e-28,1.1670847963087942e-30
1.624461166716385e-08,0.11224566786006386,0.0,0.0,0.0,0.0,0.9999973465383366,5.138924746186413e-06,5.973896871168596e-08,1.593236169661827e-08,4.041415081130326e-08,1.6294140266566554e-08,1.7990368645450365e-08,1.4086052299945357e-16,6.489879274522692e-17,1.9396425456936732e-17,1.2841332775270233e-23,7.732430422702171e-27,3.109887941051672e-29,9.424976546497755e-29,1.8344350911716233e-27,1.0415947688154171e-27,1.58957385999165e-30
1.6872559677876e-08,0.11224567938463863,0.0,0.0,0.0,0.0,0.9999972426061466,5.336931318286341e-06,6.262576308409749e-08,1.7186621699388042e-08,4.20369270018625e-08,1.7709119701319595e-08,1.9410227212724267e-08,1.6034471419592902e-16,7.526668610504818e-17,2.3368205870639176e-17,1.547180921414411e-23,9.983270747212607e-27,4.015158342919489e-29,1.211490103921892e-28,2.4598950035755444e-27,1.3989279201102157e-27,2.139255978157755e-30
1.7500507688588153e-08,0.11224569091672712,0.0,0.0,0.0,0.0,0.9999971385707068,5.5348900127940366e-06,6.554884992868242e-08,1.8488298855583e-08,4.367079223772262e-08,1.919128699382821e-08,2.0886166779303997e-08,1.8164171504649802e-16,8.681512580564747e-17,2.79614685941176e-17,1.8514035455564717e-23,1.2766681299240447e-26,5.134626677501167e-29,1.5428968991521674e-28,3.2627103155321676e-27,1.8584013064809362e-27,2.847280111159334e-30
1.8128455699300304e-08,0.11224570245642188,0.0,0.0,0.0,0.0,0.9999970344316466,5.732800824245266e-06,6.850777327429114e-08,1.983738240898746e-08,4.531619025114106e-08,2.0741476238800025e-08,2.2418576966659286e-08,2.0484480227842784e-16,9.962796177716494e-17,3.324557650155177e-17,2.2013982378051715e-23,1.618173500519893e-26,6.508140163476703e-29,1.948105434065037e-28,4.2837414311351604e-27,2.443803653347213e-27,3.750803865755454e-30
1.8756403710012456e-08,0.11224571400381445,0.0,0.0,0.0,0.0,0.9999969301885814,5.930663747179595e-06,7.150210224661801e-08,2.1233861611358704e-08,4.6973539666217985e-08,2.2360511278588475e-08,2.4007862242434592e-08,2.3004854588561403e-16,1.1379160625503745e-16,3.929472377635542e-17,2.6020823949331842e-23,2.0341255096838892e-26,8.181076461905073e-29,2.440053151293072e-28,5.571239026988989e-27,3.1832940136488043e-27,4.893861820797803e-30
1.9384351720724608e-08,0.11224572555899519,0.0,0.0,0.0,0.0,0.9999968258411123,6.128478776140211e-06,7.453142966380718e-08,2.2677725722608186e-08,4.8643235403101073e-08,2.404920626722508e-08,2.565444108009158e-08,2.5734879122745283e-16,1.293950109589951e-16,4.618808067178221e-17,3.0587033233844297e-23,2.5373112408006566e-26,1.0204865460485145e-28,3.0333711861741497e-28,7.181837649660185e-27,4.110003956520731e-27,6.328320007734453e-30
2.001229973143676e-08,0.11224573712205352,0.0,0.0,0.0,0.0,0.9999967213888276,6.326245905673741e-06,7.759537071064375e-08,2.4168964010967573e-08,5.032565000362026e-08,2.580836620287797e-08,2.7358745165563004e-08,2.8684264221469047e-16,1.4652964541146524e-16,5.400993700849277e-17,3.5768477562267576e-23,3.1421590351696586e-26,1.2637538281824856e-28,3.7445349981670183e-28,9.181639276489872e-27,5.2626967773352215e-27,8.114921421218436e-30
2.064024774214891e-08,0.11224574869307777,0.0,0.0,0.0,0.0,0.999996616831302,6.523965130330104e-06,8.069356168688095e-08,2.570756575314092e-08,5.202113488280041e-08,2.7638787430524664e-08,2.9121218648256906e-08,3.1862844555216e-16,1.652894763696303e-16,6.284984447363671e-17,4.162451290588709e-23,3.864881834478253e-26,1.554430381960095e-28,4.592022512291007e-28,1.1647391195656161e-26,6.686486811956516e-27,1.032442751459045e-29
2.189614376357321e-08,0.11224577185937307,0.0,0.0,0.0,0.0,0.9999964073987729,6.9192598432266526e-06,8.699133734218988e-08,2.89268167488975e-08,5.5452622361599476e-08,3.151655863032177e-08,3.282250861569156e-08,3.8947542467716795e-16,2.0807296765557607e-16,8.396917208690326e-17,5.561578295484931e-23,5.738651281705296e-26,2.3080554155806624e-28,6.780910800643497e-28,1.8344985198324686e-26,1.0564501231237923e-26,1.635312247477622e-29
2.3026450182855082e-08,0.112245792737151,0.0,0.0,0.0,0.0,0.999996218545084,7.274861195541022e-06,9.277321352629177e-08,3.19860182591365e-08,5.8588794617124935e-08,3.525809429250277e-08,3.635729567423874e-08,4.620877441568383e-16,2.5312941998340167e-16,1.0746938588592453e-16,7.118520901647795e-23,8.032829791493704e-26,3.2307700081655298e-28,9.44953544048047e-28,2.700177937499122e-26,1.5593699934365598e-26,2.4186682527692554e-29
2.4156756602136953e-08,0.11224581364207428,0.0,0.0,0.0,0.0,0.9999960293433139,7.630307251430271e-06,9.866125017886504e-08,3.519851099174306e-08,6.177193226318207e-08,3.9242553228910623e-08,4.008795796396142e-08,5.437108308410769e-16,3.0502506901942124e-16,1.3591610473186727e-16,9.003268971512777e-23,1.1059274466596068e-25,4.448003221710945e-28,1.295708774975328e-27,3.8994877992475365e-26,2.2583349227641612e-26,3.5092132229510365e-29
2.5287063021418823e-08,0.11224583457462929,0.0,0.0,0.0,0.0,0.9999958397906203,7.985597979212314e-06,1.0465394844838477e-07,3.85642327305566e-08,6.500346205905926e-08,4.3474323554305716e-08,4.401745190532616e-08,6.349614668331721e-16,3.643958969656127e-16,1.700402245123379e-16,1.1264271567126324e-22,1.499853518627399e-25,6.0323730827789015e-28,1.7507394145181068e-27,5.535038851651773e-26,3.214577447712787e-26,5.0034439175158755e-29
2.6417369440700694e-08,0.11224585553529635,0.0,0.0,0.0,0.0,0.9999956498840771,8.340733347231057e-06,1.1074995283663639e-07,4.208312135664976e-08,6.828466727754236e-08,4.7957733988905516e-08,4.814881789572849e-08,7.364685462390954e-16,4.3190281596532506e-16,2.1063888107034562e-16,1.3954369706173958e-22,2.0063807605856856e-25,8.069628006797495e-28,2.3340611931844835e-27,7.733798112991902e-26,4.504191477159807e-26,7.021406378435763e-29
2.7547675859982564e-08,0.11224587652454934,0.0,0.0,0.0,0.0,0.9999954596206819,8.695713323855139e-06,1.1694803703838005e-07,4.5755114849559235e-08,7.161670186387162e-08,5.269705954367949e-08,5.24851718345305e-08,8.488729132667307e-16,5.08231443148705e-16,2.585779858206161e-16,1.713096452219612e-22,2.6504870892647766e-25,1.0660230597478494e-27,3.0737554226390405e-27,1.0651296796720755e-25,6.220790890983684e-26,9.710931037820846e-29
2.8677982279264435e-08,0.11224589754285687,0.0,0.0,0.0,0.0,0.9999952689973651,9.050537877476848e-06,1.2324709118980524e-07,4.958015128830016e-08,7.500060318612624e-08,5.7696526639654015e-08,5.7029697490898416e-08,9.72827220754063e-16,5.940919039949294e-16,3.147947396042577e-16,2.0856183980705173e-22,3.4612288273338767e-25,1.3921047151679865e-27,4.002430549585609e-27,1.4476325937618943e-25,8.478496509013532e-26,1.3252393591924935e-28
2.980828869854631e-08,0.11224591859068261,0.0,0.0,0.0,0.0,0.9999950780109963,9.405206976511263e-06,1.2964611036653956e-07,5.355816885219685e-08,7.843730353624046e-08,6.2960317725203e-08,6.17856396191787e-08,1.1089958056047225e-15,6.902186612570407e-16,3.803001278840701e-16,2.519704835703007e-22,4.472187707843039e-25,1.7987145562631935e-27,5.15771211401968e-27,1.9436138260938866e-25,1.1415267038442033e-25,1.7864026677175628e-28
3.093859511782818e-08,0.11224593966848559,0.0,0.0,0.0,0.0,0.9999948866583893,9.75972058939553e-06,1.3614418425236892e-07,5.7689105821546194e-08,8.192764046047658e-08,6.849257542300014e-08,6.675629777464675e-08,1.2580545785310816e-15,7.973703687796913e-16,4.561813991132861e-16,3.022563459745195e-22,5.72194549566484e-25,2.301370430060993e-27,6.582762858953155e-27,2.580219355701113e-25,1.519660236162722e-25,2.3807827973767566e-28
3.2068901537110056e-08,0.11224596077672093,0.0,0.0,0.0,0.0,0.9999946949363095,1.011407868458833e-05,1.427404878288691e-07,6.197290057814127e-08,8.547236606912868e-08,7.429740626681737e-08,7.194502074001229e-08,1.4206909251766349e-15,9.16329747798084e-16,5.436045292586083e-16,3.6019239761391345e-22,7.254586458003723e-25,2.9178033404455166e-27,8.326833908494889e-27,3.3896473163614526e-25,2.001964033888169e-25,3.139609883728418e-28
3.319920795639193e-08,0.11224598191584005,0.0,0.0,0.0,0.0,0.9999945028414775,1.0468281230569401e-05,1.4943427297578716e-07,6.640949160567644e-08,8.907215543559593e-08,8.037888407242842e-08,7.735520149677892e-08,1.5976036177988831e-15,1.047903484213231e-15,6.438166748694573e-16,4.266054370332366e-22,9.120228173184937e-25,3.668170945752728e-27,1.0445845907258806e-26,4.409839437604915e-25,2.6117672196414383e-25,4.099865375952421e-28
3.4329514375673804e-08,0.11224600308629099,0.0,0.0,0.0,0.0,0.9999943103705747,1.082232819583923e-05,1.56224860888339e-07,7.099881749005143e-08,9.272761417864287e-08,8.674105298031702e-08,8.299027268532357e-08,1.789502736603485e-15,1.1929221452332897e-15,7.581486168196471e-16,5.023777113547604e-22,1.1375581324672784e-24,4.5752827144321315e-27,1.300300153430664e-26,5.685235424548541e-25,3.376510096453893e-25,5.305073999746629e-28
3.545982079495568e-08,0.11224602428851871,0.0,0.0,0.0,0.0,0.9999941175202461,1.1176219548918772e-05,1.6311163524067937e-07,7.574081691958764e-08,9.643928529857595e-08,9.338793019861113e-08,8.885370251137438e-08,1.997109599610587e-15,1.3522401141906702e-15,8.880171964860139e-16,5.884485318836135e-22,1.408453919249472e-24,5.664837025079038e-27,1.6069431388850225e-26,7.26759345037396e-25,4.328286926641769e-25,6.806170967831222e-28
3.659012721423755e-08,0.11224604552296569,0.0,0.0,0.0,0.0,0.9999939242871059,1.1529955258349304e-05,1.7009403602639496e-07,8.063542868516823e-08,1.0020765533647514e-07,1.0032350847402564e-07,9.494899105751835e-08,2.2211566996355078e-15,1.5267355422557253e-15,1.0349277460778647e-15,6.858158858285484e-22,1.7318797513618854e-24,6.965670481802785e-27,1.9724872147696642e-26,9.216879928851206e-25,5.504438306511865e-25,8.662448714747276e-28
3.7720433633519425e-08,0.11224606679007151,0.0,0.0,0.0,0.0,0.9999937306677388,1.1883535292692307e-05,1.7717155400846103e-07,8.568259168031378e-08,1.0403315992402743e-07,1.0755175831795531e-07,1.0127966695932298e-07,2.462387647340141e-15,1.7173103158170383e-15,1.200476514794999e-15,7.95538045251123e-22,2.11585053113452e-24,8.510019685615466e-27,2.4058377823154503e-26,1.1602231784821101e-24,6.9481958728110895e-25,1.0942587555257728e-27
3.88507400528013e-08,0.11224608809027371,0.0,0.0,0.0,0.0,0.9999935366587039,1.2236959620529398e-05,1.8434372571507883e-07,9.08822449012028e-08,1.0791618878753568e-07,1.150766300132633e-07,1.0784928440803372e-07,2.7215571196473225e-15,1.9248900383018534e-15,1.386353092408417e-15,9.187351743008448e-22,2.569294729858099e-24,1.0333795704733953e-26,2.9169066657652095e-26,1.4502994453810406e-24,8.70938212667969e-25,1.3725774749556772e-27
3.998104647208317e-08,0.11224610942400781,0.0,0.0,0.0,0.0,0.9999933422565382,1.2590228210462356e-05,1.9161012892632153e-07,9.623432744664632e-08,1.1185709026116676e-07,1.229020554238911e-07,1.146614204469e-07,2.999430812934518e-15,2.1504240253263955e-15,1.5943428317057282e-15,1.056590935693017e-21,3.1021258547891532e-24,1.2476871523684908e-26,3.516690264055617e-26,1.8009838898792508e-24,1.0845168238568736e-24,1.7102916579807562e-27
4.111135289136505e-08,0.11224613079170725,0.0,0.0,0.0,0.0,0.9999931474577578,1.2943341031113135e-05,1.9897037860416873e-07,1.017387785180232e-07,1.1585617535685102e-07,1.310319496263408e-07,1.2171967253276237e-07,3.296785400369351e-15,2.3948853121631605e-15,1.826329271096326e-15,1.2103540972884068e-21,3.725317214328478e-24,1.4983382758081089e-26,4.217351183200431e-26,2.222596099232731e-24,1.3420892775981499e-24,2.117794816693288e-27
4.224165931064692e-08,0.11224615219380386,0.0,0.0,0.0,0.0,0.9999929522588599,1.3296298051123944e-05,2.064241232235943e-07,1.0739553741918281e-07,1.199137214331623e-07,1.394702123800381e-07,1.2902765633757318e-07,3.614408492773545e-15,2.659270672595695e-15,2.0842965585650918e-15,1.3813401395633593e-21,4.450980050128962e-24,1.7902041910837754e-26,5.032303668142823e-26,2.7268366675262945e-24,1.6510944377162636e-24,2.6069245891610016e-27
