Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42)
3.2010731703408268e-09,0.11224542999929842,0.0,0.0,0.0,0.0,0.9999994824666769,1.0151780119719582e-06,9.112877142185044e-09,6.196354545898663e-10,8.103547225148984e-09,5.216220316132751e-10,7.164692634688526e-10,4.462654655244799e-19,1.1494982443788348e-19,6.89578481157358e-21,4.534871793964465e-27,1.2406434710840634e-31,4.9883566975322515e-34,2.196012906760011e-33,6.01238164081327e-33,3.304519768787837e-33,4.146917138500959e-36,2.612278190529814e-39
3.5581427702356406e-09,0.11224543647666896,0.0,0.0,0.0,0.0,0.999999424573281,1.1283409888680035e-06,1.0224689367774995e-08,7.655491998712077e-10,8.988960157497017e-09,6.487603854718267e-10,8.838503916170056e-10,6.594224773401851e-19,1.7292149512560021e-19,1.1495310999945354e-20,7.56582607565782e-27,2.5403678825382252e-31,1.0214598760540401e-33,4.3339930149015256e-33,1.3576036438161166e-32,7.46817572802327e-33,9.572788796798091e-36,5.927364621957017e-39
4.272281970025268e-09,0.11224544943639327,0.0,0.0,0.0,0.0,0.9999993086884367,1.3546206133390555e-06,1.2501967228818646e-08,1.1035926571014447e-09,1.0752341011389465e-08,9.474930389272957e-10,1.2705098209622969e-09,1.2884197469356563e-18,3.512632714629919e-19,2.790899482122984e-20,1.8391419082931272e-26,8.817488614316704e-31,3.5456140635126514e-33,1.4164235230011474e-32,5.624736755778462e-32,3.099926818103468e-32,4.1129823825332763e-35,2.480102706090558e-38
4.915007249835933e-09,0.11224546110596748,0.0,0.0,0.0,0.0,0.9999992042805566,1.5582194542714745e-06,1.4611160925215207e-08,1.4605070667657395e-09,1.2332405571460343e-08,1.268301789369767e-09,1.6774259360253115e-09,2.1420915521309915e-18,6.056587183083841e-19,5.520123813995645e-20,3.640590869299467e-26,2.2902780527189058e-30,9.209776790891649e-33,3.527272744933504e-32,1.6723963601617546e-31,9.231843786273506e-32,1.2534410342080643e-34,7.432269182677919e-38
5.557732529646598e-09,0.11224547278121001,0.0,0.0,0.0,0.0,0.9999990997672606,1.7617682479228482e-06,1.6775265514948556e-08,1.867312336308579e-09,1.390743934438866e-08,1.6396934999997308e-09,2.1399504221266955e-09,3.333832318197669e-18,9.775957871992194e-19,1.0053970249885192e-19,6.634878939165878e-26,5.292384972964941e-30,2.128253816443478e-32,7.877406055742381e-32,4.3537250523408815e-31,2.407175955551776e-31,3.3284219474499346e-34,1.948576222692843e-37
6.200457809457263e-09,0.11224548446226373,0.0,0.0,0.0,0.0,0.9999989951487221,1.9652669882844342e-06,1.8992834174351244e-08,2.323996840365249e-09,1.5478876188983168e-08,2.0629508110911892e-09,2.6579313911133176e-09,4.929931269547673e-18,1.498328576563005e-18,1.7164402232686783e-19,1.1332900285888245e-25,1.115884772701622e-29,4.4874557081220735e-32,1.6148213998100198e-31,1.0208734251946945e-30,5.653404893419355e-31,7.93292504165186e-34,4.598165364893005e-37
6.843183089267928e-09,0.11224549614926789,0.0,0.0,0.0,0.0,0.9999988904250651,2.168715669361179e-06,2.1262502475497393e-08,2.830548952904958e-09,1.70480675653713e-08,2.5393230787665636e-09,3.2312660682367167e-09,6.999315485563724e-18,2.202642901651881e-18,2.78150553192514e-19,1.8372540894557758e-25,2.1857811442370746e-29,8.790117908900853e-32,3.0890878763867624e-31,2.2013444733097124e-30,1.220999389428829e-30,1.7342981550906013e-33,9.972285794288822e-37
7.485908369078593e-09,0.11224550784235805,0.0,0.0,0.0,0.0,0.9999987855963668,2.372114285170784e-06,2.3582983645099503e-08,3.386957048197872e-09,1.8616287275204907e-08,3.0700282779575953e-09,3.859897953976113e-09,9.613304771294792e-18,3.1288078986630943e-18,4.3181688263195157e-19,2.8532242586316745e-25,4.0300783179780363e-29,1.6207181721006298e-31,5.581599094326304e-31,4.431237094298609e-30,2.4617356045294186e-30,3.5326190625159204e-33,2.017935191314144e-36
8.128633648889258e-09,0.11224551954166663,0.0,0.0,0.0,0.0,0.9999986806626614,2.575462829742829e-06,2.5953064098409355e-08,3.993209501681797e-09,2.0184735926898784e-08,3.6562547963495936e-09,4.5438141518806575e-09,1.2845433664528152e-17,4.318528219075825e-18,6.467234334498992e-19,4.274437420123249e-25,7.063709263197634e-29,2.840742638471624e-31,9.613839945416123e-31,8.42113565460011e-30,4.685726637861959e-30,6.783098709382889e-33,3.85341461455279e-36
8.771358928699923e-09,0.11224553124732278,0.0,0.0,0.0,0.0,0.9999985756239416,2.778761297117966e-06,2.8371599233503418e-08,4.6492946907567815e-09,2.1754545140540066e-08,4.299163124085854e-09,5.283042852564765e-09,1.6771330407782383e-17,5.816896959395912e-18,9.394721521789196e-19,6.210840945507922e-25,1.1859934264754147e-28,4.769640911537703e-31,1.5897658403155327e-30,1.52400993684785e-29,8.49347373573249e-30,1.238837575985674e-32,7.004894186806057e-36
9.414084208510588e-09,0.1122455429594527,0.0,0.0,0.0,0.0,0.9999984704801619,2.9820096813471716e-06,3.0837509491561675e-08,5.355200995508937e-09,2.3326781486862247e-08,4.999887436882514e-09,6.077650977113688e-09,2.1468634613914167e-17,7.672349578507416e-18,1.3293817388433724e-18,8.79038753953173e-25,1.9190261724404209e-28,7.717702693655225e-31,2.5381153578263894e-30,2.6444842942707866e-29,1.4761527432437605e-29,2.1672983728547918e-32,1.2205688210636772e-35
9.999999999999999e-09,0.11224555467817994,0.0,0.0,0.0,0.0,0.9999983745382669,3.1672496132087693e-06,3.312587867908248e-08,6.0421138291269975e-09,2.4763016294020148e-08,5.689990817020003e-09,6.8503651396322265e-09,2.6490158429796384e-17,9.718624104190484e-18,1.78822634293847e-18,1.1826448338242403e-24,2.893405736456392e-28,1.1636422550922447e-30,3.785392401594283e-30,4.233023937284962e-29,2.36632249112176e-29,3.4927338551431697e-32,1.9607473651212697e-35
1.0056809488321253e-08,0.11224555467817994,0.0,0.0,0.0,0.0,0.9999983652312395,3.185207976491063e-06,3.334977664430948e-08,6.110916799386894e-09,2.4902450199120153e-08,5.759537087456144e-09,6.927741955956586e-09,2.701692596961524e-17,9.936618736492288e-18,1.8386801826875714e-18,1.2160312216786046e-24,3.006998198289101e-28,1.2093265432687907e-30,3.9300894142166254e-30,4.423961437152676e-29,2.47340792740036e-29,3.6525561543431764e-32,2.0498762027963e-35
1.0699534768131918e-08,0.11224556640362528,0.0,0.0,0.0,0.0,0.999998259877058,3.3883561766192585e-06,3.590744028758052e-08,6.9164304898321425e-09,2.648249867889745e-08,6.579198013928336e-09,7.83345363083389e-09,3.3497655265639855e-17,1.266469015661464e-17,2.492694891160282e-18,1.648839331432775e-24,4.580954792856199e-28,1.842337976041581e-30,5.924040211816647e-30,7.167087802782838e-29,4.0134918225374687e-29,5.957316867973273e-32,3.3331668162022457e-35
1.1342260047942583e-08,0.11224557813590702,0.0,0.0,0.0,0.0,0.9999981544174681,3.5914542758097924e-06,3.8509594528311954e-08,7.771730458863233e-09,2.806781980852789e-08,7.459934070503152e-09,8.794956272469879e-09,4.099408169923454e-17,1.5914759625357386e-17,3.3200405031723732e-18,2.1964198143457855e-24,6.807200360561684e-28,2.7376907514884047e-30,8.719518183422479e-30,1.1286097740121305e-28,6.330231757151907e-29,9.439181150062812e-32,5.267105944042128e-35
1.1984985327753248e-08,0.11224558987514127,0.0,0.0,0.0,0.0,0.9999980488522903,3.7945022681485734e-06,4.115538486128613e-08,8.676805103612567e-09,2.9659255073810603e-08,8.402788282053992e-09,9.812450711904605e-09,4.9591220775512686e-17,1.9748191269941913e-17,4.352804238270573e-18,2.8800312296345988e-24,9.893664254035244e-28,3.9790125379472204e-30,1.2564475251768099e-29,1.7328506416056832e-28,9.734951272664438e-29,1.4575744516870142e-31,8.113906778905487e-35
1.2627710607563913e-08,0.11224560162144173,0.0,0.0,0.0,0.0,0.9999979431813154,3.997500147728874e-06,4.384400522782465e-08,9.631642826819816e-09,3.125759750481312e-08,9.40878402567835e-09,1.0886166580747693e-08,5.937580055804695e-17,2.4229477180889765e-17,5.626728768677249e-18,3.723355252071657e-24,1.4096906715811887e-27,5.669490315258498e-30,1.776315874068815e-29,2.600956694351213e-28,1.463535124913181e-28,2.1994184752337416e-31,1.2217390840018121e-34
1.3270435887374578e-08,0.11224561337492023,0.0,0.0,0.0,0.0,0.9999978374043083,4.2004479086508756e-06,4.657469524493935e-08,1.0636232037286896e-08,3.286359444625605e-08,1.0478926143748847e-08,1.2016360653385364e-08,7.04362214361417e-17,2.942619840892134e-17,7.181392721952927e-18,4.752616387711143e-24,1.9729780845519358e-27,7.93495206567044e-30,2.468470541249585e-29,3.824994027798691e-28,2.155750811975727e-28,3.2505791373556345e-31,1.8021714970219252e-34
1.3913161167185243e-08,0.11224562513568644,0.0,0.0,0.0,0.0,0.9999977315210071,4.403345545021237e-06,4.934673759253067e-08,1.169056115029847e-08,3.447795016988687e-08,1.1614201993412329e-08,1.3203315283681792e-08,8.286251717150755e-17,3.540898734793366e-17,9.06038897100429e-18,5.9967002218023894e-24,2.716976507351398e-27,1.0927218144119261e-29,3.3772483882795753e-29,5.521903549391176e-28,3.117128143623063e-28,4.714590615638474e-31,2.6093016422906807e-34
1.4555886446995907e-08,0.11224563690384831,0.0,0.0,0.0,0.0,0.9999976255311269,4.606193050952703e-06,5.215945554873571e-08,1.2794618588010004e-08,3.610132833873684e-08,1.2815582436546311e-08,1.4447336930287322e-08,9.674631813703227e-17,4.225149152287698e-17,1.1311500818014912e-17,7.487270269560286e-24,3.686798006973257e-27,1.482772794051958e-29,4.5554182494670963e-29,7.83844858095028e-28,4.431943092057795e-28,6.721975655594089e-31,3.714423450818919e-34
1.519861172680657e-08,0.11224564867951209,0.0,0.0,0.0,0.0,0.9999975194343595,4.808990420563744e-06,5.50122106657038e-08,1.3948392779804992e-08,3.7734354330980585e-08,1.4084022773308969e-08,1.5748754765968187e-08,1.1218081802032073e-16,5.003033880067019e-17,1.3986876134292504e-17,9.258883470899491e-24,4.935890311058847e-27,1.9851447073226605e-29,6.065263533502611e-29,1.0956823210380833e-27,6.205075029579218e-28,9.435467527740378e-31,5.206337331723173e-34
1.5841337006617234e-08,0.11224566046278221,0.0,0.0,0.0,0.0,0.9999974132303755,5.011737647978216e-06,5.7904400578706894e-08,1.5151872162623227e-08,3.9377617430488525e-08,1.542046362213829e-08,1.710791936672069e-08,1.2926074381882337e-16,5.882510403293495e-17,1.7143199512192e-17,1.1349104366373757e-23,6.527079166298886e-27,2.625105982996519e-29,7.979743263734793e-29,1.5100969166393556e-27,8.56575321873045e-28,1.3055921068337409e-30,7.194547604184362e-34
1.6484062286427897e-08,0.1122456722537616,0.0,0.0,0.0,0.0,0.9999973069188248,5.2144347273250555e-06,6.08354569411171e-08,1.6405045181262458e-08,4.103167289153882e-08,1.6825831749186474e-08,1.8525201476187877e-08,1.4808232805561424e-16,6.871827712557246e-17,2.084186250682589e-17,1.3798618005854796e-23,8.533682771641752e-27,3.4321451506002455e-29,1.0383732437501811e-28,2.0543649558464256e-27,1.1671768526352703e-27,1.7828964404411814e-30,9.812858757420209e-34
1.712678756623856e-08,0.11224568405255181,0.0,0.0,0.0,0.0,0.9999972004993388,5.417081652737997e-06,6.380484347767258e-08,1.7707900288655637e-08,4.269704388526503e-08,1.8301040850223078e-08,2.0000990840833465e-08,1.6874328252841303e-16,7.979523252112995e-17,2.5149132060060656e-17,1.6651341651297896e-23,1.1040699418302132e-26,4.4404485197416387e-29,1.3375339692214873e-28,2.7614328364868235e-27,1.5714183155813151e-27,2.4052444048881572e-30,1.3223398787194183e-33
1.7769512846049224e-08,0.11224569585925293,0.0,0.0,0.0,0.0,0.9999970939715311,5.6196784183553185e-06,6.681205414894841e-08,1.9060425946125565e-08,4.4374223334922054e-08,1.9846992287853268e-08,2.1535695111635416e-08,1.9134277364096824e-16,9.214420007589593e-17,3.013631719734402e-17,1.9954535333648514e-23,1.4146069369979417e-26,5.689407718700868e-29,1.7067306126271778e-28,3.670790505053718e-27,2.0922571850701367e-27,3.2084717109500575e-30,1.7621098407723687e-33
1.8412238125859887e-08,0.11224570767396375,0.0,0.0,0.0,0.0,0.999996987334998,5.822225018319597e-06,6.985661142067401e-08,2.0462610623618588e-08,4.606367564632608e-08,2.146457578661155e-08,2.3129738808501903e-08,2.1598139956628433e-16,1.0585623731186798e-16,3.5879934078127103e-17,2.3758911317453237e-23,1.7962011994915924e-26,7.224157500468522e-29,2.1588487631893993e-28,4.829435414951258e-27,2.7570828660728935e-27,4.235384540222401e-30,2.3238655509300563e-33
1.905496340567055e-08,0.11224571949678187,0.0,0.0,0.0,0.0,0.99999688058932,6.02472144677749e-06,7.293806463206309e-08,2.1914442799918585e-08,4.776583833930164e-08,2.315467008827862e-08,2.4783562343922837e-08,2.427611692045647e-16,1.2102520302115198e-16,4.2461869474760126e-17,2.811874252283948e-23,2.261643918133651e-26,9.096144232183313e-29,2.7085418097853797e-28,6.292932006835449e-27,3.5983573984070566e-27,5.536774726932007e-30,3.035201477773427e-33
1.9697688685481214e-08,0.11224573132780367,0.0,0.0,0.0,0.0,0.9999967737340631,6.227167697879539e-06,7.605598845758849e-08,2.341591096284294e-08,4.948112358570169e-08,2.4918143569657418e-08,2.64976211025256e-08,2.717854826502162e-16,1.3774773219682346e-16,4.99695427548473e-17,3.309196995460357e-23,2.8254445998273446e-26,1.1363725452305351e-28,3.3723956017505994e-28,8.126571777660088e-27,4.654319722091904e-27,7.172536389083969e-30,3.92863929012934e-33
2.0340413965291877e-08,0.11224574316712448,0.0,0.0,0.0,0.0,0.9999966667687786,6.4295637657799835e-06,7.920998145682966e-08,2.496700360942163e-08,5.120991965937191e-08,2.6755854824964527e-08,2.8272384573318724e-08,3.0315911292245724e-16,1.5612321226097653e-16,5.849606644376012e-17,3.874030918927805e-23,3.5039879537922874e-26,1.409280087333355e-28,4.169101826972162e-28,1.0406639044722391e-26,5.969757098963792e-27,9.212889787920148e-30,5.0422880336168314e-33
2.098313924510254e-08,0.11224575501483851,0.0,0.0,0.0,0.0,0.9999965596930046,6.631909644636594e-06,8.239966470728769e-08,2.6567709246060954e-08,5.295259230316278e-08,2.8668653214886973e-08,3.0108335531568686e-08,3.369881888836066e-16,1.7625376055850225e-16,6.81404054434839e-17,4.512935597070382e-23,4.315698692608919e-26,1.7357475228786459e-28,5.1196398567921345e-28,1.322178754931696e-26,7.596847346899684e-27,1.1739718294463223e-29,6.420565114801937e-33
2.1625864524913204e-08,0.11224576687103914,0.0,0.0,0.0,0.0,0.999996452506267,6.83420532861052e-06,8.562468051539463e-08,2.821801638869279e-08,5.470948601776217e-08,3.065737938422305e-08,3.2005969267454546e-08,3.733801793445442e-16,1.9824420308395436e-16,7.900753498118367e-17,5.232869096278979e-23,5.28121434495549e-26,2.1240753342647306e-28,6.2474671448178675e-28,1.6674533082417416e-26,9.596075604258318e-27,1.48480244397016e-29,8.11498129482889e-33
2.2911315084534534e-08,0.11224579060926862,0.0,0.0,0.0,0.0,0.9999962377979453,7.238646088571015e-06,9.217937812629084e-08,3.166738930405951e-08,5.826721549914683e-08,3.4865936891405604e-08,3.598832458931574e-08,4.542893928034172e-16,2.4823750149861156e-16,1.0486105473661189e-16,6.945709394696095e-23,7.768386318566587e-26,3.124411209647436e-28,9.14243276054702e-28,2.5982318336105305e-26,1.5000684153593197e-26,2.3264627376439373e-29,1.2699103868020454e-32
2.406822058819373e-08,0.11224581200361687,0.0,0.0,0.0,0.0,0.9999960441759704,7.602471047525828e-06,9.81962481383212e-08,3.49413470697792e-08,6.152087065275127e-08,3.8921583195598257e-08,3.9788599658505464e-08,5.369779123906711e-16,3.0069869627804886e-16,1.3349285334744793e-16,8.842712388376583e-23,1.0791771985908269e-25,4.340413884386067e-28,1.264753646561585e-27,3.791215129234915e-26,2.1951509043605985e-26,3.410885436057809e-29,1.859977088532048e-32
2.5225126091852924e-08,0.11224583342687322,0.0,0.0,0.0,0.0,0.9999958501865974,7.966133284395834e-06,1.0432288175766163e-07,3.837583556317713e-08,6.482511016073689e-08,4.323595956194651e-08,4.3796929085949405e-08,6.297014139688999e-16,3.609380025107118e-16,1.6801023074573967e-16,1.1129765374125334e-22,1.4755588311781598e-25,5.934659822995255e-28,1.7227165140346044e-27,5.432045808578568e-26,3.154284405081938e-26,4.909608992980122e-29,2.6748059599572604e-32
2.638203159551212e-08,0.11224585487955266,0.0,0.0,0.0,0.0,0.9999956558266945,8.329632765235253e-06,1.105578155920002e-07,4.1970788168888534e-08,6.818131997962197e-08,4.781371167492408e-08,4.801656719282234e-08,7.331333814916955e-16,4.296623233554243e-16,2.0926313881508134e-16,1.3863210397406515e-22,1.9885995720988647e-25,7.998111931916246e-28,2.3136118146722074e-27,7.655009287657661e-26,4.4579266964444013e-26,6.949562120443805e-29,3.7830633872742894e-32
2.7538937099171315e-08,0.11224587636216395,0.0,0.0,0.0,0.0,0.9999954610930459,8.692969456125524e-06,1.1689972891051071e-07,4.5726138379537735e-08,7.159074325683114e-08,5.2659425922908255e-08,5.2450851685702195e-08,8.479604259331325e-16,5.076056898742425e-16,2.5817685819999997e-16,1.7104384121831429e-22,2.644906891090809e-25,1.0637786964873132e-27,3.067355503767015e-27,1.0625485521483917e-25,6.205602791708054e-26,9.68791168459525e-29,5.269730479682257e-32
2.869584260283051e-08,0.11224589787520944,0.0,0.0,0.0,0.0,0.9999952659823619,9.056143323174073e-06,1.233474292351347e-07,4.9641819796889616e-08,7.50544947380978e-08,5.7777635182806064e-08,5.7103195032565424e-08,9.748821233659786e-16,5.955290380083399e-16,3.1575482350943546e-16,2.0919805193660283e-22,3.4755501584818266e-25,1.3978647817814624e-27,4.018815940594108e-27,1.4545192266344937e-25,8.519238955875226e-26,1.3317376665312644e-28,7.238962949997764e-32
2.9852748106489705e-08,0.11224591941918638,0.0,0.0,0.0,0.0,0.9999950704912847,9.41915433251336e-06,1.2989983939715754e-07,5.3717766132784554e-08,7.857357370979017e-08,6.31728240159919e-08,6.197707671538757e-08,1.1146108738069173e-15,6.942200161457369e-16,3.8308142658408624e-16,2.5381360150558406e-22,4.516561936198916e-25,1.8165619775593952e-27,5.208364322908865e-27,1.965802177550713e-25,1.1546899846364091e-25,1.8072187758587657e-28,9.817297644309452e-32
3.1009653610148904e-08,0.11224594099458689,0.0,0.0,0.0,0.0,0.999994874616397,9.782002450300058e-06,1.365559858907005e-07,5.795391120989038e-08,8.214887564450733e-08,6.884943334320468e-08,6.707603625861731e-08,1.2678717770791718e-15,8.044928201825986e-16,4.613248011950051e-16,3.0566488098021314e-22,5.809470901141045e-25,2.3365733991236714e-27,6.682458593949292e-27,2.6256492796226183e-25,1.546694750108902e-25,2.423472265466062e-28,1.3157221825722942e-31
3.21665591138081e-08,0.11224596260189877,0.0,0.0,0.0,0.0,0.9999946783542277,1.0144687642714442e-05,1.4331498843889125e-07,6.235018896228848e-08,8.578120263416294e-08,7.481186463224768e-08,7.240366698313212e-08,1.4354025230423724e-15,9.27188055300102e-16,5.517395912314833e-16,3.655836428997804e-22,7.401867194556902e-25,2.977040138547577e-27,8.494262688134373e-27,3.4688862581576714e-25,2.049265659608036e-25,3.214287236909251e-28,1.7441134885652045e-31
3.33234646174673e-08,0.11224598424160569,0.0,0.0,0.0,0.0,0.9999944817012569,1.0507209875959886e-05,1.5017605061421745e-07,6.690653343592179e-08,8.947127276902697e-08,8.106448366216897e-08,7.79636103908558e-08,1.6179532931782139e-15,1.0631726217532069e-15,6.556697056239631e-16,4.344608282890903e-22,9.34800049016346e-25,3.7597818143369376e-27,1.0704302196528189e-26,4.5366929325469145e-25,2.6877311492535116e-25,4.219817972365361e-28,2.2885724495437188e-31
3.44803701211265e-08,0.11224600591418785,0.0,0.0,0.0,0.0,0.9999942846539227,1.0869569116262487e-05,1.5713845139661149e-07,7.162287878892708e-08,9.32197285791535e-08,8.761162391070907e-08,8.37595511103738e-08,1.816286672713494e-15,1.2133396229894083e-15,7.74551062618179e-16,5.132483865902837e-22,1.1709411373669026e-24,4.7095505197730046e-27,1.338115539748489e-26,5.87745618190447e-25,3.4919815399232117e-25,5.48747987276586e-28,2.9746783318950794e-31
3.56372756247857e-08,0.11224602762012202,0.0,0.0,0.0,0.0,0.9999940872086229,1.1231765329870805e-05,1.6420153757057155e-07,7.649915929186855e-08,9.70271446368723e-08,9.445758960466691e-08,8.979521234450215e-08,2.031177572329058e-15,1.3786082943100526e-15,9.099143257072332e-16,6.029610900556519e-22,1.455559681966273e-24,5.8542984855390864e-27,1.6602181172132826e-26,7.547699151481324e-25,4.497084125103689e-25,7.072932245752737e-28,3.8324491792759273e-31
3.6794181128444897e-08,0.1122460493598821,0.0,0.0,0.0,0.0,0.9999938893617226,1.1593798483055672e-05,1.7136471688714128e-07,8.153530932788674e-08,1.0089403439450833e-07,1.0160665846298663e-07,9.607435177543551e-08,2.2634131582996798e-15,1.5599239507620242e-15,1.0633876331365145e-15,7.046783438717846e-22,1.796471062471458e-24,7.225459801855409e-27,2.0454286065635956e-26,9.613090499739747e-25,5.743955617668384e-25,9.041153070827435e-28,4.896919445251252e-31
