Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30)
1.9760886554321423e-08,0.11224573249157055,0.0,0.0,0.0,0.0,0.9999967632212687,6.247071116086949e-06,7.636452148280589e-08,2.3566227071272625e-08,4.965050759715289e-08,2.5095537361255846e-08,2.6669431353952524e-08,2.7476453421683504e-16,1.3947964810380059e-16,5.0761225613178167e-17,3.3616406433346623e-23
2.0457437834152537e-08,0.11224574532366309,0.0,0.0,0.0,0.0,0.9999966472812535,6.4664095230926505e-06,7.978809452728394e-08,2.5254757301850278e-08,5.152617224497473e-08,2.709851087427251e-08,2.8602094033448382e-08,3.091325552846256e-16,1.596547502332322e-16,6.016583418749777e-17,3.984645813469442e-23
2.115398911398365e-08,0.11224575816563352,0.0,0.0,0.0,0.0,0.9999965312113672,6.685688981491224e-06,8.32535080550227e-08,2.7001555855279018e-08,5.3418210143106564e-08,2.9189855083451127e-08,3.060672687285798e-08,3.4640740146372916e-16,1.8191341820959336e-16,7.090534493413798e-17,4.696107163396859e-23
2.1850540393814764e-08,0.11224577101760044,0.0,0.0,0.0,0.0,0.9999964150110028,6.904909483851524e-06,8.676031257275959e-08,2.8806608116607133e-08,5.532705398822331e-08,3.137063763325807e-08,3.268396372976401e-08,3.8672624517056096e-16,2.0638984962963933e-16,8.31151224041979e-17,5.504997085711012e-23
2.2547091673645878e-08,0.11224578387968098,0.0,0.0,0.0,0.0,0.9999962986795369,7.1240710227468216e-06,9.030808576880856e-08,3.0669899484257286e-08,5.725310927692056e-08,3.3641914989401474e-08,3.4834454467156126e-08,4.302280817878192e-16,2.332219438459214e-16,9.693909558370627e-17,6.420855810931214e-23
2.324364295347699e-08,0.11224579675199133,0.0,0.0,0.0,0.0,0.9999961822163317,7.343173590754619e-06,9.389643083082191e-08,3.2591415370206206e-08,5.919675598775957e-08,3.600473311435383e-08,3.7058863946722605e-08,4.770537095874519e-16,2.6255127422341196e-16,1.1252999004185718e-16,7.453806803645152e-23
2.3940194233308105e-08,0.11224580963464616,0.0,0.0,0.0,0.0,0.9999960656207346,7.562217180456493e-06,9.752497486767967e-08,3.457114120014646e-08,6.11583501592028e-08,3.846012810103958e-08,3.9357871084434364e-08,5.273457110651872e-16,2.9452306220909536e-16,1.300495583881552e-16,8.614572046440758e-23
2.463674551313922e-08,0.11224582252775961,0.0,0.0,0.0,0.0,0.9999959488920807,7.781201784437931e-06,1.0119336742896978e-07,3.660906241363172e-08,6.313822536997497e-08,4.100912676731375e-08,4.173216796451078e-08,5.8124843564032e-16,3.292861531518294e-16,1.4966880915356573e-16,9.914487219262387e-23
2.5333296792970333e-08,0.11224583543144454,0.0,0.0,0.0,0.0,0.9999958320296921,8.000127395288207e-06,1.0490127911600132e-07,3.870516446420698e-08,6.513669412790643e-08,4.3652747213666214e-08,4.418245900814431e-08,6.389079836603013e-16,3.66992993810246e-16,1.7156823420476038e-16,1.1365516781438335e-22
2.6029848072801446e-08,0.1122458483458128,0.0,0.0,0.0,0.0,0.9999957150328792,8.218994005600257e-06,1.0864840027872504e-07,4.085943281952507e-08,6.715404917288289e-08,4.639199934641226e-08,4.670946019361871e-08,7.004721915978587e-16,4.0779961148745055e-16,1.9593803479481325e-16,1.2980268963224968e-22
2.7422950632463674e-08,0.11224587420704348,0.0,0.0,0.0,0.0,0.9999954806331707,8.656550194999123e-06,1.162591241036041e-07,4.534241038611753e-08,7.124649731379108e-08,5.2161400164178307e-08,5.199651045677094e-08,8.359145335637996e-16,4.993540790592141e-16,2.528994591778598e-16,1.6754682136666225e-22
2.8676742936159676e-08,0.11224589751979493,0.0,0.0,0.0,0.0,0.999995269206576,9.050148909381111e-06,1.2324012830635935e-07,4.957587346201943e-08,7.499686534696098e-08,5.7690901569876046e-08,5.702459881169555e-08,9.726847529481535e-16,5.939922628926601e-16,3.1472824156740076e-16,2.085177740488612e-22
2.993053523985568e-08,0.11224592086886598,0.0,0.0,0.0,0.0,0.9999950573332718,9.44355634698172e-06,1.3034413668569653e-07,5.3997570012802936e-08,7.881219559455254e-08,6.354562994958575e-08,6.231281844110597e-08,1.1244832190392135e-15,7.012620281792277e-16,3.879864735432195e-16,2.5706409512404595e-22
3.118432754355169e-08,0.11224594425488263,0.0,0.0,0.0,0.0,0.9999948450089066,9.836772464723622e-06,1.375699128136453e-07,5.8607415807134823e-08,8.269362515359145e-08,6.973123685054944e-08,6.786567625087149e-08,1.2922332930835136e-15,8.222005860145167e-16,4.741638634365874e-16,3.141733574827627e-22
3.2438119847247694e-08,0.11224596767846551,0.0,0.0,0.0,0.0,0.9999946322290549,1.0229797219562004e-05,1.4491634812245536e-07,6.34053267673971e-08,8.664216305160935e-08,7.625331969536116e-08,7.368775291052382e-08,1.4768756960134798e-15,9.578815700240348e-16,5.748697107793602e-16,3.8091243030371896e-22
3.36919121509437e-08,0.11224599114022922,0.0,0.0,0.0,0.0,0.9999944189892264,1.0622630568483843e-05,1.5238244795985956e-07,6.839121897034685e-08,9.065870419048622e-08,8.31174273781473e-08,7.97836945048261e-08,1.679368360629379e-15,1.1094148675585502e-15,6.918370243144488e-16,4.584302100223278e-22
3.4945704454639706e-08,0.11224601464078379,0.0,0.0,0.0,0.0,0.9999942052848718,1.1015272468507379e-05,1.599673191737375e-07,7.356500864758944e-08,9.474404176108206e-08,9.032906524631174e-08,8.615820510030511e-08,1.900686303419176e-15,1.27794648782231e-15,8.269266228771179e-16,5.479603399274184e-22
3.619949675833571e-08,0.11224603818073474,0.0,0.0,0.0,0.0,0.9999939911113912,1.1407722876681743e-05,1.6767015904015496e-07,7.892661218589689e-08,9.88988783146502e-08,9.789369954258251e-08,9.281604011545938e-08,2.1418215118318737e-15,1.464658462651205e-15,9.821312232216204e-16,6.508239210901843e-22
3.745328906203172e-08,0.11224606176068362,0.0,0.0,0.0,0.0,0.9999937764641385,1.1799981750086713e-05,1.7549024543855256e-07,8.44759461273884e-08,1.0312383558724118e-07,1.058167613460193e-07,9.976200043707734e-08,2.4037828442751087e-15,1.6707687787691657e-15,1.1595795176670197e-15,7.684322165306396e-22
3.8707081365727723e-08,0.11224608538122847,0.0,0.0,0.0,0.0,0.9999935613384279,1.2192049045832587e-05,1.8342692809858672e-07,9.021292716959938e-08,1.0741946325256916e-07,1.1410365008249046e-07,1.0700092717767479e-07,2.687595939798905e-15,1.897531337823687e-15,1.3615402455489772e-15,9.022893512669104e-22
3.996087366942373e-08,0.11224610904296402,0.0,0.0,0.0,0.0,0.9999933457295375,1.2583924721060184e-05,1.9147962079020018e-07,9.613747216545938e-08,1.1178624673174173e-07,1.227597366562141e-07,1.1453769699722525e-07,2.994303136874336e-15,2.146235941931703e-15,1.5904262617637452e-15,1.053995010428393e-21
4.1214665973119735e-08,0.11224613274648229,0.0,0.0,0.0,0.0,0.9999931296327143,1.297560873294085e-05,1.996477943500649e-07,1.0224949812319565e-07,1.1622461416669353e-07,1.3179036624529317e-07,1.2237721792525652e-07,3.3249634003760923e-15,2.418208302377904e-15,1.848798605208356e-15,1.2252471372918877e-21
4.246845827681574e-08,0.11224615649237249,0.0,0.0,0.0,0.0,0.9999929130431777,1.3367101038676609e-05,2.0793097046506633e-07,1.0854892220617404e-07,1.2073494263664363e-07,1.4120086079311768e-07,1.3052442563585328e-07,3.680652255613894e-15,2.7148100697788188e-15,2.1393705694570604e-15,1.4178446327931003e-21
4.372225058051175e-08,0.11224618028122148,0.0,0.0,0.0,0.0,0.9999926959561222,1.3758401595500291e-05,2.1632871613577102e-07,1.1503566173268792e-07,1.25317563694623e-07,1.5099652122659015e-07,1.3898428012946703e-07,4.062461727983299e-15,3.03743888391498e-15,2.465011777898266e-15,1.6336900579905816e-21
4.497604288420775e-08,0.1122462041136141,0.0,0.0,0.0,0.0,0.9999924783667212,1.4149510360675773e-05,2.2484063874479901e-07,1.217096341757044e-07,1.2997276829914194e-07,1.6118262943133938e-07,1.4776176277661696e-07,4.471500287295381e-15,3.3875284415238236e-15,2.828752265490755e-15,1.8747923409129317e-21
4.622983518790376e-08,0.11224622799013317,0.0,0.0,0.0,0.0,0.9999922602701293,1.454042729149821e-05,2.3346638166011132e-07,1.285707571625768e-07,1.3470081121097808e-07,1.7176445001203961e-07,1.56861873681611e-07,4.9088927961874694e-15,3.766548580369121e-15,3.2337865691507272e-15,2.1432694891234128e-21
4.7483627491599765e-08,0.1122462519113597,0.0,0.0,0.0,0.0,0.9999920416614849,1.4931152345294284e-05,2.422056203135665e-07,1.3561894847473009e-07,1.3950191491472277e-07,1.8274723186179833e-07,1.6628962933060423e-07,5.3757804620964545e-15,4.176005378095105e-15,3.683477828559232e-15,2.441351309191271e-21
4.873741979529577e-08,0.11224627587787314,0.0,0.0,0.0,0.0,0.9999918225359112,1.532168547942255e-05,2.5105805870426493e-07,1.4285412604732524e-07,1.4437627311556365e-07,1.941362095608935e-07,1.7605006049379352e-07,5.873320792201966e-15,4.6174412645335e-15,4.181361898967346e-15,2.771382134114794e-21
4.9991212098991777e-08,0.11224629989025135,0.0,0.0,0.0,0.0,0.99999160288852,1.5712026651273685e-05,2.600234262821255e-07,1.502762079689072e-07,1.493240538558518e-07,2.0593660462276037e-07,1.8614821035509307e-07,6.402687550799188e-15,5.092435146264277e-15,4.7311514774264645e-15,3.135823559642039e-21
5.124500440268778e-08,0.11224632394907103,0.0,0.0,0.0,0.0,0.9999913827144112,1.6102175818270854e-05,2.6910147517072256e-07,1.578851124810396e-07,1.5434540229242335e-07,2.1815362660368785e-07,1.9658913284477975e-07,6.965070718695752e-15,5.602602542304939e-15,5.336740243760765e-15,3.5372571903658015e-21
5.249879670638379e-08,0.1122463480549075,0.0,0.0,0.0,0.0,0.9999911620086765,1.6492132937870033e-05,2.782919776919326e-07,1.6568075797793117e-07,1.59440443172121e-07,2.3079247409126996e-07,2.0737789115270225e-07,7.56167645432449e-15,6.149595729872158e-15,6.00220701749323e-15,3.978387396395135e-21
5.3752589010079794e-08,0.1122463722083349,0.0,0.0,0.0,0.0,0.9999909407663989,1.688189796756033e-05,2.8759472415907954e-07,1.7366306300605512e-07,1.646092830388246e-07,2.438583355849953e-07,2.1851955640212694e-07,8.19372705628745e-15,6.735103899238653e-15,6.731819931820314e-15,4.46204408132792e-21
5.50063813137758e-08,0.11224639640992651,0.0,0.0,0.0,0.0,0.9999907189826548,1.7271470864864373e-05,2.9700952090942665e-07,1.8183194626376468e-07,1.6985201220114128e-07,2.5735639028068597e-07,2.300192064667784e-07,8.86246092706243e-15,7.360853316799142e-15,7.530040625615017e-15,4.991185462178239e-21
5.7513965921167805e-08,0.11224644495988995,0.0,0.0,0.0,0.0,0.9999902737710441,1.805004009257367e-05,3.16174560867175e-07,1.9872912301841122e-07,1.8055942833310694e-07,2.856697534687101e-07,2.541128003541039e-07,1.0315012390243868e-14,8.740167386286708e-15,9.351144770372653e-15,6.198413547586057e-21
5.977079206782062e-08,0.11224648882530947,0.0,0.0,0.0,0.0,0.9999898711792798,1.8750094879315947e-05,3.3380463607411366e-07,2.1457386712057969e-07,1.904494357974981e-07,3.126816713753757e-07,2.770723874671087e-07,1.1760517615034045e-14,1.0137258297882416e-14,1.1273647531813591e-14,7.472879500177694e-21
6.202761821447342e-08,0.11224653285565406,0.0,0.0,0.0,0.0,0.9999894667563803,1.944952649808598e-05,3.517953082193198e-07,2.3102186718420204e-07,2.0057967355612032e-07,3.4117408314578916e-07,3.012710247643483e-07,1.3344868632090894e-14,1.1693291021230146e-14,1.3497118631976324e-14,8.946883414635986e-21
6.428444436112623e-08,0.1122465770542361,0.0,0.0,0.0,0.0,0.9999890604734998,2.0148334702412396e-05,3.7014583557582575e-07,2.480726544989223e-07,2.1095027295765789e-07,3.71176933664553e-07,3.2673845503987914e-07,1.507586558576699e-14,1.3419697616574785e-14,1.6055135003938323e-14,1.06426884507839e-20
6.654127050777903e-08,0.11224662142436287,0.0,0.0,0.0,0.0,0.9999886523017804,2.0846519246202902e-05,3.888555465684085e-07,2.6572576191817695e-07,2.215612929952776e-07,4.0272010906896973e-07,3.5350443281771144e-07,1.696147499265231e-14,1.53283144387772e-14,1.8983646488651903e-14,1.2584131258057758e-20
6.879809665443184e-08,0.11224666596933414,0.0,0.0,0.0,0.0,0.9999882422123594,2.1544079883750574e-05,4.079238262884297e-07,2.839807238521543e-07,2.3241273379515222e-07,4.3583344205413684e-07,3.8159871617375354e-07,1.9009829121276874e-14,1.7431386048103363e-14,2.2321058682895866e-14,1.4796676915901463e-20
7.105492280108464e-08,0.11224671069244474,0.0,0.0,0.0,0.0,0.9999878301763772,2.2241016369740015e-05,4.2735010553500616e-07,3.0283707626090956e-07,2.4350454757852907e-07,4.705467161632448e-07,4.110510600692756e-07,2.1229225388534183e-14,1.9741569218694007e-14,2.6108316609052036e-14,1.7307474419132748e-20
7.331174894773745e-08,0.11224675559698412,0.0,0.0,0.0,0.0,0.9999874161649824,2.2937328459253435e-05,4.47133851930687e-07,3.2229435664759436e-07,2.5483664754920175e-07,5.068896692445817e-07,4.4189121092557714e-07,2.362812575243036e-14,2.2271937011881606e-14,3.038898920058246e-14,2.0145412704215702e-20
7.556857509439025e-08,0.11224680068623694,0.0,0.0,0.0,0.0,0.9999870001493352,2.3633015907776543e-05,4.6727456282815127e-07,3.4235210405181634e-07,2.6640891498986096e-07,5.448919961891336e-07,4.7414890227025696e-07,2.6215156099034506e-14,2.503598290960094e-14,3.520935463326796e-14,2.3341177236404028e-20
7.782540124104306e-08,0.11224684596348285,0.0,0.0,0.0,0.0,0.9999865821006116,2.432807847120434e-05,4.877717595577631e-07,3.630098590431004e-07,2.782212050175158e-07,5.845833511296199e-07,5.078538511857633e-07,2.899910562503851e-14,2.8047624984693267e-14,4.061848650246056e-14,2.692730715792209e-20
8.008222738769587e-08,0.11224689143199736,0.0,0.0,0.0,0.0,0.9999861619900069,2.502251590584684e-05,5.086249827164445e-07,3.842671637144536e-07,2.9027335129751497e-07,6.259933492212983e-07,5.43035755381021e-07,3.1988926220820244e-14,3.132121009880083e-14,4.66683408550677e-14,3.093825300294253e-20
8.233905353434867e-08,0.11224693709505151,0.0,0.0,0.0,0.0,0.999985739788737,2.5716327968434714e-05,5.298337883013279e-07,4.0612356167602265e-07,3.025651699127292e-07,6.691515680834926e-07,5.797242907685486e-07,3.519373185117915e-14,3.48715181170083e-14,5.34138440778531e-14,3.5410434980449935e-20
8.459587968100148e-08,0.1122469829559122,0.0,0.0,0.0,0.0,0.9999853154680415,2.6409514416124736e-05,5.513977445690755e-07,4.285785980488363e-07,3.15096462507002e-07,7.14087548949694e-07,6.179491094758036e-07,3.862279793163563e-14,3.871376613411191e-14,6.091298164659975e-14,4.038230182800399e-20
8.685270582765428e-08,0.11224702901784225,0.0,0.0,0.0,0.0,0.9999848889991839,2.7102075006505305e-05,5.733164295017013e-07,4.516318194586246e-07,3.278670188220514e-07,7.608307975741032e-07,6.577398382194626e-07,4.228556070104041e-14,4.286361270643816e-14,6.92268877378438e-14,4.589439023749769e-20
8.910953197430709e-08,0.1122470752841004,0.0,0.0,0.0,0.0,0.9999844603534549,2.779400949760175e-05,5.955894287571754e-07,4.752827740297053e-07,3.4087661874954886e-07,8.094107849435161e-07,6.991260769698116e-07,4.619161659215505e-14,4.733716208405753e-14,7.841993570422555e-14,5.198938485364792e-20
9.36231842676127e-08,0.11224716844261691,0.0,0.0,0.0,0.0,0.9999835964166796,2.917599921626023e-05,6.411967422854716e-07,5.243760826097218e-07,3.6761202873708187e-07,9.121986889605276e-07,7.868033446212396e-07,5.477279063031013e-14,5.732204005082352e-14,9.971769761115814e-14,6.61099364815877e-20
9.813683656091831e-08,0.11224726245745414,0.0,0.0,0.0,0.0,0.9999827234285971,3.055548164524273e-05,6.882164675735048e-07,5.758549385261057e-07,3.953007910657304e-07,1.0226863519618636e-06,8.812171393876599e-07,6.444627129621973e-14,6.880630826347053e-14,1.2538953129927777e-13,8.313070969142817e-20
9.999999999999998e-08,0.11224735735454433,0.0,0.0,0.0,0.0,0.9999823603802032,3.1124178373138195e-05,7.080365536969371e-07,5.977993457579699e-07,4.070077925478245e-07,1.0705940685583568e-06,9.222092308782672e-07,6.877708681475573e-14,7.401785236484844e-14,1.3741014605849064e-13,9.110059539060798e-20
1.0265048885422392e-07,0.11224735735454433,0.0,0.0,0.0,0.0,0.9999818411605625,3.193245486501806e-05,7.366454296146201e-07,6.29715780110459e-07,4.239409271401168e-07,1.1411083337500117e-06,9.82603205282607e-07,7.529453226409775e-14,8.193527553100373e-14,1.5607646047357535e-13,1.0347675913462387e-19
1.0716414114752953e-07,0.11224745315975669,0.0,0.0,0.0,0.0,0.9999809493844197,3.330691696354507e-05,7.864804753542134e-07,6.859550691004804e-07,4.5353040187827045e-07,1.267698667704087e-06,1.09119678754793e-06,8.740254898895972e-14,9.686178452971093e-14,1.9248031563062907e-13,1.276134617598924e-19
1.1167779344083514e-07,0.11224754989890298,0.0,0.0,0.0,0.0,0.9999800478725128,3.4678866036434524e-05,8.377184600450979e-07,7.445692904533385e-07,4.840671374394873e-07,1.4026908627182463e-06,1.2072326210056606e-06,1.0085777808217507e-13,1.1374634399224142e-13,2.3536683624904854e-13,1.5604857402700976e-19
1.1619144573414075e-07,0.11224764759773312,0.0,0.0,0.0,0.0,0.999979136397697,3.604830018710996e-05,8.903562372900076e-07,8.055549521598038e-07,5.155490232659637e-07,1.5463179036648137e-06,1.330944920620988e-06,1.157501365435232e-13,1.327572595287601e-13,2.8556882515385246e-13,1.893343237208865e-19
1.2070509802744636e-07,0.11224774628193701,0.0,0.0,0.0,0.0,0.9999782147333444,3.7415217526967406e-05,9.443906520926432e-07,8.689085850591404e-07,5.479739231168048e-07,1.6988122506548614e-06,1.4625673738705007e-06,1.3217198092625e-13,1.5407076308148793e-13,3.439893545973166e-13,2.2806953606255425e-19
1.2521875032075197e-07,0.11224784597714405,0.0,0.0,0.0,0.0,0.9999772826533516,3.87796161755343e-05,9.998185367055677e-07,9.346267426546141e-07,5.813396793062925e-07,1.8604058371815991e-06,1.6023331347893227e-06,1.5021808643706993e-13,1.7787114091714668e-13,4.1160502499149167e-13,2.7290179473728293e-19
1.2973240261405758e-07,0.11224794670892245,0.0,0.0,0.0,0.0,0.999976339932144,4.0141494260627625e-05,1.0566367083125869e-06,1.002706000929347e-06,6.156441151090861e-07,2.031330067533424e-06,1.7504748191216177e-06,1.6998562596501275e-13,2.0435086007950128e-13,4.894692763050288e-13,3.245296378482374e-19
1.342460549073632e-07,0.11224804850277975,0.0,0.0,0.0,0.0,0.9999753863446799,4.150084991851168e-05,1.1148419674539552e-06,1.0731429581623467e-06,6.508850364241629e-07,2.211815813915297e-06,1.9072244999214778e-06,1.9157414906725347e-13,2.337106933167152e-13,5.787157509822217e-13,3.837047880382736e-19
1.4327335949397442e-07,0.11224825537845251,0.0,0.0,0.0,0.0,0.9999734456735077,4.421198654088815e-05,1.235400860764648e-06,1.2210764729954113e-06,7.241674793780528e-07,2.60239266478994e-06,2.247473405107999e-06,2.4062410112821e-13,3.019160573287436e-13,7.963116121356121e-13,5.279835233309178e-19
1.5230066408058564e-07,0.11224846680698566,0.0,0.0,0.0,0.0,0.9999714588503245,4.691301130769237e-05,1.3614692501284967e-06,1.378400512316589e-06,8.011691493026784e-07,3.0339726080515477e-06,2.624925427308547e-06,2.9821107114002676e-13,3.8426417853322455e-13,1.0751968101520156e-12,7.129023537316738e-19
1.6132796866719686e-07,0.11224868299020226,0.0,0.0,0.0,0.0,0.9999694240944026,4.960390962914165e-05,1.49302085757233e-06,1.5450886462570922e-06,8.818719604761945e-07,3.508383143217038e-06,3.0414172132267485e-06,3.652148623103291e-13,4.826726305699642e-13,1.4276822442287097e-12,9.466247714138836e-19
1.7035527325380808e-07,0.11224890412891166,0.0,0.0,0.0,0.0,0.9999673396339113,5.228466706562849e-05,1.6300290915602346e-06,1.7211147840323668e-06,9.66257605580643e-07,4.027442940861798e-06,3.4987763685977818e-06,4.4255127299241983e-13,5.99203331512049e-13,1.867701812730999e-12,1.2383905333337674e-18
1.793825778404193e-07,0.11224913042290151,0.0,0.0,0.0,0.0,0.9999652037060262,5.49552693326879e-05,1.7724670469696597e-06,1.906453168055253e-06,1.0543075590065527e-06,4.592961732104614e-06,3.99882134919591e-06,5.311714154854313e-13,7.360661595758379e-13,2.4109317584380225e-12,1.5985948053764905e-18
1.8840988242703052e-07,0.11224936207092229,0.0,0.0,0.0,0.0,0.9999630145570403,5.761570230594601e-05,1.920307504324309e-06,2.101078368046377e-06,1.1460030810154924e-06,5.20674019892928e-06,4.543361351884966e-06,6.320610328475945e-13,8.956224701804958e-13,3.0749128255592968e-12,2.038869171197848e-18
2.0646449160025296e-07,0.11224984221880815,0.0,0.0,0.0,0.0,0.9999584696271816,6.290600470351527e-05,2.2320854834567534e-06,2.5180890960021505e-06,1.3402548144032342e-06,6.586232983903764e-06,5.77311627550047e-06,8.747607062715975e-13,1.2930385591713356e-12,4.845373025364498e-12,3.21284008576363e-18
