Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234)
6.028979168247627e-10,0.11224537200734543,0.0,0.0,0.0,0.0,0.32999999963645815,0.6699999997018983,3.6211572559212935e-10,2.966749341439791e-10,1.4251071850676346e-12,6.686601208914276e-11,4.511240427828547e-21,9.086421133988846e-16,7.709192775679771e-16,1.1941985350511237e-18,4.374152495022327e-21,3.0845994580521744e-16,3.247027989939823e-16,1.3025476912741858e-22,6.867351798285821e-25,3.8947478401872044e-33,1.0356178714892522e-28,8.138806252807408e-19,1.320398256827533e-16,1.8203741167891886e-30,8.26810977699122e-33,1.1400635777780374e-39,3.592637238972243e-34,3.952948977467873e-46,2.493799375604598e-50,9.278518974836914e-44,7.521609235399175e-46
6.580233520474645e-10,0.11224537200788288,0.0,0.0,0.0,0.0,0.329999999603218,0.6699999996734463,3.951453630238049e-10,3.2491634666672194e-10,1.635381891655564e-12,7.186459896402771e-11,5.176876230601398e-21,1.1366308135540656e-15,9.756921403532443e-16,1.6337629695772415e-18,5.684330185834151e-21,3.7871054170103275e-16,3.8768534323999777e-16,1.8064152826092421e-22,1.0423345111794481e-24,5.911508870484152e-33,1.7176502831520776e-28,9.923190533755534e-19,1.64582943676262e-16,2.580364439199266e-30,1.2785471835967506e-32,1.7304399982352424e-39,5.45307029305321e-34,7.229828037612718e-46,5.221749079898239e-50,1.5629584603423956e-43,1.3794523566748837e-45
7.131487872701664e-10,0.11224537200840154,0.0,0.0,0.0,0.0,0.3299999995699779,0.6699999996448265,4.281685153929152e-10,3.533191388744243e-10,1.8521144331100443e-12,7.670179935954639e-11,5.862954745771053e-21,1.3949669408304582e-15,1.2097555883771938e-15,2.178084441393903e-18,7.232891844998716e-21,4.572799807766788e-16,4.563903142954953e-16,2.4367886997226736e-22,1.5281020689083565e-24,8.666516914246322e-33,2.732840227647073e-28,1.1859313473681214e-18,2.0097944238612035e-16,3.556426538706884e-30,1.9091140872091713e-32,2.5369385807911863e-39,7.994562824691707e-34,1.2593536388511337e-45,1.0294992656502557e-49,2.524991102719257e-43,2.410103799624144e-45
8.233996577155702e-10,0.11224537200938499,0.0,0.0,0.0,0.0,0.32999999950349757,0.6699999995871073,4.941988582287875e-10,4.1058802208537143e-10,2.3014563020849993e-12,8.591288155586493e-11,7.285370814634939e-21,2.0057550733698964e-15,1.769546376163934e-15,3.634255939599973e-18,1.1124701277571503e-20,6.400336794444349e-16,6.110837342130994e-16,4.1456311283074844e-22,3.0184036541813912e-24,1.7118714011042813e-32,6.256310866471293e-28,1.6143494206387404e-18,2.851778775321529e-16,6.309313057045978e-30,3.9094936040823237e-32,5.011271726240406e-39,1.5791851940686844e-33,3.404889362936389e-45,3.490327735505764e-49,5.958682292909099e-43,6.561402937946223e-45
9.226254411164337e-10,0.11224537201021229,0.0,0.0,0.0,0.0,0.32999999944366526,0.6699999995346446,5.536117547000554e-10,4.6263105539991895e-10,2.7201753632676135e-12,9.370179532894748e-11,8.610848913685458e-21,2.6660948232744857e-15,2.382163986731664e-15,5.439100318808197e-18,1.5641949346812346e-20,8.344350927918345e-16,7.70161294613303e-16,6.292067508484911e-22,5.158336487879601e-24,2.925530256736428e-32,1.2020597735247521e-27,2.0409620726535334e-18,3.73591385074053e-16,9.931979264979138e-30,6.895116539133655e-32,8.564250564713863e-39,2.6988249466914415e-33,7.468548017735659e-45,9.102898801645732e-49,1.1756281843535232e-42,1.4491758349681718e-44
9.999999999999999e-10,0.11224537201098826,0.0,0.0,0.0,0.0,0.329999999397009,0.6699999994934167,5.999335607823617e-10,5.035243395601613e-10,3.053965543567015e-12,9.946442043278235e-11,9.667480086603099e-21,3.255625656622649e-15,2.9339562271252973e-15,7.22656047065904e-18,1.9908873340933128e-20,1.0061091228690375e-15,9.073599979078464e-16,8.4377648797743625e-22,7.524880633789176e-24,4.267713434256554e-32,1.9050152273831424e-27,2.3966068564868158e-18,4.505012947423173e-16,1.3692894794689858e-29,1.0301913081455103e-31,1.2493528701525367e-38,3.93704721674708e-33,1.2999200982305452e-44,1.7850140194127133e-48,1.900804994393596e-42,2.5359114518304137e-44
1.0218512245172972e-09,0.11224537201098826,0.0,0.0,0.0,0.0,0.3299999993838329,0.6699999994817252,6.130142381746418e-10,5.151203781967902e-10,3.149208935580154e-12,1.0104439983930978e-10,9.968978294308199e-21,3.434109880097077e-15,3.1017715132710362e-15,7.797858777812446e-18,2.1240514996847185e-20,1.0578130126275353e-15,9.482035840978508e-16,9.126741568738844e-22,8.325405862718808e-24,4.721730874629137e-32,2.154796528333785e-27,2.5002735993715467e-18,4.73440404187272e-16,1.4925411168999433e-29,1.1473534485534925e-31,1.3822684527668748e-38,4.355900389996974e-33,1.5072119608203969e-44,2.1336761924011064e-48,2.1618347167855963e-42,2.944566605545422e-44
1.1210770079181607e-09,0.1122453720117162,0.0,0.0,0.0,0.0,0.32999999932400054,0.6699999994283772,6.724087339154247e-10,5.680302106188034e-10,3.5861295016601352e-12,1.0796647572611012e-10,1.1352074486352131e-20,4.3119534271177495e-15,3.931481220876727e-15,1.07949515630166e-17,2.8036262854556183e-20,1.3106459948900472e-15,1.1453512952900891e-15,1.2760519845856361e-21,1.2827065556083579e-23,7.27484694068816e-32,3.6520913570461175e-27,2.9870194013393353e-18,5.841400165218547e-16,2.1596872878703088e-29,1.8210192010669917e-31,2.1297090606835618e-38,6.711289610216475e-33,2.847378319141897e-44,4.6116047768547776e-48,3.75596107594586e-42,5.599713141747569e-44
1.220302791319024e-09,0.11224537201239902,0.0,0.0,0.0,0.0,0.3299999992641682,0.6699999993746268,7.317971489274387e-10,6.213362364824903e-10,4.029028332950395e-12,1.1449233991020385e-10,1.275409528066537e-20,5.301324323529122e-15,4.8738996607775295e-15,1.4516147028678594e-17,3.6145080017001575e-20,1.5933174079769119e-15,1.3617359895865139e-15,1.7306599502225726e-21,1.9017361287100042e-23,1.078567709007772e-31,5.910535958019119e-27,3.496623231754149e-18,7.050712868589054e-16,3.0284228434274427e-29,2.779236669517743e-31,3.1575353460901064e-38,9.950251421661056e-33,5.097905388540816e-44,9.338823640828673e-48,6.228119522507689e-42,1.0091826866482923e-43
1.3195285747198875e-09,0.1122453720130394,0.0,0.0,0.0,0.0,0.3299999992043358,0.6699999993204985,7.911809264252593e-10,6.750155567274679e-10,4.476460965812134e-12,1.206448921451061e-10,1.417046813004882e-20,6.403514599325437e-15,5.931175484681871e-15,1.9048383040815086e-17,4.568282314753351e-20,1.9061251251560704e-15,1.5974803963346507e-15,2.2880212700487137e-21,2.729752459160243e-23,1.5481781730668168e-31,9.201047468780526e-27,4.025085224273942e-18,8.355902090737092e-16,4.135590145497236e-29,4.103909706623522e-31,4.5323711640828396e-38,1.4282736154591967e-32,8.722676464499408e-44,1.7892835589132928e-47,9.929460688972976e-42,1.7383854914545094e-43
1.418754358120751e-09,0.11224537201363993,0.0,0.0,0.0,0.0,0.32999999914450334,0.6699999992660148,8.505611239870613e-10,7.290466185489867e-10,4.9273689664860804e-12,1.2644568588395312e-10,1.5597842490957138e-20,7.619477480292713e-15,7.1050671245528885e-15,2.447957063455509e-17,5.676531748316086e-20,2.2492954301139116e-15,1.8526988551639408e-15,2.959830529565427e-21,3.8116479076953803e-23,2.1617770172298676e-31,1.3854891791910184e-26,4.5689449293732955e-18,9.750413528010016e-16,5.521075927548253e-29,5.891106544354398e-31,6.328759832402821e-38,1.9943650594581354e-32,1.4351742072522909e-43,3.266724820103105e-47,1.530536708923492e-41,2.880072651163059e-43
1.5179801415216144e-09,0.11224537201420295,0.0,0.0,0.0,0.0,0.3299999990846709,0.669999999211197,9.099385398402538e-10,7.834091138746146e-10,5.3809535145556464e-12,1.319150298004232e-10,1.7033689643414077e-20,8.949937182892962e-15,8.397050436052534e-15,3.08983017538522e-17,6.950839620661434e-20,2.6230054417472966e-15,2.1274979446703768e-15,3.7579074926177046e-21,5.1971532341497264e-23,2.947569305845814e-31,2.0271023267464386e-26,5.1253050790885095e-18,1.1227815516090976e-15,7.227794442113218e-29,8.252271085033356e-31,8.629279038477686e-38,2.71932200878068e-32,2.282400149177659e-43,5.719425841170301e-47,2.291180466820996e-41,4.61279977903981e-43
1.6172059249224779e-09,0.11224537201473067,0.0,0.0,0.0,0.0,0.3299999990248385,0.6699999991560646,9.693138042895277e-10,8.380838971424171e-10,5.836583880169729e-12,1.3707207000970243e-10,1.8476012969480138e-20,1.039546847130314e-14,9.808397590297244e-15,3.839362758841429e-17,8.402791836532943e-20,3.0273993777911867e-15,2.4219769941315684e-15,4.6941610398071886e-21,6.940895286583805e-23,3.9365369557919495e-31,2.892306285671797e-26,5.6918072375444525e-18,1.2781961333060078e-15,9.301675342480677e-29,1.1315365026159353e-30,1.1524636643334298e-37,3.631729044631424e-32,3.523088744713223e-43,9.650773436108825e-47,3.3431443224545886e-41,7.171431701225556e-43
1.7164317083233413e-09,0.11224537201522522,0.0,0.0,0.0,0.0,0.329999998965006,0.6699999991006361,1.028687410717316e-09,8.930529266715198e-10,6.2937663916293624e-12,1.4193484870039342e-10,1.992324971805273e-20,1.1956523821106316e-14,1.1340206861629242e-14,4.705496471612359e-17,1.0043975215605393e-19,3.4625941658330744e-15,2.7362284527927184e-15,5.780570724531048e-21,9.10242912045601e-23,5.162456953277952e-31,4.036632705217081e-26,6.266523971732061e-18,1.4407014828526578e-15,1.1791655843200977e-28,1.5225988640479184e-30,1.5113724021186386e-37,4.762749603656457e-32,5.2967438257330325e-43,1.5761354634842319e-46,4.769128891866953e-41,1.0859426710858759e-42
1.8156574917242047e-09,0.11224537201568852,0.0,0.0,0.0,0.0,0.3299999989051735,0.6699999990449294,1.0880597246152826e-09,9.482992095332591e-10,6.752135394808945e-12,1.4652035926715376e-10,2.137424238630281e-20,1.3633441517851195e-14,1.2993414722748416e-14,5.697205716428007e-17,1.1885975491367972e-19,3.9286811943845855e-15,3.0703382370484576e-15,7.029176054362486e-21,1.174625262417383e-22,6.661909648938395e-31,5.524509457087365e-26,6.8478495693188405e-18,1.6097424485451505e-15,1.474967134733811e-28,2.0148517406479344e-30,1.950364034867135e-37,6.146133632060469e-32,7.779248174421963e-43,2.5008422943736723e-46,6.668230776572034e-41,1.6063622447229017e-42
1.914883275125068e-09,0.11224537201612232,0.0,0.0,0.0,0.0,0.3299999988453409,0.6699999989889599,1.1474310150172268e-09,1.003806736516131e-09,7.211421787909179e-12,1.508446113480461e-10,2.282813911431179e-20,1.542647313913009e-14,1.4768825894842452e-14,6.823490132666325e-17,1.3940377922842437e-19,4.425732014096529e-15,3.4243861355477696e-15,8.452061129707559e-21,1.4941822071947669e-22,8.474287578895626e-31,7.429982256668277e-26,7.434462244573315e-18,1.7847950238907013e-15,1.8230642404740954e-28,2.6267230105475034e-30,2.4809718434248276e-37,7.818225725330275e-32,1.1189378250281506e-42,3.867518774670432e-46,9.157979682787987e-41,2.3270556657353224e-42
2.0141090585259316e-09,0.11224537201652846,0.0,0.0,0.0,0.0,0.3299999987855084,0.6699999989327435,1.2068014959745273e-09,1.0595604174714892e-09,7.671411503217789e-12,1.5492269548013487e-10,2.4284262256278342e-20,1.733581971851296e-14,1.6667151069004884e-14,8.093365148419143e-17,1.6218769077955898e-19,4.953805796102531e-15,3.7984462107972646e-15,1.0061337179106374e-20,1.8763570784758106e-22,1.0641806048632377e-30,9.837413263153782e-26,8.025313670606138e-18,1.9653717772735483e-15,2.2292462002608596e-28,3.378740360059154e-30,3.1155555710679106e-37,9.817974894497881e-32,1.579561335786802e-42,5.844987974358374e-46,1.2376385014188103e-40,3.308386219321406e-42
2.2125606253276585e-09,0.11224537201726392,0.0,0.0,0.0,0.0,0.32999999866584323,0.6699999988196265,1.3255406290892823e-09,1.1717502072481874e-09,8.592901541925262e-12,1.6239639533077606e-10,2.720129047216875e-20,2.1504026138370208e-14,2.0834952669372415e-14,1.1100016880332802e-16,2.1493863323685022e-19,6.103201049782717e-15,4.6068722012406095e-15,1.3887603370537864e-20,2.8608251386530353e-22,1.622525491225313e-30,1.6551410284519885e-25,9.216511884373847e-18,2.3413136957111935e-15,3.2405029385901176e-28,5.39647557468475e-30,4.750226530068276e-37,1.4969276642610605e-31,2.9966426914695076e-42,1.2571556685197808e-45,2.1667029060814517e-40,6.36547173068238e-42
2.3908231156409253e-09,0.11224537201784529,0.0,0.0,0.0,0.0,0.3299999985583519,0.66999999871731,1.4321986337968115e-09,1.273232206024558e-09,9.421722532347078e-12,1.6840411397720256e-10,2.9824969649387846e-20,2.5646106332911795e-14,2.500348974538602e-14,1.4380856225055996e-16,2.711204361860063e-19,7.241859943912105e-15,5.401936547896378e-15,1.8081644446824163e-20,4.0432881056003006e-22,2.2931643363867937e-30,2.537319339905915e-25,1.029420935403209e-17,2.6936621397730397e-15,4.41088899833216e-28,7.93883700504748e-30,6.713669404188528e-37,2.1156630650944835e-31,5.075484999746743e-42,2.3576117760971698e-45,3.437451531667058e-40,1.0916834992110813e-41
2.569085605954192e-09,0.11224537201835959,0.0,0.0,0.0,0.0,0.3299999984508605,0.6699999986143947,1.53885570994262e-09,1.3753118158804928e-09,1.0251130790612208e-11,1.7381418100389162e-10,3.245050786265376e-20,3.016518499795297e-14,2.957655050377319e-14,1.826515491536932e-16,3.3632539851944346e-19,8.48116734067583e-15,6.262508630228159e-15,2.3065202774891147e-20,5.565749840337761e-22,3.156635304465194e-30,3.766479505049214e-25,1.1376716197799337e-17,3.057779533256135e-15,5.871779971497234e-28,1.1358289273912671e-29,9.241679027259337e-37,2.9123092093189795e-31,8.268948927162217e-42,4.2163732367078194e-45,5.2742649627659505e-40,1.8006145857332369e-41
2.747348096267459e-09,0.11224537201881338,0.0,0.0,0.0,0.0,0.329999998343369,0.6699999985109416,1.6455120852985664e-09,1.4779284477914394e-09,1.108089934095272e-11,1.7868718666565553e-10,3.507718660485131e-20,3.506146868780951e-14,3.4556112791566395e-14,2.2805463606630746e-16,4.112254093597747e-19,9.82120854659784e-15,7.18885040520957e-15,2.8908579684583195e-20,7.489263373405208e-22,4.247565016096274e-30,5.437915398168231e-25,1.2462409860806791e-17,3.4319242602095818e-15,7.667287105066153e-28,1.5863602662613937e-29,1.2435635357308313e-36,3.9188137636427815e-31,1.3026482496285314e-41,7.237940533407545e-45,7.861832038104426e-40,2.8712574552740333e-41
2.925610586580726e-09,0.11224537201921311,0.0,0.0,0.0,0.0,0.3299999982358774,0.6699999984070052,1.7521678769050579e-09,1.5810276687139e-09,1.1910912016580915e-11,1.830775650286372e-10,3.7704638142163847e-20,4.03350499742285e-14,3.994379500886371e-14,2.8054359229504793e-16,4.964923397266606e-19,1.1262031152986035e-14,8.181185559274525e-15,3.5681904333555673e-20,9.88004658831557e-22,5.603509377397908e-30,7.663308095675247e-25,1.3550230496983025e-17,3.814598455870159e-15,9.844535013926351e-28,2.169404362008309e-29,1.6405494850173734e-36,5.1698270898741455e-31,1.992772349539657e-41,1.1989765637134978e-44,1.1426263443505665e-39,4.4453242530784647e-41
3.1038730768939927e-09,0.11224537201956407,0.0,0.0,0.0,0.0,0.32999999812838576,0.6699999983026342,1.8588231685172982e-09,1.6845605609783574e-09,1.2741085936679792e-11,1.8703423460733883e-10,4.0332600109762935e-20,4.598597653181322e-14,4.5740958826100265e-14,3.4064425432590704e-16,5.927980683732407e-19,1.2803660524747045e-14,9.239703506891259e-15,4.3455066119543584e-20,1.2809463198139198e-21,7.264942790759966e-30,1.0572051300614383e-24,1.4639542983780982e-17,4.2045259795066184e-15,1.2453641448294573e-27,2.9121380888724244e-29,2.1269758872169417e-36,6.702692290746219e-31,2.970708716593639e-41,1.9249057293490602e-44,1.624067213739731e-39,6.705579790940395e-41
3.2821355672072595e-09,0.11224537201987134,0.0,0.0,0.0,0.0,0.3299999980208941,0.669999998197873,1.9654780281126193e-09,1.78848316183151e-09,1.3571353984234693e-11,1.9060115885080094e-10,4.296086004421638e-20,5.201426804809582e-14,5.194875784061905e-14,4.088824603710466e-16,7.008144828956835e-19,1.444610455194855e-14,1.0364562892974842e-14,5.229767118791713e-20,1.635399845571207e-21,9.275244378746603e-30,1.4312572591944555e-24,1.5729964673507606e-17,4.600622136259578e-15,1.5547697589117434e-27,3.8451879268475137e-29,2.715543336719319e-36,8.557432499749969e-31,4.32808657720098e-41,3.0058551302431077e-44,2.263107631549669e-39,9.884066705774073e-41
3.4603980575205263e-09,0.11224537202013926,0.0,0.0,0.0,0.0,0.32999999791340223,0.669999998092761,2.072132501911062e-09,1.8927559617508367e-09,1.4401670794721882e-11,1.9381784785353375e-10,4.558927434105651e-20,5.841991256121489e-14,5.856816248678713e-14,4.857840440491311e-16,8.212134725262838e-19,1.6189354110123043e-14,1.1555894728368253e-14,6.227901253993917e-20,2.0595231252767352e-21,1.1680682159936374e-29,1.90536493853954e-24,1.6821230212336274e-17,5.0019626792159465e-15,1.9182748562666017e-27,5.0028281543945234e-29,3.4197982528731345e-36,1.0776736281196988e-30,6.177683338072579e-41,4.579198286058646e-44,3.098260832987532e-39,1.427132276517714e-40
3.638660547833793e-09,0.11224537202037187,0.0,0.0,0.0,0.0,0.3299999978059104,0.669999997987334,2.178786611637587e-09,1.9973434574197993e-09,1.5232015499463107e-11,1.967198054012036e-10,4.821777693906421e-20,6.52028653727457e-14,6.559998263674497e-14,5.718748184012503e-16,9.546669196843093e-19,1.8033383925162242e-14,1.2813805184491101e-14,7.346804438358129e-20,2.5619804158134267e-21,1.4530396055884898e-29,2.4985717443948298e-24,1.7913142491906798e-17,5.407758406441975e-15,2.341777406060426e-27,6.423177725436087e-29,4.254127904834551e-36,1.34059419518354e-30,8.656640179413166e-41,6.823023869295168e-44,4.174602741936065e-39,2.022665720828455e-40
3.81692303814706e-09,0.11224537202057272,0.0,0.0,0.0,0.0,0.32999999769841837,0.6699999978816235,2.2854403654746526e-09,2.1022137463011232e-09,1.6062380764088524e-11,1.993389344139713e-10,5.0846344620809983e-20,7.236305967091092e-14,7.304489738404982e-14,6.676805330342462e-16,1.10184669866991e-18,1.9978155710511554e-14,1.413837812680625e-14,8.593335726787085e-20,3.1519392181192342e-21,1.7876380175105705e-29,3.2322170794244862e-24,1.9005572377141325e-17,5.817336767002195e-15,2.8314668955975837e-27,8.14839579665232e-29,5.233755224702724e-36,1.6493021235421573e-30,1.1929930049939175e-40,9.96489681360233e-44,5.544452056805769e-39,2.8189520983864235e-40
3.995185528460327e-09,0.11224537202074501,0.0,0.0,0.0,0.0,0.32999999759092635,0.6699999977756581,2.3920937698908124e-09,2.207338160483806e-09,1.689276094985398e-11,2.017039031133621e-10,5.3474959536465646e-20,7.990041781129665e-14,8.090348248235403e-14,7.737268324761067e-16,1.2634246780028132e-18,2.2023621339356162e-14,1.5529677402418918e-14,9.974315686428007e-20,3.839067012108437e-21,2.1773464294950043e-29,4.130065296767045e-24,2.0098451860380944e-17,6.230126730156435e-15,3.3938224004941e-27,1.0224875925522403e-28,6.374733386031259e-36,2.0088562177145984e-30,1.619407939611421e-40,1.4291854229983784e-43,7.268078505730364e-39,3.869202047113882e-40
4.173448018773594e-09,0.11224537202089171,0.0,0.0,0.0,0.0,0.32999999748343417,0.6699999976694642,2.498746832988189e-09,2.312690937376658e-09,1.7723148764673885e-11,2.0384047434096932e-10,5.610359860242746e-20,8.781485515984421e-14,8.917622848821355e-14,8.905392371101635e-16,1.4400727217712638e-18,2.416972442010403e-14,1.6987748897377476e-14,1.149652486073578e-19,4.633527841784314e-21,2.6279294493830275e-29,5.218433976499444e-24,2.119174636913717e-17,6.645644150072727e-15,4.035610670858211e-27,1.2703438991227896e-28,7.693940133437118e-36,2.4245751274133686e-30,2.1681145046203006e-40,2.0161723948537007e-43,9.414438661345055e-39,5.237261896164334e-40
4.3517105090868605e-09,0.1122453720210154,0.0,0.0,0.0,0.0,0.329999997375942,0.6699999975630644,2.605399561494328e-09,2.418248925112507e-09,1.8553538276192508e-11,2.0577180016491188e-10,5.873224303943999e-20,9.610627832490911e-14,9.786355151227731e-14,1.0186431394565284e-15,1.632462689019749e-18,2.6416400654430387e-14,1.8512622377419036e-14,1.3166702694994129e-19,5.5459787825861674e-21,3.145431311552227e-29,6.526321336510046e-24,2.228542933567874e-17,7.063477909254284e-15,4.763884234851445e-27,1.5639524862703884e-28,9.209071916545664e-36,2.9020354989699285e-30,2.866294802663907e-40,2.801585807157281e-43,1.2061938874049198e-38,6.999107366945436e-40
