Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144)
0.0004345735311736675,0.11221040865194891,0.0,0.0,0.0,0.0,0.32765839164986804,0.6682955288798859,0.00012589898525306036,0.0002045040399781429,9.780529527032337e-07,2.1491103349885682e-07,3.0962917747751357e-15,9.37725299222552e-07,0.0008401486589111593,0.0017805813121523654,0.0005819374231457055,1.1121658001659246e-07,9.388147724445093e-08,1.0615094156116802e-07,7.820528329103973e-07,4.4354715591898974e-15,0.00018677825971232225,3.726515776121163e-10,1.7044094545780037e-09,2.5141132582518474e-09,1.1427497747193291e-05,1.6796561945882034e-16,6.098170425411646e-16,2.7826137849931784e-12,6.592038499013132e-13,6.7152110319818335e-12,5.114357899759951e-08,3.391652759527042e-14,1.499899851418627e-14,2.834526643950701e-19,6.0074054704530235e-18,6.40604945353791e-17,9.907618090691228e-11,3.5774100717309823e-17,1.9793251901655064e-16,5.686960858295732e-15,6.821833779604119e-18,1.1324141405552188e-08,3.0270186710074038e-21,1.387698345370357e-17,2.18028945125273e-08,3.3232576048385836e-15,3.324715810104873e-13,4.1132143232915716e-14,6.135674916831187e-19
0.00043634101283739605,0.11221015303320389,0.0,0.0,0.0,0.0,0.32764238494737385,0.668283818906388,0.00012612266011433523,0.00020518141120542754,9.797756461624746e-07,2.1562826741594714e-07,3.1017467950094152e-15,9.410450415945665e-07,0.000844945604175149,0.0017938199003589633,0.0005862587079679815,1.1148748287739349e-07,9.42630834917947e-08,1.068370882440655e-07,7.870980021542076e-07,4.464085616877599e-15,0.00018878127811237634,3.745471261071223e-10,1.711447857336485e-09,2.5402139967336163e-09,1.1592198525940682e-05,1.7036827406679344e-16,6.152851676280913e-16,2.82774578832717e-12,6.71073646906293e-13,6.830834366593468e-12,5.2230450601551374e-08,3.463730060238368e-14,1.5345191822684396e-14,2.904359060181166e-19,6.15535999132705e-18,6.563822053085356e-17,1.016030318907521e-10,3.6685928479234074e-17,2.036534016444235e-16,5.776873022311922e-15,6.9295993515292586e-18,1.137988190506792e-08,3.0748765866530343e-21,1.4158724169503235e-17,2.2250452137230897e-08,3.3914755947902845e-15,3.379480623652504e-13,4.2180573987656896e-14,6.292069156966381e-19
0.0004381084945011246,0.11220989664919989,0.0,0.0,0.0,0.0,0.32762632951905996,0.6682720693550145,0.00012634602395239866,0.00020585853673033399,9.814958188731907e-07,2.1634530179964019e-07,3.1071938441696955e-15,9.443670954768162e-07,0.0008497480474270411,0.0018071068120069087,0.000590593593958031,1.1175814445250542e-07,9.464510237282082e-08,1.0752485603247886e-07,7.921549282834111e-07,4.492766354629991e-15,0.0001907971919684317,3.7644573921515147e-10,1.718495219948841e-09,2.5664863036816253e-09,1.1758584665312644e-05,1.7279580936634435e-16,6.207876313242024e-16,2.8734255424648314e-12,6.831103826238558e-13,6.9479910246322136e-12,5.333585188338148e-08,3.5370361805971206e-14,1.5697943745152344e-14,2.9756212965937883e-19,6.306342618596867e-18,6.724823700416908e-17,1.0418309643852436e-10,3.7616940034458804e-17,2.0951454338547363e-16,5.86785839321516e-15,7.038648761845216e-18,1.1435722608323697e-08,3.1233057439104363e-21,1.444500715677094e-17,2.27052958880452e-08,3.460804156801017e-15,3.4349299431575735e-13,4.325106321643083e-14,6.451753855980724e-19
0.00043987597616485316,0.11220963950032851,0.0,0.0,0.0,0.0,0.3276102253536981,0.6682602801803553,0.00012656907940056852,0.00020653542256489907,9.832134913517525e-07,2.1706214246892025e-07,3.1126329872205623e-15,9.476914772932252e-07,0.0008545559618872543,0.001820442092625342,0.0005949420727101856,1.120285674188682e-07,9.502753672241106e-08,1.0821424430805338e-07,7.972236028728521e-07,4.521513724663938e-15,0.00019282603128389027,3.783473120695647e-10,1.7255512301956485e-09,2.5929308083939322e-09,1.1926666873399683e-05,1.7524837558472306e-16,6.263245087805497e-16,2.919657537820352e-12,6.953157639571568e-13,7.06669572460688e-12,5.446002507609904e-08,3.611587184599999e-14,1.6057351470136655e-14,3.048336603016996e-19,6.460402569770628e-18,6.889106879053623e-17,1.0681726970470323e-10,3.856745757706687e-17,2.1551874405991215e-16,5.959926077699527e-15,7.148992849567875e-18,1.1491663657904863e-08,3.1723109900786014e-21,1.4735887613446837e-17,2.3167514984618603e-08,3.531256889986304e-15,3.4910697494433644e-13,4.434398138780556e-14,6.614784276608493e-19
0.0004416434578285817,0.11220938158696679,0.0,0.0,0.0,0.0,0.32759407243989175,0.6682484513369309,0.0001267918290755162,0.00020721207466768736,9.84928683718188e-07,2.1777879549935205e-07,3.1180642878891112e-15,9.510182030869093e-07,0.000859369320881499,0.0018338257879121523,0.0005993041358408703,1.1229875443257877e-07,9.541038922152379e-08,1.0890525224525906e-07,8.023040177009627e-07,4.550327680350841e-15,0.00019486782604814272,3.802518272010484e-10,1.7326158266141334e-09,2.6195481029198495e-09,1.2096455880621965e-05,1.7772612197770327e-16,6.318958875960094e-16,2.9664463449971406e-12,7.076915095578905e-13,7.1869632865493685e-12,5.560321396647965e-08,3.687399239283758e-14,1.642351397250234e-14,3.122528764537283e-19,6.617590188663158e-18,7.056725273563523e-17,1.0950645565973504e-10,3.9537806435045745e-17,2.2166888196213517e-16,6.053085265730592e-15,7.260642551019657e-18,1.1547705189284534e-08,3.2218972167810344e-21,1.503142113880237e-17,2.363719916367433e-08,3.602847472275663e-15,3.547906109427111e-13,4.545970258367242e-14,6.781216220582804e-19
0.00044341093949231027,0.11220912290950878,0.0,0.0,0.0,0.0,0.3275778707659281,0.6682365827791313,0.00012701427552924127,0.00020788849889012605,9.866414150466681e-07,2.18495268289119e-07,3.1234878065858137e-15,9.543472887581154e-07,0.0008641880979381477,0.0018472579438880933,0.0006036797750219898,1.1256870809256281e-07,9.57936629255156e-08,1.0959787844618609e-07,8.073961653186489e-07,4.579208179441244e-15,0.0001969226062245801,3.8215949112269653e-10,1.7396896608957125e-09,2.646338740053349e-09,1.2267962459769705e-05,1.8022924948114198e-16,6.375021109706246e-16,3.0137967338888833e-12,7.20239451685816e-13,7.30880887058914e-12,5.6765665239945167e-08,3.7644887039126505e-14,1.6796534109288456e-14,3.1982226065872233e-19,6.777958008078311e-18,7.227734902762131e-17,1.1225157158840742e-10,4.05283166905523e-17,2.279679772617468e-16,6.147344984097081e-15,7.373608601532935e-18,1.1603847337995817e-08,3.272069228789274e-21,1.5331663933023076e-17,2.4114439128863325e-08,3.67558972898033e-15,3.6054454046696664e-13,4.6598606392819425e-14,6.951106311099717e-19
0.0004451784211560388,0.1122088634683275,0.0,0.0,0.0,0.0,0.32756162031990954,0.6682246744612668,0.0001272364212932771,0.00020856470102631017,9.883517050452597e-07,2.1921156691560927e-07,3.1289036056944088e-15,9.576787502704133e-07,0.0008690122667039189,0.0018607386067616054,0.0006080689819487382,1.1283843097524832e-07,9.617736096132587e-08,1.1029212220759721e-07,8.125000377677318e-07,4.608155176799509e-15,0.0001989904017609995,3.840702303457425e-10,1.7467725521418212e-09,2.6733033680130706e-09,1.2441197409013557e-05,1.827579413347722e-16,6.431433905408972e-16,3.06171330294376e-12,7.329613972406689e-13,7.432247645144426e-12,5.794762736865838e-08,3.842872056240934e-14,1.7176513663143692e-14,3.275442628340507e-19,6.941557881457647e-18,7.402191061021175e-17,1.150535448050149e-10,4.1539322062142876e-17,2.3441900995581457e-16,6.2427143500425796e-15,7.487901846543605e-18,1.1660090234831375e-08,3.3228318790208124e-21,1.5636672475173683e-17,2.459932617747932e-08,3.7494975758964705e-15,3.663693838499226e-13,4.776107654539156e-14,7.124511789120715e-19
0.0004469459028197674,0.11220860326381003,0.0,0.0,0.0,0.0,0.32754532108968387,0.6682127263375401,0.00012745826886371037,0.00020924068679007286,9.900595731150316e-07,2.1992769653913697e-07,3.13431174667182e-15,9.610126031490512e-07,0.0008738418009873028,0.0018742678230005106,0.0006124717483522902,1.1310792561957754e-07,9.656148574593618e-08,1.1098798301944055e-07,8.176156269710824e-07,4.637168626617187e-15,0.00020107124258420675,3.859839315847551e-10,1.7538641285763812e-09,2.700442596499292e-09,1.2616171561604798e-05,1.8531232314863388e-16,6.488196861092759e-16,3.1102006136894164e-12,7.45859051493462e-13,7.557294596784275e-12,5.9149351280383534e-08,3.9225659368693095e-14,1.7563553521849333e-14,3.3542131209471145e-19,7.108441230204093e-18,7.580148582004237e-17,1.1791331549660917e-10,4.257116089163488e-17,2.410249475142937e-16,6.339202807038902e-15,7.60353352382417e-18,1.1716434007995212e-08,3.3741901940352408e-21,1.5946503808152715e-17,2.509195242271804e-08,3.824585053182557e-15,3.7226574522035424e-13,4.894750207150475e-14,7.301490686203062e-19
0.00044871338448349593,0.11220834229633983,0.0,0.0,0.0,0.0,0.32752897306283524,0.6682007383620427,0.0001276798206837659,0.00020991646180630477,9.917650378056464e-07,2.2064366358712975e-07,3.1397122882654107e-15,9.64348862567897e-07,0.0008786766747669565,0.0018878456393444745,0.0006168880660067073,1.1337719451763466e-07,9.694604005788626e-08,1.1168545987111126e-07,8.227429254887073e-07,4.666248486697368e-15,0.0002031651585992104,3.879006743461994e-10,1.7609646451035843e-09,2.727757011871034e-09,1.2792895788130295e-05,1.878925756171035e-16,6.545312257932886e-16,3.1592634054410644e-12,7.589342383731886e-13,7.683965052706153e-12,6.037109050403217e-08,4.003587158896936e-14,1.795775820172732e-14,3.4345593418993914e-19,7.27866150908032e-18,7.76166446766576e-17,1.2083183609544652e-10,4.362417589763477e-17,2.477888859854292e-16,6.436819612059758e-15,7.72051464259447e-18,1.1772878785918168e-08,3.426149101126689e-21,1.6261215498985933e-17,2.5592410842604467e-08,3.9008663328166386e-15,3.782342590126373e-13,5.0158277070822094e-14,7.482101790127579e-19
0.0004504808661472245,0.1122080805662933,0.0,0.0,0.0,0.0,0.3275125762267828,0.6681887104887989,0.00012790107917659788,0.00021059203164398299,9.934681175289494e-07,2.2135947466535615e-07,3.145105288772766e-15,9.676875435276902e-07,0.0008835168621273966,0.001901472102703237,0.0006213179267065973,1.1364624013953104e-07,9.733102688098086e-08,1.1238455170139915e-07,8.278819259554132e-07,4.6953947152668495e-15,0.00020527217969695558,3.89820546402845e-10,1.7680744024960134e-09,2.7552472124812285e-09,1.2971380982837516e-05,1.9049889687421256e-16,6.602783145634982e-16,3.2089064667866308e-12,7.721888339633312e-13,7.812274573324488e-12,6.161310025285331e-08,4.0859526471219914e-14,1.8359234858315188e-14,3.5165073132533623e-19,7.452273781223116e-18,7.946797435064027e-17,1.2381006840295545e-10,4.4698713120483526e-17,2.547140346520377e-16,6.535574020044555e-15,7.838856205739795e-18,1.1829424689736819e-08,3.4787135265084705e-21,1.6580865507965703e-17,2.6100794973865355e-08,3.97835567193565e-15,3.842755713562074e-13,5.1393799464688405e-14,7.66640445875471e-19
0.00045224834781095304,0.11220781807405537,0.0,0.0,0.0,0.0,0.3274961305686857,0.6681766426717192,0.00012812204671720063,0.00021126740178855735,9.951688306743731e-07,2.2207513523238007e-07,3.150490806430141e-15,9.710286610606514e-07,0.0008883623373216261,0.0019151472602553594,0.000625761322285568,1.1391506491128252e-07,9.771644890283108e-08,1.1308525787312528e-07,8.330326207640454e-07,4.724607269181688e-15,0.00020739233574682364,3.917434821969584e-10,1.7751932059191762e-09,2.782913819578239e-09,1.3151638077589607e-05,1.9313144427732105e-16,6.660610492432752e-16,3.2591344797794506e-12,7.856246421465874e-13,7.942238598028493e-12,6.287563839505283e-08,4.1696795024095666e-14,1.8768089097239945e-14,3.600082605419305e-19,7.629332167751676e-18,8.135605196728673e-17,1.2684898728702011e-10,4.579512332785503e-17,2.6180355066584025e-16,6.635475490094681e-15,7.958569463226944e-18,1.1886071840872707e-08,3.531888505062823e-21,1.6905512288247532e-17,2.6617199234050013e-08,4.057067461934235e-15,3.903903096668193e-13,5.265447258368285e-14,7.854458856839436e-19
0.0004540158294746816,0.11220755482000187,0.0,0.0,0.0,0.0,0.3274796360754916,0.6681645348646236,0.00012834272565213388,0.0002119425776566193,9.96867195343533e-07,2.2279065065129073e-07,3.1558688985715283e-15,9.743722298639703e-07,0.0008932130747390042,0.0019288711593987908,0.0006302182446034546,1.1418367122857262e-07,9.810230862727344e-08,1.1378757775817623e-07,8.381950024746647e-07,4.7538861062464716e-15,0.00020952565660032414,3.936694327814514e-10,1.7823208994016231e-09,2.8107574447212464e-09,1.3333678035660616e-05,1.9579036962889866e-16,6.718794981542062e-16,3.309952148997769e-12,7.992434642125531e-13,8.073872603160446e-12,6.415896504167448e-08,4.254784974361472e-14,1.9184427110117023e-14,3.685310940956561e-19,7.809891114044538e-18,8.328145810966142e-17,1.2994957960715907e-10,4.691376160224279e-17,2.6906061348481185e-16,6.73653356080301e-15,8.079665759712409e-18,1.1942820357408525e-08,3.5856791139835665e-21,1.7235214751809432e-17,2.7141718783317126e-08,4.137016207397734e-15,3.9657910230360945e-13,5.394070472154886e-14,8.04632588949113e-19
0.00045578331113841014,0.11220729080451519,0.0,0.0,0.0,0.0,0.3274630927339144,0.6681523870212343,0.00012856311828616756,0.00021261756458465755,9.985632290252932e-07,2.235060271029727e-07,3.1612396205814754e-15,9.777182642360227e-07,0.000898069048920674,0.0019426438477757179,0.0006346886855527807,1.144520614480082e-07,9.848860876690417e-08,1.1449151040381352e-07,8.433690640229229e-07,4.783231186394634e-15,0.00021167217208927332,3.955984755313995e-10,1.7894577369901658e-09,2.838778683709225e-09,1.3517511855512912e-05,1.9847586115918656e-16,6.777339142887319e-16,3.36136431162912e-12,8.130471872778045e-13,8.20719235195048e-12,6.546334281999643e-08,4.341286479446877e-14,1.960835851561066e-14,3.772218989539567e-19,7.994007058386933e-18,8.524479461236294e-17,1.3311284492001264e-10,4.8054987549931975e-17,2.764885379246228e-16,6.8387576814104655e-15,8.202156327803884e-18,1.1999670354473353e-08,3.6400903829073644e-21,1.7570032347854972e-17,2.767444961508891e-08,4.218216539919788e-15,4.028426006400305e-13,5.525290939745146e-14,8.242067241294465e-19
0.0004575507928021387,0.11220702602797235,0.0,0.0,0.0,0.0,0.32744650053050267,0.6681401990952026,0.000128783226899602,0.0002132923678536158,1.0002569491165399e-06,2.2422127062797152e-07,3.1666030275460703e-15,9.810667784032936e-07,0.0009029302345153643,0.001956465373201395,0.000639172637046118,1.1472023790172947e-07,9.887535213990682e-08,1.1519705490649366e-07,8.485547983213738e-07,4.81264246942863e-15,0.00021383191203145835,3.975306561874424e-10,1.796603884496623e-09,2.866978144546526e-09,1.37031505609393e-05,2.0118810923404674e-16,6.836245591049984e-16,3.4133758206010286e-12,8.270377209840874e-13,8.342213773562314e-12,6.678903618633329e-08,4.429201555429861e-14,2.003999483270073e-14,3.8608339901085104e-19,8.181737637605717e-18,8.724667609074372e-17,1.3633979252513724e-10,4.921916423461598e-17,2.8409073129989325e-16,6.942157355990275e-15,8.326052462824971e-18,1.20566219432422e-08,3.695127370658209e-21,1.791002494453833e-17,2.8215488327551722e-08,4.300683183273931e-15,4.091814613385854e-13,5.659150410105733e-14,8.441745189113173e-19
0.00045931827446586725,0.11220676049075326,0.0,0.0,0.0,0.0,0.32742985945152175,0.668127971040056,0.00012900305372563647,0.0002139669926505152,1.001948372880589e-06,2.2493638637144244e-07,3.1719591741395284e-15,9.844177865762903e-07,0.0009077966063575344,0.00197033578378983,0.0006436700910317272,1.149882028756895e-07,9.926254129873359e-08,1.1590421067713987e-07,8.537521982025521e-07,4.842119914698294e-15,0.00021600490622060138,3.994659141298433e-10,1.8037591588065233e-09,2.8953564495998385e-09,1.3890605219930332e-05,2.0392727198231895e-16,6.895515219966267e-16,3.4659914453394187e-12,8.412169142772793e-13,8.47895266928576e-12,6.813631279318676e-08,4.5185479520338176e-14,2.0479445769903663e-14,3.9511826089013203e-19,8.373139294219429e-18,8.928770442454555e-17,1.396314480975557e-10,5.04066606711184e-17,2.9187051830091825e-16,7.046742248948651e-15,8.451365655528855e-18,1.211367523390202e-08,3.7507952213995864e-21,1.8255252964657646e-17,2.8764932574903424e-08,4.384431022194207e-15,4.1559632485892003e-13,5.795691314682682e-14,8.645423027864282e-19
0.0004610857561295958,0.11220649419323465,0.0,0.0,0.0,0.0,0.327413169483061,0.6681157028092458,0.00012922260097235903,0.00021464144410457222,1.003637517312566e-06,2.2565137936632106e-07,3.177308114197494e-15,9.87771302613201e-07,0.0009126681393959746,0.001984255127839978,0.0006481810394777049,1.152559586297394e-07,9.96501785670754e-08,1.1661297714793086e-07,8.589612566206368e-07,4.8716634822435726e-15,0.00021819118443540823,4.0140420616060476e-10,1.8109234153166894e-09,2.9239142114520217e-09,1.4079886928367454e-05,2.0669350057999526e-16,6.955148506060648e-16,3.5192159755094977e-12,8.555866097080808e-13,8.61742486230055e-12,6.95054423249998e-08,4.60934355373298e-14,2.0926821580420696e-14,4.0432916538630626e-19,8.56826877266436e-18,9.136848471303663e-17,1.429888483054576e-10,5.1617849826303965e-17,2.998312495891193e-16,7.152522111309771e-15,8.578107499797864e-18,1.2170830333518393e-08,3.807099125399853e-21,1.8605777247466517e-17,2.9322880681821324e-08,4.469475043611098e-15,4.2208783148663215e-13,5.93495653936366e-14,8.85316473035465e-19
0.00046285323779332436,0.11220622713579713,0.0,0.0,0.0,0.0,0.327396430610949,0.6681033943561121,0.000129441870799846,0.00021531572725305476,1.0053243986786406e-06,2.2636625582912273e-07,3.18264989922822e-15,9.911273397860734e-07,0.000917544808751457,0.0019982234539291186,0.0006527054743847893,1.1552350737954171e-07,1.0003826661496069e-07,1.173233533067736e-07,8.641819669908614e-07,4.9012731347173396e-15,0.00022039077643231224,4.033456536577717e-10,1.8180970523713366e-09,2.9526520246324125e-09,1.4271006824457272e-05,2.094870005845463e-16,7.015148798280345e-16,3.5730543975249994e-12,8.701487840924253e-13,8.75764665586481e-12,7.089669755464999e-08,4.701606449815116e-14,2.138223868220204e-14,4.1371897000730436e-19,8.767186531721515e-18,9.348966166372403e-17,1.4641304504756452e-10,5.285311003035059e-17,3.0797654212034773e-16,7.259506565395658e-15,8.70628942571828e-18,1.2228087346190306e-08,3.864044204427411e-21,1.8961659352430093e-17,2.988943199224608e-08,4.55583038981393e-15,4.2865665810849884e-13,6.076989590109029e-14,9.065035194352591e-19
0.0004646207194570529,0.1122059593188154,0.0,0.0,0.0,0.0,0.327379642820881,0.6680910456339372,0.0001296608653537439,0.00021598984708754088,1.0070090333118071e-06,2.2708102181079888e-07,3.1879845809374217e-15,9.944859114450256e-07,0.0009224265896328428,0.00201224081077694,0.0006572433877645133,1.1579085132382158e-07,1.0042680836365717e-07,1.180353381980041e-07,8.694143226305167e-07,4.930948834216987e-15,0.00022260371195596858,4.052903215489749e-10,1.8252803135629594e-09,2.981570503518674e-09,1.4463976068907355e-05,2.1230798167934796e-16,7.075519720251992e-16,3.6275117020013335e-12,8.84905442475105e-13,8.899634547762385e-12,7.23103529382364e-08,4.7953548411930075e-14,2.1845815530625334e-14,4.2329059436816093e-19,8.969954337492539e-18,9.565189392484349e-17,1.4990510012920286e-10,5.411282312669767e-17,3.1631010732173443e-16,7.367705268748998e-15,8.8359229024809e-18,1.2285446369334021e-08,3.921635598999281e-21,1.932296122905101e-17,3.046468640374936e-08,4.643512287478071e-15,4.3530348787350377e-13,6.22183437614646e-14,9.281099919179575e-19
