Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189)
0.0001007776411268051,0.11224396493792259,0.0,0.0,0.0,0.0,0.3297903482263458,0.6698356069811161,6.64533975201752e-05,5.85180139958355e-05,5.172809606841877e-07,6.14529700795558e-08,1.6374818359918745e-15,3.018767768012633e-07,8.257208213670779e-05,0.00012138302513713014,2.8436403060053575e-05,4.681154697416577e-08,2.342465686705389e-08,8.79218484244748e-09,6.472550520000414e-08,3.670955766194624e-16,3.080636512934099e-06,5.6734724403369295e-11,4.47743394874684e-10,4.8871861130487945e-11,4.072523528442036e-08,8.916773625991371e-19,3.481563257980378e-17,5.8469798474725514e-15,7.560188599951275e-16
0.00010215118556068358,0.11224390191114376,0.0,0.0,0.0,0.0,0.3297855619424765,0.669832025402277,6.698451680977757e-05,5.927544761262001e-05,5.214127891439846e-07,6.224594824584825e-08,1.6505613710274975e-15,3.0521958361850706e-07,8.467752209475568e-05,0.00012464751345721167,2.944057501741177e-05,4.7256915988286246e-08,2.3740002796004867e-08,9.026501697114856e-09,6.645391957145181e-08,3.7689840888275524e-16,3.2107624070874857e-06,5.7919695214542854e-11,4.536667385212574e-10,5.106954457076721e-11,4.3299609263580806e-08,9.3963036305282e-19,3.577275278720013e-17,6.266282931774254e-15,8.127115873073505e-16
0.00010352472999456205,0.11224383778210599,0.0,0.0,0.0,0.0,0.3297807333373701,0.6698284157325299,6.750579621435276e-05,6.003104897882561e-05,5.254679662872424e-07,6.303698757063211e-08,1.6633982620519105e-15,3.085360654933915e-07,8.680009288513773e-05,0.00012794796015082018,3.0460453659051205e-05,4.769697869204347e-08,2.40549631763594e-08,9.263051177538668e-09,6.819883866795535e-08,3.867948489373053e-16,3.344333852807762e-06,5.910587116625526e-11,4.595547342276715e-10,5.332125545337265e-11,4.5988588126457476e-08,9.893523637169541e-19,3.6740593314058785e-17,6.707234809760774e-15,8.725630880173512e-16
0.00010489827442844053,0.11224377256930451,0.0,0.0,0.0,0.0,0.3297758627578879,0.6698247782492625,6.80175264495456e-05,6.078480284928806e-05,5.2944875590549e-07,6.382607355290031e-08,1.6759996752237571e-15,3.1182692476635255e-07,8.893947516387774e-05,0.00013128409066579736,3.149585983867594e-05,4.813187470201919e-08,2.4369531321100342e-08,9.501800785562064e-09,6.996002121811389e-08,3.9678352839420097e-16,3.481383354732867e-06,6.029313216121982e-11,4.6540816376156943e-10,5.562701981682124e-11,4.879495386947839e-08,1.0408781824911367e-18,3.7719074988227674e-17,7.170490749082567e-15,9.356858904625819e-16
0.000106271818862319,0.11224370629097898,0.0,0.0,0.0,0.0,0.32977095054183014,0.6698211132209348,6.851999472238992e-05,6.153669528646186e-05,5.333573944490426e-07,6.46131930762562e-08,1.6883726901515433e-15,3.1509286154880514e-07,9.109535828548642e-05,0.00013465563797600082,3.2546616590955034e-05,4.856174225647943e-08,2.4683701027067396e-08,9.742718890004407e-09,7.173723235802064e-08,4.0686311520511626e-16,3.6219429451805068e-06,6.148136996739934e-11,4.712278326883164e-10,5.7986859489377493e-11,5.172148955627055e-08,1.0942427506828942e-18,3.870812213360728e-17,7.656710579771344e-15,1.002194163009908e-15
0.00010901890773007595,0.11224357060927696,0.0,0.0,0.0,0.0,0.3297610025063096,0.6698137015588496,6.949827369847112e-05,6.303484644884992e-05,5.409670043051401e-07,6.61814869606754e-08,1.7124613378272163e-15,3.2155274668271647e-07,9.545542742475579e-05,0.00014150395223920824,3.4693486371782673e-05,4.940693652630774e-08,2.531082266980188e-08,1.0230938376063793e-08,7.533883283636194e-08,4.2728986353337057e-16,3.913718235322663e-06,6.386039832286467e-11,4.827692050336092e-10,6.286883790011201e-11,5.794620742210941e-08,1.2066284542952337e-18,4.071762749482421e-17,8.70070399635291e-15,1.145831983005522e-15
0.0001114912877110572,0.11224344502844479,0.0,0.0,0.0,0.0,0.3297519100830742,0.6698069393725367,7.034984086542186e-05,6.437670216701656e-05,5.475906371333004e-07,6.75861214987691e-08,1.7334288199302764e-15,3.2728832574609343e-07,9.943298102631604e-05,0.00014778603420983262,3.667644636522944e-05,5.015176362909165e-08,2.587381681338458e-08,1.0677452459639309e-08,7.863286513317967e-08,4.459722157598711e-16,4.188632624435966e-06,6.600399687401343e-11,4.930493985544241e-10,6.744772822797297e-11,6.3987370776882e-08,1.3144170050205324e-18,4.256162790971814e-17,9.725546985755364e-15,1.2878631782662038e-15
0.00011396366769203845,0.11224331626446081,0.0,0.0,0.0,0.0,0.32974268760497155,0.6698000917177572,7.117565577599787e-05,6.571236628368406e-05,5.540136446091292e-07,6.898423969015409e-08,1.7537612113181263e-15,3.329537678023673e-07,0.00010345955354381112,0.00015417905236305283,3.8706515107956884e-05,5.088235962827784e-08,2.643544458459928e-08,1.1130539664416099e-08,8.197546680913112e-08,4.649300328785068e-16,4.475397613936797e-06,6.814954578363065e-11,5.032333892739844e-10,7.220208311647264e-11,7.046120142784652e-08,1.4287119473744801e-18,4.44388408420794e-17,1.0835262354260979e-14,1.4427136543182262e-15
0.0001164360476730197,0.11224318441173524,0.0,0.0,0.0,0.0,0.3297333367264987,0.6697931598520405,7.19772100248582e-05,6.704180024921911e-05,5.602476410485526e-07,7.037580966047802e-08,1.7734952777571996e-15,3.3855287386035663e-07,0.00010753363359540925,0.00016068171321022927,4.078276813410505e-05,5.159945146106894e-08,2.69956859054586e-08,1.1590046030774348e-08,8.536549390697828e-08,4.841568268496999e-16,4.7741845915628615e-06,7.029675332174717e-11,5.133262234928403e-10,7.713200958082067e-11,7.738395584622393e-08,1.549721595856992e-18,4.634894750339501e-17,1.2033863491487467e-14,1.6111085132316296e-15
0.00011890842765400095,0.11224304955988147,0.0,0.0,0.0,0.0,0.3297238590162738,0.6697861449498652,7.275593074225076e-05,6.836497638829942e-05,5.66303738670489e-07,7.176081072098029e-08,1.7926661955978125e-15,3.4408931865330833e-07,0.0001116537908547076,0.00016729279546432119,4.2904317815180675e-05,5.230373703082857e-08,2.755452487335389e-08,1.205582596566041e-08,8.88018644395589e-08,5.036464611018239e-16,5.085160971175099e-06,7.24454003966287e-11,5.23332920956326e-10,8.22376389768713e-11,8.477189953728257e-08,1.6776557099753797e-18,4.829166262587758e-17,1.3325412729828962e-14,1.7937901725531368e-15
0.0001213808076349822,0.11224291179476073,0.0,0.0,0.0,0.0,0.32971425596023207,0.6697790481060958,7.351317796154539e-05,6.968187719152412e-05,5.721925271144723e-07,7.313923257752489e-08,1.8113074869360314e-15,3.4956663804401126e-07,0.00011581867277317983,0.00017401114749132014,4.507031461789743e-05,5.2995883697537746e-08,2.811194951990602e-08,1.2527741947059035e-08,9.228355621621733e-08,5.233931382036432e-16,5.408490410250411e-06,7.459533110525826e-11,5.332584341438446e-10,8.751913667563787e-11,9.264130964835692e-08,1.812725555809404e-18,5.026673325959295e-17,1.4714022677958964e-14,1.9915185197026428e-15
0.00012385318761596345,0.11224277119758473,0.0,0.0,0.0,0.0,0.3297045289650339,0.6697718703395963,7.425024316126356e-05,7.099249461415141e-05,5.779240621050664e-07,7.451107455487935e-08,1.8294509837302483e-15,3.549882199240453e-07,0.00012002700113094597,0.00018083568455119512,4.727994775224667e-05,5.367652735533058e-08,2.8667951567867385e-08,1.3005664197293433e-08,9.580960444069773e-08,5.433913862405823e-16,5.7443330190355345e-06,7.674644347234028e-11,5.431076128801038e-10,9.297670884839542e-11,1.010084783375298e-07,1.955143946095057e-18,5.2273937465089943e-17,1.6203857379381738e-14,2.205071068934358e-15
0.0001263255675969447,0.11224262784540752,0.0,0.0,0.0,0.0,0.32969467936161845,0.6697646125969645,7.496834877327228e-05,7.22968293876597e-05,5.835078616401746e-07,7.587634484041787e-08,1.847126815735071e-15,3.603572979864055e-07,0.0001242775684790359,0.00018776538589213056,4.953244531895859e-05,5.434627199288996e-08,2.9222526190877443e-08,1.3489470336171765e-08,9.937909916271284e-08,5.636360443611051e-16,6.09284556098106e-06,7.889868026154556e-11,5.528851730585075e-10,9.861060731280014e-11,1.0988971670084815e-07,2.105125239062204e-18,5.431308293400965e-17,1.779913296958878e-14,2.4352430608250495e-15
0.00012879794757792595,0.11224248181092433,0.0,0.0,0.0,0.0,0.3296847084088518,0.6697572757563284,7.566864855046006e-05,7.359489034914981e-05,5.88952908865898e-07,7.723505976235532e-08,1.86436341960184e-15,3.656769485170597e-07,0.00012856923451714305,0.00019479929174082643,5.1827074012715583e-05,5.500568968888426e-08,2.9775671774774372e-08,1.3979045022978546e-08,1.0299118262856573e-07,5.841222477505715e-16,6.454181643917319e-06,8.105202222766955e-11,5.625956765623171e-10,1.0442113343095001e-10,1.1930135913147756e-07,2.2628853771000126e-18,5.638400556407606e-17,1.9504119188825592e-14,2.682847666862547e-15
0.0001312703275589072,0.11224233316265834,0.0,0.0,0.0,0.0,0.3296746172972045,0.6697498606311502,7.635222860928191e-05,7.488669379396272e-05,5.9426766020707e-07,7.858724309752619e-08,1.8811875646162714e-15,3.709500894378336e-07,0.00013290092246617818,0.00020193650024907884,5.41631384781446e-05,5.565532095137417e-08,3.032738968337497e-08,1.4474279591686275e-08,1.0664504658578211e-07,6.048454123442508e-16,6.828491901699814e-06,8.320648169012597e-11,5.722435149416584e-10,1.1040864014778945e-10,1.292597679451416e-07,2.4286419222805086e-18,5.84865680244342e-17,2.132314081617735e-14,2.948716217063162e-15
0.00013374270753988845,0.1122421819650253,0.0,0.0,0.0,0.0,0.32966440715240625,0.6697423679739855,7.702010901313899e-05,7.617226285557132e-05,5.994600577116152e-07,7.993292540763517e-08,1.897624391775246e-15,3.7617948092310174e-07,0.00013727161547965526,0.00020917616444153994,5.653998038931007e-05,5.6295675331723826e-08,3.0877684034221056e-08,1.4975071681721057e-08,1.1033992956614544e-07,6.258012194178523e-16,7.215924166135321e-06,8.536209543380326e-11,5.818328931328283e-10,1.1657353228713524e-10,1.3978133813140235e-07,2.602614018668668e-18,6.062065830907249e-17,2.3260578094058388e-14,3.2336982960949046e-15
0.0001362150875208697,0.11224202827849591,0.0,0.0,0.0,0.0,0.329654079039045,0.6697347984801675,7.767324577633478e-05,7.745162691491079e-05,6.045375446623033e-07,8.127214342086635e-08,1.9136974632066758e-15,3.813677277554563e-07,0.00014168035312599122,0.00021651748919746308,5.8956977315241054e-05,5.6927232257558584e-08,3.142656148207916e-08,1.5481324875021155e-08,1.1407511419027054e-07,6.469856003002159e-16,7.616623629227217e-06,8.751892039136115e-11,5.91367823675122e-10,1.2291626698828285e-10,1.508825021286853e-07,2.7850224116512256e-18,6.278618830511802e-17,2.532086816433491e-14,3.538661959667573e-15
0.00013868746750185095,0.11224187215973683,0.0,0.0,0.0,0.0,0.32964363396408275,0.6697271527913918,7.831253320005577e-05,7.872482104031655e-05,6.095070837742169e-07,8.260493944909987e-08,1.9294288197745732e-15,3.865172830486355e-07,0.00014612622796318907,0.00022395972828935165,6.141354141769216e-05,5.75504420419249e-08,3.197403100997884e-08,1.5992948342212123e-08,1.1784992454021666e-07,6.683947214718841e-16,8.030732995898912e-06,8.967702973601965e-11,6.008521236082035e-10,1.294373532108074e-10,1.625797345611084e-07,2.9760894959810052e-18,6.498309241353428e-17,2.7508506570365905e-14,3.8644940229361946e-15
0.0001411598474828322,0.112241713661782,0.0,0.0,0.0,0.0,0.32963307288026955,0.6697194314991823,7.89388064578044e-05,7.99918854586999e-05,6.143751773396011e-07,8.393136083166242e-08,1.944839044848749e-15,3.9163045263285926e-07,0.0001506083822241433,0.00023150218149866584,6.390911802430538e-05,5.816572702278068e-08,3.2520103732661945e-08,1.6509856492652978e-08,1.2166372358928045e-07,6.900249699879786e-16,8.458392627431973e-06,9.183650734107908e-11,6.102894072032804e-10,1.361373493505934e-10,1.748895568721047e-07,3.176039245161912e-18,6.72113261927126e-17,2.982804724857359e-14,4.212100124967306e-15
0.00014363222746381345,0.11224155283420348,0.0,0.0,0.0,0.0,0.32962239668943366,0.6697116351482219,7.95528443548188e-05,8.125286505833305e-05,6.191478887185177e-07,8.525145942653518e-08,1.959947332334662e-15,3.967094003519911e-07,0.0001551260046285636,0.0002391441918256384,6.644318411616823e-05,5.8773482798167273e-08,3.306479271041211e-08,1.7031968637056388e-08,1.2551591069431994e-07,7.11872939255734e-16,8.899740675867521e-06,9.399744534641743e-11,6.19683089198324e-10,1.430168616433194e-10,1.8782854179701434e-07,3.3850972035005458e-18,6.947086503452677e-17,3.228410367012897e-14,4.5824049117607955e-15
0.0001461046074447947,0.11224138972329302,0.0,0.0,0.0,0.0,0.32961160624563807,0.6697037642395359,8.015537219407623e-05,8.250780892327383e-05,6.238308646586918e-07,8.656529113864585e-08,1.974771557328096e-15,4.017561541657692e-07,0.00015967832733410208,0.0002468851428073792,6.90152467646142e-05,5.937407952637591e-08,3.360811277098184e-08,1.755920866920014e-08,1.2940591921369102e-07,7.3393541552443955e-16,9.354913209677072e-06,9.615994250367135e-11,6.290363909977257e-10,1.500765428702873e-10,2.0141331764907292e-07,3.603490570026175e-18,7.176170292990822e-17,3.488135043933487e-14,4.976352400784874e-15
0.00014857698742577595,0.11224122437224318,0.0,0.0,0.0,0.0,0.32960070235818933,0.6696958192335202,8.0747064694938e-05,8.375676989900016e-05,6.28429358033747e-07,8.78729154678369e-08,1.989328348094374e-15,4.0677261229394683e-07,0.00016426462303470045,0.0002547244559545577,7.162484154547583e-05,5.996786325869025e-08,3.415008034415216e-08,1.80915047558417e-08,1.3333321423770498e-07,7.562093650135535e-16,9.824044331077544e-06,9.832409961379466e-11,6.383523378976035e-10,1.5731708866369788e-10,2.1566057238690694e-07,3.83144810384827e-18,7.408385127744362e-17,3.762452277581838e-14,5.3949060084149495e-15
0.00015352174738773845,0.11224088710807997,0.0,0.0,0.0,0.0,0.32957855728237695,0.6696797085845578,8.19004071749694e-05,8.623697105142687e-05,6.373920757493412e-07,9.046979563193573e-08,2.017700338069406e-15,4.1672162486277405e-07,0.00017353641090927618,0.0002706960304641919,7.695490284752006e-05,6.113626348752622e-08,3.523003087541812e-08,1.917099741552927e-08,1.4129767010984172e-07,8.013803762912457e-16,1.080470954413061e-05,1.0265780186149937e-10,6.568833406216587e-10,1.723437559835264e-10,2.4620959064944676e-07,4.316978397585754e-18,7.882220528742417e-17,4.3567893594063965e-14,6.3097832186134436e-15
0.0001579720313535047,0.11224057628525012,0.0,0.0,0.0,0.0,0.32955824603701045,0.6696649594721433,8.290719441314757e-05,8.844928412683085e-05,6.452150239324301e-07,9.27864153796896e-08,2.042464323464598e-15,4.2558874376690096e-07,0.00018199064743821313,0.0002854017368290574,8.187618683734182e-05,6.216754863755235e-08,3.619755323480826e-08,2.015918936104289e-08,1.4858840924290537e-07,8.427303523509582e-16,1.1736355363310856e-05,1.0656482783462857e-10,6.734601182968125e-10,1.8649408396727854e-10,2.7613814927652163e-07,4.7889918602280715e-18,8.319423750726784e-17,4.946476782109871e-14,7.227394643244476e-15
0.00016242231531927098,0.11224025875334803,0.0,0.0,0.0,0.0,0.32953757806046285,0.669649975873152,8.388736126076755e-05,9.06431667457917e-05,6.528303128179991e-07,9.508397313544713e-08,2.0665709519280902e-15,4.343819924090102e-07,0.00019054522370717672,0.0003004186313776526,8.691299021979856e-05,6.318118045696851e-08,3.7161006982499244e-08,2.1162811797081904e-08,1.5599287034665556e-07,8.847253111366906e-16,1.2715233479090205e-05,1.1047877784307079e-10,6.899548020048224e-10,2.0124292985675247e-10,3.0847577435266745e-07,5.2956218788732405e-18,8.766857498226545e-17,5.591093311875369e-14,8.240619976971913e-15
0.00016687259928503724,0.11223993467493225,0.0,0.0,0.0,0.0,0.3295165567951748,0.6696347593439919,8.484338675319752e-05,9.281901633741479e-05,6.602572407489421e-07,9.736289911933774e-08,2.0900813134444574e-15,4.4310861694012654e-07,0.00019919703655835107,0.00031574442164488856,9.206343363882221e-05,6.417847831316148e-08,3.8120527742744046e-08,2.218156538594373e-08,1.6350882175704006e-07,9.273525955979935e-16,1.3742067640582475e-05,1.1440017331031239e-10,7.063789886914533e-10,2.1659556748652795e-10,3.433223932696546e-07,5.838258181890523e-18,9.224577862436102e-17,6.293627739467992e-14,9.355803681489116e-15
0.0001713228832508035,0.11223960419345769,0.0,0.0,0.0,0.0,0.3294951854012274,0.6696193112011152,8.577743401626808e-05,9.497724474509246e-05,6.675126463625255e-07,9.962363635739877e-08,2.1130487116624827e-15,4.5177501531565155e-07,0.0002079432288156642,0.00033137705303053856,9.7325821001665e-05,6.516060870488924e-08,3.907625815346331e-08,2.3215176503859838e-08,1.711342226489232e-07,9.706006310416738e-16,1.481756786878727e-05,1.1832949162627663e-10,7.227428688795537e-10,2.3255752575698747e-10,3.8077879971920105e-07,6.4183066508048e-18,9.692651832871364e-17,7.05713634206336e-14,1.0579508743669159e-14
0.00017577316721656977,0.11223926743527261,0.0,0.0,0.0,0.0,0.32947346678848266,0.6696036325526015,8.669139153285879e-05,9.711827426652625e-05,6.746112299326464e-07,1.0186663680831201e-07,2.1355196811221816e-15,4.603868423013466e-07,0.00021678115872871272,0.0003473146811205212,0.0001026986172932426,6.612860471980684e-08,4.0028346291291465e-08,2.4263393984615847e-08,1.788671988957005e-07,1.014458788217814e-15,1.5942431608530092e-05,1.2226716008022093e-10,7.390553728495657e-10,2.491345470387581e-10,4.2094669132145836e-07,7.037188839005868e-18,1.0171156054139417e-16,7.884742975012887e-14,1.1918519115440365e-14
0.00018022345118233604,0.1122389245121976,0.0,0.0,0.0,0.0,0.32945140364458503,0.6695877243255263,8.758691006025857e-05,9.924253430736782e-05,6.8156584082284e-07,1.0409235813635844e-07,2.1575348972034385e-15,4.6894910519672055e-07,0.00022570837342590424,0.000363555647556352,0.00010818042872342006,6.708338349655632e-08,4.097694431042954e-08,2.5325986287285726e-08,1.8670602208921584e-07,1.0589172643296916e-15,1.711734473396409e-05,1.2621355856527168e-10,7.55324326957464e-10,2.663325507496579e-10,4.639287011330647e-07,7.696341622341118e-18,1.0660175749695078e-16,8.77963923924371e-14,1.3379842281586035e-14
0.0001846737351481023,0.11223857552331709,0.0,0.0,0.0,0.0,0.329428998459377,0.6695715872896867,8.846543533684737e-05,0.00010135045854803113,6.883877321464071e-07,1.063012610082988e-07,2.1791299822666167e-15,4.774662499236506e-07,0.0002347225858505146,0.000380098458999965,0.00011376998511397686,6.802576173807315e-08,4.192220726768064e-08,2.6402739087521497e-08,1.9464909149086906e-07,1.1039669806680492e-15,1.834298242988248e-05,1.3016902600180635e-10,7.715566052809581e-10,2.8415761284203773e-10,5.098284241814376e-07,8.397217971950675e-18,1.1159803814982194e-16,9.745085284185629e-14,1.4970713924945106e-14
0.00018912401911386857,0.11223822055672134,0.0,0.0,0.0,0.0,0.3294062535459887,0.6695552220779568,8.932823682886852e-05,0.00010344248258034732,6.950867846076552e-07,1.084938068199054e-07,2.2003362142346874e-15,4.8594223706248e-07,0.0002438216549161477,0.0003969417689701582,0.00011946612439283717,6.895646937266781e-08,4.286429215930015e-08,2.7493453188341772e-08,2.026949185552475e-07,1.1495994948357302e-15,1.9620009960603033e-05,1.3413385938304846e-10,7.877582420681265e-10,3.0261593920445325e-10,5.587504395933561e-07,9.141286581415754e-18,1.1670140029658564e-16,1.0784409739154166e-13,1.6698600375479117e-14
