Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26)
0.0033887274531874795,0.11165751054377519,0.0,0.0,0.0,0.0,0.22864864078950864,0.5623505268620658,0.00030484807633581764,0.0013715920684292176,2.002656078080154e-06,1.7499977717549245e-06,6.4186029414209405e-15,9.861484471029574e-06,0.006979206904001524,0.12939899232030855,0.011545384350055218,5.153170729791411e-07,1.3065775134996747e-06,2.6830978577892237e-06,1.6726454021645047e-05,9.486540766866684e-14,0.0380416655093565,6.063574075978661e-09,2.1121460009986074e-08,5.971292184083439e-07,0.01295729736211363,3.615448149606746e-13,3.4305927294402556e-13,7.87880703937489e-09,7.899506946912066e-09,7.310456031558986e-08,0.002363951493693504,1.5676851801779675e-09,1.7335270504830768e-09,8.830723201178972e-14,1.8601125963733495e-12,1.9835473639485768e-11,2.4306861736004352e-05,7.42179661716099e-12,3.2730026734499835e-10,1.4067022937193325e-10,1.5785131893101355e-13,6.345043941488033e-07,7.48797732360493e-17,5.543559327530505e-13,0.0007400889094695103,1.1280651925523229e-10,3.933235112676126e-09,8.262121566581394e-09,4.6509572996539084e-15,6.134763148569664e-11
0.003401352012165605,0.11165893348294632,0.0,0.0,0.0,0.0,0.2280059101289488,0.561521310318497,0.0003047837150414014,0.0013729531274357246,1.9992553843554413e-06,1.7544380588219454e-06,6.408765800601813e-15,9.892072940040609e-06,0.0069787407983705335,0.13040525402260744,0.011542750857028624,5.165121993526461e-07,1.3080441477226216e-06,2.690760547854739e-06,1.6749291863168296e-05,9.499493495456394e-14,0.03836636847819112,6.068214359842602e-09,2.1136326079744055e-08,6.005234394614703e-07,0.013062828004202281,3.6575711847703545e-13,3.467758544050345e-13,7.943679482268325e-09,7.988445075893429e-09,7.406005780047243e-08,0.002400392796255825,1.5918517040376464e-09,1.7602572221892444e-09,8.97563610923132e-14,1.890665994721941e-12,2.016128247960375e-11,2.471169223859492e-05,7.534184431407711e-12,3.33077403338923e-10,1.4326213353386957e-10,1.6076846108962083e-13,6.413097022773358e-07,7.62594652139726e-17,5.643434597179334e-13,0.0007530982392361389,1.147894395018242e-10,4.001622444661597e-09,8.387235666634633e-09,4.721387192844636e-15,6.22764312865897e-11
0.003413976571143731,0.11166039365340608,0.0,0.0,0.0,0.0,0.22736335740612262,0.5606908734861726,0.0003047123398165469,0.0013742397411893978,1.9958050755988276e-06,1.7587993254620467e-06,6.3987682733321484e-15,9.922235800240427e-06,0.006978042278672796,0.131412883354587,0.011539609356216741,5.176923394268591e-07,1.309404599386928e-06,2.698268262064547e-06,1.677098286418228e-05,9.511795784993382e-14,0.03869179920345088,6.072381378784747e-09,2.1149598221370405e-08,6.038798899528162e-07,0.013168045809498267,3.699794253498613e-13,3.5049718218617585e-13,8.008205308179732e-09,8.077239022313922e-09,7.501788218469826e-08,0.002437100329976342,1.6161947825547628e-09,1.7871421186402849e-09,9.12131479609176e-14,1.9213824128353525e-12,2.0488829695265527e-11,2.511961066685179e-05,7.647125709357341e-12,3.3888840069497126e-10,1.4587448976201394e-10,1.6370901821115941e-13,6.481104624079381e-07,7.765004411204304e-17,5.744305218503312e-13,0.0007662536392690515,1.16794624209602e-10,4.070694781835608e-09,8.512965926352474e-09,4.792163937912119e-15,6.320980502275131e-11
0.0034266011301218565,0.11166189048824707,0.0,0.0,0.0,0.0,0.2267210191897673,0.5598592673427368,0.00030463400197411756,0.0013754520723266118,1.9923058913847108e-06,1.7630812715517982e-06,6.388612386686692e-15,9.951970270479192e-06,0.006977113534339201,0.13242181421323698,0.01153596694973907,5.188574013270649e-07,1.3106590402101297e-06,2.70562035798677e-06,1.6791528640043465e-05,9.523448551628045e-14,0.0390179385228731,6.076076762891716e-09,2.1161281955566594e-08,6.071980193168292e-07,0.013272937320565496,3.7421110687663163e-13,3.5422268684339037e-13,8.072373411014642e-09,8.1658681117977e-09,7.597785073279848e-08,0.0024740709758122605,1.6407123472955263e-09,1.8141778367840894e-09,9.267729019205761e-14,1.952255521503957e-12,2.0818047794389667e-11,2.5530571489222757e-05,7.760602237622659e-12,3.4473190265083396e-10,1.4850682579982129e-10,1.6667246900478728e-13,6.549051913147787e-07,7.905125854796745e-17,5.846162393419285e-13,0.0007795549075500744,1.1882204258641107e-10,4.140446569631827e-09,8.639292069488632e-09,4.8632761208443095e-15,6.414760217176231e-11
0.003439225689099982,0.11166342341778387,0.0,0.0,0.0,0.0,0.22607893183497585,0.5590265428274056,0.00030454875403368605,0.0013765903080339402,1.9887585772000335e-06,1.7672836243185777e-06,6.3783001899249126e-15,9.981273715611921e-06,0.0069759567887268895,0.13343198055634453,0.011531830783855153,5.200072973517304e-07,1.3118076858481126e-06,2.712816247725913e-06,1.681093122060408e-05,9.534452946595099e-14,0.039344767240395574,6.079302325061424e-09,2.1171383413424183e-08,6.104772940769109e-07,0.013377489267269744,3.7845153075653784e-13,3.5795179858703373e-13,8.136172889857076e-09,8.254311757779132e-09,7.693977986659037e-08,0.0025113015535176268,1.6654022892384743e-09,1.8413604258264397e-09,9.414848183060919e-14,1.983278916693736e-12,2.1148868486998316e-11,2.5944528257093282e-05,7.874595643391306e-12,3.506065335589438e-10,1.5115866095886867e-10,1.6965828269094958e-13,6.616924143106781e-07,8.046285265097612e-17,5.948997002541954e-13,0.0007930017997782548,1.2087165739523027e-10,4.210871938329153e-09,8.766193642826367e-09,4.9347122280080186e-15,6.508967089748632e-11
0.0034518502480781078,0.11166499186803149,0.0,0.0,0.0,0.0,0.2254371314713679,0.5581927508218654,0.0003044566497644982,0.0013776546597517958,1.9851638855087075e-06,1.7714061397458426e-06,6.367833750960562e-15,1.0010143667987862e-05,0.006974574298012025,0.1344433164279637,0.011527208044615949,5.211419447909496e-07,1.3128507955307257e-06,2.719855404691472e-06,1.6829193043153255e-05,9.544810352210285e-14,0.0396722661333535,6.082060053370676e-09,2.1179909313017653e-08,6.137172001804233e-07,0.013481688572058252,3.8270006758104033e-13,3.6168394932313577e-13,8.19959303510655e-09,8.342549613502002e-09,7.790348606399242e-08,0.0025487888235933807,1.6902624600676676e-09,1.868685883903739e-09,9.562641353187175e-14,2.014446122745708e-12,2.1481222719334598e-11,2.636143363564e-05,7.98908739588197e-12,3.565108999122822e-10,1.5382949229386332e-10,1.7266590236608601e-13,6.684706662695089e-07,8.18845587032367e-17,6.052799180906247e-13,0.0008065940293244493,1.2294342494725338e-10,4.281964729000779e-09,8.893650017754657e-09,5.006460647036176e-15,6.603585806176168e-11
0.0034644748070562334,0.11166659526189937,0.0,0.0,0.0,0.0,0.22479565399323959,0.5573579421341563,0.0003043577441361898,0.001378645362931405,1.9815225743107543e-06,1.775448601459771e-06,6.357215162110573e-15,1.0038577828115869e-05,0.006972968350243687,0.1354557559798335,0.011522105954226293,5.222612661571619e-07,1.3137886719336833e-06,2.72673736865724e-06,1.6846316995200154e-05,9.554522406134958e-14,0.04000041595852248,6.084352115778717e-09,2.1186866972844908e-08,6.169172420076546e-07,0.013585522354285794,3.8695608617781315e-13,3.6541857162218374e-13,8.262623353199195e-09,8.430561468558372e-09,7.886878535795261e-08,0.002586529488975489,1.7152906732922134e-09,1.8961501668488638e-09,9.71107729501457e-14,2.045750600395809e-12,2.1815040759383208e-11,2.6781239431444143e-05,8.104058833552123e-12,3.6244359170260706e-10,1.5651881494549023e-10,1.7569476938592184e-13,6.752384925194304e-07,8.331610796778261e-17,6.157558929863829e-13,0.0008203312672147045,1.250372950993518e-10,4.353718478373114e-09,9.021640419268981e-09,5.07850968315309e-15,6.698600943963344e-11
0.003477099366034359,0.11166823301794973,0.0,0.0,0.0,0.0,0.22415453504518512,0.55652216747523,0.0003042520933118838,0.0013795626766368839,1.9778354068535096e-06,1.7794108200937347e-06,6.346446537991806e-15,1.006657404914147e-05,0.006971141263965328,0.13646923350264875,0.011516531765793042,5.233651884117698e-07,1.3146216602474813e-06,2.7334617373767465e-06,1.6862306388541466e-05,9.563590986668261e-14,0.04032919746104715,6.0861808568760005e-09,2.1192264301039712e-08,6.200769416298724e-07,0.013688977936363896,3.9121895238867397e-13,3.6915509850026264e-13,8.32525357272807e-09,8.518327229534911e-09,7.983549324802571e-08,0.0026245201975130415,1.7404847058896374e-09,1.9237491911642604e-09,9.860124495734979e-14,2.0771857511806835e-12,2.215025224385199e-11,2.7203896631715073e-05,8.219491175936105e-12,3.684031835949436e-10,1.5922611959271853e-10,1.7874432026522744e-13,6.819944500695275e-07,8.475722933241077e-17,6.263266034339015e-13,0.0008342131421437151,1.2715321125612644e-10,4.4261264122444105e-09,9.150143940140488e-09,5.1508475671506535e-15,6.79399698245948e-11
0.0034897239250124847,0.1116699045537293,0.0,0.0,0.0,0.0,0.22351381001230883,0.5556854774428613,0.00030413975463556994,0.001380406883210768,1.9741031522314783e-06,1.78329263458427e-06,6.335530008901188e-15,1.0094130343397822e-05,0.006969095387247975,0.13748368344756048,0.011510492759737553,5.244536430547887e-07,1.3153501474767763e-06,2.740028164547583e-06,1.6877164919504778e-05,9.572018190199027e-14,0.040658591380639285,6.087548788124536e-09,2.1196109765008634e-08,6.23195840579733e-07,0.013792042847785046,3.9548803480051606e-13,3.728929654326299e-13,8.387473630409478e-09,8.605827057227879e-09,8.080342552740289e-08,0.0026627575437181317,1.765842299466333e-09,1.9514788311514043e-09,1.0009751178042304e-13,2.1087449204548584e-12,2.2486786210345995e-11,2.7629355432776116e-05,8.335365520722093e-12,3.743882360450402e-10,1.619508755000656e-10,1.8181396628248858e-13,6.887371081960737e-07,8.620764028625058e-17,6.369909544058349e-13,0.0008482392405331109,1.2929111037879545e-10,4.499181471213845e-09,9.279139538481236e-09,5.2234624540177595e-15,6.889758301054637e-11
0.0035023484839906104,0.11167160928253801,0.0,0.0,0.0,0.0,0.22287351400927358,0.5548479225032034,0.00030402078651603064,0.0013811782878989766,1.970326583773006e-06,1.7870939117926973e-06,6.324467725882931e-15,1.0121244901842605e-05,0.006966833096532713,0.13849904045069114,0.011503996239660612,5.255265673790241e-07,1.315974562413214e-06,2.7464363736840793e-06,1.6890896712662256e-05,9.579806355998269e-14,0.040988578458621534,6.088458589474542e-09,2.119841239498425e-08,6.262735001888884e-07,0.013894704829552481,3.9976270368176793e-13,3.766316103473284e-13,8.449273689032936e-09,8.693041339680639e-09,8.177239824338158e-08,0.0027012380708524722,1.791361161641349e-09,1.9793349264846084e-09,1.0159925342975063e-13,2.1404214065373965e-12,2.2824571194903363e-11,2.805756527206804e-05,8.45166287286954e-12,3.803972968253601e-10,1.6469255064561306e-10,1.8490311760102587e-13,6.954650494919536e-07,8.766705763342219e-17,6.47747837870715e-13,0.0008624091066303805,1.3145092300026828e-10,4.572876312958493e-09,9.408606067824989e-09,5.296342439873497e-15,6.985869201498527e-11
0.003514973042968736,0.11167334661711989,0.0,0.0,0.0,0.0,0.22223368187122908,0.5540095529753757,0.000303895248435409,0.0013818772185304033,1.9665064782726194e-06,1.7908145442972811e-06,6.31326186336657e-15,1.0147916069142443e-05,0.006964356795603368,0.13951523935364976,0.011497049528875482,5.26583903418288e-07,1.31649537472662e-06,2.7526861501663216e-06,1.690350632848877e-05,9.586958070562288e-14,0.04131913944390826,6.088913112005608e-09,2.1199181791158768e-08,6.29309498985273e-07,0.01399695183767928,4.040423245476202e-13,3.8037047139133844e-13,8.510644154780256e-09,8.779950552806362e-09,8.274222686029833e-08,0.0027399582727223554,1.8170389672367315e-09,2.007313288297915e-09,1.0310614794526287e-13,2.1722084655060075e-12,2.3163535283117686e-11,2.8488474858272453e-05,8.568364162686476e-12,3.864289020284816e-10,1.67450621677598e-10,1.8801119518973815e-13,7.021768707394007e-07,8.913520279257404e-17,6.58596162578159e-13,0.0008767222426430001,1.3363257324558846e-10,4.647203277190191e-09,9.538522298019599e-09,5.369475573728031e-15,7.08231392341536e-11
0.0035275976019468617,0.1116751159672187,0.0,0.0,0.0,0.0,0.22159434814262333,0.5531704190127453,0.00030376320106103227,0.0013825040250599462,1.962643618248731e-06,1.7944544524017622e-06,6.301914604907879e-15,1.0174142331165172e-05,0.006961668914363818,0.1405322152286068,0.011489659966211685,5.276255965083387e-07,1.3169130934455393e-06,2.7587773229945474e-06,1.691499867451068e-05,9.59347611722044e-14,0.04165025510038659,6.08891536107077e-09,2.1198428072226744e-08,6.323034348444551e-07,0.01409877204745443,4.083262663621654e-13,3.841089900433723e-13,8.571575646590762e-09,8.866535463106911e-09,8.371272745916304e-08,0.002778914595827868,1.8428733597027747e-09,2.03540969096069e-09,1.0461787134252077e-13,2.2040993099658937e-12,2.3503606097010095e-11,2.8922032206140873e-05,8.685450223093383e-12,3.9248157697293046e-10,1.702245313535846e-10,1.9113757968156842e-13,7.088711836913074e-07,9.061177914289393e-17,6.69534724550086e-13,0.000891178108907777,1.3583597885775366e-10,4.722154424946844e-09,9.668866893376164e-09,5.442849845182285e-15,7.179076628099484e-11
0.0035402221609249873,0.11167691674206712,0.0,0.0,0.0,0.0,0.22095554706743134,0.5523305705858983,0.00030362470605420746,0.0013830590791605044,1.958738790149792e-06,1.798013586121934e-06,6.290428148351259e-15,1.0199922368535247e-05,0.006958771907685195,0.14154990340088527,0.011481834902205475,5.286515983227045e-07,1.3172282675389798e-06,2.764709791714324e-06,1.69253790368068e-05,9.599363494001206e-14,0.0419819062135289,6.088468494942427e-09,2.1196161869863336e-08,6.352549283678043e-07,0.014200153857082069,4.1261390744260494e-13,3.878466139989792e-13,8.632059007904576e-09,8.952777248951681e-09,8.46837177099217e-08,0.0028181034414277214,1.8688619524873804e-09,2.063619879036831e-09,1.0613409812164819e-13,2.236087120414042e-12,2.3844710916212828e-11,2.9358184669944005e-05,8.802901821136007e-12,3.9855383806668863e-10,1.730137101525262e-10,1.9428163726809114e-13,7.155466158735037e-07,9.209648352782933e-17,6.805622720776538e-13,0.0009057761240840836,1.380610512271647e-10,4.7977215896985085e-09,9.79961844337182e-09,5.5164532017111665e-15,7.276141421284308e-11
0.003552846719903113,0.1116787483488896,0.0,0.0,0.0,0.0,0.2203173125788262,0.551490057464344,0.0003034798258951876,0.0013835427738673254,1.9547927806760466e-06,1.8014919191738093e-06,6.278804722456653e-15,1.0225255035788672e-05,0.00695566825411107,0.1425682394731185,0.011473581694989346,5.296618673174315e-07,1.3174414853872951e-06,2.770483536940825e-06,1.693465317052203e-05,9.604623464967041e-14,0.04231407359746837,6.087575840839996e-09,2.119239437502789e-08,6.381636165898045e-07,0.014301085891462123,4.1690461912512617e-13,3.9158279024324997e-13,8.692085356005218e-09,9.038657123382026e-09,8.565501450989007e-08,0.00285752116781218,1.895002330543397e-09,2.091939583757708e-09,1.076545018439638e-13,2.268165057073677e-12,2.4186776804166534e-11,2.9796878979070343e-05,8.92069971499703e-12,4.046441941937862e-10,1.758176323588233e-10,1.9744278700044012e-13,7.222018116567621e-07,9.358903610705677e-17,6.916776753022414e-13,0.0009205156653823994,1.4030769542644924e-10,4.873896276322061e-09,9.93075552384225e-09,5.590273583110433e-15,7.373492398560218e-11
0.0035654712788812386,0.11168061019481769,0.0,0.0,0.0,0.0,0.2196796782896147,0.5506489292003854,0.000303328624236149,0.0013839555230648452,1.9508063814956144e-06,1.8048894491078987e-06,6.267046559974548e-15,1.0250139280304021e-05,0.006952360454715984,0.1435871593470165,0.011464907706678702,5.306563627203277e-07,1.3175533714322528e-06,2.7760985632652344e-06,1.6942827169926604e-05,9.609259486517879e-14,0.04264673810157885,6.086240870282422e-09,2.118713726328792e-08,6.410291520463437e-07,0.014401557005381956,4.2119776845245165e-13,3.953169660980088e-13,8.75164603178926e-09,9.12415644079418e-09,8.662643443001278e-08,0.002897164092250924,1.9212920516202867e-09,2.1203645069438724e-09,1.091787546730617e-13,2.300326249059534e-12,2.4529730492584366e-11,3.023806127051652e-05,9.038824594473442e-12,4.1075114681248526e-10,1.7863573288549124e-10,2.0062040089567786e-13,7.288354327345809e-07,9.508913608339146e-17,7.028796737247342e-13,0.0009353960688438797,1.4257581025309246e-10,4.950669657231357e-09,1.0062256640324957e-08,5.6642988896033556e-15,7.471113603363996e-11
0.0035780958378593642,0.11168250168609951,0.0,0.0,0.0,0.0,0.2190426774828247,0.549807235112609,0.0003031711658377459,0.0013842977608961979,1.946780390110852e-06,1.8082062076153894e-06,6.255155889124552e-15,1.0274574239504421e-05,0.006948851031942912,0.14460659924547922,0.011455820299692079,5.316350479480605e-07,1.3175645872394857e-06,2.781554921246339e-06,1.6949907397780097e-05,9.613275167330186e-14,0.0429798806171268,6.084467180833157e-09,2.118040263983808e-08,6.438512151661617e-07,0.0145015562866144,4.25492744155735e-13,3.990486026396435e-13,8.810732580837032e-09,9.209257271858005e-09,8.759779791770871e-08,0.002937028493086427,1.9477286476524133e-09,2.1488903202499576e-09,1.1070652767170324e-13,2.3325638017722354e-12,2.487349846030243e-11,3.0681677121461745e-05,9.157257078343666e-12,4.168731918833312e-10,1.8146738507714227e-10,2.0381377722418835e-13,7.354461587991416e-07,9.659644988825182e-17,7.141668084873867e-13,0.0009504166296439289,1.448652882757111e-10,5.028032791751468e-09,1.0194100220759764e-08,5.738516977731434e-15,7.568989021533248e-11
0.00359072039683749,0.11168442222907861,0.0,0.0,0.0,0.0,0.21840634310376025,0.5489650242699741,0.0003030075158773276,0.0013845699415725562,1.942715600129246e-06,1.8114422516056044e-06,6.2431349844000516e-15,1.0298559313190608e-05,0.006945142528304061,0.14562649573309594,0.011446326833165961,5.325978995807091e-07,1.317475833621673e-06,2.7868527933443004e-06,1.6955900707128012e-05,9.616674394149352e-14,0.04331348208334464,6.082258538575344e-09,2.1172203164041543e-08,6.466295065818319e-07,0.014601073058499524,4.2978893711505963e-13,4.027771636276156e-13,8.869336854127435e-09,9.29394189224708e-09,8.856892599575548e-08,0.002977110612025394,1.9743096262787566e-09,2.177512699893415e-09,1.122374922162306e-13,2.3648708282517252e-12,2.521800726761796e-11,3.1127671584990793e-05,9.275977859548793e-12,4.230088224470788e-10,1.8431206292249102e-10,2.0702233522189544e-13,7.420326886500236e-07,9.811069752345274e-17,7.255379135379764e-13,0.000965576602404797,1.4717601588166833e-10,5.105976482528189e-09,1.0326264764155095e-08,5.8129157440423e-15,7.66710269160794e-11
0.0036033449558156155,0.11168637123000086,0.0,0.0,0.0,0.0,0.21777070774963592,0.5481223454742861,0.0003028377406215865,0.0013847725387691307,1.9386128083415955e-06,1.8145976485548247e-06,6.2309861243256294e-15,1.0322093885489873e-05,0.006941237505071963,0.14664678573989412,0.011436434659042502,5.335448912614792e-07,1.317287842430411e-06,2.7919923616508676e-06,1.696081434320736e-05,9.61946127615447e-14,0.04364752349468535,6.07961884988769e-09,2.1162551961323422e-08,6.493637289490662e-07,0.014700096883020835,4.340857079351136e-13,4.065020986582779e-13,8.92745093648229e-09,9.378192170683336e-09,8.953963524921027e-08,0.0030174066563085243,2.0010324722816194e-09,2.2062272986196764e-09,1.1377131895687604e-13,2.3972404231363058e-12,2.5563183278601477e-11,3.157598922824737e-05,9.394967603199725e-12,4.291565273140576e-10,1.8716921242585496e-10,2.102454606492247e-13,7.485937407242898e-07,9.963158409460458e-17,7.369917253866721e-13,0.0009808752016209489,1.4950787334193839e-10,5.184490954255352e-09,1.045872874939918e-08,5.887483073757733e-15,7.765438637254206e-11
