Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075)
0.0039584117986107585,0.11162822768220343,0.0,0.0,0.0,0.0,0.19554142741458963,0.5153803460217758,0.00031004163895942443,0.0015337130550829516,1.8671428800048971e-06,2.1436126153697255e-06,6.067168753905185e-15,1.2275695085193076e-05,0.006992253094054583,0.1835224038932221,0.01089838781558387,6.211654554194613e-07,1.4768882577205488e-06,3.437261633908969e-06,1.964368456836385e-05,1.1141075531551576e-13,0.056694512860160445,6.8961327530514125e-09,2.3875696216443643e-08,7.661584633105256e-07,0.015790833195579033,6.709054797287682e-13,6.20727887172728e-13,1.0008859287706773e-08,8.283588029968864e-09,1.2389424198862886e-07,0.0041415795377805174,2.746542344530659e-09,3.1398001243671654e-09,1.730440926866799e-13,3.647509996073009e-12,3.889554240726737e-11,4.641755210467036e-05,1.2992629721114887e-11,6.990897005807129e-10,3.3286428846574096e-10,3.7608307766906234e-13,1.1227210233285643e-06,1.771857423678706e-16,1.1297338314015118e-12,0.001466618714894256,2.235463281543759e-10,8.494605262040163e-09,1.4463792762137179e-08,8.142034976961922e-15,1.0738673857053906e-10,2.3345535650520404e-12,0.000493162249952529,0.0016465737894155177,1.6075448920611215e-13
0.0039633090500297485,0.11162869160590753,0.0,0.0,0.0,0.0,0.19528305017356165,0.5150048845066487,0.0003099637206454313,0.0015334467368318574,1.8653059918648981e-06,2.1448416490792382e-06,6.061771930762067e-15,1.2285609414239919e-05,0.006989122015675795,0.1839598673819666,0.010890332917262598,6.216030615216456e-07,1.4761490091926949e-06,3.4398080548621786e-06,1.964383929400859e-05,1.1141163327283226e-13,0.05684830207782454,6.893167017557174e-09,2.3865401283720847e-08,7.668850952213114e-07,0.015815224657064055,6.732658951682794e-13,6.22732270563736e-13,1.0023900567222355e-08,8.303157836089342e-09,1.2429379663303536e-07,0.004158451143823173,2.7577309695886457e-09,3.1521595117589285e-09,1.7371813240487727e-13,3.6617624929782235e-12,3.904752515667736e-11,4.6618644536812106e-05,1.303935653784861e-11,7.019934982699242e-10,3.344873807999341e-10,3.779340054033906e-13,1.1259149033196985e-06,1.78049726344851e-16,1.135199496517411e-12,0.0014740524204083232,2.2467939543222287e-10,8.537728118133021e-09,1.451581112332681e-08,8.171317429140778e-15,1.0777290086438609e-10,2.3404700569617145e-12,0.0004951274987665071,0.0016539438868832523,1.614327776694525e-13
0.0039682063014487385,0.11162915680798785,0.0,0.0,0.0,0.0,0.1950248563679552,0.514629419766818,0.0003098851756517861,0.0015331711126964505,1.8634660011648566e-06,2.1460592502365423e-06,6.056363231039373e-15,1.2295461688426029e-05,0.006985968639456514,0.1843972529498529,0.01088224775000576,6.220384431744778e-07,1.4753961952978072e-06,3.4423337764643775e-06,1.9643854321589988e-05,1.1141171892209934e-13,0.05700215034687015,6.890146099432588e-09,2.385492053242869e-08,7.676042948572031e-07,0.01583949455120818,6.756265128922429e-13,6.247358191595369e-13,1.0038847109625844e-08,8.32264267784008e-09,1.246927248042017e-07,0.004175333884532499,2.768926978745894e-09,3.16451713669162e-09,1.7439132627507772e-13,3.675997701224138e-12,3.919932354695393e-11,4.681985504863151e-05,1.3086033725866668e-11,7.048937112309313e-10,3.3611142572517997e-10,3.7978619791274565e-13,1.1291020532544492e-06,1.7891421741567704e-16,1.1406711432305943e-12,0.0014815016584950767,2.2581483023098866e-10,8.580920468940693e-09,1.4567774238657896e-08,8.200568782029664e-15,1.081586530046985e-10,2.346372462557084e-12,0.0004970931213473541,0.0016613212075809157,1.621110740054515e-13
0.0039731035528677286,0.11162962326841158,0.0,0.0,0.0,0.0,0.19476684749893955,0.5142539544309367,0.0003098060081760623,0.001532886229474194,1.8616229514329012e-06,2.1472654482764476e-06,6.050942783733506e-15,1.2305252032443958e-05,0.006982793120567883,0.18483455738284665,0.010874132698683326,6.224716033484492e-07,1.4746298969764317e-06,3.4448388513205567e-06,1.964373031433066e-05,1.1141101602482835e-13,0.05715605661244069,6.887070343479995e-09,2.3844255119069817e-08,7.683160728702592e-07,0.015863642790354644,6.779873014175546e-13,6.267385050187135e-13,1.0053698896914544e-08,8.342042245027384e-09,1.250910188807736e-07,0.0041922275155627485,2.780130209961342e-09,3.1768727631471926e-09,1.750636563657889e-13,3.690215243855766e-12,3.93509335584046e-11,4.702118017764681e-05,1.3132660313329951e-11,7.077902529030439e-10,3.377363818646194e-10,3.8163960843283664e-13,1.132282433889534e-06,1.7977919355533408e-16,1.1461486528450418e-12,0.0014889663149362906,2.2695261514119605e-10,8.624181377690234e-09,1.4619681026219444e-08,8.22978842659349e-15,1.0854398695985746e-10,2.352260694002549e-12,0.0004990590797980238,0.0016687056081268329,1.6278936148874822e-13
0.003978000804286719,0.11163009096740585,0.0,0.0,0.0,0.0,0.19450902505694057,0.51387849111617,0.00030972622236399177,0.00153259213416306,1.8597768855616448e-06,2.1484602729937638e-06,6.045510712725534e-15,1.2314980573396026e-05,0.006979595614037267,0.18527177748329252,0.010865988146274392,6.22902545081543e-07,1.4738501955157942e-06,3.4473233328220293e-06,1.9643467939264473e-05,1.1140952836414666e-13,0.05731001982282581,6.883940094767973e-09,2.3833406200917942e-08,7.690204401422416e-07,0.015887669292634084,6.80348229386565e-13,6.287403003526706e-13,1.0068455917246298e-08,8.361356233901518e-09,1.2548867130915018e-07,0.00420913179322951,2.791340501632504e-09,3.1892261585697187e-09,1.757351048750913e-13,3.704414746616914e-12,3.9502351200115604e-11,4.72226164720181e-05,1.3179235335080015e-11,7.106830373327028e-10,3.39362213966747e-10,3.8349419753402416e-13,1.1354559741221006e-06,1.8064463599916946e-16,1.1516319148646441e-12,0.001496446275060029,2.280927326842118e-10,8.667509904645428e-09,1.4671530411537639e-08,8.258975757983756e-15,1.0892889475344669e-10,2.358134664634971e-12,0.0005010253363165618,0.0016760969450663786,1.6346762349722737e-13
0.003982898055705709,0.11163055988526333,0.0,0.0,0.0,0.0,0.19425139052149604,0.5135030324280674,0.0003096458224179403,0.0015322888739620717,1.8579278468561312e-06,2.1496437546197815e-06,6.040067146999633e-15,1.2324647440824981e-05,0.006976376274781568,0.18570891007004456,0.010857814473864375,6.233312715106071e-07,1.473057172572399e-06,3.4497872750686297e-06,1.964306786710486e-05,1.1140725974405043e-13,0.05746403892949932,6.880755700397444e-09,2.382237494221838e-08,7.697174080518238e-07,0.01591157398214591,6.827092655972936e-13,6.307411775948281e-13,1.008311816276571e-08,8.38058434744199e-09,1.2588567461113856e-07,0.0042260464745099684,2.802557692595633e-09,3.2015770890186247e-09,1.7640565412890524e-13,3.7185958379057615e-12,3.9653572509478395e-11,4.7424160490703875e-05,1.3225757832663897e-11,7.135719791683783e-10,3.409888803922308e-10,3.853499180960665e-13,1.1386226386636486e-06,1.8151052258246438e-16,1.15712081009057e-12,0.0015039414235781137,2.2923516528747343e-10,8.71090510794607e-09,1.4723321327603433e-08,8.288130175554058e-15,1.0931336846447589e-10,2.363994288943907e-12,0.0005029918531980707,0.0016834950748827043,1.6414584338236834e-13
0.003987795307124699,0.1116310300025507,0.0,0.0,0.0,0.0,0.193993945361374,0.5131275809605457,0.0003095648124790848,0.001531976496258105,1.8560758779010734e-06,2.150815923810113e-06,6.0346122095675765e-15,1.2334252767156727e-05,0.0069731352575517665,0.18614595197849967,0.010849612060624087,6.237577858395904e-07,1.4722509101391939e-06,3.452230733044523e-06,1.964253077210179e-05,1.1140421398859357e-13,0.05761811288715561,6.877517507485574e-09,2.3811162507159898e-08,7.704069882328145e-07,0.015935356788691457,6.850703791201158e-13,6.327411094345217e-13,1.0097685631931803e-08,8.39972629651822e-09,1.2628202139780867e-07,0.004242971317070785,2.8137816221442254e-09,3.21392532446233e-09,1.7707528658471806e-13,3.732758148864465e-12,3.9804593553145055e-11,4.76258088037315e-05,1.3272226854396511e-11,7.164569936767257e-10,3.426163467115767e-10,3.872067316352155e-13,1.141782354812471e-06,1.823768349781044e-16,1.16261522894529e-12,0.0015114516447815667,2.3037989531427852e-10,8.754366044785933e-09,1.4775052714941769e-08,8.317251082899074e-15,1.0969740022787449e-10,2.3698394825889633e-12,0.0005049585928371498,0.0016908998540074254,1.6482400461020555e-13
0.003992692558543689,0.11163150129988504,0.0,0.0,0.0,0.0,0.19373669103441213,0.5127521392957519,0.0003094831967523386,0.001531655048629794,1.8542210217837866e-06,2.1519768116144353e-06,6.029146029511575e-15,1.2343796687618283e-05,0.006969872716972645,0.18658290006073017,0.010841381283808191,6.241820913998099e-07,1.471431490556304e-06,3.4546537627003822e-06,1.9641857332229285e-05,1.114003949429514e-13,0.057772240653746795,6.8742258652065625e-09,2.3799770067007176e-08,7.710891928165355e-07,0.015959017647990074,6.874315392726584e-13,6.3474006873591e-13,1.0112158326624384e-08,8.418781799589797e-09,1.2667770435510213e-07,0.0042599060792667095,2.825012130028088e-09,3.226270632948625e-09,1.7774398483078155e-13,3.746901313358652e-12,3.995541042680961e-11,4.782755799234969e-05,1.331864145537899e-11,7.19337996741529e-10,3.442445708839406e-10,3.890645905074456e-13,1.1449350920941791e-06,1.8324355080766333e-16,1.1681150515771687e-12,0.0015189768223486592,2.3152690503452796e-10,8.797891769471635e-09,1.4826723521632244e-08,8.346337887866182e-15,1.1008098223466688e-10,2.3756701623906334e-12,0.0005069255177304526,0.0016983111388312773,1.655020906038544e-13
0.003997589809962679,0.11163197375817568,0.0,0.0,0.0,0.0,0.19347962898766038,0.5123767100040615,0.0003094009793697632,0.0015313245788327896,1.8523633207537329e-06,2.153126449422319e-06,6.0236687287845576e-15,1.2353279339777702e-05,0.006966588807479332,0.18701975118550548,0.010833122518733479,6.246041915811021e-07,1.4705989964630618e-06,3.457056420732865e-06,1.9641048228878296e-05,1.1139580647167859e-13,0.05792642119051815,6.870881122487297e-09,2.378819879203186e-08,7.717640341076243e-07,0.015982556501369788,6.897927155157741e-13,6.367380285300576e-13,1.0126536255157187e-08,8.437750581614732e-09,1.2707271624006038e-07,0.004276850520170256,2.836249056473023e-09,3.2386127870063354e-09,1.7841173158962742e-13,3.761024968053825e-12,4.010601925602282e-11,4.80294046493122e-05,1.3365000697560587e-11,7.222149048790116e-10,3.4587351952800845e-10,3.909234574454873e-13,1.1480807752188533e-06,1.8411065230195075e-16,1.1736201696475216e-12,0.0015265168395744305,2.326761766597084e-10,8.841481333980827e-09,1.487833270337797e-08,8.375390002594234e-15,1.1046410673245969e-10,2.3814862463444886e-12,0.0005088925904787537,0.0017057287857147132,1.6618008491995188e-13
0.004002487061381669,0.11163244735836265,0.0,0.0,0.0,0.0,0.19322276065719202,0.5120012956439346,0.00030931816454155166,0.001530985134803262,1.850502817688501e-06,2.154264869043584e-06,6.0181804367120706e-15,1.2362700863546018e-05,0.006963283683367694,0.18745650223843113,0.010824836138780183,6.250240898779638e-07,1.4697535108303604e-06,3.4594387645140053e-06,1.9640104146784612e-05,1.1139045245830032e-13,0.0580806534620441,6.867483630506669e-09,2.3776449860270353e-08,7.724315249460218e-07,0.016005973296032577,6.921538774793253e-13,6.387349620722971e-13,1.0140819429166979e-08,8.456632374281879e-09,1.2746704988571734e-07,0.004293804399565928,2.8474922421769972e-09,3.250951556699416e-09,1.7907850971548767e-13,3.77512875235006e-12,4.025641619549579e-11,4.823134537900083e-05,1.341130364975174e-11,7.250876352294151e-10,3.4750314997048683e-10,3.9278328400351497e-13,1.1512193796831742e-06,1.8497811674590882e-16,1.1791304623679707e-12,0.0015340715791396725,2.3382769230768197e-10,8.885133788401776e-09,1.4929879223520123e-08,8.404406843521738e-15,1.1084676602557596e-10,2.3872876535968267e-12,0.0005108597737888624,0.0017131526509984389,1.6685797106347236e-13
0.004007384312800659,0.11163292208170225,0.0,0.0,0.0,0.0,0.19296608746828284,0.51162589876193,0.00030923475638914427,0.001530636764641603,1.848639554476798e-06,2.1553921026789127e-06,6.01268127395887e-15,1.237206140156853e-05,0.006959957498719757,0.18789315012195287,0.010816522515369069,6.254417898360393e-07,1.4688951169145335e-06,3.4618008522442663e-06,1.9639025773830227e-05,1.1138433680418577e-13,0.058234936436262014,6.864033739838298e-09,2.3764524447554837e-08,7.730916783464144e-07,0.016029267984687016,6.945149950597105e-13,6.407308428731297e-13,1.0155007867027467e-08,8.47542691696813e-09,1.2786069821460734e-07,0.004310767477983579,2.8587415283322682e-09,3.263286717355787e-09,1.79744302198742e-13,3.789212308488801e-12,4.040659743023882e-11,4.843337679770858e-05,1.345754938768866e-11,7.279561055756659e-10,3.4913343015001555e-10,3.9464403445649757e-13,1.15435082625237e-06,1.8584592707292742e-16,1.1846458230061563e-12,0.0015416409233856368,2.349814340445562e-10,8.928848182293342e-09,1.4981362053109727e-08,8.433387831427274e-15,1.1122895247555941e-10,2.3930743044658424e-12,0.000512827030475911,0.0017205825910138932,1.6753573269357216e-13
0.004012281564219649,0.11163339790945428,0.0,0.0,0.0,0.0,0.19270961083518948,0.511250521892548,0.00030915075912724826,0.0015302795166199346,1.8467735738023996e-06,2.1565081829084647e-06,6.007171370315542e-15,1.2381361099122172e-05,0.006956610407466393,0.18832969175550465,0.010808182017965075,6.258572951366325e-07,1.4680238982830926e-06,3.4641427430361752e-06,1.9637813801247512e-05,1.1137746342970605e-13,0.05838926908450739,6.86053180347702e-09,2.3752423738088373e-08,7.737445078760749e-07,0.01605244052587748,6.968760384016065e-13,6.427256446196e-13,1.0169101589728148e-08,8.494133956502317e-09,1.2825365422360735e-07,0.004327739516688986,2.8699967566191282e-09,3.275618040921736e-09,1.8040909216377646e-13,3.803275281501878e-12,4.055655917501776e-11,4.863549553375023e-05,1.3503736994037398e-11,7.308202343370529e-10,3.507643164687953e-10,3.965056592053566e-13,1.1574750979836658e-06,1.8671406007586652e-16,1.1901661294901427e-12,0.0015492247540304755,2.361373838414647e-10,8.972623562523543e-09,1.5032780170912395e-08,8.462332391432156e-15,1.1161065850124129e-10,2.3988461204241497e-12,0.0005147943234657709,0.0017280184620936997,1.6821335339171303e-13
0.004017178815638639,0.11163387482322686,0.0,0.0,0.0,0.0,0.192453332161372,0.5108751675582655,0.00030906617686107167,0.0015299134391632567,1.84490491715464e-06,2.1576131426269318e-06,6.0016508448350956e-15,1.2390600103754692e-05,0.006953242563298026,0.18876612407549334,0.01079981501405249,6.2627060950446e-07,1.4671399387518535e-06,3.466464496705653e-06,1.9636468923287868e-05,1.1136983627235505e-13,0.0585436503815467,6.856978173388968e-09,2.3740148912380646e-08,7.743900271812911e-07,0.01607549088354041,6.992369778066024e-13,6.447193411786243e-13,1.0183100625304634e-08,8.51275324621628e-09,1.2864591098395213e-07,0.004344720277721234,2.8812577692307003e-09,3.287945305627738e-09,1.810728628738245e-13,3.817317319320105e-12,4.070629767551195e-11,4.883769822776765e-05,1.3549865558462689e-11,7.336799405894554e-10,3.523957785742101e-10,3.9836812453326145e-13,1.1605921098290132e-06,1.8758249959764157e-16,1.1956912772106097e-12,0.0015568229525050135,2.372955236257449e-10,9.016458974326585e-09,1.5084132563484804e-08,8.491239953043483e-15,1.1199187657927247e-10,2.4046030241214698e-12,0.0005167616157970088,0.0017354601205820447,1.6889081692376284e-13
0.004022076067057629,0.11163435280459509,0.0,0.0,0.0,0.0,0.192197252839222,0.5104998382693626,0.0003089810138138577,0.001529538580858042,1.8430336270478558e-06,2.158707015136716e-06,5.996119828085677e-15,1.239977856523528e-05,0.00694985411974571,0.18920244403546144,0.010791421869142604,6.266817367818809e-07,1.4662433224355688e-06,3.4687661737091014e-06,1.9634991837222618e-05,1.1136145928675428e-13,0.0586980793056113,6.8533732043365374e-09,2.3727701160630365e-08,7.750282505241724e-07,0.01609841902742232,7.01597783756697e-13,6.467119066409352e-13,1.0197005004052786e-08,8.531284546140325e-09,1.2903746164242089e-07,0.004361709523876487,2.8925244088621724e-09,3.3002682852337082e-09,1.81735597726761e-13,3.831338072668849e-12,4.0855809207200775e-11,4.903998153280165e-05,1.3595934177622973e-11,7.365351440506108e-10,3.540277715056925e-10,4.00231379160975e-13,1.1637018546148342e-06,1.88451221705753e-16,1.2012211422704294e-12,0.0015644353995984124,2.384558352269312e-10,9.060353461158939e-09,1.5135418225169267e-08,8.520109950151092e-15,1.1237259924412348e-10,2.410344939350642e-12,0.0005187288706227417,0.0017429074228449966,1.6956810695436408e-13
0.004026973318476619,0.1116348318355256,0.0,0.0,0.0,0.0,0.19194137425034793,0.5101245365239868,0.0003088952740710369,0.001529154990430339,1.841159744527358e-06,2.159789834093728e-06,5.9905784370810205e-15,1.2408896635938227e-05,0.006946445230071527,0.1896386486060452,0.01078300294674623,6.270906808378145e-07,1.4653341336790233e-06,3.471047835274194e-06,1.963338324306983e-05,1.1135233644310375e-13,0.05885255483842885,6.849717249482276e-09,2.371508166738323e-08,7.756591922111945e-07,0.016121224932531555,7.039584269952635e-13,6.487033153546159e-13,1.0210814763889007e-08,8.549727623794133e-09,1.294282994363671e-07,0.004378707018751965,2.9037965187399666e-09,3.3125867612009836e-09,1.8239728026116902e-13,3.84533719521301e-12,4.1005090076909526e-11,4.9242342114608114e-05,1.3641941955244846e-11,7.393857651047285e-10,3.5566026715511893e-10,4.020953920226587e-13,1.1668042388548112e-06,1.8932021143780397e-16,1.2067556228866088e-12,0.0015720619758764138,2.396183004405022e-10,9.10430606652094e-09,1.5186636158176463e-08,8.548941821074123e-15,1.1275281908865325e-10,2.4160717910784104e-12,0.0005206960512127644,0.0017503602252807603,1.7024520737017026e-13
0.004031870569895609,0.11163531189790227,0.0,0.0,0.0,0.0,0.19168569776523833,0.5097492648079509,0.0003088089618662195,0.0015287627167598742,1.839283311976935e-06,2.1608616335249944e-06,5.9850268036266065e-15,1.2417954470690193e-05,0.006943016047372968,0.1900747347751572,0.010774558608385464,6.27497445694832e-07,1.464412457109448e-06,3.47330954348991e-06,1.9631643843848586e-05,1.1134247172862402e-13,0.059007075965256284,6.846010665221538e-09,2.3702291628410798e-08,7.7628286721639e-07,0.016143908579675535,7.06318878517187e-13,6.506935418436193e-13,1.0224529943980558e-08,8.568082254022872e-09,1.2981841767605898e-07,0.004395712526722443,2.915073942606146e-09,3.3249005088551266e-09,1.8305789415194432e-13,3.8593143434537146e-12,4.115413662170789e-11,4.94447766517022e-05,1.3687888002105046e-11,7.422317247874585e-10,3.572932185884663e-10,4.039601094249667e-13,1.1698992682601072e-06,1.9018944381088573e-16,1.2122945925853512e-12,0.001579702561230442,2.407829009591563e-10,9.148315831262884e-09,1.5237785372565657e-08,8.577735008549863e-15,1.1313252876401316e-10,2.4217835054142814e-12,0.0005226631209558491,0.0017578183843298997,1.7092210191131003e-13
