Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186)
8.681038420951444e-10,0.11224537200976417,0.0,0.0,0.0,0.0,0.3299999994765413,0.6699999995635296,5.209675287599121e-10,4.3397812298695936e-10,2.488730916326858e-12,8.947886556446196e-11,7.878198835472777e-21,2.2900111686572776e-15,2.032450778087575e-15,4.384082703213891e-18,1.3033051612069024e-20,7.240495089282776e-16,6.804136013151809e-16,5.034371201188346e-22,3.872510594693276e-24,2.1962762341743811e-32,8.469608011920465e-28,1.802043898106433e-18,3.235446967289317e-16,7.789718823739505e-30,5.087158860183841e-32,6.429357555865079e-39,2.0260623430338775e-33,4.884288729357376e-45
9.645200883469882e-10,0.11224537201054592,0.0,0.0,0.0,0.0,0.32999999941840313,0.669999999512355,5.786933126771454e-10,4.8474008573052e-10,2.900413675332616e-12,9.685472451476953e-11,9.181403196758649e-21,2.9769170123725777e-15,2.6725813296373073e-15,6.362785201330805e-18,1.786676000595262e-20,9.251480550054915e-16,8.430103513158667e-16,7.398907970190514e-22,6.3521131520370995e-24,3.6025792838681554e-32,1.5468621932779518e-27,2.2309784648412884e-18,4.143462841814555e-16,1.1855565547997228e-29,8.598036891322891e-32,1.0546325354672987e-38,3.323430505222549e-33,1.0070039446773487e-44
9.999999999999999e-10,0.11224537201128054,0.0,0.0,0.0,0.0,0.32999999939700897,0.6699999994934166,5.999333431586884e-10,5.035244942807995e-10,3.0541833961653484e-12,9.946426572073522e-11,9.66816971371559e-21,3.2554328727944226e-15,2.9337707384159553e-15,7.226796905506724e-18,1.9908466977271932e-20,1.0060695384871063e-15,9.073583749025283e-16,8.438129017080871e-22,7.523313785420752e-24,4.266824780960709e-32,1.9014701499434206e-27,2.39636041011397e-18,4.504563815684005e-16,1.3692426762541066e-29,1.0294835892025237e-31,1.2490926791265568e-38,3.9362272807925606e-33,1.2916781966111935e-44
1.060936334598832e-09,0.11224537201128054,0.0,0.0,0.0,0.0,0.32999999936026486,0.6699999994607608,6.36410421793121e-10,5.359129367505339e-10,3.320677152805778e-12,1.0381967682175307e-10,1.0511770401852938e-20,3.766510559915615e-15,3.41513312737747e-15,8.897653682513302e-18,2.3767621596939926e-20,1.1538301211969097e-15,1.0235704684826222e-15,1.0456744703861763e-21,9.91915726066921e-24,5.625626489560707e-32,2.6646682809123438e-27,2.6888449150150778e-18,5.157456960671682e-16,1.7334394084352695e-29,1.3826361438654397e-31,1.6468886546748976e-38,5.189790739756355e-33,1.9408710500799323e-44
1.157352580850676e-09,0.1122453720119709,0.0,0.0,0.0,0.0,0.32999999930212665,0.669999999408772,6.941208296865245e-10,5.874735819259432e-10,3.747545960265647e-12,1.1039681731114755e-10,1.1863047225114015e-20,4.660547443589251e-15,4.2627264029444324e-15,1.2066792264205685e-17,3.0841950096706875e-20,1.4104890245036386e-15,1.2222195505430921e-15,1.4310666072689526e-21,1.4872859812796903e-23,8.435120001629298e-32,4.372342264985331e-27,3.1709173935737524e-18,6.271797394391399e-16,2.4519594091245033e-29,2.1335437790489504e-31,2.4693882197055766e-38,7.781711477941505e-33,3.5339994282049613e-44
1.2537688271025198e-09,0.11224537201261962,0.0,0.0,0.0,0.0,0.32999999924398843,0.6699999993564121,7.518260213437525e-10,6.39400236480236e-10,4.179533802485994e-12,1.1660793142666912e-10,1.32305286986277e-20,5.660355285225555e-15,5.2175098294445755e-15,1.5949547415239173e-17,3.919603675898395e-20,1.6954285610595631e-15,1.439075032564997e-15,1.9065578128166737e-21,2.1553958554972662e-23,1.2224310816212003e-31,6.886343850544139e-27,3.67301586569512e-18,7.480480462035944e-16,3.3731857000125407e-29,3.179933436655589e-31,3.5787100296641957e-38,1.1277488266782682e-32,6.132427664661717e-44
1.3501850733543636e-09,0.11224537201322912,0.0,0.0,0.0,0.0,0.3299999991858501,0.6699999993037026,8.09527157921572e-10,6.916723504522101e-10,4.615478543639853e-12,1.224735697522055e-10,1.4610536002949982e-20,6.7669766790397575e-15,6.281296511194541e-15,2.0626080948165293e-17,4.89361444451425e-20,2.0088921015532807e-15,1.6742466557682284e-15,2.482788510221295e-21,3.034572083231265e-23,1.7210570897962437e-31,1.0473369974027763e-26,4.191653915179779e-18,8.777483117565947e-16,4.531903953680742e-29,4.601286403369416e-31,5.038495097290261e-38,1.5877671675891086e-32,1.0210026514323245e-43
1.4466013196062075e-09,0.11224537201380162,0.0,0.0,0.0,0.0,0.32999999912771183,0.6699999992506636,8.672251620370761e-10,7.442705254031815e-10,5.05445682903432e-12,1.28013131304289e-10,1.600014619644257e-20,7.981243482300886e-15,7.455638111554398e-15,2.6177176617682975e-17,6.016854236170205e-20,2.3510777779030333e-15,1.9278369820996566e-15,3.1705167388082573e-21,4.167443961062558e-23,2.36356745057707e-31,1.5456284495934185e-26,4.723951036440841e-18,1.0156909629478184e-15,5.965603646339759e-29,6.49013267182428e-31,6.919529023115695e-38,2.1805326882304016e-32,1.6399909067484941e-43
1.5430175658580513e-09,0.11224537201433937,0.0,0.0,0.0,0.0,0.32999999906957356,0.6699999991973146,9.249207391865945e-10,7.97176442864815e-10,5.495762644348998e-12,1.3324493508829616e-10,1.7397124343094252e-20,9.30379578429714e-15,8.741848037225255e-15,3.2684201328390905e-17,7.29995258079982e-20,2.722142445506147e-15,2.199941836788449e-15,3.980606446257474e-21,5.600964575895047e-23,3.176591859150733e-31,2.2220410793997122e-26,5.267433114761426e-18,1.1612984478976824e-15,7.714470337115149e-29,8.953050098598792e-31,9.299777248834699e-38,2.9306144763414846e-32,2.5533117773669425e-43
1.6394338121098952e-09,0.11224537201484429,0.0,0.0,0.0,0.0,0.3299999990114352,0.669999999143673,9.826144108135693e-10,8.50372812072291e-10,5.938874213610638e-12,1.3818627236706707e-10,1.8799818725823998e-20,1.0735110802677203e-14,1.0141032274658639e-14,4.022900711959528e-17,8.753539551510978e-20,3.122207637978932e-15,2.490650638261177e-15,4.9240091606551155e-21,7.386444107212138e-23,4.189231167800667e-31,3.1219748818628356e-26,5.819970244124872e-18,1.3140088582061544e-15,9.821379440652656e-29,1.2111661020897011e-30,1.2264440361317584e-37,3.8648616176390007e-32,3.868124541417033e-43
1.735850058361739e-09,0.11224537201531828,0.0,0.0,0.0,0.0,0.32999999895329685,0.6699999990897559,1.0403065802024115e-09,9.038433205647361e-10,6.383388036968914e-12,1.4285345605922614e-10,2.0206952038605716e-20,1.2275560125141002e-14,1.1654145528284124e-14,4.889374564880331e-17,1.0388243662494575e-19,3.5513712664737244e-15,2.800046711625991e-15,6.01173494076321e-21,9.57959397261895e-23,5.433082423657248e-31,4.2982873019958857e-26,6.3798379508454134e-18,1.4732882705394103e-15,1.2331886164932544e-28,1.6103588663629335e-30,1.5906027405532937e-37,5.012426298651918e-32,5.720101188091322e-43
1.8322663046135829e-09,0.11224537201576311,0.0,0.0,0.0,0.0,0.3299999988951584,0.6699999990355788,1.0979975790656241e-09,9.575725747409695e-10,6.82897225541369e-12,1.4726188018417685e-10,2.1617473759330774e-20,1.392545030943635e-14,1.3282032752202149e-14,5.876075500670653e-17,1.2214693128691477e-19,4.0097159590502335e-15,3.1282076587233584e-15,7.254832582449309e-21,1.2240550248809668e-22,6.942252152262184e-31,5.811884727395442e-26,6.945690228907525e-18,1.638637697355883e-15,1.529421293562862e-28,2.1083394533408616e-30,2.032439477988869e-37,6.404776064058144e-32,8.278355841595027e-43
1.9286825508654265e-09,0.11224537201618043,0.0,0.0,0.0,0.0,0.32999999883702,0.6699999989811566,1.1556876672201238e-09,1.0115460399190077e-09,7.275366975179307e-12,1.5142607980704234e-10,2.3030561176732793e-20,1.5685022910140953e-14,1.502543386170603e-14,6.991257611822263e-17,1.4243517985129953e-19,4.497309178553012e-15,3.4752057281045297e-15,8.664386654115176e-21,1.543387173509035e-22,8.75335525930898e-31,7.732347340617316e-26,7.516410084470214e-18,1.809588184653837e-15,1.8759239542870076e-28,2.7223540411232536e-30,2.5626743023221065e-37,8.075692803502547e-32,1.175114257741498e-42
2.02509879711727e-09,0.11224537201657185,0.0,0.0,0.0,0.0,0.32999999877888164,0.6699999989265032,1.2133770270655803e-09,1.0657499936881776e-09,7.72238979543798e-12,1.5535977769050301e-10,2.4445636888672125e-20,1.7554449907898077e-14,1.6884983337686475e-14,8.24319652347752e-17,1.6485349468936177e-19,5.0142023951103274e-15,3.841108106368823e-15,1.0251514746457081e-20,1.9228541471167198e-22,1.0905515891493416e-30,1.013856689120589e-25,8.09101943108383e-18,1.9856955537925008e-15,2.2780496437488925e-28,3.471537140734728e-30,3.192761933231039e-37,1.0061273546172339e-31,1.639219517209583e-42
2.217931289620958e-09,0.11224537201728255,0.0,0.0,0.0,0.0,0.3299999986626047,0.6699999988165537,1.32875412107502e-09,1.1747983158883568e-09,8.617760641060001e-12,1.6258672060189735e-10,2.727998333883437e-20,2.162339540895662e-14,2.0954726214193485e-14,1.1190490026184106e-16,2.1650553077022159e-19,6.136053409419729e-15,4.629870643746685e-15,1.4003023823616288e-20,2.8920099217239345e-22,1.6402120675808433e-30,1.6774030141478593e-25,9.249086842723615e-18,2.351765074356079e-15,3.271901742349548e-28,5.461957638571304e-30,4.8020077810622056e-37,1.5132453742341597e-31,3.046297503930373e-42
2.3900424695368514e-09,0.11224537201784295,0.0,0.0,0.0,0.0,0.32999999855882256,0.6699999987177598,1.4317316958188544e-09,1.2727864571605272e-09,9.417955408325242e-12,1.6837914454940467e-10,2.981304460610995e-20,2.5627259575092185e-14,2.498445763390741e-14,1.4365145392184185e-16,2.708549275011023e-19,7.23667699901252e-15,5.398311490594616e-15,1.8061520061912387e-20,4.037387032281841e-22,2.289817517076065e-30,2.532699039378143e-25,1.028966509559701e-17,2.69212602980603e-15,4.405139366598243e-28,7.925815862968583e-30,6.70387083784071e-37,2.112575264444787e-31,5.063899400507248e-42
2.562153649452745e-09,0.11224537201834071,0.0,0.0,0.0,0.0,0.32999999845504036,0.6699999986184075,1.5347083424711725e-09,1.3713319174126514e-09,1.0218760181839348e-11,1.736142117263579e-10,3.2348036889388963e-20,2.998249879190626e-14,2.939122040462905e-14,1.81021306529479e-16,3.3361272660936766e-19,8.431111662758721e-15,6.227816100212962e-15,2.2855717303620796e-20,5.499434969244349e-22,3.119024522203695e-30,3.711010309216249e-25,1.1334626795288056e-17,3.043449002022183e-15,5.8089898107006566e-28,1.1206338481956199e-29,9.1315646711477e-37,2.877609111847059e-31,8.11839335575163e-42
2.7342648293686385e-09,0.11224537201878207,0.0,0.0,0.0,0.0,0.3299999983512581,0.6699999985185517,1.6376842990764946e-09,1.4703800417317396e-09,1.1019937599917838e-11,1.7834657815458937e-10,3.4884208804235074e-20,3.468932787989179e-14,3.417682588946774e-14,2.244873418188074e-16,4.053836404072007e-19,9.719440335473052e-15,7.118621007286226e-15,2.844888166230898e-20,7.333002820607388e-22,4.158941097410134e-30,5.297785811301814e-25,1.2382605342095626e-17,3.40416951577969e-15,7.523094801964634e-28,1.5490832324463226e-29,1.217616744873058e-36,3.837048199835648e-31,1.261181225399957e-41
2.906376009284532e-09,0.11224537201917241,0.0,0.0,0.0,0.0,0.3299999982474758,0.6699999984182418,1.740659727543943e-09,1.569881538092727e-09,1.182132648264274e-11,1.8262553678533668e-10,3.7421050124728635e-20,3.974788001275624e-14,3.934278807739686e-14,2.7452262848147736e-16,4.867723816025763e-19,1.1101716656351657e-14,8.070929405043824e-15,3.490412507472259e-20,9.59742877850971e-22,5.44322128656075e-30,7.392666201074296e-25,1.3432709833036507e-17,3.772940843124367e-15,9.589714717420553e-28,2.099303177467246e-29,1.5936211719406415e-36,5.021942897126976e-31,1.9058469487217663e-41
3.0784871892004256e-09,0.11224537201951688,0.0,0.0,0.0,0.0,0.3299999981436933,0.6699999983175223,1.8436347135353193e-09,1.6697919506990428e-09,1.2622841947107724e-11,1.864955441885284e-10,3.995829214829259e-20,4.515820828706516e-14,4.4890358148513665e-14,3.316004076079341e-16,5.783836625491681e-19,1.2577966529594491e-14,9.084914434557053e-15,4.2284368154381985e-20,1.2356522214844222e-21,7.008054997022792e-30,1.011060125509533e-24,1.448431253352533e-17,4.148599529093611e-15,1.2053712485587393e-27,2.795478816963235e-29,2.051765465180053e-36,6.4656832783971465e-31,2.810552314112539e-41
3.250598369116319e-09,0.11224537201981999,0.0,0.0,0.0,0.0,0.3299999980399108,0.6699999982164339,1.9466092990837882e-09,1.7700711860233182e-09,1.3424442757629445e-11,1.899966945347074e-10,4.249580434059568e-20,5.092031539777268e-14,5.082057961587423e-14,3.961939899362787e-16,6.808221856465042e-19,1.4148195264598456e-14,1.01607221473706e-14,5.0652297248343855e-20,1.567854435707236e-21,8.892157039848431e-30,1.3582958771403905e-24,1.5536980850391384e-17,4.530144242950513e-15,1.496253697116861e-27,3.664774414740511e-29,2.6033845949690238e-36,8.203989012438829e-31,4.05555279350273e-41
3.4227095490322127e-09,0.1122453720200857,0.0,0.0,0.0,0.0,0.3299999979361283,0.6699999981150118,2.049583510713152e-09,1.870683080730047e-09,1.4226103179808932e-11,1.9316515169174063e-10,4.503350523765687e-20,5.70341792605744e-14,5.713433593172996e-14,4.687766744645525e-16,7.946926516290911e-19,1.581239379939311e-14,1.1298474204236977e-14,6.007032903278785e-20,1.963618646037135e-21,1.1136754749976233e-29,1.7958627959581426e-24,1.659043999644852e-17,4.916717453260199e-15,1.8366206409167138e-27,4.7374996943360046e-29,3.260549160330528e-36,1.0274897940376145e-30,5.739099075727149e-41
3.594820728948106e-09,0.11224537202031776,0.0,0.0,0.0,0.0,0.32999999783234557,0.6699999980132891,2.1525573725090674e-09,1.9715950157387144e-09,1.5027799898044282e-11,1.960335351787415e-10,4.757132103235507e-20,6.349976546477984e-14,6.38323823556309e-14,5.498217005096559e-16,9.205997591908967e-19,1.7570542150678597e-14,1.2498270286982906e-14,7.060058375521115e-20,2.4306545352380885e-21,1.3785574116275084e-29,2.3405116766055445e-24,1.764452721414105e-17,5.3075871990006186e-15,2.231729186273756e-27,6.047275005174327e-29,4.036061328293214e-36,1.271875327873451e-30,7.980099368570812e-41
3.766931908864e-09,0.11224537202051943,0.0,0.0,0.0,0.0,0.32999999772856287,0.6699999979112957,2.255530903368957e-09,2.07277756939117e-09,1.5829514770584132e-11,1.9863126701415686e-10,5.010919429576351e-20,7.031702590130484e-14,7.091536220345392e-14,6.39802241313691e-16,1.0591482050030378e-18,1.942260997414921e-14,1.3760190265838776e-14,8.230486742403114e-20,2.977109693527819e-21,1.6884824753063478e-29,3.0109643960023543e-24,1.8699138631307934e-17,5.7021280309912406e-15,2.687090098189196e-27,7.631195549939557e-29,4.94345043436747e-36,1.5578189753424872e-30,1.0920987533013886e-40
3.939043088779894e-09,0.1122453720206937,0.0,0.0,0.0,0.0,0.3299999976247801,0.6699999978090574,2.358504113462926e-09,2.1742042052121803e-09,1.6631238374196068e-11,2.0098488396833919e-10,5.264709519800232e-20,7.748589658954829e-14,7.838381976460053e-14,7.391913998351294e-16,1.21094268071311e-18,2.1368556882944634e-14,1.5084296150840337e-14,9.524465732877679e-20,3.611566852228505e-21,2.0483184210563778e-29,3.828022473233719e-24,1.97541975757934e-17,6.09980444340224e-15,3.20846618975113e-27,9.529994604629118e-29,5.9969683884972816e-36,1.8898119124149315e-30,1.4730797395495302e-40
4.111154268695788e-09,0.11224537202084324,0.0,0.0,0.0,0.0,0.3299999975209972,0.6699999977065986,2.461477006400432e-09,2.2758509891381483e-09,1.7432967836953882e-11,2.0311832034553863e-10,5.518501464778041e-20,8.500630034593846e-14,8.623821546481142e-14,8.484621927568243e-16,1.3765878726401068e-18,2.3408333676823202e-14,1.647063385870958e-14,1.094810886121222e-19,4.3430410481602866e-21,2.4631781892558704e-29,4.814674920569746e-24,2.0809648385467833e-17,6.500157968834577e-15,3.801870721106679e-27,1.1788205713369613e-28,7.211584966573611e-36,2.272571534617584e-30,1.9608443184260323e-40
4.283265448611682e-09,0.11224537202097055,0.0,0.0,0.0,0.0,0.32999999741721425,0.6699999976039409,2.564449584228639e-09,2.377696333906514e-09,1.823470183622937e-11,2.050531636033003e-10,5.772294845824464e-20,9.287815182616062e-14,9.447894131766795e-14,9.680875286289325e-16,1.5566884618817026e-18,2.5541883985786124e-14,1.791923480993201e-14,1.2507494228288177e-19,5.1809767148157665e-21,2.938418255878026e-29,5.996205345690199e-24,2.1865457635494253e-17,6.902796922788187e-15,4.473565802262613e-27,1.4454323814012072e-28,8.602982981085148e-36,2.711039934869118e-30,2.5786207362255316e-40
4.455376628527576e-09,0.11224537202107768,0.0,0.0,0.0,0.0,0.32999999731343116,0.6699999975011032,2.667421849950358e-09,2.4797207685514733e-09,1.9036438079534574e-11,2.0680888486429764e-10,6.026088937237275e-20,1.0110136035307901e-13,1.031063327496762e-13,1.0985401931866084e-15,1.7518491246788176e-18,2.7769145403645857e-14,1.943011736890759e-14,1.4208663603020153e-19,6.135244694054736e-21,3.479636937651885e-29,7.400298315079268e-24,2.2921608678777195e-17,7.307387201450183e-15,5.230060805149056e-27,1.7580965320546244e-28,1.0187553318399891e-35,3.210382339775525e-30,3.353343653058357e-40
4.62748780844347e-09,0.11224537202116672,0.0,0.0,0.0,0.0,0.32999999720964807,0.6699999973981037,2.7703938067836606e-09,2.581906730930359e-09,1.983817404693356e-11,2.0840304639650046e-10,6.27988294131139e-20,1.0967582985929564e-13,1.121206764104426e-13,1.240292843257088e-15,1.9626745321394325e-18,3.0090049981618946e-14,2.1003288140264095e-14,1.605762177482665e-19,7.216139181084509e-21,4.0926726593854514e-29,9.05714497589007e-24,2.3978091707750594e-17,7.7136437100178e-15,6.0781107870734736e-27,2.122502718542946e-28,1.1982389865737262e-35,3.775985510995291e-30,4.316044558755596e-40
4.799598988359364e-09,0.11224537202123942,0.0,0.0,0.0,0.0,0.3299999971058649,0.6699999972949581,2.8733654567734187e-09,2.6842383807794073e-09,2.063990838208382e-11,2.0985148856297229e-10,6.533676428689296e-20,1.1860145820676882e-13,1.2152221623481307e-13,1.3938180029324993e-15,2.1897693500787545e-18,3.250452454670716e-14,2.2638743136893208e-14,1.806033607169703e-19,8.434374628802949e-21,4.783602198241086e-29,1.0999547923551578e-23,2.5034897857312682e-17,8.121322861072205e-15,7.024714926376746e-27,2.5447844961060587e-28,1.4005284372003846e-35,4.413456125288339e-30,5.502262971752589e-40
4.971710168275258e-09,0.11224537202129735,0.0,0.0,0.0,0.0,0.3299999970020816,0.6699999971916804,2.976336800731086e-09,2.786701431014802e-09,2.1441640953547663e-11,2.1116849852539217e-10,6.787469357764641e-20,1.2787813760187415e-13,1.3131115950142864e-13,1.5595880571360047e-15,2.4337382390635038e-18,3.501249119795193e-14,2.4336468833946403e-14,2.0222735959930078e-19,9.80108262927111e-21,5.558738915039475e-29,1.326302529645208e-23,2.6092019522122145e-17,8.53021645196564e-15,8.077114968374034e-27,3.0315349860221804e-28,1.62747212687805e-35,5.1286191426679474e-30,6.9524783742275395e-40
5.315932528107045e-09,0.11224537202137459,0.0,0.0,0.0,0.0,0.3299999967945148,0.6699999969847799,3.1822785737882303e-09,2.9919714877695312e-09,2.304510024363399e-11,2.1345846693781135e-10,7.295053363164016e-20,1.4748419780677657e-13,1.5205193573669762e-13,1.929751644536563e-15,2.9747168469076417e-18,4.0308569184936234e-14,2.79186359290044e-14,2.505011940390813e-19,1.3026509485943039e-20,7.388059543720646e-29,1.8909470700676923e-23,2.82071950552233e-17,9.350963915786772e-15,1.0529473341732217e-26,4.227205703500158e-28,2.163059204481922e-35,6.816403770464083e-30,1.0834300943113558e-39
5.625732651955654e-09,0.11224537202140679,0.0,0.0,0.0,0.0,0.3299999966077044,0.6699999967982349,3.367625129538343e-09,3.1770473323713603e-09,2.4488207598068834e-11,2.1518653663288085e-10,7.75187706658998e-20,1.6632908401360324e-13,1.7204507051636295e-13,2.309512273812243e-15,3.525372765910511e-18,4.539392338659915e-14,3.1355252811283596e-14,2.999958905050677e-19,1.6557271378693663e-20,9.390553126286089e-29,2.550489856812319e-23,3.0111908502075025e-17,1.0092262954271051e-14,1.3175979064040718e-26,5.599893457288458e-28,2.7493484130860433e-35,8.663964974761602e-30,1.575449988333508e-39
5.9355327758042625e-09,0.11224537202140986,0.0,0.0,0.0,0.0,0.3299999964208937,0.6699999966114285,3.552970705191479e-09,3.3623830997596026e-09,2.5931308008768047e-11,2.1665458102428845e-10,8.208698571942397e-20,1.863095290789488e-13,1.9329546247188197e-13,2.736285827369736e-15,4.140104118682404e-18,5.0780817895637827e-14,3.4993071771594135e-14,3.5556900088706376e-19,2.0760935444308246e-20,1.1774687679819177e-28,3.3827940169197157e-23,3.201762060128261e-17,1.0835411556007694e-14,1.6288811520993336e-26,7.306640189975472e-28,3.447374996516534e-35,1.0863641849140625e-29,2.2435427686614607e-39
6.245332899652871e-09,0.11224537202138862,0.0,0.0,0.0,0.0,0.32999999623408277,0.669999996424405,3.738315305532635e-09,3.5479346829803255e-09,2.737440040508144e-11,2.1790670712325957e-10,8.6655175402876e-20,2.0742478559019776e-13,2.1580356638510304e-13,3.212821450209928e-15,4.822437097002794e-18,5.646868615827631e-14,3.883177491946354e-14,4.175524136153355e-19,2.57170883168982e-20,1.458560133292505e-28,4.419736009905573e-23,3.392432800111463e-17,1.15799499129215e-14,1.9918774091691357e-26,9.404547927081554e-28,4.2703546474281553e-35,1.3457080701544842e-29,3.13562507963972e-39
6.55513302350148e-09,0.11224537202134732,0.0,0.0,0.0,0.0,0.32999999604727154,0.6699999962372004,3.923658934303792e-09,3.7336654727595575e-09,2.8817484711083072e-11,2.1897952421426567e-10,9.122333947600541e-20,2.2967408154629323e-13,2.3956972105586976e-13,3.7418664489051455e-15,5.575897838145343e-18,6.245694052512384e-14,4.287099925431286e-14,4.862739846109731e-19,3.1509443539675225e-20,1.7870772822212517e-28,5.696846130178867e-23,3.5832026187615746e-17,1.232553319099473e-14,2.411909591131051e-26,1.195676172804089e-27,5.232188357766316e-35,1.6488087395392353e-29,4.3089606978114846e-39
