Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250)
0.00014831291049615132,0.11224124214468952,0.0,0.0,0.0,0.0,0.3296018724757522,0.6696966712322233,8.068433483877994e-05,8.36237675339087e-05,6.279418488683599e-07,8.773367201448087e-08,1.987785110225424e-15,4.0623824925190725e-07,0.00016377314588035663,0.00025388250708278584,7.134431361258027e-05,5.990476949168501e-08,3.409237867077695e-08,1.8034410498904645e-08,1.3291197210030402e-07,7.538202585069989e-16,9.773266083028147e-06,9.809295762846575e-11,6.3735919427132e-10,1.5653489193647918e-10,2.1395395362633687e-07,3.806636887499349e-18,7.383433232259718e-17,3.729777877164739e-14,5.3451818593017495e-15,6.558038315355287e-14,1.52651761087007e-10,1.0123297915319776e-16,2.830806809951718e-17,1.278277654745448e-20
0.00015068767579703632,0.11224108147486453,0.0,0.0,0.0,0.0,0.3295913045295891,0.6696889780651135,8.124406652653456e-05,8.481845239131602e-05,6.322917280174077e-07,8.898452194519095e-08,2.001554898699944e-15,4.110326348430057e-07,0.00016820632542078565,0.00026149440985604675,7.388201900559542e-05,6.046964922317282e-08,3.4611838175128417e-08,1.8549879075457187e-08,1.367150952664815e-07,7.753899579545026e-16,1.0235689248430685e-05,1.0017313750880104e-10,6.46278199637782e-10,1.63641856898077e-10,2.281926701888781e-07,4.0337986798200576e-18,7.609108762450985e-17,4.0056012399906347e-14,5.7681996109628625e-15,7.060005385435086e-14,1.6757532009512462e-10,1.1112972976964958e-16,3.129116744136755e-17,1.4232942103906806e-20
0.0001528249645678328,0.11224093516127603,0.0,0.0,0.0,0.0,0.3295817049717975,0.669681996351366,8.174015290162444e-05,8.588903252019211e-05,6.361467894461788e-07,9.010548306617905e-08,2.0137583138829644e-15,4.1532616761134224e-07,0.00017222201517062385,0.0002684219518541421,7.619494586776613e-05,6.097311898843199e-08,3.5078311919183546e-08,1.901769379723669e-08,1.401666082455469e-07,7.949654737497733e-16,1.0663069904910583e-05,1.0204684326711645e-10,6.542800396974704e-10,1.7018188026743352e-10,2.415532362122133e-07,4.246120633430283e-18,7.81469149915424e-17,4.266026672968056e-14,6.169717862986452e-15,7.535234013280674e-14,1.8197077669568276e-10,1.2067626249462835e-16,3.418676277866137e-17,1.565071658954393e-20
0.00015474852446154965,0.11224080211309036,0.0,0.0,0.0,0.0,0.32957299414921637,0.6696756661409767,8.218072163910113e-05,8.684883322386677e-05,6.395702608298783e-07,9.111049391999105e-08,2.0245955062331275e-15,4.1917387578802454e-07,0.00017585670762137838,0.00027471870188116947,7.829984495026604e-05,6.142241398669249e-08,3.549730718183981e-08,1.944184619261691e-08,1.4329596441683917e-07,8.127138529447242e-16,1.1056855994129481e-05,1.0373429955852254e-10,6.614621663305452e-10,1.7618477636207424e-10,2.5402909426668705e-07,4.443718940721715e-18,8.001723397254444e-17,4.510549494358256e-14,6.548496555026444e-15,7.982522961546944e-14,1.957458493809714e-10,1.2981137964968588e-16,3.69729470607104e-17,1.7023620084557457e-20
0.00015667208435526649,0.11224066778722411,0.0,0.0,0.0,0.0,0.32956421618227294,0.6696692918833343,8.261594489167667e-05,8.780513928251977e-05,6.429520391853064e-07,9.21118876885337e-08,2.0353007170866203e-15,4.230067056451213e-07,0.0001795105943549898,0.0002810739276645061,8.042660130913972e-05,6.186821479679257e-08,3.591552533491924e-08,1.9868924891170246e-08,1.4644689084890284e-07,8.305845695008449e-16,1.1459366806932533e-05,1.0542302487558363e-10,6.686273495511854e-10,1.822988069838282e-10,2.669407802605531e-07,4.647598284233878e-18,8.19066029899996e-17,4.764920121088092e-14,6.944274626422845e-15,8.448882238511888e-14,2.103315375196392e-10,1.3948406692472881e-16,3.993838780578931e-17,1.8493547253817865e-20
0.00015859564424898333,0.11224053219859897,0.0,0.0,0.0,0.0,0.32955537137454843,0.6696628737261926,8.304605190132784e-05,8.875798131171146e-05,6.462939092473143e-07,9.310969767158753e-08,2.0458795960404934e-15,4.268253198535882e-07,0.0001831834022777421,0.00028748742249529174,8.257504646912983e-05,6.231064198215375e-08,3.633297665163811e-08,2.029890335825384e-08,1.49619189842051e-07,8.4857650214762e-16,1.1870661998262369e-05,1.0711301526931807e-10,6.757765333646981e-10,1.8852437370627834e-10,2.8029626190753453e-07,4.857869400535293e-18,8.38150573471918e-17,5.029373628465263e-14,7.357545595889605e-15,8.934818977480954e-14,2.2576208822137488e-10,1.497170357344203e-16,4.3091634232811516e-17,2.0065724426202112e-20
0.0001603268481533285,0.11224040910086447,0.0,0.0,0.0,0.0,0.3295473541403667,0.6696570599647497,8.342895272578978e-05,8.961260326949084e-05,6.492688634326308e-07,9.400469064141585e-08,2.055296982056657e-15,4.302504378991161e-07,0.00018650488949840586,0.000293309224869603,8.452705785048886e-05,6.27060365559123e-08,3.6708035941863124e-08,2.068834220916264e-08,1.5249237544836903e-07,8.648719906953563e-16,1.2248387185326773e-05,1.0863512298676847e-10,6.821979460426794e-10,1.9422308740863682e-10,2.9270224801885746e-07,5.052670511379047e-18,8.554901705896086e-17,5.2761988169646825e-14,7.744859677638795e-15,9.389324886455516e-14,2.404009723248876e-10,1.5942500064629093e-16,4.6097418310007477e-17,2.1572585756408294e-20
0.00016205805205767365,0.11224028500151641,0.0,0.0,0.0,0.0,0.3295392832072291,0.6696512108502974,8.38080336073926e-05,9.04644680086183e-05,6.522140157719106e-07,9.48968335744838e-08,2.0646200287128334e-15,4.336649850474817e-07,0.00018984130475291128,0.00029917792828318656,8.649639428664815e-05,6.309887026201712e-08,3.708249060219278e-08,2.1080091368901037e-08,1.5538258580695697e-07,8.812640364089889e-16,1.2633318348165038e-05,1.1015833584946928e-10,6.886079439570956e-10,2.0001278772741764e-10,3.054800320508192e-07,5.252820985919807e-18,8.729850015953782e-17,5.531558097559921e-14,8.147118805399863e-15,9.860482705356345e-14,2.557789073266215e-10,1.696230767205104e-16,4.926909744052555e-17,2.317075230676666e-20
0.00016378925596201882,0.1122401599098449,0.0,0.0,0.0,0.0,0.329531158773651,0.6696453264708601,8.418343581990217e-05,9.131359918496268e-05,6.551304661050158e-07,9.578615196718006e-08,2.073852217559724e-15,4.3706937548169064e-07,0.00019319246900229568,0.00030509340129301367,8.848294782633812e-05,6.348921852437081e-08,3.745634874614118e-08,2.1474133594339498e-08,1.582896923823616e-07,8.977519102887841e-16,1.3025497896977031e-05,1.1168265082105513e-10,6.950071093970338e-10,2.0589378860991386e-10,3.18635480604744e-07,5.45840272394155e-18,8.906354119007231e-17,5.795627630700431e-14,8.564698220110374e-15,1.034867542528448e-13,2.7192275229228123e-10,1.8032907589466858e-16,5.26134826241654e-17,2.4864450433770795e-20
0.00016552045986636398,0.11224003383470078,0.0,0.0,0.0,0.0,0.329522981031635,0.6696394069089195,8.455529333201487e-05,9.216002078948268e-05,6.580192572672482e-07,9.66726717092791e-08,2.0829968497776543e-15,4.404640037634665e-07,0.00019655820888414088,0.00031105551794420583,9.04866147530148e-05,6.387715323254798e-08,3.782961864746431e-08,2.1870452237920525e-08,1.6121357104111173e-07,9.143349083030473e-16,1.3424967926095977e-05,1.1320811314883435e-10,7.013961087142915e-10,2.1186640977507354e-10,3.3217447946164284e-07,5.669498192618388e-18,9.084417729056222e-17,6.068585139968804e-14,8.997978022848939e-15,1.0854290069709095e-13,2.8885997790728835e-10,1.9156121570991504e-16,5.613757607676191e-17,2.6658043993689403e-20
0.00016725166377070915,0.1122399067845053,0.0,0.0,0.0,0.0,0.329514750166973,0.6696334522417169,8.492373319080043e-05,9.300375711070776e-05,6.608813781651439e-07,9.755641899588894e-08,2.0920570558548508e-15,4.4384924578457465e-07,0.00019993835642513993,0.00031706415750999163,9.250729537869358e-05,6.42627429221883e-08,3.82023087257428e-08,2.2269031223020687e-08,1.6415410181856343e-07,9.310123500644195e-16,1.3831770224817364e-05,1.1473478160924915e-10,7.077756168361316e-10,2.1793097786516e-10,3.461029339322324e-07,5.886190263043686e-18,9.264044812837971e-17,6.350609896993568e-14,9.447343248132713e-15,1.1377717756803854e-13,3.066186731375219e-10,2.0333812372811548e-16,5.984857256322458e-17,2.855603663644866e-20
0.0001689828676750543,0.11223977876727807,0.0,0.0,0.0,0.0,0.3295064663595298,0.6696274625415273,8.528887588985346e-05,9.384483270055447e-05,6.637177668780157e-07,9.84374200846972e-08,2.1010358052575026e-15,4.472254597763324e-07,0.0002033327487717463,0.00032311920424717253,9.45448938459959e-05,6.464605294862849e-08,3.857442753889136e-08,2.2669854996236498e-08,1.6711116872544515e-07,9.477835777292624e-16,1.4245946287515277e-05,1.1626263625933624e-10,7.141460904128187e-10,2.2408782334826942e-10,3.6042676918414177e-07,6.1085618642382085e-18,9.445239540204508e-17,6.641882628699976e-14,9.913184087833668e-15,1.1919354323002734e-13,3.252275519182642e-10,2.1567884196771184e-16,6.375385789265931e-17,3.0563073569104875e-20
0.00017071407157939948,0.11223964979065675,0.0,0.0,0.0,0.0,0.3294981297835126,0.6696214378759258,8.565083572301184e-05,9.468327234107203e-05,6.665293130729171e-07,9.931570152872345e-08,2.109935914290483e-15,4.505929871654778e-07,0.0002067412279342045,0.000329220547164004,9.65993179382071e-05,6.50271456543784e-08,3.894598376433262e-08,2.307290851083932e-08,1.700846595352103e-07,9.646479547966054e-16,1.466753732323439e-05,1.1779171091963046e-10,7.205080852887093e-10,2.3033728093758382e-10,3.751519305441351e-07,6.336696519452749e-18,9.628006306062375e-17,6.94258563505186e-14,1.0395895671926737e-14,1.2479599710771336e-13,3.447159598812602e-10,2.2860283136485957e-16,6.78610183225301e-17,3.268394566947315e-20
0.00017244527548374464,0.1122395198619185,0.0,0.0,0.0,0.0,0.32948974060772745,0.6696153783080371,8.600972112250955e-05,9.551910101376146e-05,6.693168606771261e-07,1.0019129014916436e-07,2.1187600545302603e-15,4.5395215343494087e-07,0.00021016364054377435,0.00033536807979952593,9.86704788974965e-05,6.540608052899322e-08,3.931698618574189e-08,2.3478177213801274e-08,1.7307446557742326e-07,9.816048649356942e-16,1.5096584264836936e-05,1.193220784316283e-10,7.268622332207769e-10,2.366796918578849e-10,3.9028438377811955e-07,6.570678247263204e-18,9.812349741740459e-17,7.252902797953933e-14,1.0895878085128847e-14,1.3058857843825226e-13,3.6511388109811784e-10,2.4212997624540346e-16,7.217784293800395e-17,3.492359205198644e-20
0.0001741764793880898,0.11223938898799769,0.0,0.0,0.0,0.0,0.3294812989958216,0.6696092838967735,8.636563498155503e-05,9.635234387153147e-05,6.720812107623853e-07,1.0106421268678085e-07,2.1275107617197085e-15,4.573032690431943e-07,0.0002135998376225713,0.00034156170001373767,0.00010075829125125324,6.578291436153397e-08,3.9687443685897e-08,2.388564699718917e-08,1.7608048158320783e-07,9.98653711103999e-16,1.5533127777729514e-05,1.2085370460236793e-10,7.332088851161764e-10,2.431154003669447e-10,4.0583011536015547e-07,6.810591008583256e-18,9.998274640353031e-17,7.573019438235682e-14,1.1413536707298482e-14,1.3657537532089402e-13,3.8645194483833114e-10,2.5628058880654534e-16,7.671231959079889e-17,3.7287101350525993e-20
0.00017590768329243497,0.11223925717550584,0.0,0.0,0.0,0.0,0.32947280510651544,0.6696031546970592,8.671867496251579e-05,9.718302621082886e-05,6.748231235299378e-07,1.0193449608546385e-07,2.1361904423166265e-15,4.606466301464571e-07,0.00021704967436492794,0.0003478013097888295,0.00010286267264644105,6.61577013868196e-08,4.0057365232590813e-08,2.4295304182760806e-08,1.7910260550733084e-07,1.01579391454427e-15,1.5977208268147092e-05,1.2238660996439484e-10,7.395484937919909e-10,2.496447534430714e-10,4.2179513272014085e-07,7.056519371848175e-18,1.0185785985070777e-16,7.903122452987098e-14,1.1949281949165037e-14,1.4276051808237234e-13,4.0876143236834724e-10,2.710754136257344e-16,8.147264574494621e-17,3.9779716225189914e-20
0.00017763888719678014,0.1122391244307496,0.0,0.0,0.0,0.0,0.3294642590938189,0.6695969907600431,8.706893379014348e-05,9.80111734461731e-05,6.775433205468674e-07,1.0280216755579846e-07,2.1448013805998544e-15,4.639825193668584e-07,0.00022051300993157055,0.0003540868150415018,0.00010498354369177122,6.653049342457109e-08,4.042675986917737e-08,2.4707135521423315e-08,1.8214073834021903e-07,1.0330249137189963e-15,1.6428865890997724e-05,1.239208890069746e-10,7.458816773500443e-10,2.5626810425472414e-10,4.3818546446804695e-07,7.308548527540032e-18,1.0374888994234004e-16,8.24340036257336e-14,1.2503529172966367e-14,1.4914817529064345e-13,4.3207428377037823e-10,2.8653563218265434e-16,8.646723258819167e-17,4.240683634355431e-20
0.0001793700911011253,0.11223899075974568,0.0,0.0,0.0,0.0,0.32945566110723856,0.6695907921332956,8.741649953000775e-05,9.883681108789279e-05,6.802424874681743e-07,1.0366725408966439e-07,2.153345746935086e-15,4.6731120664336345e-07,0.00022398970725625021,0.0003604181254457204,0.00010712082780747937,6.69013400113396e-08,4.0795636704415747e-08,2.512112814399034e-08,1.8519478398883822e-07,1.0503461636266863e-15,1.688814055730025e-05,1.2545649312441462e-10,7.522086928561547e-10,2.629858085763045e-10,4.550071606115729e-07,7.566763462789211e-18,1.0565589007384659e-16,8.594043103315031e-14,1.3076699191786341e-14,1.557425661771208e-13,4.5642310477412814e-10,3.026828673897677e-16,9.170469759401954e-17,4.517401900476843e-20
0.00018110129500547046,0.11223885616823814,0.0,0.0,0.0,0.0,0.3294470112919714,0.6695845588609997,8.776145585384552e-05,9.965996471924203e-05,6.829212756152484e-07,1.045297827834417e-07,2.161825603084248e-15,4.706329497982835e-07,0.0002274796328617716,0.0003667951542649583,0.00010927445108251863,6.727028852667566e-08,4.116400490130871e-08,2.553726954383132e-08,1.8826464913415212e-07,1.067757135000666e-15,1.735507194125765e-05,1.2699342063891772e-10,7.58529879058214e-10,2.69798223318911e-10,4.722662927569482e-07,7.83124975749271e-18,1.0757891511918485e-16,8.95524218033271e-14,1.3669217968127038e-14,1.6254795406557464e-13,4.818411736322233e-10,3.195391881518471e-16,9.719387674620448e-17,4.80869840389874e-20
0.00018283249890981563,0.11223872066171445,0.0,0.0,0.0,0.0,0.3294383097890893,0.6695782909841271,8.810388229098854e-05,0.00010048065997520819,6.85580303734899e-07,1.0538978104677324e-07,2.170242907895993e-15,4.7394799520385194e-07,0.00023098265668652993,0.00037321781819361894,0.00011144434213897974,6.76373843128568e-08,4.1531873676607265e-08,2.5955547590581343e-08,1.9135024305486072e-07,1.0852573133122186e-15,1.782969948699127e-05,1.285317956784474e-10,7.648458689177253e-10,2.7670571131440223e-10,4.899689542862561e-07,8.102093802477752e-18,1.0951802250681681e-16,9.327190777925804e-14,1.42815163664921e-14,1.6956863820310269e-13,5.083624480155902e-10,3.371271139387396e-16,1.0294383163820069e-16,5.115161746742306e-20
0.0001845637028141608,0.11223858424541708,0.0,0.0,0.0,0.0,0.3294295567357129,0.6695719885406053,8.84438544658229e-05,0.00010129892252507634,6.88220160640131e-07,1.0624727594304222e-07,2.1785995251622474e-15,4.772565786076845e-07,0.0002344986519221194,0.0003796860372073497,0.00011363043200348378,6.800267078766483e-08,4.1899252284805125e-08,2.637595048131374e-08,1.9445147753904362e-07,1.1028461982578353e-15,1.831206241495025e-05,1.3007155823393648e-10,7.711568441141957e-10,2.837086380969502e-10,5.081212605352706e-07,8.379381620913185e-18,1.114732705041559e-16,9.710083471121831e-14,1.49140308745113e-14,1.7680897015426512e-13,5.360215719172558e-10,3.5546961936370657e-16,1.0896383761530009e-16,5.437397123820506e-20
0.00018629490671850596,0.1122384469243587,0.0,0.0,0.0,0.0,0.3294207522651763,0.6695656515654753,8.878144432371656e-05,0.00010211477805366276,6.908414064334218e-07,1.0710229451936178e-07,2.1868972278360644e-15,4.805589255290026e-07,0.00023802749485856139,0.00038619973442159764,0.00011583265398531031,6.836618955187314e-08,4.226615000452098e-08,2.6798466716558297e-08,1.9756826677779414e-07,1.120523303163946e-15,1.8802199728011443e-05,1.3161267263213255e-10,7.774630102521413e-10,2.90807368719724e-10,5.267293489594505e-07,8.66319976598797e-18,1.134447182489251e-16,1.0104116380866113e-13,1.5567203294605033e-14,1.8427334847132496e-13,5.648538826037426e-10,3.74590138793331e-16,1.1526339688161948e-16,5.77602684301502e-20
0.00018802611062285112,0.11223830870333718,0.0,0.0,0.0,0.0,0.32941189650719654,0.6695592800910567,8.911672036457481e-05,0.00010292825224178563,6.934445738882962e-07,1.0795486423778728e-07,2.195137702676908e-15,4.838552518669406e-07,0.00024156906472454226,0.00039275883594530055,0.00011805094355009313,6.872798050078504e-08,4.263257615513506e-08,2.7223085130855273e-08,2.007005271776375e-07,1.1382881539293126e-15,1.930015021784559e-05,1.3315530003068487e-10,7.837650433659671e-10,2.980022742540778e-10,5.457993792877545e-07,8.953635846103426e-18,1.1543242803577822e-16,1.0509487386599505e-13,1.624148020558631e-14,1.9196620403582357e-13,5.94895418259323e-10,3.945125714169113e-16,1.218522504190381e-16,6.131690799930031e-20
0.00018975731452719629,0.11223816958693435,0.0,0.0,0.0,0.0,0.32940298958798897,0.6695528741470513,8.944974780013582e-05,0.000103739370756813,6.960301708159158e-07,1.0880501201693111e-07,2.2033225570183464e-15,4.871457645965586e-07,0.00024512324358201727,0.00039936327078267066,0.00012028523823403668,6.908808189906889e-08,4.2998540066555626e-08,2.7649794831496053e-08,2.0384817733957373e-07,1.1561402888894351e-15,1.9805952469254994e-05,1.346993510501914e-10,7.900630064473242e-10,3.052937266966154e-10,5.65337533635831e-07,9.250776890067046e-18,1.17436461982225e-16,1.0926395681839625e-13,1.693731410563668e-14,1.9989202483565127e-13,6.261829236025912e-10,4.152612849711556e-16,1.2874035891765134e-16,6.505046296366185e-20
0.00019148851843154145,0.11223802957956236,0.0,0.0,0.0,0.0,0.32939403163041364,0.6695464337606883,8.978058875637628e-05,0.00010454815923542938,6.985986806912103e-07,1.0965276495002965e-07,2.2114533213553197e-15,4.904306620124975e-07,0.00024868991618775486,0.00040601297070676337,0.00012253547753448258,6.944653047725565e-08,4.336405107687534e-08,2.8078585210157017e-08,2.070111379361346e-07,1.1740792581332676e-15,2.031964486577807e-05,1.3624485719680704e-10,7.963572326812992e-10,3.126821004296123e-10,5.85350016653287e-07,9.554710778996936e-18,1.1945688396650218e-16,1.1355042148311315e-13,1.7655162626689945e-14,2.0805533950949124e-13,6.587538572527637e-10,4.368611206252446e-16,1.3593792491616672e-16,6.896768774025744e-20
0.00019321972233588662,0.11223788868543248,0.0,0.0,0.0,0.0,0.3293850227541182,0.6695399589568566,9.010930246893037e-05,0.00010535464326932085,7.011505644834147e-07,1.1049815007758372e-07,2.219531454940649e-15,4.937101344124195e-07,0.0002522689698611708,0.0004127078701373634,0.00012480160280354912,6.980336152507856e-08,4.372911854517504e-08,2.850944592485842e-08,2.101893315926991e-07,1.1921046228255033e-15,2.0841265595158994e-05,1.3779185035371486e-10,8.026480477968605e-10,3.201677719315607e-10,6.05843055651187e-07,9.865525724802245e-18,1.214937595892518e-16,1.1795629215771964e-13,1.8395488711593624e-14,2.1646072086241774e-13,6.926463992414539e-10,4.593373979623616e-16,1.4345538930658841e-16,7.30755194943706e-20
