Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416)
5.0082150560895354e-05,0.11224537291266201,0.0,0.0,0.0,0.0,0.32993356755944625,0.6699449362869181,3.7784985627749043e-05,2.9542462995222374e-05,2.9416550756232564e-07,3.1098100967994e-08,9.311973684039312e-16,1.5584815061267047e-07,2.0429394542455222e-05,2.908707971453622e-05,3.7805889315490472e-06,2.565609870397109e-08,1.1619397604460759e-08,2.0608214552503072e-09,1.5109543189013163e-08,8.569491192005004e-17,3.426627023930599e-07,1.6474903002339918e-11,2.0404901016122104e-10,3.6326978356804814e-12,1.3279651345272022e-09,5.122252923994518e-20,7.959838192815898e-18,1.0839503561701333e-16,1.2725747392200009e-17,1.7465568495992806e-16,1.1231646154093531e-13,7.448406315407104e-20,9.752842083279145e-21,8.989665795917414e-26,1.9131499327614295e-24,2.040104191071052e-23,8.768349308364553e-18,3.563788626835116e-24,4.814546343781032e-22
5.15191728277519e-05,0.11224535939625052,0.0,0.0,0.0,0.0,0.32993050946163655,0.6699425405090259,3.8859785064045634e-05,3.0382073015565333e-05,3.025321300744135e-07,3.197794508437524e-08,9.57682380178193e-16,1.605798306563698e-07,2.167328747187048e-05,3.086494640280642e-05,4.1291783544083565e-06,2.6389069737736095e-08,1.1955130847062097e-08,2.1907465368756e-09,1.6065705791395805e-08,9.111786011797621e-17,3.750122842907826e-07,1.7413868701570944e-11,2.1135767350284095e-10,4.07543467770466e-12,1.5355262031429234e-09,5.775865070204999e-20,8.466857977159047e-18,1.289030990204971e-16,1.5161604038585916e-17,2.077662868436583e-16,1.3765714999310257e-13,9.12890590989936e-20,1.2293159509907931e-20,1.13308924731235e-25,2.4115437805708703e-24,2.5715708368943538e-23,1.1377367163595905e-17,4.624176180827547e-24,6.427204272583477e-22
5.295619509460844e-05,0.11224534443136991,0.0,0.0,0.0,0.0,0.32992738746293954,0.6699400989694011,3.9921598996480895e-05,3.122117409528757e-05,3.1079758336689695e-07,3.285728186598927e-08,9.83847135148329e-16,1.6528797585052257e-07,2.2952747303869075e-05,3.269589529092933e-05,4.497428547306914e-06,2.711557327387952e-08,1.229099214176765e-08,2.3246916683456453e-09,1.7051585678244873e-08,9.670935213253564e-17,4.093774193362068e-07,1.8372587026959856e-11,2.1867757103538336e-10,4.5553290641141206e-12,1.767943564022978e-09,6.489848266271774e-20,8.990042531821277e-18,1.5246990659168e-16,1.796836828102198e-17,2.4584644017177505e-16,1.677187071996528e-13,1.112247588844916e-19,1.538721508244905e-20,1.4186768361144202e-25,3.019519208148859e-24,3.2198907603002236e-23,1.4654371361690536e-17,5.956049089683513e-24,8.510425229564902e-22
5.439321736146499e-05,0.11224532798683803,0.0,0.0,0.0,0.0,0.3299242019458547,0.6699376119936887,4.096982078003875e-05,3.205972072428656e-05,3.189571443920287e-07,3.373605703903305e-08,1.0096766822427429e-15,1.6997046414643804e-07,2.426737588813658e-05,3.457965391346394e-05,4.885620365069444e-06,2.783529502870021e-08,1.2626967477566914e-08,2.4626276941360946e-09,1.8066969599318727e-08,1.0246817849892824e-16,4.4581957308225335e-07,1.9350248797456078e-11,2.260036917157462e-10,5.073903429383646e-12,2.0272609633322884e-09,7.267612543284013e-20,9.529316813559874e-18,1.794253157382021e-16,2.1187721510347388e-17,2.8944085144107017e-16,2.031967153708554e-13,1.3475244671758467e-19,1.913181884009047e-20,1.7649507053041634e-25,3.7567129340274514e-24,4.006003748125297e-23,1.874358598162268e-17,7.618021816582835e-24,1.1181802064237842e-21
5.583023962832153e-05,0.1122453100349372,0.0,0.0,0.0,0.0,0.3299209533181952,0.6699350799315721,4.200390256724058e-05,3.289766527990067e-05,3.2700654798562494e-07,3.4614214468038196e-08,1.035157519846496e-15,1.746253294126714e-07,2.5616753980949608e-05,3.651592694297998e-05,5.29400308730202e-06,2.85479492375907e-08,1.2963041823660454e-08,2.604522706896007e-09,1.9111623822093007e-08,1.0839301358556198e-16,4.843997469606464e-07,2.0346038189136214e-11,2.333312387361853e-10,5.632638922646634e-12,2.315602887522551e-09,8.112620995611299e-20,1.0084595993650348e-17,2.1011922941431174e-16,2.4864180345553982e-17,3.3912916418577683e-16,2.4486138554142596e-13,1.6238289786930823e-19,2.36362851480384e-20,2.182399065574942e-25,4.645459052205996e-24,4.9537259571661625e-23,2.3814691718367607e-17,9.67905429128013e-24,1.458336997059724e-21
5.7267261895178076e-05,0.11224529055135063,0.0,0.0,0.0,0.0,0.32991764201102536,0.6699325031546983,4.3023354914683876e-05,3.373495832843296e-05,3.349419837713099e-07,3.5491696532234284e-08,1.0602775860000926e-15,1.7925076314271625e-07,2.7000443116439052e-05,3.8504397942898404e-05,5.722794735084629e-06,2.925327856516661e-08,1.329919924980936e-08,2.750342246110245e-09,2.0185295513162576e-08,1.1448242342874317e-16,5.251784371783373e-07,2.1359148027853294e-11,2.406556763152769e-10,6.232956650103561e-12,2.635172020951699e-09,9.028369550703759e-20,1.0655786087250388e-17,2.44921586835635e-16,2.90452055398823e-17,3.9552654839844495e-16,2.935622334410029e-13,1.9467947953886076e-19,2.9025270247513976e-20,2.6830610869519666e-25,5.7113931663442754e-24,6.090394137965918e-23,3.006630824744774e-17,1.2219866875473518e-23,1.888657324151598e-21
5.870428416203462e-05,0.11224526951512973,0.0,0.0,0.0,0.0,0.3299142684765885,0.6699298820546086,4.402774605083089e-05,3.4571548919822667e-05,3.4276009048458616e-07,3.636844438570441e-08,1.0850262404322673e-15,1.8384511438552586e-07,2.8417987477324742e-05,4.054473113248401e-05,6.172182561173376e-06,2.9951053831426585e-08,1.3635423038044993e-08,2.9000494821595364e-09,2.1287714172211982e-08,1.2073487386555213e-16,5.682155965786194e-07,2.23887700894951e-11,2.4797269678549234e-10,6.87622604585978e-12,2.9882464372369373e-09,1.001840316421449e-19,1.1242784761918668e-17,2.8422257309771773e-16,3.378119663014982e-17,4.592838755330309e-16,3.502327710816523e-13,2.3226126214084e-19,3.5437611367886786e-20,3.2804528970537852e-25,6.983295531762072e-24,7.446698367917646e-23,3.772980615589043e-17,1.5334489625926812e-23,2.42963111912509e-21
6.0141306428891165e-05,0.11224524690860106,0.0,0.0,0.0,0.0,0.3299108331862535,0.6699272170406936,4.5016700846459464e-05,3.540738487259679e-05,3.504579479691661e-07,3.724439821667362e-08,1.1093942392262248e-15,1.8840688786252961e-07,2.9868915743993794e-05,4.263657314235213e-05,6.642323690992245e-06,3.064107357360016e-08,1.3971695786831167e-08,3.0536053984108652e-09,2.2418593060612417e-08,1.271487386362954e-16,6.135705994121637e-07,2.3434088463435862e-11,2.552781953204318e-10,7.563775612688094e-12,3.3771766020418547e-09,1.1086322039850274e-19,1.18454821041821e-17,3.284317425078728e-16,3.912539033636084e-17,5.310864969160751e-16,4.1589517277374523e-13,2.758061136348003e-19,4.302620361054406e-20,3.989597969330932e-25,8.493155760312595e-24,9.056751049873076e-23,4.707346469731262e-17,1.9131951906694438e-23,3.105547929574451e-21
6.15783286957477e-05,0.11224522271729674,0.0,0.0,0.0,0.0,0.32990733662848254,0.6699245085381744,4.598989949672027e-05,3.6242413048572596e-05,3.5803306683693895e-07,3.811949767015554e-08,1.133373702085305e-15,1.929347427951798e-07,3.135274291994069e-05,4.4779554756433193e-05,7.133345908614806e-06,3.1323163489667084e-08,1.4307999526096847e-08,3.2109690078146356e-09,2.3577630607731504e-08,1.3372230736044307e-16,6.61302209124627e-07,2.4494313737973933e-11,2.62568371820799e-10,8.296858374468987e-12,3.804382249504538e-09,1.2235732897979177e-19,1.2463761139534916e-17,3.7797738013215285e-16,4.5134008495289434e-17,6.11654449162937e-16,4.916649180300266e-13,3.2605377852743376e-19,5.196410402919021e-20,4.827621401086549e-25,1.0277435938009523e-23,1.095943384867734e-22,5.840698735182065e-17,2.3738116819183766e-23,3.945245238466878e-21
6.301535096260424e-05,0.11224519692983646,0.0,0.0,0.0,0.0,0.3299037793068374,0.6699217569861311,4.694707595728577e-05,3.707657961605754e-05,3.6548337631157364e-07,3.899368208820187e-08,1.156958073849172e-15,1.9742749114544558e-07,3.2868972117916714e-05,4.69732926252666e-05,7.64534856550378e-06,3.1997175757183886e-08,1.4644315826525227e-08,3.372097547946334e-09,2.4764511860583297e-08,1.404537937583731e-16,7.114685490778734e-07,2.5568676840625765e-11,2.698397066426303e-10,9.076651616368126e-12,4.272349106013996e-09,1.3470265348807955e-19,1.3097498640856885e-17,4.333072973128398e-16,5.1866336512367044e-17,7.017434802570636e-16,5.787553795450452e-13,3.8380892045047285e-19,6.24436496456535e-20,5.813707990018169e-25,1.2376982135347763e-23,1.3198303329435474e-22,7.208639172543796e-17,2.929766846902617e-23,4.9827685279296566e-21
6.445237322946078e-05,0.11224516953782827,0.0,0.0,0.0,0.0,0.32990016173802533,0.6699189628355777,4.7888016153401004e-05,3.7909830301413154e-05,3.7280721038170354e-07,3.986689056635288e-08,1.1801420806668747e-15,2.0188409273863128e-07,3.441709630408532e-05,4.9217390950602403e-05,8.178403603832428e-06,3.266298819572985e-08,1.498062588394646e-08,3.536946633250886e-09,2.59789099372706e-08,1.473413438948203e-16,7.641270762638967e-07,2.6656384025978746e-11,2.7708881211522965e-10,9.904307133901082e-12,4.783625454059044e-09,1.4793630791835587e-19,1.3746566122811017e-17,4.948877403568692e-16,5.938438557794203e-17,8.021424997023991e-16,6.784823585607577e-13,4.499441298482656e-19,7.467048726508116e-20,6.968618207545512e-25,1.4835995875543447e-23,1.5820494173673973e-22,8.851928415197969e-17,3.597625587810202e-23,6.2578571320271174e-21
6.588939549631731e-05,0.11224514053573158,0.0,0.0,0.0,0.0,0.32989648445000175,0.6699161265475988,4.881255599826086e-05,3.8742110626565704e-05,3.8000329223150585e-07,4.07390624290151e-08,1.2029216807096255e-15,2.0630365092374268e-07,3.599659998754291e-05,5.151144312475722e-05,8.73255667307187e-06,3.332050335408081e-08,1.5316910617211937e-08,3.7054704711233686e-09,2.722048736241096e-08,1.543830437528242e-16,8.193345579142563e-07,2.775667466759297e-11,2.843126038065761e-10,1.0780905747497013e-11,5.340818726290956e-09,1.620953125912021e-19,1.4410830152880138e-17,5.632011282803965e-16,6.77529935323155e-17,9.136721654657815e-16,7.922685384474661e-13,5.254028774284189e-19,8.887418465229173e-20,8.315714898902064e-25,1.7704215667092693e-23,1.8879045475662247e-22,1.0817053331861917e-16,4.396279739179765e-23,7.816925013380982e-21
6.732641776317385e-05,0.11224510992073651,0.0,0.0,0.0,0.0,0.32989274798013607,0.6699132485915507,4.9720579237852336e-05,3.957336613305845e-05,3.87070717382969e-07,4.1610137622643815e-08,1.2252940107973996e-15,2.1068541017610386e-07,3.7606960852689804e-05,5.385503332046427e-05,9.307828330126217e-06,3.396964754731044e-08,1.5653150783047916e-08,3.877622091625177e-09,2.848889741850866e-08,1.615769268979053e-16,8.7714705099784e-07,2.8868860541531033e-11,2.9150841730558365e-10,1.1707405621310815e-11,5.946592070217729e-09,1.772162153261792e-19,1.5090152877218015e-17,6.387479403968842e-16,7.704027660020476e-17,1.0371884904428908e-15,9.2164785851885e-13,6.112024147129216e-19,1.0531391202505262e-19,9.88151904689092e-25,2.1038098983686405e-23,2.2434161157052126e-22,1.3156835159343384e-16,5.347195144890663e-23,9.714201664033309e-21
6.876344003003039e-05,0.11224507769261252,0.0,0.0,0.0,0.0,0.3298889528734416,0.6699103294433365,5.061201516600397e-05,4.0403542593356285e-05,3.940089361948642e-07,4.248005638543485e-08,1.247257331008631e-15,2.150287499550043e-07,3.9247651326359104e-05,5.624773802785184e-05,9.904215303247673e-06,3.461036976577672e-08,1.5989327040908952e-08,4.053353445068202e-09,2.978378559311593e-08,1.6892098268597986e-16,9.376198844983885e-07,2.9992198652391986e-11,2.986736032455354e-10,1.268475780047821e-11,6.603660740792308e-09,1.933369201453675e-19,1.5784393506119197e-17,7.220469861928512e-16,8.731698725866245e-17,1.173580014566989e-15,1.068269792252079e-12,7.084366111964142e-19,1.242590533906331e-19,1.1694013767017808e-24,2.4897218727868695e-23,2.654936730439406e-22,1.5931079866846326e-16,6.474676114326736e-23,1.2012253626798478e-20
7.020046229688693e-05,0.11224504385357267,0.0,0.0,0.0,0.0,0.32988509968087937,0.669907369583756,5.148683622686335e-05,4.123258620673156e-05,4.0081773506755464e-07,4.33487596059245e-08,1.2688109651908505e-15,2.193331766222098e-07,4.091814007607804e-05,5.868912753381451e-05,1.0521691810175281e-05,3.5242640504871405e-08,1.6325420009588777e-08,4.2326155642808874e-09,3.110479081841027e-08,1.764131632939321e-16,1.0008076444520827e-06,3.1125935313984725e-11,3.058056495801057e-10,1.3713900316172161e-11,7.314788613163398e-09,2.1049571310399814e-19,1.6493408555981282e-17,8.136295650645147e-16,9.865613381588514e-17,1.3237612464970685e-15,1.2339035258228777e-12,8.182787253983487e-19,1.459994601170679e-19,1.378368092607502e-24,2.9346464661759875e-23,3.1293859684014543e-22,1.9207271315094424e-16,7.80614694663888e-23,1.4782987511268132e-20
7.163748456374347e-05,0.1122450084081169,0.0,0.0,0.0,0.0,0.3298811889577444,0.6699043694969432,5.234505553181454e-05,4.2060443779022265e-05,4.074972166856117e-07,4.421618981596917e-08,1.289955238393057e-15,2.2359832045339316e-07,4.261789343349284e-05,6.11787673301169e-05,1.1160210912319354e-05,3.586645064191391e-08,1.6661410396771896e-08,4.415358880631843e-09,3.245154656072121e-08,1.8405138989835776e-16,1.0667641615956319e-06,3.226949910821113e-11,3.1290277591363027e-10,1.4795570762015232e-11,8.082784928852625e-09,2.287287732636718e-19,1.7217051396461472e-17,9.140415774078171e-16,1.1113430670464194e-16,1.488680271714759e-15,1.420442019473837e-12,9.419840982096652e-19,1.7087499001071757e-19,1.6186229849087299e-24,3.4461842901113816e-23,3.674868808324339e-22,2.306130834455737e-16,9.372451171999887e-23,1.8109558849814917e-20
7.30745068306e-05,0.1122449713628862,0.0,0.0,0.0,0.0,0.32987722126213476,0.6699013296688814,5.3186724315511454e-05,4.2887062891286605e-05,4.1404778077116185e-07,4.508229038872973e-08,1.310691415946065e-15,2.278239310568702e-07,4.434637674378473e-05,6.371621945592034e-05,1.1819705895802047e-05,3.648181024400833e-08,1.699727907037566e-08,4.601533288615573e-09,3.3823682218290347e-08,1.9183356060317932e-16,1.13554250154525e-06,3.3422266594081674e-11,3.1996320234586983e-10,1.5930468857279135e-11,8.910500766776803e-09,2.480739296443447e-19,1.7955174463850374e-17,1.023849651118777e-15,1.2483111397338834e-16,1.6693210637960755e-15,1.629905966920841e-12,1.0808927786238284e-18,1.9923666695502993e-19,1.8939102627575155e-24,4.032305234623799e-23,4.29988401226636e-22,2.7578286570196047e-16,1.1208169617372186e-22,2.2087191662238098e-20
7.451152909745654e-05,0.11224493272650121,0.0,0.0,0.0,0.0,0.32987319715349755,0.669898250586007,5.401192936777648e-05,4.3712392054001145e-05,4.204701043468201e-07,4.594700506219586e-08,1.3310216410213155e-15,2.320098658136233e-07,4.610305563567553e-05,6.630104377556012e-05,1.2500091664036152e-05,3.708874724918756e-08,1.7333007031320177e-08,4.7910881244776545e-09,3.522082438035176e-08,1.9975755758155896e-16,1.2071949574113866e-06,3.458342292010485e-11,3.2698469308789345e-10,1.7119445072904624e-11,9.8008255500775e-09,2.685718174065769e-19,1.8707630332153035e-17,1.143629715454601e-15,1.398271404451602e-16,1.8666851914520678e-15,1.8644476382459396e-12,1.2364320722074847e-18,2.314310971390678e-19,2.2080227006007926e-24,4.70108315135711e-23,5.01304120266982e-22,3.2853325866459313e-16,1.3351956699167686e-22,2.6823711589127976e-20
7.594855136431308e-05,0.11224489250941867,0.0,0.0,0.0,0.0,0.32986911719125983,0.6698951327339017,5.4820790444737307e-05,4.453638084184741e-05,4.267651202017341e-07,4.681028057531573e-08,1.350948866412116e-15,2.3615608458605109e-07,4.788739721708102e-05,6.893279918420812e-05,1.3201266133239034e-05,3.768730625985667e-08,1.7668575560952504e-08,4.983972662985553e-09,3.6642597452993247e-08,2.0782125062432219e-16,1.2817730445409756e-06,3.575256531616516e-11,3.3396641682108686e-10,1.836302407213658e-11,1.0756684301995251e-08,2.9025728169644136e-19,1.9474268668873397e-17,1.2739642038186103e-15,1.5620695802355447e-16,2.0818025118551464e-15,2.1263546061571524e-12,1.4101190122146147e-18,2.6789629298694234e-19,2.565681922241089e-24,5.462566300608075e-23,5.825055429914072e-22,3.8992438663381863e-16,1.584689230075484e-22,3.2442531004106965e-20
7.724187140448396e-05,0.11224485497254405,0.0,0.0,0.0,0.0,0.3298653979317739,0.6698922939190003,5.5534914810790895e-05,4.527678401210857e-05,4.323227486749716e-07,4.7585954555349143e-08,1.3685418507537462e-15,2.3985377269224084e-07,4.951651786811631e-05,7.13411406585461e-05,1.3850000530678376e-05,3.821889554875662e-08,1.797043574676822e-08,5.160373618508813e-09,3.7942941530870695e-08,2.1519624997950656e-16,1.3514366862084158e-06,3.6811126512690296e-11,3.4021489478172704e-10,1.9529377282084662e-11,1.1675432241779135e-08,3.1082186222766746e-19,2.0176246333094546e-17,1.4007917235943299e-15,1.722041936609914e-16,2.2914700043229788e-15,2.387470746222462e-12,1.5832815063096851e-18,3.04718235444243e-19,2.9286895644479782e-24,6.235426483323985e-23,6.6492016564659905e-22,4.535355017179153e-16,1.8432035660677946e-22,3.8369116439155303e-20
7.840585944063776e-05,0.11224482011119959,0.0,0.0,0.0,0.0,0.329862012638367,0.6698897127604415,5.616651748757027e-05,4.594215553532105e-05,4.372380819426146e-07,4.828299687804613e-08,1.3841016136587018e-15,2.431543147476871e-07,5.100119939370293e-05,7.354057964820776e-05,1.4448098448897902e-05,3.8691609358227496e-08,1.8241975892052226e-08,5.321374545379337e-09,3.912982197904777e-08,2.219277318150624e-16,1.4162253869065475e-06,3.776852401353196e-11,3.4580916780423303e-10,2.061767868934729e-11,1.2551536814961237e-08,3.3020388388427917e-19,2.0817656428786436e-17,1.5230363915396672e-15,1.8767388081131065e-16,2.4938578656367597e-15,2.6446474084301463e-12,1.753831486894513e-18,3.413739293860791e-19,3.291769976810882e-24,7.008432474809326e-23,7.473503367483573e-22,5.183653396307957e-16,2.1066696230105315e-22,4.4504831614843047e-20
7.956984747679157e-05,0.11224478423657556,0.0,0.0,0.0,0.0,0.32985859168778353,0.6698871070199889,5.678770477807138e-05,4.6606562079692585e-05,4.4207228741122473e-07,4.897900394971062e-08,1.399404562000556e-15,2.4642903806082715e-07,5.250309320399342e-05,7.577002818081542e-05,1.5059605660453665e-05,3.9158954069175724e-08,1.8513379280766617e-08,5.4844696591471374e-09,4.033219404366646e-08,2.287470755201388e-16,1.4830226303992134e-06,3.8730158957587496e-11,3.513753852645107e-10,2.1742786060044856e-11,1.347593927087384e-08,3.5043334071277485e-19,2.146810782797041e-17,1.6532915839020671e-15,2.0420939936973983e-16,2.70981663930323e-15,2.9243076100440732e-12,1.9392917145403398e-18,3.8164489222305416e-19,3.692474714403588e-24,7.861530517557308e-23,8.383211939014099e-22,5.911548568575433e-16,2.402482268680763e-22,5.1495567136996936e-20
8.073383551294537e-05,0.11224474735708921,0.0,0.0,0.0,0.0,0.3298551353720392,0.6698844769490482,5.7398592386527346e-05,4.7269979391189375e-05,4.4682626622187376e-07,4.967395062209567e-08,1.4144535483671608e-15,2.496780928738215e-07,5.402192350464956e-05,7.802925462960442e-05,1.568444131493152e-05,3.96209800013068e-08,1.8784636735950693e-08,5.649632194457497e-09,4.154985865187033e-08,2.356531520374248e-16,1.551854295231323e-06,3.969585004316317e-11,3.569134401813235e-10,2.2904802321169064e-11,1.4450248980633844e-08,3.715300070461611e-19,2.2127522355094372e-17,1.7919000016839516e-15,2.2186170201234064e-16,2.939956260412185e-15,3.227942407266183e-12,2.1406510023598217e-18,4.258145217946205e-19,4.133982912316056e-24,8.801486527969527e-23,9.38554226529283e-22,6.727192145452973e-16,2.733953972323039e-22,5.944338278716009e-20
