Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166)
1.255399829837852e-09,0.11224537201263023,0.0,0.0,0.0,0.0,0.32999999924300527,0.6699999993555235,7.528021821904349e-10,6.402816247321154e-10,4.186835985850343e-12,1.167100169130163e-10,1.3253644164995526e-20,5.678217508247121e-15,5.234627830884209e-15,1.602146297938397e-17,3.934871372287663e-20,1.700499940413111e-15,1.4429002648701296e-15,1.9153836347205567e-21,2.1681493284254653e-23,1.2296642769751117e-31,6.862615599948024e-27,3.6815519058770434e-18,7.501763864788997e-16,3.39050146184475e-29,3.200476977853653e-31
1.3668956739743212e-09,0.11224537201333093,0.0,0.0,0.0,0.0,0.32999999917577416,0.669999999294533,8.195273356410056e-10,7.007657211785985e-10,4.691451116677444e-12,1.2345647394359099e-10,1.4851031409804475e-20,6.969620744828081e-15,6.476797621932836e-15,2.1523196913394153e-17,5.0772735346024446e-20,2.0661202947496255e-15,1.7168751086052867e-15,2.5936857189084864e-21,3.2111410966486587e-23,1.8211985683970973e-31,1.1100450953771006e-26,4.2829006154523e-18,9.010623446275163e-16,4.759390938090122e-29,4.891281216291241e-31
1.4783915181107905e-09,0.11224537201398267,0.0,0.0,0.0,0.0,0.32999999910854294,0.6699999992331066,8.862485752202574e-10,7.616815132173547e-10,5.1998476036130875e-12,1.2977121438144583e-10,1.6460388792746887e-20,8.405219505818886e-15,7.867206456683967e-15,2.821303451605791e-17,6.421698952815975e-20,2.4702058660648036e-15,2.015503365038812e-15,3.423568148082298e-21,4.604081256542052e-23,2.611207311812122e-31,1.726987309951325e-26,4.90202114834628e-18,1.062859018288775e-15,6.505157338008894e-29,7.2312644910547865e-31
1.5898873622472597e-09,0.11224537201458881,0.0,0.0,0.0,0.0,0.3299999990413118,0.6699999991712737,9.529668727615542e-10,8.230010722372181e-10,5.711052933951968e-12,1.356821676570925e-10,1.8078637759210988e-20,9.985899151894085e-15,9.40776767235405e-15,3.621711034807557e-17,7.984585866140669e-20,2.912977146637907e-15,2.3389307305781197e-15,4.421880035931818e-21,6.421249904293998e-23,3.6418188672497334e-31,2.5987155063655275e-26,5.535095984596735e-18,1.2346670649627308e-15,8.690990686898134e-29,1.0391137866427346e-30
1.701383206383729e-09,0.11224537201515228,0.0,0.0,0.0,0.0,0.3299999989740805,0.6699999991090607,1.0196828963095817e-09,8.846982999340453e-10,6.224398688931178e-12,1.4121543282269469e-10,1.9703662384413987e-20,1.1712275665942745e-14,1.1100044106869497e-14,4.5662341108033186e-17,9.782370295662411e-20,3.3945959336135205e-15,2.6872914966014883e-15,5.6056151839743314e-21,8.744731624652996e-23,4.959587968111393e-31,3.799252437002568e-26,6.179057682656599e-18,1.4156209243728711e-15,1.138488576977156e-28,1.4568910260146544e-30
1.8128790505201981e-09,0.11224537201567594,0.0,0.0,0.0,0.0,0.3299999989068493,0.6699999990464927,1.0863971835914037e-09,9.467487897101252e-10,6.739346892818429e-12,1.4639541714969352e-10,2.1333759669912048e-20,1.3584846503881346e-14,1.2945396276175295e-14,5.667598966273253e-17,1.1831487438088792e-19,3.915196138089049e-15,3.0607094147872912e-15,6.99184302243416e-21,1.1664524807611766e-22,6.615557721604687e-31,5.416275940880467e-26,6.8315935207890325e-18,1.6049210677624249e-15,1.4659619870941728e-28,1.9991974149503437e-30
1.9511969414781722e-09,0.11224537201627412,0.0,0.0,0.0,0.0,0.3299999988234444,0.6699999989684142,1.1691588418915783e-09,1.0241832899031047e-09,7.37976852182063e-12,1.52364694489766e-10,2.3361050105594107e-20,1.6111658887695844e-14,1.544918181536696e-14,7.2710447807034e-17,1.4747526939123032e-19,4.61537342710805e-15,3.558953078462956e-15,9.018690209016727e-21,1.6263183575261213e-22,9.223702766807255e-31,8.156607178985773e-26,7.650318001940384e-18,1.8502559253984996e-15,1.9646211302248507e-28,2.884179309837997e-30
2.0895148324361465e-09,0.11224537201681963,0.0,0.0,0.0,0.0,0.3299999987400395,0.6699999988898662,1.2519190799006132e-09,1.1020859418784268e-09,8.021404214052071e-12,1.5786579313954595e-10,2.5392183740178692e-20,1.886463080849932e-14,1.8192282953929815e-14,9.159920870727055e-17,1.8107050249429838e-19,5.3758736185792486e-15,4.096132657341117e-15,1.1416339845406048e-20,2.2134746108154257e-22,1.2553781324644629e-30,1.1927969638907638e-25,8.47678349013671e-18,2.106009493483012e-15,2.580454440744378e-28,4.057485699201671e-30
2.227832723394121e-09,0.11224537201731659,0.0,0.0,0.0,0.0,0.32999999865663454,0.669999998810886,1.334678285620732e-09,1.1804194671362995e-09,8.663866100870701e-12,1.6293599250804244e-10,2.742593274982511e-20,2.1844129653568413e-14,2.1176283324005076e-14,1.1358702346729363e-16,2.194144888321659e-19,6.196812644787205e-15,4.67242636488482e-15,1.4217670346056165e-20,2.950193342891542e-22,1.673211099883977e-30,1.7003537641522382e-25,9.308835886988006e-18,2.3710027280557738e-15,3.330396411745777e-28,5.584225538740836e-30
2.366150614352095e-09,0.11224537201776907,0.0,0.0,0.0,0.0,0.32999999857322965,0.6699999987315085,1.4174367071284155e-09,1.2591495835580162e-09,9.306906366726376e-12,1.6760957550750684e-10,2.9461512658121444e-20,2.505039239018839e-14,2.4402502648061694e-14,1.3891896852041442e-16,2.628210339851107e-19,7.078272997366581e-15,5.287993772711466e-15,1.7455584713923936e-20,3.8606294094143905e-22,2.1895687571220958e-30,2.3702560578640906e-25,1.0144965886870121e-17,2.6441743284870225e-15,4.23249325199986e-28,7.53861000313003e-30
2.5044685053100695e-09,0.1122453720181805,0.0,0.0,0.0,0.0,0.32999999848982464,0.6699999986517652,1.5001945072826774e-09,1.3382447026906547e-09,9.95036248588438e-12,1.7191813128472423e-10,3.1498408977182157e-20,2.848357412709834e-14,2.7872062766712777e-14,1.6784042115677176e-16,3.1160409712471914e-19,8.020314190706225e-15,5.9429776750708e-15,2.116298517873557e-20,4.9708186733763885e-22,2.8192175099019537e-30,3.2393641800438925e-25,1.0984008621290698e-17,2.9245719154439604e-15,5.305898134213773e-28,1.0004460769185156e-29
2.6427863962680438e-09,0.1122453720185542,0.0,0.0,0.0,0.0,0.3299999984064196,0.6699999985716852,1.5829518167969621e-09,1.4176758120825388e-09,1.0594104095724865e-11,1.7589067288809026e-10,3.3536209034590675e-20,3.214379438180675e-14,3.15859370961237e-14,2.0059673303714463e-16,3.660773869518281e-19,9.022982462142906e-15,6.637504865607262e-15,2.53727194875581e-20,6.308678000525878e-22,3.577990588942068e-30,4.349903356093218e-25,1.1825286925842226e-17,3.2113576251607283e-15,6.57086284768792e-28,1.3075870936269694e-29
2.781104287226018e-09,0.1122453720188931,0.0,0.0,0.0,0.0,0.32999999832301447,0.6699999984912957,1.6657087299056166e-09,1.4974161238872115e-09,1.1238037337287941e-11,1.7955398868645185e-10,3.557461571823337e-20,3.603113463468342e-14,3.554497291861311e-14,2.374335284599866e-16,4.265549982400766e-19,1.0086310992278167e-14,7.371688267431475e-15,3.0117597748570124e-20,7.903998892411847e-22,4.4827844388739106e-30,5.749742883027091e-25,1.2668192676372971e-17,3.503781737043435e-15,8.0487377924270185e-28,1.685763675777534e-29
2.9194221781839924e-09,0.11224537201920014,0.0,0.0,0.0,0.0,0.3299999982396093,0.669999998410621,1.7484653196846983e-09,1.577441099752041e-09,1.1882089517799274e-11,1.829326174764456e-10,3.761339891482394e-20,4.014565145863555e-14,3.974990031780741e-14,2.7859621571073407e-16,4.933504526856648e-19,1.1210322628781122e-14,8.145626876178491e-15,3.5430324941645713e-20,9.788441908415299e-22,5.551555554717699e-30,7.49290999743576e-25,1.3512395828146016e-17,3.801189451331565e-15,9.761954905510811e-28,2.1466034478660586e-29
3.0577400691419667e-09,0.11224537201947765,0.0,0.0,0.0,0.0,0.32999999815620407,0.669999998329684,1.8312216209785098e-09,1.6577279795608501e-09,1.2526226205627887e-11,1.8604931976944935e-10,3.9652449615811375e-20,4.448736319111865e-14,4.42013513379334e-14,3.243307025215706e-16,5.667781642601241e-19,1.239502813632115e-14,8.959408554278109e-15,4.134357124798739e-20,1.1995533353890454e-21,6.803318603469906e-30,9.639743334809042e-25,1.4357485857079924e-17,4.102984347962203e-15,1.1734043838905669e-27,2.702907507472169e-29
3.196057960099941e-09,0.11224537201972826,0.0,0.0,0.0,0.0,0.3299999980727989,0.6699999982485053,1.913977662373232e-09,1.7382560627330118e-09,1.3170419220342794e-11,1.889247964717616e-10,4.169167861632433e-20,4.905627681590072e-14,4.8899864275980966e-14,3.748822658950912e-16,6.471511864127035e-19,1.3640431221523043e-14,9.813108504303729e-15,4.788983062299824e-20,1.4560648429260406e-21,8.258136867120165e-30,1.2257590466391424e-24,1.5203324731475386e-17,4.408656967238918e-15,1.398958699720562e-27,3.368752523471967e-29
3.3343758510579153e-09,0.11224537201995377,0.0,0.0,0.0,0.0,0.3299999979893936,0.6699999981671043,1.9967334584093326e-09,1.819006159621435e-09,1.3814654432953986e-11,1.915782375185243e-10,4.373104122111795e-20,5.385238276085517e-14,5.384591390339022e-14,4.3049654058892547e-16,7.347833135254918e-19,1.4946528566811368e-14,1.0706792481548006e-14,5.510152754499767e-20,1.7521013982665595e-21,9.937123803736994e-30,1.5420863644239454e-24,1.6049752296920864e-17,4.7177468095701935e-15,1.6554251360979433e-27,4.159503164591599e-29
3.4726937420158897e-09,0.11224537202015639,0.0,0.0,0.0,0.0,0.3299999979059883,0.669999998085499,2.0794890181066448e-09,1.8999604431135777e-09,1.4458923232996947e-11,1.9402747027833516e-10,4.5770510141977827e-20,5.887566266850215e-14,5.903992582418019e-14,4.914196095057554e-16,8.299893296744941e-19,1.631331174049413e-14,1.1640517696033404e-14,6.301102293602105e-20,2.091570785171022e-21,1.1862442674123346e-29,1.9211369798249586e-24,1.6896589976420774e-17,5.029836843453734e-15,1.9454794391992886e-27,5.091864492955542e-29
3.611011632973864e-09,0.11224537202033798,0.0,0.0,0.0,0.0,0.3299999978225829,0.6699999980037052,2.1622443533810618e-09,1.9811026849532064e-09,1.5103214100444586e-11,1.9628872321641094e-10,4.781004886510899e-20,6.412609616406936e-14,6.448226646512816e-14,5.578970149821558e-16,9.330829335042895e-19,1.7740768207828854e-14,1.2614331548114139e-14,7.165048888415451e-20,2.4785630453269366e-21,1.4057290428881468e-29,2.3718974362458997e-24,1.7743777197902075e-17,5.3445721047412895e-15,2.271901076687513e-27,6.183976510213857e-29
3.749329523931838e-09,0.11224537202050008,0.0,0.0,0.0,0.0,0.32999999773917743,0.669999997921738,2.2449994757293486e-09,2.06241797505988e-09,1.57475159266219e-11,1.9837690658938819e-10,4.9849622360796474e-20,6.960365870596832e-14,7.017325708267105e-14,6.301742203247739e-16,1.0443777238307107e-18,1.9228881476522493e-14,1.3628273281610074e-14,8.105195893536309e-20,2.917350748581521e-21,1.6545899241022e-29,2.904182212816436e-24,1.8591299625841036e-17,5.66164232574139e-15,2.6375751909113538e-27,7.455451313867819e-29
3.887647414889813e-09,0.11224537202064432,0.0,0.0,0.0,0.0,0.3299999976557719,0.6699999978396112,2.3277543903335365e-09,2.1438925367012416e-09,1.63918239173316e-11,2.0030579728257813e-10,5.188921549150805e-20,7.53083169888797e-14,7.611317990812321e-14,7.084968329520081e-16,1.1641876578666328e-18,2.0777630564714405e-14,1.4682375091853435e-14,9.124735002832111e-20,3.412388351021206e-21,1.935353286522612e-29,3.528663075556672e-24,1.9439127093610938e-17,5.9807697253192635e-15,3.0454929680247884e-27,8.927418972065204e-29
4.025965305847787e-09,0.11224537202077214,0.0,0.0,0.0,0.0,0.32999999757236637,0.6699999977573378,2.4105090999412597e-09,2.225513677382135e-09,1.7036135708567852e-11,2.0208808792189921e-10,5.39288203728539e-20,8.124003248084842e-14,8.23022829919551e-14,7.931104202646084e-16,1.292826682948031e-18,2.2386990871865543e-14,1.577666246998859e-14,1.0226843517707332e-19,3.968310621066059e-21,2.2506477711326335e-29,4.256909932875664e-24,2.0287224219095752e-17,6.301708184389313e-15,3.498749924593795e-27,1.062258741167938e-28
4.164283196805761e-09,0.11224537202088475,0.0,0.0,0.0,0.0,0.32999999748896075,0.6699999976749287,2.4932636043186356e-09,2.3072696993198747e-09,1.7680451914824805e-11,2.037354764017607e-10,5.596843896844536e-20,8.739876117532258e-14,8.874078370205447e-14,8.842605686998154e-16,1.4306088683083585e-18,2.4056934336509906e-14,1.6911154749129495e-14,1.1414684882591474e-19,4.5899319592133534e-21,2.60320389862268e-29,5.101424656361965e-24,2.113555543255087e-17,6.624239174851538e-15,4.000545906815954e-27,1.2565295239179676e-28
4.3026010877637355e-09,0.1122453720209835,0.0,0.0,0.0,0.0,0.3299999974055552,0.6699999975923954,2.5760179060795253e-09,2.3891498904709345e-09,1.8324770293480274e-11,2.0525867485688968e-10,5.800806526206867e-20,9.378445872053033e-14,9.542887234915526e-14,9.82192594526948e-16,1.577847817931989e-18,2.5787430553634554e-14,1.8085865219924763e-14,1.2691404740926833e-19,5.2822444309528754e-21,2.995852953750874e-29,6.075684399829835e-24,2.198410974617732e-17,6.948174164035795e-15,4.554182707518738e-27,1.478157373838744e-28
4.44091897872171e-09,0.11224537202106936,0.0,0.0,0.0,0.0,0.3299999973221495,0.6699999975097476,2.658772006209401e-09,2.471144358275155e-09,1.8969090227102972e-11,2.0666757592528705e-10,6.004769694298696e-20,1.0039707690499899e-13,1.0236671701438014e-13,1.0871519617034141e-15,1.7348575550901717e-18,2.7578446385993027e-14,1.930080207989319e-14,1.4060136148474249e-19,6.050418614354664e-21,3.431527466039076e-29,7.194165058156128e-24,2.2832883057617003e-17,7.273345160782778e-15,5.163066746362066e-27,1.7299189643253833e-28
4.579236869679684e-09,0.11224537202114349,0.0,0.0,0.0,0.0,0.3299999972387438,0.6699999974269941,2.741525908044409e-09,2.553244060256562e-09,1.961340873942969e-11,2.0797122214488048e-10,6.208732180041077e-20,1.0723656716437317e-13,1.09554464158157e-13,1.199383749292336e-15,1.9019513978630572e-18,2.942994670101993e-14,2.0555968355568892e-14,1.5523992351608675e-19,6.899799767036146e-21,3.9132590358402514e-29,8.472390534301356e-24,2.3681878000939415e-17,7.599608229396807e-15,5.8307039848083375e-27,2.014770925805875e-28
4.7175547606376585e-09,0.11224537202120662,0.0,0.0,0.0,0.0,0.329999997155338,0.6699999973441434,2.8242796108944174e-09,2.6354405659074305e-09,2.025772688148337e-11,2.0917804407960445e-10,6.412694492987026e-20,1.1430287548733552e-13,1.1699224546651299e-13,1.319133552852461e-15,2.0794438790031358e-18,3.1341893744048786e-14,2.1851363196737224e-14,1.7086078485060285e-19,7.835911816560675e-21,4.444180597553677e-29,9.92694355767361e-24,2.4531087140066416e-17,7.926830053431487e-15,6.560707378121742e-27,2.335853429379966e-28
4.855872651595633e-09,0.1122453720212599,0.0,0.0,0.0,0.0,0.32999999707193217,0.6699999972612035,2.9070331168001423e-09,2.717726244252035e-09,2.0902042964631883e-11,2.1029567274638197e-10,6.616656792072976e-20,1.2159594810898696e-13,1.246801726498919e-13,1.4466461206798755e-15,2.2676478381671064e-18,3.331424809885701e-14,2.3186980997211532e-14,1.8749473433523658e-19,8.864447859303588e-21,5.027521031005451e-29,1.157553531020393e-23,2.5380503812858502e-17,8.254900113610896e-15,7.356783405904562e-27,2.6964975413959436e-28
4.994190542553607e-09,0.11224537202130387,0.0,0.0,0.0,0.0,0.3299999969885263,0.6699999971781813,2.9897864256200393e-09,2.8000939946063395e-09,2.154635748194043e-11,2.1133120886603854e-10,6.820618100163049e-20,1.2911572766610698e-13,1.326183463118576e-13,1.5821665873961978e-15,2.4668770681323595e-18,3.5346968326346113e-14,2.4562812810807814e-14,2.0517246104891745e-19,9.991276970346737e-21,5.666609023577443e-29,1.343700803312708e-23,2.6230121296932296e-17,8.583716746091484e-15,8.222743511797473e-27,3.1002286490567887e-28
5.132508433511581e-09,0.11224537202133944,0.0,0.0,0.0,0.0,0.32999999690512033,0.6699999970950831,3.072539537075099e-09,2.882537254294949e-09,2.2190671060945494e-11,2.1229121514466888e-10,7.024577687935501e-20,1.368621550009506e-13,1.4080685595702464e-13,1.7259402564383259e-15,2.6774458586195308e-18,3.744001135318084e-14,2.5978846349264442e-14,2.2392452563317186e-19,1.1222442543199976e-20,6.364872128691259e-29,1.5531375928660536e-23,2.7079937859298677e-17,8.913189249785214e-15,9.162502294345807e-27,3.5507725282135264e-28
5.270826324469556e-09,0.11224537202136713,0.0,0.0,0.0,0.0,0.3299999968217143,0.6699999970119151,3.1552924503838326e-09,2.9650499324317945e-09,2.2834984829491272e-11,2.1318178249504737e-10,7.228539466591733e-20,1.4483516902221912e-13,1.4924578236939742e-13,1.8782126316800072e-15,2.899669067551536e-18,3.959333259826811e-14,2.743506638858791e-14,2.4378136363997165e-19,1.2564160852437772e-20,7.125835950850031e-29,1.787985708138311e-23,2.792995420672933e-17,9.24323513145096e-15,1.0180076713652411e-26,4.052059998376687e-28
5.40914421542753e-09,0.11224537202138768,0.0,0.0,0.0,0.0,0.32999999673830827,0.6699999969286828,3.2380451669766654e-09,3.0476265357772236e-09,2.3479297696647823e-11,2.1400840417348283e-10,7.432504371799942e-20,1.5303470895284695e-13,1.5793519272546596e-13,2.0392285182054125e-15,3.1338601924459626e-18,4.180688629564011e-14,2.8931454176718695e-14,2.6477316610791507e-19,1.4022814617300652e-20,7.953120494796108e-29,2.05049313651647e-23,2.8780171834178336e-17,9.573787790691404e-15,1.1279577220649589e-26,4.608233825058909e-28
5.547462106385504e-09,0.11224537202140158,0.0,0.0,0.0,0.0,0.32999999665490215,0.6699999968453915,3.3207976874290645e-09,3.1302619422333784e-09,2.412360942535961e-11,2.1477620229302927e-10,7.636462203815028e-20,1.6146071203668216e-13,1.6687514863652243e-13,2.209233004826591e-15,3.380333485254382e-18,4.4080625390413864e-14,3.0467988635871093e-14,2.869300095712194e-19,1.5604957746961937e-20,8.850442856271468e-29,2.3430347145465223e-23,2.963059073295721e-17,9.904785319032797e-15,1.2465216322146579e-26,5.223651812956629e-28
5.685779997343479e-09,0.11224537202140954,0.0,0.0,0.0,0.0,0.329999996571496,0.6699999967620456,3.4035500133943246e-09,3.21295158836552e-09,2.4767918694946566e-11,2.1548974029444218e-10,7.84041196936649e-20,1.7011311503850443e-13,1.7606569833356203e-13,2.388470190350393e-15,3.639401206580873e-18,4.641450163442324e-14,3.2044645466684815e-14,3.102816866029456e-19,1.7317305607830115e-20,9.82161170330524e-29,2.668118772821328e-23,3.0481208526356956e-17,1.0236180287735697e-14,1.3741295144725333e-26,5.902893897308725e-28
5.824097888301453e-09,0.11224537202141174,0.0,0.0,0.0,0.0,0.32999999648808975,0.6699999966786494,3.4863021449263584e-09,3.2956911716107443e-09,2.5412225784777742e-11,2.1615332074817905e-10,8.044380382646327e-20,1.7899185233356671e-13,1.8550688785421342e-13,2.5771847093131437e-15,3.911376918483903e-18,4.880846562744669e-14,3.3661398677878405e-14,3.3485790915349186e-19,1.9166744233228517e-20,1.0870532500578636e-28,3.028386463882502e-23,3.133202341278018e-17,1.0567925818553173e-14,1.5112218314455507e-26,6.650764841404818e-28
5.962415779259427e-09,0.11224537202140882,0.0,0.0,0.0,0.0,0.32999999640468347,0.669999996595207,3.56905408133728e-09,3.378476622055211e-09,2.6056531716096165e-11,2.167710135770163e-10,8.248341843209407e-20,1.8809685669931183e-13,1.9519876189016746e-13,2.775621835946417e-15,4.196575716310201e-18,5.1262467025526225e-14,3.531822073963035e-14,3.6068832329615647e-19,2.116033105899137e-20,1.200120792189139e-28,3.426615162357081e-23,3.2183035996191574e-17,1.0899975630423624e-14,1.658249565398592e-26,7.472300225563646e-28
6.147076918130563e-09,0.11224537202139769,0.0,0.0,0.0,0.0,0.32999999629333193,0.669999996483742,3.679531653934314e-09,3.489064429846459e-09,2.6916709741674328e-11,2.175304430280003e-10,8.520632656279759e-20,2.0060504816115406e-13,2.085286916521532e-13,3.056123676953325e-15,4.5984848666393695e-18,5.4632170348301487e-14,3.759256245745135e-14,3.971790431738705e-19,2.4059082777694004e-20,1.3645253457217383e-28,4.022520754151286e-23,3.3319488079983207e-17,1.1343689575799255e-14,1.8708237894172176e-26,8.693083072206289e-28
6.331738057001699e-09,0.11224537202137887,0.0,0.0,0.0,0.0,0.3299999961819803,0.6699999963722086,3.7900088803980106e-09,3.5997195967761896e-09,2.7776885423912275e-11,2.182224769431285e-10,8.792929199927608e-20,2.1351624483451785e-13,2.2230556812481825e-13,3.354972657853076e-15,5.025268691538476e-18,5.810866630636036e-14,3.9938191606496814e-14,4.360271247444972e-19,2.724527409179476e-20,1.5452322312370298e-28,4.698657697478011e-23,3.4456293713809094e-17,1.1787806067283393e-14,2.1030491957275095e-26,1.0067806509307368e-27
6.516399195872835e-09,0.1122453720213534,0.0,0.0,0.0,0.0,0.3299999960706285,0.6699999962606147,3.900485761991853e-09,3.71043510655701e-09,2.863705827003996e-11,2.1885413160657972e-10,9.065220921809922e-20,2.2683028136818779e-13,2.365294513100637e-13,3.672750145093075e-15,5.4776733772628115e-18,6.169182854764398e-14,4.2355026941379236e-14,4.773015561518911e-19,3.073704988836176e-20,1.7432705490221599e-28,5.4628478549217e-23,3.5593452287486675e-17,1.2232264314105784e-14,2.3560773544309205e-26,1.1610474650072861e-27
