Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813)
1.610072987171414e-11,0.11224537200023725,0.0,0.0,0.0,0.0,0.32999999999029134,0.669999999992405,9.706903888052805e-12,7.593263255793755e-12,1.6752585889887758e-15,2.115315337083692e-12,5.302273405060524e-24,1.3642230964335725e-19,2.3293043071183114e-20,6.098996168315707e-24,8.852715022667565e-26,1.1782631450640324e-19,2.343046283481002e-19,1.1680353440273975e-28,1.9771588619295306e-32,1.12026268878409e-40,1.0271911207818062e-37,3.773858354338484e-23,4.6876384049711985e-21,1.119157905426564e-36,1.6512076369732986e-40,3.256989251728324e-47,1.0261584766198245e-41,6.876577121321174e-57,2.4876305631309524e-63,6.483234241336483e-53,1.9361921879997378e-56,4.568932151220521e-63,1.514346925244396e-72,3.1813598238347507e-75,1.0708792933994033e-74,1.141670974555924e-73,2.772961397539791e-74,7.233892696105403e-81,7.080691469118816e-73,7.023270912850821e-67,4.2719905682840355e-69,1.057518441329598e-25,3.7382085831949876e-73,3.218551648714262e-69,1.1019633556906807e-60,4.352706300094095e-69
2.2541161586713058e-11,0.11224537200033144,0.0,0.0,0.0,0.0,0.32999999998640783,0.6699999999893608,1.3588892670077212e-11,1.0636142570738658e-11,3.2025011791610674e-15,2.9559515549653e-12,1.0136514610198854e-23,2.7883327422738307e-19,6.12243020524682e-20,1.6978265983859786e-23,2.422041364139434e-25,2.2997026641374114e-19,4.507204024396058e-19,4.2616790958609165e-28,1.0188169833061548e-31,5.774290744738013e-40,7.645790840937532e-37,9.862732664389361e-23,1.2295987943785881e-20,4.304174426010685e-36,9.058218754805022e-40,1.6822271793777783e-46,5.300394306304397e-41,9.316975163354069e-56,5.5457161687577364e-62,5.1772040253575976e-52,2.30733474235322e-55,6.994489423948713e-62,5.199364379401597e-71,6.5692374064178605e-74,3.337472736162097e-73,3.558439799074526e-72,1.3840359717298762e-72,4.242857392255977e-79,1.3420611173751503e-71,2.0732605683008813e-65,8.230786110178161e-68,2.0337110753746309e-25,1.1035255344297546e-71,4.898293643946709e-68,2.3917601215037197e-59,1.5274887161205906e-67
3.542202501671089e-11,0.11224537200051857,0.0,0.0,0.0,0.0,0.3299999999786408,0.6699999999832608,2.135141219129599e-11,1.6731540027740187e-11,7.71512945943769e-15,4.627584842019367e-12,2.4420847477724356e-23,7.65446265622021e-19,2.3431175199991447e-19,7.328172352040943e-23,9.617057007939396e-25,5.785804529844496e-19,1.1004481519104195e-18,2.6756468434702635e-27,1.0904392053847666e-30,6.181992097124861e-39,1.448903457902268e-35,3.7260027240277693e-22,4.684240986189282e-20,2.840129600513763e-35,1.0304024546094085e-38,1.804709927743923e-45,5.6866555934833085e-40,3.115228157081818e-54,3.316994836148255e-60,1.0515051834102686e-50,8.635205799370317e-54,3.5063947424501344e-60,5.963773624687327e-69,3.889715920610668e-72,3.116971956749311e-71,3.32356810327273e-70,2.433642590134555e-70,8.483650143645433e-77,6.619069386279147e-70,1.7768957558116396e-63,4.6718558459848104e-66,4.962297224630742e-25,9.4578677013489e-70,2.0234498884941356e-66,1.5322516961755578e-57,1.8307674099042953e-65
4.830288844670872e-11,0.11224537200070404,0.0,0.0,0.0,0.0,0.3299999999708738,0.6699999999771462,2.9112031474592886e-11,2.2839732558331464e-11,1.4128082667384923e-14,6.286422625967638e-12,4.472078724057065e-23,1.5608941321661506e-18,5.767140810929583e-19,1.968290282366199e-22,2.4073290008446805e-24,1.1012341242685713e-18,2.0400119681171883e-18,8.657240246800861e-27,4.525997018995785e-30,2.5661391728081505e-38,7.518333200049776e-35,9.076143184666325e-22,1.1487099467399434e-19,9.362311580080987e-35,4.358483930837339e-38,7.496156070989118e-45,2.362089505590327e-39,1.9982804223773682e-53,2.7450282779788295e-59,5.554416518656561e-50,5.552219852734687e-53,2.415564700674952e-59,5.2664657265248575e-68,2.9591409187447746e-71,2.6074611553834615e-70,2.780316320357961e-69,2.34413681512344e-69,8.325537413174439e-76,5.142781158151478e-69,1.5868810214167315e-62,3.863102532883257e-65,9.193895979637772e-25,8.446485787724543e-69,1.3996877841080682e-65,1.1673198220002275e-56,1.6061628134616454e-64
7.406461530670439e-11,0.11224537200107017,0.0,0.0,0.0,0.0,0.32999999995533974,0.6699999999648738,4.462789691706403e-11,3.509398849810563e-11,3.2327039040690376e-14,9.5662260253879e-12,1.0232941927069948e-22,4.361379492583908e-18,2.0537181669141547e-18,8.423194420614072e-22,8.796251646950762e-24,2.7268509535098705e-18,4.791296266251715e-18,4.864950362792359e-26,4.090806948220821e-29,2.3196744425827385e-37,1.114589055226139e-33,3.1534515793799316e-21,4.0548474761720636e-19,5.412031582402418e-34,4.06362628935649e-37,6.782027909082558e-44,2.1371174707787345e-38,5.1739403396038735e-52,1.4863183984823992e-57,8.509009740500998e-49,1.424675805724899e-51,7.211160281075393e-58,4.0764159528963156e-66,1.350326706343756e-69,1.5670466059080444e-68,1.670973531935096e-67,2.4439391304697302e-67,9.173974213653082e-74,2.1240878541369243e-67,1.0924399315027413e-60,2.0881240517826144e-63,2.1567217734410177e-24,5.8147405621168127e-67,4.7241158624416125e-64,5.146585055796202e-55,1.148718908983615e-62
9.567853112887917e-11,0.11224537200137236,0.0,0.0,0.0,0.0,0.3299999999423068,0.6699999999545333,5.764027851953263e-11,4.5413857384221225e-11,5.292085846568689e-14,1.2279327272284888e-11,1.675193763759847e-22,8.13044274616519e-18,4.284357108585615e-18,1.948868940416041e-21,1.8613089123494716e-23,4.723749515751345e-18,7.998583948092068e-18,1.2566865297677896e-25,1.2708449949829044e-28,7.206511225683925e-37,4.041280347815204e-33,6.474351279796151e-21,8.410896210822256e-19,1.4151632725323977e-33,1.2756587765012961e-36,2.1074691570496025e-43,6.640994693998476e-38,2.3414326130268708e-51,9.231902533969115e-57,3.111444180502351e-48,5.891977995522886e-51,3.0626011502655785e-57,2.3224365708443043e-65,7.377347503293703e-69,8.814126882014325e-68,9.398704111397825e-67,1.4480249739890868e-66,5.453257972886045e-73,1.1805038271818654e-66,6.986805324835541e-60,1.312685833423382e-62,3.597185615544388e-24,3.718874190846973e-66,2.257962102928333e-63,2.5349457245779997e-54,5.975876633844604e-62
9.999999999999999e-11,0.11224537200167012,0.0,0.0,0.0,0.0,0.32999999993970097,0.6699999999524612,6.024141905081001e-11,4.748136820067507e-11,5.75828354319407e-14,1.2817617831734621e-11,1.8227694556226963e-22,9.072732062228472e-18,4.8725551245490015e-18,2.266828406859611e-21,2.1233855869662236e-23,5.199164076693609e-18,8.738608720426118e-18,1.4928598042743742e-25,1.5780149942445465e-28,8.948426895948969e-37,5.252479805554659e-33,7.336443799493346e-21,9.553075957333904e-19,1.6860727755050784e-33,1.5886722495745285e-36,2.617007744160563e-43,8.246650224328253e-38,3.181022481776917e-51,1.3437462215707065e-56,4.055852423846143e-48,8.055667330395569e-51,4.2306650728352166e-57,3.425904267731439e-65,1.0231775322597668e-68,1.2540771664822032e-67,1.337253714342754e-66,2.191349054570764e-66,8.28871622036352e-73,1.6778962002344117e-66,1.0196565742076765e-59,1.8730998980891163e-62,3.9292597386326826e-24,5.427337817037162e-66,3.1635543988014495e-63,3.632765628473762e-54,8.970358109348967e-62
1.1729244695105395e-10,0.11224537200167012,0.0,0.0,0.0,0.0,0.3299999999292738,0.6699999999441536,7.064812071409836e-11,5.576844331023194e-11,7.805349900095538e-14,1.4957710268227397e-11,2.4707727823121636e-22,1.3472612754664867e-17,7.700465429769082e-18,3.861678195730655e-21,3.391517378520689e-23,7.355508888975216e-18,1.2029182520941625e-17,2.7119694344664408e-25,3.2569209274805204e-28,1.8469321803130458e-36,1.2186815784742779e-32,1.144679107561499e-20,1.5028037622295478e-18,3.090829612892336e-33,3.305425734644064e-36,5.402165720691395e-43,1.7023239922057149e-37,8.124317618940272e-51,3.912629148803582e-56,9.477085621917817e-48,2.0950541396237297e-50,1.123873312187224e-56,1.024457179603933e-64,2.715416321467613e-68,3.504852027411191e-67,3.737325634839035e-66,6.84206784617793e-66,2.606617060172082e-72,4.6814325256466684e-66,2.981422482470542e-59,5.248451249062018e-62,5.405020979788934e-24,1.586925767706084e-65,8.616724453216708e-63,1.0339662236375047e-53,2.7720230319365624e-61
1.3890636277322873e-10,0.1122453720019636,0.0,0.0,0.0,0.0,0.32999999991624085,0.6699999999337353,8.36516597558721e-11,6.615733667322794e-11,1.074884630429188e-13,1.7601784616882955e-11,3.4025447570063393e-22,2.0593436029893817e-17,1.251061750994495e-17,6.842187060752267e-21,5.581073517163925e-23,1.0664517624951044e-17,1.688545078354632e-17,5.124432585649137e-25,7.07643394823463e-28,4.012970873414389e-36,3.013929742630963e-32,1.8303043213362378e-20,2.4275142039434727e-18,5.903368608602989e-33,7.24992348390404e-36,1.1739216452773258e-42,3.6992621256450366e-37,2.360153740282703e-50,1.4633513484376668e-55,2.363164273256599e-47,5.890445496968101e-50,3.2295698131390486e-56,3.736077988916364e-64,9.30252990014059e-68,1.227748768612848e-66,1.3091863414242525e-65,2.59905625082451e-65,9.947889759071164e-72,1.5855607419240433e-65,1.1327922165582068e-58,1.9624020742046687e-61,7.580434298985471e-24,6.029529224817658e-65,2.676597997775432e-62,3.3237490441889117e-53,9.681417098055369e-61
1.6052027859540352e-10,0.1122453720022528,0.0,0.0,0.0,0.0,0.3299999999032079,0.669999999923279,9.66511397276407e-11,7.658009612940316e-11,1.4098141743921472e-13,2.0211991663640048e-11,4.462775156896303e-22,2.970533765180237e-17,1.8931278960569074e-17,1.1209688963420075e-20,8.55076932979389e-23,1.4694613805410575e-17,2.2569930457333712e-17,8.837519983897047e-25,1.3773142104993046e-27,7.810710143775378e-36,6.561603637824258e-32,2.726329893631642e-20,3.652383104806947e-18,1.0285144963554738e-32,1.423527853432834e-35,2.2851058157625606e-42,7.200847091313137e-37,5.937224766132738e-50,4.596381757252135e-55,5.183659839726153e-47,1.4328753004911358e-49,7.992020229094571e-56,1.1469245073146641e-63,2.6651606512789376e-67,3.6188456163737426e-66,3.858894382134574e-65,8.290428017661021e-65,3.1865070377187503e-71,4.554022113921502e-65,3.593513781476891e-58,6.0888908405275216e-61,1.0123658144692615e-23,1.9127250330800233e-64,7.147935881323096e-62,9.136620546388958e-53,2.852457481293104e-60
2.0374811023975308e-10,0.11224537200281885,0.0,0.0,0.0,0.0,0.3299999998771419,0.669999999902255,1.2263870974069586e-10,9.752569759114451e-11,2.1935321104857715e-13,2.533231959072865e-11,6.943663829912839e-22,5.458787649622394e-17,3.7307258960197784e-17,2.5389098704757422e-20,1.7252535758850665e-22,2.5059692209747798e-17,3.6432251537447364e-17,2.1595622891817788e-24,4.112683556305934e-27,2.3323363601798753e-35,2.364708824208014e-31,5.211171529907325e-20,7.11769000924498e-18,2.561806716482438e-32,4.3207854751823294e-35,6.824444261247585e-42,2.1505342884194273e-36,2.818057037871655e-49,3.28647909697434e-54,1.8943940173683606e-46,6.245377630070489e-49,3.575495188000245e-55,7.905758410172461e-63,1.6292748096386972e-66,2.3214739203471617e-65,2.475472336546558e-64,6.12967750213715e-64,2.3721564628294573e-70,2.7414051707612788e-64,2.6176191752848096e-57,4.25035538607688e-60,1.6314386550672867e-23,1.3932846013033738e-63,3.775281661169585e-61,5.0553373795125544e-52,1.7744570279746636e-59
2.426531587196677e-10,0.11224537200331433,0.0,0.0,0.0,0.0,0.32999999985368256,0.6699999998832098,1.460157626870772e-10,1.164883899666685e-10,3.016420247651095e-13,2.982895955960322e-11,9.548550757892101e-22,8.563951151063875e-17,6.125317427472888e-17,4.659324427724308e-20,2.892017893011082e-22,3.7236290485203424e-17,5.176482511998478e-17,4.1686693566929054e-24,9.227882574836986e-27,5.233271074652923e-35,6.10231878736164e-31,8.325092987263292e-20,1.1568836969857838e-17,5.027504031224946e-32,9.829390833871213e-35,1.531395269701243e-41,4.8257800128398754e-36,8.736997807689954e-49,1.3224875676849403e-53,4.944879313547722e-46,1.8546712308557334e-48,1.079710868389208e-54,3.1542846999203616e-62,5.813519912107013e-66,8.612989336956102e-65,9.184368245161619e-64,2.573866812137804e-63,1.0014079642103359e-69,9.861880334908057e-64,1.0548875712357481e-56,1.6606556479775867e-59,2.3146332133782444e-23,5.614869309708874e-63,1.2772998568672057e-60,1.7724935169805512e-51,6.790878025020299e-59
2.815582071995823e-10,0.1122453720037972,0.0,0.0,0.0,0.0,0.3299999998302232,0.669999999864052,1.693828995870444e-10,1.3555422402130194e-10,3.938400750660526e-13,3.422245398588523e-11,1.2467121262073615e-21,1.2596032923986065e-16,9.332517237786166e-17,7.856383091299443e-20,4.497717094378404e-22,5.2332019850126774e-17,6.981866371258131e-17,7.314297448580568e-24,1.8448196286922066e-26,1.04623456394917e-34,1.3752651580790368e-30,1.2340696064939416e-19,1.7447285645420833e-17,8.964262412530627e-32,1.990995023263816e-34,3.0617641921192634e-41,9.648344844784665e-36,2.272689733967699e-48,4.260749912116718e-53,1.1262578183516837e-45,4.7077940919475965e-48,2.7755541081320034e-54,9.929687892989738e-62,1.6345341509441832e-65,2.5210345951697857e-64,2.688284849962881e-63,8.453182258466597e-63,3.3032931109059797e-69,2.8902242162102487e-63,3.35491883123299e-56,5.152517506408193e-59,3.117384845091908e-23,1.7857290918963492e-62,3.587033427232659e-60,5.120199201582285e-51,2.1077961334751857e-58
3.204632556794969e-10,0.11224537200426768,0.0,0.0,0.0,0.0,0.32999999980676387,0.6699999998447842,1.9274113306432854e-10,1.5472078011827876e-10,4.949337051467533e-13,3.8515222538137574e-11,1.5667287351742737e-21,1.764333809065939e-16,1.3445200661977735e-16,1.24286574061711e-19,6.613692963534674e-22,7.053010475430629e-17,9.0607630580194e-17,1.1951104424027461e-23,3.3904373415246164e-26,1.9227996901234289e-34,2.8185430495785522e-30,1.729517241370136e-19,2.487713675433704e-17,1.4884192125714496e-31,3.707263629668149e-34,5.627292438897231e-41,1.7732960498649396e-35,5.303672730061223e-48,1.2116604016956763e-52,2.3326503851701975e-45,1.076855503247344e-47,6.416305528760934e-54,2.7831254623523845e-61,4.321851201940441e-65,6.72417541909476e-64,7.1702739112425e-63,2.4453103713758333e-62,9.583347478058761e-69,7.509635540091356e-63,9.464734444471027e-56,1.4307995135810002e-58,4.039853132155668e-23,5.0378129674749e-62,8.985600764331283e-60,1.3131662177621567e-50,5.772907349555155e-58
3.593683041594115e-10,0.11224537200472622,0.0,0.0,0.0,0.0,0.3299999997833044,0.6699999998254101,2.1609134516314677e-10,1.7398573627341566e-10,6.040399730426927e-13,4.270958723716979e-11,1.9121098902726263e-21,2.3782841558300095e-16,1.8545355081661322e-16,1.8699534717208068e-19,9.31017994709782e-22,9.199061951293811e-17,1.1414499759916408e-16,1.8469503261995016e-23,5.835619558921934e-26,3.3095419100423456e-34,5.368075936606141e-30,2.320453950807579e-19,3.3955764426448805e-17,2.337676670710895e-31,6.4660099848552725e-34,9.686167173561717e-41,3.0523496546050705e-35,1.1404223887169634e-47,3.1234764222945215e-52,4.4904859599408966e-45,2.275652455238495e-47,1.3683481728269273e-53,7.168524977091616e-61,1.0344370792320408e-64,1.6509634924311804e-63,1.7604952193346153e-62,6.489551426785287e-62,2.549772987863946e-68,1.7776870212004181e-62,2.4295967264321545e-55,3.6054487469633974e-58,5.082200974805293e-23,1.2932064381502585e-61,2.067199866673474e-59,3.085423757754056e-50,1.4415237784457503e-57
3.9827335263932607e-10,0.11224537200517316,0.0,0.0,0.0,0.0,0.329999999759845,0.6699999998059325,2.394343276957698e-10,1.9334683308523244e-10,7.203662623230557e-13,4.6807807524466764e-11,2.2803465106620872e-21,3.108368742363035e-16,2.4707452316631217e-16,2.7012877028416283e-19,1.265707283890487e-21,1.1685764647501032e-16,1.4044365049268404e-16,2.728926425821315e-23,9.521279255245133e-26,5.399808639662138e-34,9.624206542439653e-30,3.007167302660429e-19,4.476197400511455e-17,3.510317137542001e-31,1.0691754431858753e-33,1.580439635989884e-40,4.980359574164522e-35,2.287169890964097e-47,7.383820567946204e-52,8.138671513979207e-45,4.502389605541127e-47,2.7287756700526075e-53,1.7092285777994627e-60,2.2997117311370623e-64,3.7378115536182995e-63,3.985797678793842e-62,1.593578654112622e-61,6.27689477480147e-68,3.8810754402969916e-62,5.7180965168031735e-55,8.344794643260984e-58,6.24459484490792e-23,3.0435833319617963e-61,4.427649059172993e-59,6.736458666355092e-50,3.330921867040271e-57
4.3717840111924065e-10,0.1122453720056088,0.0,0.0,0.0,0.0,0.3299999997363856,0.6699999997863545,2.6277080160690164e-10,2.128018568385797e-10,8.431908976782642e-13,5.081209715786068e-11,2.6691540844125414e-21,3.9608868888447163e-16,3.200006722316692e-16,3.7731112745494604e-19,1.6724317706780421e-21,1.45262712151379e-16,1.6951618796041067e-16,3.885668658927757e-23,1.4856409388989653e-25,8.425559121877022e-34,1.6394364371535853e-29,3.7890042656640195e-19,5.735992154025595e-17,5.07951555869164e-31,1.690789815175601e-33,2.4661032112579957e-40,7.771313432661477e-35,4.323163396601929e-47,1.6203871020232656e-51,1.4016405492943206e-44,8.419484770094585e-47,5.138008346378258e-53,3.825574372637458e-60,4.848774939007076e-64,7.987566900823678e-63,8.51751086330689e-62,3.661787206171499e-61,1.4453782167707011e-67,7.9059478429496e-62,1.2512842887694124e-54,1.8003055241692834e-57,7.527204998640162e-23,6.660238016253718e-61,8.917973540686312e-59,1.3803897388263972e-49,7.197389510577474e-57
5.149884980790699e-10,0.11224537200644762,0.0,0.0,0.0,0.0,0.32999999968946686,0.6699999997469085,3.094267668415287e-10,2.5198507182464957e-10,1.1057893606206235e-12,5.854749799036028e-11,3.500423044575604e-21,6.055464775649583e-16,5.02226579406452e-16,6.792114301725454e-19,2.729990811020634e-21,2.1315267536956552e-16,2.3603179744789873e-16,7.214822043185023e-23,3.250254218111221e-25,1.8433383260557637e-33,4.2107960769056205e-29,5.63142759094904e-19,8.811881011166925e-17,9.738235493214726e-31,3.800741207767975e-33,5.39557899988824e-40,1.7002854891875589e-34,1.339800369433019e-46,6.61781880163211e-51,3.6829362891471787e-44,2.5851729055975024e-46,1.5961211146082784e-52,1.6362846805427662e-59,1.7634275207487844e-63,3.0183930397058662e-62,3.218658655465126e-61,1.6600459444402083e-60,6.583104955815074e-67,2.7933587995885076e-61,5.003313536551915e-54,6.991292582117267e-57,1.0453773644250967e-22,2.6631250730328036e-60,3.1490625163869282e-58,5.033327351568995e-49,2.9169377776116164e-56
5.927985950388991e-10,0.11224537200724491,0.0,0.0,0.0,0.0,0.329999999642548,0.6699999997070929,3.5606370670342774e-10,2.9151863795173695e-10,1.3873650308255713e-12,6.593253339753279e-11,4.391765635941897e-21,8.701108448787179e-16,7.365252877627043e-16,1.1250474474688544e-18,4.1596824809935794e-21,2.964817340786544e-16,3.1378656862681695e-16,1.2240038975599016e-22,6.361177247863851e-25,3.6076745146592716e-33,9.481695638794771e-29,7.827924704272228e-19,1.264851604673326e-16,1.704795101630001e-30,7.640017918683795e-33,1.0560285348999456e-39,3.3278206060323545e-34,3.53814535552569e-46,2.190035396239871e-50,8.480870333957026e-44,6.8170029715199174e-46,4.2462988681134685e-52,5.647493677900528e-59,5.371737205057611e-63,9.411003102303296e-62,1.0035421143022503e-60,5.988914743247334e-60,2.3825887635830346e-66,8.185047438770281e-61,1.6200451518680711e-53,2.22025661525303e-56,1.3863337603343014e-22,8.623052275102374e-60,9.3317344878216e-58,1.528300117506334e-48,9.64548208431814e-56
6.706086919987283e-10,0.11224537200800301,0.0,0.0,0.0,0.0,0.3299999995956292,0.6699999996669276,4.0268522055853276e-10,3.3138658032540153e-10,1.6843149456275246e-12,7.298317867689251e-11,5.331776436870892e-21,1.1929378330515512e-15,1.0265552835338505e-15,1.749358808275476e-18,6.017455064813006e-21,3.959169990307266e-16,4.028704500399216e-16,1.9399234986457453e-22,1.1438835823671199e-24,6.487439528015628e-33,1.9296914970282668e-28,1.0351599052938043e-18,1.7254671025962772e-16,2.7861471613055766e-30,1.4102431750921845e-32,1.8990370798648177e-39,5.984364714286423e-34,8.269612680634496e-46,6.200538313729843e-50,1.76405857156859e-43,1.5967205685962942e-45,1.0014434758857757e-51,1.658983461642515e-58,1.425262161317161e-62,2.5407280801453367e-61,2.709307378568574e-60,1.82344032148203e-59,7.27111838668206e-66,2.0844799281680145e-60,4.491973709533181e-53,6.068554652475473e-56,1.7757372293599926e-22,2.3909535908428596e-59,2.4142233221331226e-57,4.028968966305802e-48,2.7264191372090867e-55
7.484187889585575e-10,0.11224537200872384,0.0,0.0,0.0,0.0,0.3299999995487104,0.6699999996264305,4.49294217425721e-10,3.7157365985040496e-10,1.993727204050603e-12,7.9714673335186e-11,6.311237628171005e-21,1.5765829381193739e-15,1.3753803231076361e-15,2.5884208403032158e-18,8.359215302735267e-21,5.120024255689481e-16,5.033688021150829e-16,2.91565123953886e-22,1.9250349877950742e-24,1.0917706855996487e-32,3.6279420966561352e-28,1.3172356309536064e-18,2.262682042817088e-16,4.314966332954427e-30,2.4347968860805012e-32,3.195957075175354e-39,1.0071306872079429e-33,1.7593498053995438e-45,1.5614454559999036e-49,3.387957819067205e-43,3.408952590651402e-45,2.1498322489542114e-51,4.3251757928629234e-58,3.413409874186588e-62,6.166548839583381e-61,6.575708835519636e-60,4.901895306696472e-59,1.9581496581907013e-65,4.771198496498454e-60,1.1098167530120197e-52,1.482629942007477e-55,2.2137389332791996e-22,5.907248602718817e-59,5.625967898626582e-57,9.531179483120328e-48,6.838892980749639e-55
8.262288859183866e-10,0.11224537200940937,0.0,0.0,0.0,0.0,0.3299999995017916,0.6699999995856186,4.958930591637685e-10,4.120653332691616e-10,2.313237630949001e-12,8.614156104137536e-11,7.322665253755884e-21,2.023125163893729e-15,1.7855849417434718e-15,3.67989194909068e-18,1.1240846118045139e-20,6.451840189192217e-16,6.153626449902902e-16,4.1997320576410214e-22,3.0717334031193514e-24,1.74211726152892e-32,6.400276122239541e-28,1.6259464135147555e-18,2.8752456021814657e-16,6.400074633362308e-30,3.9837775225482515e-32,5.0998161761478634e-39,1.607087944533994e-33,3.4732389516328807e-45,3.5847552991715294e-49,6.103057956418058e-43,6.758001355690345e-45,4.2811585932360607e-51,1.026764835739108e-57,7.5094573782668075e-62,1.3726396065753807e-60,1.4637172539644296e-59,1.1962050241228396e-58,4.785424665832912e-65,1.0035309795169316e-59,2.501673110259845e-52,3.3105014726879116e-55,2.70049301488859e-22,1.3315717064437268e-58,1.2068841165846587e-56,2.070198056863802e-47,1.5620725838818974e-54
9.040389828782158e-10,0.11224537201006138,0.0,0.0,0.0,0.0,0.3299999994548728,0.669999999544508,5.424836649727199e-10,4.5284771796687677e-10,2.640925167001262e-12,9.227772481581009e-11,8.359978070606556e-21,2.5342576243699616e-15,2.2593593711386223e-15,5.062557345786663e-18,1.4718220766120938e-20,7.958282476236587e-16,7.389288769127697e-16,5.842486881167607e-22,4.692195557045148e-24,2.661159141133415e-32,1.0716783459061038e-27,1.958294511851813e-18,3.5612450580567857e-16,9.161984917325905e-30,6.236806791999479e-32,7.790302190937271e-39,2.4549328423169478e-33,6.449615187299771e-45,7.630266749445892e-49,1.0430913392453037e-42,1.260740181067584e-44,8.01694551811223e-51,2.2578207878375246e-57,1.5411509256320643e-61,2.845027868525723e-60,3.0338032590076883e-59,2.697938175238234e-58,1.0806422554891127e-64,1.9696903343177184e-59,5.229387575544262e-52,6.864527651697584e-55,3.23615613388886e-22,2.783459143111226e-58,2.4199495938863184e-56,4.1947974000111044e-47,3.3073394960777206e-54
9.81849079838045e-10,0.1122453720106815,0.0,0.0,0.0,0.0,0.3299999994079539,0.669999999503113,5.890675846317904e-10,4.939075648603835e-10,2.975238554682869e-12,9.813641413771422e-11,9.418265468266467e-21,3.111351075005474e-15,2.7985593881248863e-15,6.776145679074019e-18,1.88472077825895e-20,9.642349567392975e-16,8.741404435190236e-16,7.895751593483141e-22,6.911154575963827e-24,3.9196391702299407e-32,1.717687869918733e-27,2.311429610655293e-18,4.318268351605304e-16,1.273287455498066e-29,9.410084767031323e-32,1.1474528870031694e-38,3.615932664114793e-33,1.1375138960934878e-44,1.5228154129725914e-48,1.7058076840950154e-42,2.2343848326884576e-44,1.425377492770848e-50,4.651651115277802e-57,2.9885127958940317e-61,5.560486792102861e-60,5.92944271335355e-59,5.6878525157316515e-58,2.2805720424612305e-64,3.646964945262958e-59,1.0257290541043574e-51,1.337421767013283e-54,3.8208871263303893e-22,5.45967380133722e-58,4.582043013057254e-56,8.013857130682429e-47,6.566262542145995e-54
9.999999999999999e-10,0.11224537201127123,0.0,0.0,0.0,0.0,0.329999999397009,0.6699999994934173,5.999334887482886e-10,5.035242241618261e-10,3.0540376364932126e-12,9.946453583856714e-11,9.667708301614287e-21,3.255582900889192e-15,2.933925336748322e-15,7.227800157115096e-18,1.9910097650611194e-20,1.0061019346849808e-15,9.073641163693685e-16,8.439430524973002e-22,7.529689964318318e-24,4.2704410666720014e-32,1.9069160841897736e-27,2.3965084515531325e-18,4.504788365214454e-16,1.369739092348034e-29,1.030930044948079e-31,1.2501514453786724e-38,3.9395637492658244e-33,1.2900773050798823e-44,1.774908555649774e-48,1.902526195746289e-42,2.537028314048103e-44,1.61953973007632e-50,5.461334541563669e-57,3.4608654486552035e-61,6.450956813961709e-60,6.878998875899024e-59,6.712716154723092e-58,2.692092510827438e-64,4.1798157871331595e-59,1.1907127297919196e-51,1.550288920026017e-54,3.9643638034480024e-22,6.337836613425852e-58,5.279852836186052e-56,9.2519197569675e-47,7.644295822606045e-54
1.0596591767978742e-09,0.11224537201127123,0.0,0.0,0.0,0.0,0.329999999361035,0.6699999994614477,6.356460785383645e-10,5.352322260198953e-10,3.314916216085193e-12,1.0373027731970369e-10,1.049353383666639e-20,3.755523367063524e-15,3.404772033672981e-15,8.86112613134867e-18,2.368367236510029e-20,1.1506514890971625e-15,1.021066540561698e-15,1.0412584458335532e-21,9.870378822561161e-24,5.597961845890459e-32,2.6531145409625444e-27,2.6827124804473144e-18,5.143578771626057e-16,1.7256552352907752e-29,1.3760340321240857e-31,1.6387897529106744e-38,5.1642689003153866e-33,1.920960460717445e-44,2.880767366012813e-48,2.687312684300816e-42,3.7926627701576505e-44,2.4261128304679625e-50,9.07282139488686e-57,5.494649797060417e-61,1.0306618419741857e-59,1.099049975123142e-58,1.1339704701042728e-57,4.5508748628832785e-64,6.43029407999471e-59,1.906912208266238e-51,2.4714342610188464e-54,4.454846618884225e-22,1.0149969890682082e-57,8.270434497553392e-56,1.4577539750537117e-46,1.236178032948853e-53
