Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133),S(137)
0.004833867852301478,0.111785981891462,0.0,0.0,0.0,0.0,0.15320135310070618,0.44772045912957836,0.0002867887560068012,0.0013099996526952837,1.4982548053114442e-06,2.1133493113645316e-06,5.0644093480526794e-15,1.2999570720343101e-05,0.006109610074302366,0.2608393471910989,0.009191104282182342,6.390017354564413e-07,1.1777554110890743e-06,3.3389661937326875e-06,1.6554188072367028e-05,9.388851677035918e-14,0.0866728763115288,5.440111664163761e-09,1.891457748845163e-08,7.51523928256058e-07,0.017436123504251815,1.0846087801388315e-12,9.274237716183985e-13,1.1111166007139863e-08,9.656141960123502e-09,1.7271222166522196e-07,0.007271704536246417,4.822325464644288e-09,5.398687486308227e-09,2.591437540359736e-13,5.481498541292051e-12,5.845243992815019e-11,8.533732437982586e-05,2.0721472573678435e-11,1.948564254212241e-09,1.0778253611111275e-09,1.2284996676921544e-12,2.7021615000166084e-06,5.737181418648544e-16,3.1819980909869795e-12,0.004253640159087599,6.483523463865787e-10,2.2240598126463046e-08,2.3067918331262286e-08,1.2985515079597359e-14,1.7125992933906802e-10,3.0441060197674814e-12,0.00041301410883335077,0.001073637941417591,9.682077223970068e-14,1.9430503369517157e-07,2.658464944198059e-08,7.876439688644427e-12,1.2026628815114347e-13
0.004858406539507343,0.11178953071529901,0.0,0.0,0.0,0.0,0.15219226867221472,0.4460295837000176,0.0002859420617692567,0.0013027329757227173,1.4881425998577158e-06,2.1096203056203296e-06,5.031439667868227e-15,1.2989071771248857e-05,0.006082879155792121,0.26273699527763894,0.009145461013535108,6.38745565456427e-07,1.1669995137535585e-06,3.3307504532660404e-06,1.645057530815202e-05,9.330087069995598e-14,0.08743194227781534,5.393777315774785e-09,1.8756741256134548e-08,7.489494877863871e-07,0.01744703339449368,1.0931892478794022e-12,9.337511825699181e-13,1.1104845916248062e-08,9.654146143004053e-09,1.7351550603428277e-07,0.007350663249167712,4.874687962538345e-09,5.444150020885096e-09,2.6049625728990044e-13,5.510668744898703e-12,5.876349894962169e-11,8.620680245541114e-05,2.085288088764391e-11,1.9554279674449685e-09,1.0865457685484204e-09,1.23873898874477e-12,2.709216029636952e-06,5.783599825642787e-16,3.214775195100238e-12,0.0043116568597446475,6.571954233124172e-10,2.248756566975868e-08,2.3214209451958224e-08,1.3067866056052072e-14,1.7234590074531567e-10,3.053635037735749e-12,0.0004143220230735715,0.001079065649742172,9.701987160855998e-14,1.9545747846439485e-07,2.66440835316421e-08,7.93114813241387e-12,1.2095751632412302e-13
0.004882945226713209,0.11179307356473513,0.0,0.0,0.0,0.0,0.1511918036858468,0.44434798472169174,0.0002850931919681654,0.0012954468672562323,1.4780840969710544e-06,2.10578430529673e-06,4.9985747105295144e-15,1.2977746462876972e-05,0.006056163735194456,0.2646223077745206,0.00910007461924549,6.384569626941508e-07,1.1562548355145507e-06,3.3223324366931528e-06,1.6346623357923018e-05,9.271130088869632e-14,0.0881880496359714,5.347503752403522e-09,1.859910082491113e-08,7.463087368280104e-07,0.017456196262492635,1.1016467426034035e-12,9.39971084249972e-13,1.1097184703922546e-08,9.650557628246611e-09,1.742919181228399e-07,0.007429119395119773,4.926717176608766e-09,5.488826302322972e-09,2.617958356832739e-13,5.5387284154916094e-12,5.906271570500304e-11,8.706722596375087e-05,2.0980943531662887e-11,1.9618406784593406e-09,1.095065938547029e-09,1.2487530732506506e-12,2.715835249136331e-06,5.828952388224392e-16,3.2470957412630956e-12,0.004369294202622428,6.659806774160722e-10,2.273040321188412e-08,2.3356776018025318e-08,1.3148120386453804e-14,1.7340422212784706e-10,3.0627191708845095e-12,0.00041555529033648214,0.0010843023495850704,9.719820999103596e-14,1.9656978898111235e-07,2.6697426332094074e-08,7.984936440704418e-12,1.2163747904311553e-13
0.004905030045198488,0.1117962568514406,0.0,0.0,0.0,0.0,0.15029873295752114,0.4428425231521643,0.0002843276000772303,0.0012888760528569868,1.4690786932607184e-06,2.102244930673456e-06,4.969092377424802e-15,1.2966876136024708e-05,0.0060321401059544415,0.2663085118254668,0.009059452090001696,6.381704661788407e-07,1.1465991196339987e-06,3.314592676335403e-06,1.6252831226751082e-05,9.217935308749688e-14,0.08886597720592386,5.305928963731062e-09,1.845745751744688e-08,7.438784292188674e-07,0.01746299155722675,1.1091540192807449e-12,9.454778790844203e-13,1.1089179281273771e-08,9.646012805088812e-09,1.7496812582762092e-07,0.007499294944389605,4.973255005242302e-09,5.528363295891196e-09,2.629208413962302e-13,5.563045751186847e-12,5.932202574436291e-11,8.783382809523809e-05,2.1093364108329193e-11,1.9672336511645747e-09,1.1025637024031536e-09,1.2575739088427297e-12,2.7214277445304804e-06,5.868862729575512e-16,3.2757919723460468e-12,0.004420830931918711,6.738360579814905e-10,2.2945389519413752e-08,2.3481928979338814e-08,1.3218572157813845e-14,1.7433327510907203e-10,3.0705215020034995e-12,0.00041660263432269866,0.0010888539300272415,9.734133477092802e-14,1.975369295686437e-07,2.674033724484548e-08,8.032565847759623e-12,1.2223987727536578e-13
0.004927114863683767,0.11179943500123614,0.0,0.0,0.0,0.0,0.14941260087630778,0.4413446568063943,0.0002835607076006376,0.0012822955241536635,1.4601191948046074e-06,2.0986271013778e-06,4.939706872386333e-15,1.29553890029935e-05,0.006008141781100921,0.2679846731315393,0.009019047593681401,6.378594581226981e-07,1.136961409192655e-06,3.3067061971994716e-06,1.6158864054327172e-05,9.164641250916373e-14,0.08954143697062143,5.264438756395717e-09,1.8316092188147468e-08,7.414000212278624e-07,0.01746845022149814,1.1165627919033026e-12,9.50899019243585e-13,1.1080154572207594e-08,9.64026325822768e-09,1.7562332118557582e-07,0.007569053984031314,5.019516620097356e-09,5.567265007827326e-09,2.640041826994149e-13,5.586488441802867e-12,5.957200892928969e-11,8.859303307210874e-05,2.1203122120729234e-11,1.972274744493924e-09,1.1099009087203388e-09,1.2662138133900965e-12,2.7266814513759893e-06,5.907918438471999e-16,3.3041151836103345e-12,0.004472037551412221,6.816411222440651e-10,2.3156963492192586e-08,2.3604117848991273e-08,1.3287355366967878e-14,1.7524032354936375e-10,3.077976556690746e-12,0.0004175918146214611,0.001093254345801317,9.746834049977255e-14,1.9847226150248943e-07,2.6778521108358378e-08,8.07946173855273e-12,1.2283327540514709e-13
0.0049469912003205175,0.11180229084825645,0.0,0.0,0.0,0.0,0.14862099497937345,0.44000309758010675,0.00028286956659113495,0.001276366966925291,1.4520957584396496e-06,2.095307079974022e-06,4.913347119156739e-15,1.2944542902268834e-05,0.005986569595629081,0.26948461799853163,0.008982873349228109,6.37559289802386e-07,1.1283061116561563e-06,3.299489331085246e-06,1.6074180610073716e-05,9.116612514775756e-14,0.09014721527327359,5.227182764245538e-09,1.818914457659436e-08,7.391304410094123e-07,0.017472250285793894,1.1231469133148227e-12,9.557054294752769e-13,1.1071186637728196e-08,9.634091207931176e-09,1.7619533218186328e-07,0.0076314777821574874,5.060913774094845e-09,5.601734596863138e-09,2.6494405855168423e-13,5.606849222670641e-12,5.978912789963442e-11,8.926997579850877e-05,2.129964790309988e-11,1.9765162783395004e-09,1.116367897111262e-09,1.2738357851993574e-12,2.731125592012467e-06,5.942342014325516e-16,3.3292862671219364e-12,0.004517832904277269,6.886213852637284e-10,2.334444146345074e-08,2.3711575868379026e-08,1.3347846207496294e-14,1.7603801908130278e-10,3.0843943527068638e-12,0.0004184332634221248,0.0010970869574161398,9.756914340757639e-14,1.9928716193020846e-07,2.6808927579230238e-08,8.121046024579785e-12,1.2335969334764561e-13
0.004966867536957268,0.11180514236646887,0.0,0.0,0.0,0.0,0.1478349715349504,0.43866773712792934,0.0002821776893263811,0.0012704346082248433,1.4441110622227478e-06,2.091929234588897e-06,4.887073832517725e-15,1.2933234076054372e-05,0.005965026431546651,0.27097640591723987,0.008946881740984432,6.372405446652281e-07,1.1196713089852282e-06,3.2921654918481966e-06,1.5989422546524102e-05,9.068541456340165e-14,0.0907509484630648,5.190018710587692e-09,1.8062501302710442e-08,7.368257899313082e-07,0.017475023322821828,1.1296522391791967e-12,9.60443653290955e-13,1.1061440709195226e-08,9.6270041818205e-09,1.7675089073973443e-07,0.007693558461047384,5.102083384106878e-09,5.635692108014597e-09,2.6585111266485467e-13,5.626520724118351e-12,5.999889667849314e-11,8.994089882132893e-05,2.1394055121395632e-11,1.980482938222149e-09,1.122706369366094e-09,1.2813127047660613e-12,2.7353055350281128e-06,5.976081510889507e-16,3.3541537861052765e-12,0.0045633456210794916,6.955585680661953e-10,2.3529119365594303e-08,2.381667540137951e-08,1.3407009396351784e-14,1.7681820592383605e-10,3.0905405053464437e-12,0.00041922931283080897,0.0011007999339622712,9.765741097094181e-14,2.0007687162031082e-07,2.6835659957478672e-08,8.16204609607972e-12,1.2387892269275395e-13
0.004986743873594019,0.11180798949100426,0.0,0.0,0.0,0.0,0.1470545106448159,0.4373385935720658,0.00028148521811262805,0.0012645002706022158,1.4361657729219948e-06,2.088496159954009e-06,4.860890561859125e-15,1.2921479353532183e-05,0.005943516080022147,0.27246003093220306,0.008911075244991278,6.369037898638737e-07,1.1110596126678485e-06,3.2847400669397063e-06,1.5904619927808413e-05,9.020445126716015e-14,0.09135261651401999,5.152956917798006e-09,1.7936197269869084e-08,7.344878360671375e-07,0.017476795138208063,1.1360792570648992e-12,9.6511425934846e-13,1.105093875530007e-08,9.619030308962715e-09,1.772902639154257e-07,0.007755293654666757,5.143023881067016e-09,5.669139085969723e-09,2.667257977507718e-13,5.64551232161493e-12,6.020141524200029e-11,9.060579445992922e-05,2.1486362872338608e-11,1.9841796198534257e-09,1.1289171540822953e-09,1.2886454021302124e-12,2.7392261494188297e-06,6.009141338614603e-16,3.3787173516840525e-12,0.004608568935299905,7.024516392784513e-10,2.3710982770022966e-08,2.3919437706791546e-08,1.3464856900649661e-14,1.7758104190360253e-10,3.096419613586707e-12,0.00041998078340694595,0.0011043946690936079,9.773339245183142e-14,2.0084167362240619e-07,2.6858792358169208e-08,8.20246669322905e-12,1.2439101385287622e-13
0.00500662021023077,0.1118108321657234,0.0,0.0,0.0,0.0,0.1462795912367117,0.4360156826143928,0.0002807922922683421,0.0012585657111076306,1.4282605222145353e-06,2.0850103930691266e-06,4.834800722550423e-15,1.2909295051766574e-05,0.005922042179528635,0.27393548988728716,0.00887545610917062,6.36549594056674e-07,1.1024735169618534e-06,3.2772182866909606e-06,1.5819801661035174e-05,8.972339920796062e-14,0.0919522005432573,5.116007255542512e-09,1.781026586078762e-08,7.321183039275199e-07,0.01747759117016797,1.1424284447822634e-12,9.697178409671497e-13,1.1039702479492467e-08,9.610197169114063e-09,1.7781371977352133e-07,0.007816681213677514,5.183733839613693e-09,5.70207733188982e-09,2.6756857362755194e-13,5.663833547133614e-12,6.039678523518765e-11,9.126465838194206e-05,2.157659084477084e-11,1.98761126191265e-09,1.1350011378069411e-09,1.295834775465415e-12,2.742892310975186e-06,6.041526216425523e-16,3.402976744616801e-12,0.004653496366804522,7.092996111791308e-10,2.3890019658751264e-08,2.4019884702633783e-08,1.35214010585968e-14,1.783266897408954e-10,3.1020362817262978e-12,0.0004206884994633678,0.0011078725926328599,9.779733901724473e-14,2.0158185988070696e-07,2.6878399260252245e-08,8.242312772811191e-12,1.24896019791204e-13
0.005026496546867521,0.11181367034023873,0.0,0.0,0.0,0.0,0.1455101911052337,0.4346990175897445,0.0002800990463069926,0.0012526326226201046,1.4203959021423387e-06,2.0814744434231815e-06,4.808807582418319e-15,1.2896697738871658e-05,0.00590060821814967,0.27540278235422344,0.008840026360415703,6.361785428411632e-07,1.0939154004340974e-06,3.2696053290713377e-06,1.5734995623498697e-05,8.924241649408981e-14,0.09254968279166204,5.079179134842068e-09,1.768473891674444e-08,7.297188828144167e-07,0.017477436482323146,1.1487004389325857e-12,9.74255055720534e-13,1.1027753326626646e-08,9.600532506834966e-09,1.783215363377526e-07,0.007877719201367756,5.22421197539119e-09,5.734508917317449e-09,2.6837990687398025e-13,5.68149408683087e-12,6.058510994723343e-11,9.191748954769162e-05,2.1664759307186788e-11,1.9907828552784344e-09,1.1409592756287376e-09,1.3028818034864403e-12,2.74630892166404e-06,6.073241228112775e-16,3.4269319175737055e-12,0.004698121718959531,7.161015392588083e-10,2.4066221649561416e-08,2.4118038952227286e-08,1.357665457165713e-14,1.7905531694630931e-10,3.1073951183778815e-12,0.0004213532885980058,0.0011112351684029397,9.784950242250254e-14,2.0229774361570978e-07,2.689455584173107e-08,8.281589847067373e-12,1.2539399436984165e-13
0.005046372883504272,0.11181650397540982,0.0,0.0,0.0,0.0,0.1447462869829267,0.4333886095676071,0.0002794056098847177,0.001246702635467076,1.4125724664425719e-06,2.0778907190222807e-06,4.7829142622897124e-15,1.2883703310918485e-05,0.005879217538651795,0.2768619105013453,0.008804787817901748,6.357911683768411e-07,1.0853875305450755e-06,3.261906186376056e-06,1.565022865534914e-05,8.876165535158352e-14,0.09314504658702541,5.042481521610577e-09,1.7559646784514815e-08,7.272912082454214e-07,0.017476355753052654,1.154895819522537e-12,9.787265197463128e-13,1.101511224520738e-08,9.590063309287715e-09,1.788139829130102e-07,0.007938405884203147,5.264457138783606e-09,5.7664360448947606e-09,2.6916027008092486e-13,5.69850374135697e-12,6.07664938882305e-11,9.256429003371856e-05,2.1750889018264673e-11,1.993699411673509e-09,1.1467925713781778e-09,1.3097875227315715e-12,2.7494808695364807e-06,6.10429171687676e-16,3.450582977017223e-12,0.004742439073876782,7.228565214952925e-10,2.423958059405766e-08,2.4213923564657864e-08,1.3630630448519386e-14,1.7976709508180956e-10,3.1125007343291557e-12,0.0004219759801162464,0.0011144838904325444,9.78901343609873e-14,2.0298963412510983e-07,2.6907337166416142e-08,8.320303077665143e-12,1.2588499205416064e-13
0.005064261586477348,0.11181905033677916,0.0,0.0,0.0,0.0,0.14406345231378184,0.43221459946734525,0.00027878145884235585,0.0012413695957591976,1.405567015568115e-06,2.0746264646410255e-06,4.759698087580904e-15,1.2871681478787673e-05,0.005860005581622096,0.278168149150151,0.00877323795419668,6.35429010919883e-07,1.0777400943043527e-06,3.254907268655882e-06,1.557399306666526e-05,8.832928044854859e-14,0.09367904980029915,5.009572310748744e-09,1.7447459524593138e-08,7.250834610112142e-07,0.017474611412861947,1.1604066203140638e-12,9.826951481977114e-13,1.1003160755102141e-08,9.579974953704664e-09,1.792442661184339e-07,0.007992722258286105,5.300477749035368e-09,5.7947411573912436e-09,2.698365115548162e-13,5.713264099349033e-12,6.092389225860016e-11,9.314125832154405e-05,2.1826680169156568e-11,1.996110411886372e-09,1.15193666256462e-09,1.3158827496865424e-12,2.752130467762413e-06,6.131673593821823e-16,3.4716091194974074e-12,0.004782056686222241,7.288951550819279e-10,2.4393167943180255e-08,2.4298298705719598e-08,1.367812735247905e-14,1.8039343443688274e-10,3.1168830843857996e-12,0.0004225010947087271,0.0011173116524271344,9.79170525605177e-14,2.0359208208131005e-07,2.6916016574322272e-08,8.354667327327463e-12,1.2632097172806267e-13
0.005082150289450424,0.1118215929723726,0.0,0.0,0.0,0.0,0.14338503139476766,0.4310456697665754,0.0002781573450816723,0.001236041439541206,1.3985956958801032e-06,2.071327115193303e-06,4.736567259604614e-15,1.2859361708667873e-05,0.005840833515374542,0.27946778352079554,0.008741845332630237,6.35054466100015e-07,1.0701204051411584e-06,3.247845937976299e-06,1.5497828028681863e-05,8.789730566827349e-14,0.09421131373978239,4.97678164228535e-09,1.7335667915596665e-08,7.228552547472716e-07,0.017472154087083438,1.1658563216026048e-12,9.866115450822518e-13,1.099068041924134e-08,9.56927552953882e-09,1.7966252022369067e-07,0.008046751837637962,5.33630816762986e-09,5.822641572620552e-09,2.704884039740958e-13,5.727512541485924e-12,6.107583176939773e-11,9.371335140668325e-05,2.1900852905552684e-11,1.9983225893140947e-09,1.1569812843156068e-09,1.321865239653227e-12,2.754589398932111e-06,6.158526003960545e-16,3.492389421105092e-12,0.004821416320221468,7.34894466851211e-10,2.454444579129968e-08,2.4380872148289804e-08,1.3724610034760441e-14,1.8100639856196726e-10,3.12106739365262e-12,0.00042299338672260097,0.0011200495515242214,9.793501896497561e-14,2.0417559473681916e-07,2.6922077799560287e-08,8.388583489343569e-12,1.2675138827755377e-13
0.0051000389924235005,0.11182413186553398,0.0,0.0,0.0,0.0,0.1427110052622035,0.4298818241257745,0.00027753335463012046,0.0012307192289880394,1.391658837129637e-06,2.067994309378725e-06,4.713523766224862e-15,1.2846755025461166e-05,0.005821703488796929,0.2807608202071824,0.008710610883755066,6.34667912265655e-07,1.0625298934903034e-06,3.2407255774982333e-06,1.542175098021289e-05,8.746582991639368e-14,0.0947418283995556,4.9441151687834e-09,1.7224291110665698e-08,7.206076934229495e-07,0.017469000942204483,1.1712454245046023e-12,9.90476200324281e-13,1.0977685800869726e-08,9.557983924250282e-09,1.8006894357071148e-07,0.008100493753437058,5.371947818396664e-09,5.850139313336143e-09,2.7111630035597387e-13,5.741256401764647e-12,6.12223906273429e-11,9.428057673752894e-05,2.1973423262960366e-11,2.000339632267025e-09,1.1619272691342376e-09,1.3277358680217707e-12,2.7568612108620613e-06,6.184853378574724e-16,3.512924260046338e-12,0.004860514224209035,7.408538849630774e-10,2.469341263578728e-08,2.4461661743566862e-08,1.3770088544254553e-14,1.8160611998368755e-10,3.125056999247549e-12,0.0004234534601568503,0.0011226987288739095,9.794421690303327e-14,2.047404149189508e-07,2.692557566528238e-08,8.422055685537086e-12,1.2717628385448163e-13
0.005117927695396577,0.1118266670034886,0.0,0.0,0.0,0.0,0.1420413543833396,0.42872306490490336,0.00027690957140650787,0.0012254039883570417,1.3847567479738816e-06,2.064629637360621e-06,4.690569510913638e-15,1.2833872007264028e-05,0.005802617564135993,0.2820472672684489,0.008679535423972212,6.342697041237018e-07,1.0549699240119802e-06,3.2335494585099597e-06,1.5345778686217523e-05,8.703494827671975e-14,0.09527058441736902,4.911578281955487e-09,1.7113347386192824e-08,7.183418502556115e-07,0.017465168878333364,1.1765743923880473e-12,9.942895976238778e-13,1.096419121692146e-08,9.546118513321004e-09,1.8046373114751907e-07,0.008153947253535843,5.407396202539329e-09,5.877236511401876e-09,2.7172055536085667e-13,5.754503045196095e-12,6.136364736987466e-11,9.484294347277388e-05,2.2044407513551904e-11,2.002165226123476e-09,1.166775471678058e-09,1.3334955368821441e-12,2.7589494329626632e-06,6.210660266858931e-16,3.5332140978120657e-12,0.004899346818295007,7.467728637599919e-10,2.4840067729111513e-08,2.4540685606218493e-08,1.381457307816594e-14,1.8219273318445183e-10,3.128855224242718e-12,0.0004238819178019074,0.0011252603388402765,9.79448296197193e-14,2.052867843501119e-07,2.6926564763026695e-08,8.455087987393098e-12,1.275957017691502e-13
0.005135816398369653,0.11182919837608007,0.0,0.0,0.0,0.0,0.141376058670309,0.42756939318651466,0.0002762860774211332,0.0012200967033346697,1.3778897144235342e-06,2.0612346776951982e-06,4.667706307942226e-15,1.2820723018668955e-05,0.005783577718310311,0.2833271342009762,0.008648619658398882,6.33860222819232e-07,1.0474417943587315e-06,3.2263207742364858e-06,1.526992722139252e-05,8.660475191819085e-14,0.09579757306609611,4.879176101231934e-09,1.7002854102920684e-08,7.16058776065168e-07,0.01746067452887745,1.1818437094868646e-12,9.980522678219541e-13,1.0950210865802494e-08,9.533697387916576e-09,1.8084708252102096e-07,0.008207111699778802,5.442652896856692e-09,5.903935465813017e-09,2.723015248311667e-13,5.7672598760927045e-12,6.149968095352734e-11,9.540046243419016e-05,2.2113822162875906e-11,2.003803056507779e-09,1.171526773214727e-09,1.3391451802664136e-12,2.7608575845853302e-06,6.235951359685791e-16,3.5532594794894693e-12,0.0049379106930636345,7.526508835686009e-10,2.4984412773790524e-08,2.4617962110708242e-08,1.3858073979944862e-14,1.8276637457516905e-10,3.132465373907243e-12,0.00042427936064766154,0.001127735548226782,9.793704057443121e-14,2.0581495463649532e-07,2.6925099609076438e-08,8.487684873623475e-12,1.2800968704832783e-13
