Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413)
1.7764813863919718e-11,0.11224537200026165,0.0,0.0,0.0,0.0,0.3299999999892881,0.6699999999916187,1.0709969078170491e-11,8.379263902304355e-12,2.0360992658934858e-15,2.3327406043877876e-12,6.4442914744991616e-24,1.6898439459941629e-19,3.1249226230919894e-20,8.311410005692275e-24,1.1890764359929563e-25,1.4403807348281166e-19,2.8526777084123176e-19,1.7292424015034376e-28,3.230044830843063e-32,1.8303187925873585e-40,1.8519067099224398e-37,5.055218745177382e-23,6.285472947916434e-21,1.6585749080581062e-36,2.699991884214076e-40,5.324866859151065e-47,1.6777025456748732e-41,1.3683948644555414e-56,5.549389206179205e-63,1.1696507105251513e-52,3.8541611172888534e-56,9.688020578965221e-63,3.668356714348189e-72,7.001618103216333e-75,4.3415724864514055e-68,4.628710881078013e-67,5.8465562593133965e-58,1.5057063549715415e-64,2.211746114948328e-60,1.6771334680234076e-62,1.7692265460216302e-65,1.287429955851474e-25,8.926741472660899e-69,6.566351391669181e-69,2.420669196440732e-60,1.0522710339195655e-68,1.42949823538195e-60,3.857739807269456e-65,2.3300363683067115e-71,7.24652822045545e-25,3.165129334860091e-56,1.465049987901578e-50,1.0424718459338874e-42,2.8957099879792364e-60,1.425561408690164e-52,8.190939042009389e-57
2.4870893621287893e-11,0.11224537200036541,0.0,0.0,0.0,0.0,0.3299999999850032,0.6699999999882585,1.4993010386248233e-11,1.1737741890880179e-11,3.8899536198975366e-15,3.259157185039369e-12,1.2312264886557512e-23,3.4704084914487216e-19,8.209784361275486e-20,2.3237923529415607e-23,3.2531945943637856e-25,2.8152497036107472e-19,5.4877514282772705e-19,6.30652375665555e-28,1.6637158380720033e-31,9.429960443835616e-40,1.3778191498311473e-36,1.3197646246800324e-22,1.6476143553220867e-20,6.378613008166035e-36,1.4811411391741188e-39,2.74851635357642e-46,8.660195602490916e-41,1.8535936049415653e-55,1.2440049672389302e-61,9.339991474214007e-52,4.5928106428730864e-55,1.4676131162162336e-61,1.2591188309008881e-70,1.44467771414072e-73,1.2760468304910715e-66,1.3605494553063141e-65,1.1774427089365144e-56,3.400344114787647e-63,7.22053540198404e-59,8.973795661912442e-61,9.464232365101468e-64,2.4758685019434836e-25,4.7764485562985006e-67,1.0038324587254e-67,5.254318065025024e-59,3.686730349917535e-67,3.1002167261147457e-59,1.434811912217815e-63,8.45226163312592e-70,1.8665358946401025e-24,4.001715084077777e-55,1.8623302727067042e-49,8.58131127984022e-42,4.0217560709193095e-59,1.8120697748405438e-51,1.6492319423003103e-55
3.908305313602425e-11,0.11224537200057146,0.0,0.0,0.0,0.0,0.32999999997643337,0.6699999999815244,2.355733146520965e-11,1.8466412144261932e-11,9.359307728702317e-15,5.10027567849345e-12,2.962468292720548e-23,9.605239289458485e-19,3.138651801221754e-19,1.01114940102238e-22,1.2916979105211878e-24,7.102573049973645e-19,1.33995302049407e-18,3.955394799059859e-27,1.778839517625487e-30,1.0085102823715412e-38,2.608204909223718e-35,4.974135586314239e-22,6.267179334424014e-20,4.2087992580471137e-35,1.6847836520666294e-38,2.9449518147475754e-45,9.27964160289691e-40,6.194320441693543e-54,7.494479130569031e-60,1.8968362609093896e-50,1.7187288711055155e-53,7.243118803927815e-60,1.4432505367415031e-68,8.549789203184538e-72,1.2566679174349044e-64,1.339970104448741e-63,7.474013326845166e-55,2.389127471925616e-61,8.772143900763963e-57,2.032749989371628e-58,2.1436871657509587e-61,6.041249610737766e-25,1.0819707135495162e-64,4.193843993380674e-66,3.3667374841484703e-57,4.4028911074128586e-65,1.9823839472970564e-57,1.9618072254138886e-61,1.1303534987917942e-67,6.829176403785612e-24,1.233814575389951e-53,6.199437110679137e-48,1.5323376760956022e-40,1.129350843828355e-57,6.03160031313366e-50,1.046340669685206e-53
5.3295212650760606e-11,0.11224537200077547,0.0,0.0,0.0,0.0,0.32999999996786356,0.6699999999747722,3.211936231084187e-11,2.521062406580059e-11,1.711897732601711e-14,6.9258519807479354e-12,5.418707215540648e-23,1.970064248121094e-18,7.718734510078465e-19,2.7298839518543756e-22,3.2333030089029713e-24,1.3550022947209147e-18,2.484177178836034e-18,1.2789065765651184e-26,7.378981331195942e-30,4.1838421332875303e-38,1.3527109804750942e-34,1.2093612230858153e-21,1.535029682142871e-19,1.3873697489557685e-34,7.126291443959568e-38,1.2224371657794716e-44,3.85200656806688e-39,3.9725249978034472e-53,6.217328975511532e-59,1.0019395466144966e-49,1.1050658965662836e-52,4.969333941570419e-59,1.2742407233950324e-67,6.5039719430669706e-71,1.0402281701308264e-63,1.1091939762863623e-62,5.639254616472326e-54,1.8364303385134815e-60,7.689438684647749e-56,2.016764645179545e-57,2.1268275586428718e-60,1.1193060693891022e-24,1.0734630722342435e-63,2.911039529173362e-65,2.5650466933334222e-56,3.8587648022759255e-64,1.5092801806541997e-56,1.7552676148428593e-60,1.0112472131241325e-66,1.6218351540841812e-23,7.846127357053813e-53,3.931246271794082e-47,7.990106842335633e-40,7.150713753082711e-57,3.824683043966384e-49,7.893405803038577e-53
6.750737216549696e-11,0.11224537200097753,0.0,0.0,0.0,0.0,0.32999999995929374,0.6699999999680027,4.067918536467694e-11,3.1970248785867324e-11,2.7086436606527274e-14,8.736014961069637e-12,8.573819794486321e-23,3.4468065089382797e-18,1.5275143214234493e-18,5.855701421644015e-22,6.478184722451377e-24,2.230374435098253e-18,3.982093638135238e-18,3.101974284390609e-26,2.152491065655177e-29,1.220509795348109e-37,4.661723382069294e-34,2.3677837650775407e-21,3.026252610872282e-19,3.4072639560171167e-34,2.1046037715573495e-37,3.5673318257221086e-44,1.1241090697623392e-38,1.673888279274168e-52,3.51164869115294e-58,3.493550789721595e-49,4.475552965173149e-52,2.104951601310763e-58,7.014639559148173e-67,3.2509292409766435e-70,5.18558503521475e-63,5.529419316974572e-62,2.629267271979818e-53,8.667457283770587e-60,4.0249834438413066e-55,1.1640169621445972e-56,1.2275450147157992e-59,1.7931502124917017e-24,6.195715209167917e-63,1.3083248013575899e-64,1.2234071194260375e-55,2.0421331788217474e-63,7.194228050042499e-56,9.326289222012203e-60,5.408673888888656e-66,3.107401536196979e-23,3.379864677023298e-52,1.6094108163390763e-46,2.8404775448582954e-39,3.1366131483240593e-56,1.565737906304633e-48,3.679675311725652e-52
8.171953168023332e-11,0.11224537200117764,0.0,0.0,0.0,0.0,0.32999999995072393,0.6699999999612157,4.923688264204718e-11,3.8745156526557164e-11,3.917958609219893e-14,1.0530894397075061e-11,1.240181752040991e-22,5.461895517352399e-18,2.652325587676442e-18,1.0943038992248715e-21,1.1365404100414513e-23,3.3510140685215674e-18,5.8344199907415816e-18,6.363508243562231e-26,5.142988107383001e-29,2.916285974821313e-37,1.2801646117717602e-33,4.068379325125312e-21,5.235090045770412e-19,7.058700852436871e-34,5.076531322273872e-37,8.525850847426111e-44,2.686617282937096e-38,5.556551897313297e-52,1.53589746405868e-57,9.680032920626037e-49,1.4076186679182812e-51,6.854857308471658e-58,2.9600427106495856e-66,1.264215930069749e-69,1.963614103395754e-62,2.0938236091741496e-61,9.432366974452556e-53,3.138357000986662e-59,1.5935817808962677e-54,5.010832951650759e-56,5.284319673746218e-59,2.6257045540325624e-24,2.6671181620827375e-62,4.599981503486583e-64,4.509478516914701e-55,8.215266103895242e-63,2.6502840287679114e-55,3.7379122364005115e-59,2.1844164137524093e-65,5.2291393460589863e-23,1.1508059833239102e-51,5.173276655619452e-46,8.112300770062499e-39,1.1025823922800219e-55,5.0327517744057865e-48,1.3198680874891799e-51
9.999999999999999e-11,0.1122453720015721,0.0,0.0,0.0,0.0,0.329999999939701,0.6699999999524606,6.024125805086613e-11,4.748170029922539e-11,5.77439879825917e-14,1.28172857303038e-11,1.8278261836253665e-22,8.946130753676567e-18,4.74361954822314e-18,2.1358039105093063e-21,2.0572242635350227e-23,5.173831522722638e-18,8.73918384590437e-18,1.3634899481075859e-25,1.3111302453029594e-28,7.4348916076917086e-37,3.865416415149702e-33,7.179139119757111e-21,9.317994047522754e-19,1.529443455796265e-33,1.3084553142733247e-36,2.1741242500400363e-43,6.851023772216762e-38,2.2001926202288906e-51,9.122558370430012e-57,2.9542696745338365e-48,5.0691596169358e-51,2.573739699125753e-57,1.701333754993736e-65,6.306912659508839e-69,9.311789662708686e-62,9.929328904258526e-61,4.155813212748932e-52,1.3989648576254689e-58,8.12024158661742e-54,2.8991290619077855e-55,3.0573678352461766e-58,3.930030858221676e-24,1.543121587536557e-61,1.9862658395028997e-63,2.0860994847519766e-54,4.3309256442286e-62,1.224831962050037e-54,1.938490315611708e-58,1.1437201637593287e-64,8.991765248705682e-23,4.689212122081764e-51,1.9508799331365395e-45,2.6048587100775726e-38,4.826701835542295e-55,1.897800433150113e-47,5.813751211499511e-51
1.1014385070970603e-10,0.1122453720015721,0.0,0.0,0.0,0.0,0.32999999993358436,0.6699999999475903,6.634618764367257e-11,5.234034917249448e-11,6.945488382670773e-14,1.4075274533176845e-11,2.1985279551233778e-22,1.1357336297774045e-17,6.261997783959449e-18,2.9454085849892024e-21,2.732301044520531e-23,6.379648652733435e-18,1.0605011264234925e-17,1.9589006564088702e-25,2.033343754898921e-28,1.1530419947607391e-36,6.413568623835542e-33,9.409435502130983e-21,1.2269090144301174e-18,2.2087617727089072e-33,2.03851335953446e-36,3.372053370445128e-43,1.0625924718459403e-37,4.006269971239606e-51,1.837844977864746e-56,4.9211826287653206e-48,8.948315023895987e-51,4.6028659254943377e-57,3.4065721010556104e-65,1.2223449811906642e-68,1.7815156512806553e-61,1.899665227973074e-60,7.800314815388066e-52,2.6338979787230817e-58,1.5815791612109067e-53,5.8091477249991155e-55,6.126222302641573e-58,4.7671635533915434e-24,3.0920397814166555e-61,3.7090879443071014e-63,3.968199432001021e-54,8.505386187300743e-62,2.3292819869359974e-54,3.7911571192669475e-58,2.2416005626074348e-64,1.1624835444788537e-22,8.60699286974661e-51,3.498884348887432e-45,4.4255110117919843e-38,9.052778280997774e-55,3.403636714763111e-47,1.0911439140376584e-50
1.3856816973917874e-10,0.11224537200195898,0.0,0.0,0.0,0.0,0.3299999999164448,0.6699999999338976,8.344788459020425e-11,6.59951868179624e-11,1.0733697251966956e-13,1.756000757499001e-11,3.39766637899593e-22,2.0184451930511934e-17,1.2134815509499252e-17,6.394853189623651e-21,5.382208895224602e-23,1.0549732953324722e-17,1.6801772650830213e-17,4.663921028683305e-25,5.832276195613448e-28,3.307380739480252e-36,2.173459509894555e-32,1.787164241300531e-20,2.360495218410558e-18,5.330005858403954e-33,5.915197764409523e-36,9.674270048905286e-43,3.0485479517920854e-37,1.6781564315724236e-50,1.0272334169638615e-55,1.6843627613470013e-47,3.550626935898187e-50,1.8840417836894507e-56,1.846725030365269e-64,5.820466560455956e-68,8.794363524842859e-61,9.377643281054266e-60,3.6504708287436743e-51,1.2427013295182572e-57,8.264845389901227e-53,3.3174442543898765e-54,3.49852040459883e-57,7.544164392066565e-24,1.7657794073855273e-60,1.6865266165435764e-62,1.9033041860490466e-53,4.5182732366571615e-61,1.1161970161831608e-53,2.0058052637801203e-57,1.1964509295939742e-63,2.1264737226018293e-22,3.57665673774399e-50,1.4380412633795005e-44,1.5676083005711535e-37,3.883553961691993e-54,1.3988299716769485e-46,5.105284315694809e-50
1.6699248876865146e-10,0.11224537200233854,0.0,0.0,0.0,0.0,0.32999999989930523,0.6699999999201393,1.0054256965391776e-10,7.97086178799607e-11,1.5222906817598645e-13,2.098614510823108e-11,4.818705884899663e-22,3.2461954960616884e-17,2.079803535520852e-17,1.214916050365928e-20,9.37190354221717e-23,1.59682658264022e-17,2.443075329539837e-17,9.49700052431727e-25,1.3879901419379446e-27,7.871197463039433e-36,5.952154812248379e-32,3.001968893163317e-20,4.016404438963408e-18,1.0989610437833153e-32,1.4224034293790346e-35,2.3026851333818192e-42,7.256232145183271e-37,5.466617622294047e-50,4.3522730852324786e-55,4.652963713584236e-47,1.1124172390011398e-49,6.045485003944383e-56,7.584012167236561e-64,2.2167975036598127e-67,3.313740477691064e-60,3.533534132339433e-59,1.3146824057523504e-50,4.504601277608049e-57,3.2890575008477244e-52,1.4308017153643704e-53,1.5089000277642764e-56,1.0957243823201487e-23,7.615745118506717e-60,5.903030496527321e-62,6.95818425431676e-53,1.8101803923075614e-60,4.076849532760462e-53,8.071162574843393e-57,4.8395280259066235e-63,3.4435728682962987e-22,1.1919350551593534e-49,4.612248542904571e-44,4.425507092144063e-37,1.3255147821867604e-53,4.486276754461382e-46,1.8381946759183456e-49
2.2384112682759686e-10,0.11224537200307616,0.0,0.0,0.0,0.0,0.32999999986502604,0.6699999998924316,1.347128592621985e-10,1.0730732244335871e-10,2.6108614902145473e-13,2.7666571489438298e-11,8.264535341883228e-22,6.907137338013456e-17,4.825143426272671e-17,3.423782564938924e-20,2.2479860648813647e-22,3.090287839764089e-17,4.4008089070330515e-17,2.970578403329547e-24,5.940026935047869e-27,3.368651650958865e-35,3.570958085309905e-31,6.672002782722575e-20,9.171984832464722e-18,3.5411247027981467e-32,6.264482447193658e-35,9.857008928213765e-42,3.106165688733543e-36,4.901565427144114e-49,6.92588180453902e-54,2.8709965929120747e-46,9.944084757889782e-49,5.731709617550851e-55,1.58958718296357e-62,2.88642920411266e-66,5.265991266842497e-59,5.6153318751521806e-58,1.800093237696113e-49,6.283798722820341e-56,6.923701799819393e-51,4.41881215567099e-52,4.659994529307234e-55,1.9693950149774837e-23,2.3520091155967605e-58,7.012700633576732e-61,9.661621866662264e-52,3.6480501093589714e-59,5.629529441365212e-52,1.795399901646594e-55,1.0488627367705927e-61,7.132611630072766e-22,1.0119855466855539e-48,4.127398329356152e-43,2.6800923910274936e-36,1.1303591538913239e-52,4.013755545337012e-45,2.5134383066833567e-48
2.749995808340263e-10,0.11224537200371644,0.0,0.0,0.0,0.0,0.329999999834178,0.6699999998672878,1.6544376438742118e-10,1.3233412229324885e-10,3.7819364186243797e-13,3.348777436204045e-11,1.1971533857988554e-21,1.180131154701133e-16,8.68310515283689e-17,7.133969897819666e-20,4.1630493234256755e-22,4.947992042239333e-17,6.657977587710908e-17,6.5817022959122526e-24,1.611095659397529e-26,9.136831432723443e-35,1.1755939624773741e-30,1.1560784737659593e-19,1.6274808782403812e-17,8.033797937086614e-32,1.7339699627941457e-34,2.67381930232151e-41,8.425834892599051e-36,1.9791016237658402e-48,3.7301041642204873e-53,9.614486778243904e-46,3.988125362765554e-48,2.3495790159037618e-54,8.973661466855203e-62,1.4296337255289908e-65,2.601551102169652e-58,2.7741433884035575e-57,8.496076996714447e-49,2.9823334522780787e-55,3.7637567424044543e-50,2.659187822252436e-51,2.8043299775586053e-54,2.973700410010087e-23,1.4154110434273264e-57,3.201179751480003e-60,4.6184631088458794e-51,1.9593231060504835e-58,2.6845681742809907e-51,9.931002699447325e-55,5.7960349264834485e-61,1.1657353541046762e-21,4.115735062410399e-48,1.64150358739973e-42,8.852843428925195e-36,4.584349962933748e-52,1.596111538635839e-44,1.185561709265647e-47
3.261580348404557e-10,0.1122453720043354,0.0,0.0,0.0,0.0,0.32999999980332995,0.6699999998419531,1.961589607956299e-10,1.5753578445756654e-10,5.109966109887083e-13,3.913410828684981e-11,1.6175371134592113e-21,1.8423573677408163e-16,1.407819663597814e-16,1.3144050718887065e-19,6.940180793812407e-22,7.336461742371317e-17,9.387676720951391e-17,1.2680117271985763e-23,3.666870933294662e-26,2.07957422902181e-34,3.140979292117147e-30,1.8058540915122537e-19,2.601943866566312e-17,1.5833265845919366e-31,4.023765300211298e-34,6.086159546292572e-41,1.917896641770875e-35,6.22394106503514e-48,1.4985605572458708e-52,2.6112336634829214e-45,1.2612155495743162e-47,7.549981296391458e-54,3.689977023854326e-61,5.079609367381724e-65,9.773849593237776e-58,1.0422289621319382e-56,3.0794718943169423e-48,1.0854587905004993e-54,1.550989250014442e-49,1.205501348011611e-50,1.2712996247930997e-53,4.184965172148677e-23,6.416546663105496e-57,1.127169285556825e-59,1.6883986082695314e-50,7.941615544851575e-58,9.788622159877787e-51,4.166708045452576e-54,2.4220359760433553e-60,1.7255622640260336e-21,1.2670788805873224e-47,5.1255263295516216e-42,2.366038813604212e-35,1.406080416098369e-51,4.983166452960291e-44,4.294319916232089e-47
3.773164888468851e-10,0.11224537200493363,0.0,0.0,0.0,0.0,0.3299999997724819,0.6699999998164351,2.2686048948013828e-10,1.829070281692569e-10,6.574519848761056e-13,4.4610854111685936e-11,2.081137394323187e-21,2.695201171096804e-16,2.1199649183771048e-16,2.217684169307502e-19,1.0738643113078023e-21,1.0292716038370671e-16,1.259292544631993e-16,2.2136749139243907e-23,7.379323523445117e-26,4.1850307596855825e-34,7.240073880403349e-30,2.6210970359194546e-19,3.863593371264363e-17,2.825589672842367e-31,8.248894105304662e-34,1.2248736088092008e-40,3.8598804689824314e-35,1.6616072468312177e-47,4.9946166234635575e-52,6.112390900782217e-45,3.353396678295938e-47,2.0311911264395368e-53,1.252734200615556e-60,1.58219724781553e-64,2.983225415858387e-57,3.18115063509215e-56,9.152287653175605e-48,3.2356856715770713e-54,5.114671050833909e-49,4.285503671344116e-50,4.519415905431777e-53,5.603556642338054e-23,2.281054139917181e-56,3.304693708898679e-59,5.080799594044901e-50,2.588861664769035e-57,2.938638481028403e-50,1.3956955037459648e-53,8.103921358505539e-60,2.383191278244737e-21,3.415876720592648e-47,1.3469879957908076e-41,5.466870887392118e-35,3.776376257357489e-51,1.309421148574575e-43,1.2754959722549236e-46
4.2847494285331455e-10,0.11224537200551216,0.0,0.0,0.0,0.0,0.32999999974163385,0.669999999790741,2.575501187538614e-10,2.0844273307739797e-10,8.157896554776063e-13,4.992313227974716e-11,2.5823509687508773e-21,3.7541059549883196e-16,3.021413990534802e-16,3.502443322283537e-19,1.5717621406586409e-21,1.384894823179991e-16,1.6276642670505334e-16,3.592052683160999e-23,1.3564583403380734e-25,7.692917890677022e-34,1.4989281959090423e-29,3.602032378708237e-19,5.429671037508075e-17,4.684586803646148e-31,1.5438387315180074e-33,2.2516554061507887e-40,7.095533463301744e-35,3.9275083673304335e-47,1.4375096760381314e-51,1.284386292086652e-44,7.874490608005351e-47,4.813726723336533e-53,3.669027762149852e-60,4.280201485041529e-64,7.875232612484699e-57,8.397733333615555e-56,2.365562018490056e-47,8.382620060370019e-54,1.4451712924079114e-48,1.2895869280419207e-49,1.3599759895026701e-52,7.229855807729992e-23,6.864112532951522e-56,8.487099111687596e-59,1.3322850777115674e-49,7.256163584405601e-57,7.688186419561477e-50,4.0006698031634357e-53,2.3202197871871873e-59,3.12827415275704e-21,8.126864800515813e-47,3.128602242399832e-41,1.1348908996079718e-34,8.973523712993382e-51,3.0409976829070574e-43,3.2947588617845447e-46
4.79633396859744e-10,0.1122453720060716,0.0,0.0,0.0,0.0,0.3299999997107858,0.6699999997648769,2.882293845469691e-10,2.3413793226176115e-10,9.844721386412344e-13,5.5075909812225584e-11,3.116310945757715e-21,5.032498192152653e-16,4.1268996607513174e-16,5.253820307331332e-19,2.203626835210996e-21,1.803323381673747e-16,2.0441651320537264e-16,5.50851942751004e-23,2.325608490420162e-25,1.3189345784967714e-33,2.8587552276698623e-29,4.7457413162001535e-19,7.312628156610382e-17,7.337268807307615e-31,2.6940330733791225e-33,3.860544395574344e-40,1.2165560198412965e-34,8.448042366649948e-47,3.6854659479739087e-51,2.485404636485144e-44,1.6831459989139649e-46,1.0366293033942433e-52,9.579198995433894e-60,1.0356672501442894e-63,1.8653920186848693e-56,1.989157763716759e-55,5.506288232631155e-47,1.9548974285366203e-53,3.640452413771856e-48,3.431321968426421e-49,3.618613793149647e-52,9.064255476175919e-23,1.826397420788463e-55,1.97058673525498e-58,3.148344483391171e-49,1.817077992627873e-56,1.8127479828368146e-49,1.0216299955059548e-52,5.916646609370004e-59,3.950813496828374e-21,1.7504476237176353e-46,6.616304365942755e-41,2.1692967524621204e-34,1.9290919485157553e-50,6.4303070294816305e-43,7.66462797107406e-46
5.819503048726029e-10,0.112245372007136,0.0,0.0,0.0,0.0,0.3299999996490896,0.6699999997126637,3.4956209281983786e-10,2.8598763736785545e-10,1.3475991071719945e-12,6.492213949120024e-11,4.265780264764542e-21,8.293836716021071e-16,7.001531176266706e-16,1.051919332749913e-18,3.9328877764761846e-21,2.838270083383046e-16,3.0226402692808814e-16,1.1409581479363998e-22,5.841820004154514e-25,3.313124948700732e-33,8.648277483727925e-29,7.500912478534129e-19,1.2061704707160146e-16,1.5835681160065582e-30,7.005927100723683e-33,9.698054565918562e-40,3.0561089412652965e-34,3.1713666629129005e-46,1.8909465158631894e-50,7.738438698170902e-44,6.250085595829366e-46,3.894431354224414e-52,5.13904661524865e-59,4.8195100935313153e-63,8.289482737741496e-56,8.839490263597049e-55,2.3785388038470315e-46,8.469849270260758e-53,1.8136697004772002e-47,1.88379130037417e-48,1.9866153484566996e-51,1.3358972411815356e-22,1.0026899684533073e-54,8.533445005707414e-58,1.4038196313173657e-48,8.973276209112509e-56,8.044952026351321e-49,5.232789213139181e-52,3.020686366921798e-58,5.792474467554292e-21,6.561548675549229e-46,2.4026560414161295e-40,6.580960233682392e-34,7.192310022973999e-50,2.3345617420268464e-42,3.306752684063457e-45
6.740355220841758e-10,0.11224537200803539,0.0,0.0,0.0,0.0,0.3299999995935631,0.6699999996651493,4.047378336853226e-10,3.3315096329047916e-10,1.698034321376199e-12,7.328513424231326e-11,5.3750745134832416e-21,1.2082572139181007e-15,1.0403428989499452e-15,1.780080251124098e-18,6.106931648006557e-21,4.006177154916095e-16,4.070517349358744e-16,1.9753442152418167e-22,1.1732666963606472e-24,6.654084743246686e-33,2.0042597820408922e-28,1.0471858994328067e-18,1.7472733323377753e-16,2.84214009357446e-30,1.4504001768530978e-32,1.9478211869647355e-39,6.138096521925445e-34,8.651095495155757e-46,6.45262202747846e-50,1.8388363720089435e-43,1.6990253718911685e-45,1.0668141758911145e-51,1.821721155137867e-58,1.5304720863915743e-62,2.568845838830087e-55,2.7392916494690625e-54,7.23255601060587e-46,2.580539809259477e-52,6.127377695720414e-47,6.816150530078698e-48,7.188202830968334e-51,1.7940050073394934e-22,3.628048638484939e-54,2.6067232743277454e-57,4.375211401217306e-48,3.0105397266389235e-55,2.4970215970123634e-48,1.8086834438568075e-51,1.0411083360049473e-57,7.631492001652506e-21,1.774824414385742e-45,6.399173371045028e-40,1.5256831685840628e-33,1.9331543934622303e-49,6.216507288394321e-42,1.0044088448647148e-44
