Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276)
0.00017468087569292288,0.11223935068025775,0.0,0.0,0.0,0.0,0.3294788296392492,0.6696075017056321,8.646878778641234e-05,9.65946311813405e-05,6.728823671348981e-07,1.0131804606011046e-07,2.1300468677146007e-15,4.58278167282025e-07,0.0002146035677819565,0.00034337490529530375,0.00010136970832278505,6.589231969409522e-08,3.979527740934877e-08,2.400477800678171e-08,1.7695933819330642e-07,1.0036382125572804e-15,1.5661733318160672e-05,1.2130019771865929e-10,7.350566905782874e-10,2.4500808405198057e-10,4.104380639652905e-07,6.8816188915072914e-18,1.0052743246657887e-16,7.668157742232833e-14,1.1567743848054602e-14,1.3835653125206388e-13,3.924371372833037e-10,2.602497465108746e-16,7.79934813231908e-17,1.0271639965815183e-21,3.5419973473127836e-14,3.7770397231019996e-13
0.00017763347834803768,0.11223912484691398,0.0,0.0,0.0,0.0,0.32946428587273835,0.6695970100699082,8.706784373953019e-05,9.800858991206218e-05,6.775348551469078e-07,1.0279946063567122e-07,2.14477458288184e-15,4.639721112080842e-07,0.00022050217048314266,0.00035406710800934546,0.00010497689209690197,6.652933172136404e-08,4.042560656074772e-08,2.470584569265744e-08,1.8213122315054546e-07,1.0329709476038172e-15,1.6427442899846288e-05,1.239160839553038e-10,7.458618786868205e-10,2.5624726560385057e-10,4.381335872616204e-07,7.307751538910438e-18,1.0374295785563231e-16,8.242321194794338e-14,1.2501768409942953e-14,1.491275964587167e-13,4.315297812118658e-10,2.8617453830856043e-16,8.635718498478561e-17,1.1460242979218536e-21,4.030307059552476e-14,4.297753038066356e-13
0.00018058608100315248,0.11223889631912358,0.0,0.0,0.0,0.0,0.32944959092136983,0.6695864175267886,8.765906324557788e-05,9.941524853649627e-05,6.821261489080263e-07,1.0427335600840011e-07,2.1593085843103043e-15,4.6964509812041424e-07,0.00022643964271908365,0.00036489255111897366,0.00010863182009087695,6.716068339129382e-08,4.105442946718912e-08,2.5413200394065368e-08,1.8734939740881453e-07,1.06256621590991e-15,1.721530845180635e-05,1.2653588453606289e-10,7.566492457912758e-10,2.677608998524748e-10,4.6708381739893473e-07,7.751876992637196e-18,1.0700493686018223e-16,8.846632877150246e-14,1.349083396431789e-14,1.604999838118908e-13,4.73629354262297e-10,3.1409341407313293e-16,9.542593726824215e-17,1.2758886327227919e-21,4.574423479692481e-14,4.877976322092909e-13
0.00018353868365826728,0.11223866512494675,0.0,0.0,0.0,0.0,0.32943474549842405,0.6695757242900013,8.824285436815761e-05,0.00010081473405058034,6.866594245698891e-07,1.0573986705541938e-07,2.1736589262849437e-15,4.7529838781976886e-07,0.0002324153281280153,0.0003758508101788953,0.00011233412994267869,6.778660629343886e-08,4.168179169130777e-08,2.6126780724675252e-08,1.926134024230936e-07,1.092421416803112e-15,1.8025526403244736e-05,1.291597155457867e-10,7.674207948925034e-10,2.7955076978671644e-10,4.973189135765947e-07,8.214420683321389e-18,1.1031364680543636e-16,9.482046084057086e-14,1.4537062801567248e-14,1.7249490992718891e-13,5.189015380736376e-10,3.4411624773209515e-16,1.0524381723910636e-16,1.4175304412524054e-21,5.179447649480941e-14,5.523149115481356e-13
0.00018649128631338207,0.11223843129034519,0.0,0.0,0.0,0.0,0.32941975028329396,0.6695649305470811,8.881959151129085e-05,0.00010220717378373283,6.911375963823895e-07,1.0719912848002515e-07,2.1878348340281583e-15,4.809331472996413e-07,0.00023842859829723324,0.0003869414888987264,0.000116083479971477,6.84073154396627e-08,4.230773912590083e-08,2.6846528187289815e-08,1.979228011261288e-07,1.1225340714233563e-15,1.885829127417113e-05,1.317876139391258e-10,7.781781541936729e-10,2.916186836500056e-10,5.288692202871095e-07,8.695811255996852e-18,1.136693770296941e-16,1.0149526002581555e-13,1.5642620616993782e-14,1.8513395917841266e-13,5.675177627641052e-10,3.7635672539158776e-16,1.1585676635579131e-16,1.5717612042331264e-21,5.85083442944629e-14,6.239088256269658e-13
0.00018944388896849687,0.11223819483937911,0.0,0.0,0.0,0.0,0.32940460592385284,0.6695540364616395,8.93896186653076e-05,0.00010359269514045406,6.955633416070365e-07,1.0865127513408728e-07,2.201844782561336e-15,4.865504595290021e-07,0.0002444788505439994,0.00039816421710687025,0.00011987954742264902,6.90230108089484e-08,4.2932317924889624e-08,2.7572386951459693e-08,2.0327717617155083e-07,1.1529018127595507e-15,1.9713795763238255e-05,1.3441968565481482e-10,7.889230328904056e-10,3.039664751102741e-10,5.617652696233853e-07,9.196480114633676e-18,1.1707242963029228e-16,1.0850052105701049e-13,1.6809718381876984e-14,1.9843909839940624e-13,6.196553051105899e-10,4.1093241044540025e-16,1.273126389559815e-16,1.739431622442193e-21,6.594409658030042e-14,7.032006178024714e-13
0.00019239649162361167,0.11223795579438384,0.0,0.0,0.0,0.0,0.3293893130386007,0.6695430421754119,8.995325235524567e-05,0.00010497142537255545,6.999391236591861e-07,1.1009644158471098e-07,2.215696569962412e-15,4.921513315561256e-07,0.0002505655059100088,0.00040951864890644506,0.00012372202686984125,6.963387875416451e-08,4.3555574434035524e-08,2.8304303644886143e-08,2.0867612842946415e-07,1.183522377116699e-15,2.059223082859462e-05,1.3705604325594089e-10,7.99657052956502e-10,3.1659599437426337e-10,5.960377833621412e-07,9.716861822396801e-18,1.2052311956668313e-16,1.1584617388978063e-13,1.8040612891804996e-14,2.124326792005316e-13,6.75497387351224e-10,4.479648090971767e-16,1.3966124377698558e-16,1.9214327329386566e-21,7.416387819606681e-14,7.908529750289232e-13
0.00019534909427872647,0.11223771417612939,0.0,0.0,0.0,0.0,0.32937387221860953,0.6695319478101004,9.051078431337287e-05,0.00010634349137917457,7.042672131723455e-07,1.1153476144767702e-07,2.2293973840503274e-15,4.977367014978915e-07,0.00025668800734971343,0.0004210044610061786,0.00012761062876312434,7.024009327656324e-08,4.417755502447708e-08,2.9042227154990872e-08,2.1411927559481415e-07,1.21439359622256e-15,2.1493785762479015e-05,1.3969668814005974e-10,8.10381402159722e-10,3.295091095447198e-10,6.317176748080531e-07,1.0257394295194033e-17,1.240217706649719e-16,1.2354226304580424e-13,1.9337605243799945e-14,2.271374262546419e-13,7.352332765824255e-10,4.875794362768594e-16,1.5295438831386494e-16,2.1186971013280284e-21,8.323390229370726e-14,8.875719670194531e-13
0.00019830169693384127,0.11223747000396786,0.0,0.0,0.0,0.0,0.32935828402928724,0.6695207534690375,9.106248389563591e-05,0.00010770901952752045,7.085497063317804e-07,1.1296636795632357e-07,2.2429538604175074e-15,5.033074450935156e-07,0.0002628458180931277,0.0004326213512095502,0.0001315450781123173,7.084181717868963e-08,4.479830606085787e-08,2.978610846859571e-08,2.1960625086580798e-07,1.2455133897334092e-15,2.241864826015412e-05,1.4234170491900079e-10,8.210974221889296e-10,3.427077097325782e-10,6.688360504305873e-07,1.0818518138174245e-17,1.275687172825632e-16,1.3159897843259858e-13,2.0703042934761418e-14,2.4257645422784475e-13,7.990583847060194e-10,5.299058819219221e-16,1.6724593300885187e-16,2.3322000746963102e-21,9.322463742872122e-14,9.941090413536517e-13
0.00020125429958895607,0.11223722329596443,0.0,0.0,0.0,0.0,0.3293425490119777,0.6695094592386821,9.16086002612142e-05,0.00010906813549590777,7.127885420023469e-07,1.1439139367952734e-07,2.2563721366473286e-15,5.08864381947116e-07,0.0002690384201685253,0.0004443690370481826,0.00013552511329472216,7.143920310777993e-08,4.541787390274924e-08,3.053590052520344e-08,2.251367018642683e-07,1.2768797591102822e-15,2.336700448374285e-05,1.4499121646661774e-10,8.318064932293413e-10,3.561936961590615e-10,7.074242113881858e-07,1.1400677156128328e-17,1.3116430607450663e-16,1.4002665160259185e-13,2.2139321106607868e-14,2.5877327473971754e-13,8.671743690615365e-10,5.750778777129879e-16,1.8259183399164367e-16,2.5629609406045167e-21,1.0421099998181945e-13,1.1112630753826637e-12
0.00020420690224407087,0.11223697406901365,0.0,0.0,0.0,0.0,0.32932666768540925,0.6694980651899641,9.214936433618549e-05,0.0001104209641383845,7.169855174485376e-07,1.158099696287067e-07,2.269657902082795e-15,5.144082806525507e-07,0.0002752653130694869,0.0004562472545459801,0.00013955048497704952,7.203239449519075e-08,4.6036304714380143e-08,3.1291558067152836e-08,2.307102896656685e-07,1.3084907821167411e-15,2.433903912152599e-05,1.476451922959452e-10,8.425094631214866e-10,3.699689829137676e-10,7.475136549122458e-07,1.2004318737851063e-17,1.3480888971815836e-16,1.4883572313509021e-13,2.3648880168246372e-14,2.757517782571815e-13,9.397892337347e-10,6.232333642578663e-16,1.9905018683445451e-16,2.8120441660726833e-21,1.1627255199186192e-13,1.2398824858379665e-12
0.00020715950489918567,0.11223672233894859,0.0,0.0,0.0,0.0,0.3293106405470109,0.6694865713794976,9.268499057929526e-05,0.00011176762936245616,7.211423014629733e-07,1.1722222606276849e-07,2.2828164393816243e-15,5.19939863463645e-07,0.0002815260125499455,0.0004682557571002589,0.00014362095514181336,7.262152640035918e-08,4.665364444775064e-08,3.205303752163369e-08,2.363266877848815e-07,1.3403446070680225e-15,2.533493544313252e-05,1.5030369407914259e-10,8.532073810758358e-10,3.840355026028742e-10,7.891360755344908e-07,1.2629892861827992e-17,1.385028293307497e-16,1.5803678076532963e-13,2.5234207879809616e-14,2.9353625203142597e-13,1.0171174314255215e-09,6.745145586467109e-16,2.1668128512287043e-16,3.080560733512654e-21,1.294937044809999e-13,1.380867397006723e-12
0.00021011210755430046,0.11223646812063724,0.0,0.0,0.0,0.0,0.32929446807410745,0.669474977850673,9.321567856593727e-05,0.0001131082540224406,7.252604467788159e-07,1.1862829242956107e-07,2.295852663804945e-15,5.254598110907954e-07,0.0002878200495366339,0.0004803943144688529,0.00014773629620862754,7.32067262713901e-08,4.726993893835027e-08,3.282029690215115e-08,2.4198558138793264e-07,1.372439448360143e-15,2.635487535101314e-05,1.5296687045585937e-10,8.639015035734186e-10,3.983951979144489e-10,8.323233662793048e-07,1.327785272186399e-17,1.4224649929688567e-16,1.6764056341557385e-13,2.6897841736754744e-14,3.121513946156704e-13,1.0993799660648796e-09,7.290680225035341e-16,2.355476650257792e-16,3.36966934413662e-21,1.4396392635398656e-13,1.5351718683477732e-12
0.00021306471020941526,0.11223621142806492,0.0,0.0,0.0,0.0,0.32927815072500455,0.6694632846346346,9.374161440945122e-05,0.00011444295983067997,7.293414018134419e-07,1.2002829612302937e-07,2.3087711604007284e-15,5.309687664273899e-07,0.0002941469691473262,0.0004926627118530254,0.00015189629024155374,7.378811462747846e-08,4.7885233671318854e-08,3.3593295695729285e-08,2.4768666666142e-07,1.4047735828919054e-15,2.7399039428627558e-05,1.5563466334174354e-10,8.745924174777283e-10,4.130500212595062e-10,8.771076198027278e-07,1.3948655459976316e-17,1.4604027728894813e-16,1.7765791234921428e-13,2.8642365656073364e-14,3.316222903111546e-13,1.1868044962258599e-09,7.870447305647811e-16,2.557141474391094e-16,3.680577698941567e-21,1.5977795896343848e-13,1.7038061825270009e-12
0.00021601731286453006,0.11223595227441527,0.0,0.0,0.0,0.0,0.32926168893997754,0.669451491751167,9.426297203518994e-05,0.00011577186727599691,7.333865198215394e-07,1.2142236349807004e-07,2.3215762129746557e-15,5.364673376615775e-07,0.0003005063298009125,0.0005050607490651647,0.0001561007282345227,7.436580566870426e-08,4.8499573744681414e-08,3.4371994769672366e-08,2.534296500117626e-07,1.4373453455253226e-15,2.846760698565239e-05,1.583071048141353e-10,8.852809178025233e-10,4.280019420141699e-10,9.235211293920789e-07,1.4642760663062395e-17,1.4988454678090642e-16,1.8809981609770903e-13,3.0470411567535026e-14,3.5197442557141403e-13,1.2796254390922158e-09,8.486001396273699e-16,2.7724790159956064e-16,4.0145439295579715e-21,1.7703603642605668e-13,1.8878391947785416e-12
0.00021896991551964486,0.11223569067214066,0.0,0.0,0.0,0.0,0.3292450831421728,0.6694395992094965,9.477991431895058e-05,0.00011709509555213988,7.37397067681349e-07,1.228106201597266e-07,2.3342718318971746e-15,5.419561019902564e-07,0.00030689770241233504,0.0005175882397729118,0.0001603494094669991,7.493990782424279e-08,4.911300409778568e-08,3.5156356309837044e-08,2.5921424744861586e-07,1.470153125588669e-15,2.9560756100455302e-05,1.6098438588575755e-10,8.959682385597298e-10,4.4325293913604667e-10,9.715963899724415e-07,1.5360631060649158e-17,1.5377970740733417e-16,1.989774279898458e-13,3.238466346700591e-14,3.7323371469398756e-13,1.3780840752141638e-09,9.138942580188578e-16,3.002184924420534e-16,4.372877848663319e-21,1.9584411177206506e-13,2.088400744469007e-12
0.00022192251817475966,0.11223542663301946,0.0,0.0,0.0,0.0,0.32922833373843036,0.6694276070090021,9.52925941060925e-05,0.00011841276250251572,7.413742348416118e-07,1.2419318923369507e-07,2.3468617824363513e-15,5.474356083952489e-07,0.00031332066966461425,0.0005302450108126648,0.00016464214092275938,7.551052424405946e-08,4.972556922241347e-08,3.5946343739765565e-08,2.6504018423865416e-07,1.5031953649104395e-15,3.06786636601709e-05,1.636664267345193e-10,9.066547715727162e-10,4.5880499992713423e-10,1.0213660991445797e-06,1.6102733887871695e-17,1.5772615947708644e-16,2.1030199605607902e-13,3.438785330414084e-14,3.954264666485364e-13,1.4824286542179118e-09,9.830917157000855e-16,3.2469791972930693e-16,4.7569422648609056e-21,2.1631408902770583e-13,2.3066841299294104e-12
0.00022487512082987446,0.1122351601682158,0.0,0.0,0.0,0.0,0.32921144112003614,0.6694155151398691,9.58011551243255e-05,0.0001197249845678949,7.453191395250738e-07,1.2557019253099245e-07,2.3593496043924742e-15,5.529063794683051e-07,0.0003197748253455631,0.0005430309015637782,0.00016897873676577485,7.607775323644087e-08,5.0337313050282205e-08,3.6741921636733967e-08,2.7090719426257203e-07,1.5364705541748732e-15,3.18215053986068e-05,1.6635321651934674e-10,9.173410598309112e-10,4.746601273034132e-10,1.0728631580769715e-06,1.6869538638672288e-17,1.61724304897617e-16,2.2208491266384023e-13,3.648276128583394e-14,4.1857939565262125e-13,1.5929145010574104e-09,1.056361834727414e-15,3.5076068727523073e-16,5.1681545232687154e-21,2.385640613214723e-13,2.5439486475217102e-12
0.0002275324632194778,0.11223491828470235,0.0,0.0,0.0,0.0,0.3291961156263698,0.6694045472259149,9.625545059016049e-05,0.00012090142411985467,7.48842840912068e-07,1.2680483710900705e-07,2.370504083275555e-15,5.578230177224983e-07,0.00032560990429701106,0.0005546484774905333,0.00017291902888874229,7.658544074485612e-08,5.08872165074645e-08,3.746269322084695e-08,2.7622240745059047e-07,1.566616186125826e-15,3.287152602915215e-05,1.6877560428206813e-10,9.269596144858832e-10,4.891905266968236e-10,1.1207147527389103e-06,1.7581173467772545e-17,1.6536718469744187e-16,2.3309099201388137e-13,3.844893970429383e-14,4.4026042460389426e-13,1.6978193592793529e-09,1.1259308490385343e-15,3.756345696182507e-16,5.562673364423987e-21,2.6021371572048855e-13,2.774811622953947e-12
0.00023018980560908113,0.11223467445235281,0.0,0.0,0.0,0.0,0.3291806746984628,0.6693934985465146,9.670661310473418e-05,0.00012207362927963783,7.523419907120192e-07,1.2803515796884738e-07,2.3815808428095176e-15,5.627333340225648e-07,0.0003314696436583272,0.000566370419407964,0.00017689457976325667,7.709052609542571e-08,5.143652171990804e-08,3.8187941011228324e-08,2.81570498218988e-07,1.596948285752968e-15,3.394201134162182e-05,1.712019380583377e-10,9.365791028241783e-10,5.039695136148519e-10,1.1700165899189729e-06,1.8313547507626046e-17,1.690525831562343e-16,2.4448619870126775e-13,4.049380558701229e-14,4.627612671669481e-13,1.8081075948849762e-09,1.1990699198289913e-15,4.019113100816546e-16,5.981488002792202e-21,2.8350134592012457e-13,3.023141296008643e-12
0.00023284714799868446,0.1122344286782101,0.0,0.0,0.0,0.0,0.3291651185918572,0.6693823690776126,9.715473152796472e-05,0.00012324168185891957,7.558172800553158e-07,1.2926124085949138e-07,2.3925820708068713e-15,5.676376638178753e-07,0.00033735376810840824,0.0005781966341307538,0.0001809052670617914,7.759307235816467e-08,5.198525986031334e-08,3.8917641398424585e-08,2.869512888823068e-07,1.6274658453000438e-15,3.503308718814972e-05,1.736322638194204e-10,9.46200019735045e-10,5.189985701346619e-10,1.2207930812407592e-06,1.9067010027893333e-17,1.7278081051951675e-16,2.562791362746149e-13,4.2619492977485136e-14,4.861022800221542e-13,1.9239804685465023e-09,1.2759125157254162e-15,4.296506232412484e-16,6.4257504384196306e-21,3.0852688862597115e-13,3.2900033504506533e-12
0.00023523875614932745,0.11223420582683634,0.0,0.0,0.0,0.0,0.32915101982234607,0.6693722834568684,9.755550544138706e-05,0.00012428944552967706,7.589251843330674e-07,1.3036116220724722e-07,2.4024203203720963e-15,5.720467097067438e-07,0.0003426701066153103,0.0005889293092256942,0.00018454482913500978,7.804324332315989e-08,5.247866496157576e-08,3.95781597157881e-08,2.9182181574987795e-07,1.6550894052974474e-15,3.603276383085662e-05,1.7582305249954561e-10,9.548605996784266e-10,5.327397606956828e-10,1.2677730384109624e-06,1.9763447454276634e-17,1.7617309771263363e-16,2.6724003340088285e-13,4.4603506299456983e-14,5.078445952426038e-13,2.0332112196016314e-09,1.3483503021369497e-15,4.559172873348729e-16,6.848328268051171e-21,3.326221675564618e-13,3.546945456095502e-12
0.00023763036429997044,0.11223398141281937,0.0,0.0,0.0,0.0,0.32913682813234163,0.6693621323492316,9.79539412163501e-05,0.00012533396927569737,7.620147538866598e-07,1.3145778038600142e-07,2.412200530401573e-15,5.764513967339456e-07,0.00034800578637959087,0.0005997463171707625,0.00018821267148412397,7.849144962341895e-08,5.297165820514559e-08,4.0242249694738224e-08,2.967185662474204e-07,1.6828616945898418e-15,3.704931101071978e-05,1.7801712803079102e-10,9.635230233835862e-10,5.466858037953041e-10,1.3159853367290075e-06,2.047750966966016e-17,1.7960056691278604e-16,2.7853653839593007e-13,4.665634674374269e-14,5.30299410470033e-13,2.1472862082318053e-09,1.4240006074853025e-15,4.834644882418359e-16,7.293379454586297e-21,3.582894686921743e-13,3.820650957453534e-12
0.00024002197245061343,0.11223375544071616,0.0,0.0,0.0,0.0,0.3291225436906984,0.6693519157277548,9.835009543561852e-05,0.00012637531062240773,7.650864288536181e-07,1.3255115544256798e-07,2.4219240941774525e-15,5.80851945763341e-07,0.00035336061859568313,0.0006106476040423154,0.0001919087122120399,7.893773268520572e-08,5.346426160546965e-08,4.090989539408811e-08,3.0164142024389976e-07,1.7107820318448774e-15,3.808281910887477e-05,1.8021446887431803e-10,9.721874512422532e-10,5.60837795328741e-10,1.3654480555744076e-06,2.120945614420439e-17,1.8306344849895e-16,2.90175106098104e-13,4.877964090239525e-14,5.534821478806285e-13,2.266362483234776e-09,1.502967580718953e-15,5.123395025290515e-16,7.761827143110926e-21,3.8561169520193657e-13,4.112003899686676e-12
