Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211)
0.0002517983165222461,0.1122326208364741,0.0,0.0,0.0,0.0,0.32905085818614466,0.6693006578363715,0.00010026895159224319,0.0001314508376110453,7.799617875621334e-07,1.378817914076179e-07,2.469084976565587e-15,6.021806141521302e-07,0.00038000229653590824,0.0006655595350229626,0.00021051437453540895,8.110653898668436e-08,5.58888115348062e-08,4.424692409571935e-08,3.262450936190609e-07,1.8503236187014046e-15,4.342072351218925e-05,1.910723672698139e-10,1.014855721997272e-09,6.336786047326481e-10,1.6281154839489675e-06,2.507046220895897e-17,2.00629661196445e-16,3.5274979015124484e-13,6.029965855614063e-14,6.78772689716063e-13,2.9310740474903476e-09,1.94377966079762e-15,6.755409977813585e-16,1.0439789172310551e-20,2.2259892174949234e-19,2.3737031029914523e-18,5.821595637820393e-12,2.362586717044382e-18,7.47419271276812e-18,7.031484609695265e-16,8.440505834434086e-19,6.058740825814893e-09,3.7426696368593277e-22,1.754205486584712e-15
0.00025437107301103486,0.11223236785854468,0.0,0.0,0.0,0.0,0.32903490037182326,0.6692892465580719,0.00010068160567807621,0.0001325517351424269,7.831601137525638e-07,1.390383285709702e-07,2.479210884841227e-15,6.06888968789623e-07,0.00038588162063448155,0.0006778261830293587,0.00021466946695494508,8.15751014546317e-08,5.6416727880692604e-08,4.498756329171931e-08,3.3170536870113457e-07,1.8812919801421877e-15,4.4643235519316844e-05,1.9345781508275814e-10,1.02419603694634e-09,6.502515396675392e-10,1.6897645973904868e-06,2.5977910422269054e-17,2.0458708555812582e-16,3.6761439881895446e-13,6.307240725245147e-14,7.087350418091656e-13,3.094947736228675e-09,2.0524546195298555e-15,7.16247231380953e-16,1.1115814674736959e-20,2.37027165164038e-19,2.5275599406310673e-18,6.2578968168407385e-12,2.539613886320848e-18,8.101653686304067e-18,7.311674465831861e-16,8.77672657269858e-19,6.126961851580251e-09,3.8918072162705386e-22,1.8411342742002753e-15
0.00025694382949982363,0.11223211310999787,0.0,0.0,0.0,0.0,0.32901883643557417,0.6692777591693905,0.00010109201289904206,0.00013364939249604603,7.863407906553061e-07,1.401915766414815e-07,2.4892809368755952e-15,6.115941213507273e-07,0.0003917816853669455,0.0006901900491262943,0.0002188565885085011,8.204173624097462e-08,5.694436511770546e-08,4.573219870221357e-08,3.3719495576371296e-07,1.9124265866918337e-15,4.5886093231163445e-05,1.9584731551409338e-10,1.0335411257821062e-09,6.670718748822626e-10,1.7530104524973547e-06,2.6908191348501544e-17,2.085874849181936e-16,3.8292931981742067e-13,6.594059440884944e-14,7.396709216589952e-13,3.265991689337546e-09,2.1658846320453774e-15,7.589138588723954e-16,1.1827299932352156e-20,2.5221330129521764e-19,2.6894986336492962e-18,6.721192563798771e-12,2.7275904693563615e-18,8.773525765596123e-18,7.59995352302315e-16,9.122644965835437e-19,6.195324946864428e-09,4.0452504672068663e-22,1.9313628619904323e-15
0.0002595165859886124,0.11223185659519709,0.0,0.0,0.0,0.0,0.32900266654072846,0.6692661956132813,0.00010150022546726461,0.00013474387440466342,7.895042242748697e-07,1.413416030468882e-07,2.4992964179241244e-15,6.162962926264993e-07,0.00039770228667298287,0.000702651103874842,0.0002230756553149287,8.25064842838643e-08,5.747174837148534e-08,4.648081387063641e-08,3.427137300603346e-07,1.9437267308404796e-15,4.714940534312037e-05,1.982408255029865e-10,1.0428910572114692e-09,6.841410472792207e-10,1.817876474715621e-06,2.7861643369480374e-17,2.1263116371833878e-16,3.9870321209281483e-13,6.890648059906282e-14,7.716014549215426e-13,3.444436237158673e-09,2.284222444900147e-15,8.036126877551276e-16,1.2575686973192207e-20,2.6818821553904e-19,2.859848531172156e-18,7.2128046566675414e-12,2.9270523161322903e-18,9.49237762944353e-18,7.89647384891336e-16,9.478442716505692e-19,6.2638321056435705e-09,4.2030803316906305e-22,2.0249809888106137e-15
0.0002618320668285223,0.11223162422521824,0.0,0.0,0.0,0.0,0.32898802317126447,0.66925572324035,0.00010186578200386966,0.00013572624587274555,7.923368950310488e-07,1.4237392797757433e-07,2.508264716835083e-15,6.205258753778524e-07,0.00040304822085621546,0.0007139491287408919,0.0002269000609404866,8.292317727505493e-08,5.7946196824677363e-08,4.715795690212083e-08,3.4770548122507725e-07,1.972037823599631e-15,4.8303964223254146e-05,2.0039855057351987e-10,1.0513107179466446e-09,6.997172222321817e-10,1.8776605989002824e-06,2.873984167312593e-17,2.1630774856301378e-16,4.132993915177923e-13,7.166120683902455e-14,8.012070587549492e-13,3.6115581622226293e-09,2.3950515139415047e-15,8.456400231345562e-16,1.3282012617116959e-20,2.8326631031572773e-19,3.020635115740784e-18,7.680597000277947e-12,3.116846365018982e-18,1.0181728445951252e-17,8.170516157574767e-16,9.807260145577893e-19,6.3256133270159255e-09,4.348945752320193e-22,2.1122109353827256e-15
0.0002641475476684322,0.11223139043097499,0.0,0.0,0.0,0.0,0.3289732942144264,0.6692451890781993,0.00010222963716779638,0.00013670614280404913,7.951561916594775e-07,1.4340374587081997e-07,2.5171906902871147e-15,6.247533707164536e-07,0.0004084104835059358,0.000725325841014561,0.0002307502175802835,8.33384025164979e-08,5.842047809924076e-08,4.7838299043222345e-08,3.527206884035917e-07,2.00048194891064e-15,4.947525743974192e-05,2.025596295894233e-10,1.059734950986861e-09,7.154971257459437e-10,1.9387933863173217e-06,2.96373340066279e-17,2.2001989726185866e-16,4.2828088746573514e-13,7.449862563208803e-14,8.316514790500224e-13,3.7850399791401485e-09,2.510098227733189e-15,8.89428109049857e-16,1.402054330942535e-20,2.9903289551150813e-19,3.188763478208164e-18,8.173466671726731e-12,3.3168114321060084e-18,1.0913345752394072e-17,8.451472012400989e-16,1.0144364311129553e-18,6.387514191627556e-09,4.498491074835754e-22,2.2023282206122696e-15
0.0002664630285083421,0.11223115521536846,0.0,0.0,0.0,0.0,0.3289584797779708,0.6692345930799254,0.00010259182535606269,0.00013768361047364106,7.97962381588108e-07,1.4443110387522541e-07,2.526075184859579e-15,6.289789284609008e-07,0.0004137889331105524,0.0007367812283682583,0.00023462606815680286,8.375218758788709e-08,5.8894609923358494e-08,4.852182910221023e-08,3.577592665672884e-07,2.0290586245267672e-15,5.0663363299539506e-05,2.047240312516546e-10,1.0681637907768203e-09,7.314818199819625e-10,2.0012921732499104e-06,3.0554371540323296e-17,2.2376783693225945e-16,4.436541907769799e-13,7.742045393389464e-14,8.629506769468629e-13,3.965059912899259e-09,2.629480778489638e-15,9.35033221672238e-16,1.4792420783136767e-20,3.155124303887005e-19,3.3644944420607577e-18,8.692478786855328e-12,3.527379272780239e-18,1.1689350340122807e-17,8.739455776403016e-16,1.0489891798075937e-18,6.449536051897807e-09,4.651777172010135e-22,2.2954016310870104e-15
0.000268778509348252,0.11223091858122186,0.0,0.0,0.0,0.0,0.3289435799662506,0.6692239351970569,0.00010295237992452274,0.00013865869355514889,8.007557237527181e-07,1.4545604911783782e-07,2.5349190203200822e-15,6.332026946654516e-07,0.0004191834303202253,0.0007483152812292146,0.00023852755679220201,8.416455941373368e-08,5.9368609744339895e-08,4.920853610042937e-08,3.6282113243869667e-07,2.0577673781344236e-15,5.186835982818305e-05,2.0689188461686218e-10,1.076597741040011e-09,7.476723590350498e-10,2.0651743784474745e-06,3.149120506962967e-17,2.2755180344714875e-16,4.594258756233846e-13,8.042842997489202e-14,8.951207988063163e-13,4.151799519771342e-09,2.7533195676091145e-15,9.825129265251296e-16,1.5598816476351942e-20,3.327300123249496e-19,3.548095635383703e-18,9.238731932189126e-12,3.748995195615361e-18,1.2511946250217676e-17,9.034583758380783e-16,1.0843981499574722e-18,6.511680232714266e-09,4.80886595232362e-22,2.391501135565551e-15
0.0002710939901881619,0.11223068053127952,0.0,0.0,0.0,0.0,0.32892859488029386,0.6692132153796028,0.00010331133323571127,0.00013963143612446063,8.035364698328353e-07,1.464786279932997e-07,2.5437229933543617e-15,6.374248127731753e-07,0.00042459383789030235,0.0007599279927176755,0.00024245462876929083,8.457554428307779e-08,5.984249562586454e-08,4.9898409296201336e-08,3.6790620443138246e-07,2.086607747010546e-15,5.309032477575202e-05,2.090631909656787e-10,1.0850370058634707e-09,7.640697469418073e-10,2.130457503462646e-06,3.2448090923667695e-17,2.3137207251195866e-16,4.75602560938171e-13,8.352432214870808e-14,9.281782160052493e-13,4.345443722950324e-09,2.881737229308351e-15,1.0319260691160501e-15,1.644093167701824e-20,3.5071138004585997e-19,3.73984152533225e-18,9.813358842953439e-12,3.98211833641656e-18,1.3383422807117289e-17,9.33697192804234e-16,1.1206771869801345e-18,6.573948032951005e-09,4.969819143784403e-22,2.490697766332308e-15
0.0002734094710280718,0.112230441068217,0.0,0.0,0.0,0.0,0.3289135246178716,0.6692024335760939,0.00010366871670125513,0.00014060188166365156,8.063048642707857e-07,1.4749888551659332e-07,2.552487877727003e-15,6.416454235097801e-07,0.0004300200206311651,0.0007716193585965947,0.0002464072304988847,8.498516787555637e-08,6.031628495728102e-08,5.059143821722056e-08,3.730144027066698e-07,2.1155792783426873e-15,5.4329335622298665e-05,2.1123782535554248e-10,1.0934813511574135e-09,7.806750515530707e-10,2.197159132833439e-06,3.342528637827344e-17,2.3522888298614414e-16,4.921908960471863e-13,8.670991686493996e-14,9.621394422865342e-13,4.5461808489558925e-09,3.014858654763775e-15,1.0833328127958764e-15,1.7319998551672402e-20,3.694829355683999e-19,3.940013652127239e-18,1.0417527098659884e-11,4.227221939005242e-18,1.4306157434005783e-17,9.646737388768037e-16,1.1578402694690851e-18,6.636340729077844e-09,5.134699077841464e-22,2.593063557006419e-15
0.0002757249518679817,0.11223020019463717,0.0,0.0,0.0,0.0,0.3288983692735669,0.669191589733634,0.00010402456083185041,0.00014157007305984107,8.090611431188886e-07,1.4851686691835243e-07,2.5612144209457863e-15,6.458646637136333e-07,0.00043546184535305914,0.000783389377219102,0.00025038530948423733,8.539345529184998e-08,6.078999336967749e-08,5.128761257171694e-08,3.781456490557634e-07,2.1446815285646026e-15,5.5585469583532544e-05,2.134160879375564e-10,1.1019316252713947e-09,7.974894392467365e-10,2.265296934269242e-06,3.4423039712343e-17,2.391224053126389e-16,5.091976403865351e-13,8.998700564392544e-14,9.970210886928715e-13,4.754202663554156e-09,3.1528110159326875e-15,1.136794705459098e-15,1.8237281238891897e-20,3.890717675793329e-19,4.148900878353109e-18,1.1052439812255861e-11,4.484793633057055e-18,1.5282618684123448e-17,9.964002266179136e-16,1.1959019764647108e-18,6.698859573943805e-09,5.303570759164455e-22,2.6986718284739216e-15
0.0002780404327078916,0.11222995791307804,0.0,0.0,0.0,0.0,0.3288831289388507,0.6691806837979336,0.00010437889526386094,0.00014253605261272493,8.11805537234132e-07,1.4953261684638081e-07,2.5699033536796622e-15,6.500826675117555e-07,0.00044091918082058746,0.0007952380494690505,0.0002543888142894011,8.580043105339832e-08,6.12636388425047e-08,5.1986922284841393e-08,3.832998668267662e-07,2.1739140629400384e-15,5.6858803616298896e-05,2.1559789240641292e-10,1.1103878579489344e-09,8.145138681547135e-10,2.3348886592771834e-06,3.5441615591356273e-17,2.430529682898143e-16,5.266295817965182e-13,9.335743336238769e-14,1.032840126615317e-12,4.969704408156983e-09,3.295723789692163e-15,1.192374585559289e-15,1.919407440289983e-20,4.095056210064987e-19,4.366799064478353e-18,1.1719336333550028e-11,4.755335719086175e-18,1.6315366931419025e-17,1.0288884593539236e-15,1.234876391546344e-18,6.761505796974208e-09,5.4764970141908635e-22,2.8075969639602153e-15
0.0002801243654638105,0.11222973865789741,0.0,0.0,0.0,0.0,0.32886934004394497,0.6691708153201209,0.0001046965292820557,0.00014340357757475209,8.142655160608087e-07,1.5044491951924802e-07,2.5776918235339323e-15,6.53877923532093e-07,0.0004458439375006058,0.0008059691060798623,0.00025801366600945616,8.616560759702606e-08,6.168988030760453e-08,5.2618973646364216e-08,3.879582413519316e-07,2.2003343849947316e-15,5.8019573707334604e-05,2.175643863500895e-10,1.1180032319955432e-09,8.300163078239666e-10,2.3987790556139356e-06,3.637635526503849e-17,2.466223621477924e-16,5.42687505597156e-13,9.647215947033418e-14,1.0658928547515153e-12,5.170215515919699e-09,3.4286953285221436e-15,1.2442604076289978e-15,2.0090066085882054e-20,4.286420793355854e-19,4.5708623643165474e-18,1.2347943447880645e-11,5.010340483387054e-18,1.7295158983176047e-17,1.0587890639916168e-15,1.2707455455599319e-18,6.817997307904841e-09,5.635650016759023e-22,2.90852780593419e-15
0.0002822082982197294,0.1122295182660163,0.0,0.0,0.0,0.0,0.32885548244084783,0.6691608964602578,0.00010501298423176127,0.00014426937474759202,8.167162081480442e-07,1.5135548131906036e-07,2.5854509049823505e-15,6.576723798614771e-07,0.00045078106011368327,0.0008167638789759946,0.00026165903575141146,8.652975823699123e-08,6.211609596093316e-08,5.325354966662961e-08,3.9263510838375774e-07,2.2268595886964217e-15,5.919439373371018e-05,2.1953382229262803e-10,1.1256237457837341e-09,8.456905908027487e-10,2.4638746357958555e-06,3.7328359015438044e-17,2.5022210028839622e-16,5.59100414602182e-13,9.96653515204419e-14,1.0997312243167257e-12,5.377093662245502e-09,3.5658892515542794e-15,1.29796162910271e-15,2.1020127088595233e-20,4.48507279868549e-19,4.782696670486613e-18,1.3004447257240269e-11,5.276657682858561e-18,1.8324698600101578e-17,1.089325552345225e-15,1.3073765076655914e-18,6.874593849104629e-09,5.798187666218744e-22,3.0122622879267554e-15
0.0002842922309756483,0.11222929673915603,0.0,0.0,0.0,0.0,0.32884155619002065,0.6691509271760298,0.00010532828005405959,0.00014513347375899035,8.191577685099034e-07,1.5226433355156603e-07,2.5931810887205286e-15,6.614661284429642e-07,0.0004557304568645796,0.0008276223738771482,0.00026532488810397946,8.689289974435282e-08,6.254229783240862e-08,5.389064343383343e-08,3.973304152602508e-07,2.253489375369248e-15,6.038331928016089e-05,2.215062162644499e-10,1.1332495856992949e-09,8.615374687598735e-10,2.530188515536771e-06,3.8297819792010843e-17,2.5385239733201837e-16,5.75873385506695e-13,1.0293839631955176e-13,1.1343679602610993e-12,5.59048854697511e-09,3.707404834181535e-15,1.3535269684359372e-15,2.198526970611286e-20,4.691229200192248e-19,5.002533355261717e-18,1.3689829372482036e-11,5.554685119587099e-18,1.9406055866040763e-17,1.1205068796361982e-15,1.3447799589125294e-18,6.931296278594917e-09,5.9641576292138895e-22,3.11885704528302e-15
0.0002863761637315672,0.11222907407899722,0.0,0.0,0.0,0.0,0.32882756135004676,0.6691409074243065,0.00010564243620656195,0.00014599590386134252,8.215903487866751e-07,1.5317150670224018e-07,2.6008828546858173e-15,6.652592601314273e-07,0.00046069203712272206,0.0008385445980394125,0.0002690111882756991,8.725504856034216e-08,6.29684982608394e-08,5.4530248184463803e-08,4.020441102361698e-07,2.2802234515356716e-15,6.158640577506477e-05,2.2348144155860622e-10,1.1408805392271426e-09,8.775576851188654e-10,2.5977338661134312e-06,3.9284934088613e-17,2.575134741685389e-16,5.930115127490148e-13,1.062926995190125e-13,1.1698159247917094e-12,5.810552248330645e-09,3.8533429290514325e-15,1.4110060689207495e-15,2.298652825707432e-20,4.905111705303648e-19,5.2306088382993825e-18,1.4405097074536328e-11,5.8448309865158436e-18,2.054136774705563e-17,1.152341983533334e-15,1.3829665568599865e-18,6.988105440486117e-09,6.133607478973765e-22,3.2283694097188714e-15
0.00028846009648748606,0.11222885028719148,0.0,0.0,0.0,0.0,0.32881349797764015,0.669130837161148,0.00010595547166908682,0.00014685669393151677,8.240140960370766e-07,1.540770307473382e-07,2.60855666852611e-15,6.690518652007418e-07,0.0004656657114144297,0.0008495305602504056,0.00027271790209139145,8.761622080329615e-08,6.33947085631876e-08,5.5172357315093805e-08,4.0677614266831347e-07,2.3070615299682576e-15,6.28037084914896e-05,2.2545956699503142e-10,1.148516780703469e-09,8.937521013954419e-10,2.6665239144745493e-06,4.028989161226457e-17,2.612054615573027e-16,6.105199428590042e-13,1.0972966651385785e-13,1.2060880144717627e-12,6.037439229463926e-09,4.003805970408541e-15,1.4704495675187802e-15,2.4024960587499416e-20,5.126947072319842e-19,5.467164925299491e-18,1.5151283430552095e-11,6.147513911886902e-18,2.1732842152206847e-17,1.184840170567339e-15,1.4219474000517875e-18,7.045022172074064e-09,6.306586752093434e-22,3.340857520145681e-15
0.00029054402924340495,0.11222862536534363,0.0,0.0,0.0,0.0,0.328799366127705,0.6691207163418412,0.00010626740497601029,0.00014771587247378514,8.264291534805559e-07,1.549809359717499e-07,2.616202983799482e-15,6.728440315324989e-07,0.0004706513913801479,0.0008605802707834969,0.0002764449959638573,8.797643228595451e-08,6.382093957316197e-08,5.581696432286313e-08,4.1152646292338477e-07,2.3340033291690978e-15,6.403528255214643e-05,2.2744082843533314e-10,1.1561589891711864e-09,9.101215685394408e-10,2.736571943532148e-06,4.1312881313531146e-17,2.649285092713352e-16,6.28403890301718e-13,1.1325071773988576e-13,1.2431972584823309e-12,6.271306378405725e-09,4.1588980005874026e-15,1.5319090739873356e-15,2.510164749503161e-20,5.35696699199734e-19,5.712448681729987e-18,1.5929448080191666e-11,6.463163278456886e-18,2.2982757640785823e-17,1.2180109020166001e-15,1.4617337704276787e-18,7.102047301742051e-09,6.48314580886191e-22,3.4563804159303134e-15
0.00029262796199932384,0.11222839931503717,0.0,0.0,0.0,0.0,0.3287851658533455,0.6691105449208972,0.00010657825421210689,0.0001485734676238719,8.288356627492389e-07,1.558832522233507e-07,2.623822248576367e-15,6.76635843581684e-07,0.0004756489897726636,0.0008716937413906715,0.00028019243689239993,8.833569850778373e-08,6.424720372870488e-08,5.6464062774293174e-08,4.1629502198352773e-07,2.361048571130426e-15,6.52811829301878e-05,2.2942499038685326e-10,1.1638068309735499e-09,9.266667156921345e-10,2.807891292369853e-06,4.23541093284464e-17,2.686829480352568e-16,6.46668570104352e-13,1.1685732070897812e-13,1.2811569892936731e-12,6.512313012359554e-09,4.318724672860193e-15,1.5954370853735573e-15,2.621769124806051e-20,5.595407774337986e-19,5.96671209883135e-18,1.674067732473055e-11,6.792219260426157e-18,2.429346222239175e-17,1.2518630972799873e-15,1.5023362957880751e-18,7.159181641161736e-09,6.663332125304808e-22,3.574997810413196e-15
0.00029471189475524273,0.11222817213780908,0.0,0.0,0.0,0.0,0.3287708972059202,0.6691003228520865,0.00010688803704182223,0.00014942950715215937,8.312337607531198e-07,1.567840079945211e-07,2.6314148963685666e-15,6.804273873312203e-07,0.00048065842041730955,0.0008828709852611082,0.00028396019243824994,8.869403467456427e-08,6.467351220622485e-08,5.711364644040019e-08,4.210817717934156e-07,2.38819698330129e-15,6.65414644535326e-05,2.3141206118288648e-10,1.1714602736273906e-09,9.433884216792961e-10,2.880495356129478e-06,4.341376851372708e-17,2.724688954084637e-16,6.653192341066056e-13,1.205509272111981e-13,1.3199804759007878e-12,6.760620915676251e-09,4.4833932766197396e-15,1.6610871557631845e-15,2.737421931251073e-20,5.842511138363806e-19,6.230212935800299e-18,1.758608485736641e-11,7.135133116364662e-18,2.5667379541552148e-17,1.2864062963039145e-15,1.5437663475521199e-18,7.216425992242224e-09,6.847196480468594e-22,3.6967701568929596e-15
