Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212)
0.0013123104433605238,0.1120020187073138,0.0,0.0,0.0,0.0,0.313323309444953,0.6565904608388762,0.000216164329132049,0.0005535993412371422,1.652940281812256e-06,5.957153168565527e-07,5.2352385935362786e-15,2.969210788736288e-06,0.0035198565446377885,0.015481386464771851,0.004172286378121527,2.3472256455402438e-07,3.5954181167802765e-07,6.375942779452019e-07,4.6256663544292434e-06,2.6234816729994602e-14,0.0033443206603647494,1.7318978721068501e-09,6.506898233041175e-09,5.006477193809939e-08,0.0005955321056455232,9.540512103477493e-15,1.2394253009083791e-14,2.4993536819927053e-10,1.0898080848349336e-10,9.079421877344791e-10,1.766831824520054e-05,1.1716974858468036e-11,8.960817138652504e-12,2.6557403708204025e-16,5.670799889599773e-15,6.047107141330559e-14,2.4173305523349395e-07,9.643802726341478e-14,1.3097413761104304e-12,7.966694793103596e-13,9.119766893354291e-16,5.4830073469589714e-08,4.2406733113734183e-19,3.724170510361341e-15,5.936532936641697e-06,9.04863500233143e-13,3.7117119543220146e-11
0.0013247737005818308,0.11199818239020985,0.0,0.0,0.0,0.0,0.3130223258581623,0.6563240215474857,0.0002172218002064084,0.0005589718244950119,1.6604092481804135e-06,6.018011899736744e-07,5.258958670405357e-15,3.0038671402636496e-06,0.003557806753578598,0.015797337110361014,0.004239029178470353,2.3642281888138442e-07,3.645815411488204e-07,6.477492756869265e-07,4.69760350464581e-06,2.6642813757091267e-14,0.0034282863108380445,1.7572994806245326e-09,6.59449927634115e-09,5.144149283158293e-08,0.0006163512484236103,9.894535034150668e-15,1.27871098998103e-14,2.599588383115268e-10,1.1411104482336567e-10,9.495597441470184e-10,1.8602371088591597e-05,1.2336404142935296e-11,9.481725591100236e-12,2.8233708865530923e-16,6.028043472798015e-15,6.428056965942445e-14,2.557094874043348e-07,1.0197594185090448e-13,1.3989609193281054e-12,8.388013298977225e-13,9.595323452413938e-16,5.580829233684165e-08,4.464944001434226e-19,3.913882614215681e-15,6.23545758556181e-06,9.50426462258479e-13,3.8778668098631796e-11
0.001337236957803138,0.11199433335189835,0.0,0.0,0.0,0.0,0.31271850617497343,0.6560543522314853,0.00021827354934020625,0.0005643586984332776,1.6678204198782192e-06,6.079117746943847e-07,5.282497786058886e-15,3.0386866731125627e-06,0.0035956520136887046,0.01611721812814447,0.004306016274305704,2.3812335114835435e-07,3.696587402396183e-07,6.57971744630715e-07,4.769952121721464e-06,2.705314445123267e-14,0.0035135538440892017,1.782865869468028e-09,6.682625713691293e-09,5.284339338533639e-08,0.0006376891615690203,1.0258528102188174e-14,1.318972134431466e-14,2.7028238872525865e-10,1.1943417079309194e-10,9.927135029273478e-10,1.9576669147435263e-05,1.2982522565276086e-11,1.002773990496293e-11,2.9999820934890366e-16,6.404376294203297e-15,6.82936276695212e-14,2.7033911024735773e-07,1.0776958497697234e-13,1.4933027359506835e-12,8.829410728362187e-13,1.0093251249314378e-15,5.680516023011549e-08,4.699902939409279e-19,4.111550574307246e-15,6.546535681006312e-06,9.978418879947669e-13,4.050097584788735e-11
0.001349700215024445,0.11199047221079439,0.0,0.0,0.0,0.0,0.3124118481348178,0.6557814363960751,0.00021931957825262565,0.0005697599711745841,1.6751736916963727e-06,6.140472196165483e-07,5.3058556721603774e-15,3.0736693451705966e-06,0.0036333889689129082,0.01644105073686705,0.004373237606539338,2.398242201863987e-07,3.7477338614417916e-07,6.68261372581431e-07,4.842708136910031e-06,2.746578573625186e-14,0.003600130810227934,1.8085963657195317e-09,6.77127530722968e-09,5.4270674128986044e-08,0.0006595530149355275,1.0632684167303841e-14,1.360226365661154e-14,2.8091162619867023e-10,1.2495553204979168e-10,1.0374464785646652e-09,2.0592545371103724e-05,1.3656214088201086e-11,1.0599813664563815e-11,3.185969228202247e-16,6.800635641382447e-15,7.251917393291899e-14,2.856451238479189e-07,1.138278193647561e-13,1.5930062737244249e-12,9.291750146733204e-13,1.0614505512998298e-15,5.782131604787554e-08,4.94600954602129e-19,4.317444211657023e-15,6.8701453194549645e-06,1.047167408012786e-12,4.22858087801051e-11
0.0013609171465236213,0.11198698735124893,0.0,0.0,0.0,0.0,0.31213342734293625,0.655533022812658,0.0002202561122433531,0.0005746334275146428,1.6817420212915066e-06,6.195904918025746e-07,5.326722521737391e-15,3.105293208679934e-06,0.0036672568910369693,0.016735896160708676,0.004433928705039967,2.4135533690492506e-07,3.794085520633802e-07,6.775792029856046e-07,4.908533582046834e-06,2.7839119766287883e-14,0.0036791758334013985,1.8318936361713685e-09,6.851505581059769e-09,5.557709430333734e-08,0.0006796860669831191,1.0978276007728559e-14,1.3982188796623096e-14,2.907439807700566e-10,1.3009875388703925e-10,1.079092678112756e-09,2.1543508860005192e-05,1.428685788737934e-11,1.1137770825354783e-11,3.361711584500707e-16,7.175021148538474e-15,7.65114665869707e-14,3.0001846521134266e-07,1.1951393790802028e-13,1.6875285494806345e-12,9.726495785608692e-13,1.110439138089404e-15,5.875288821992099e-08,5.17742787175059e-19,4.5100098778760505e-15,7.1724276261179605e-06,1.0932421543655547e-12,4.394711246112678e-11
0.0013710123848728799,0.11198384340662236,0.0,0.0,0.0,0.0,0.31188088024600197,0.6553071810231997,0.00022109503159636833,0.0005790295054595746,1.6876132670326073e-06,6.245968324926969e-07,5.345376781086816e-15,3.133867606983615e-06,0.0036976587513165983,0.017004021029683444,0.0044886997520076875,2.4273364929168734e-07,3.8360608573283784e-07,6.860113642720567e-07,4.968053422855102e-06,2.8176691081728592e-14,0.003751232861626514,1.8529739594544261e-09,6.9240722135671736e-09,5.677071064872109e-08,0.000698179290102394,1.1296602444541167e-14,1.4331230175177763e-14,2.9981210977955105e-10,1.3487205370275534e-10,1.117725253010633e-09,2.242995193242661e-05,1.4874714133757742e-11,1.1641262720758335e-11,3.5269098181124696e-16,7.526905204855105e-15,8.026381304874968e-14,3.134539616428128e-07,1.2482652480496331e-13,1.7766378643346987e-12,1.0133446762574566e-12,1.1562745721929695e-15,5.960551815395397e-08,5.394050963133012e-19,4.689379010379988e-15,7.453665384078238e-06,1.13610922964031e-12,4.548795073451685e-11
0.0013811076232221385,0.11198069263895462,0.0,0.0,0.0,0.0,0.31162646732427934,0.6550791801765132,0.00022193020055269287,0.000583435018526883,1.6934463332088055e-06,6.296197246199535e-07,5.3639116516893225e-15,3.1625489599004613e-06,0.0037279837331222576,0.017274775965287644,0.004543606357300664,2.44112284939967e-07,3.8782811531065086e-07,6.944870355845369e-07,5.027833328678599e-06,2.851573737673201e-14,0.0038241622223031753,1.8741607387163634e-09,6.9969780254273585e-09,5.798133491689059e-08,0.0007170302408122475,1.1621948724350388e-14,1.4687105973516733e-14,3.090908403451667e-10,1.3978524283597447e-10,1.1574732250017815e-09,2.3346142010831703e-05,1.5482297493919375e-11,1.2163633210438448e-11,3.699006992937141e-16,7.893445961305777e-15,8.417245251644629e-14,3.2737628811778866e-07,1.3032910901156959e-13,1.869719224295542e-12,1.055577859920534e-12,1.2038220959952767e-15,6.047199424100896e-08,5.618861469158243e-19,4.874649783476745e-15,7.743824679804409e-06,1.180336151692491e-12,4.707308715196483e-11
0.0013912028615713971,0.11197753538666205,0.0,0.0,0.0,0.0,0.3113701876348393,0.6548490116923832,0.00022276161961335246,0.000587849955925027,1.6992411591768074e-06,6.34659233432365e-07,5.382326979360438e-15,3.1913372504846393e-06,0.003758230139351469,0.01754817206371487,0.0045986430390650545,2.454912735334175e-07,3.9207460819448827e-07,7.030060441304036e-07,5.087871092459076e-06,2.885624613382115e-14,0.0038979678036808146,1.8954536273272024e-09,7.070221844034576e-09,5.9209071277334115e-08,0.000736242672634073,1.1954421826348572e-14,1.5049912691190014e-14,3.1858319951925766e-10,1.448413418263824e-10,1.1983610685205093e-09,2.4292844914022556e-05,1.6110115830562245e-11,1.2705439899483716e-11,3.878239715894108e-16,8.275144409812648e-15,8.824272736131364e-14,3.4179883430109677e-07,1.360267768959666e-13,1.966916840307162e-12,1.099401124075219e-12,1.2531392591502322e-15,6.135269032454711e-08,5.852136163100065e-19,5.065980187277159e-15,8.043122619541381e-06,1.2259560124907908e-12,4.8703541444107893e-11
0.0014012980999206558,0.11197437199106709,0.0,0.0,0.0,0.0,0.31111204029366807,0.6546166670351236,0.0002235892881343594,0.0005922743031834769,1.7049976793553247e-06,6.397154212161598e-07,5.400622597363837e-15,3.2202324249185174e-06,0.0037883962921609177,0.01782422037706537,0.0046538042878503955,2.468706441989054e-07,3.963455335115252e-07,7.115682224055542e-07,5.1481644862042334e-06,2.9198204716788105e-14,0.003972653465505744,1.9168521470529167e-09,7.1438020821773696e-09,6.045402257556175e-08,0.0007558203235143232,1.2294129854505816e-14,1.5419748614186045e-14,3.282921812160824e-10,1.5004340895824607e-10,1.2404135759847426e-09,2.527083952216757e-05,1.6758685668199425e-11,1.3267250530633728e-11,4.0648508192744783e-16,8.672514664831665e-15,9.24801198878943e-14,3.5673523125446703e-07,1.4192469980555884e-13,2.0683789015822296e-12,1.1448685656423724e-12,1.3042860014035846e-15,6.224798638899123e-08,6.094163009225703e-19,5.263532636565795e-15,8.35178005217364e-06,1.2730024744679875e-12,5.038034818584676e-11
0.0014113933382699144,0.11197120279601282,0.0,0.0,0.0,0.0,0.31085202447664756,0.6543821377153769,0.00022441320597648123,0.0005967080420703702,1.7107158308768182e-06,6.447883466363569e-07,5.418798347802871e-15,3.2492344340628625e-06,0.0038184805323356903,0.018102931911185317,0.004709084566755061,2.4825042572164176e-07,4.0064085513581273e-07,7.201733931022962e-07,5.2087112131681535e-06,2.954160009948438e-14,0.004048223038757181,1.9383558464973395e-09,7.217717233944469e-09,6.171628963527536e-08,0.0007757669147117881,1.2641181332012513e-14,1.5796712431226312e-14,3.382207968682747e-10,1.5539453531948342e-10,1.2836558881904801e-09,2.6280917836689758e-05,1.7428532232874595e-11,1.384964504894116e-11,4.259089461997265e-16,9.086084181745029e-15,9.689025466286649e-14,3.7219935271563864e-07,1.4802813412469942e-13,2.1742576537429094e-12,1.1920356110028535e-12,1.3573237218165911e-15,6.31582700207326e-08,6.34523704869846e-19,5.467472839508308e-15,8.670021613041362e-06,1.3215097771995437e-12,5.210456217999838e-11
0.001421488576619173,0.11196802814661024,0.0,0.0,0.0,0.0,0.3105901394201156,0.654145415291095,0.00022523337348115594,0.000601151150672841,1.7163955516886916e-06,6.498780646361701e-07,5.436854074742955e-15,3.278343251699701e-06,0.003848481219112642,0.018384317624062715,0.0047644783122497225,2.4963064652025484e-07,4.049605271675801e-07,7.288213737874385e-07,5.2695089826494895e-06,2.988641929004583e-14,0.0041246803253583856,1.959964356399668e-09,7.291966044680774e-09,6.299597343742573e-08,0.0007960861497694957,1.2995685884232387e-14,1.6180902648719953e-14,3.4837208938027904e-10,1.6089785631040995e-10,1.3281135551296416e-09,2.732388504085539e-05,1.8120189492342292e-11,1.4453216157568385e-11,4.461211248888457e-16,9.516394006813322e-15,1.0147890118043021e-13,3.8820531629872794e-07,1.5434242133392362e-13,2.2847094775038325e-12,1.2409588144276898e-12,1.4123150340855323e-15,6.408393738403378e-08,6.605659326685006e-19,5.677969541493517e-15,8.998075767824683e-06,1.371512744092581e-12,5.3877260102501127e-11
0.0014315838149684317,0.11196484839009967,0.0,0.0,0.0,0.0,0.31032638442101923,0.6539064913684136,0.00022604979064983096,0.0006056036033659553,1.7220367821971459e-06,6.549846273049082e-07,5.454789633832087e-15,3.307558813343389e-06,0.0038783967303246927,0.018668388424572833,0.00481997993551818,2.5101133493000945e-07,4.093045063809153e-07,7.375119909307575e-07,5.33055549606114e-06,3.023264925188125e-14,0.004202029097918071,1.981677146561053e-09,7.366546758579191e-09,6.429317358407828e-08,0.0008167817134451701,1.3357754305870499e-14,1.6572419859910933e-14,3.5874905425813077e-10,1.6655654383383196e-10,1.3738124347491656e-09,2.8400559552587864e-05,1.883420019109221e-11,1.5078566497286047e-11,4.671478318792356e-16,9.963998954630202e-15,1.0625197575461243e-13,4.0476748462270476e-07,1.6087298823136522e-13,2.399894937584006e-12,1.2916971122787114e-12,1.4693252709299702e-15,6.502539171142742e-08,6.875743568107465e-19,5.895196406347723e-15,9.336174857710356e-06,1.4230467892702837e-12,5.5699533180577483e-11
0.0014416790533176903,0.11196166387613353,0.0,0.0,0.0,0.0,0.31006075883725587,0.6536653576029111,0.00022686245694480777,0.000610065370677471,1.7276394580714324e-06,6.601080830032424e-07,5.472604866255433e-15,3.3368810495886557e-06,0.003908225462379314,0.018955155170949922,0.004875583823573661,2.523925184808214e-07,4.1367274568105496e-07,7.462450607915364e-07,5.391848374859281e-06,3.058027649491906e-14,0.004280273099496406,2.0034936880767656e-09,7.441457617246835e-09,6.560798665051174e-08,0.0008378572705847928,1.3727497472526382e-14,1.697136523443997e-14,3.693546966353182e-10,1.7237379646105015e-10,1.4207787094455803e-09,2.9511773070974392e-05,1.9571115881190483e-11,1.572631103345674e-11,4.890159437647037e-16,1.0429467810528635e-14,1.1121554367764221e-13,4.2190046636183933e-07,1.6762534687279478e-13,2.5199788586583653e-12,1.3443109333554452e-12,1.528421413223619e-15,6.598304292331694e-08,7.155811442295349e-19,6.119330710468503e-15,9.684555145929969e-06,1.476147924665419e-12,5.757249322933193e-11
0.001451774291666949,0.11195847495626501,0.0,0.0,0.0,0.0,0.309793262088618,0.6534220057009466,0.0002276713715243541,0.0006145364192713085,1.7332035079155311e-06,6.652484759182857e-07,5.490299589209523e-15,3.3663099178865065e-06,0.003937965829857008,0.019244628668898395,0.004931284339880006,2.5377422376487064e-07,4.180651852458376e-07,7.550203902128545e-07,5.453385240544703e-06,3.092928752934398e-14,0.004359416043302825,2.025413583335522e-09,7.516697260675246e-09,6.694051015881333e-08,0.0008593164650919558,1.4105027665814343e-14,1.737783917147486e-14,3.8019206863698463e-10,1.783528640983087e-10,1.4690390193485912e-09,3.065837063061684e-05,2.03314969583233e-11,1.6397078481532585e-11,5.117530125611054e-16,1.0913383597539697e-14,1.1637582206668943e-13,4.3961911722844154e-07,1.7460509447359338e-13,2.645130411153287e-12,1.39886165913541e-12,1.5896714389850612e-15,6.695730863647613e-08,7.446189690002201e-19,6.350552614639631e-15,1.004345686590489e-05,1.5308527673587301e-12,5.949727651362328e-11
0.0014618695300162075,0.11195528198373848,0.0,0.0,0.0,0.0,0.3095238936574965,0.6531764274211826,0.00022847653359843443,0.0006190167118456092,1.7387288670822469e-06,6.704058472470391e-07,5.507873645808819e-15,3.395845332676944e-06,0.003967616265239028,0.019536819669704244,0.004987075825128262,2.5515647748181044e-07,4.2248176839479074e-07,7.638377983382782e-07,5.515163715411435e-06,3.127966886983666e-14,0.0044394616123481665,2.047436239385115e-09,7.592263723711065e-09,6.829084023099335e-08,0.0008811629188018774,1.4490458388403025e-14,1.7791944465251752e-14,3.912641595184113e-10,1.8449703168299322e-10,1.5186203007958581e-09,3.184121064291189e-05,2.11159126891725e-11,1.7091507220938197e-11,5.353872745222706e-16,1.1416343752104388e-14,1.2173918173758425e-13,4.579385408920718e-07,1.8181791357892547e-13,2.7755231543938587e-12,1.4554133561383196e-12,1.6531464021487975e-15,6.794861378083249e-08,7.747219344286612e-19,6.58904774959692e-15,1.0413124269741089e-05,1.5871985469706305e-12,6.147503350877964e-11
0.0014719647683654662,0.11195208531373296,0.0,0.0,0.0,0.0,0.30925265308928673,0.6529286145760792,0.0002292779424422802,0.0006235062069747138,1.7442154719592626e-06,6.755802342564663e-07,5.525326883568598e-15,3.425487199869218e-06,0.0039971752188726365,0.019831738868463764,0.005042952598351284,2.565393058449809e-07,4.269224366247412e-07,7.726970945228611e-07,5.577181329693456e-06,3.1631406508951636e-14,0.0045204134591562296,2.0695610334976516e-09,7.668154945513806e-09,6.965906838278505e-08,0.0009034002302793164,1.4883902578740224e-14,1.821378483225724e-14,4.0257395558985797e-10,1.9080959855979895e-10,1.5695497625251127e-09,3.30611649254162e-05,2.1924941230889163e-11,1.7810247836999655e-11,5.599476577380939e-16,1.1938960292075643e-14,1.2731214899632045e-13,4.768740898061831e-07,1.8926957189867637e-13,2.9113351059313523e-12,1.514031820286708e-12,1.7189192826630566e-15,6.895739002710364e-08,8.059250643941667e-19,6.835005786847244e-15,1.0793805676768104e-05,1.6452231130596807e-12,6.350693529083345e-11
0.0014820600067147248,0.11194888530324613,0.0,0.0,0.0,0.0,0.30897953999323213,0.6526785590329088,0.00023007559692875097,0.0006280048592066197,1.7496632485884813e-06,6.807716695580971e-07,5.542659114232091e-15,3.455235462120853e-06,0.004026641158711667,0.020129396902356263,0.005098908957819394,2.5792273389887447e-07,4.313871151577129e-07,7.815980738954849e-07,5.6394356161671215e-06,3.198448645366747e-14,0.004602275205505917,2.091787548274756e-09,7.744369490028377e-09,7.104528860289751e-08,0.0009260319738248927,1.5285475227705395e-14,1.8643462393053857e-14,4.1412451251447825e-10,1.9729392903909246e-10,1.6218551500970022e-09,3.431911874755628e-05,2.2759169661406857e-11,1.8553965888095202e-11,5.854637958329651e-16,1.2481860103974704e-14,1.3310140870223785e-13,4.96441365953354e-07,1.9696592202138665e-13,3.0527488373283023e-12,1.574783512474118e-12,1.787063705125793e-15,6.998407628044623e-08,8.38263736782318e-19,7.088618969701185e-15,1.118575352309422e-05,1.7049649426759452e-12,6.559418059003525e-11
0.0014921552450639834,0.11194568231097292,0.0,0.0,0.0,0.0,0.30870455404307445,0.6524262527152179,0.0002308694956141246,0.0006325126189835689,1.7550721281911875e-06,6.859801827319439e-07,5.559870171241815e-15,3.485090011011544e-06,0.004056012570119024,0.02042980434877538,0.005154939181960433,2.5930678661085083e-07,4.3587573240159456e-07,7.905405473795017e-07,5.701924115823907e-06,3.233889475755194e-14,0.004685050442069173,2.11411513288818e-09,7.820905197449224e-09,7.244959370251822e-08,0.0009490616983411149,1.569529271123762e-14,1.908108195226844e-14,4.259188070166281e-10,2.0395342261687723e-10,1.675564499776298e-09,3.561597085949828e-05,2.3619193998587293e-11,1.93233362710003e-11,6.119660375814857e-16,1.304568513404548e-14,1.3911380630534959e-13,5.166562215307545e-07,2.0491290153354486e-13,3.1999515134106656e-12,1.6377378962642294e-12,1.8576567445940156e-15,7.102911827595055e-08,8.717749277760597e-19,7.350085610445759e-15,1.1589224412334715e-05,1.7664631480930938e-12,6.773798200557007e-11
0.0015012409595783162,0.11194279736646448,0.0,0.0,0.0,0.0,0.30845546518037487,0.6521972459886008,0.00023158079204765167,0.0006365773453071106,1.7599068077864592e-06,6.906824673728758e-07,5.575256388510517e-15,3.5120498785881745e-06,0.004082364780682913,0.02070253049075349,0.005205424793927965,2.6055298839819646e-07,4.399358974061457e-07,7.986240862020212e-07,5.758361889041598e-06,3.265898590481452e-14,0.0047603321314943214,2.1342957739624e-09,7.890059949659044e-09,7.372900122609938e-08,0.0009701316358477257,1.607127232432464e-14,1.9481817773406035e-14,4.3674451352626357e-10,2.1009953116509465e-10,1.7251266053981445e-09,3.6817149489862495e-05,2.4415771222789436e-11,2.0038269854556735e-11,6.36686836315361e-16,1.3571561499380265e-14,1.4472153499751017e-13,5.354165759048049e-07,2.1228444692657875e-13,3.3375419046954825e-12,1.6963391720857768e-12,1.9233495659354104e-15,7.198572386057816e-08,9.029689248710737e-19,7.592287843429125e-15,1.1962415896238006e-05,1.823346078659093e-12,6.971677754868425e-11
