Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223)
1.7118602978414786e-11,0.1122453720002522,0.0,0.0,0.0,0.0,0.3299999999896778,0.6699999999919242,1.0320454596603797e-11,8.074010969745657e-12,1.891869158476959e-15,2.2483348719563e-12,5.98776743688387e-24,1.5586738324901977e-19,2.797468191940479e-20,7.395624676606946e-24,1.0639896550860781e-25,1.3353441449982105e-19,2.6488163990436653e-19,1.4916316776772558e-28,2.684737166765075e-32,1.5212668332755793e-40,1.4831594109043021e-37,4.5281967808028407e-23,5.62803205625738e-21,1.4301190551861076e-36,2.2433986980436415e-40,4.424692551347868e-47,1.3940756619965047e-41,1.0558780805743908e-56,4.0972477021772706e-63,9.365096918349653e-53,2.973670889372246e-56,7.300915411155923e-63,2.628570765432904e-72,5.201669653292177e-75,1.843036650523838e-74,1.9649004408488656e-73,5.0437616045638235e-74,7.777408813137835e-80,1.1552352097912931e-72,1.21703619990018e-66,7.049133213615977e-69,1.1954648267572983e-25,6.477810054054947e-73,5.019171472816507e-69,1.7998461959509902e-60,7.546846593298213e-69,1.0629298633939688e-60,5.089820701512379e-73,1.1757167994853368e-72,6.499363587220008e-25,2.431948273509492e-56,3.985220026976771e-66
2.3966192771989763e-11,0.11224537200035226,0.0,0.0,0.0,0.0,0.32999999998554874,0.6699999999886866,1.4447759506030804e-11,1.1309908684374857e-11,3.61524909152206e-15,3.141464893875885e-12,1.144273933140158e-23,3.195177761365801e-19,7.350844715963814e-20,2.0643021524738647e-23,2.9109821053043974e-25,2.6085371928326497e-19,5.095509468288418e-19,5.4408870445816e-28,1.3830687023385763e-31,7.839063026248422e-40,1.1036653640090276e-36,1.182656021057801e-22,1.4756636795614403e-20,5.500044468349391e-36,1.2306745378282859e-39,2.284434225298635e-46,7.197901461046834e-41,1.4303619237428295e-55,9.16022044449784e-62,7.478383278753633e-52,3.543617214669374e-55,1.1104061627574016e-61,9.023382320943307e-71,1.0735829443949418e-73,5.711651680117353e-73,6.089859576004499e-72,2.5105722042156714e-72,4.1358896607855326e-78,2.1882198287485794e-71,3.5864244601384973e-65,1.3646713464195232e-67,2.2990040317130857e-25,1.9089323123894642e-71,7.659588070718968e-68,3.9069807100818906e-59,2.6460022297494278e-67,2.305427791261341e-59,2.2519151968827924e-71,2.7849440577128018e-71,1.6755463395109822e-24,3.0800628068581954e-55,1.548826080083386e-64
3.7661372359139714e-11,0.11224537200055094,0.0,0.0,0.0,0.0,0.3299999999772907,0.6699999999821988,2.2700728767010096e-11,1.7792588844660007e-11,8.702672294717355e-15,4.916839843080668e-12,2.7546186802418857e-23,8.815932791981414e-19,2.811426182961493e-19,8.954665228081235e-23,1.1558306660345963e-24,6.574014870243448e-19,1.2441422471930347e-18,3.4138421774819305e-27,1.4793640631532644e-30,8.387114514423453e-39,2.0901043622154306e-35,4.461460595706858e-22,5.616421597877005e-20,3.6291464322498214e-35,1.3999008017714964e-38,2.4488771868549803e-45,7.716471193894927e-40,4.780721145795608e-54,5.497393619818152e-60,1.5188112291103594e-50,1.3261374441430525e-53,5.512473020215891e-60,1.0345942848341783e-68,6.354766358892359e-72,5.285463280161269e-71,5.6358137615325986e-70,4.3833227264994505e-70,6.59121963081708e-76,1.0777804894343015e-69,3.063216808859325e-63,7.793494087236934e-66,5.609662404336476e-25,1.63045642977847e-69,3.186455925909007e-66,2.5037532174686064e-57,3.165036778450411e-65,1.474474054757236e-57,3.0619860632025644e-69,1.9347189523658722e-69,6.142043785155383e-24,9.511882043552454e-54,1.8149621973465012e-62
5.135655194628967e-11,0.11224537200074776,0.0,0.0,0.0,0.0,0.3299999999690326,0.6699999999756944,3.095156308213144e-11,2.428971314431773e-11,1.5925126184460767e-14,6.677770167284024e-12,5.040805294530376e-23,1.8042190467929e-18,6.91625010212708e-19,2.4128456992417822e-22,2.8932281443089654e-24,1.2530469870261967e-18,2.3064893240581245e-18,1.104102716305315e-26,6.138085482016688e-30,3.4802231022529175e-38,1.0842166934265108e-34,1.0855089834328446e-21,1.376285686487162e-19,1.1963072438261386e-34,5.921343257943272e-38,1.0167739957758197e-44,3.2039365101344615e-39,3.066151715883433e-53,4.555330391939217e-59,8.022716193713653e-50,8.52657165199156e-53,3.787800338384552e-59,9.13518126628925e-68,4.834276047644998e-71,4.4115528080486936e-70,4.704023242232533e-69,4.2145940893096895e-69,6.703157564520661e-75,8.370177407744016e-69,2.733044010509168e-62,6.4523241323787445e-65,1.0393378745236426e-24,1.4547168441024393e-68,2.208972426400017e-65,1.907644004751392e-56,2.7751602059381885e-64,1.1226646496282145e-56,3.09999451256445e-68,1.716992986242198e-68,1.4608380365728357e-23,6.051231572275545e-53,1.7295774183328914e-61
6.505173153343962e-11,0.11224537200094277,0.0,0.0,0.0,0.0,0.32999999996077456,0.6699999999691737,3.920033658716593e-11,3.080116603093501e-11,2.5208399217922016e-14,8.424371418558356e-12,7.97934218500049e-23,3.1513549769616135e-18,1.3691176016845861e-18,5.167811936720743e-22,5.796854792316007e-24,2.0609272374368016e-18,3.697168297381662e-18,2.6786438010165534e-26,1.790877239131031e-29,1.0154576033212565e-37,3.7370847295465146e-34,2.1267486365500726e-21,2.714485980073433e-19,2.9380566052188963e-34,1.7487599208990435e-37,2.9678079693925147e-44,9.351901031354645e-39,1.2920429950812857e-52,2.568963977157716e-58,2.797385371107998e-49,3.45332591227186e-52,1.6063129146983028e-58,5.029241707727394e-67,2.416330230781804e-70,2.337050255856075e-69,2.492003154457728e-68,2.4790846685700065e-68,4.684449167226493e-74,4.301007786860975e-68,1.611502176760272e-61,3.649015446865567e-64,1.6650318619649662e-24,8.577543699063882e-68,9.919069259837133e-65,9.09893752590489e-56,1.4692529230026623e-63,5.351696546821578e-56,2.2350691514768634e-67,1.168285575361974e-67,2.802783647331586e-23,2.6073572829199376e-52,1.0637689612773612e-60
7.874691112058958e-11,0.11224537200113595,0.0,0.0,0.0,0.0,0.3299999999525165,0.6699999999626366,4.7447123114223285e-11,3.7326831185460874e-11,3.6478583535219294e-14,1.015675991567207e-11,1.1546833891186205e-22,4.987040457219228e-18,2.377986687765441e-18,9.645465707443694e-22,1.0170134187297937e-23,3.094219239365235e-18,5.4168213332334286e-18,5.496368294923637e-26,4.2798109955642006e-29,2.4268101278121094e-37,1.0264186373046395e-33,3.6566649287558e-21,4.697779743302195e-19,6.086714047675419e-34,4.218227490497134e-37,7.094456707985405e-44,2.2355608427455746e-38,4.28922128150556e-52,1.1220139708762367e-57,7.751168852088214e-49,1.0861262621745313e-51,5.2359493299481984e-58,2.122389225390275e-66,9.396413259642809e-70,9.539702437377562e-69,1.0172258508560205e-67,1.1086266003539458e-67,2.4792031268569152e-73,1.7114562626380718e-67,7.298065580734356e-61,1.5907186868103054e-63,2.4380897955523277e-24,3.8845434223476165e-67,3.484858466200627e-64,3.35399949133416e-55,5.912835437578001e-63,1.971631038279789e-55,1.2108223362692487e-66,5.887564132783564e-67,4.722745568315558e-23,8.87980111870392e-52,5.0260111323962e-60
9.999999999999999e-11,0.11224537200151695,0.0,0.0,0.0,0.0,0.3299999999397011,0.6699999999524605,6.024125167958155e-11,4.748168507062144e-11,5.775037074397504e-14,1.2817300960058074e-11,1.828028229310147e-22,8.935403979453732e-18,4.7331739985256944e-18,2.1260981489512044e-21,2.0525752563239936e-23,5.1713295768213124e-18,8.738310358944252e-18,1.3541640997552995e-25,1.2928415646056597e-28,7.331174748252551e-37,3.773483250263956e-33,7.165926137659742e-21,9.298711536315286e-19,1.5189837421725133e-33,1.2902416976431133e-36,2.143776026912341e-43,6.755389716264235e-38,2.14865023403637e-51,8.788083859852446e-57,2.884120465308921e-48,4.884216770399544e-51,2.4716406424011536e-57,1.6078965690846644e-65,6.090395296942043e-69,6.763889284034099e-68,7.21244553203173e-67,9.309653995896083e-67,2.6660197865986136e-72,1.1385963173809087e-66,6.078291027568341e-60,1.2134127814202967e-62,3.929679029932236e-24,3.235296515187421e-66,1.921486920510138e-63,1.9998152282503212e-54,4.076220605120411e-62,1.1743472631800713e-54,1.3230457490528202e-65,5.1182097582338e-66,8.980677359123643e-23,4.594738857933823e-51,4.681031672200282e-59
1.0613727029488948e-10,0.11224537200151695,0.0,0.0,0.0,0.0,0.3299999999360004,0.6699999999495148,6.393499478175541e-11,5.04203752774809e-11,6.471987207135546e-14,1.3579321667814515e-11,2.0486437899987053e-22,1.0349726471642573e-17,5.617478230228451e-18,2.591144072430399e-21,2.4449806842856595e-23,5.883527630753897e-18,9.845477635895114e-18,1.6927533907524288e-25,1.6927428363674438e-28,9.598926491982548e-37,5.144081064347289e-33,8.468183778151543e-21,1.1019025862015226e-18,1.9046463841349696e-33,1.693880323862875e-36,2.807068665515803e-43,8.84554845694684e-38,3.09288207194753e-51,1.339429554199506e-56,3.9406736169286104e-48,6.904717840024821e-51,3.5213713637179973e-57,2.4429384174847865e-65,9.084851882250936e-69,1.0199635703039154e-67,1.0876048080862188e-66,1.429608198569466e-66,4.1826140633930246e-72,1.703453406754127e-66,9.322648344333792e-60,1.8435943983716603e-62,4.426492913540369e-24,4.962173458191808e-66,2.8057297275771665e-63,2.9516689247147237e-54,6.1264826801686775e-62,1.733054636309677e-54,2.0778819012790412e-65,7.870476892938926e-66,1.0525168223363491e-22,6.644630124991839e-51,7.259086107729368e-59
1.3352762946918938e-10,0.1122453720018909,0.0,0.0,0.0,0.0,0.32999999991948425,0.6699999999363303,8.041572627227049e-11,6.35694351946465e-11,1.001002413416199e-13,1.6946365649426833e-11,3.1685910904478026e-22,1.836893680765343e-17,1.0891736335416303e-17,5.617785149877769e-21,4.816284104661509e-23,9.71919443690446e-18,1.559767738694267e-17,4.0319565378000527e-25,4.856945931519623e-28,2.7542742687814048e-36,1.743722252387801e-32,1.6104105825055552e-20,2.1217013461280032e-18,4.596208965575306e-33,4.915228019423372e-36,8.056110834981384e-43,2.5386322070705213e-37,1.2956700724376513e-50,7.47842512558143e-56,1.3487921217042278e-47,2.73978597385686e-50,1.4427118914541496e-56,1.3244878840660877e-64,4.325735534686854e-68,5.189901706449791e-67,5.534112160042683e-66,8.296029067374337e-66,2.717166526337257e-71,8.564716521817823e-66,5.306458789465968e-59,1.0157602337013038e-61,7.004975118633726e-24,2.8244739016221373e-65,1.2744985140486144e-62,1.4158233119922703e-53,3.256271569785948e-61,8.305620940829163e-54,1.3613574343442708e-64,4.93449598357647e-65,1.9298444274584063e-22,2.761924428524492e-50,4.472266831637569e-58
1.6091798864348929e-10,0.11224537200225802,0.0,0.0,0.0,0.0,0.32999999990296813,0.6699999999230847,9.688985712214568e-11,7.677306758074794e-11,1.4207960128514247e-13,2.025883521881037e-11,4.497428792627414e-22,2.9514078754744564e-17,1.8677482777619615e-17,1.066139849631781e-20,8.386556678087574e-23,1.4698033939112392e-17,2.2678847659094778e-17,8.213525897725721e-25,1.1562495502401625e-27,6.556983948310667e-36,4.776539591049778e-32,2.7084535543433123e-20,3.612992063326772e-18,9.476778173634767e-33,1.1819584545658367e-35,1.9181578632230795e-42,6.044502380082528e-37,4.221026731874839e-50,3.1658065123204074e-55,3.726037221757106e-47,8.583927643240963e-50,4.632817242187701e-56,5.439913757954062e-64,1.6474233082557588e-67,2.031528634834722e-66,2.166270598002553e-65,3.5852912458662116e-65,1.3119019790809646e-70,3.273287127523684e-65,2.27408974993948e-58,4.2043050244237194e-61,1.0174013577828498e-23,1.2104323077877839e-64,4.457102051749911e-62,5.176350725900204e-53,1.305282704173916e-60,3.0338736341587874e-53,6.605517553943838e-64,2.172716569375779e-64,3.1322660267939636e-22,9.206242886919896e-50,2.0626895564849e-57
2.156987069920891e-10,0.1122453720029722,0.0,0.0,0.0,0.0,0.3299999998699359,0.6699999998964151,1.2982009747852597e-10,1.0334051254604788e-10,2.440528908552508e-13,2.67235883600364e-11,7.725353631246388e-22,6.273320850832451e-17,4.3379886378366316e-17,3.000112330190334e-20,2.0116738900231817e-22,2.840587866735046e-17,4.084851405300839e-17,2.571674581672536e-24,4.952930469709703e-27,2.8088499690305104e-35,2.86832782397101e-31,6.035220563590706e-20,8.264646883045867e-18,3.053758435018904e-32,5.205699247159901e-35,8.218786322226758e-42,2.5899230494334256e-36,3.7862568688106405e-49,5.030195327097587e-54,2.2992188552323966e-46,7.673858234671952e-49,4.4011970690705985e-55,1.141070949659323e-62,2.1449899636022173e-66,3.140400795090131e-65,3.34872993347022e-64,9.197414136252415e-64,3.1926875286647394e-69,4.02846548929024e-64,3.891224239430227e-57,6.146622115071496e-60,1.8285813617876428e-23,2.071188967847363e-63,5.277336273006619e-61,7.189996659249551e-52,2.639289435818754e-59,4.191624175007013e-52,1.545991994064178e-62,2.818123465687457e-63,6.515471475562275e-22,7.824914318917448e-49,5.696883758094386e-56
2.650013535058289e-10,0.11224537200359298,0.0,0.0,0.0,0.0,0.3299999998402069,0.6699999998722167,1.5943913090629547e-10,1.2742903581268671e-10,3.5400160503317367e-13,3.2364036809693545e-11,1.1205742715509518e-21,1.0714609111684845e-16,7.814254343629176e-17,6.246954534600058e-20,3.7256903574445243e-22,4.544344890644691e-17,6.179706053837756e-17,5.70284214479628e-24,1.344409282896161e-26,7.624382205799812e-35,9.449478267755524e-31,1.0481405337852351e-19,1.4687040688114454e-17,6.928827896586457e-32,1.4410818645754465e-34,2.2311716962362837e-41,7.030944003679197e-36,1.5293170011584086e-48,2.7088268984934076e-53,7.700978482562305e-46,3.078215457673257e-48,1.8058270928510606e-54,6.444682391325759e-62,1.0625001917307417e-65,1.6229051335785085e-64,1.7305707196173297e-63,5.48497629014091e-63,1.961347868783592e-68,1.903904774665969e-63,2.135830940424942e-56,3.268848073564469e-59,2.761127248686651e-23,1.136842867084175e-62,2.4068728228271066e-60,3.43809692199577e-51,1.4194457754965679e-58,1.9996967864851398e-51,9.479505550080535e-62,1.522883059612189e-62,1.0686445334583473e-21,3.1845107153921494e-48,3.5032344151030655e-55
3.1430400001956874e-10,0.11224537200419381,0.0,0.0,0.0,0.0,0.3299999998104779,0.6699999998478398,1.8904317491491535e-10,1.5168094077582137e-10,4.78927848423727e-13,3.784109738863733e-11,1.5160244016188443e-21,1.6726022104770125e-16,1.2681388495618427e-16,1.1505571390100153e-19,6.211383841367675e-22,6.733821103958074e-17,8.712871587366885e-17,1.0995784270805894e-23,3.062053451784762e-26,1.7365632767521985e-34,2.5263404171352614e-30,1.6408498309151444e-19,2.351507095373687e-17,1.365661058575314e-31,3.344390053173915e-34,5.08221035270736e-41,1.6015271129688067e-35,4.8108560051477226e-48,1.0883988033741328e-52,2.0917787715135675e-45,9.735779279064841e-48,5.806575013418225e-54,2.6511348474542675e-61,3.775325787433376e-65,6.014997752123898e-64,6.414056847443485e-63,2.3732702179839414e-62,8.589396053974197e-68,6.80869755141681e-63,8.449523616449061e-56,1.2516548290997278e-58,3.885824252731685e-23,4.497445341088567e-62,8.468181045501627e-60,1.2571899867402913e-50,5.7608140368988235e-58,7.293856247904239e-51,4.134365894946118e-61,5.683809887690605e-62,1.5869256436349107e-21,9.809056250901546e-48,1.6163296433469814e-54
3.6360664653330856e-10,0.11224537200477527,0.0,0.0,0.0,0.0,0.3299999997807488,0.6699999998232911,2.186341105314692e-10,1.7609146995755976e-10,6.1694867753235e-13,4.3159527644679904e-11,1.952925314187306e-21,2.447166149942417e-16,1.9113239874593105e-16,1.9409300314073796e-19,9.611338316434377e-22,9.443109978117802e-17,1.1687069585959788e-16,1.9210820709473453e-23,6.166217844724232e-26,3.4970362479266944e-34,5.8267021938618045e-30,2.3866533149703113e-19,3.4966200014953017e-17,2.4372953657930554e-31,6.856604727240813e-34,1.0234974617551845e-40,3.22529295852714e-35,1.2846804354105424e-47,3.628615428690489e-52,4.896908988817282e-45,2.588856817991971e-47,1.5629443130244888e-53,9.003488206042434e-61,1.175927719583396e-64,1.9112110568533762e-63,2.0380108706621764e-62,8.363936736787876e-62,3.0728790072705896e-67,2.03960597266432e-62,2.8116584595980057e-55,4.094393820172442e-58,5.202998522473996e-23,1.4965674200223491e-61,2.4814214346305632e-59,3.783981160088616e-50,1.8800410222945898e-57,2.190331292126081e-50,1.4769847207831096e-60,1.8428361905638262e-61,2.198126966133663e-21,2.6457294526227e-47,5.96808729888729e-54
4.129092930470484e-10,0.11224537200533816,0.0,0.0,0.0,0.0,0.32999999975101973,0.6699999997985769,2.482135762061871e-10,2.0065600512810696e-10,7.664239775661604e-13,4.832394588800678e-11,2.4260852419858473e-21,3.409458839157291e-16,2.726361917124895e-16,3.065309720985553e-19,1.4068067252074177e-21,1.2702012985386127e-16,1.5104934619884513e-16,3.1195250558942975e-23,1.134172613993156e-25,6.432252077925983e-34,1.2069764785412858e-29,3.2865733562684827e-19,4.920636139987893e-17,4.041033912404732e-31,1.2833325716702653e-33,1.8826456545112196e-40,5.932688591217115e-35,3.0372807510715603e-47,1.044775193012952e-51,1.029061995623603e-44,6.079684433965205e-47,3.705520936215434e-53,2.6377650939349423e-60,3.181095324606535e-64,5.274637517903279e-63,5.624591293898632e-62,2.532892750981955e-61,9.362320052397609e-67,5.331213309980279e-62,8.079456682746059e-55,1.15793933054324e-57,6.712988317629523e-23,4.3004700424806825e-61,6.370109182703117e-59,9.924226566179226e-50,5.274744649877838e-57,5.731991447599469e-50,4.4909728896819076e-60,5.0952196300230295e-61,2.8930399818246643e-21,6.297602433381524e-47,1.8800563603306393e-53
4.622119395607882e-10,0.11224537200588316,0.0,0.0,0.0,0.0,0.3299999997212907,0.6699999997737032,2.777830024910269e-10,2.2537006138844481e-10,9.259217477697227e-13,5.333883710605618e-11,2.9309712006857753e-21,4.571982204692466e-16,3.726905582508857e-16,4.598494633977963e-19,1.97240530800777e-21,1.653664882874215e-16,1.8969017844344298e-16,4.7872021571237235e-23,1.945667972527919e-25,1.1034552334347701e-33,2.3031533502614242e-29,4.338701803787824e-19,6.635835057731992e-17,6.329575966184325e-31,2.2395486586781123e-33,3.229797270410263e-40,1.0177911756013196e-34,6.534610117859629e-47,2.6798447161448906e-51,1.9914706204638536e-44,1.2996054248402073e-46,7.982461705284866e-53,6.888775465612272e-60,7.697032103399947e-64,1.3002496283882412e-62,1.3865181183858707e-61,6.819519911607838e-61,2.5135885249088915e-66,1.2521692734872624e-61,2.063626471600827e-54,2.914231456556028e-57,8.416142438615696e-23,1.0984110764014404e-60,1.4785357349705292e-58,2.345625826145982e-49,1.3221258026259563e-56,1.351857181314796e-49,1.202504457735627e-59,1.2420110302732678e-60,3.662606341381967e-21,1.3570682129422465e-46,5.24521632523545e-53
5.608172325882679e-10,0.11224537200692188,0.0,0.0,0.0,0.0,0.3299999996618326,0.6699999997234992,3.3689666850278763e-10,2.752293999216315e-10,1.2700481116886575e-12,6.293737610133427e-11,4.020294493128017e-21,7.540862580587764e-16,6.332480876297078e-16,9.210501905140536e-19,3.52034433073298e-21,2.6023561033960173e-16,2.8045667293075373e-16,9.928507799201442e-23,4.892975518758835e-25,2.7749945745087963e-33,6.974504999017652e-29,6.883390354711686e-19,1.0973162445739159e-16,1.3661816088065955e-30,5.8244729107935805e-33,8.12278596966293e-40,2.5597001841364305e-34,2.4541277000069315e-46,1.3765776218481672e-50,6.201328725650538e-44,4.826486104938892e-46,3.000495491855956e-52,3.6979165633392836e-59,3.5816545466029624e-63,6.240992541174136e-62,6.655079097295316e-61,3.874095968373034e-60,1.3873045057434404e-65,5.4632879302239815e-61,1.0457489978901379e-53,1.438646532448788e-56,1.2403379132203784e-22,5.566232545985968e-60,6.399143858715719e-58,1.0462569497195877e-48,6.5409256158974165e-56,6.002612079938879e-49,6.589062373152237e-59,5.654450604071857e-60,5.392839674776019e-21,5.091616530309861e-46,3.179696380737328e-52
6.495619963129996e-10,0.11224537200780152,0.0,0.0,0.0,0.0,0.32999999960832027,0.6699999996778234,3.900756794781351e-10,3.2057174332792e-10,1.6029813019552004e-12,7.110710315746773e-11,5.074186437614782e-21,1.099435770412164e-15,9.421096156847067e-16,1.5593559320280615e-18,5.466461239475819e-21,3.6734132925938827e-16,3.776470668421498e-16,1.7208172667315527e-22,9.836443789252328e-25,5.578651410864577e-33,1.6177305099176406e-28,9.640169610785459e-19,1.593035663888217e-16,2.4521133973428358e-30,1.2058774871211799e-32,1.633001471987051e-39,5.146015638398571e-34,6.696973799008922e-46,4.70234430300091e-50,1.4737259173648396e-43,1.3121593178959851e-45,8.222407125167016e-52,1.3115177813577882e-58,1.1373285076243605e-62,2.0213656511554895e-61,2.1554844993910702e-60,1.431809155635375e-59,4.935860883854608e-65,1.6545377959682934e-60,3.507946659259655e-53,4.7478114483852135e-56,1.66561822337483e-22,1.867183137033027e-59,1.954068418348474e-57,3.261726685874128e-48,2.1976271771439843e-55,1.8639075049801206e-48,2.3280566787262453e-58,1.7373353340747354e-59,7.128081411758946e-21,1.378229263615525e-45,1.233971679387321e-51
7.383067600377313e-10,0.11224537200863198,0.0,0.0,0.0,0.0,0.32999999955480797,0.6699999996317098,4.4323735016037615e-10,3.663345338318733e-10,1.9531847538931977e-12,7.885636545561506e-11,6.182747225831723e-21,1.522969292868855e-15,1.326350788610844e-15,2.464330988555114e-18,8.022477292461876e-21,4.959084401410523e-16,4.896557936915441e-16,2.770495422153112e-22,1.8046725413214966e-24,1.0235075817230368e-32,3.364124901521669e-28,1.2791749138488674e-18,2.1883969681147947e-16,4.08485270439568e-30,2.2764864766102406e-32,2.996122093127872e-39,9.441573240082822e-34,1.6007305013550917e-45,1.3542719716685814e-49,3.136517490334543e-43,3.1347271457162926e-45,1.9762473546742974e-51,3.886215195273284e-58,3.078576075662079e-62,5.557430453022023e-61,5.926174270562714e-60,4.384091707037542e-59,1.4564141472738195e-64,4.305451002355159e-60,9.938390538832922e-53,1.3307656401463723e-55,2.154062478584004e-22,5.28993120674769e-59,5.146813092814033e-57,8.726776288610976e-48,6.242613031025373e-55,4.9684965759505234e-48,6.826656605278111e-58,4.561980628667357e-59,8.996040508152896e-21,3.273730411836641e-45,3.9318825898846824e-51
8.27051523762463e-10,0.11224537200941623,0.0,0.0,0.0,0.0,0.32999999950129566,0.6699999995851839,4.963853275888808e-10,4.1249600894225177e-10,2.317007843761256e-12,8.620692609737201e-11,7.33442084417556e-21,2.027895714861606e-15,1.789931322417767e-15,3.6914884573813075e-18,1.1271307886757753e-20,6.466242442843274e-16,6.166042145936143e-16,4.2133579152219587e-22,3.0847632795875304e-24,1.7495071260679034e-32,6.4347984157625515e-28,1.6293187879985933e-18,2.881778265914507e-16,6.422612595146265e-30,4.001739968071931e-32,5.121449849051104e-39,1.613905299088392e-33,3.47106090746225e-45,3.468621670492742e-49,6.137427860038649e-43,6.804738788954736e-45,4.311015074011977e-51,1.0236550273164749e-57,7.536130947785651e-62,1.3745520362869612e-60,1.4657564129721176e-59,1.1884771734368154e-58,3.7929581576967575e-64,1.0047575631013488e-59,2.5063603213428706e-52,3.3205466669225475e-55,2.70589858161833e-22,1.334066570043226e-58,1.2193236683653672e-56,2.094588355823589e-47,1.5778587528353454e-54,1.188137185182055e-47,1.7662964085409786e-57,1.0623711536499429e-58,1.0969908074402039e-20,7.048067004586953e-45,1.1037904309287807e-50
9.157962874871947e-10,0.11224537201015689,0.0,0.0,0.0,0.0,0.32999999944778324,0.6699999995382692,5.49522609720773e-10,4.590354873711648e-10,2.691449699611749e-12,9.317946696558167e-11,8.519708061965482e-21,2.616857575842254e-15,2.336224862325756e-15,5.297988133616603e-18,1.5295850578010142e-20,8.200590829955865e-16,7.586069478173731e-16,6.123525322912226e-22,4.983328506525115e-24,2.826274745583422e-32,1.1520014753990531e-27,2.010267852081982e-18,3.670664018975648e-16,9.642913513646546e-30,6.645891973843382e-32,8.273679280985394e-39,2.6072580610651787e-33,6.978595850952119e-45,8.115846547005946e-49,1.1239708214734812e-42,1.3715677378631347e-44,8.725105342454115e-51,2.4736297419670228e-57,1.6917471452052093e-61,3.125414861733248e-60,3.3327948278085667e-59,2.951403763267883e-58,8.994647539090483e-64,2.153623943122819e-59,5.769229953973239e-52,7.576663565804228e-55,3.3213582014294443e-22,3.0708023808880728e-58,2.666170000715451e-56,4.631668757818098e-47,3.654956751047214e-54,2.6172791977833414e-47,4.1579270939446526e-57,2.2634858656640555e-58,1.3027693865386377e-20,1.4063371664054913e-44,2.8251724903276853e-50
