Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255)
1.6077292391223038e-08,0.11224537201753465,0.0,0.0,0.0,0.0,0.3299999903052009,0.6699999904597663,9.620010409926296e-09,9.465036363295883e-09,7.31692355261193e-11,2.2924023662864722e-10,2.316212869916573e-19,1.462051251761351e-12,1.5840404176655085e-12,6.014293218011588e-14,8.219050121893341e-17,3.8957562832575537e-13,2.621548904378146e-13,7.461493085683608e-18,1.2306861314447438e-18,6.97992220111427e-27,5.684840988796785e-21,9.495033581637011e-17,3.532982187678128e-14,8.1542138093647e-25,1.0019781708283242e-25,2.043605479215327e-33,6.439950494558163e-28,1.363755630475576e-36,5.701037841162493e-39,2.5318448004432243e-35,5.549523908722694e-36,3.671602787609934e-42,9.130141712102921e-47,1.4243750031217832e-51,4.543432761456433e-47
1.670923997269396e-08,0.11224537201725067,0.0,0.0,0.0,0.0,0.32999998992411067,0.6699999900760121,9.998024479530588e-09,9.845681268677703e-09,7.611244925634731e-11,2.2964098263002194e-10,2.409381946498598e-19,1.5810916136088156e-12,1.7153534929020657e-12,6.765765876516889e-14,9.226581418242284e-17,4.208420703727643e-13,2.830244298198605e-13,8.358022494666729e-18,1.434645068577812e-18,8.136689853498249e-27,6.899550993383281e-21,9.890681238730465e-17,3.685714759225594e-14,9.472518340160673e-25,1.2105465483612463e-25,2.3822897088810725e-33,7.507231973658198e-28,1.7362267322845892e-36,7.559173500164785e-39,3.159803928287308e-35,7.206230124379249e-36,4.7681262403162286e-42,1.2448003985896805e-46,1.9239820754250525e-51,6.384224687824301e-47
1.734118755416488e-08,0.11224537201696659,0.0,0.0,0.0,0.0,0.3299999895430189,0.6699999896922502,1.0376034979902991e-08,1.022632716882361e-08,7.905563507133691e-11,2.3004030502879155e-10,2.5025501394081294e-19,1.7047233858301016e-12,1.85190487192111e-12,7.577179330436147e-14,1.0313254094996831e-16,4.532664508132218e-13,3.0465393068101194e-13,9.320058998731895e-18,1.6623667820148228e-18,9.428229822398418e-27,8.311154736100302e-21,1.0286739995385772e-16,3.8384472167483026e-14,1.0941301873655107e-24,1.45211816666229e-25,2.7604336744501374e-33,8.698860193705173e-28,2.189668850818099e-36,9.912898846251334e-39,3.909980603928034e-35,9.264598258639398e-36,6.130599808879367e-42,1.6767867770282122e-46,2.5691785283052702e-51,8.855653177811956e-47
1.79731351356358e-08,0.11224537201668247,0.0,0.0,0.0,0.0,0.32999998916192547,0.6699999893084813,1.0754041938952243e-08,1.0606973611533591e-08,8.199879315306798e-11,2.3043865601447363e-10,2.5957174544058246e-19,1.832938378732814e-12,1.9936945094876965e-12,8.450799731849373e-14,1.148205959420607e-16,4.868433139867458e-13,3.2703886687732417e-13,1.0349413526178546e-17,1.915517101770838e-18,1.0863989986688603e-26,9.942099968538527e-21,1.0683209856924934e-16,3.991179557239509e-14,1.2571024357691737e-24,1.7303824018835663e-25,3.1808036918249164e-33,1.0023552192445738e-27,2.7374946423913036e-36,1.2867239429602893e-38,4.8000668877882896e-35,1.1801100085526986e-35,7.80967632735581e-42,2.233546598739756e-46,3.394394434396047e-51,1.2137397981598718e-46
1.8605082717106722e-08,0.11224537201639834,0.0,0.0,0.0,0.0,0.32999998878083026,0.6699999889247057,1.1132045384463865e-08,1.0987620290707877e-08,8.494192373929134e-11,2.3083634167763776e-10,2.688883899017836e-19,1.9657283634077982e-12,2.1407223605963294e-12,9.388889177398671e-14,1.2735989279561846e-16,5.215672295245633e-13,3.501747383377841e-13,1.1447854215843073e-17,2.195803080446022e-18,1.2453652022283506e-26,1.1816373921172124e-20,1.1080090821972724e-16,4.1439117875225125e-14,1.4372421346036173e-24,2.0492797837680902e-25,3.646234548603183e-33,1.1490240719861744e-27,3.394689251393546e-36,1.654411910798738e-38,5.849480781163638e-35,1.4903041008108103e-35,9.863187195555708e-42,2.944382002123764e-46,4.440454220859218e-51,1.6450728647802732e-46
1.9868977880048564e-08,0.11224537201583012,0.0,0.0,0.0,0.0,0.3299999880186348,0.6699999881571347,1.1888041845758973e-08,1.1748913619312054e-08,9.08281032969885e-11,2.316304561415274e-10,2.875214204681277e-19,2.245000201114342e-12,2.450492525339e-12,1.1467503196446386e-13,1.551118627694682e-16,5.944346227503918e-13,3.9868141770163994e-13,1.3858859897528505e-17,2.844808912849715e-18,1.6134535284624516e-26,1.639877263316472e-20,1.1875086152762392e-16,4.449375953040288e-14,1.8534521650355733e-24,2.826030089850154e-25,4.72394797199392e-33,1.4886378067651563e-27,5.105668980280248e-36,2.664947948464375e-38,8.51312728732104e-35,2.321301767222166e-35,1.536496471911904e-41,4.973355625480577e-46,7.395707213808238e-51,2.9313978894859435e-46
2.1132873042990407e-08,0.11224537201526213,0.0,0.0,0.0,0.0,0.32999998725643215,0.6699999873895385,1.2644024584778565e-08,1.2510206155537319e-08,9.671417559650257e-11,2.324236474598751e-10,3.0615411150269017e-19,2.5424723122914256e-12,2.781215013635538e-12,1.383103633279831e-13,1.8662774462511639e-16,6.718256934098702e-13,4.501384927710447e-13,1.6566410885023558e-17,3.623818261132167e-18,2.055274301395659e-26,2.2282416841735658e-20,1.2671726217268045e-16,4.754839787610345e-14,2.3518762845616743e-24,3.819157863478992e-25,6.0175438960561494e-33,1.8962803109525186e-27,7.478273617046183e-36,4.161805721290662e-38,1.2094165648608318e-34,3.515031692640136e-35,2.326911607475541e-41,8.120015700389286e-46,1.1924619392009728e-50,5.036259417093087e-46
2.239676820593225e-08,0.11224537201469438,0.0,0.0,0.0,0.0,0.3299999864942221,0.6699999866219176,1.3399993821693057e-08,1.327149737885939e-08,1.0260014223654345e-10,2.3321643610302104e-10,3.2478646806627542e-19,2.8580775288319494e-12,3.132889479403853e-12,1.6497437453453693e-13,2.2214682013113403e-16,7.536979071740178e-13,5.045109061249706e-13,1.9583232115100037e-17,4.547847697495108e-18,2.5793442820191774e-26,2.9718263361453713e-20,1.3470011199931376e-16,5.060303359942547e-14,2.9420324689495183e-24,5.069868791307172e-25,7.551960149557881e-33,2.3798095334587555e-27,1.0700802953742672e-35,6.324472860462516e-38,1.6819157791078257e-34,5.191553658551862e-35,3.4371059496743573e-41,1.28664388710555e-45,1.8683843616469177e-50,8.377475120161792e-46
2.366066336887409e-08,0.11224537201412685,0.0,0.0,0.0,0.0,0.3299999857320045,0.6699999858542722,1.4155949775533629e-08,1.4032787024970937e-08,1.084860048816012e-10,2.340090863275237e-10,3.4341849542791936e-19,3.191748122748823e-12,3.5055155824110864e-12,1.9484588730941966e-13,2.6190835937139786e-16,8.400091289246254e-13,5.617640148349063e-13,2.292147602169698e-17,5.632457869152788e-18,3.194488807625165e-26,3.89852835155815e-20,1.4269941211924294e-16,5.3657667550350034e-14,3.633820827954842e-24,6.623988574507667e-25,9.35303856621924e-33,2.947368130336429e-27,1.4998468807801019e-35,9.38159222929401e-38,2.2951095804574266e-34,7.499867433204196e-35,4.965800803742298e-41,1.9854698110102247e-45,2.853964766474742e-50,1.3544471318545999e-45
2.4924558531815934e-08,0.11224537201355955,0.0,0.0,0.0,0.0,0.32999998496977917,0.6699999850866021,1.491189266416284e-08,1.479407503466615e-08,1.1437176529040792e-10,2.348016572911887e-10,3.620501991549875e-19,3.543415820882782e-12,3.899092988276126e-12,2.2810305229109436e-13,3.0615162095302223e-16,9.307176200157626e-13,6.218635869907931e-13,2.6592746907881445e-17,6.893728405086201e-18,3.909827559980823e-26,5.039119106132507e-20,1.507151643269693e-16,5.671230068552263e-14,4.437510498763106e-24,8.532097414786595e-25,1.1447483412564837e-32,3.607370333826787e-27,2.0636760926206668e-35,1.361837904788153e-37,3.0791581864293253e-34,1.0621384764234057e-34,7.033198708743393e-41,2.991711291157077e-45,4.2609427588552285e-50,2.1340222356251132e-45
2.6188453694757776e-08,0.11224537201299258,0.0,0.0,0.0,0.0,0.3299999842075457,0.6699999843189076,1.56678227044143e-08,1.5555361403514947e-08,1.2025742517533648e-10,2.355941533776447e-10,3.806815846680923e-19,3.913011826334768e-12,4.313621368721321e-12,2.6492334313289884e-13,3.5511585230579847e-16,1.0257820346037639e-12,6.847757971961946e-13,3.060813540258882e-17,8.348222441117164e-18,4.7347544454533506e-26,6.42734697475743e-20,1.5874737065674403e-16,5.976693393041333e-14,5.36372105960176e-24,1.08497208374641e-24,1.38628025656098e-32,4.368483388813575e-27,2.7926296823555334e-35,1.938747706059748e-37,4.068395597174398e-34,1.4775068051566329e-34,9.784390146296977e-41,4.412401938720799e-45,6.232160970226484e-50,3.284798338610155e-45
2.7452348857699618e-08,0.11224537201242589,0.0,0.0,0.0,0.0,0.3299999834453041,0.6699999835511888,1.6423740112092352e-08,1.631664610427807e-08,1.2614298620166296e-10,2.3638660178056934e-10,3.99312657238758e-19,4.300466838724697e-12,4.749100401581852e-12,3.0548355094330064e-13,4.090402899739479e-16,1.1251614158691604e-12,7.50467221800051e-13,3.497825023670945e-17,1.0012953910030216e-17,5.67891904335287e-26,8.100031640095773e-20,1.6679603290705008e-16,6.282156813918772e-14,6.423405213723665e-24,1.3637507770478072e-24,1.6627253335334886e-32,5.23961043618989e-27,3.722755710254012e-35,2.712023566686883e-37,5.301632136421575e-34,2.022279841291434e-34,1.3392912408994979e-40,6.383392285725648e-45,8.947504900409098e-50,4.95097095254708e-45
2.871624402064146e-08,0.11224537201185947,0.0,0.0,0.0,0.0,0.3299999826830541,0.6699999827834454,1.717964510192638e-08,1.7077929102311025e-08,1.320284500320626e-10,2.371790370998534e-10,4.179434221302761e-19,4.705711071774807e-12,5.205529770674078e-12,3.4995977951168043e-13,4.681641598771866e-16,1.2288151923837328e-12,8.189048341308949e-13,3.971324465036111e-17,1.190536036497166e-17,6.752211192515723e-26,1.0097141872958181e-19,1.7486115275850527e-16,6.58762041510348e-14,7.627834173403654e-24,1.6961381248800082e-24,1.976979742387321e-32,6.2298762917122954e-27,4.89552759495394e-35,3.7338060029292255e-37,6.822424023432649e-34,2.7274672118021707e-34,1.8064261078254954e-40,9.074546214523383e-45,1.2630763524382128e-49,7.321468323654316e-45
3.124403434652514e-08,0.11224537201072755,0.0,0.0,0.0,0.0,0.3299999811585277,0.6699999812478854,1.8691418681563872e-08,1.860048996625135e-08,1.437990927752978e-10,2.387638922500471e-10,4.552040499908127e-19,5.5692857643574954e-12,6.181238282260214e-12,4.5136124092158607e-13,6.029670490489499e-16,1.4487855432623199e-12,9.638884619707082e-13,5.0316403011410357e-17,1.644486562904593e-17,9.326824845267183e-26,1.5240829328047914e-19,1.910407723491628e-16,7.198548505960193e-14,1.051749393125058e-23,2.550858803582922e-24,2.7308201602739315e-32,8.605326926738286e-27,8.165403044046835e-35,6.785597126827918e-37,1.0926762347642812e-33,4.771954648802316e-34,3.1608529338788864e-40,1.7513341475310484e-44,2.4069919089825314e-49,1.5246454422509903e-44
3.377182467240882e-08,0.11224537200959682,0.0,0.0,0.0,0.0,0.329999979633965,0.669999979712228,2.020314513963422e-08,2.0123043952602566e-08,1.5556936664536858e-10,2.4034876122661296e-10,4.924635101626966e-19,6.503168548342536e-12,7.240744492068938e-12,5.705226410276536e-13,7.614381245653812e-16,1.6853760878488679e-12,1.119470229717751e-12,6.249063183812193e-17,2.2113779769100922e-17,1.2541991112921337e-25,2.2243778086695065e-19,2.0728624352077255e-16,7.809478352932418e-14,1.4128729230161168e-23,3.712949650030455e-24,3.6722255577973384e-32,1.1571779982377927e-26,1.3060244659285647e-34,1.1740950966937737e-36,1.6834812205152037e-33,7.978058479006709e-34,5.285004681568866e-40,3.2018252853746045e-44,4.353415329950818e-49,2.9928197216298393e-44
3.629961499829251e-08,0.11224537200846739,0.0,0.0,0.0,0.0,0.3299999781093642,0.6699999781764728,2.1714826155296325e-08,2.1645591085014053e-08,1.6733928473719708e-10,2.419336200617108e-10,5.29721844098636e-19,7.506785356851854e-12,8.384046082449695e-12,7.088276229623595e-13,9.454908373729206e-16,1.938275772012173e-12,1.2853997511192408e-12,7.63031013015422e-17,2.9064444420587494e-17,1.6484111696757903e-25,3.154591002456379e-19,2.2359758048132335e-16,8.420410640394828e-14,1.8561849099344517e-23,5.255510632116578e-24,4.826502547508941e-32,1.520895361868064e-26,2.0155961388896256e-34,1.9482038535050946e-36,2.5092306790246146e-33,1.2828550909790645e-33,8.49885157201792e-40,5.588607532777532e-44,7.528672081470088e-49,5.581606285707097e-44
3.882740532417619e-08,0.11224537200733918,0.0,0.0,0.0,0.0,0.3299999765847238,0.6699999766406203,2.3226463390538835e-08,2.3168131374559033e-08,1.7910886000520165e-10,2.435184573793027e-10,5.669790928065672e-19,8.579555964647601e-12,9.611140828579002e-12,8.676484242130774e-13,1.1570384932680338e-15,2.207179370138544e-12,1.4614325544331358e-12,9.181581000269085e-17,3.745380259172582e-17,2.1242198001815555e-25,4.364363965864716e-19,2.3997479731968267e-16,9.031346042931476e-14,2.3921047307614945e-23,7.261338313365e-24,6.219724832593427e-32,1.9598973832984048e-26,3.016407854334232e-34,3.1184109500295646e-36,3.634588375145492e-33,1.994523318662817e-33,1.3214528260419534e-39,9.374804814451244e-44,1.2528404640400986e-48,9.960788794702055e-44
4.135519565005988e-08,0.11224537200621224,0.0,0.0,0.0,0.0,0.3299999750600419,0.6699999751046697,2.4738058490160207e-08,2.4690664810759954e-08,1.9087810527568788e-10,2.4510328336953743e-10,6.042352968888779e-19,9.720894506301839e-12,1.0922026597458862e-11,1.0483457563103636e-12,1.397994261228785e-15,2.491787373209291e-12,1.6473299390572416e-12,1.0908616613765159e-16,4.744280148697115e-17,2.6907532443661572e-25,5.909150229124418e-19,2.5641790803884354e-16,9.642285226675551e-14,3.0314055945126507e-23,9.823289136524426e-24,7.87863463344191e-32,2.4826061965577052e-26,4.394883238822145e-34,4.837712235820784e-36,5.135112146055006e-33,3.011390737472758e-33,1.9952891451026473e-39,1.5192328215437434e-43,2.015888392958962e-48,1.7109830394742379e-43
4.641077630182724e-08,0.11224537200396235,0.0,0.0,0.0,0.0,0.3299999720105475,0.6699999720324759,2.776112877584966e-08,2.773571111050076e-08,2.1441565646346645e-10,2.4827291292403797e-10,6.78744731478368e-19,1.2206907572638661e-11,1.3795163122798873e-11,1.4807544094992218e-12,1.9757821896911775e-15,3.106946284410721e-12,2.0477914167132858e-12,1.49110280697078e-16,7.287965159287846e-17,4.133423007616861e-25,1.0255662369219782e-18,2.8950186716561604e-16,1.086417757371751e-13,4.6647792679241726e-23,1.7039755057063145e-23,1.2103188110439506e-31,3.813677389049289e-26,8.71912079232702e-34,1.0760339278739987e-35,9.624222480468011e-33,6.379101768921161e-33,4.227097077573793e-39,3.661142313510859e-43,4.797939679068683e-48,4.61190130047237e-43
5.14663569535946e-08,0.11224537200171786,0.0,0.0,0.0,0.0,0.329999968960868,0.6699999689598913,3.07840498273596e-08,3.078072995402304e-08,2.379520382377425e-10,2.5144253694533186e-10,7.532504642239352e-19,1.4960042651551736e-11,1.7003440394522525e-11,2.016705031682348e-12,2.6941575393659834e-15,3.781466766762903e-12,2.48498492967011e-12,1.9675997888372047e-16,1.0672512988195413e-16,6.052994388835765e-25,1.6758595004325872e-18,3.2284956947140027e-16,1.2086092883161985e-13,6.848508258682658e-23,2.7860213308877587e-23,1.7724587415232318e-31,5.584759564006267e-26,1.6052402772167123e-33,2.192340913006366e-35,1.6826335888653766e-32,1.2448737581922774e-32,8.249794684289821e-39,8.005811943070059e-43,1.0389601117560595e-47,1.1152652202636154e-42
5.6521937605361965e-08,0.112245371999479,0.0,0.0,0.0,0.0,0.3299999659109908,0.6699999658869157,3.38068341855484e-08,3.382572136019656e-08,2.6148734839523697e-10,2.5461213481015875e-10,8.2775280470657e-19,1.7975455926501464e-11,2.0546844558642673e-11,2.666658985553378e-12,3.5684215239796505e-15,4.513148104690368e-12,2.957195420303319e-12,2.523721365383699e-16,1.5036698275801376e-16,8.528174468868339e-25,2.6082242289951804e-18,3.5646112590799303e-16,1.330803624897517e-13,9.678835772453314e-23,4.341822396547983e-23,2.497360842839364e-31,7.86847149475331e-26,2.7821868112281572e-33,4.161528743620295e-35,2.780943815423041e-32,2.2726481185819823e-32,1.506186189169565e-38,1.6181350858096517e-42,2.0833116990307953e-47,2.4675469996106327e-42
6.157751825712933e-08,0.11224537199724594,0.0,0.0,0.0,0.0,0.32999996286090355,0.6699999628135495,3.6829494118105434e-08,3.687068533943905e-08,2.8502168260762335e-10,2.5778169458123606e-10,9.022520557803068e-19,2.1248255563735367e-11,2.4425363139476337e-11,3.4408851942170066e-12,4.613873906848367e-15,5.2998712961720865e-12,3.4627878965057383e-12,3.1624646939038324e-16,2.0521981901446566e-16,1.1639193849596611e-24,3.8993317175688975e-18,3.903366467071076e-16,1.4530012653608994e-13,1.3255354455001557e-22,6.503313651270622e-23,3.4085623350303064e-31,1.0738837629570429e-25,4.588374405675022e-33,7.453467931360781e-35,4.3881429406085294e-32,3.9272220355324963e-32,2.602889315436256e-38,3.0679962590300845e-42,3.924220756642828e-47,5.078647959789555e-42
6.663309890889668e-08,0.11224537199501881,0.0,0.0,0.0,0.0,0.32999995981059416,0.6699999597397921,3.985204162095003e-08,3.991562188314098e-08,3.0855513443033013e-10,2.609512235771154e-10,9.767485136000885e-19,2.4773514201776265e-11,2.8638985008700024e-11,4.349458412431881e-12,5.845813240810363e-15,6.1395959414651645e-12,4.000203591684938e-12,3.886533702604232e-16,2.7271710513121345e-16,1.5467352661091634e-24,5.6362705752437175e-18,4.244762412800891e-16,1.5752026969526286e-13,1.7680464177902785e-22,9.421614526713668e-23,4.529930360405259e-31,1.4270869216535516e-25,7.258618564304961e-33,1.2714738055381043e-34,6.660961003626603e-32,6.481830378632442e-32,4.2962345484291667e-38,5.513366329120408e-42,7.012209213188413e-47,9.845270744047959e-42
7.674426021243141e-08,0.11224537199058304,0.0,0.0,0.0,0.0,0.32999995370926155,0.6699999535911043,4.589684597787432e-08,4.600541265120389e-08,3.556197546604638e-10,2.6729019790178687e-10,1.1257342009606601e-18,3.256160804160353e-11,3.807150059360071e-11,6.608966402177578e-12,8.930342742340643e-15,7.970257891221954e-12,5.164622639186612e-12,5.60041791703541e-16,4.514305347813762e-16,2.5603218007877447e-24,1.0848831375665018e-17,4.935480855008762e-16,1.8196188287242257e-13,2.9496985552774355e-22,1.823267764019935e-22,7.499598174324259e-31,2.362267610442647e-25,1.6420295843543513e-32,3.2883138608515187e-34,1.3973322114277253e-31,1.5825159309844837e-31,1.0489886254941481e-37,1.567290632441275e-41,1.9743064968085074e-46,3.240359696539678e-41
8.685542151596613e-08,0.1122453719861728,0.0,0.0,0.0,0.0,0.3299999476069017,0.6699999474408515,5.194133786541345e-08,5.20950936423766e-08,4.026819157800436e-10,2.7362907384875534e-10,1.2747121038689606e-18,4.13000035876185e-11,4.8844328099067655e-11,9.521867272256813e-12,1.2944382667361687e-14,9.990275655412482e-12,6.4393773268459966e-12,7.682979681031833e-16,6.981654630600528e-16,3.9596973608478735e-24,1.9154054230964954e-17,5.6367751726858e-16,2.0640557029681774e-13,4.599002113706554e-22,3.2383887694363405e-22,1.1600944493278666e-30,3.6533948687261106e-25,3.338142924209774e-32,7.499648987518826e-34,2.655379936809846e-31,3.433756610680256e-31,2.276233108591666e-37,3.876763721641718e-41,4.849520594823192e-46,9.091910210780097e-41
9.696658281950086e-08,0.11224537198178922,0.0,0.0,0.0,0.0,0.32999994150342715,0.6699999412890333,5.798560368289628e-08,5.818466486829654e-08,4.4974229168198617e-10,2.799678371851414e-10,1.4236843555707175e-18,5.094900821510554e-11,6.095742402690758e-11,1.3161706483793017e-11,1.801029969133792e-14,1.2185878292472271e-11,7.814407487908602e-12,1.0149743641677026e-15,1.024617385291572e-15,5.811193828705915e-24,3.163056957740483e-17,6.348653806496609e-16,2.3085168328675493e-13,6.804629850172736e-22,5.38150812980259e-22,1.7029697948576624e-30,5.361669560804378e-25,6.248286662508277e-32,1.5523471591236283e-33,4.675528685848923e-31,6.7989325422128885e-31,4.507203027934352e-37,8.612444269022596e-41,1.0714893137859069e-45,2.254002964766408e-40
