Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64)
3.4346791194618397e-06,0.11224537241161192,0.0,0.0,0.0,0.0,0.32999779149618014,0.6699978225735286,2.111529310181234e-06,2.062640261642477e-06,1.6438364664340092e-08,2.3671158100846666e-09,5.203529117994829e-17,8.38434304326923e-09,7.876703989661434e-08,1.0628103334318119e-07,8.323066572965389e-10,1.4731402669789614e-09,7.799606238938398e-10,5.6392677151696805e-12,3.7032547238447604e-11,2.1003287957626615e-19,5.2289763175481494e-11,8.427552788434093e-14,8.726094662007208e-12,9.965849673402004e-17,2.894010904697166e-15,4.818005783286017e-25,1.9379217555510212e-20,1.1789281431633293e-23,1.0240674884693907e-24,2.4450923719140926e-23,1.2353004838326888e-21,8.191972316765218e-28,6.049505782496126e-30,6.90202553090992e-35,1.4600059806079282e-33,1.5568901664090568e-32,5.30460419441645e-28,1.92381019280615e-34,8.968511715009759e-35,9.906628362059327e-26,1.1895749043880114e-28,7.108642642192011e-13,5.273028563193926e-32,3.2291517130895107e-31,5.477470293193045e-22,8.347328272729889e-29,1.3550385924487561e-24,2.0790136559039022e-31,1.9138925377588866e-37,9.396745443688991e-17,2.879814726429688e-24,3.910053226806272e-18,1.506126052130476e-15
3.6348975097506028e-06,0.11224537255187944,0.0,0.0,0.0,0.0,0.3299976533970321,0.6699976897556863,2.238736571543821e-06,2.182538915072175e-06,1.7428780433891313e-08,2.492005805650282e-09,5.517043110546298e-17,8.911830378764017e-09,8.833620805395463e-08,1.1981638897750225e-07,9.892617057173914e-10,1.5643935624591785e-09,8.26770541528357e-10,6.424803998642325e-12,4.248046520923123e-11,2.4093115652348562e-19,6.377760994740314e-11,9.322174665086019e-14,9.264361735956557e-12,1.2153032035253754e-16,3.722401883782235e-15,6.154388027600218e-25,2.2230210320605292e-20,1.6079057798653934e-23,1.400199585184586e-24,3.3120276426286996e-23,1.7648531239225027e-21,1.1703739920175604e-27,9.163556868203467e-30,1.0434158545850322e-34,2.2073477825957246e-33,2.3538246434886798e-32,8.442354377158048e-28,3.061459659815578e-34,1.3769994643883905e-34,1.415027077027047e-25,1.6991439759812873e-28,8.324728247503754e-13,7.531803881410586e-32,4.6797435272732254e-31,7.888380107974958e-22,1.2021528019598314e-28,1.84863078090369e-24,3.3132093174980553e-31,2.826838417929925e-37,9.962917887009333e-17,3.7166744690353196e-24,5.300282111934906e-18,1.928040678964529e-15
3.835115900039366e-06,0.11224537270432756,0.0,0.0,0.0,0.0,0.32999751424708695,0.6699975562731851,2.3663892220202915e-06,2.3024013044180928e-06,1.8422663580068485e-08,2.6168631221338355e-09,5.831654694250714e-17,9.44077113157473e-09,9.846736218494571e-08,1.341784853430013e-07,1.1651392498051123e-09,1.6558595268741875e-09,8.735694416502553e-10,7.265403033636833e-12,4.8332884879547996e-11,2.741235953177742e-19,7.689943531702285e-11,1.0262571135080099e-13,9.805875754170525e-12,1.467623676489619e-16,4.727419234404834e-15,7.762609311975745e-25,2.5292908691926903e-20,2.1586773521802255e-23,1.883959828500295e-24,4.4189919604812085e-23,2.4762588675634853e-21,1.6421481837208797e-27,1.35924182288494e-29,1.5446465147220276e-34,3.2679518560712616e-33,3.4848090879262637e-32,1.3116298782084964e-27,4.7559162693513765e-34,2.0665395658432243e-34,1.9797430494741876e-25,2.377244321142774e-28,9.659516545102862e-13,1.0537633255498996e-31,6.654123652601546e-31,1.1148638871518442e-21,1.6990165708038707e-28,2.4825008853778374e-24,5.153714833159839e-31,4.127143222000033e-37,1.0531072475291647e-16,4.727464150825368e-24,7.065860043898091e-18,2.434772039472957e-15
4.035334290328129e-06,0.11224537286882509,0.0,0.0,0.0,0.0,0.3299973740438734,0.6699974221233518,2.494485233762054e-06,2.422227814340855e-06,1.9419998309098092e-08,2.7416881548036116e-09,6.147358869668975e-17,9.971161473403861e-09,1.0916259989701669e-07,1.4936959518754573e-07,1.3610876262368976e-09,1.74753726337168e-09,9.203574837374409e-10,8.161383139171536e-12,5.459234039377532e-11,3.096245685498101e-19,9.177259097968902e-11,1.1248945290650836e-13,1.035063508964364e-11,1.7568123389982567e-16,5.935508248101841e-15,9.67933788828017e-25,2.856864340989249e-20,2.857270857316895e-23,2.4984837458283177e-24,5.816068941093696e-23,3.418452497823901e-21,2.2669713736991173e-27,1.9779276333493974e-29,2.243292435202353e-34,4.7463942309396765e-33,5.061359065323912e-32,1.994404322212795e-27,7.230960309801497e-34,3.0380036060433263e-34,2.719013418453359e-25,3.264945592530732e-28,1.1116420770401177e-12,1.4472568158883729e-31,9.301129726186969e-31,1.5492550295087822e-21,2.361033873204289e-28,3.2866592889307036e-24,7.845130827377267e-31,5.958832609901461e-37,1.1101200180149888e-16,5.935428282067666e-24,9.279522405953707e-18,3.037367833167076e-15
4.4357710709056555e-06,0.11224537323343821,0.0,0.0,0.0,0.0,0.3299970904677941,0.6699971518110401,2.751999122247656e-06,2.661774724982158e-06,2.1424958504313816e-08,2.9912429388432615e-09,6.782024733164863e-17,1.1036275062505402e-08,1.3225367512883996e-07,1.822479159672403e-07,1.817844811581644e-09,1.931524407138128e-09,1.0139016284673495e-09,1.0120664643894277e-11,6.834158717061428e-11,3.8760445685281164e-19,1.2724582222431309e-10,1.336043219690912e-13,1.1449882556040343e-11,2.459683372355446e-16,9.0793676309566e-15,1.459796818103969e-24,3.5764071019381915e-20,4.822570738938328e-23,4.2306811101464564e-24,9.719343089464899e-23,6.242386921934708e-21,4.139686889006864e-27,3.9847633356207024e-29,4.501675426122837e-34,9.52599815813263e-33,1.0158131582106344e-31,4.360131531979303e-27,1.580547609184395e-33,6.227035071471155e-34,4.886831132673136e-25,5.868015497912603e-28,1.4409360411450734e-12,2.6011271650667726e-31,1.7375289011166138e-30,2.86211556597756e-21,4.361868770434462e-28,5.549552230837764e-24,1.7184113223930665e-30,1.2033983805797765e-36,1.224733834798216e-16,9.043549698437649e-24,1.538807280686348e-17,4.578027494259439e-15
4.796164173425429e-06,0.11224537360146015,0.0,0.0,0.0,0.0,0.32999683162251103,0.6699969062210499,2.9852571340175693e-06,2.8772480564725165e-06,2.3241065223868383e-08,3.215735754342815e-09,7.35690943501388e-17,1.1999794350462599e-08,1.5498568132691829e-07,2.1469630476770196e-07,2.3093117782314964e-09,2.097827862635045e-09,1.0980558106705378e-09,1.2076282902258747e-11,8.213023327654235e-11,4.658078014259419e-19,1.663523438149614e-10,1.5420023366059683e-13,1.245028527722364e-11,3.254528627215484e-16,1.2922024991090446e-14,2.050119241329675e-24,4.2980242174078524e-20,7.446185706906889e-23,6.5476023011005445e-24,1.4892020345475974e-22,1.0291108877279076e-20,6.824631852954325e-27,7.12592988676994e-29,8.022198584764001e-34,1.6977675054761024e-32,1.8104292517533936e-31,8.340029385097457e-27,3.022836171859551e-33,1.1284858050655389e-33,7.901626772093573e-25,9.488114654091002e-28,1.7821503039507071e-12,4.205820804372061e-31,2.9175448875337413e-30,4.760981872353893e-21,7.255821840473553e-28,8.571297449912904e-24,3.2918601951685165e-30,2.1879565513013434e-36,1.3285518226300896e-16,1.2779984682040976e-23,2.3343016097627747e-17,6.418480083439942e-15
5.156557275945203e-06,0.11224537400643068,0.0,0.0,0.0,0.0,0.3299965693265616,0.669996658427743,3.219919117072024e-06,3.092611032621878e-06,2.50681017995103e-08,3.440130017132691e-09,7.935253961956333e-17,1.2967946232894361e-08,1.795775568958732e-07,2.498657572838207e-07,2.8841643252343053e-09,2.2648029867801665e-09,1.1821772628814884e-09,1.421563161719503e-11,9.727085553797189e-11,5.516789805663958e-19,2.1298806985972856e-10,1.7631677429631977e-13,1.3461171567981975e-11,4.22729628024249e-16,1.7956445224367682e-14,2.8094509985275336e-24,5.090410001430637e-20,1.1161571340299411e-22,9.833491011780233e-24,2.21728478192667e-22,1.639860282614299e-20,1.0874871046117839e-26,1.2246263574993387e-28,1.37387839481152e-33,2.9078938348997327e-32,3.1008580639194286e-31,1.5253032839096355e-26,5.527744747997517e-33,1.9632938272701547e-33,1.2304518664501658e-24,1.477500398697323e-27,2.1675191097267133e-12,6.549360287429959e-31,4.727339176000668e-30,7.646351626240411e-21,1.1653284786295354e-27,1.2851491049472324e-23,6.028251974168345e-30,3.856089147885042e-36,1.4329946221178196e-16,1.758752154629084e-23,3.433186318089314e-17,8.775416335517105e-15
5.516950378464977e-06,0.11224537444754407,0.0,0.0,0.0,0.0,0.329996303565823,0.6699964084158624,3.4559724688998333e-06,3.307865826322502e-06,2.6905970078587237e-08,3.6644279523665378e-09,8.517027244282445e-17,1.3940705092873186e-08,2.0604122691874084e-07,2.8776929539297164e-07,3.549491044798821e-09,2.4324441392725825e-09,1.2662668910520054e-09,1.6540170698124042e-11,1.137744719643475e-10,6.452804837444151e-19,2.6785964868647755e-10,1.999652793643534e-13,1.4482527205986863e-11,5.403231184425547e-16,2.443994651705275e-14,3.7688355269738644e-24,5.954144829589547e-20,1.6306683310396804e-22,1.438920337249114e-23,3.22013902282848e-22,2.5369930569154866e-20,1.6824289490447615e-26,2.0334798427177863e-28,2.2734665829387797e-33,4.812401132264576e-32,5.131746104162753e-31,2.682876727806094e-26,9.721708214036955e-33,3.2998036158792516e-33,1.855167821358406e-24,2.227644091524545e-27,2.5985227568732676e-12,9.87455323289974e-31,7.426394827018728e-30,1.1911960987928342e-20,1.8154356111070996e-27,1.87799454398767e-23,1.0615148843758973e-29,6.60022742423951e-36,1.5380566224415576e-16,2.3658070360354192e-23,4.9163348650305184e-17,1.1740575958591245e-14
5.877343480984751e-06,0.11224537492398241,0.0,0.0,0.0,0.0,0.3299960343262627,0.6699961561702515,3.69340436315986e-06,3.5230145894768133e-06,2.8754570165527735e-08,3.888631761470374e-09,9.10219766057317e-17,1.491804448881946e-08,2.3438852284337377e-07,3.284198680719006e-07,4.312492514650495e-09,2.6007455617229533e-09,1.350325593822662e-09,1.905131447238517e-11,1.3165167804998425e-10,7.4667240410386e-19,3.3167939298677446e-10,2.2515692964042178e-13,1.551433657828189e-11,6.809484273729338e-16,3.266522538054644e-14,4.9622366687113986e-24,6.889787293182362e-20,2.329376885585918e-22,2.0581756039158298e-23,4.575510858295817e-22,3.8245510160375823e-20,2.5362851298309592e-26,3.276145466172342e-28,3.650291947706172e-33,7.727549558351212e-32,8.240340165473514e-31,4.560566609482725e-26,1.6524014026313094e-32,5.3832995705384163e-33,2.7197759213713814e-24,3.2658437349532526e-27,3.076536923544321e-12,1.4476626754765325e-30,1.1354526856267709e-29,1.8068967761061455e-20,2.7538101782605514e-27,2.683223341743443e-23,1.8062440124341998e-29,1.0994763381882783e-35,1.6437321131482655e-16,3.1200176936184906e-23,6.878213525397005e-17,1.5413935381373863e-14
6.237736583504525e-06,0.11224537543491638,0.0,0.0,0.0,0.0,0.32999576159394,0.6699959016758587,3.932201750718435e-06,3.738059452753076e-06,3.061380042992174e-08,4.112743621829325e-09,9.690733040257392e-17,1.5899937204366164e-08,2.6463118055072716e-07,3.7183034909029457e-07,5.180480432555362e-09,2.7697013792826557e-09,1.4343542624780177e-09,2.17504494763423e-11,1.5091281824786636e-10,8.559134109887743e-19,4.0516506258494983e-10,2.5190274805985776e-13,1.655658267543596e-11,8.475160133956922e-16,4.296300099127583e-14,6.426595692447507e-24,7.897883175218399e-20,3.2620058272197905e-22,2.8853811374843007e-23,6.376886534912072e-22,5.635051944893945e-20,3.73693622072562e-26,5.139016943332863e-28,5.706536824262011e-33,1.2081644632229004e-31,1.2883367590229513e-30,7.52248320294158e-26,2.7253177687062203e-32,8.557631959465877e-33,3.8907454214275076e-24,4.671913614292012e-27,3.602848209658783e-12,2.07093786004371e-30,1.694978186039541e-29,2.6771087590209925e-20,4.0800867116113914e-27,3.758205261597215e-23,2.981970437814786e-29,1.7862127326298794e-35,1.750015284613451e-16,4.04391767369423e-23,9.42803369536697e-17,1.990384856168829e-14
6.598129686024299e-06,0.11224537597950468,0.0,0.0,0.0,0.0,0.3299954853550102,0.6699956449177376,4.1723513608879555e-06,3.953002525348602e-06,3.2483557516168494e-08,4.3367656864722246e-09,1.0282600666665682e-16,1.688635528912474e-08,2.9678083846006146e-07,4.1801353484176777e-07,6.160876706650966e-09,2.9393056026293194e-09,1.5183537808786754e-09,2.4638943534896403e-11,1.7156807369689344e-10,9.7306124749507e-19,4.890397392367641e-10,2.8021359658433086e-13,1.760924708649726e-11,1.0431364602277071e-15,5.570468948878135e-14,8.201882179336148e-24,8.978970043381548e-20,4.48798717830458e-22,3.9734424801639536e-23,8.735663200744912e-22,8.135090206903262e-20,5.394861060679335e-26,7.872084125001983e-28,8.712108470118718e-33,1.844652135936124e-31,1.9670609645981056e-30,1.208041057943885e-25,4.376234895817779e-32,1.3299424385922426e-32,5.446767299270508e-24,6.540343468387762e-27,4.178666768466225e-12,2.8991659420386242e-30,2.4769169317121466e-29,3.8843170491404905e-20,5.919983232606185e-27,5.171512953766895e-23,4.7925649814506326e-29,2.835692203626959e-35,1.8569002285925804e-16,5.1617312432149574e-23,1.26909008306122e-16,2.53271877604058e-14
6.958522788544073e-06,0.11224537655689461,0.0,0.0,0.0,0.0,0.32999520559572587,0.6699953858810497,4.413839702870163e-06,4.167845894756812e-06,3.436373635472571e-08,4.560700083960733e-09,1.0877767280590861e-16,1.7877270061190258e-08,3.3084903564729233e-07,4.6698214228318387e-07,7.2612124954950805e-09,3.1095521280889093e-09,1.6023250253096708e-09,2.7718149457332774e-11,1.9362749820281512e-10,1.0981729345391106e-18,5.840317578399653e-10,3.101001730798098e-13,1.867230999480308e-11,1.271125256571566e-15,7.130513543702682e-14,1.0331143701420788e-23,1.01335791351904e-19,6.0776963033783e-22,5.384997141993584e-23,1.178340716853779e-21,1.1531662175578177e-19,7.6473315383789e-26,1.1804750128830485e-27,1.3020992287092123e-32,2.757222422256255e-31,2.940188283766653e-30,1.894080692767788e-25,6.860943635288844e-32,2.0259338956609334e-32,7.479992663196604e-24,8.981785518687101e-27,4.8051368303193316e-12,3.981396447542003e-30,3.551206308020841e-29,5.531355011814474e-20,8.430231855365506e-27,7.004354294302282e-23,7.519603522580249e-29,4.4071718402111085e-35,1.9643809388641344e-16,6.499384933311249e-23,1.6808973190446544e-16,3.180948185276013e-14
7.3189158910638465e-06,0.112245377166222,0.0,0.0,0.0,0.0,0.3299949223024393,0.6699951245510674,4.656653067339621e-06,4.382591626538309e-06,3.625423017444347e-08,4.784548918101291e-09,1.1476199084191814e-16,1.8872652101149536e-08,3.668472099770185e-07,5.187488069175923e-07,8.48912719639213e-09,3.2804347376213615e-09,1.6862688643661532e-09,3.098940650383414e-11,2.1710103278616678e-10,1.2313048533674228e-18,6.908746605750331e-10,3.4157300825216714e-13,1.9745750174523e-11,1.5350074666165284e-15,9.022540268441497e-14,1.2860562133888757e-23,1.1362236122360186e-19,8.113795315817179e-22,7.193603863495187e-23,1.5674296113422057e-21,1.6079284286206227e-19,1.0663133012486702e-25,1.7365352987773844e-27,1.9091385819233045e-32,4.042970721011679e-31,4.311257245667227e-30,2.9063221637314345e-25,1.0526854971301668e-31,3.0316271627397164e-32,1.0097304628242634e-23,1.2124581687156274e-26,5.4833454801312856e-12,5.3745203487355986e-30,5.0046751027487337e-29,7.74505288992323e-20,1.1804139776550913e-26,9.352127328358077e-23,1.1545727786390471e-28,6.716857049722037e-35,2.0724513119345443e-16,8.084523189183241e-23,2.1942631039860458e-16,3.9485054146544044e-14
7.67930899358362e-06,0.11224537780661122,0.0,0.0,0.0,0.0,0.3299946354616048,0.6699948609131761,4.900777528113185e-06,4.597241764094133e-06,3.815493051556657e-08,5.0083142675915485e-09,1.2077861745109234e-16,1.987247126487941e-08,4.0478669623687175e-07,5.733260807531408e-07,9.852367378947116e-09,3.451947100056974e-09,1.7701861588909854e-09,3.445404215089505e-11,2.4199852310028045e-10,1.372512844344258e-18,8.103071469978594e-10,3.7464246258019564e-13,2.0829544987553442e-11,1.8385223587022612e-15,1.1297563807911993e-13,1.5839504521821983e-23,1.2665462024666074e-19,1.0692743727752804e-21,9.485081554430881e-23,2.0587806554950292e-21,2.2087965870271837e-19,1.4647851591338335e-25,2.5105063295055722e-27,2.7510268970030054e-32,5.8262945289733124e-31,6.2129202107547704e-30,4.373213766578279e-25,1.5839003407061508e-31,4.4647472533547935e-32,1.3421653435801743e-23,1.611636677870135e-26,6.21433022103449e-12,7.143980711724226e-30,6.944066684437102e-29,1.0680332945109758e-19,1.6277831005963753e-26,1.2326152402023605e-22,1.7383379909332697e-28,1.0054077999023224e-34,2.181105147781387e-16,9.946520557388694e-23,2.827166280449307e-16,4.8497159077902825e-14
8.400095198623167e-06,0.11224537917701685,0.0,0.0,0.0,0.0,0.32999405108363516,0.6699943266557796,5.392902960613746e-06,5.026263318001976e-06,4.1986508566184125e-08,5.455602701289132e-09,1.3290739664151418e-16,2.1885296835804985e-08,4.865344172048181e-07,6.909622344167831e-07,1.3016339425399293e-08,3.796835200223393e-09,1.9379445183276686e-09,4.1968709743697444e-11,2.961043708330995e-10,1.6793782336828393e-18,1.0899211602735924e-09,4.456118012414876e-13,2.302810088581311e-11,2.5805060489410912e-15,1.7226982157322565e-13,2.3359647806047234e-23,1.549768633406273e-19,1.794334233232819e-21,1.592946945852696e-22,3.4344099501873154e-21,4.006266082213297e-19,2.6567957403646265e-25,5.010785740976785e-27,5.455533415014152e-32,1.1555834864065634e-30,1.2322665739814447e-29,9.405878834336676e-25,3.4062618620005138e-31,9.288646540764131e-32,2.2771746310271837e-23,2.7343691293388733e-26,7.838565499154303e-12,1.212078058725617e-29,1.2828394736588632e-28,1.9504969484775413e-19,2.9727620396950414e-26,2.0688683473480728e-22,3.742692902195412e-28,2.146630344605827e-34,2.4001379299982576e-16,1.4627310733016922e-22,4.533928935224658e-16,7.114944980862039e-14
9.04880278315876e-06,0.11224538050760142,0.0,0.0,0.0,0.0,0.3299935128771337,0.6699938377868344,5.840155717305979e-06,5.412075822122966e-06,4.54687129844798e-08,5.85789710802717e-09,1.4393024118886154e-16,2.371169789434182e-08,5.66858187642968e-07,8.065711969885299e-07,1.640659452394152e-08,4.109322450775117e-09,2.0888447331369826e-09,4.940638763474581e-11,3.497668421478899e-10,1.9837289802971163e-18,1.392144736576791e-09,5.150449876219239e-13,2.5041957940279296e-11,3.4258956679050997e-15,2.4496079998479854e-13,3.2227384948975116e-23,1.8306869725188275e-19,2.763228413681741e-21,2.4542891351091467e-22,5.264343553020845e-21,6.581949676010186e-19,4.364887573825014e-25,8.914867927838283e-27,9.650948279585575e-32,2.0445208754438745e-30,2.180192746206481e-29,1.779707268964691e-24,6.444518492381917e-31,1.7230710127259095e-31,3.521590045938491e-23,4.2286268532726917e-26,9.490471808046396e-12,1.8744465041738448e-29,2.1392565232896026e-28,3.221772242687995e-19,4.9103461082342686e-26,3.186518364346723e-22,7.0873003124474045e-28,4.044670156081431e-34,2.5991987309030256e-16,2.0117426733914119e-22,6.703204014924187e-16,9.77322032875898e-14
9.697510367694352e-06,0.11224538192470314,0.0,0.0,0.0,0.0,0.32999296297083,0.6699933412183396,6.291430135270852e-06,5.7976093438247914e-06,4.8982224152163666e-08,6.259952185917107e-09,1.550521867933552e-16,2.555197412270893e-08,6.536431812277533e-07,9.314777133603122e-07,2.0360553216372395e-08,4.423746570321497e-09,2.239671966357883e-09,5.749082983775965e-11,4.081928086935431e-10,2.3150962487968153e-18,1.746877892353838e-09,5.898042475877261e-13,2.7088947177701253e-11,4.468121284717619e-15,3.405543848632088e-13,4.3470237065158083e-23,2.1365605444397305e-19,4.138577560315651e-21,3.6770472886509453e-22,7.852014843607269e-21,1.0471681710415128e-18,6.944405138156118e-25,1.5277794225606238e-26,1.6446949162302636e-31,3.484675990914933e-30,3.715914769926461e-29,3.2287773956647164e-24,1.1690917768015393e-30,3.0897402780767396e-31,5.274453226728079e-23,6.33341294235228e-26,1.132782529212777e-11,2.807447852625195e-29,3.4501822317889573e-28,5.150264190050909e-19,7.849624106617688e-26,4.773224824118979e-22,1.2866887821967683e-27,7.317556271776164e-34,2.8000492059984275e-16,2.7041805876882836e-22,9.64090604177681e-16,1.3129559204852385e-13
