Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404)
0.00023206872615193813,0.11223450076798701,0.0,0.0,0.0,0.0,0.3291697727329428,0.6693857256988239,9.700545586548911e-05,0.00012289129124000078,7.546592856507828e-07,1.288932675633069e-07,2.388919604850105e-15,5.657956063890729e-07,0.00033559580265164426,0.0005746446372942099,0.00017968701683691762,7.743421000730199e-08,5.1827347700982e-08,3.864342608519603e-08,2.8492948452845113e-07,1.615999029621749e-15,3.466608232554148e-05,1.7287517954888768e-10,9.431649134093536e-10,5.144428185251536e-10,1.2042766832721139e-06,1.880602873232189e-17,1.7142208634000008e-16,2.2585236983593905e-13,2.881590726490944e-14,4.782104908157977e-13,1.8865447446227617e-09,1.2510865309760298e-15,4.2548491017623006e-16,6.281777105437291e-21,2.968033177149345e-19,3.1649880982322966e-18,4.0048385538293536e-10,1.448091578939689e-16,4.806813481761198e-16,6.290066756144735e-16,7.382919077505591e-19,5.539559708849831e-09,3.348150495323438e-22,5.955779473670637e-19,8.885206203694279e-10,1.354306211284459e-16,2.6367050089388688e-14,1.611728703315475e-13,9.072828643025673e-20,5.510668312355574e-15,1.1376069054498776e-16,4.712463941346984e-09,3.736259375090017e-08,1.1351224536982676e-18,1.532407097637979e-11
0.00023643805999032207,0.11223409337634371,0.0,0.0,0.0,0.0,0.32914400540979977,0.6693672945471723,9.773662164532823e-05,0.0001248046686120609,7.603292600904256e-07,1.309019013699173e-07,2.4068700460799017e-15,5.738384226916286e-07,0.00034530972773766936,0.0005942612333834641,0.00018633825091079933,7.825590805340664e-08,5.2728715774934496e-08,3.984830807419632e-08,2.9381402654248596e-07,1.6663883788744654e-15,3.6492372483039105e-05,1.7687591168154193e-10,9.589778153055574e-10,5.395683559338755e-10,1.2901469358144152e-06,2.0078243210290957e-17,1.7761352726899993e-16,2.437820846380862e-13,3.130960451448032e-14,5.179429373223517e-13,2.0865180266082684e-09,1.3837014013395295e-15,4.741560025922405e-16,7.055842115261432e-21,3.253346312599751e-19,3.4692342536791966e-18,4.302559389593447e-10,1.5557059311094383e-16,5.244577475966639e-16,6.776584366187152e-16,7.951769166399232e-19,5.6538180207702426e-09,3.607120795195638e-22,6.555548538748371e-19,9.800582617178791e-10,1.4938303352962445e-16,2.847114054882479e-14,1.7315121162570217e-13,9.747119780054321e-20,5.632009786439854e-15,1.2161883961745628e-16,5.048771501085022e-09,3.9553001246527795e-08,1.2107316357126978e-18,1.6345216028110872e-11
0.000240807393828706,0.11223368077689129,0.0,0.0,0.0,0.0,0.3291179284368464,0.6693486449690373,9.846006972341534e-05,0.00012670732778004724,7.659387103742603e-07,1.3289961033693842e-07,2.4246289378378122e-15,5.818669288435652e-07,0.00035508783022388955,0.0006141590142091303,0.00019308363053309834,7.907111332892824e-08,5.362874582305639e-08,4.10650366919044e-08,3.0278554258652257e-07,1.7172710078978167e-15,3.8375014003829974e-05,1.8088763091573223e-10,9.747972466440465e-10,5.653787014066432e-10,1.3801475291958733e-06,2.1409545705920958e-17,1.8392246876933396e-16,2.627205412047887e-13,3.3962544816486995e-14,5.600701675519877e-13,2.302882792656357e-09,1.5271864968238152e-15,5.272231027937746e-16,7.906259147906291e-21,3.5607808279111487e-19,3.797069736043138e-18,4.6149990776795855e-10,1.668636538626442e-16,5.711205805293074e-16,7.2901696544807725e-16,8.552119515149116e-19,5.7684476302098084e-09,3.880499107348029e-22,7.201481459936486e-19,1.0788106112540273e-09,1.644351316259642e-16,3.069486580885099e-14,1.8572133473698962e-13,1.0454723812797589e-19,5.757398590798341e-15,1.2984337644193327e-16,5.400846023782477e-09,4.18223639982734e-08,1.2896784109627648e-18,1.7411401656699673e-11
0.00024517672766708994,0.11223326299657645,0.0,0.0,0.0,0.0,0.32909154281869046,0.6693297767880186,9.91761329399292e-05,0.00012859961616179172,7.71490224853347e-07,1.34886758451648e-07,2.4422044736852644e-15,5.898824364764976e-07,0.0003649289775752572,0.0006343376701835236,0.00019992266574987287,7.988007162887007e-08,5.4527571812460824e-08,4.229351661345508e-08,3.1184331368749765e-07,1.7686428389822686e-15,4.031455374880835e-05,1.8491050590406277e-10,9.906250784440258e-10,5.918805218735749e-10,1.474388434827023e-06,2.28015203011817e-17,1.9035035638771996e-16,2.82703111022674e-13,3.678159753631877e-14,6.046867156768814e-13,2.5366119143320925e-09,1.6821869898339722e-15,5.849841675170376e-16,8.838789583953042e-21,3.89170721497089e-19,4.149955981347321e-18,4.942542684373059e-10,1.7870221437843894e-16,6.207921809758164e-16,7.831783015855287e-16,9.185081366468536e-19,5.883461019936797e-09,4.1687966476027085e-22,7.896105189582624e-19,1.1851819164856077e-09,1.8064853196515448e-16,3.30425342807778e-14,1.9889868469356035e-13,1.1196510180966679e-19,5.8869641824507516e-15,1.3844353090021512e-16,5.769058738910621e-09,4.4171886386309344e-08,1.3720421061187546e-18,1.8523691432472066e-11
0.00024954606150547385,0.11223284006069104,0.0,0.0,0.0,0.0,0.32906484950449394,0.6693106897991703,9.98851211286412e-05,0.0001304818735505989,7.769862127186103e-07,1.3686370173852273e-07,2.4596042800666706e-15,5.978861912417704e-07,0.00037483207426409305,0.0006547969362608936,0.00020685488857768623,8.068301558536452e-08,5.542532536773176e-08,4.3533656745658893e-08,3.2098665114079513e-07,1.820499966088077e-15,4.231153414540469e-05,1.8894471311507959e-10,1.0064631164942546e-09,6.190805980698836e-10,1.5729806042906544e-06,2.4255772993044502e-17,1.9689866646674533e-16,3.037657757580203e-13,3.977381634323036e-14,6.51889260458538e-13,2.788715863186631e-09,1.8493729876943917e-15,6.477512099749348e-16,9.859506614274179e-21,4.247562719075219e-19,4.529425608697287e-18,5.285578202484362e-10,1.911002523928065e-16,6.73597592136624e-16,8.402403055824011e-16,9.851786911889124e-19,5.998869920538788e-09,4.472534325284155e-22,8.642034204482274e-19,1.2995906415343404e-09,1.9808701803224021e-16,3.551853619477026e-14,2.1269882173844719e-13,1.1973354810009937e-19,6.020835849588973e-15,1.474285965260648e-16,6.153782772040495e-09,4.6602773073559796e-08,1.4579026776424021e-18,1.9683156913113986e-11
0.00025391539534385776,0.11223241199303245,0.0,0.0,0.0,0.0,0.3290378493907148,0.66929138377105,0.00010058732360865923,0.00013235443206693125,7.82428923619493e-07,1.3883078784104077e-07,2.476835478399895e-15,6.058793761403881e-07,0.0003847960595533337,0.0006755365897580557,0.00021387985138798893,8.148016586723418e-08,5.632213561872755e-08,4.4785369576789715e-08,3.3021489444143313e-07,1.872838643111667e-15,4.4366493369017124e-05,1.9299035412388217e-10,1.0223128499220068e-09,6.469856831221305e-10,1.6760359753330007e-06,2.577391912669958e-17,2.0356889933037705e-16,3.25945096434177e-13,4.294642229764932e-14,7.017765115325515e-13,3.0602435071112912e-09,2.029440060761373e-15,7.158507032061589e-16,1.0974806271310806e-20,4.629853692090016e-19,4.937084929594632e-18,5.644496643617582e-10,2.0407185243178182e-16,7.296645706089068e-16,9.003025563571955e-16,1.0553388056852097e-18,6.114685412234875e-09,4.7922421965564375e-22,9.441971736030348e-19,1.4224697178460363e-09,2.1681657846363485e-16,3.8127340515956024e-14,2.2713742498654108e-13,1.2786140316973248e-19,6.159142850830513e-15,1.5680793100660812e-16,6.555393267755797e-09,4.911622926652775e-08,1.5473405051842559e-18,2.0890877802505063e-11
0.00025828472918224167,0.11223197881604616,0.0,0.0,0.0,0.0,0.32901054332361046,0.6692718584475295,0.00010128301130821267,0.00013421761613608904,7.878204637854923e-07,1.407883566612625e-07,2.4939047361232288e-15,6.1386311904048e-07,0.0003948199055126351,0.000696556448380767,0.0002209971254863069,8.227173223549523e-08,5.7218129259006484e-08,4.604857109212536e-08,3.395274083571175e-07,1.925655267285589e-15,4.647996551455221e-05,1.970476051369055e-10,1.0381759257709158e-09,6.756025843142566e-10,1.7836674774484455e-06,2.7357592386548334e-17,2.1036258336535745e-16,3.4927828009788364e-13,4.6306817768043364e-14,7.544493450929502e-13,3.3522829150560677e-09,2.2231097760826437e-15,7.896240180874029e-16,1.2191418767629824e-20,5.040158012489563e-19,5.3746165285663215e-18,6.019692132988708e-10,2.1763120916985584e-16,7.891236895458472e-16,9.634663732665887e-16,1.129105665111066e-18,6.230917996156093e-09,5.128459581936498e-22,1.029871125416819e-18,1.5542667971227844e-09,2.369054455997078e-16,4.0873502486584105e-14,2.422302961659967e-13,1.3635756221113537e-19,6.302014535226336e-15,1.665909579358757e-16,6.974267510899124e-09,5.1713460964961595e-08,1.6404367837038261e-18,2.2147942091830968e-11
0.0002626540630206256,0.11223154055094316,0.0,0.0,0.0,0.0,0.32898293210153284,0.6692521135494016,0.00010197243858092659,0.0001360717424922668,7.931628103029786e-07,1.4273674021223747e-07,2.5108183118897592e-15,6.218384995585601e-07,0.00040490261523005853,0.0007178563684299564,0.00022820629985297736,8.305791445711533e-08,5.81134305894043e-08,4.7323181035652385e-08,3.4892358346420423e-07,1.9789463822181512e-15,4.865248075884697e-05,2.0111667171544497e-10,1.054054019847509e-09,7.049382708155606e-10,1.8959890387015482e-06,2.900845335356198e-17,2.1728127853488603e-16,3.7380316916238613e-13,4.986260455569198e-14,8.100109137011903e-13,3.6659621740674737e-09,2.4311302392265906e-15,8.694278554607994e-16,1.3516420243305387e-20,5.480127592140899e-19,5.843781936296192e-18,6.41156200697817e-10,2.317926309019901e-16,8.521083613739067e-16,1.0298350028323154e-15,1.2065986722889843e-18,6.347577709200048e-09,5.4817360601924575e-22,1.1215138619519588e-18,1.6954445067317212e-09,2.584241344149485e-16,4.3761663183194875e-14,2.579933634800266e-13,1.4523099161288665e-19,6.4495804525302486e-15,1.767871682402039e-16,7.410785048838201e-09,5.4395675252368476e-08,1.7372734327701346e-18,2.345544629116577e-11
0.0002670233968590095,0.11223109721780382,0.0,0.0,0.0,0.0,0.32895501647703385,0.6692321487758119,0.00010265584477690541,0.00013791712020649907,7.984578237170798e-07,1.446762620208825e-07,2.527582095440954e-15,6.298065494256703e-07,0.0004150432211957646,0.0007394362431668938,0.00023550698002279582,8.383890306401984e-08,5.900816131513892e-08,4.860912218760485e-08,3.5840283506848637e-07,2.032708671772272e-15,5.088456551565899e-05,2.051976504944659e-10,1.0699484076338215e-09,7.349996666401691e-10,2.013115592099295e-06,3.07281700969748e-17,2.2432656513290277e-16,3.9955818820339633e-13,5.3621556595800496e-14,8.685664594301745e-13,4.002450214473608e-09,2.654276641514528e-15,9.556346665962786e-16,1.495724458563524e-20,5.951490897633451e-19,6.346424318267123e-18,6.820506913559974e-10,2.4657054312602614e-16,9.187548246884458e-16,1.0995135152218345e-15,1.287939323983564e-18,6.464674181687221e-09,5.852630917315261e-22,1.2194233408838609e-18,1.8464807076409254e-09,2.814454818333846e-16,4.6796543987200736e-14,2.74442685591821e-13,1.544907312027852e-19,6.601970454748393e-15,1.87406120357719e-16,7.86532781175537e-09,5.716408057943884e-08,1.8379327510700296e-18,2.481449561337083e-11
0.0002713927306973934,0.11223064883567573,0.0,0.0,0.0,0.0,0.3289267971588178,0.66921196380555,0.00010333345559679448,0.0001397540507280941,8.037072580416635e-07,1.4660723800137225e-07,2.544201639306687e-15,6.377682571691415e-07,0.0004252407838313653,0.0007612960013042981,0.00024289878708256342,8.461488003762667e-08,5.990244063673985e-08,4.990632020329767e-08,3.6796459979075934e-07,2.086938940700699e-15,5.3176742583520045e-05,2.0929072053536164e-10,1.0858605641558375e-09,7.657937111232783e-10,2.135163081071024e-06,3.251842637791445e-17,2.315000494212054e-16,4.265824270518158e-13,5.759163131374859e-14,9.302234429868122e-13,4.362957642658983e-09,2.8933518122861493e-15,1.0486331158146106e-15,1.652169547056049e-20,6.456055520690126e-19,6.884471215741154e-18,7.246930914672286e-10,2.6197949216480606e-16,9.892022704921892e-16,1.1726087100502404e-15,1.3732510935626166e-18,6.582216653132378e-09,6.241712645171013e-22,1.3239070015180434e-18,2.0078687546040737e-09,3.060446863865931e-16,4.998295582588236e-14,2.9159445566340775e-13,1.6414589652143099e-19,6.759314783430638e-15,1.9845744196367548e-16,8.338280231132719e-09,6.001988701357541e-08,1.9424979113599237e-18,2.6226204091326034e-11
0.0002757620645357773,0.11223019542265221,0.0,0.0,0.0,0.0,0.32889827481356565,0.6691915582982119,0.0001040054842601485,0.00014158282794208678,8.089127699261594e-07,1.4852997649404757e-07,2.5606821878305347e-15,6.457245742350233e-07,0.0004354943901401003,0.0007834356056087085,0.0002503813567646634,8.538601942197765e-08,6.079638542331462e-08,5.121470419445434e-08,3.776083364690877e-07,2.1416341197632365e-15,5.552953128628076e-05,2.1339612376831353e-10,1.1017921151843829e-09,7.973275693023962e-10,2.262248466435019e-06,3.4380939726851926e-17,2.388033723944046e-16,4.549156418711997e-13,6.178100419939826e-14,9.95091757544714e-13,4.748737587513627e-09,3.149186780233161e-15,1.1488285415907517e-15,1.8217958965414236e-20,6.995710867760835e-19,7.459937413831068e-18,7.691241590571237e-10,2.7803414887786473e-16,1.0635928802174105e-15,1.2492294144279308e-15,1.4626597875723363e-18,6.700214056740462e-09,6.649560527938064e-22,1.4352820197468375e-18,2.1801177588991273e-09,3.322993482610958e-16,5.332580019957298e-14,3.094650054842534e-13,1.7420568114631664e-19,6.9217441527278175e-15,2.0995083156758188e-16,8.830029360566052e-09,6.296430654267984e-08,2.0510529390496148e-18,2.7691694817956132e-11
0.0002801313983741612,0.11222973699594091,0.0,0.0,0.0,0.0,0.3288694500676328,0.6691709318952471,0.00010467213253455317,0.00014340373824468393,8.140759272501623e-07,1.50444777365308e-07,2.5770287043534798e-15,6.536764137183246e-07,0.00044580315246744876,0.0008058550516070117,0.0002579543386248218,8.615248782478418e-08,6.169010991938853e-08,5.253420592685698e-08,3.8733352625946053e-07,2.1967912662971162e-15,5.794344760790623e-05,2.1751394929157212e-10,1.1177441644824376e-09,8.29608353996199e-10,2.39448973318671e-06,3.6317433853013547e-17,2.462381912789709e-16,4.845981709107434e-13,6.619802933631462e-14,1.063283455348069e-12,5.161086555871578e-09,3.4226413406945535e-15,1.2566433939784027e-15,2.0054616229045532e-20,7.57243086799807e-19,8.074927829174237e-18,8.153850146750296e-10,2.9474931248094953e-16,1.1420717859021738e-15,1.329486439729344e-15,1.5562934951029e-18,6.818675059090215e-09,7.076764411960428e-22,1.5538754743895507e-18,2.363752853754618e-09,3.602895097555208e-16,5.6830060263671947e-14,3.280708097175826e-13,1.846793590821848e-19,7.089389829940946e-15,2.2189605831150103e-16,9.34096499524012e-09,6.599855337801872e-08,2.163682174263837e-18,2.921210016646199e-11
0.00028450073221254513,0.11222927357193563,0.0,0.0,0.0,0.0,0.32884032350864184,0.6691500842209267,0.00010533359163737695,0.0001452170606242168,8.191982154851517e-07,1.5235193309175168e-07,2.593245891361384e-15,6.61624652871994e-07,0.00045616620735727147,0.0008285543663732265,0.000265617395293482,8.691444488050694e-08,6.258372581829871e-08,5.3864759457170144e-08,3.9713966859346954e-07,2.252407541291219e-15,6.041900432204689e-05,2.216443687597213e-10,1.1337180256648955e-09,8.626431239006438e-10,2.532005895776885e-06,3.832964249233749e-17,2.538061858728214e-16,5.156710342743535e-13,7.08512414427093e-14,1.1349128302255789e-12,5.601345294215591e-09,3.714604627107275e-15,1.3725177209731943e-15,2.204065624724552e-20,8.188276691192793e-19,8.731640408227058e-18,8.635171522255654e-10,3.121399143745574e-16,1.2247872203998107e-15,1.4134922826645678e-15,1.6542822238188081e-18,6.937608037265078e-09,7.523923114683314e-22,1.6800243868744441e-18,2.5593154619911874e-09,3.900976960751995e-16,6.050081171944045e-14,3.4742849017179474e-13,1.95576287165523e-19,7.2623837036916e-15,2.3430296362198246e-16,9.87147978882882e-09,6.912384419037135e-08,2.2804708720247773e-18,3.078856187438782e-11
0.00028887006605092904,0.1122288051662723,0.0,0.0,0.0,0.0,0.3288108956869955,0.6691290148832213,0.00010599004302058835,0.00014702306675051983,8.242810437416656e-07,1.5425172908665017e-07,2.60933820964394e-15,6.6957013917692e-07,0.000466582714484998,0.0008515336073863397,0.00027337020178525885,8.767204368853321e-08,6.347734263155125e-08,5.5206302105047354e-08,4.0702628193660665e-07,2.3084802136868873e-15,6.295671111537889e-05,2.257876677447828e-10,1.149715334089191e-09,8.964392411196416e-10,2.6749170049896397e-06,4.0419342087723616e-17,2.615090771395245e-16,5.481759566898048e-13,7.574941557752957e-14,1.2100967894244868e-12,6.07089966520077e-09,4.025995692284147e-15,1.4969096618808747e-15,2.4185489309425417e-20,8.845399623781978e-19,9.432369194120626e-18,9.13562449913295e-10,3.302210220311044e-16,1.311890580120319e-15,1.501361535548435e-15,1.7567583904674568e-18,7.0570211442373065e-09,7.991646608428751e-22,1.8140760135233004e-18,2.7673635662222502e-09,4.218089565169082e-16,6.434322648337815e-14,3.6755482012514464e-13,2.0690590749903364e-19,7.440858350631636e-15,2.471814630596468e-16,1.0421969373779826e-08,7.234139841661079e-08,2.401505311599248e-18,3.2422231271491836e-11
0.00029323939988931295,0.11222833179387436,0.0,0.0,0.0,0.0,0.32878116711729954,0.6691077234746027,0.00010664165907665092,0.00014882202108030968,8.293257511353349e-07,1.5614444236288243e-07,2.6253098984209427e-15,6.775136883455422e-07,0.00047705185566509714,0.0008747928614607959,0.00028121244486077916,8.842543116264647e-08,6.437106727795604e-08,5.655877360453158e-08,4.169929053066631e-07,2.365006668988895e-15,6.555707470602707e-05,2.299439256389083e-10,1.1657370484072636e-09,9.310040308337002e-10,2.8233441551323297e-06,4.258831563442305e-17,2.6934859766709004e-16,5.82155241783417e-13,8.090151573970294e-14,1.2889544920734675e-12,6.571181534543236e-09,4.35776409656574e-15,1.6302959020012291e-15,2.6498960715317984e-20,9.546043989254089e-19,1.0179507440861271e-17,9.655631814264651e-10,3.4900784299677595e-16,1.403536346874118e-15,1.5932110179655448e-15,1.8638569815168726e-18,7.1769223478045845e-09,8.480556721154332e-22,1.9563880907436902e-18,2.988471981914087e-09,4.555109060896436e-16,6.836255925114954e-14,3.8846672877100467e-13,2.1867774995397867e-19,7.624947104691106e-15,2.6054154567795116e-16,1.0992832481075407e-08,7.56524385849571e-08,2.526872002173616e-18,3.4114269554826266e-11
0.00029760873372769686,0.11222785346900904,0.0,0.0,0.0,0.0,0.32875113827970687,0.6690862095727959,0.00010728860377004854,0.00015061418096306482,8.343336109256878e-07,1.5803034278111916e-07,2.6411649884447986e-15,6.854560849827573e-07,0.0004875728339254357,0.0008983322437314152,0.00028914382243751556,8.917474835769965e-08,6.526500405500239e-08,5.792211537786896e-08,4.2703909369888454e-07,2.4219843833195097e-15,6.822059895822692e-05,2.3411329122922167e-10,1.1817843011099738e-09,9.663446545627812e-10,2.9774094890401177e-06,4.4838346179780385e-17,2.7732649609133143e-16,6.176518864528494e-13,8.631667631861207e-14,1.3716073185759723e-12,7.1036696623724085e-09,4.710890498932277e-15,1.7731721809574618e-15,2.899136419339297e-20,1.0292550010188643e-18,1.0975550665291128e-17,1.0195620272337708e-09,3.6851572887946913e-16,1.4998822609999895e-15,1.6891591634689507e-15,1.9757148109305678e-18,7.297319380320132e-09,8.991283872071204e-22,2.107328764598354e-18,3.2232326325925277e-09,4.912937674623123e-16,7.256415968393338e-14,4.1018130566996385e-13,2.3090143467638725e-19,7.814784113882463e-15,2.743932755513894e-16,1.1584471056104044e-08,7.90581905272928e-08,2.6566583758456693e-18,3.586584784022846e-11
