Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209)
0.0029000728656686566,0.11163639274521017,0.0,0.0,0.0,0.0,0.25369409061011894,0.5936765805524222,0.0003007193808465667,0.001233839919582106,2.0859762799201912e-06,1.486774683131089e-06,6.670898778897776e-15,8.220399929463023e-06,0.006715287924957922,0.09146707385948331,0.011223293659976659,4.507874379235756e-07,1.1342325484329539e-06,2.2164325122426134e-06,1.4589229238458952e-05,8.274394870241582e-14,0.025957811217698155,5.38260196407017e-09,1.8857314789399173e-08,4.363014233338157e-07,0.008765954889635361,2.0568541612102123e-13,2.0147426821873844e-13,5.371990400878648e-09,4.455714433910546e-09,3.870512466694047e-08,0.0011727275533327543,7.777095285294941e-10,8.397865059661253e-10,3.9415844712268685e-14,8.337898294745207e-13,8.891190894740027e-12,2.00440744568576e-05,7.253935671707313e-12,2.4283952350560167e-10,9.831340144648668e-11,1.098351445673916e-13,6.018676201757056e-07,5.2333038990410396e-17,2.748424401703972e-13,0.0003158509776164899
0.002913212593475762,0.11163592929093183,0.0,0.0,0.0,0.0,0.25305936311949473,0.5929215138774749,0.0003009390583359664,0.0012375531521506722,2.084853759619884e-06,1.4932800395212832e-06,6.668604153724247e-15,8.261499493983622e-06,0.006723609715034117,0.09238825042814475,0.011246697721300516,4.523370954926753e-07,1.1388855887953885e-06,2.2278955038807023e-06,1.4646109298679448e-05,8.306654883456295e-14,0.026244079360802443,5.402744308725159e-09,1.892439605741157e-08,4.40521239711934e-07,0.008874663544914242,2.0899433225338695e-13,2.0450005372475885e-13,5.443455364196433e-09,4.533543210592694e-09,3.94406483616992e-08,0.001197834348609624,7.943594263911977e-10,8.586306055194475e-10,4.038102310614862e-14,8.541898552871715e-13,9.108728357243612e-12,2.0484291616524662e-05,7.403852143192666e-12,2.489207864065877e-10,1.0084656005724591e-10,1.1267129934345201e-13,6.112352996700291e-07,5.3681459328974706e-17,2.8221407974902827e-13,0.0003240214302283038
0.0029263523212828676,0.11163551887951392,0.0,0.0,0.0,0.0,0.2524234874886072,0.5921636129717498,0.0003011498775571812,0.0012411945999195864,2.0836551006018807e-06,1.4997225398080736e-06,6.6660773192833034e-15,8.302295219776918e-06,0.006731601469002936,0.09331298879957386,0.011269360458953126,4.53874887258363e-07,1.143443745260133e-06,2.2392328497535626e-06,1.4701895740309781e-05,8.338294643099511e-14,0.026531636632820488,5.422434855092934e-09,1.898994734566518e-08,4.447283389462411e-07,0.008983620394354392,2.1232840367089453e-13,2.0754523875691027e-13,5.515040155931672e-09,4.61188161701209e-09,4.018325128442207e-08,0.00122327824188372,8.11232875175833e-10,8.777291827846049e-10,4.1360275228450276e-14,8.748875872760968e-13,9.329440435639881e-12,2.0930581252018997e-05,7.555516909144265e-12,2.550933400956208e-10,1.0342155168491328e-10,1.1555460249584014e-13,6.206610916422377e-07,5.50521477390383e-17,2.8972902018290877e-13,0.0003323582400003448
0.002939492049089973,0.11163516125952923,0.0,0.0,0.0,0.0,0.2517865053810229,0.5914029268728906,0.0003013518387768869,0.0012447634816110961,2.0823806974067955e-06,1.5061009270377511e-06,6.6633191397829604e-15,8.342779385487149e-06,0.006739263830242673,0.09424122711848455,0.011291284660279184,4.554005736469672e-07,1.1479055965145702e-06,2.2504419103699665e-06,1.4756574514046426e-05,8.369306180995023e-14,0.026820465411284113,5.4416681159669624e-09,1.905395042710939e-08,4.4892167619219883e-07,0.009092807597991106,2.156871845211702e-13,2.1060936249960437e-13,5.586728736704039e-09,4.6907117516929934e-09,4.093282433268598e-08,0.0012490590639121348,8.283297626477943e-10,8.970813160297224e-10,4.235351866320729e-14,8.958813206915872e-13,9.553308951180935e-12,2.138294232662126e-05,7.708919325534468e-12,2.613567083115825e-10,1.0603833258290302e-10,1.1848501758656568e-13,6.301431336761814e-07,5.64450809379042e-17,2.973881883459508e-13,0.0003408633341433674
0.0029526317768970786,0.11163485616219014,0.0,0.0,0.0,0.0,0.251148458720513,0.5906395052837636,0.0003015449438938904,0.0012482590404471192,2.0810309607810264e-06,1.512413961709784e-06,6.66033052081374e-15,8.382944335500363e-06,0.00674659750769064,0.09517290264723431,0.01131247333130988,4.569139169846386e-07,1.1522697599423399e-06,2.261520081306179e-06,1.4810131959019696e-05,8.399681749269559e-14,0.027110547792681763,5.460438790538878e-09,1.9116387697258178e-08,4.531002076437392e-07,0.009202207221728861,2.1907021471492764e-13,2.1369195258070033e-13,5.658504980673266e-09,4.770015286390206e-09,4.168925385106889e-08,0.00127517653791674,8.456499052580947e-10,9.166859685684898e-10,4.3360661921026325e-14,9.171691603425681e-13,9.780313694330684e-12,2.18413718630504e-05,7.86404804981088e-12,2.6771035620574083e-10,1.0869683711834578e-10,1.2146248387372498e-13,6.396795220308351e-07,5.786022399273561e-17,3.051924628164733e-13,0.0003495386142338415
0.002965771504704184,0.11163460330122835,0.0,0.0,0.0,0.0,0.2505093896766132,0.5898733985547374,0.00030172919664107184,0.0012516805447698558,2.0796063190121783e-06,1.5186604226902357e-06,6.657112414103739e-15,8.422782486827759e-06,0.006753603276102914,0.09610795178857551,0.011332929693321125,4.584146817483895e-07,1.156534892944934e-06,2.2724647951855105e-06,1.4862554815652416e-05,8.429413827645657e-14,0.027401865598032052,5.478741771692105e-09,1.9177242198934182e-08,4.572628913648708e-07,0.009311801247702181,2.22477020170067e-13,2.167925253045392e-13,5.7303526867121415e-09,4.8497734793980835e-09,4.2452421683680625e-08,0.0013016302792955542,8.631930479529564e-10,9.36541988024935e-10,4.4381604422043725e-14,9.387490202182012e-13,1.0010432420729785e-11,2.2305864937213304e-05,8.020891045931083e-12,2.7415369018113175e-10,1.1139697556173497e-10,1.2448691366265157e-13,6.492683264618885e-07,5.929752914403484e-17,3.1314266613248257e-13,0.0003583859545887147
0.0029789112325112896,0.11163440237328247,0.0,0.0,0.0,0.0,0.249869340650259,0.5891046576659814,0.0003019046025259498,0.0012550272886538438,2.0781072174066447e-06,1.5248391081056703e-06,6.653665815957647e-15,8.462286334459564e-06,0.006760281976363233,0.09704631010834655,0.011352657179528939,4.599026346968002e-07,1.16069969424357e-06,2.283273523843056e-06,1.491383023770897e-05,8.458495130275396e-14,0.027694400378450026,5.496572148820404e-09,1.923649763174692e-08,4.6140868803846086e-07,0.009421571584499659,2.2590711305394075e-13,2.1991058590712868e-13,5.802255586006056e-09,4.929967189115019e-09,4.322220522899278e-08,0.001328419795358874,8.809588639988225e-10,9.566481058089892e-10,4.541623648922177e-14,9.606186233235838e-13,1.0243640849443587e-11,2.2776414672317e-05,8.179435589559297e-12,2.8068605779727946e-10,1.1413863610234829e-10,1.2755819472919694e-13,6.589075768801594e-07,6.07569368783869e-17,3.2123957066616985e-13,0.0003674072006810594
0.002992050960318395,0.11163425305819706,0.0,0.0,0.0,0.0,0.24922835425920373,0.5883333342093551,0.0003020711687845709,0.0012582985924991924,2.0765341176934107e-06,1.5309488362331756e-06,6.649991766358942e-15,8.501448456422488e-06,0.006766634515755716,0.09798791235871435,0.011371659431706932,4.6137754502624347e-07,1.1647629051382545e-06,2.2939437805689353e-06,1.4963945804745272e-05,8.486918612801487e-14,0.027988133420888753,5.513925211712671e-09,1.929413836492146e-08,4.6553656174553293e-07,0.009531500077494193,2.2935999198736787e-13,2.2304562882317832e-13,5.874197354048178e-09,5.010576886864421e-09,4.399847749848477e-08,0.0013555444851399915,8.989469548568324e-10,9.770029370839366e-10,4.646443935296949e-14,9.827755017603898e-13,1.0479912663822048e-11,2.325301223436854e-05,8.339668273818702e-12,2.873067477483194e-10,1.1692168197449163e-10,1.3067618686969355e-13,6.685952867218304e-07,6.22383743988311e-17,3.2948388861592516e-13,0.00037660416749584554
0.0030051906881255006,0.11163415501944424,0.0,0.0,0.0,0.0,0.24858647332307063,0.5875594803695092,0.0003022289044146726,0.0012614938035944935,2.074887497936432e-06,1.536988446379116e-06,6.6460913480625604e-15,8.540261520470984e-06,0.006772661868124607,0.09893269250248544,0.011389940296536326,4.6283918455216043e-07,1.1687233107243752e-06,2.304473122236464e-06,1.5012889534758913e-05,8.514677479531897e-14,0.028283045754215003,5.530796455825158e-09,1.935014945480187e-08,4.6964548074437085e-07,0.009641568519232474,2.32835142333097e-13,2.2619713796896665e-13,5.946161625014617e-09,5.091582671855448e-09,4.4781107190199806e-08,0.0013830036393316534,9.17156850140682e-10,9.976049822964647e-10,4.752608516838832e-14,1.0052169970693679e-12,1.0719219515152016e-11,2.373564682992528e-05,8.501575015920232e-12,2.940149899226801e-10,1.1974595486389156e-10,1.3384072598922436e-13,6.783294240710848e-07,6.374175743798453e-17,3.378762824161649e-13,0.00038597863797780224
0.003018330415932606,0.11163410790413711,0.0,0.0,0.0,0.0,0.24794374084800208,0.5867831489042444,0.00030237782028432305,0.0012646122966528557,2.073167853235179e-06,1.5429567997414257e-06,6.641965690687095e-15,8.578718289896248e-06,0.006778365073966002,0.09988058373841571,0.011407503821760697,4.642873279178364e-07,1.1725797410623843e-06,2.314859151481996e-06,1.5060649895974235e-05,8.54176519012386e-14,0.028579118155590947,5.54718158712377e-09,1.9404516661363992e-08,4.7373441832040327e-07,0.0097517586600581,2.3633203647589247e-13,2.2936458703729924e-13,6.018132000928389e-09,5.172964286163608e-09,4.556995876045075e-08,0.0014107964403380414,9.355880076510975e-10,1.0184526259656597e-09,4.860103704555032e-14,1.0279402608415777e-12,1.096153102917518e-11,2.4224305705953143e-05,8.665141064603445e-12,3.008099555466754e-10,1.2261127008173837e-10,1.3705161830186393e-13,6.881079550229923e-07,6.52669876893089e-17,3.464173482770309e-13,0.00039553236138143414
0.0030314701437397116,0.11163411134355918,0.0,0.0,0.0,0.0,0.24730020001117045,0.5860043931244076,0.0003025179290628276,0.001267653474315615,2.07137569494002e-06,1.5488527802265382e-06,6.637615966204656e-15,8.616811629094987e-06,0.006783745240468056,0.10083151852715234,0.011424354252250347,4.6572175273297066e-07,1.176331072287009e-06,2.3250995187517952e-06,1.5107215817759296e-05,8.568175465775518e-14,0.028876331157060973,5.563076524993814e-09,1.9457226457762214e-08,4.778023534602804e-07,0.009862052218572616,2.398501340601416e-13,2.3254743980422473e-13,6.090092063831341e-09,5.254701128851984e-09,4.636489249865172e-08,0.0014389219624193774,9.5423981347173e-10,1.0395441385866626e-09,4.968914909163814e-14,1.050942255583126e-12,1.1206814815309275e-11,2.471897415131576e-05,8.830351008179019e-12,3.0769075740507664e-10,1.2551742342233085e-10,1.4030864855768788e-13,6.97928781690277e-07,6.68139564572437e-17,3.5510763778886187e-13,0.00040526705181636235
0.003044609871546817,0.11163416495318279,0.0,0.0,0.0,0.0,0.2466558941450099,0.5852232668733882,0.00030264924531767746,0.0012706167676348357,2.069511551236583e-06,1.5546752952794107e-06,6.633043395328732e-15,8.65453450885871e-06,0.006788803541523197,0.10178542861770508,0.011440496025992316,4.6714223977268215e-07,1.179976227685015e-06,2.335191924306735e-06,1.5152576701378567e-05,8.593902295324388e-14,0.02917466505230894,5.578477406671232e-09,1.9508266045424257e-08,4.818482717871251e-07,0.009972430892397995,2.433888823573502e-13,2.357451504483525e-13,6.1620253855822194e-09,5.336772273376522e-09,4.716576461579311e-08,0.001467379171912747,9.731115821155994e-10,1.0608776748341044e-09,5.079026646404398e-14,1.0742197558047439e-12,1.1455036478266869e-11,2.521963549975364e-05,8.997188783121114e-12,3.146564501333539e-10,1.2846418059025396e-10,1.436115673373309e-13,7.077898444255484e-07,6.838253902957478e-17,3.6394762263642937e-13,0.00041518438652449874
0.0030577495993539226,0.11163426833350246,0.0,0.0,0.0,0.0,0.246010866719937,0.5844398245042213,0.000302771785401318,0.0012735016365652075,2.0675759658176937e-06,1.5604232767208207e-06,6.628249237891783e-15,8.691880013219156e-06,0.006793541217644157,0.10274224507705347,0.01145593376955726,4.6854857311039275e-07,1.183514178756624e-06,2.345134120416041e-06,1.5196722431298592e-05,8.618939941659473e-14,0.0294740999042769,5.593380590366741e-09,1.9557623363982043e-08,4.858711661708993e-07,0.010082876369522195,2.4694771658291636e-13,2.3895716390228627e-13,6.23391554534705e-09,5.419156484196043e-09,4.797242734382175e-08,0.0014961669275898992,9.922025567623725e-10,1.0824512785028271e-09,5.1904225439676625e-14,1.0977693494580728e-12,1.1706159633371336e-11,2.5726271135034066e-05,9.165637683371981e-12,3.217060306115808e-10,1.3145129245576601e-10,1.4696010935692673e-13,7.176889803775028e-07,6.997260279745998e-17,3.7293774332517463e-13,0.0004252860044250395
0.0030695753543803174,0.11163440358727729,0.0,0.0,0.0,0.0,0.24542976113435974,0.58373279141156,0.00030287458287791045,0.0012760305429390484,2.0657733187845386e-06,1.5655318710607263e-06,6.623746118721111e-15,8.725162688215549e-06,0.006797532070692711,0.10360580732971518,0.011469229766194432,4.698019960127894e-07,1.1866058644763502e-06,2.3539518531742978e-06,1.5235406666268786e-05,8.640880053985996e-14,0.029744515929454356,5.606365093673352e-09,1.9600597243516717e-08,4.89471259755326e-07,0.010182319279552704,2.501673645508425e-13,2.4185973893584276e-13,6.298566221322707e-09,5.493552156617636e-09,4.8703249489472374e-08,0.0015223574950504989,1.0095711722604843e-09,1.1020710698096774e-09,5.2917625671097706e-14,1.1191936543863717e-12,1.1934619585959408e-11,2.6187334268637633e-05,9.318604888075447e-12,3.2812150177270943e-10,1.341739643166186e-10,1.5001255591171067e-13,7.266289994840722e-07,7.142190307469159e-17,3.8115751077769495e-13,0.00043453634534510035
0.003081401109406712,0.11163457850686667,0.0,0.0,0.0,0.0,0.244848138253712,0.5830239669905053,0.00030297030104340554,0.0012784951595548172,2.0639136769755925e-06,1.570578505256207e-06,6.619065557986339e-15,8.758129307992255e-06,0.00680126527407232,0.10447161620830997,0.011481963026474508,4.7104362990174174e-07,1.1896092412935685e-06,2.3626445772361764e-06,1.527309215466899e-05,8.662253719947944e-14,0.030015792552247206,5.618941355703559e-09,1.9642191591761215e-08,4.930511724451517e-07,0.010281788122881852,2.534023870110576e-13,2.4477302537938687e-13,6.363156698476191e-09,5.568168089208653e-09,4.9438526016027026e-08,0.0015488138110401023,1.0271160223536224e-09,1.121882052842965e-09,5.394115614133107e-14,1.1408326943285331e-12,1.2165369384180466e-11,2.665320361567913e-05,9.472849996433003e-12,3.346032513091886e-10,1.3692887838839374e-10,1.5310147923161236e-13,7.355965700514723e-07,7.288836620128016e-17,3.894994015757153e-13,0.0004439383889703347
0.003093226864433107,0.11163479277111386,0.0,0.0,0.0,0.0,0.24426602999437894,0.5823133918425051,0.00030305895578236654,0.0012808951542690576,2.0619974702665014e-06,1.5755624541605176e-06,6.614208569240159e-15,8.790775085843739e-06,0.006804741869860849,0.10533962014827007,0.011494137298774597,4.722733249181422e-07,1.1925236632110518e-06,2.371210769534687e-06,1.5309772562596953e-05,8.683057347217228e-14,0.030287914786355466,5.631107193838186e-09,1.968239919530456e-08,4.966101884250825e-07,0.010381269569702213,2.566523486230421e-13,2.4769660077028095e-13,6.427675058799603e-09,5.64298822844455e-09,5.017814132007844e-08,0.0015755348219414142,1.04483640832179e-09,1.14188256871965e-09,5.497467938706277e-14,1.1626836013591516e-12,1.2398378445660678e-11,2.7123861582573316e-05,9.628359535153261e-12,3.41150429958122e-10,1.3971580002687005e-10,1.5622662622912668e-13,7.445901085345475e-07,7.437186727816999e-17,3.9796359687773323e-13,0.0004534932446320883
0.0031168783744858963,0.11163533800057494,0.0,0.0,0.0,0.0,0.24310048522800148,0.5808871531319858,0.0003032151445911896,0.0012855000493845145,2.057997131861223e-06,1.585339485202162e-06,6.6039695031431334e-15,8.855085404526163e-06,0.006810929622182546,0.10708200512043697,0.011516824429018807,4.7469631187484405e-07,1.1980832280961225e-06,2.3879576605238268e-06,1.538009449918873e-05,8.722941079263105e-14,0.030834635492051652,5.654199627157424e-09,1.9758627852651772e-08,5.036627007182232e-07,0.01058021707173822,2.631953126468902e-13,2.535729028246201e-13,6.5564479148058205e-09,5.7931761188226975e-09,5.1669914082161896e-08,0.0016297663693949414,1.0808007644672802e-09,1.1824452028595999e-09,5.707112646292957e-14,1.2070089587505635e-12,1.2871045777550106e-11,2.8079466738680165e-05,9.943116049175802e-12,3.5443749545102475e-10,1.453846543279759e-10,1.625844972734844e-13,7.626486688980252e-07,7.738944477559437e-17,4.152594316385818e-13,0.0004730656829195488
0.0031348012994330075,0.11163585341944082,0.0,0.0,0.0,0.0,0.2422161936553554,0.579802007864933,0.0003033148241930651,0.001288815232120884,2.054818415271872e-06,1.5925762290805684e-06,6.59574849603737e-15,8.902929626039041e-06,0.006814943552402102,0.10840782292098582,0.011532557372578503,4.764995318441121e-07,1.2020548644036157e-06,2.400300300039212e-06,1.5430663501467953e-05,8.751621758380213e-14,0.031251073570979206,5.6705912665210116e-09,1.9812652012021957e-08,5.089460586774277e-07,0.01073091103160169,2.6818992165709193e-13,2.5805005772915946e-13,6.653749221634353e-09,5.907407621149879e-09,5.281101737651909e-08,0.0016715587714432637,1.1085159395303104e-09,1.2136745555402208e-09,5.868529622775552e-14,1.2411393563995189e-12,1.3234998263044127e-11,2.8816222154168816e-05,1.0184896835112832e-11,3.6467367080086666e-10,1.4976373927461954e-10,1.6749677955562816e-13,7.763903217206384e-07,7.972046769239428e-17,4.2869267739826624e-13,0.0004883125723022507
0.0031527242243801186,0.11163645561520043,0.0,0.0,0.0,0.0,0.24133111932949733,0.5787132699261714,0.0003033984795682051,0.0012919791132871765,2.051514517345188e-06,1.5996619902045893e-06,6.5871335778027395e-15,8.949989822861696e-06,0.006818380102022429,0.10973813765709678,0.011547048362031574,4.782738508757406e-07,1.2058164608919305e-06,2.4123376473921462e-06,1.5478868060875503e-05,8.77896142644443e-14,0.03166929489835896,5.6860219512921645e-09,1.9863430801545358e-08,5.141741998162016e-07,0.010881496464915203,2.732141346464952e-13,2.625463223079571e-13,6.750762367899236e-09,6.0219374172811116e-09,5.396082184116827e-08,0.0017139462688571167,1.1366257598288805e-09,1.2453200060747391e-09,6.032083469726698e-14,1.275723325341907e-12,1.3603787445762182e-11,2.956375854104955e-05,1.0429431124248615e-11,3.750502897182776e-10,1.5421347880989792e-10,1.724891576219557e-13,7.901748933558259e-07,8.208910080699405e-17,4.424075683087413e-13,0.0005039211167686862
