Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249)
2.983870217053676e-10,0.11224537200400211,0.0,0.0,0.0,0.0,0.32999999982007566,0.66999999985573,1.7948767727524736e-10,1.438330563603975e-10,4.366582626595614e-13,3.609121576041959e-11,1.3822550804768864e-21,1.4637250783502984e-16,1.0981550233754759e-16,9.571340508098955e-20,5.332294489260995e-22,5.978569842881023e-17,7.846962808591748e-17,9.021877370358487e-24,2.3501396776666156e-26,1.3328145782982366e-34,1.7802928037100905e-30,1.4371387492571043e-19,2.0452620502947494e-17,1.110633330047542e-31,2.541889594293667e-34,3.9004878220113425e-41,1.229136737831411e-35,3.062433306833467e-48,6.154916210230711e-53,1.4586820386977583e-45,6.090150513902842e-48,3.589427312869204e-54,1.1705805224545981e-61
3.3766286607702353e-10,0.11224537200447181,0.0,0.0,0.0,0.0,0.3299999997963927,0.6699999998362315,2.030649390555916e-10,1.632259717877466e-10,5.423057305628034e-13,4.038120922404131e-11,1.7166871505555298e-21,2.0210230409579925e-16,1.5563964282894468e-16,1.488609088956519e-19,7.716539146728026e-22,7.958776655321851e-17,1.0066875637750971e-16,1.4469325239049372e-23,4.2398432442110945e-26,2.4045229660515863e-34,3.58864214322041e-30,1.980100888636063e-19,2.868058303212645e-17,1.81080865193235e-31,4.647778985986123e-34,7.03720463745903e-41,2.2175943996518728e-35,7.058571780517084e-48,1.7298088561684306e-52,2.9722515956730076e-45,1.3749272862510544e-47,8.192937041732177e-54,3.307210505045062e-61
3.9376862887388404e-10,0.11224537200512194,0.0,0.0,0.0,0.0,0.32999999976256145,0.6699999998081926,2.367318286286978e-10,1.911004552577601e-10,7.065678567759461e-13,4.633788656020117e-11,2.236666969697427e-21,3.017362132955336e-16,2.3932789482321634e-16,2.584076891378487e-19,1.2221510928675025e-21,1.1379160787025796e-16,1.3725235421597926e-16,2.601654391884617e-23,8.879499192669243e-26,5.035830208879261e-34,8.721265287882845e-30,2.924627175643259e-19,4.3429675737177716e-17,3.3345847254751434e-31,9.931230294247715e-34,1.4738976220184098e-40,4.644618045622055e-35,2.0546326037793433e-47,6.5510680360258826e-52,7.34473458982952e-45,3.9204113461011355e-47,2.368435947245916e-53,1.3109793036609472e-60
4.4987439167074455e-10,0.11224537200574856,0.0,0.0,0.0,0.0,0.3299999997287302,0.6699999997799441,2.7038498229325936e-10,2.1917082585845417e-10,8.84544724832244e-13,5.209866903600575e-11,2.800061730358951e-21,4.2665832479765306e-16,3.4634099102769657e-16,4.171627836356051e-19,1.820776424912928e-21,1.55317237851308e-16,1.7960171533705774e-16,4.3179860900166867e-23,1.6863876393273862e-25,9.564068507058689e-34,1.891959013153398e-29,4.0666260622247537e-19,6.188389564787264e-17,5.6672628883244595e-31,1.9245684548233073e-33,2.799355425404407e-40,8.821476979409166e-35,5.201333949437645e-47,2.0722272441369316e-51,1.620830821354231e-44,9.866425945953953e-47,6.027334644852964e-53,4.3622983895733374e-60
5.059801544676051e-10,0.11224537200635265,0.0,0.0,0.0,0.0,0.3299999996948989,0.6699999997514944,3.0402632712193665e-10,2.474306259803097e-10,1.074307314690955e-12,5.767001439631798e-11,3.400764989326617e-21,5.785536900347926e-16,4.785380999548057e-16,6.365623588796443e-19,2.5884610725704e-21,2.0451738605294575e-16,2.2775349694206364e-16,6.738012135657697e-23,2.967632920296448e-25,1.6830520106413546e-33,3.749505224628238e-29,5.401500213548264e-19,8.418882808717033e-17,9.05299067825148e-31,3.455131007608389e-33,4.9263800591645424e-40,1.552428572521475e-34,1.1773880571318102e-46,5.65675111643817e-51,3.2666445067101256e-44,2.2328823209163468e-46,1.3760246374959389e-52,1.2409577857227492e-59
5.620859172644656e-10,0.11224537200693499,0.0,0.0,0.0,0.0,0.32999999966106763,0.6699999997228512,3.3765753909149425e-10,2.7587356653452267e-10,1.274177962846991e-12,6.30582118739237e-11,4.033465989475669e-21,7.588893540720486e-16,6.375685528916889e-16,9.287598132800373e-19,3.546232766067197e-21,2.6170026255800523e-16,2.8174328692052286e-16,1.0014113535104281e-22,4.912974027675714e-25,2.7863360743905758e-33,6.903307810622114e-29,6.921767364254187e-19,1.1043901902396433e-16,1.3767281034353357e-30,5.833045686445405e-33,8.155975167423758e-40,2.570158875076759e-34,2.4377035182056903e-46,1.3807860023628277e-50,6.113582528016158e-44,4.6316615304539915e-46,2.874309346096886e-52,3.136896033163813e-59
6.181916800613262e-10,0.11224537200749654,0.0,0.0,0.0,0.0,0.32999999962723636,0.6699999996940224,3.712800468854073e-10,3.0449358564015455e-10,1.4827265552724409e-12,6.826932349915904e-11,4.693637608269357e-21,9.689174215898557e-16,8.248713624459223e-16,1.306505888797901e-18,4.715071820056988e-21,3.271300752128169e-16,3.4160526097392566e-16,1.4307532927817965e-22,7.7417383167815735e-25,4.390650688988179e-33,1.197867408290275e-28,8.618004743559104e-19,1.4068230905844252e-16,2.01185560390289e-30,9.369983133549582e-33,1.2852308159538841e-39,4.050097718657128e-34,4.702757632650037e-46,3.086563918519974e-50,1.077970261773542e-43,8.959683562418883e-46,5.592183419606843e-52,7.237002609110834e-59
6.742974428581868e-10,0.11224537200803797,0.0,0.0,0.0,0.0,0.3299999995934051,0.6699999996650148,4.048950787882306e-10,3.3328480975755345e-10,1.6987235844925937e-12,7.330922296490657e-11,5.377387756762882e-21,1.2097157742583986e-15,1.0417145183137752e-15,1.783081666160197e-18,6.115981981634715e-21,4.01035351083007e-16,4.0737241517725405e-16,1.9787378485504377e-22,1.1711141749891452e-24,6.641876236692379e-33,1.9789470225924699e-28,1.0479444743009257e-18,1.749292617168913e-16,2.8446945898253684e-30,1.4444381271827447e-32,1.9442460550673567e-39,6.12683020973365e-34,8.563651674714147e-46,6.4270805461334025e-50,1.809078871277632e-43,1.636142957649064e-45,1.026117677222383e-51,1.5517147558442867e-58
7.304032056550473e-10,0.11224537200856015,0.0,0.0,0.0,0.0,0.3299999995595738,0.6699999996358351,4.385036806285615e-10,3.6224158264017977e-10,1.9211221876807227e-12,7.81835666720254e-11,6.081402519979367e-21,1.482203489042691e-15,1.289207472705204e-15,2.3721887517918017e-18,7.769905951382557e-21,4.836120084289429e-16,4.790763984908736e-16,2.662923191166548e-22,1.7119825476608603e-24,9.709387646308719e-33,3.138029763587788e-28,1.2494745436893159e-18,2.1315925587170284e-16,3.9124897996044825e-30,2.1511593649236433e-32,2.8422300939921575e-39,8.95661819176753e-34,1.486141353094674e-45,1.2610742314911516e-49,2.9134138343700274e-43,2.848190607271095e-45,1.793596896946783e-51,3.1304385180205264e-58
7.865089684519079e-10,0.11224537200906372,0.0,0.0,0.0,0.0,0.32999999952574255,0.66999999960649,4.72106754693055e-10,3.913584233049331e-10,2.1490191924351e-12,8.289783575821426e-11,6.802822844686233e-21,1.787174664696895e-15,1.5683343421679266e-15,3.087913585642535e-18,9.697809443792623e-21,5.750302861265968e-16,5.567477623024627e-16,3.5014556141850406e-22,2.4307453720348077e-24,1.378582633704961e-32,4.804980364730654e-28,1.4652314269536664e-18,2.553277332752955e-16,5.2556253312760896e-30,3.110720202081083e-32,4.035581741486507e-39,1.2717189868164631e-33,2.4757715496917283e-45,2.3528881645432447e-49,4.529609795101656e-43,4.759886834156974e-45,3.008079853975911e-51,5.998347662156398e-58
8.426147312487684e-10,0.11224537200954941,0.0,0.0,0.0,0.0,0.3299999994919113,0.6699999995769852,5.057050733236703e-10,4.2063004476951203e-10,2.3816415052017774e-12,8.745731735879823e-11,7.53920145102833e-21,2.1253101292249203e-15,1.879963623859458e-15,3.9446478336007655e-18,1.192062168286073e-20,6.754370802934299e-16,6.404158526919226e-16,4.512966647039855e-22,3.365737984207874e-24,1.9088612306373505e-32,7.139449420720598e-28,1.6940737070368086e-18,3.0137057624185856e-16,6.917669691022744e-30,4.385655639886089e-32,5.587954491252747e-39,1.760913499042891e-33,3.9815078773613155e-45,4.202656411336879e-49,6.832374651373663e-43,7.680848500751601e-45,4.869049979114275e-51,1.0992806420415447e-57
9.548262568424895e-10,0.11224537201046964,0.0,0.0,0.0,0.0,0.3299999994242487,0.6699999995175201,5.728900457215615e-10,4.796172901410611e-10,2.8584581135635423e-12,9.613225866092415e-11,9.048590556868074e-21,2.9033715443652504e-15,2.6037630780414064e-15,6.140051204428057e-18,1.7334806463907362e-20,9.037158709178491e-16,8.258545374935409e-16,7.131573835755567e-22,6.05979371177951e-24,3.4367906233087245e-32,1.4621321725460955e-27,2.186627630851534e-18,4.0475555000784976e-16,1.138843804569141e-29,8.180475646306415e-32,1.0060974948938225e-38,3.170483413343043e-33,9.441690861175754e-45,1.2081869041614128e-48,1.441550168018618e-42,1.8350124330485623e-44,1.1693090931106593e-50,3.3257932662234996e-57
9.999999999999999e-10,0.11224537201124282,0.0,0.0,0.0,0.0,0.32999999939700925,0.669999999493417,5.999335261553938e-10,5.035243296549884e-10,3.054000204456443e-12,9.946443034049337e-11,9.667589807989378e-21,3.255598278918761e-15,2.933932034455132e-15,7.226778289731552e-18,1.9909022594237146e-20,1.006103766006402e-15,9.073605146483176e-16,8.438058876750029e-22,7.525171136205897e-24,4.2678781921276506e-32,1.9046821742322695e-27,2.3965520173479168e-18,4.504923876545292e-16,1.369336736513651e-29,1.0301629077191976e-31,1.2494011028649826e-38,3.937199211069365e-33,1.29939888782038e-44,1.7847884278741603e-48,1.9001979601364632e-42,2.5335039801419863e-44,1.617280523536895e-50,5.0126263691290036e-57
1.0558166298768385e-09,0.11224537201124282,0.0,0.0,0.0,0.0,0.3299999993633523,0.6699999994635112,6.333460296600144e-10,5.331855233643085e-10,3.297975747910808e-12,1.034599720615962e-10,1.0439907848453385e-20,3.722154594206073e-15,3.3732633819368674e-15,8.747749598870043e-18,2.342630705322187e-20,1.1410247740413881e-15,1.0135313073703756e-15,1.0275146793849955e-21,9.699800145112524e-24,5.501218155256096e-32,2.596735219722025e-27,2.6640389139792327e-18,5.101435193561269e-16,1.7004270949194755e-29,1.3505946584413447e-31,1.6104674307171064e-38,5.0750175376764144e-33,1.8886183418854186e-44,2.8104707162785875e-48,2.627843992257207e-42,3.6969464957200665e-44,2.364617858397059e-50,8.076341078862064e-57
1.1568070029111874e-09,0.11224537201196721,0.0,0.0,0.0,0.0,0.3299999993024559,0.6699999994090678,6.937944639603656e-10,5.871805761707284e-10,3.744938004679939e-12,1.1036084646585585e-10,1.1854791595090692e-20,4.655352176523046e-15,4.257789754772077e-15,1.2046957974756035e-17,3.079902112105629e-20,1.408990601273525e-15,1.2210467001947262e-15,1.428638782391548e-21,1.48425468462675e-23,8.417928002411285e-32,4.366817094837928e-27,3.1681509972433362e-18,6.265537383365361e-16,2.4474697293885548e-29,2.129708151864787e-31,2.464355151235211e-38,7.765850906069202e-33,3.5385425072312475e-44,6.014424569905974e-48,4.532024005939726e-42,6.976446733680864e-44,4.4759723733621055e-50,1.7959340327435696e-56
1.2577973759455364e-09,0.11224537201264591,0.0,0.0,0.0,0.0,0.3299999992415595,0.669999999354217,7.54237124490845e-10,6.415773700517239e-10,4.19756743957951e-12,1.168599611458333e-10,1.328761517683742e-20,5.704550099952697e-15,5.259868527923877e-15,1.6128683390694158e-17,3.957509688818177e-20,1.707974752901241e-15,1.4485359447795718e-15,1.9285612809302866e-21,2.1878420200633116e-23,1.240832961594547e-31,7.018972093857224e-27,3.6943117617517685e-18,7.53311143602717e-16,3.4167290214678084e-29,3.232397066557054e-31,3.6325835066996437e-38,1.1447258365517307e-32,6.284747378890913e-44,1.20479757395402e-47,7.465503272760492e-42,1.2478285104837262e-43,8.026581115140513e-50,3.7297791941329523e-56
1.3587877489798854e-09,0.1122453720132817,0.0,0.0,0.0,0.0,0.3299999991806631,0.6699999992989836,8.146754004773643e-10,6.963522779399931e-10,4.654473644561144e-12,1.2298094388094994e-10,1.473397716311663e-20,6.870994038448886e-15,6.381627319993278e-15,2.1084944837598684e-17,4.987670291214159e-20,2.038266540851518e-15,1.6961252174451666e-15,2.53949584884919e-21,3.124897286597224e-23,1.7722851767204495e-31,1.0861498758909624e-26,4.2385668013719175e-18,8.897365409121166e-16,4.6482299520017386e-29,4.750396000119371e-31,5.18847171554671e-38,1.6350289210220804e-32,1.067660978232193e-43,2.2860283971068117e-47,1.183325178949668e-41,2.1346952868938935e-43,1.37617738623981e-49,7.332124843207769e-56
1.4597781220142344e-09,0.11224537201387715,0.0,0.0,0.0,0.0,0.3299999991197666,0.6699999992433906,8.751103401435523e-10,7.514830699514512e-10,5.114607560534126e-12,1.28746025217367e-10,1.619055668652926e-20,8.155629378534137e-15,7.624836330921304e-15,2.7008625797844085e-17,6.182598639844844e-20,2.400091355294586e-15,1.963931987329048e-15,3.273812496941404e-21,4.34473913137428e-23,2.4641207719717714e-31,1.6271058178869623e-26,4.7975570056651175e-18,1.0351528805099526e-15,6.185257529734457e-29,6.791246927229842e-31,7.213913007768118e-38,2.2733011858092234e-32,1.7460115340437825e-43,4.140243105194535e-47,1.814883646914209e-41,3.5156661857385655e-43,2.2708175222910396e-49,1.3750551790660554e-55
1.5607684950485834e-09,0.11224537201443475,0.0,0.0,0.0,0.0,0.3299999990588701,0.6699999991874603,9.355427096391757e-10,8.069488416360607e-10,5.577202487998676e-12,1.341761102181857e-10,1.7654926708030747e-20,9.559152594846612e-15,8.990960940589355e-15,3.3993326505455746e-17,7.554507303224691e-20,2.7936212043292903e-15,2.2520654641898083e-15,4.144011673122826e-21,5.901889137991362e-23,3.347261957126318e-31,2.3699420587689802e-26,5.3684570033234854e-18,1.1888940128894231e-15,8.074345142485204e-29,9.479385689724466e-31,9.799440314022098e-38,3.08807208557248e-32,2.7621211189520235e-43,7.19819970728073e-47,2.705044275626285e-41,5.601448183462385e-43,3.624155597959495e-49,2.4731805006002825e-55
1.6617588680829324e-09,0.11224537201495674,0.0,0.0,0.0,0.0,0.32999999899797355,0.6699999991312126,9.959730836260429e-10,8.627299176761632e-10,6.04168340738677e-12,1.39290874765207e-10,1.912526696434467e-20,1.1082090124174115e-14,1.0481240948695944e-14,4.2133154762507063e-17,9.115609674587212e-20,3.2189908698454236e-15,2.5606271958853596e-15,5.1626889690984356e-21,7.856123991909821e-23,4.455611411726427e-31,3.3681570508855336e-26,5.948940371196751e-18,1.3503197067132835e-15,1.0365259175903311e-28,1.295745152345425e-30,1.3044312896845574e-37,4.110620987836456e-32,4.2441237653381516e-43,1.2074038759547818e-46,3.9320460779729093e-41,8.66915156501958e-43,5.617315664457382e-49,4.287956230993499e-55
1.7627492411172814e-09,0.11224537201544527,0.0,0.0,0.0,0.0,0.32999999893707704,0.6699999990746667,1.0564019125031642e-09,9.188077710574274e-10,6.507599684375374e-12,1.4410884638889785e-10,2.0600150942088756e-20,1.2724856953394219e-14,1.2096750308751172e-14,5.1522561968365267e-17,1.0878121219534896e-19,3.676309927100724e-15,2.8897115719843653e-15,6.342506574755951e-21,1.0272518707192552e-22,5.826076801717502e-31,4.684346698328365e-26,6.537126959354456e-18,1.5188258907810806e-15,1.3110986347570265e-28,1.7387532530344873e-30,1.7056588137428695e-37,5.374999795001369e-32,6.355382272900997e-43,1.961877914559221e-46,5.590494009129713e-41,1.3075989499518267e-42,8.483987538103458e-49,7.193141676785418e-55
1.8637396141516304e-09,0.1122453720159023,0.0,0.0,0.0,0.0,0.32999999887618053,0.6699999990178398,1.1168295474983962e-09,9.751649613815944e-10,6.974599952462702e-12,1.4864746595858836e-10,2.207846636687143e-20,1.4487778644535732e-14,1.3838422310470025e-14,6.225626714846029e-17,1.285425814050889e-19,4.165667328805032e-15,3.2394062114363506e-15,7.696177219649638e-21,1.3221469665408169e-22,7.498583846287305e-31,6.390979469861862e-26,7.131495686224684e-18,1.693845655673985e-15,1.6367723353091596e-28,2.295238565737063e-30,2.1953159796441335e-37,6.918045001456458e-32,9.3010204305505e-43,3.0987875645544107e-46,7.793462155283078e-41,1.9275427439160322e-42,1.252106482639193e-48,1.1713591801926168e-54
1.9647299871859794e-09,0.11224537201632975,0.0,0.0,0.0,0.0,0.3299999988152839,0.6699999989607494,1.177256248703983e-09,1.031785077528582e-09,7.442424069394628e-12,1.5292314502414724e-10,2.3559389740820724e-20,1.6371098547165875e-14,1.570706082597657e-14,7.442922507344129e-17,1.5056235901984467e-19,4.687132987460786e-15,3.609792322798522e-15,9.236454439548957e-21,1.6778703521832e-22,9.516081369176708e-31,8.571187312010177e-26,7.730802777848443e-18,1.8748464456758885e-15,2.019486570532604e-28,2.9856663516662452e-30,2.785977280589211e-37,8.779382354758119e-32,1.3335458682790569e-42,4.77245462086809e-46,1.0674794142057566e-40,2.783619785864249e-42,1.8101176399361845e-48,1.8576364086999795e-54
2.1667107332546774e-09,0.11224537201710275,0.0,0.0,0.0,0.0,0.3299999986934907,0.6699999988458383,1.298107595615896e-09,1.1457532026613013e-09,8.379798057769073e-12,1.6074656779950388e-10,2.652669948119751e-20,2.0499636367418063e-14,1.982796278089659e-14,1.034735376162207e-16,2.0186579845781905e-19,5.82660291231798e-15,4.412934147088342e-15,1.2927968988036688e-20,2.6047634945610077e-22,1.4772991011480871e-30,1.4742848701604384e-25,8.940468745792321e-18,2.2528434906484676e-15,2.9813863432259923e-28,4.861882737874693e-30,4.325045317321153e-37,1.362941260502032e-31,2.5985227028306922e-42,1.0603388141992345e-45,1.9126258468262686e-40,5.5024107267111757e-42,3.5846145098334414e-48,4.364581721957929e-54
2.3686914793233754e-09,0.11224537201777703,0.0,0.0,0.0,0.0,0.3299999985716973,0.669999998730047,1.4189569871872406e-09,1.2605991576540829e-09,9.318688279538376e-12,1.6769210622962617e-10,2.949880896082311e-20,2.511145380486028e-14,2.4464090611565464e-14,1.3941795883999086e-16,2.6366878507567515e-19,7.095040981075388e-15,5.299672759491942e-15,1.751945630453279e-20,3.8792041891955853e-22,2.2001034344361106e-30,2.410726796978693e-25,1.0160233532689129e-17,2.6492603888905846e-15,4.250664809766833e-28,7.5794988641513e-30,6.4412127321761885e-37,2.029804394365027e-31,4.7647981090192275e-42,2.186830198548735e-45,3.252323670541095e-40,1.0233455769352631e-41,6.676830452819149e-48,9.485507079983766e-54
2.5706722253920733e-09,0.11224537201836386,0.0,0.0,0.0,0.0,0.32999999844990396,0.6699999986134767,1.5398050597102463e-09,1.3762228142045367e-09,1.02584593563418e-11,1.7385989083648333e-10,3.247370684658631e-20,3.020715097063429e-14,2.961912427075982e-14,1.8302607558447023e-16,3.3694862968376163e-19,8.492660447214918e-15,6.270463824751034e-15,2.3113332556979225e-20,5.581025717602576e-22,3.1652990881994524e-30,3.7792798555952414e-25,1.1386399207684166e-17,3.061079275068691e-15,5.886229107581412e-28,1.1393323518878527e-29,9.267044281537321e-37,2.9203025067891386e-31,8.303881009221112e-42,4.238062721469383e-45,5.293771057471131e-40,1.8085069339254e-41,1.181472747467139e-47,1.9307248913717398e-53
2.7726529714607713e-09,0.11224537201887344,0.0,0.0,0.0,0.0,0.32999999832811044,0.6699999984962162,1.6606522192067245e-09,1.4925354465585021e-09,1.1198706350205534e-11,1.7933864918025686e-10,3.5450111279983805e-20,3.578709470392892e-14,3.529602717390207e-14,2.3506212277220797e-16,4.226826947607377e-19,1.0019600247645612e-14,7.325692069737707e-15,2.981184917939139e-20,7.798604985196173e-22,4.423009594746026e-30,5.717312625968008e-25,1.261668469040023e-17,3.485757976496008e-15,7.951989424594265e-28,1.6604675095464902e-29,1.2949291833777354e-36,4.080681225162055e-31,1.3860768744875654e-41,7.792596506995108e-45,8.302655469499045e-40,3.060498841106013e-41,2.0015686217196507e-47,3.717698604218951e-53
2.9746337175294693e-09,0.11224537201931432,0.0,0.0,0.0,0.0,0.3299999982063168,0.6699999983783442,1.7814986878232437e-09,1.6094584573280918e-09,1.2139208327740033e-11,1.8420698011383328e-10,3.84273228814503e-20,4.1851462917835335e-14,4.1497170451259965e-14,2.962907917383399e-16,5.21848341371727e-19,1.1675936966377357e-14,8.465679251503357e-15,3.771697599551388e-20,1.0628830576023227e-21,6.028185949385387e-30,8.389218945507275e-25,1.3849655776558655e-17,3.921154575937361e-15,1.0516822127850516e-27,2.3565159123203993e-29,1.7648841326548135e-36,5.561640218888894e-31,2.229546728703653e-41,1.3698611148778222e-44,1.261301504170953e-39,4.989926444903315e-41,3.2665014294356364e-47,6.826547730774467e-53
3.1766144635981673e-09,0.11224537201969453,0.0,0.0,0.0,0.0,0.32999999808452307,0.6699999982599308,1.9023445648750372e-09,1.7269222284760515e-09,1.3079867259602682e-11,1.8853450285796654e-10,4.140503133248133e-20,4.840030105302001e-14,4.8224455695487814e-14,3.6747702560517287e-16,6.354229083649495e-19,1.3461698984342146e-14,9.690691339276496e-15,4.693029821669627e-20,1.4177063737658217e-21,8.040584482814539e-30,1.19888987986578e-24,1.5084404081965015e-17,4.3654684698145654e-15,1.365453268995626e-27,3.268041933566234e-29,2.3540647984230043e-36,7.418312784098884e-31,3.472948330794337e-41,2.3163008549021066e-44,1.863775101852286e-39,7.876984815470424e-41,5.160682873887843e-47,1.203020554652978e-52
3.3785952096668653e-09,0.11224537202002101,0.0,0.0,0.0,0.0,0.32999999796272933,0.6699999981410376,2.0231899038293796e-09,1.844865085164476e-09,1.4020630963232766e-11,1.9238289320081944e-10,4.438307144565671e-20,5.5433591884390554e-14,5.547943919427223e-14,4.493857979983886e-16,7.643837260828601e-19,1.5376883078478022e-14,1.1000944987281723e-14,5.755292448281814e-20,1.8557093823357096e-21,1.0524741589885911e-29,1.6742222870380758e-24,1.632038369673644e-17,4.817196365905719e-15,1.7443818608744017e-27,4.4413857408724903e-29,3.0813662331412027e-36,9.710242527834073e-31,5.259734855597938e-41,3.7859214124741994e-44,2.6879762872546137e-39,1.2087190883443378e-40,7.924800442012229e-47,2.045126013197141e-52
3.5805759557355633e-09,0.11224537202029979,0.0,0.0,0.0,0.0,0.3299999978409354,0.6699999980217191,2.1440347511900755e-09,1.9632323809710748e-09,1.4961454183419638e-11,1.9580679832323323e-10,4.736129996255078e-20,6.295129190757902e-14,6.326341540920854e-14,5.42781990082022e-16,9.097081289373769e-19,1.7421463981251182e-14,1.2396613249387415e-14,6.968541985893223e-20,2.389108679002212e-21,1.3549944519902685e-29,2.2909481953183733e-24,1.7557284785346887e-17,5.275089370834123e-15,2.1968232745163652e-27,5.929032266223602e-29,3.9670744674962844e-36,1.250135641826094e-30,7.770343959979755e-41,6.005604654266709e-44,3.794372099762482e-39,1.8089249573672023e-40,1.1867625385917537e-46,3.367983599828053e-52
3.782556701804261e-09,0.11224537202053637,0.0,0.0,0.0,0.0,0.3299999977191414,0.669999997902024,2.26487914242458e-09,2.0819756985021126e-09,1.5902302674272437e-11,1.988546362220343e-10,5.03396084754831e-20,7.095333013239539e-14,7.157745700237958e-14,6.484303692252725e-16,1.0723734493383244e-18,1.9595396069259402e-14,1.38778305746224e-14,8.342776268566354e-20,3.0309527489307416e-21,1.719019864662464e-29,3.078782213999345e-24,1.8794920564105523e-17,5.738108834773887e-15,2.731614714680328e-27,7.789977491504218e-29,5.0328569279102883e-36,1.5859934586747086e-30,1.1228424352783723e-40,9.27699075864186e-44,5.2548479373987697e-39,2.647519987711335e-40,1.7379330486150142e-46,5.391965415997859e-52
