Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282)
3.606947225418294e-13,0.11224537200000534,0.0,0.0,0.0,0.0,0.3299999999997825,0.6699999999998301,2.1749421214072104e-13,1.6987693316963672e-13,1.095061784179482e-18,4.761837365939914e-14,3.4470556888595095e-27,7.327062551583784e-23,5.249419527764766e-25,1.1807392463803688e-28,1.6163001985832123e-30,7.285186232454498e-23,1.5067934976654906e-22,1.0677620992401207e-34,8.310615977068929e-40,4.6150151131148884e-48,2.1510310067784936e-46,8.679972224524825e-28,1.0683586823715028e-25,8.612432556071629e-43,6.017174797143167e-48,1.1710531810087419e-54,3.685886068943788e-49,3.805074088586883e-67,3.8520237193718446e-75,1.2303966857044983e-61,2.0688755374830752e-66,4.318641904086836e-74,2.7216274479658977e-85,7.285720113932316e-87,1.957703746673844e-87,2.080315580656129e-86,2.9867035971365416e-88
7.217028201684041e-13,0.1122453720000107,0.0,0.0,0.0,0.0,0.32999999999956486,0.6699999999996601,4.35175196089258e-13,3.3991513689887926e-13,4.3806525963697875e-18,9.526443835061242e-14,1.382828881016618e-26,2.9539890542416904e-22,4.214442370192863e-24,9.517069702604805e-28,1.2943388803792394e-29,2.9203424375972776e-22,6.031297133102039e-22,1.714983274842147e-33,2.670010184451056e-38,1.4983480329911472e-46,1.3980158339290467e-44,6.941711259917007e-27,8.547432696134612e-25,1.3794638282505408e-41,1.927626639446792e-46,4.0741879543336687e-53,1.282102424900074e-47,4.877384699382808e-65,9.961818027106482e-73,7.883266523779464e-60,2.6511200172182217e-64,1.073097752044199e-71,1.3952669949827988e-82,2.1167356178300196e-84,1.1214173497410877e-84,1.1937393774489412e-83,3.4219679822710346e-85
1e-12,0.1122453720000214,0.0,0.0,0.0,0.0,0.32999999999939705,0.6699999999995289,6.029805502355257e-13,4.710115392062727e-13,9.4408071762296e-18,1.3197844862531142e-13,2.9831497113491953e-26,6.436728575927817e-22,1.5599083545880115e-23,3.5600445954112805e-27,4.788556773783472e-29,6.31215535733163e-22,1.3009121721722951e-21,1.1643200401152218e-32,3.4615873429879703e-37,1.952373637172433e-45,3.5591272389254145e-43,2.5632917286307565e-26,3.1582829912966133e-24,9.35941020567544e-41,2.4972998274103022e-45,5.495943768980021e-52,1.7303006333963623e-46,2.4374667139893403e-63,1.0037668419682726e-70,1.9941101315181097e-58,1.3249406780725548e-62,1.0051632442869024e-69,2.7626332685864734e-80,2.2523142539690227e-82,2.3189861528787005e-82,2.4706982164170056e-81,1.4132463372579724e-82
1.4437190154215535e-12,0.1122453720000214,0.0,0.0,0.0,0.0,0.3299999999991295,0.6699999999993198,8.705306079447112e-13,6.800325813610819e-13,1.75087538561598e-17,1.9051552938597214e-13,5.534712697447251e-26,1.1989633396837009e-21,3.375083692139206e-23,7.718796773996983e-27,1.035976279271588e-28,1.1720086153286335e-21,2.4134615189248416e-21,2.7472820848055364e-32,8.55505864392994e-37,4.826354455481028e-45,9.010924537757723e-43,5.543430995615103e-26,6.831063211017845e-24,2.208269382590624e-40,6.171670375448645e-45,1.3609124407664182e-51,4.28468501953879e-46,6.246015718075952e-63,2.588296685249506e-70,5.047842232257507e-58,3.3951659310805433e-62,2.5906931680182437e-69,7.145149288595777e-80,5.809670837128172e-82,5.998514314566014e-82,6.390964070495066e-81,3.661080402378113e-82
2.8877514059278522e-12,0.11224537200004271,0.0,0.0,0.0,0.0,0.32999999999825874,0.6699999999986394,1.7412153096404524e-12,1.3604314763015662e-12,6.989037840987198e-17,3.808537000659669e-13,2.210865911095538e-25,4.932098198010945e-21,2.6975588795253087e-22,6.339347893168186e-26,8.289599210930314e-28,4.716646262501072e-21,9.656673319333875e-21,4.3920215038503205e-31,2.7355277461016076e-35,1.5473541644102452e-43,5.779508208219247e-41,4.416397567839518e-25,5.450765797649918e-23,3.533963471057969e-39,1.9753637991733835e-43,4.445268839758867e-50,1.4001055817352427e-44,7.993088900861636e-61,6.8115504425200726e-68,3.231125126823631e-56,4.346504937453181e-60,5.949757721710088e-67,3.655385481572187e-77,1.5428687590378517e-79,3.034076144332674e-79,3.2339958916087943e-78,3.703782015411707e-79
4.3317837964341505e-12,0.11224537200006408,0.0,0.0,0.0,0.0,0.329999999997388,0.6699999999979587,2.6118739910740836e-12,2.040994235382171e-12,1.482955671652445e-16,5.710280012299707e-13,4.692054052035434e-25,1.067966890904519e-20,7.70675307082591e-22,1.8394808839077083e-25,2.461099691894103e-27,1.0064153136018343e-20,2.0523256459587602e-20,1.6154647311350122e-30,1.2482601965617555e-34,7.064435260211461e-43,3.1755456650660337e-40,1.2597526444482744e-24,1.556176517532525e-22,1.337018172755605e-38,9.215339434978964e-43,2.0368936310601964e-49,6.416082013255991e-44,5.279013213432511e-60,4.1681210062608825e-67,1.8068882458070388e-55,2.846287733782442e-59,4.355284036229112e-66,3.117271853472914e-76,1.1695369209407774e-78,2.570366318411403e-78,2.7398711621238475e-77,3.504995057681854e-78
5.775816186940449e-12,0.11224537200008539,0.0,0.0,0.0,0.0,0.32999999999651725,0.6699999999972778,3.4825067536019527e-12,2.7217207168496657e-12,2.5262285941051124e-16,7.61038574630015e-13,7.993823885212938e-25,1.852976204655892e-20,1.624171838854149e-21,3.93116391826291e-25,5.362697326380271e-27,1.7232639683630235e-20,3.5014033324175735e-20,4.094356250995692e-30,3.7186280282756836e-34,2.105202702856476e-42,1.0916574945800892e-39,2.651296853708284e-24,3.2777838710167545e-22,3.4802841141199693e-38,2.8061135779076873e-42,6.083745142272036e-49,1.9164518660667147e-43,2.3146311146149788e-59,2.5447109729996377e-66,6.324949972582134e-55,1.1288140564796976e-58,1.8857847006616435e-65,1.6999070763628925e-75,5.916536168148956e-78,1.394029741134634e-77,1.48600342674556e-76,2.050548675036164e-77
8.663880967953046e-12,0.11224537200012798,0.0,0.0,0.0,0.0,0.32999999999477575,0.6699999999959158,5.2237117614371294e-12,4.083557486958939e-12,5.218018471941443e-16,1.1406759016325336e-12,1.6513304412435665e-24,3.943634906091009e-20,4.429329581564737e-21,1.0969249590666948e-24,1.5566168967235477e-26,3.589924742303034e-20,7.250389604401687e-20,1.4300372509600655e-29,1.6260282629131968e-33,9.208706789315376e-42,5.868220145397312e-39,7.214740498151099e-24,8.931422579392256e-22,1.2771981409880212e-37,1.278469075226084e-41,2.6681551145713372e-48,8.405590139819367e-43,2.2362034063799462e-58,4.692243505815534e-65,3.5200358319528625e-54,7.564618235362616e-58,1.4386469725633973e-64,2.464603673888867e-74,7.741774202435324e-77,2.0047148260482236e-76,2.137057417038606e-75,3.263485928773366e-76
1e-11,0.11224537200017048,0.0,0.0,0.0,0.0,0.32999999999397006,0.6699999999952854,6.02922168251739e-12,4.713793756155874e-12,6.783016793195238e-16,1.3161060014640328e-12,2.1466689598794167e-24,5.197025743536863e-20,6.410583482040461e-21,1.6043344008935938e-24,2.308508535419182e-26,4.68512370717583e-20,9.435943021889989e-20,2.280742377069384e-29,2.8332887373736455e-33,1.6047780710304536e-41,1.1090470444642495e-38,1.0431543872358944e-23,1.2921643115324565e-21,2.0810676062593804e-37,2.2691698115218304e-41,4.653822484483293e-48,1.466146456205719e-42,4.9082256466664545e-58,1.1819516039057379e-64,6.758766003572894e-54,1.5620921433201235e-57,3.120593888027975e-64,6.094870124320464e-74,1.7294713883165414e-76,4.919376820186714e-76,5.244305650417027e-75,8.718037704157245e-76
1.1551945748965643e-11,0.11224537200017048,0.0,0.0,0.0,0.0,0.32999999999303425,0.669999999994553,6.96482229247243e-12,5.4459951468967015e-12,8.854685330097627e-16,1.5197123190235368e-12,2.8023856832298885e-24,6.880145804089956e-20,9.254659606291406e-21,2.3380836300740393e-24,3.404089359460829e-26,6.141168527593458e-20,1.2332803249174508e-19,3.569476255582485e-29,4.733516823493381e-33,2.681295549859422e-41,1.9548579883104463e-38,1.504596048428965e-23,1.864807556641731e-21,3.3117980614683376e-37,3.8400448695685133e-41,7.780378038865775e-48,2.45118089462546e-42,9.397286175086759e-58,2.412768970474882e-64,1.203178319057108e-53,2.901190450932985e-57,5.9506570637487846e-64,1.2351441923398759e-73,3.3350186999820574e-76,9.93418593158956e-76,1.0590506843491463e-74,1.8261685760891591e-75
1.444001052997824e-11,0.1122453720002129,0.0,0.0,0.0,0.0,0.32999999999129276,0.6699999999931895,8.70583226703345e-12,6.809075672609025e-12,1.3497026812748232e-15,1.8981058494363983e-12,4.271794019335332e-24,1.0781042690639829e-19,1.682331500866625e-20,4.335706628115579e-24,6.386373810879126e-26,9.437844179119007e-20,1.8844437063109913e-19,7.564686800392285e-29,1.1482752862710186e-32,6.505420296929199e-41,5.349097111548087e-38,2.729863219326704e-23,3.38750815297711e-21,7.240953597243604e-37,9.581336302561193e-41,1.8898240929901718e-47,5.954010875253678e-42,3.2107706140644137e-57,1.0249334695208987e-63,3.3740337441949792e-53,9.037041830243355e-57,1.9832913158296595e-63,5.1118144619522397e-73,1.3284256650564669e-75,4.077466896742756e-75,4.3468935568844244e-74,8.028939103604804e-75
2.0216140092003435e-11,0.11224537200029747,0.0,0.0,0.0,0.0,0.3299999999878098,0.6699999999904601,1.2187548705046311e-11,9.537199317744351e-12,2.5817111353881465e-15,2.6529302515616243e-12,8.17148755969466e-24,2.192549987424457e-19,4.4240007381470833e-20,1.2015305562751644e-23,1.7472869484415793e-25,1.8394298453151057e-19,3.6248842995202807e-19,2.761259928722266e-28,5.91950993840523e-32,3.3546988893442207e-40,3.983403788704462e-37,7.141801094923399e-23,8.891628957976454e-21,2.7848487034139634e-36,5.256229746844556e-40,9.767671903402547e-47,3.0775666062243196e-41,4.351325824205858e-56,2.2711192780658082e-62,2.6944260011540416e-52,1.0769657604794043e-55,3.07102894007193e-62,1.7483337246166087e-71,2.7456481720197643e-74,1.2830760608776766e-73,1.3680034837908867e-72,4.278601426605252e-73
3.176839921605382e-11,0.11224537200046564,0.0,0.0,0.0,0.0,0.32999999998084395,0.6699999999849923,1.9149799847120444e-11,1.5001212756552053e-11,6.2275518674353655e-15,4.154812648675335e-12,1.9712017768156807e-23,5.966648992692998e-19,1.6949084001564356e-19,5.141911300751246e-23,6.938006008204673e-25,4.614678717336395e-19,8.849601631687286e-19,1.735423982544881e-27,6.342212924574707e-31,3.595402021720913e-39,7.556913740774388e-36,2.7044583921323437e-22,3.3924786144600165e-20,1.8376648205479514e-35,5.979362221817663e-39,1.0492536093071973e-45,3.3061740927166377e-40,1.4557848828336444e-54,1.3468409753014098e-60,5.472870837156203e-51,4.0308558062026273e-54,1.5666069993189798e-60,1.9879938162199176e-69,1.6267413678077848e-72,1.2175013705232781e-71,1.2981877246878296e-70,7.971435124261116e-71
4.332065834010421e-11,0.11224537200063249,0.0,0.0,0.0,0.0,0.3299999999738781,0.669999999979513,2.611050713136804e-11,2.047554098442543e-11,1.1417336257367322e-14,5.646379911354645e-12,3.614000589454207e-23,1.2090915906946003e-18,4.175205896716266e-19,1.3734576719085754e-22,1.736744098811103e-24,8.762279547736685e-19,1.640427099741855e-18,5.6190038596953046e-27,2.633952526969638e-30,1.493337617659352e-38,3.923261471303585e-35,6.6002421247181e-22,8.329434647019355e-20,6.057901659784208e-35,2.5292549021276817e-38,4.361164303985192e-45,1.3742217514923629e-39,9.340436768440354e-54,1.1111530961246114e-59,2.891063295487251e-50,2.591817414174408e-53,1.0842615296749662e-59,1.7552432669811383e-68,1.2376555999707922e-71,1.0224825066040093e-70,1.0902576017400976e-69,7.711774986724694e-70
6.642517658820498e-11,0.11224537200096225,0.0,0.0,0.0,0.0,0.3299999999599463,0.669999999968519,4.0027530034179444e-11,3.1454768603385183e-11,2.6188582829524526e-14,8.598942236258901e-12,8.289813478696939e-23,3.3461694985871503e-18,1.4897471481349526e-18,5.820276201309726e-22,6.34622022949867e-24,2.1600176845244604e-18,3.85224292296219e-18,3.163509822050946e-26,2.385019647623611e-29,1.3523843442350465e-37,5.826816420324996e-34,2.303384447296925e-21,2.9486454126969324e-19,3.502098436767394e-34,2.3583001793606246e-37,3.953317849020807e-44,1.2457429741198664e-38,2.4209450903021302e-52,5.945435736491911e-58,4.4295013181106234e-49,6.6513638045877326e-52,3.276946209643658e-58,1.3646408205382722e-66,5.6484707421534586e-70,6.238187658237438e-69,6.651878118393194e-68,8.217586591639418e-68
8.720865179463367e-11,0.11224537200125445,0.0,0.0,0.0,0.0,0.329999999947414,0.6699999999585899,5.2541646430217005e-11,4.1365583054806394e-11,4.430035371725988e-14,1.1220351155901015e-11,1.4023104454216227e-22,6.462668015337193e-18,3.2665083873945678e-18,1.420315470134815e-21,1.411428694804353e-23,3.864232212930556e-18,6.641905745011731e-18,8.753924789591594e-26,8.109361543801102e-29,4.598462196991613e-37,2.369634052810942e-33,4.9714347767959055e-21,6.429077908295017e-19,9.813116288023235e-34,8.10826984923044e-37,1.3446272331680946e-43,4.2371360734920977e-38,1.2520182857264675e-51,4.3084548984631995e-57,1.818530872252049e-48,3.177710700313137e-51,1.6224113895095435e-57,9.4658428666627e-66,3.597953095548453e-69,4.1549542875553966e-68,4.430510114259728e-67,5.940487267773174e-67
9.999999999999999e-11,0.11224537200154247,0.0,0.0,0.0,0.0,0.32999999993970097,0.669999999952461,6.024141635353439e-11,4.748131539563593e-11,5.758554654592728e-14,1.2817670639322764e-11,1.822855277769764e-22,9.058748000412053e-18,4.859275941098074e-18,2.2539370343988896e-21,2.1179026930320995e-23,5.195627356121331e-18,8.736755955248064e-18,1.4803002481814483e-25,1.5512411244065307e-28,8.796588688188304e-37,5.104404780109095e-33,7.319887325709357e-21,9.528691951950491e-19,1.672461976046438e-33,1.5625022076600874e-36,2.5725767408908933e-43,8.106637965452786e-38,3.0099341404859265e-51,1.218780319002792e-56,3.9440474287689676e-48,7.725325059838672e-51,4.0448283218728743e-57,2.7171437252862243e-65,9.094216886702655e-69,1.115215499978978e-67,1.189182107966489e-66,1.8081565616641166e-66
1.0799212700106236e-10,0.11224537200154247,0.0,0.0,0.0,0.0,0.32999999993488177,0.6699999999486245,6.505146131020768e-11,5.13086753565347e-11,6.671320510913752e-14,1.3809481105264941e-11,2.111793151030014e-22,1.094302904514337e-17,6.0475411188048386e-18,2.89766249258889e-21,2.6476437625835604e-23,6.136763652947472e-18,1.0191805126289718e-17,1.9591361062768102e-25,2.1638534457860137e-28,1.2270615273346157e-36,7.445466146098858e-33,9.060422883867069e-21,1.1835704977576453e-18,2.2213855075469338e-33,2.1860063529911004e-36,3.588770397459215e-43,1.130886103318939e-37,4.547796685943686e-51,1.927429970432648e-56,5.766725004560337e-48,1.172748756235278e-50,6.187091756569378e-57,4.315357306292435e-65,1.3932102632013423e-68,1.738980072277532e-67,1.8543203570189434e-66,2.9144720857776806e-66
1.2877560220749105e-10,0.11224537200182655,0.0,0.0,0.0,0.0,0.3299999999223495,0.669999999938623,7.755719834217983e-11,6.128366495368365e-11,9.32032393392905e-14,1.636671263963591e-11,2.950341832874711e-22,1.6981820912856832e-17,1.002991700895362e-17,5.242073315790715e-21,4.4456996544491053e-23,9.017724275880516e-18,1.450413253670484e-17,3.8004667103351483e-25,4.849964964181124e-28,2.7503367337568684e-36,1.9067881504554884e-32,1.479818885535056e-20,1.9521514716440994e-18,4.353909926517189e-33,4.94408391679068e-36,8.045040023872187e-43,2.535147802875419e-37,1.372101774420027e-50,7.521065714858539e-56,1.4884802692931525e-47,3.4222586210131204e-50,1.8489981573641172e-56,1.641907805565096e-64,4.967015598227022e-68,6.343223026374831e-67,6.763957833304168e-66,1.148446036031385e-65
1.4955907741391973e-10,0.11224537200210663,0.0,0.0,0.0,0.0,0.32999999990981727,0.6699999999285863,9.005907875187934e-11,7.129015983877493e-11,1.2354900366303133e-13,1.8892437767575732e-11,3.910946254766645e-22,2.4771554581493205e-17,1.5409409974163066e-17,8.721205212985539e-21,6.912300602436552e-23,1.254682933067237e-17,1.9581147031918537e-17,6.683077711945072e-25,9.662679098199025e-28,5.4796327041750875e-36,4.2637900650224113e-32,2.2392724539022643e-20,2.982748073739209e-18,7.731726047828339e-33,9.933523189736769e-36,1.6030289825484142e-42,5.051471103651867e-37,3.567075896057979e-50,2.461474397716449e-55,3.3524216021920743e-47,8.572127949112518e-50,4.719465479833644e-56,5.2592409921730874e-64,1.4763755906606974e-67,1.945838202340265e-66,2.074907023889931e-65,3.804153887016898e-65
1.911260278267771e-10,0.11224537200265522,0.0,0.0,0.0,0.0,0.3299999998847528,0.6699999999084084,1.1505200327780586e-10,9.139628374580956e-11,1.950733972715375e-13,2.385075053831126e-11,6.175076754776327e-22,4.6242494472914927e-17,3.101330424254668e-17,2.0194772849312713e-20,1.4233501376409079e-22,2.1681365499154686e-17,3.2037197243773674e-17,1.6796746038691634e-24,2.990475759301615e-27,1.695912885139779e-35,1.6056547975150942e-31,4.3756086116972835e-20,5.938806221547692e-18,1.9797062078522677e-32,3.1237511317667603e-35,4.962045224565341e-42,1.5636488541413407e-36,1.7894470149818856e-49,1.88583557956344e-54,1.279799323260445e-46,3.935607018541485e-49,2.2308397420020145e-55,3.931364194635243e-63,9.577033034556111e-67,1.335412984012477e-65,1.4239975066929895e-64,3.0239576289781582e-64
2.3269297823963448e-10,0.11224537200318858,0.0,0.0,0.0,0.0,0.32999999985968836,0.6699999998880962,1.4003181096693198e-10,1.1162399421682056e-10,2.797086921913564e-13,2.868747229734542e-11,8.854241690134575e-22,7.672821931644484e-17,5.426779265386284e-17,3.993958584803682e-20,2.5462623580193607e-22,3.3823933008371544e-17,4.757753009702019e-17,3.522927964039987e-24,7.407501198736504e-27,4.2008887900606747e-35,4.628654512304054e-31,7.436660569216803e-20,1.0281210788781597e-17,4.224738619158396e-32,7.847684296541465e-35,1.2292576345739973e-41,3.873671272942034e-36,6.243847894064183e-49,8.645668523833073e-54,3.731585832304747e-46,1.3149935426598268e-48,7.594253926362677e-55,1.7476631095339699e-62,3.70320976603084e-66,5.463395287351394e-65,5.8258310333721625e-64,1.4147159771384092e-63
2.7425992865249186e-10,0.11224537200370745,0.0,0.0,0.0,0.0,0.3299999998346239,0.6699999998676536,1.650000002126946e-10,1.3197014165222737e-10,3.759549621532725e-13,3.340575267302967e-11,1.1900959881828574e-21,1.1753418101469272e-16,8.652493857701065e-17,7.113855624351202e-20,4.149743905088294e-22,4.9244679425173176e-17,6.622024424529906e-17,6.564659301330402e-24,1.5930124769419592e-26,9.034272902627732e-35,1.134465143596402e-30,1.1514568659962682e-19,1.6215438855292618e-17,8.007124571519576e-32,1.7108554098023903e-34,2.643795137172434e-41,8.331220603982819e-36,1.7933499000476683e-48,3.165950679998473e-53,9.245928063116285e-46,3.664871446480674e-48,2.1473313271166294e-54,6.220309859114398e-62,1.2342599220825297e-65,1.83811724927663e-64,1.9600571467122792e-63,5.210144037393923e-63
3.1582687906534923e-10,0.11224537200421217,0.0,0.0,0.0,0.0,0.32999999980955946,0.6699999998470855,1.89957851711326e-10,1.5243172285166026e-10,4.825302038048375e-13,3.8008594903581323e-11,1.527464864794786e-21,1.697770498466513e-16,1.2895647644035268e-16,1.173986479013323e-19,6.321864594497245e-22,6.817520731842234e-17,8.798255485136011e-17,1.123162817495225e-23,3.100462138306537e-26,1.7583448344737488e-34,2.488166850685034e-30,1.6660639824072262e-19,2.390128909749712e-17,1.393577842428803e-31,3.3761262809781833e-34,5.145936680536862e-41,1.6216086324902343e-35,4.5493739866304707e-48,1.002128763215797e-52,2.0503635834560497e-45,9.061950632747512e-48,5.374437535690018e-54,1.946245540011567e-61,3.5357588475656077e-65,5.4490426500385635e-64,5.810542269418956e-63,1.6816010883320973e-62
3.573938294782066e-10,0.11224537200470319,0.0,0.0,0.0,0.0,0.329999999784495,0.6699999998263955,2.1490644525300122e-10,1.730059060553948e-10,5.983535278410811e-13,4.249883079317396e-11,1.8941091707575446e-21,2.343991268968543e-16,1.8256560251984247e-16,1.8263978353978836e-19,9.148110523156135e-22,9.081145625584881e-17,1.1288065075698035e-16,1.7996622480189785e-23,5.589089422831154e-26,3.1697249322385595e-34,5.012129070553296e-30,2.2894609148373958e-19,3.3458451538447065e-17,2.271947389417834e-31,6.172609192984077e-34,9.27689847730944e-41,2.923378439766203e-35,1.0482814941269266e-47,2.8159545413431728e-52,4.1773704499272323e-45,2.0455901921410118e-47,1.2258906608918282e-53,5.4966102199924316e-61,9.224743058227063e-65,1.451761743178138e-63,1.5480762998415826e-62,4.898799443732271e-62
4.1532540564808516e-10,0.11224537200536543,0.0,0.0,0.0,0.0,0.3299999997495628,0.6699999997973632,2.4966347693786757e-10,2.0186267916469064e-10,7.734109239349106e-13,4.857416101559503e-11,2.4482620470008392e-21,3.4667387323492423e-16,2.7760978134998396e-16,3.1314459798911903e-19,1.4337949436093989e-21,1.2886637506832275e-16,1.5284092854696837e-16,3.1892340185701016e-23,1.1497886645608691e-25,6.5208131291284025e-34,1.1922925503871769e-29,3.340204599433469e-19,5.007552816849035e-17,4.125899420235084e-31,1.296203245583963e-33,1.9085611517280126e-40,6.014354319080466e-35,2.9751206565718576e-47,1.032397850577061e-51,1.0107802981159368e-44,5.68850867711124e-47,3.45259732285733e-53,2.1037676602821918e-60,3.103226635668025e-64,5.062309271311134e-63,5.398170714342076e-62,1.961876773470714e-61
4.732569818179638e-10,0.11224537200600299,0.0,0.0,0.0,0.0,0.3299999997146305,0.6699999997681113,2.844066903365015e-10,2.3092561469100956e-10,9.622632037461215e-13,5.444332063469766e-11,3.0460835592791274e-21,4.866316917902379e-16,3.98314484233086e-16,5.007280442390414e-19,2.1193114523705196e-21,1.7487840818957922e-16,1.9896357530899502e-16,5.2347208495564717e-23,2.1539874115769687e-25,1.2216009647760083e-33,2.5447143161961896e-29,4.599916402855991e-19,7.070934725501593e-17,6.93865087887623e-31,2.4789926200970927e-33,3.5756209578769583e-40,1.126769127278256e-34,7.392726718638788e-47,3.1920316075587323e-51,2.1954798808952386e-44,1.4054918857724776e-46,8.61973264081183e-53,6.840956695840245e-60,8.771812918703214e-64,1.477469881425835e-62,1.5754962554107525e-61,6.70132965957863e-61
5.311885579878423e-10,0.11224537200661691,0.0,0.0,0.0,0.0,0.3299999996796983,0.6699999997386482,3.1913807962723527e-10,2.6018770393974897e-10,1.1629141770909752e-12,6.011331849789318e-11,3.681254632755022e-21,6.560170628314782e-16,5.466193454367129e-16,7.582912134894294e-19,2.9943840249279123e-21,2.2921326690914046e-16,2.5128832221967235e-16,8.097074125611015e-23,3.749869280157206e-25,2.1266904775673008e-33,4.979112540750645e-29,6.062162951147398e-19,9.549500064662575e-17,1.0993134884087518e-30,4.40494700945031e-33,6.225015253129909e-40,1.9616625760452716e-34,1.6495602443084412e-46,8.56056983009991e-51,4.3704273296176615e-44,3.135168790398997e-46,1.9385802821751418e-52,1.911134705713357e-59,2.1881984449258938e-63,3.7723206519838697e-62,4.0226097685402445e-61,1.9438266732442058e-60
5.891201341577209e-10,0.11224537200720809,0.0,0.0,0.0,0.0,0.32999999964476606,0.6699999997089829,3.5385937739313496e-10,2.896421169554251e-10,1.3736295206030068e-12,6.5590984722089e-11,4.348285149686107e-21,8.563473069545116e-16,7.242449744822074e-16,1.0995077863617835e-18,4.0821699832199125e-21,2.921902654260669e-16,3.0985376104517977e-16,1.1948356887116724e-22,6.154022656464246e-25,3.4901879695185566e-33,9.073244023072949e-29,7.717713534559534e-19,1.245147989378573e-16,1.660775519995637e-30,7.37545134804423e-33,1.0216360815107289e-39,3.2194408385845774e-34,3.3762784985655807e-46,2.0599824684847526e-50,8.098912071920808e-44,6.429680064079076e-46,4.001958095133695e-52,4.762256525252824e-59,5.001292356203573e-63,8.748284527746893e-62,9.328730538143009e-61,4.991618588979683e-60
6.470517103275994e-10,0.11224537200777754,0.0,0.0,0.0,0.0,0.32999999960983384,0.6699999996791232,3.885720465157511e-10,3.19282290059017e-10,1.5929448916921298e-12,7.088288315264274e-11,5.042539634710433e-21,1.0889052550619337e-15,9.326814417417691e-16,1.5386807877632106e-18,5.405745908481311e-21,3.6408067904995614e-16,3.7469683315264946e-16,1.697006410016329e-22,9.627611593106515e-25,5.4602128955742015e-33,1.5611082252271353e-28,9.555502636571255e-19,1.5780125007888246e-16,2.4138430338177707e-30,1.1767951798073061e-32,1.5983292362328037e-39,5.0367540971941105e-34,6.452152085500656e-46,4.550165964865472e-50,1.416545167677235e-43,1.23222196387574e-45,7.711243342569652e-52,1.085644183001749e-58,1.0599136035460088e-62,1.876109017371527e-61,2.000589561048217e-60,1.1672091203716587e-59
7.04983286497478e-10,0.1122453720083259,0.0,0.0,0.0,0.0,0.3299999995749016,0.6699999996490765,4.2327734352940364e-10,3.4910185830608427e-10,1.819602508796608e-12,7.599537890382083e-11,5.760036495351266e-21,1.3547943050521945e-15,1.1732422180789836e-15,2.09068446467376e-18,6.988245571269115e-21,4.451190224733493e-16,4.458532298656019e-16,2.335217311173157e-22,1.4475460993607537e-24,8.209647211795713e-33,2.5606532328832632e-28,1.1563259349754648e-18,1.9534896107188186e-16,3.3976968982715414e-30,1.803884837326427e-32,2.4031943672626468e-39,7.573099015466004e-34,1.1656242380955677e-45,9.379327732973801e-50,2.36124621033701e-43,2.232668610793934e-45,1.403570575770974e-51,2.3043736337171196e-58,2.1024191972592366e-62,3.766006596203312e-61,4.01588511736996e-60,2.5349672866677773e-59
7.629148626673565e-10,0.11224537200885418,0.0,0.0,0.0,0.0,0.3299999995399694,0.6699999996188504,4.579763276929372e-10,3.7909471155025276e-10,2.052542069694537e-12,8.093458229196404e-11,6.497419273318744e-21,1.6549460792125284e-15,1.4470681414692659e-15,2.770823573285917e-18,8.8527048867369e-21,5.35504499884966e-16,5.233570675326989e-16,3.129139877777581e-22,2.105075475413489e-24,1.1938799978293728e-32,4.035743719113566e-28,1.3728333746099684e-18,2.3712001569561246e-16,4.655198931625782e-30,2.673664836716416e-32,3.494874947015179e-39,1.1013277336076926e-33,2.009164895513206e-45,1.8243372741094534e-49,3.780926477597286e-43,3.860950317077967e-45,2.4366361399442768e-51,4.6087987954336455e-58,3.948796655985938e-62,7.148970565090045e-61,7.623316607332708e-60,5.178412690643369e-59
8.208464388372351e-10,0.11224537200936303,0.0,0.0,0.0,0.0,0.32999999950503717,0.6699999995884512,4.92669912961882e-10,4.092549231173558e-10,2.290848725778436e-12,8.570642016097764e-11,7.251791953562412e-21,1.9901656485338106e-15,1.7551726116728e-15,3.594818673259076e-18,1.102221752199156e-20,6.354102962934139e-16,6.072413080600163e-16,4.0990807671032803e-22,2.9753723214581003e-24,1.6874662940837905e-32,6.146898829032516e-28,1.6037974908833698e-18,2.830528168521227e-16,6.232766284359748e-30,3.85044051195304e-32,4.93982659610032e-39,1.5566709070831592e-33,3.3275532331557234e-45,3.378100189787114e-49,5.849395317902791e-43,6.41559030579487e-45,4.062481935230489e-51,8.765127055966556e-58,7.091227420708023e-62,1.2948052551788323e-60,1.3807183456914315e-59,1.0045088159306488e-58
