Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435)
1.5200524589401673e-11,0.11224537200022407,0.0,0.0,0.0,0.0,0.3299999999908343,0.6699999999928303,9.164269858469884e-12,7.168160770109434e-12,1.4944931661219495e-15,1.9976030866031226e-12,4.730096942146782e-24,1.2044088861263037e-19,1.9613139463408394e-20,5.091677929714429e-24,7.449412599545417e-26,1.04782048412747e-19,2.0882589495050023e-19,9.284334291260228e-29,1.483614263989032e-32,8.405704000217409e-41,7.276000198466827e-38,3.180308648253728e-23,3.948255618105293e-21,8.891036611873898e-37,1.2384391653279813e-40,2.442812155076922e-47,7.696319557221497e-42,4.5982710114316006e-57,1.5566257440548456e-63,4.590752479178042e-53,1.2943527517109264e-56,2.9404495545398816e-63,8.1115621315758e-73,2.0052766858552992e-75,6.42992006159011e-75,6.854880635508969e-74,1.3331382951383597e-74,3.407750789100417e-81,3.4235778837273224e-89,3.593301956501469e-84,4.293221199087955e-87
2.1280866377024053e-11,0.11224537200031304,0.0,0.0,0.0,0.0,0.3299999999871679,0.6699999999899567,1.2829291862374082e-11,1.0040399001516856e-11,2.8578759029130103e-15,2.7917498013207663e-12,9.04564819210431e-24,2.455101419723713e-19,5.156514540327222e-20,1.4139796609675884e-23,2.0381198214320716e-25,2.0435346816163294e-19,4.0170050120369817e-19,3.3882793833377644e-28,7.646730371506239e-32,4.333715426463134e-40,5.417177071455074e-37,8.316250399766495e-23,1.0360306803844978e-20,3.4194390928305095e-36,6.793907982346404e-40,1.2621716591372475e-46,3.976841461491841e-41,6.2312577405749985e-56,3.45897028730432e-62,3.666018352474759e-52,1.5424890372729416e-55,4.528857203698604e-62,2.7739065744132618e-71,4.14271633837286e-74,2.014283145530738e-73,2.1476265373454342e-72,7.071504600949766e-73,2.1359207406412556e-79,4.093067353458118e-87,3.9504568759440384e-82,4.7300704870601947e-85
3.3441549952268815e-11,0.1122453720004899,0.0,0.0,0.0,0.0,0.32999999997983515,0.6699999999841997,2.015803093886131e-11,1.579347450534413e-11,6.8896675958481535e-15,4.3714439031477e-12,2.1807899323187372e-23,6.70836377724544e-19,1.9745854945127253e-19,6.075183320004053e-23,8.092741134425925e-25,5.133445978325743e-19,9.807243885739677e-19,2.12848697855676e-27,8.188880296013112e-31,4.642383699168213e-39,1.0271778982613736e-35,3.145788168535873e-22,3.950080171800839e-20,2.2563789868595214e-35,7.728454291183644e-39,1.3550172860743239e-45,4.269648791236597e-40,2.0843862405969038e-54,2.0594620984813557e-60,7.446094450633266e-51,5.773008554404498e-54,2.2913443749543e-60,3.1531179862757547e-69,2.4537326269404435e-72,1.8972066777657235e-71,2.0229467620791572e-70,1.3076587339935825e-70,4.52025680433704e-77,1.8185077590346763e-84,1.6568000194548845e-79,1.986565450327149e-82
4.5602233527513575e-11,0.11224537200066528,0.0,0.0,0.0,0.0,0.3299999999725024,0.6699999999784295,2.748506709561169e-11,2.155796818068861e-11,1.2624466068782617e-14,5.939719450693437e-12,3.9961133427437245e-23,1.3634041825272483e-18,4.862281653878719e-19,1.6269449180976681e-22,2.0257841834826167e-24,9.758100887715083e-19,1.818000100582711e-18,6.889468727058308e-27,3.3999693247412265e-30,1.9276703345145687e-38,5.33147179089405e-35,7.670655478642269e-22,9.693098763216298e-20,7.438115589059803e-35,3.2690846852889044e-38,5.63031233596405e-45,1.7741424447457546e-39,1.3372694200034544e-53,1.7015338728612654e-59,3.933361785741267e-50,3.7119601145720817e-53,1.5823740725668038e-59,2.783684930810325e-68,1.8667745219819935e-71,1.5903928179899465e-70,1.6958176798213862e-69,1.2630074729630027e-69,4.452263866421564e-76,2.0676470826713646e-83,1.8478805300253408e-78,2.216050513168425e-81
6.99236006780031e-11,0.11224537200101174,0.0,0.0,0.0,0.0,0.32999999995783685,0.6699999999668502,4.213430856372566e-11,3.312077590394119e-11,2.892488522366477e-14,9.042449023696133e-12,9.155989558396152e-23,3.7903378592400155e-18,1.7333353642413265e-18,6.926356733424334e-22,7.402264516534214e-24,2.4104949401217854e-18,4.269527294860436e-18,3.8754611741116634e-26,3.076073795365662e-29,1.7442539515649273e-37,7.91166742881406e-34,2.6715123407567583e-21,3.4268850196208446e-19,4.299874476684889e-34,3.0480333528630065e-37,5.099243158329849e-44,1.606843045760136e-38,3.4650468767826604e-52,9.155542646659764e-58,6.026083492263787e-49,9.525406164693972e-52,4.754377340161316e-58,2.1629860411885218e-66,8.519096641078782e-70,9.634411136651763e-69,1.0273345670163046e-67,1.3361094304252788e-67,4.992902053727331e-74,4.833122475872089e-81,3.6740056230990554e-76,4.4084517940100896e-79
9.109415756751862e-11,0.11224537200130866,0.0,0.0,0.0,0.0,0.32999999994507123,0.6699999999567299,5.488069993528589e-11,4.322204094061049e-11,4.81680104722207e-14,1.1706813458622909e-11,1.5247416303660042e-22,7.197955516904963e-18,3.7110523943889085e-18,1.6477418219486118e-21,1.6075097528291667e-23,4.246458448421006e-18,7.248555721728588e-18,1.0376017890282081e-25,1.0015909584583113e-28,5.679622723034613e-37,3.045381355816198e-33,5.629613248745756e-21,7.295480091316135e-19,1.1655757133256776e-33,1.0032565585496583e-36,1.6608533498688298e-43,5.23362337224693e-38,1.6812959136232052e-51,6.164459072586498e-57,2.340597744502056e-48,4.247826606233977e-51,2.1874715437235557e-57,1.3731329436669389e-65,5.043633457409277e-69,5.9197119525459045e-68,6.312314568433271e-67,8.762671396649755e-67,3.290820363318733e-73,3.686027530654016e-80,2.534172598148834e-75,3.0408591233463943e-78
9.999999999999999e-11,0.11224537200160124,0.0,0.0,0.0,0.0,0.32999999993970114,0.6699999999524613,6.024142021373244e-11,4.748133427735824e-11,5.758167746891253e-14,1.2817651756473187e-11,1.8227327995239221e-22,9.067276738195277e-18,4.8675238402065065e-18,2.26251271819534e-21,2.1215747391603332e-23,5.197676192037536e-18,8.737605499299037e-18,1.4888221873452877e-25,1.5704180464520623e-28,8.905344031595336e-37,5.2145313224757814e-33,7.329897266619863e-21,9.54370004468589e-19,1.6821068999484832e-33,1.58182697541282e-36,2.6044017434294787e-43,8.206925919973712e-38,3.1275755914336193e-51,1.2994474804648385e-56,4.029136086706475e-48,7.982799587236467e-51,4.190185514819285e-57,2.9377286785590535e-65,9.743560049926832e-69,1.198001898900768e-67,1.2774595717931627e-66,1.9660630990149e-66,7.438435351426029e-73,9.180609849235344e-80,6.32493069128004e-75,7.590037923693797e-78
1.1226471445703414e-10,0.11224537200160124,0.0,0.0,0.0,0.0,0.3299999999323056,0.6699999999465716,6.762267794754023e-11,5.3356712955323096e-11,7.182399189130658e-14,1.4337769753496938e-11,2.273576247155146e-22,1.2064103994488067e-17,6.774725771485635e-18,3.3156079992177005e-21,2.9741742354636853e-23,6.681050760599378e-18,1.1016889770951426e-17,2.2825377033564892e-25,2.6221871148426736e-28,1.4869785046789354e-36,9.385254229557634e-33,1.0113381308499473e-20,1.3241641761250902e-18,2.5941966936629286e-33,2.654636325933543e-36,4.349127021728958e-43,1.3704898549515435e-37,5.97699468580534e-51,2.688083198493543e-56,7.282602217072227e-48,1.5403227328077481e-50,8.191456041231693e-57,6.137347235751148e-65,1.906271867896943e-68,2.4179569464813006e-67,2.578334460051414e-66,4.2204492118464394e-66,1.6032560962725688e-72,2.0767748946468546e-79,1.4336450872753831e-74,1.720453943928036e-77
1.3343527134654967e-10,0.11224537200188973,0.0,0.0,0.0,0.0,0.32999999991954,0.669999999936376,8.036047252910087e-11,6.352439730749373e-11,9.966266483407679e-14,1.6935712549464944e-11,3.154816788871659e-22,1.858881061514679e-17,1.1127128966134851e-17,5.939874273662124e-21,4.946699369204149e-23,9.755515428964092e-18,1.5576802050624203e-17,4.373474329133573e-25,5.792418674973348e-28,3.284802564877451e-36,2.3648565218518064e-32,1.635323451775555e-20,2.1626445355871958e-18,5.023218911995503e-33,5.9184800645330185e-36,9.608738967673041e-43,3.027902684526598e-37,1.7718573571163714e-50,1.028299851410979e-55,1.849834200318068e-47,4.418329586253021e-50,2.4040503517909605e-56,2.293296451886259e-64,6.671607642277952e-68,8.655457634153777e-67,9.229569649079926e-66,1.6324108684339123e-65,6.231720062836673e-72,9.264087993865504e-79,6.064620022987054e-74,7.278230183299839e-77
1.546058282360652e-10,0.1122453720021741,0.0,0.0,0.0,0.0,0.32999999990677437,0.669999999926144,9.309431520457773e-11,7.372467989855606e-11,1.314522671618102e-13,1.9501055946395688e-11,4.1611266684959876e-22,2.6973558938722067e-17,1.697335208256587e-17,9.811071713441317e-21,7.638086684885502e-23,1.3511425081359068e-17,2.0930678226226986e-17,7.620525483756681e-25,1.14142513529573e-27,6.472961938678593e-36,5.22198776831454e-32,2.4562782734363922e-20,3.2804744268615432e-18,8.840513283925471e-33,1.1763314013983894e-35,1.8936748060750633e-42,5.967360452749278e-37,4.536025031583028e-50,3.3012792056426045e-55,4.114848434551512e-47,1.091587947516598e-49,6.047484616363051e-56,7.212336006437458e-64,1.9492410216229594e-67,2.606026414688434e-66,2.7788888334563685e-65,5.304741877506789e-65,2.0340639154756247e-71,3.480350839950866e-78,2.1303064659257856e-73,2.5567068689874735e-76
1.9694694201509623e-10,0.11224537200273087,0.0,0.0,0.0,0.0,0.32999999988124307,0.6699999999055724,1.1855090365238696e-10,9.422159600511025e-11,2.0612466715541273e-13,2.453538834344206e-11,6.524909017870034e-22,4.9983845978728655e-17,3.382406612805585e-17,2.2483765345338653e-20,1.5578087213166483e-22,2.3204043483010454e-17,3.402863778761188e-17,1.8900799360526467e-24,3.473411973671885e-27,1.9697940096238117e-35,1.92612576290958e-31,4.750135419098514e-20,6.4659970238235555e-18,2.2343672816049717e-32,3.6379097167500414e-35,5.763510079066942e-42,1.816209075870162e-36,2.2170306485669357e-49,2.4481440386046848e-54,1.538851694619311e-46,4.890275247427305e-49,2.7852454597974066e-55,5.210011260180693e-63,1.2296008760760822e-66,1.732311323447631e-65,1.847225362062908e-64,4.0623923741424724e-64,1.5692767404749682e-70,3.702888616406744e-77,1.879483226310295e-72,2.2558216940643595e-75
2.392880557941273e-10,0.11224537200327193,0.0,0.0,0.0,0.0,0.32999999985571177,0.6699999998848616,1.439940888542614e-10,1.1484423910254792e-10,2.9419394292516415e-13,2.9443989138468225e-11,9.312778517407807e-22,8.252793759493367e-17,5.879934843864856e-17,4.41672375438532e-20,2.7695440937353064e-22,3.605504625879023e-17,5.0329312216734005e-17,3.9305003023986845e-24,8.515157238944963e-27,4.829065928612907e-35,5.486940435851636e-31,8.016554573290116e-20,1.1118532211108584e-17,4.7290076887377417e-32,9.047699204002226e-35,1.4130974433573315e-41,4.452994684989417e-36,7.631882923121884e-49,1.106248075700237e-53,4.4350369517154054e-46,1.613114687790572e-48,9.354159658907996e-55,2.27907834335479e-62,4.6709124553268326e-66,6.96333801738228e-65,7.425283318937247e-64,1.869236737203188e-63,7.265223148728716e-70,2.0606571810829693e-76,9.679522488352469e-72,1.161821951186824e-74
2.816291695731583e-10,0.112245372003798,0.0,0.0,0.0,0.0,0.32999999983018047,0.6699999998640166,1.6942543089190805e-10,1.3558928715461906e-10,3.940984172421979e-13,3.423018039950074e-11,1.2475299219765808e-21,1.2596514914805952e-16,9.330913603862973e-17,7.829732314975403e-20,4.494045778116096e-22,5.2345798808521006e-17,6.985178470878092e-17,7.280594864653253e-24,1.818586966355758e-26,1.0313568286880161e-34,1.3346221735765664e-30,1.2347706954339003e-19,1.7449842476584022e-17,8.912516155221176e-32,1.9594588957697217e-34,3.0182111770373655e-41,9.511097650850808e-36,2.1741731954702165e-48,4.014065736468885e-53,1.0908470449683385e-45,4.460516823785748e-48,2.623029933985766e-54,8.035519438959333e-62,1.5436887119817968e-65,2.320667161910776e-64,2.474620691961598e-63,6.814625055805707e-63,2.658757657158777e-69,8.945315421026739e-76,3.89588122262817e-71,4.6763494949826424e-74
3.2397028335218937e-10,0.11224537200430951,0.0,0.0,0.0,0.0,0.32999999980464917,0.6699999998430418,1.9484625669695647e-10,1.5645358260815397e-10,5.045098046184275e-13,3.889711972084345e-11,1.5970423350773784e-21,1.814525874630149e-16,1.3856980400779288e-16,1.2874608240554337e-19,6.824286980426738e-22,7.231636733890032e-17,9.261414841305106e-17,1.239987339440191e-23,3.5205635254036014e-26,1.9965975153140382e-34,2.9096135629763863e-30,1.7793165829434477e-19,2.5623191731369037e-17,1.5445886465519635e-31,3.84715117635861e-34,5.84327214176738e-41,1.841356500044465e-35,5.479271037188004e-48,1.2603880198223908e-52,2.405165782978718e-45,1.0959950698017268e-47,6.521174722013066e-54,2.494710687297398e-61,4.391484543229768e-65,6.825387796154688e-64,7.278200503449765e-63,2.1811556819746087e-62,8.536933605488335e-69,3.4024659103345696e-75,1.3593497483905573e-70,1.63171737693008e-73
3.663113971312204e-10,0.11224537200480683,0.0,0.0,0.0,0.0,0.32999999977911787,0.6699999998219413,2.202576843964762e-10,1.7743414822493793e-10,6.243088402779638e-13,4.3447784388577634e-11,1.9762719828066236e-21,2.49966123387275e-16,1.956224152970187e-16,1.9970911273579633e-19,9.850533214535564e-22,9.616974707463182e-17,1.186334169016751e-16,1.9795551298380062e-23,6.317812272989007e-26,3.583008670846848e-34,5.830181796683909e-30,2.4370312234475536e-19,3.5760300264896856e-17,2.509610000341028e-31,7.003947308507502e-34,1.048657272969055e-40,3.3045775179285613e-35,1.2549574897698674e-47,3.514905402807362e-52,4.875533421645607e-45,2.459800450607838e-47,1.4783728089906591e-53,6.992874801271015e-61,1.137927446374479e-64,1.8049651800163794e-63,1.9247133034405644e-62,6.3025870790655415e-62,2.4744675267351336e-68,1.1721968749170965e-74,4.2702702233651326e-70,5.1260189880692566e-73
4.2521677140464857e-10,0.11224537200547603,0.0,0.0,0.0,0.0,0.3299999997435985,0.6699999997923843,2.5559652925033027e-10,2.0681050922276872e-10,8.047386664404863e-13,4.959071490838299e-11,2.5474315965836775e-21,3.6856430546244435e-16,2.9635365573545917e-16,3.409954882548368e-19,1.5386809501818008e-21,1.36149912698471e-16,1.60279813495799e-16,3.490447080817912e-23,1.2911039359242093e-25,7.322265014610455e-34,1.3749637467005734e-29,3.540240822196447e-19,5.3307263029501624e-17,4.535895563288916e-31,1.4613446807094117e-33,2.1431541391157433e-40,6.753617294041471e-35,3.5231559106951934e-47,1.2697792280074424e-51,1.169730623560474e-44,6.766124123652578e-47,4.1162156497214913e-53,2.631311506487293e-60,3.781796158762687e-64,6.204840027279629e-63,6.616505459342831e-62,2.4767432474975578e-61,9.764878911000396e-68,6.171362292454861e-74,1.8881961325891243e-69,2.2666592348474777e-72
4.841221456780767e-10,0.11224537200611995,0.0,0.0,0.0,0.0,0.32999999970807903,0.6699999997626015,2.9092146657334636e-10,2.36398762518606e-10,9.990514442202688e-13,5.5521744692526334e-11,3.162538631280495e-21,5.161156189066646e-16,4.239806336254589e-16,5.435114381070791e-19,2.2685617027803017e-21,1.8442633677391156e-16,2.0830464253264719e-16,5.707003588037276e-23,2.4064051853033876e-25,1.3647571662861828e-33,2.9151875708604565e-29,4.858668219628637e-19,7.503635374088091e-17,7.600708118255873e-31,2.781161407856925e-33,3.994666496196764e-40,1.2588213016522496e-34,8.6854929857513e-47,3.886840973801314e-51,2.524302990604641e-44,1.6577316293930977e-46,1.018619412515154e-52,8.450667925936041e-60,1.0593875321970334e-63,1.7924830789980066e-62,1.911410267705682e-61,8.342771285331096e-61,3.30311033292714e-67,2.7521258702421145e-73,7.555549324433758e-69,9.070338675304547e-72
5.430275199515048e-10,0.11224537200673958,0.0,0.0,0.0,0.0,0.3299999996725596,0.6699999997326024,3.2623453695403703e-10,2.6619157895202166e-10,1.2052045280454829e-12,6.124820306394787e-11,3.8151269543913475e-21,6.944055056875826e-16,5.804957048548204e-16,8.209740501312469e-19,3.198914442170722e-21,2.413735784498324e-16,2.6274942659598274e-16,8.800652682458126e-23,4.172380192552501e-25,2.3663141098103736e-33,5.673748715768819e-29,6.384912644328417e-19,1.010783061263437e-16,1.200830343382402e-30,4.922831315246092e-33,6.926456590323016e-40,2.182705192438265e-34,1.926352460755397e-46,1.0348914477262909e-50,4.999012147504542e-44,3.672960466021731e-46,2.2747870224101807e-52,2.339521657314836e-59,2.623482119693631e-63,4.540714970803639e-62,4.8419872219981945e-61,2.3962396554656597e-60,9.515780386749509e-67,9.682590221453001e-73,2.452694618753649e-68,2.9445044325492916e-71
6.01932894224933e-10,0.1122453720073359,0.0,0.0,0.0,0.0,0.3299999996370402,0.6699999997023955,3.6153750066721076e-10,2.9618183395952504e-10,1.421435876918195e-12,6.677721475724114e-11,4.499618706139526e-21,9.049759475489959e-16,7.676557682885664e-16,1.1879029030111958e-18,4.3540686936007576e-21,3.0731644733694933e-16,3.236543914734859e-16,1.295442468490616e-22,6.825663159546796e-25,3.871104482673485e-33,1.0297381598180748e-28,8.108749631012213e-19,1.31508038540074e-16,1.810121368066197e-30,8.218125186163315e-33,1.1331425780532474e-39,3.5708273513796347e-34,3.925188214745e-46,2.476812830730002e-50,9.227946723994769e-44,7.495838064517518e-46,4.6721149411637e-52,5.7914699047308624e-59,5.96244324184475e-63,1.0467042356863574e-61,1.1161529601663164e-60,6.110663118487062e-60,2.431875048988639e-66,2.933673835615367e-72,6.952841937129616e-68,8.347181297964323e-71
6.608382684983611e-10,0.11224537200790992,0.0,0.0,0.0,0.0,0.32999999960152077,0.6699999996719894,3.9683184652799446e-10,3.263626746632699e-10,1.6462551905987427e-12,7.211563282597302e-11,5.211296240470355e-21,1.1491328786654362e-15,9.869853199893714e-16,1.65946489718029e-18,5.758290588227835e-21,3.825313863791274e-16,3.9105807580672583e-16,1.83610621570221e-22,1.0650520985603018e-24,6.0403505877782054e-33,1.7659152770188135e-28,1.001825372545478e-18,1.663506879680677e-16,2.62616518598499e-30,1.3081044808400466e-32,1.7681569652611815e-39,5.5719265302536235e-34,7.474600971451914e-46,5.447395245178175e-50,1.6089870913581008e-43,1.430904945198969e-45,8.965730618795958e-52,1.3135488005155204e-58,1.2583439444231905e-62,2.234440700204405e-61,2.3826970937663305e-60,1.4212326823286933e-59,5.665584632601327e-66,7.94994356882268e-72,1.7668909808708667e-67,2.1212600656839673e-70
7.197436427717893e-10,0.11224537200846242,0.0,0.0,0.0,0.0,0.32999999956600135,0.6699999996413922,4.321188461187999e-10,3.5672746836346624e-10,1.878389626551635e-12,7.727009014876631e-11,5.946130288377539e-21,1.4279932949919753e-15,1.2398222787326463e-15,2.25141231627347e-18,7.435885716904472e-21,4.672561100734927e-16,4.649976374937193e-16,2.522205648547149e-22,1.5978765177053643e-24,9.062239928203837e-33,2.888897318854729e-28,1.2100370058873742e-18,2.0559213887907602e-16,3.691037493365127e-30,2.0012598085077408e-32,2.652783195799554e-39,8.359620256825494e-34,1.3464532872359808e-45,1.1188255966064326e-49,2.6753732877797463e-43,2.5847186016887198e-45,1.626702593643204e-51,2.776581548512808e-58,2.487317856514371e-62,4.468321451999476e-61,4.7648000351858434e-60,3.073373376493823e-59,1.2268873642309323e-65,1.976836661022442e-71,4.1355783771588765e-67,4.9650761689538596e-70
7.786490170452175e-10,0.11224537200899432,0.0,0.0,0.0,0.0,0.3299999995304819,0.6699999996106111,4.673995732890641e-10,3.8726984213596533e-10,2.11676427954355e-12,8.224695982839531e-11,6.700718164752321e-21,1.7425019906429513e-15,1.5273311418771672e-15,2.97994255296028e-18,9.411079094131452e-21,5.6169292383839e-16,5.455086254264542e-16,3.374586586586213e-22,2.319385729076138e-24,1.315425365722508e-32,4.542800085191596e-28,1.4341776176209169e-18,2.4918605372245523e-16,5.050719120710302e-30,2.96134367072867e-32,3.850692230487246e-39,1.2134553284836357e-33,2.3152911106279133e-45,2.1695736773728723e-49,4.274989779435184e-43,4.458260703974644e-45,2.816450478696353e-51,5.534466383611655e-58,4.6584077794664996e-62,8.456214356914654e-61,9.017299454958023e-60,6.256293681016412e-59,2.5005404817432256e-65,4.58135658813752e-71,9.046375843818962e-67,1.0860977853987219e-69
8.375543913186456e-10,0.11224537200950634,0.0,0.0,0.0,0.0,0.3299999994949625,0.6699999995796532,5.026749487521318e-10,4.1798362573931227e-10,2.360457538761219e-12,8.705241228424341e-11,7.472142448325184e-21,2.093470356664897e-15,1.85054155671975e-15,3.861677252850053e-18,1.1708138477085807e-20,6.660166871122144e-16,6.326253168478009e-16,4.414747928727332e-22,3.2730331762304386e-24,1.856283923506572e-32,6.905932594611418e-28,1.672912557988614e-18,2.9706167161311927e-16,6.755009515423025e-30,4.2588162099833683e-32,5.434035783469768e-39,1.7124095600050848e-33,3.8266980663600136e-45,4.006673896856972e-49,6.602229612471494e-43,7.392420303184858e-45,4.6853821621801007e-51,1.0495150730095065e-57,8.345361833166009e-62,1.52756196291012e-60,1.6289191664948629e-59,1.2099847333651265e-58,4.8412522194528935e-65,1.000263133435145e-70,1.8709445223166353e-66,2.2462560345997674e-69
8.964597655920738e-10,0.11224537200999933,0.0,0.0,0.0,0.0,0.3299999994594431,0.6699999995485251,5.379457535168217e-10,4.4886288271680906e-10,2.6086876419748392e-12,9.169238414787096e-11,8.257928417962073e-21,2.4815879112478704e-15,2.2103572628651467e-15,4.913552891827201e-18,1.4351274393885095e-20,7.803770912572206e-16,7.263805388432144e-16,5.664700757673419e-22,4.507700702719562e-24,2.556523165377275e-32,1.0196575297556966e-27,1.9249538718509514e-18,3.491287792770292e-16,8.857560514171879e-30,5.975759588618438e-32,7.48397957634128e-39,2.3584022856931185e-33,6.111886843062448e-45,7.092434623322386e-49,9.901182811819288e-43,1.1848088256945897e-44,7.530969017235439e-51,1.9061247391038248e-57,1.4376136665357154e-61,2.650597659332527e-60,2.8264718917552263e-59,2.2387582064820807e-58,8.965848611823027e-65,2.0742322731240755e-70,3.6868230781444366e-66,4.426436246930478e-69
9.999999999999999e-10,0.11224537201093084,0.0,0.0,0.0,0.0,0.3299999993970092,0.6699999994934173,5.999335234722e-10,5.035242440849579e-10,3.0540028821340565e-12,9.946451591329633e-11,9.667598284358668e-21,3.2556065304329244e-15,2.9339456595114548e-15,7.22731633074677e-18,1.9909643098539908e-20,1.006106273596244e-15,9.073628679240649e-16,8.438768213756933e-22,7.527118804846081e-24,4.268982820414572e-32,1.905679574471764e-27,2.39651782165221e-18,4.504874592382994e-16,1.369519513384922e-29,1.0304942683300665e-31,1.249724506744859e-38,3.938218346526475e-33,1.2994536817446474e-44,1.782604915420787e-48,1.9013267290691887e-42,2.536022708884964e-44,1.6189129491191713e-50,5.0128781474076203e-57,3.4574808567459806e-61,6.450898742325675e-60,6.878937291512084e-59,6.079536901320825e-58,2.438322583175575e-64,6.849572569321107e-70,1.1170192220948053e-65,1.3411219456931259e-68
1.01427051413893e-09,0.11224537201093084,0.0,0.0,0.0,0.0,0.3299999993884042,0.6699999994857843,6.084762644460901e-10,5.110950036769381e-10,3.116142398055553e-12,1.0049869989816574e-10,9.864304346680702e-21,3.371582891235176e-15,3.042952849181613e-15,7.596934195178155e-18,2.0772818473919587e-20,1.0397143064157116e-15,9.33932032266637e-16,8.884358354849755e-22,8.042889019035968e-24,4.5615015959403996e-32,2.066262532011523e-27,2.4640818270749255e-18,4.654119846686866e-16,1.4491104255974472e-29,1.1059234581373494e-31,1.3353606185642572e-38,4.208081037214768e-33,1.4328003802741076e-44,2.0077379087766558e-48,2.069138210517137e-42,2.798913721587675e-44,1.7876712042487569e-50,5.679356784261508e-57,3.872489505972171e-61,7.236285711027728e-60,7.716437895289945e-59,6.916053725747829e-58,2.774313774063613e-64,7.980228305872517e-70,1.288223315969457e-65,1.5466763650828142e-68
1.1203001878311006e-09,0.11224537201171082,0.0,0.0,0.0,0.0,0.32999999932446916,0.6699999994287972,6.719438512664569e-10,5.676142517795209e-10,3.582603493279245e-12,1.0791402182597701e-10,1.1340912710713204e-20,4.304732422425476e-15,3.924637730535714e-15,1.0769337033536826e-17,2.797899252909355e-20,1.308569063112716e-15,1.1437366225273618e-15,1.2729372935648664e-21,1.278893709681385e-23,7.25322239042727e-32,3.641422682205367e-27,2.9831246790476213e-18,5.832434861414117e-16,2.153973482899359e-29,1.8156024620040892e-31,2.1233783464085868e-38,6.691339803529465e-33,2.8423390718483303e-44,4.618420784471952e-48,3.7460677791280666e-42,5.593629401117791e-44,3.585159488971403e-50,1.364201974536548e-56,8.597304612827694e-61,1.621603518991461e-59,1.729203249867678e-58,1.7106879400571655e-57,6.870342126058845e-64,2.344808555690171e-69,3.515602446606575e-65,4.220973453712681e-68
1.2263298615232711e-09,0.11224537201243918,0.0,0.0,0.0,0.0,0.32999999926053414,0.6699999993713505,7.354044217095462e-10,6.245861554388831e-10,4.055964042142164e-12,1.1487666734105769e-10,1.2839361761199814e-20,5.3651645895529176e-15,4.9349477324236314e-15,1.4767871575393228e-17,3.6683376933212626e-20,1.6114811864395296e-15,1.375505330641381e-15,1.761520759693193e-21,1.946030298976855e-23,1.1036891914573024e-31,6.084253473935598e-27,3.5282412371000655e-18,7.127522326008501e-16,3.088751080189607e-29,2.8496867969911428e-31,3.2310810171497027e-38,1.0182013982637474e-32,5.289515042006614e-44,9.794579588649933e-48,6.424321886855689e-42,1.0487317986455425e-43,6.741048754655642e-50,3.0077134382506817e-56,1.76870640452599e-60,3.3627683292673218e-59,3.58590258451701e-58,3.872333589174239e-57,1.5566573645389677e-63,6.14058196568011e-69,8.672753862260535e-65,1.041294408351758e-67
1.3323595352154417e-09,0.11224537201311936,0.0,0.0,0.0,0.0,0.329999999196599,0.6699999993134738,7.988596938175546e-10,6.819828295985065e-10,4.5345045227646465e-12,1.2141452234540447e-10,1.4354208235504136e-20,6.554418477322018e-15,6.076466720210975e-15,1.9698735113721385e-17,4.7027340748346876e-20,1.94880644257497e-15,1.6293875578785677e-15,2.368264971468646e-21,2.854780996153487e-23,1.6190882960022748e-31,9.725880123850963e-27,4.094571281931676e-18,8.531456155476097e-16,4.298494080887786e-29,4.308323685939799e-31,4.739969053020098e-38,1.4936934113079624e-32,9.341236002964902e-44,1.9469935671193578e-47,1.053301471528128e-41,1.865718800512774e-43,1.202155772877369e-49,6.202169816596605e-56,3.438341598207592e-60,6.5736344254437185e-59,7.009825508576334e-58,8.181487858732014e-57,3.291472612332115e-63,1.4829932445959791e-68,1.981094187467392e-64,2.3786179800927357e-67
1.4383892089076123e-09,0.11224537201375433,0.0,0.0,0.0,0.0,0.3299999991326639,0.6699999992551942,8.623109943588576e-10,7.397780811910191e-10,5.016897084374013e-12,1.2755378068898763e-10,1.5881248732330158e-20,7.873688247325608e-15,7.351362183933684e-15,2.5669157702546623e-17,5.915228261529767e-20,2.320826977768294e-15,1.9055221530253627e-15,3.1074375557581726e-21,4.0605007173571225e-23,2.302914376671951e-31,1.497857676519365e-26,4.678048777055155e-18,1.0036396462644773e-15,5.832214654852167e-29,6.310570059231885e-31,6.741958775181011e-38,2.124575416265021e-32,1.5790514832099852e-43,3.6690816886331455e-47,1.6628327012847124e-41,3.1769946914211985e-43,2.0513217767143894e-49,1.2115945641371179e-55,6.35053427081629e-60,1.2219148849975911e-58,1.3029950083442772e-57,1.635738093298494e-56,6.585138466074558e-63,3.368099406479806e-68,4.258270427522452e-64,5.112760485354577e-67
