Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407)
0.0008179747656492674,0.11213779860869381,0.0,0.0,0.0,0.0,0.32301512290827655,0.6647471871128633,0.00016950886149432335,0.00035116866668816383,1.3106945968282198e-06,3.7184287547869503e-07,4.149080620531807e-15,1.7271450685327583e-06,0.0019730062291869995,0.005873945641785235,0.0018236718783563568,1.6674715688629344e-07,1.8927560722722936e-07,2.921122174897223e-07,2.142690832902727e-06,1.2152432686769456e-14,0.0009723451999881855,8.61017133470003e-10,3.468305137486385e-09,1.3264903589871007e-08,0.00010802825956705177,1.6115598949792474e-15,2.9290949007737664e-15,3.9602125646805437e-11,1.1485309839948564e-11,1.0348085722010658e-10,1.39295740135905e-06,9.237577913147383e-13,5.432008929232408e-13,1.3265458169731104e-17,2.8975592294811854e-16,3.0898376651644473e-15,2.6950681233427856e-08,1.0879220335810118e-14
0.0008235671251414731,0.11213649882169513,0.0,0.0,0.0,0.0,0.32292945490999003,0.6646791564439342,0.00017009008324049245,0.0003533483000768731,1.3150694213420445e-06,3.7420358493208763e-07,4.162929430055111e-15,1.7397581091735912e-06,0.0019904342485335797,0.005953311316080106,0.001846052093028046,1.6752815702506977e-07,1.9088336991114566e-07,2.953669166165693e-07,2.166372852662647e-06,1.228674705231629e-14,0.000989748863199971,8.693325693282065e-10,3.497779740577087e-09,1.351441352604523e-08,0.00011070704675222105,1.6524033283837403e-15,2.9855499194679612e-15,4.072377440839332e-11,1.1856205203471291e-11,1.066848953015534e-10,1.444228470524128e-06,9.577588669184166e-13,5.651323595312844e-13,1.3839251518740483e-17,3.023567025434108e-16,3.2242071820953405e-15,2.829524445371471e-08,1.1420945556862964e-14
0.0008291594846336789,0.11213519266264681,0.0,0.0,0.0,0.0,0.3228432555370021,0.6646106195900011,0.00017066998507265133,0.000355529772597159,1.3194322932677676e-06,3.765672333448157e-07,4.1767404035473434e-15,1.7524036906708954e-06,0.0020078759862017966,0.00603328809529308,0.0018685456886335244,1.6830861728844597e-07,1.9249786049005428e-07,2.9863692560951373e-07,2.1901613144119365e-06,1.2421665111758562e-14,0.00100734425350361,8.776825682765716e-10,3.5273641177373544e-09,1.376710011225856e-08,0.00011343441639155188,1.69402298410255e-15,3.0428484588458736e-15,4.18697947838315e-11,1.2236737686460727e-11,1.0996834783029042e-10,1.4970445309297967e-06,9.927845235414392e-13,5.878035724976766e-13,1.443409125580887e-17,3.154229617311465e-16,3.3635403814305347e-15,2.9697753172882687e-08,1.1985950490095542e-14
0.0008347518441258846,0.11213388016092805,0.0,0.0,0.0,0.0,0.3227565241788251,0.6645415749193786,0.00017124857186891863,0.00035771310067539837,1.3237832399522681e-06,3.789338457600752e-07,4.190513627578006e-15,1.7650818033192552e-06,0.002025330963321404,0.006113877969213201,0.0018911521727942014,1.6908854491628538e-07,1.9411909323141166e-07,3.019222292998443e-07,2.2140560189258197e-06,1.255718573517978e-14,0.001025132229905744,8.860671214981953e-10,3.557058260311093e-09,1.4022985323241745e-08,0.00011621093494809385,1.7364289652971955e-15,3.1009997372321464e-15,4.304055827277338e-11,1.262709897778862e-11,1.133327203926081e-10,1.5514421863673796e-06,1.0288590354638604e-12,6.112347024513446e-13,1.5050616112237836e-17,3.2896896557017307e-16,3.5079893798744265e-15,3.1160325064723836e-08,1.2575082092519204e-14
0.0008403442036180904,0.11213256134627272,0.0,0.0,0.0,0.0,0.32266926022938924,0.6644720208010337,0.00017182584834547228,0.00035989830048214984,1.3281222874150289e-06,3.813034471807339e-07,4.204249184514827e-15,1.7777924367304097e-06,0.0020427987028834743,0.006195082928150788,0.0019138710474859739,1.698679470510943e-07,1.95747082371183e-07,3.0522281226916135e-07,2.2380567650935844e-06,1.2693307781967318e-14,0.0010431136497977475,8.944862387519912e-10,3.5868622144225214e-09,1.4282091183662011e-08,0.00011903717158037222,1.779631457553438e-15,3.1600131396180794e-15,4.423643947574298e-11,1.3027483479666072e-11,1.1677953918265141e-10,1.6074586770693205e-06,1.0660070990299419e-12,6.354463402038236e-13,1.5689480252766475e-17,3.430093288091666e-16,3.657710023079521e-15,3.268514183682262e-08,1.3189212737802229e-14
0.0008459365631102962,0.11213123624877012,0.0,0.0,0.0,0.0,0.3225814630870963,0.6644019556046318,0.0001724018190633423,0.0003620853879462716,1.332449460571217e-06,3.8367606216094866e-07,4.217947153229436e-15,1.7905355797373179e-06,0.0020602787297310274,0.006276904962864093,0.0019367018090394594,1.7064683074473598e-07,1.973818418037817e-07,3.085386590361293e-07,2.262163349912483e-06,1.2830030100777487e-14,0.0010612893689370293,9.029398864901727e-10,3.6167758995960603e-09,1.4544439698100885e-08,0.00012191369811777233,1.8236407184970824e-15,3.2198980272791955e-15,4.5457816079942014e-11,1.3438088257661243e-11,1.2031035059993335e-10,1.6651318866031211e-06,1.104253837219954e-12,6.604595051544238e-13,1.6351353682905016e-17,3.5755902504863723e-16,3.81286198334629e-15,3.4274450776195275e-08,1.3829240817546714e-14
0.0008515289226025019,0.11212990489886639,0.0,0.0,0.0,0.0,0.32249313215486836,0.6643313777005818,0.0001729764884349099,0.0003642743787670937,1.3367647830934065e-06,3.8605171512618416e-07,4.231607608660066e-15,1.803311220428325e-06,0.002077770570552027,0.006359346064487118,0.0019596439481431058,1.7142520296268154e-07,1.99023385140221e-07,3.1186975376968645e-07,2.2863755673228223e-06,1.2967351522929103e-14,0.0010796602414286853,9.114280566681001e-10,3.646799306731376e-09,1.4810052831625049e-08,0.00012484108903468213,1.86846707416467e-15,3.2806638080401008e-15,4.6705068870203926e-11,1.3859113006624511e-11,1.2392672124820448e-10,1.724500348763773e-06,1.1436248042209828e-12,6.862956488043385e-13,1.70369224073036e-17,3.7263339069754777e-16,3.97360880181491e-15,3.5930566323000013e-08,1.449609136052455e-14
0.0008571212820947077,0.11212856732736254,0.0,0.0,0.0,0.0,0.32240426684019663,0.6642602854600854,0.0001735498607280679,0.00036646528842256145,1.341068277485023e-06,3.8843043047059786e-07,4.245230622044079e-15,1.816119346301886e-06,0.002095273753872367,0.006442408224459929,0.0019826969498463903,1.7220307058938065e-07,2.0067172598298787e-07,3.152160803736875e-07,2.3106932090268844e-06,1.3105270867047898e-14,0.0010982271197058724,9.199507522090296e-10,3.6769324596159287e-09,1.5078952598595193e-08,0.00012781992142483196,1.914120933928904e-15,3.342320056481927e-15,4.797858170668897e-11,1.4290760197979027e-11,1.276302388492494e-10,1.7856032544918842e-06,1.1841459900147761e-12,7.129766610986493e-13,1.7746888733566442e-17,3.88248131992126e-16,4.140117963310979e-15,3.7655871672535735e-08,1.519071665808411e-14
0.0008627136415869135,0.1121272235654153,0.0,0.0,0.0,0.0,0.3223148665551876,0.6641886772551799,0.00017412194007188485,0.00036865813218083177,1.345359965249118e-06,3.9081223219438245e-07,4.258816261451807e-15,1.8289599442026045e-06,0.0021127878100498675,0.006526093434460232,0.002005860293563884,1.7298044043427928e-07,2.023268775980096e-07,3.185776226814262e-07,2.3351160648073585e-06,1.3243786940872312e-14,0.001116990854510496,9.285079416297298e-10,3.7071752810394096e-09,1.535116098403788e-08,0.0001308507749754059,1.960612779008509e-15,3.4048763149122283e-15,4.927874151476759e-11,1.4733235015771465e-11,1.314225117393927e-10,1.8484804588059207e-06,1.2258438249749476e-12,7.405248783510513e-13,1.8481971659253013e-17,4.0441933376657554e-16,4.312560989872777e-15,3.945282040592932e-08,1.5914096898567387e-14
0.0008683060010791192,0.11212587364453742,0.0,0.0,0.0,0.0,0.32222493071660585,0.6641165514587825,0.000174692730462008,0.0003708529251103067,1.349639866770995e-06,3.9319714420504197e-07,4.272364591415396e-15,1.841833000409493e-06,0.00213031227126986,0.006610403686336379,0.0020291334530814576,1.737573192360009e-07,2.0398885299003996e-07,3.219543642028063e-07,2.3596439217229107e-06,1.3382898536691444e-14,0.0011359522948747858,9.370996168882261e-10,3.737527759507732e-09,1.5626699936729893e-08,0.00013393423194025617,2.007953159862903e-15,3.46834218335578e-15,5.060593829625695e-11,1.518674533348516e-11,1.3530516897199442e-10,1.913172487737261e-06,1.2687451844660518e-12,7.689630873252e-13,1.92429070606449e-17,4.21163464080755e-16,4.4911134900989136e-15,4.1323938149907865e-08,1.666724081850733e-14
0.000873898360571325,0.11212451759659753,0.0,0.0,0.0,0.0,0.3221344587459149,0.6640439064447359,0.00017526223576465414,0.00037304968208591344,1.3539080014005163e-06,3.955851903855893e-07,4.285875673189339e-15,1.8547385007359032e-06,0.0021478466715408387,0.00669534097204322,0.0020525158965627338,1.74533713666284e-07,2.056576651700084e-07,3.2534628818218045e-07,2.3842765644498726e-06,1.3522604433282857e-14,0.0011551122881022892,9.457257753797012e-10,3.767989900482562e-09,1.5905591450757337e-08,0.00013707087711319556,2.056152710581614e-15,3.5327274264675465e-15,5.196056510073601e-11,1.565150185815468e-11,1.3927986120272643e-10,1.9797205452862113e-06,1.3128773934565537e-12,7.983145317415717e-13,2.003044801308958e-17,4.38497381620467e-16,4.6759552380619546e-15,4.3271824265865e-08,1.7451186360739392e-14
0.0008794907200635307,0.11212315545381905,0.0,0.0,0.0,0.0,0.3220434500693176,0.6639707405878509,0.00017583045972163847,0.0003752484177985287,1.35816438758011e-06,3.9797639427082795e-07,4.299349565155339e-15,1.8676764304328935e-06,0.0021653905466912553,0.006780907283578303,0.0020760070865566294,1.753096303348588e-07,2.0733332681769783e-07,3.2875337776621986e-07,2.409013775555913e-06,1.3662903397464516e-14,0.0011744716797484533,9.543863875387955e-10,3.798561629834244e-09,1.6187857481598082e-08,0.00014026129780087118,2.1052221365694277e-15,3.5980417703027325e-15,5.3343018018315185e-11,1.612771805534792e-11,1.4334826010731387e-10,2.0481665203857734e-06,1.35826823113694e-12,8.286029198393447e-13,2.0845365163981754e-17,4.564383442101916e-16,4.867270264084716e-15,4.52991535686077e-08,1.826700134279478e-14
0.0008850830795557365,0.112121787248781,0.0,0.0,0.0,0.0,0.321951904117792,0.6638970522639495,0.00017639740595476168,0.0003774491467629939,1.3624090427464682e-06,4.0037077933079966e-07,4.312786322511495e-15,1.8806467743126304e-06,0.0021829434343674857,0.0068671046129189055,0.0020996064800065826,1.7608507579346615e-07,2.0901585037240747e-07,3.3217561579989183e-07,2.4338553351127405e-06,1.3803794181898495e-14,0.0011940313136018345,9.63081444783515e-10,3.829242932341151e-09,1.6473519952816825e-08,0.00014350608379488727,2.155172213690383e-15,3.664295009354117e-15,5.475369618839999e-11,1.6615610142908946e-11,1.4751205860392284e-10,2.1185529938684616e-06,1.4049459355398615e-12,8.598524289343379e-13,2.1688446950273135e-17,4.7500401407884e-16,5.06524691089208e-15,4.7408678075192704e-08,1.9115784141140204e-14
0.0008906754390479423,0.11212041301441766,0.0,0.0,0.0,0.0,0.32185982032712807,0.6638228398499065,0.00017696307796940267,0.00037965188332288435,1.366641983414099e-06,4.027683690158741e-07,4.3261859975367425e-15,1.893649516852458e-06,0.0022005048740315033,0.006953934951962364,0.0021233135282598095,1.7686005653913928e-07,2.1070524828796625e-07,3.356129848835194e-07,2.4588010208795988e-06,1.39452755261316e-14,0.0012137920316655248,9.71810940055431e-10,3.860033798438524e-09,1.6762600829289312e-08,0.00014680582734413525,2.2060138018330704e-15,3.731497099108764e-15,5.619300176737119e-11,1.711539722910354e-11,1.5177297169626183e-10,2.190923245454269e-06,1.4529392081742867e-12,8.920877120466811e-13,2.2560499931763704e-17,4.942124655675243e-16,5.2700779158034645e-15,4.960322878406989e-08,1.9998664383130283e-14
0.000896267798540148,0.11211903278401807,0.0,0.0,0.0,0.0,0.3217671981379605,0.6637481017236937,0.00017752747915920547,0.00038185664165815486,1.3708632252727302e-06,4.0516918646611697e-07,4.339548639898907e-15,1.9066846420587996e-06,0.002218074406959839,0.007041400292466512,0.002147127677077878,1.7763457901788632e-07,2.1240153269250544e-07,3.390654674906406e-07,2.483850608325623e-06,1.4087346156721976e-14,0.0012337546741380768,9.805748454824353e-10,3.890934156637514e-09,1.705512202818999e-08,0.00015016112312654528,2.2577578314223188e-15,3.799657952141849e-15,5.766133992445821e-11,1.762730122386625e-11,1.5613273581204335e-10,2.2653212607405132e-06,1.5022772186609094e-12,9.253339052177154e-13,2.3462349155545487e-17,5.140821935001206e-16,5.481960499993078e-15,5.1885717484919505e-08,2.0916803650241392e-14
0.0009018601580323538,0.11211764659122524,0.0,0.0,0.0,0.0,0.32167403699580094,0.6636728362644186,0.0001780906128096927,0.00038406343579132054,1.3750727831070917e-06,4.075732547780342e-07,4.352874296401094e-15,1.9197521335836355e-06,0.002235651576243656,0.007129502625990155,0.002171048366648863,1.7840864962818416e-07,2.1410471549233207e-07,3.425330457977135e-07,2.509003870474768e-06,1.423000478635989e-14,0.0012539200793944421,9.893731515732988e-10,3.921943987120891e-09,1.7351105437839438e-08,0.00015357256822003405,2.31041530438418e-15,3.868787559388067e-15,5.915911884605125e-11,1.8151546849931247e-11,1.6059310913978211e-10,2.341791738190786e-06,1.5529896093669692e-12,9.59616632459173e-13,2.4394838399980797e-17,5.346321190408956e-16,5.701096430953211e-15,5.4259138599586295e-08,2.1871396196441042e-14
0.0009074525175245596,0.11211625447003687,0.0,0.0,0.0,0.0,0.32158033635106914,0.6635970418523677,0.00017865248210129179,0.000386272279590891,1.3792706708765245e-06,4.0998059703142e-07,4.3661630112336335e-15,1.9328519748538132e-06,0.0022532359267880995,0.007218243943836775,0.002195075031599173,1.7918227472404483e-07,2.158148086119746e-07,3.4601570176809905e-07,2.534260578196324e-06,1.4373250115515264e-14,0.0012742890839675012,9.982058476861472e-10,3.953063267975684e-09,1.765057298468321e-08,0.0001570407620738356,2.363997307332382e-15,3.9388960681447925e-15,6.068674970058347e-11,1.8688361778735497e-11,1.6515587244204793e-10,2.4203800961462317e-06,1.6051065000558614e-12,9.949620124508383e-13,2.5358830518519276e-17,5.55881597660393e-16,5.9276921074391724e-15,5.6726571054333724e-08,2.2863669675080466e-14
0.0009130448770167653,0.11211485645480444,0.0,0.0,0.0,0.0,0.3214860956591214,0.6635207168690466,0.000179213090113725,0.0003884831867775906,1.3834569017885271e-06,4.1239123602683754e-07,4.37941482620666e-15,1.9459841489254857e-06,0.002270827005312825,0.00730762623699863,0.00221920710100674,1.7995546061782252e-07,2.175318236555118e-07,3.4951341722191937e-07,2.5596205000107123e-06,1.451708083133616e-14,0.0012948625225294892,1.0070729073712329e-09,3.9842919297524755e-09,1.7953546539777957e-08,0.000160566306479241,2.418514996741232e-15,4.009993580233206e-15,6.22446466382427e-11,1.923797652668808e-11,1.698228283184521e-10,2.5011324798357397e-06,1.6586584925360436e-12,1.0313966657193594e-12,2.6355207800364563e-17,5.778504274645516e-16,6.161958648287578e-15,5.929118018381922e-08,2.3894885877856492e-14
0.0009186372365089711,0.11211345258023223,0.0,0.0,0.0,0.0,0.3213913143802772,0.6634438596972195,0.00017977243982914655,0.00039069617092896564,1.3876314882358328e-06,4.148051945369546e-07,4.392629780551226e-15,1.959148638565668e-06,0.0022884243603537983,0.007397651496100322,0.002243443998415857,1.807282135829282e-07,2.1925577202144611e-07,3.530261736731006e-07,2.5850834019284454e-06,1.466149560673561e-14,0.0013156412278729748,1.0159743199854902e-09,4.015629947503902e-09,1.826004794631307e-08,0.0001641498055393939,2.4739796012246877e-15,4.0820902848095e-15,6.383322679014225e-11,1.9800624479050317e-11,1.7459580163274343e-10,2.5840957683793385e-06,1.7136766753054293e-12,1.0689477199129952e-12,2.738487223850242e-17,6.005588555947113e-16,6.404111960663363e-15,6.195621966718059e-08,2.4966341488394274e-14
0.0009242295960011768,0.11211204288137774,0.0,0.0,0.0,0.0,0.32129599197984754,0.6633664687209513,0.00018033053413461317,0.000392911245481588,1.3917944418697055e-06,4.172224953189579e-07,4.4058079111512274e-15,1.972345426392685e-06,0.0023060275422641004,0.007488321711345111,0.002267785141851496,1.8150053985669775e-07,2.2098666512681618e-07,3.565539524496804e-07,2.610649047916737e-06,1.480649310303791e-14,0.0013366260308923109,1.0249100719978863e-09,4.0470772891135285e-09,1.8570099082365585e-08,0.00016779186563954085,2.5304024347753934e-15,4.155196522158964e-15,6.545291023016593e-11,2.0376542027363437e-11,1.7947664030896145e-10,2.6693175818128193e-06,1.7701926282098526e-12,1.1076428165178169e-12,2.844874588230196e-17,6.24027586416626e-16,6.6543728273840335e-15,6.472503349645384e-08,2.607936884514788e-14
0.0009298219554933826,0.11211062739365087,0.0,0.0,0.0,0.0,0.3212001279281584,0.6632885423256456,0.000180887375826074,0.00039512842373608763,1.3959457736540526e-06,4.1964316087591147e-07,4.418949252714539e-15,1.9855744947523848e-06,0.0023236361032156236,0.007579638872461868,0.0022922299438347953,1.822724456427359e-07,2.2272451407311905e-07,3.6009673473572844e-07,2.6363171996605174e-06,1.495207196862319e-14,0.0013578177605654287,1.0338801380881188e-09,4.0786338864813984e-09,1.8883721765181668e-08,0.00017149309541679623,2.5877948809532403e-15,4.2293225859488484e-15,6.710411997871604e-11,2.096596845402153e-11,1.844672145382789e-10,2.7568462881108565e-06,1.8282384271005446e-12,1.147510117978163e-12,2.95477711984057e-17,6.482777898931156e-16,6.9129669962021985e-15,6.760105797774431e-08,2.7235336716994178e-14
0.0009354143149855884,0.1121092061528131,0.0,0.0,0.0,0.0,0.3211037217005745,0.6632100788980839,0.00018144296761120853,0.00039734771886049206,1.400085493818075e-06,4.22067213694123e-07,4.432053837623367e-15,1.9988358257661134e-06,0.002341249597202127,0.007671604968651435,0.002316777811400289,1.8304393711286512e-07,2.2446932976997936e-07,3.636545013978695e-07,2.6620876162684174e-06,1.5098230837259958e-14,0.0013792172439351577,1.042884506306962e-09,4.1102997092214315e-09,1.9200937783700754e-08,0.0001752541057288758,2.6461683958173e-15,4.304478865191384e-15,6.878728199715506e-11,2.156914596282159e-11,1.8956941726847627e-10,2.846731010198327e-06,1.8878466484837848e-12,1.188578313252275e-12,3.068291136063139e-17,6.733311084818986e-16,7.180125253361179e-15,7.058782376553512e-08,2.843565109310265e-14
0.0009410066744777941,0.11210777919497715,0.0,0.0,0.0,0.0,0.32100677277752276,0.6631310768264674,0.00018199731211149438,0.0003995691438913129,1.4042136119229027e-06,4.244946762440981e-07,4.445121696145094e-15,2.012129401456036e-06,0.002358867580041281,0.007764221988535075,0.002341428146112594,1.8381502040959774e-07,2.2622112314338134e-07,3.6722723313174783e-07,2.6879600548167956e-06,1.5244968331190558e-14,0.001400825306090635,1.051923160777816e-09,4.142074716701662e-09,1.9521768957398958e-08,0.0001790755096232215,2.7055345212170447e-15,4.380675894527198e-15,7.05028251464006e-11,2.2186319817887055e-11,1.947851649817339e-10,2.9390216329788125e-06,1.949050374181936e-12,1.2308766245092975e-12,3.185515061006361e-17,6.992096655220213e-16,7.45608351302446e-15,7.36889579303379e-08,2.968175598288523e-14
