Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17)
0.0005528041176287198,0.11219089468426097,0.0,0.0,0.0,0.0,0.3265113407052674,0.6674704007281757,0.00013908674428947222,0.0002352925295919954,1.0793563968841116e-06,2.474526984675947e-07,3.4167644175945074e-15,1.1348497881528385e-06,0.0011594880218207572,0.002727630676217118,0.0009202842366425424,1.2422278802110588e-07,1.124676091139372e-07,1.5369543695708346e-07,1.134448538397858e-06,6.434110637172157e-15,0.0003471459962549504,4.735512060269238e-10,2.085149540113636e-09
0.0005662897247138698,0.11218847657833912,0.0,0.0,0.0,0.0,0.3263662661659461,0.6673635463585594,0.00014057874614965333,0.00023944141698368704,1.0907836537787243e-06,2.5186347179901753e-07,3.4529381137265722e-15,1.159090710661144e-06,0.001197347989637497,0.0028504573789884112,0.0009619814295990704,1.259334312516939e-07,1.1504331931927231e-07,1.594971780945062e-07,1.1771235876098555e-06,6.676145407844381e-15,0.00036941421253466607,4.870589471797632e-10,2.1350457845038423e-09
0.0005797753317990199,0.1121860117081315,0.0,0.0,0.0,0.0,0.32621855104323455,0.6672545069055031,0.00014205629253328598,0.00024355324904752195,1.1020923980731637e-06,2.5623784656586734e-07,3.4887366537350653e-15,1.1833707549403954e-06,0.001235347739318665,0.0029759335984005206,0.0010045226161312871,1.276285381589923e-07,1.1762201700997213e-07,1.6536552389016237e-07,1.2202751364759514e-06,6.920882682648205e-15,0.00039250927389477836,5.006193075847362e-10,2.185068364839657e-09
0.00059326093888417,0.11218350012912198,0.0,0.0,0.0,0.0,0.32606819940421944,0.667143275829068,0.00014351973522911413,0.0002476284310416438,1.1132852958447878e-06,2.605762583988593e-07,3.5241684772354493e-15,1.2076881207171157e-06,0.0012734757925198397,0.0031040649613621168,0.0010479067929154483,1.2930841836612307e-07,1.2020349061604067e-07,1.7129907371943956e-07,1.263892253350167e-06,7.168260461940286e-15,0.00041644025612877614,5.142294621307509e-10,2.235209350404949e-09
0.0006067465459693201,0.11218094190159342,0.0,0.0,0.0,0.0,0.3259152155001357,0.6670298469226624,0.00014496938864909148,0.0002516672876034513,1.1243647236267347e-06,2.648790580159155e-07,3.559241107273193e-15,1.2320407081667387e-06,0.0013117208636448828,0.003234856821701854,0.0010921328930131478,1.3097334383584935e-07,1.2278748365370938e-07,1.7729640988497158e-07,1.3079638770692654e-06,7.418216011510467e-15,0.0004412160231762504,5.278864430014962e-10,2.285460192577913e-09
0.0006202321530544702,0.1121783370911053,0.0,0.0,0.0,0.0,0.325759603800744,0.6669142143282266,0.0001464055340650652,0.0002556700730658277,1.13533280145825e-06,2.691465219665302e-07,3.593961254946402e-15,1.2564261490163999e-06,0.0013500718467712996,0.0033683142273540456,0.0011371997743891218,1.3262355340165323e-07,1.2537369916399507e-07,1.8335609619498886e-07,1.3524788068934107e-06,7.670685805529423e-15,0.00046684522452705035,5.415871553365815e-10,2.3358117920682546e-09
0.0006337177601396203,0.11217568576890898,0.0,0.0,0.0,0.0,0.325601369024769,0.666796372549996,0.00014782842335456266,0.0002596369807924415,1.1461914221097161e-06,2.733788623572026e-07,3.628334911919287e-15,1.2808418351513499e-06,0.0013885178045347914,0.0035044418907321556,0.0011831062097493413,1.3425925682063581e-07,1.279618038260258e-07,1.8947667687276333e-07,1.397425694914163e-06,7.925605483490069e-15,0.0004933362924549124,5.55328392223986e-10,2.3862545621055657e-09
0.0006472033672247704,0.11217298801230731,0.0,0.0,0.0,0.0,0.325440516166751,0.666676316466958,0.00014923828232553,0.00026356815160670857,1.1569422770260912e-06,2.7757623563538867e-07,3.662367432547552e-15,1.3052849449538097e-06,0.0014270479587595245,0.0036432441620384694,0.0012298508775741397,1.3588063840084467e-07,1.3055143176540522e-07,1.9565667575193502e-07,1.4427930406050548e-06,8.182909819300682e-15,0.0005206974391255287,5.691068490161601e-10,2.4367784878279073e-09
0.0006606889743099205,0.11217024390496458,0.0,0.0,0.0,0.0,0.3252770505206181,0.6665540413440955,0.00015063531367171104,0.0002674636813866842,1.1675868793918442e-06,2.817387505067245e-07,3.696063606891744e-15,1.329752467541617e-06,0.0014656516826483397,0.0037847250052856227,0.0012774323542380259,1.3748786024606774e-07,1.331421880776198e-07,2.0189459573280688e-07,1.4885691873130083e-06,8.442532701385732e-15,0.0005489366536192398,5.829191369116089e-10,2.4873731818868746e-09
0.0006741745813950706,0.11216745353717382,0.0,0.0,0.0,0.0,0.32511097770025926,0.6664295428424893,0.00015201969959590636,0.00027132362789357493,1.1781265846064486e-06,2.85866475055842e-07,3.7294277255335705e-15,1.3542412250800813e-06,0.00150431849436957,0.003928887976829141,0.00132584910712295,1.390810651528531e-07,1.3573365208562786e-07,2.0818891847909457e-07,1.5347423205416906e-06,8.704407122949778e-15,0.0005780616989039426,5.967617958391612e-10,2.538027936531032e-09
0.0006876601884802207,0.11216461700608614,0.0,0.0,0.0,0.0,0.3249423036573502,0.6663028170283629,0.0001533916041365319,0.0002751480168967975,1.188562608446836e-06,2.8995944313585204e-07,3.762463637070168e-15,1.3787478932977221e-06,0.0015430380518888765,0.004075736206224227,0.0013750994886388252,1.4066037919246859e-07,1.3832538034989752e-07,2.1453810433483063e-07,1.5813004678791496e-06,8.968465181567025e-15,0.000608080108790731,6.106313066011487e-10,2.5887317721656766e-09
0.0007011457955653708,0.1121617344159043,0.0,0.0,0.0,0.0,0.3247710346966747,0.6661738603811315,0.0001547511752333106,0.0002789368476546738,1.1988960431956375e-06,2.9401766008786227e-07,3.795174799168966e-15,1.403269020353618e-06,0.0015818001489042888,0.004225272379230866,0.001425181731069854,1.4222591400978797e-07,1.4091690944837618e-07,2.209405924321076e-07,1.6282315003484988e-06,9.234638086841855e-15,0.0006389991849019073,6.245241022997237e-10,2.639473482605123e-09
0.0007146314026505209,0.11215880587804375,0.0,0.0,0.0,0.0,0.32459717748915945,0.6660426698005203,0.0001560985465663532,0.0002826900978067796,1.2091278720027765e-06,2.9804110784853064e-07,3.827564324030121e-15,1.427801044189665e-06,0.0016205947117548852,0.004377498722804617,0.0014760939421709506,1.437777688695708e-07,1.4350775854315748e-07,2.2739480097828054e-07,1.6755231350924927e-06,9.502856175634549e-15,0.0006708259936782216,6.384365790203871e-10,2.6902416770685042e-09
0.000728117009735671,0.11215583151126411,0.0,0.0,0.0,0.0,0.32442073908282054,0.665909242612811,0.00015743383919558613,0.0002864077277305086,1.2192589816897591e-06,3.020297495003678e-07,3.859635018919227e-15,1.4523403085071978e-06,0.0016594117971880274,0.004532416991926133,0.0015278341014473818,1.4531603247614953e-07,1.4609743174972677e-07,2.3389912769994417e-07,1.723162939227446e-06,9.773048933919093e-15,0.0007035673634493518,6.523651058312099e-10,2.7410248192093635e-09
0.000741602616820821,0.11215281144177454,0.0,0.0,0.0,0.0,0.32424172691180025,0.6657735765762587,0.00015875716302238437,0.0002900896844105823,1.2292901741673718e-06,3.0598353331526306e-07,3.891389422310707e-15,1.4768830774656328e-06,0.0016982415908817535,0.004690028458135778,0.001580400057058111,1.4684078458908174e-07,1.4868542032377133e-07,2.404519504300302e-07,1.7711383347622003e-06,1.004514502468146e-14,0.0007372298815891053,6.663060340910757e-10,2.7918112632422973e-09
0.0007550882239059711,0.11214974580331533,0.0,0.0,0.0,0.0,0.32406014880365974,0.6656356698857259,0.00016006861809143852,0.00029373590486626676,1.2392221766064956e-06,3.099023963378651e-07,3.922829836084105e-15,1.5014255492143967e-06,0.001737074406627975,0.004850333899650161,0.0016337895232893358,1.48352097454473e-07,1.5127120467956726e-07,2.4705162781976463e-07,1.8194366044439754e-06,1.031907232107477e-14,0.0007718198917744688,6.80255706130617e-10,2.842589287438445e-09
0.0007685738309911212,0.11214663473721727,0.0,0.0,0.0,0.0,0.32387601298507646,0.6654955211765783,0.00016136829575157978,0.0002973463191776733,1.249055650508682e-06,3.1378626755162557e-07,3.953958354237533e-15,1.525963868341519e-06,0.0017759006860892017,0.005013333592946173,0.001688000078548009,1.4985003707120104e-07,1.538542562530133e-07,2.53696500167474e-07,1.8680448984716645e-06,1.0594757944494242e-14,0.0008073434913657827,6.942104632875032e-10,2.8933471250040454e-09
0.0007820594380762713,0.11214347839244207,0.0,0.0,0.0,0.0,0.32368932808608897,0.6653531295278781,0.00016265627969184703,0.0003009208531493477,1.2587911998025263e-06,3.1763507066739657e-07,3.9847768885172174e-15,1.5504941373423341e-06,0.0018147109990498847,0.005179027305707487,0.0017430291638298537,1.5133466430930488e-07,1.564340392215058e-07,2.603848903441337e-07,1.9169502419270524e-06,1.0872128306723912e-14,0.0008438065289233105,7.081666533712981e-10,2.944072992644195e-09
0.0007955450451614214,0.11214027692560269,0.0,0.0,0.0,0.0,0.3235001031430103,0.6652084944649087,0.0001639326468685228,0.00030445943064654016,1.2684293780894012e-06,3.2144872657114986e-07,4.01528719135431e-15,1.5750124271754716e-06,0.0018534960440911004,0.005347414291037445,0.001798874081619988,1.5280603589683917e-07,1.5901001209200933e-07,2.671151048107814e-07,1.9661395428846643e-06,1.1151109155932217e-14,0.0008812146018737257,7.221206375314176e-10,2.994755116788661e-09
0.0008090306522465715,0.11213703050096878,0.0,0.0,0.0,0.0,0.32330834760012667,0.6650616159610677,0.0001651974683338755,0.00030796197563644825,1.2779706951207977e-06,3.2522715546468737e-07,4.045490876369298e-15,1.5995147870017104e-06,0.001892246649625094,0.005518493282850914,0.0018555319951897673,1.5426420528829024e-07,1.6158162916786994e-07,2.7388543471011985e-07,2.0155996010687824e-06,1.1431625625770938e-14,0.0009195730543382321,7.360687966315966e-10,3.04538175784972e-09
0.0008360018664168716,0.1121304034735498,0.0,0.0,0.0,0.0,0.3229172845318766,0.6647611307705767,0.00016769273306452309,0.0003148586743061732,1.296764598368089e-06,3.3267801992511954e-07,4.10498425844049e-15,1.6484558550465409e-06,0.001969608513875804,0.005868719608193786,0.0019712747657876207,1.5714113921217293e-07,1.6670959982155355e-07,2.8753953576217533e-07,2.11527870136183e-06,1.1996963201863537e-14,0.0009991611964013064,7.639332938987551e-10,3.1464219256002636e-09
0.0008602759591701416,0.11212428719725567,0.0,0.0,0.0,0.0,0.3225567762161124,0.6644830304719802,0.00016989960157725824,0.00032094176902419756,1.3133522546901112e-06,3.392625676984337e-07,4.1574936256589345e-15,1.692408556748367e-06,0.0020390271097488056,0.006193106529855429,0.0020781923915657104,1.5968572247769632e-07,1.71304361804336e-07,2.999480067937908e-07,2.2057815702691633e-06,1.2510257087642287e-14,0.0010740891815743153,7.889557125072687e-10,3.2370519949090734e-09
0.0008845500519234116,0.1121180281602795,0.0,0.0,0.0,0.0,0.3221882342406132,0.6641976815678873,0.0001720699679112586,0.00032690710466431897,1.3296325571799284e-06,3.45731880085885e-07,4.209030052815385e-15,1.7362480838285666e-06,0.002108197583545272,0.0065261718664670065,0.002187693641530078,1.6218828360263934e-07,1.7587646519991245e-07,3.124593041293987e-07,2.2969524616003715e-06,1.3027339715090117e-14,0.0011521677393023957,8.139044446581448e-10,3.327323444787369e-09
0.0009088241446766817,0.11211162759176696,0.0,0.0,0.0,0.0,0.32181172829787463,0.6639051001466831,0.00017420411455930496,0.0003327544258679308,1.3456075309655041e-06,3.520856609239045e-07,4.259599950366073e-15,1.7799516386179027e-06,0.0021770713636218926,0.006867889220975726,0.002299756963830889,1.6464909681233092e-07,1.8042273208527688e-07,3.2506307255474506e-07,2.3887117672273535e-06,1.3547759580764036e-14,0.0012334186579628617,8.387597624101414e-10,3.4171715683785393e-09
0.0009330982374299517,0.11210508679959963,0.0,0.0,0.0,0.0,0.3214273321775717,0.6636053069602205,0.00017630230421284307,0.00033848356720530615,1.3612790704101826e-06,3.583237006221304e-07,4.309209314813059e-15,1.8234967509640197e-06,0.002245601393170011,0.0072182267092787905,0.002414359394193605,1.6706844201597175e-07,1.8494002501617692e-07,3.377489008293577e-07,2.4809795608801e-06,1.4071063376853549e-14,0.0013178609590722503,8.635025019699511e-10,3.5065333706818014e-09
0.0009573723301832218,0.11209840716411161,0.0,0.0,0.0,0.0,0.32103512366461695,0.6632983273733202,0.00017836478580970285,0.0003440944619437529,1.3766489863562164e-06,3.644458855149081e-07,4.3578638782571225e-15,1.8668613654296318e-06,0.0023137421718773094,0.007577147016392228,0.002531476586701891,1.6944660948207068e-07,1.8942526054395498e-07,3.5050634816251266e-07,2.573675804004637e-06,1.459679715871913e-14,0.0014055108896733448,8.881141116747646e-10,3.595347755723275e-09
0.000981646422936492,0.11209159013914699,0.0,0.0,0.0,0.0,0.3206351844205615,0.6629841912992788,0.00018039179939747903,0.0003495871476023204,1.3917190440120327e-06,3.70452203920092e-07,4.4055692283328975e-15,1.9100239184837266e-06,0.0023814497967545897,0.007944607473182111,0.002651082850244075,1.717839032024688e-07,1.9387542130252952e-07,3.6332497092399735e-07,2.666720552639811e-06,1.512450751820933e-14,0.001496381922079141,9.125766960301166e-10,3.6835556962971722e-09
0.0009999999999999998,0.11208463724794561,0.0,0.0,0.0,0.0,0.32032771101786134,0.6627419435333586,0.0001819010156557331,0.0003536617590112669,1.402915469262924e-06,3.749166958591604e-07,4.441012322969825e-15,1.9425120326893095e-06,0.002432329944390037,0.00822808403154148,0.0027431528810825255,1.735241836728485e-07,1.972150937870774e-07,3.730513552311839e-07,2.7372542217114872e-06,1.5524544581515543e-14,0.0015672343580865594,9.309633394628518e-10,3.749812146662213e-09
0.001005920515689762,0.11208463724794561,0.0,0.0,0.0,0.0,0.32022759985112675,0.6626629331226719,0.00018238358020285903,0.0003549617689562358,1.4064909945044667e-06,3.763427496169357e-07,4.452330908090321e-15,1.9529634106030784e-06,0.002448682001010522,0.008320560151148087,0.00277315118966482,1.7408064329475215e-07,1.9828756710003377e-07,3.761943506671069e-07,2.7600341725425607e-06,1.5653742803760077e-14,0.0015904847608193358,9.36873059364089e-10,3.771100399363876e-09
0.001030194608443032,0.11207755008159005,0.0,0.0,0.0,0.0,0.31981245896136956,0.662334591610011,0.00018434036195547548,0.0003602185788555439,1.4209666006777689e-06,3.821177229135898e-07,4.498154497663771e-15,1.99565946106292e-06,0.0025153981902306644,0.008704951974064356,0.0028976533511858985,1.7633716753706248e-07,2.0265884355982332e-07,3.8910412056542427e-07,2.8535375433464037e-06,1.6184054278294655e-14,0.0016878273568734735,9.60986728367789e-10,3.8579273997684206e-09
0.001054468701196302,0.11207033029590634,0.0,0.0,0.0,0.0,0.31938985420112653,0.6619992098095856,0.00018626237966747655,0.0003653579375041278,1.43514765858576e-06,3.877774301392801e-07,4.543045682307543e-15,2.0380923544917594e-06,0.002581559475022781,0.009097724843952375,0.003024559871244488,1.7855383230516948e-07,2.0698648973532354e-07,4.0204399009079085e-07,2.9471522493404745e-06,1.6714997201241098e-14,0.0017884149288886907,9.849019712933023e-10,3.943984640745605e-09
0.001078742793949572,0.11206297960888356,0.0,0.0,0.0,0.0,0.318959881302645,0.6616568349413344,0.00018814987185304958,0.000370380310577588,1.4490360143909896e-06,3.933222820708033e-07,4.587010305892278e-15,2.080243089981317e-06,0.0026471286993949962,0.00949881577976079,0.0031538401281989803,1.807310130039417e-07,2.112678457031294e-07,4.1500377228546384e-07,3.0408007862213473e-06,1.7246132001140975e-14,0.0018922499912882036,1.0086038256839146e-09,4.0292225798325275e-09
0.001103016886702842,0.1120554997976042,0.0,0.0,0.0,0.0,0.31852263911181905,0.6613075182776113,0.00019000308240763958,0.00037528626646087535,1.4626335787312692e-06,3.987527912646193e-07,4.630054416384024e-15,2.1220934151965234e-06,0.002712070464485288,0.009908157067374485,0.0032854623963957143,1.8286910413752853e-07,2.155003579515776e-07,4.2797340891930054e-07,3.1344067533709994e-06,1.7777025366168192e-14,0.001999332389061196,1.0320781034014472e-09,4.113594219350531e-09
0.0011272909794561121,0.11204789269534098,0.0,0.0,0.0,0.0,0.3180782294141109,0.6609513150157593,0.0001918222620907385,0.00038007647275203036,1.475942337927445e-06,4.0406956862200346e-07,4.672184301323752e-15,2.1636258503543553e-06,0.0027763511476221105,0.01032567641970585,0.0034193939023055803,1.849685190446161e-07,2.1968158383143745e-07,4.4094299045468974e-07,3.227895009843186e-06,1.8307251128817022e-14,0.0021096593388376795,1.0553113924192919e-09,4.1970551242827294e-09
0.0011515650722093821,0.11204016018834263,0.0,0.0,0.0,0.0,0.31762675675636104,0.6605882841431165,0.0001936076697253983,0.0003847516922094276,1.4889643627486308e-06,4.092733196018131e-07,4.713406515575487e-15,2.2048237214300547e-06,0.002839938916395338,0.010751297145769532,0.003555600882298239,1.8702968941618907e-07,2.2380919674492552e-07,4.5390278109082336e-07,3.321191861189119e-06,1.8836391325498415e-14,0.002223225476039041,1.0782910746664553e-09,4.2795634912524e-09
0.0011758391649626522,0.1120323042127286,0.0,0.0,0.0,0.0,0.3171683282655482,0.6602184882951749,0.0001953595731052523,0.00038931277829282396,1.5017018150065083e-06,4.143648397969394e-07,4.753727902202008e-15,2.2456711808824385e-06,0.0029028037375293772,0.01118493832772211,0.0036940486417455535,1.8905306458537225e-07,2.278809891191624e-07,4.668432432133365e-07,3.414225241484473e-06,1.9364037228919872e-14,0.002340022907917194,1.101005319588141e-09,4.361080136960997e-09
0.0012001132577159222,0.11202432675121342,0.0,0.0,0.0,0.0,0.3167030534654322,0.6598419936079886,0.0001970782497728439,0.0003937606704588187,1.5141569531713864e-06,4.1934501017023145e-07,4.793155610243172e-15,2.2861532120971106e-06,0.0029649173808619007,0.011626515004483544,0.003834701615099093,1.9103911071821977e-07,2.318948741931064e-07,4.797550500366148e-07,3.506924817927611e-06,1.988978994132147e-14,0.002460041271877937,1.123443070277391e-09,4.441568461106953e-09
0.0012243873504691923,0.11201622982990277,0.0,0.0,0.0,0.0,0.31623104409218444,0.6594588695654826,0.00019876398744489708,0.0003980963892853308,1.5263321348841919e-06,4.242147924694113e-07,4.831697102669021e-15,2.3262556495512232e-06,0.0030262534182659943,0.012075938360892675,0.003977523426676182,1.929883098568586e-07,2.3584888943817248e-07,4.926291062637997e-07,3.5992221431286657e-06,2.0413261258195476e-14,0.0025832677987546755,1.1455940568768306e-09,4.520994496808379e-09
