Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8)
0.0029550791316874233,0.11165124899855333,0.0,0.0,0.0,0.0,0.2511780735219215,0.5906700967016343,0.0003052821478714965,0.0012422869625630796,2.1066219986410085e-06,1.505925523467663e-06,6.821056126342536e-15,8.414597635769534e-06,0.006783850196956542,0.09508320800243303,0.011400583969302111,4.5656182174490846e-07,1.1509711996683531e-06,2.275817690830208e-06,1.4902251388600414e-05,8.451927991692883e-14,0.027111757344812793,5.500916047484964e-09,1.9259486974016193e-08,4.637905732543601e-07,0.009576383719995881,2.198749293559992e-13,2.1283568166286454e-13,6.350127402139746e-09,4.9819832158350725e-09,4.324188400902949e-08,0.0013004431986966968,8.624058198295767e-10,9.1730358194655e-10,4.400179731588192e-14,9.30805780468693e-13,9.925728987708942e-12,2.225444853113424e-05,8.012016052355536e-12,2.7142859141192724e-10,1.6102955891999617e-10,1.8417654597313867e-13,1.348204285807663e-06
0.002974780954495062,0.1116515456650494,0.0,0.0,0.0,0.0,0.25021309291512306,0.589512031983407,0.00030573164513274264,0.0012477755110320472,2.105581861714434e-06,1.515794802624527e-06,6.8233738339657225e-15,8.48024611335852e-06,0.006796560980218324,0.09649405030200083,0.011434028715731948,4.589675822437816e-07,1.1580298838369622e-06,2.2940069441402095e-06,1.4991887989419742e-05,8.502766159151808e-14,0.027552011226760913,5.533305941725333e-09,1.9367506168269087e-08,4.7073728025931847e-07,0.009756623398921313,2.2518802840371717e-13,2.1757708976640612e-13,6.4791536663778765e-09,5.115336648797796e-09,4.44873308761793e-08,0.0013417342255363314,8.89788501364724e-10,9.47820366382024e-10,4.559937636513964e-14,9.64574572279712e-13,1.028582545767523e-11,2.2978399127591477e-05,8.25641050386312e-12,2.8149579245798877e-10,1.681688001704305e-10,1.9240883063798418e-13,1.3916967753460646e-06
0.002994482777302701,0.11165198192981542,0.0,0.0,0.0,0.0,0.2492452331469626,0.5883471243843253,0.00030616681867136347,0.0012531251579501919,2.1044040076906964e-06,1.5255539065505917e-06,6.825385832816355e-15,8.545507939585416e-06,0.006808622801507313,0.09791335520867615,0.01146589541045141,4.6135524466259677e-07,1.1649077775578e-06,2.311995832903516e-06,1.5079556154658106e-05,8.55248791479655e-14,0.027995336071967435,5.564883115610144e-09,1.9472770569379615e-08,4.77680380399645e-07,0.00993781915333984,2.3057138318031576e-13,2.2236885454712518e-13,6.608849589605037e-09,5.250413482816696e-09,4.575329360208889e-08,0.0013838685004959903,9.177303938618613e-10,9.789722908803088e-10,4.723278168576235e-14,9.99101263154305e-13,1.0654003850705295e-11,2.3717491783581153e-05,8.505102124789428e-12,2.91794565141026e-10,1.7554528884335003e-10,2.009181740697969e-13,1.4361119618345697e-06
0.00301418460011034,0.11165255737688727,0.0,0.0,0.0,0.0,0.2482746055321027,0.5871754992397662,0.00030658773381339057,0.0012583342934787134,2.1030898279149695e-06,1.5352001506991794e-06,6.827095709157201e-15,8.610368872800598e-06,0.006820039058467806,0.09934095992869905,0.011496194524476104,4.6372435025438716e-07,1.1716016080447524e-06,2.329778820002247e-06,1.5165226484006979e-05,8.601076584008466e-14,0.028441687886984666,5.595635567969874e-09,1.9575240439482653e-08,4.846173320854749e-07,0.01011992292254141,2.3602430192371413e-13,2.2720993600121102e-13,6.739169932618093e-09,5.387177294534996e-09,4.703959066949964e-08,0.0014268481976254554,9.462329390704661e-10,1.0107593506363219e-09,4.8901909259283726e-14,1.0343837794580641e-12,1.1030242054416891e-11,2.4471770729557246e-05,8.758066162658042e-12,3.023243910862497e-10,1.8316293539959644e-10,2.09709289398208e-13,1.4814477315412565e-06
0.003033886422917979,0.11165327151421772,0.0,0.0,0.0,0.0,0.24730132199792773,0.5859972839250928,0.00030699445962859966,0.0012634014139889336,2.101640754715713e-06,1.5447309360062257e-06,6.8285069959331025e-15,8.674814983522803e-06,0.006830813353676373,0.10077669887043114,0.01152493738928734,4.6607445033879363e-07,1.178108264715587e-06,2.3473505114337087e-06,1.524887106419439e-05,8.648516335552159e-14,0.028891021829711705,5.625552003801358e-09,1.9674878396652804e-08,4.915455984170907e-07,0.010302886220056566,2.4154605177187116e-13,2.3209925787487067e-13,6.870069014175049e-09,5.525590077598138e-09,4.834602363157614e-08,0.0014706750769677875,9.752973041860723e-10,1.043181123489573e-09,5.060661923461638e-14,1.0704192963469287e-12,1.1414509945837827e-11,2.5241272720745832e-05,9.015274933825512e-12,3.130845203837782e-10,1.9102554076091517e-10,2.187867660327452e-13,1.5277011346730938e-06
0.0030535882457256177,0.11165412377724661,0.0,0.0,0.0,0.0,0.24632549501151416,0.5848126077606354,0.0003073870689381883,0.0012683251240055292,2.100058260586054e-06,1.5541437520695759e-06,6.829623169727704e-15,8.738832674074202e-06,0.0068409494925768715,0.10222040377176016,0.011552136170697046,4.684051069458919e-07,1.1844248039227385e-06,2.3647056636848425e-06,1.533046350929561e-05,8.694792204438007e-14,0.029343292239735398,5.654621849606437e-09,1.9771649466073166e-08,4.984626503208479e-07,0.010486660183270517,2.4713585971651233e-13,2.3703570882134093e-13,7.0015007672553376e-09,5.665612295713716e-09,4.9672377303123764e-08,0.001515350483451259,1.0049243811154408e-09,1.0762367699167636e-09,5.234673590463027e-14,1.1072042371601057e-12,1.1806769384932317e-11,2.602602701297285e-05,9.276697856452331e-12,3.24073971181057e-10,1.9913678935095658e-10,2.281550613202528e-13,1.5748683841506165e-06
0.003092991891340895,0.11165624006507725,0.0,0.0,0.0,0.0,0.24436666281756356,0.5824243993149588,0.0003081302480475226,0.0012777372807625028,2.096499094780495e-06,1.5726058965168362e-06,6.830983786051915e-15,8.865530172930452e-06,0.006859323522696571,0.10513102582369957,0.01160195415881157,4.7300639502323626e-07,1.1964766153547993e-06,2.3987461714331785e-06,1.5487394301800584e-05,8.783796887175486e-14,0.030256455914056533,5.710183161114031e-09,1.99564633343744e-08,5.122530537473044e-07,0.010856443065342182,2.585163638768036e-13,2.4704538627288605e-13,7.265776422629275e-09,5.9503195878546994e-09,5.2383903968181165e-08,0.0016072501817641761,1.065868861455007e-09,1.144244245207711e-09,5.593230763165319e-14,1.1830043328508457e-12,1.2615070346184486e-11,2.7641371999933538e-05,9.812049581365154e-12,3.4673575134093145e-10,2.1611933109662065e-10,2.4778122846625475e-13,1.6719250934281026e-06
0.0031323955369561723,0.11165890030996654,0.0,0.0,0.0,0.0,0.24239901665605973,0.5800119436046739,0.00030881792873512176,0.0012865618228636883,2.092424879380695e-06,1.5905683919055785e-06,6.831204149123331e-15,8.990359937456004e-06,0.006875195551798204,0.10807143163587322,0.011645761457273732,4.775249488832675e-07,1.2077369904256868e-06,2.4318616730303832e-06,1.5635839661447365e-05,8.867988997425986e-14,0.031180798478110203,5.762249827368645e-09,2.0129452006531064e-08,5.259685938006095e-07,0.011228875040594133,2.7015887194433786e-13,2.5722943496292976e-13,7.531622797668816e-09,6.240954560339902e-09,5.517212541434307e-08,0.0017025497502926395,1.1290680099643755e-09,1.2147667630884633e-09,5.965650575370842e-14,1.2617404985755095e-12,1.345468034747005e-11,2.9317889608435678e-05,1.0363820282851506e-11,3.7029725490179415e-10,2.3413745302659957e-10,2.6862050393783077e-13,1.7725708818135147e-06
0.0031717991825714496,0.11166209752158107,0.0,0.0,0.0,0.0,0.24042346804667766,0.5775763349612147,0.00030945082836856646,0.0012947916276233667,2.087848745036068e-06,1.608014651817233e-06,6.8303098147526404e-15,9.11322701440973e-06,0.006888603046234869,0.11104019277628185,0.011683682573730694,4.819577135990425e-07,1.2181887920125029e-06,2.464016339209263e-06,1.577564688991694e-05,8.94728193105482e-14,0.032115928524090044,5.81076444004665e-09,2.0290426382324178e-08,5.395896597896341e-07,0.011603556775131205,2.8205587970118034e-13,2.6757786310140987e-13,7.798663270448944e-09,6.5371521935267134e-09,5.80347494099592e-08,0.0018012450438680276,1.194519077721657e-09,1.287782762813179e-09,6.351665037950512e-14,1.3433573919362102e-12,1.4325009240279922e-11,3.1055544215394354e-05,1.09316654374641e-11,3.9474235904174046e-10,2.5321577203245453e-10,2.907029914826725e-13,1.8767456037537197e-06
0.003211202828186727,0.11166582368842841,0.0,0.0,0.0,0.0,0.23844092987063656,0.5751186889256934,0.0003100297232886946,0.0013024214118954483,2.0827843678604118e-06,1.6249297673822134e-06,6.828325265775254e-15,9.234043420724808e-06,0.0068995864175619166,0.11403585145963811,0.011715852590357689,4.863018613785264e-07,1.227817879694879e-06,2.4951773599545036e-06,1.5906690483350323e-05,9.021604507460906e-14,0.03306144480865182,5.8556820586280505e-09,2.0439238976117855e-08,5.530970786979908e-07,0.011980087725877601,2.9419936657718857e-13,2.7808027540980233e-13,8.066520508588472e-09,6.838529300629811e-09,6.096924992596436e-08,0.0019033253959482373,1.2622149910712783e-09,1.363264270980349e-09,6.750951427908934e-14,1.4277881828486716e-12,1.5225344376154725e-11,3.285418200765948e-05,1.151519892356654e-11,4.2005137693422247e-10,2.733764465778415e-10,3.1405596306344567e-13,1.9843762217582313e-06
0.003250606473802004,0.11167006985627977,0.0,0.0,0.0,0.0,0.2364523139129835,0.5726401387408253,0.000310555447530381,0.0013094477377204067,2.077245928617811e-06,1.6413005660306594e-06,6.825273897416624e-15,9.352728591445139e-06,0.006908188886606094,0.11705692531032567,0.011742416168315378,4.905548064781508e-07,1.236613164892258e-06,2.525315100757498e-06,1.602887260672649e-05,9.090901238624687e-14,0.03401693743973714,5.896970305148965e-09,2.0575784239457967e-08,5.664722128364795e-07,0.012358067714477717,3.065808471774179e-13,2.8872593286284755e-13,8.334818274143795e-09,7.144686996091958e-09,6.39728828897957e-08,0.0020087737415883412,1.3321444331735706e-09,1.4411770858441098e-09,7.163134275162082e-14,1.5149549659040834e-12,1.6154855003941575e-11,3.4713533087806894e-05,1.2113995169428156e-11,4.4620117892851873e-10,2.94639013363768e-10,3.387036586400024e-13,2.095377211912049e-06
0.0032900101194172815,0.11167482618288463,0.0,0.0,0.0,0.0,0.2344585284191772,0.5701418317866951,0.00031102889114436656,0.0013158690034611703,2.0712480694848463e-06,1.6571156544115566e-06,6.8211780221376266e-15,9.469209748459837e-06,0.00691445633170242,0.12010191221265662,0.011763526531514903,4.947142175821472e-07,1.2445666369943299e-06,2.5544032283971834e-06,1.614212332044738e-05,9.155132457618499e-14,0.03498198909845037,5.934609346884936e-09,2.0699998509869666e-08,5.796970497507805e-07,0.012737098466977041,3.1919142479840996e-13,2.9950381256552136e-13,8.60318316287921e-09,7.455213211590317e-09,6.704270324173417e-08,0.0021175667781783464,1.4042919506000992e-09,1.5214810011262537e-09,7.587787754515904e-14,1.6047692577251153e-12,1.711259757339349e-11,3.663321426662831e-05,1.2727591513762783e-11,4.731653405384949e-10,3.170202470842044e-10,3.6466711277403437e-13,2.209651057835492e-06
0.003329413765032559,0.11168008201308299,0.0,0.0,0.0,0.0,0.232460475689471,0.5676249259961836,0.000311450998224225,0.0013216854201408132,2.064805848201801e-06,1.6723654469898074e-06,6.816058898133255e-15,9.58342220568333e-06,0.006918437123090447,0.12316929519934232,0.01177934444099672,4.987780280902562e-07,1.2516733625512143e-06,2.5824188074222575e-06,1.624640057444736e-05,9.214274315266685e-14,0.035956176283988464,5.96859177969732e-09,2.081185962776417e-08,5.92754286506429e-07,0.013116785103521971,3.320218470573935e-13,3.1040266991813563e-13,8.871246305996533e-09,7.76968530299201e-09,7.017558368798102e-08,0.0022296751616199015,1.4786380834307979e-09,1.6041300729168585e-09,8.024438610510287e-14,1.6971326057758271e-12,1.8097522227267222e-11,3.8612732504299664e-05,1.3355490780381894e-11,5.009143252583072e-10,3.4053403769319946e-10,3.9196400108734196e-13,2.3270888597716115e-06
0.003368817410647836,0.11168582594864636,0.0,0.0,0.0,0.0,0.23045904973272843,0.5650905862798716,0.0003118227643636626,0.0013268989734577252,2.05793468881586e-06,1.6870421797149747e-06,6.809936772856471e-15,9.695309608945768e-06,0.006920181944610529,0.12625754733625702,0.011790037168852009,5.027444441599199e-07,1.257931456525414e-06,2.609342370682506e-06,1.6341689979649148e-05,9.268318650526146e-14,0.03693907057172122,5.998922401240203e-09,2.091138618618572e-08,6.056274072388448e-07,0.013496737564230879,3.450625660359914e-13,3.214111018007207e-13,9.138644981508646e-09,8.087672750189783e-09,7.336823500207497e-08,0.0023450637366024354,1.5551595179645835e-09,1.6890729220272175e-09,8.472569439017326e-14,1.7919372722544033e-12,1.9108480094073365e-11,4.06514889729587e-05,1.3997164022162225e-11,5.29415691131194e-10,3.651913011935376e-10,4.2060852617104593e-13,2.44757102357586e-06
0.0034082210562631134,0.1116920459227918,0.0,0.0,0.0,0.0,0.22845513399658113,0.5625399809870578,0.00031214523385474297,0.0013315133722588625,2.0506503315476598e-06,1.7011399075275568e-06,6.802830944979058e-15,9.804824087935829e-06,0.006919743604239163,0.12936513656592313,0.0117957774796828,5.066119499623624e-07,1.263342026672211e-06,2.6351579555773705e-06,1.64280043376342e-05,9.31727272373644e-14,0.03793023987508557,6.025617887257689e-09,2.099863645651397e-08,6.18300750712125e-07,0.013876571961321906,3.583037966623448e-13,3.3251760830502185e-13,9.40502412814369e-09,8.408739795816915e-09,7.661722690356524e-08,0.0024636917982452642,1.6338292602307196e-09,1.776253066634162e-09,8.931622356622954e-14,1.8890669991731906e-12,2.0144231446574357e-11,4.274878369418499e-05,1.4652053415202393e-11,5.586343229639025e-10,3.9099990399857646e-10,4.506113189288135e-13,2.5709680375144874e-06
0.0034476247018783907,0.11169872927371627,0.0,0.0,0.0,0.0,0.22644959918913707,0.5599742784297836,0.0003124194965416759,0.0013355339845216505,2.0429687801033855e-06,1.7146544878497266e-06,6.794759839631992e-15,9.911926339993543e-06,0.006917176835704266,0.1324905304716131,0.011796742627921268,5.103793105870637e-07,1.267909092966804e-06,2.659853110015804e-06,1.6505382960988125e-05,9.361158831149594e-14,0.03892924970125368,6.048706379237972e-09,2.1073707017302024e-08,6.307595699180804e-07,0.014255911849564163,3.7173557642470684e-13,3.437106542295483e-13,9.670037785226085e-09,8.732448080725036e-09,7.991900984427765e-08,0.0025855133811184014,1.714616827656727e-09,1.865609291535675e-09,9.401002957652302e-14,1.988397833980705e-12,2.1203454505877082e-11,4.49038206810561e-05,1.5319575266893856e-11,5.885326838978697e-10,4.179646252671776e-10,4.819793848646226e-13,2.697141313402585e-06
0.003487028347493668,0.11170586281905642,0.0,0.0,0.0,0.0,0.22444330120789266,0.557394643496273,0.0003126466843014164,0.001338967762539558,2.034906248922188e-06,1.7275835512240084e-06,6.785741096061733e-15,1.0016585650537223e-05,0.006912538093100496,0.13563220092392692,0.011793113378823036,5.140455729498063e-07,1.2716394845090743e-06,2.6834188752197707e-06,1.657389080648363e-05,9.400013813309381e-14,0.03993566439057887,6.068226984730954e-09,2.113673109251716e-08,6.42990083257622e-07,0.014634389407304807,3.853478269040588e-13,3.5497872958866175e-13,9.933350378878955e-09,9.058359274447444e-09,8.326993748130998e-08,0.002710477571859421,1.7974884563843186e-09,1.957076028810888e-09,9.880084517521287e-14,2.0897990070957262e-12,2.228475479909458e-11,4.711571351305449e-05,1.5999123100387726e-11,6.190710835502705e-10,4.460871334306676e-10,5.147160668535373e-13,2.825944089395344e-06
0.0035264319931089454,0.1117134329305057,0.0,0.0,0.0,0.0,0.222437079189672,0.5548022343787713,0.00031282796740824537,0.0013418231583537889,2.0264791098961133e-06,1.739926458402576e-06,6.7757916669159965e-15,1.011877983450058e-05,0.006905885340690936,0.13878862857460386,0.011785073060641974,5.176100641812645e-07,1.2745427152980909e-06,2.7058497366265045e-06,1.6633617416587147e-05,9.43388845471988e-14,0.04094904833036535,6.084229210875982e-09,2.118787666474453e-08,6.54979515028475e-07,0.015011646520980668,3.991304114490595e-13,3.663104069160131e-13,1.0194637919693326e-08,9.386037546056455e-09,8.666628891596153e-08,0.0028385288416462335,1.8824073217530484e-09,2.0505837662704806e-09,1.036821238383853e-13,2.1931338489629726e-12,2.3386674938449616e-11,4.938349127921918e-05,1.669007078373158e-11,6.502079590169944e-10,4.753659980296998e-10,5.488210498781869e-13,2.9572223766711157e-06
0.0035658356387242227,0.1117214256070362,0.0,0.0,0.0,0.0,0.22043175369326118,0.5521981994381124,0.00031296455065769435,0.0013441100304318184,2.01770383903163e-06,1.7516842455275321e-06,6.764927921305844e-15,1.0218495111389493e-05,0.006897277840132532,0.14195830716613442,0.011772806654751874,5.210723877015244e-07,1.276630841227108e-06,2.727143546346176e-06,1.6684675699033365e-05,9.462846791672953e-14,0.04196896713421291,6.096772331544152e-09,2.1227344366453693e-08,6.66716126649795e-07,0.015387335767644637,4.130731922026322e-13,3.776943960416699e-13,1.0453589070190232e-08,9.71505194565621e-09,9.010429092268394e-08,0.002969607394769937,1.9693337694609304e-09,2.14605946914601e-09,1.0864708466097763e-13,2.298260728108257e-12,2.4507704624307963e-11,5.1706104822477734e-05,1.7391775673889396e-11,6.819001630403594e-10,5.057967179712748e-10,5.8429038524066e-13,3.0908159375586447e-06
0.0036052392843395,0.11172982654657047,0.0,0.0,0.0,0.0,0.21842812502478676,0.5495836742236802,0.0003130576692332652,0.001345839543430573,2.0085969640359884e-06,1.7628595595784731e-06,6.753165754911744e-15,1.0315725929750533e-05,0.006886775936753575,0.14513974762976906,0.011756499928887927,5.244324177583121e-07,1.2779183015481043e-06,2.7473014298380865e-06,1.6727200576660262e-05,9.486965346493082e-14,0.042994988779282026,6.1059246975830736e-09,2.125536518158568e-08,6.781892395867045e-07,0.01576112129193452,4.2716608702931323e-13,3.891195965921359e-13,1.0709906051133201e-08,1.0044978699237106e-08,9.358014011701253e-08,0.003103649529752366,2.0582255550442368e-09,2.2434270020148985e-09,1.1368875797713e-13,2.4050340048305455e-12,2.564629081495728e-11,5.4082433217786326e-05,1.810358174637094e-11,7.141032574904264e-10,5.373717788718428e-10,6.211165495211808e-13,3.22655928458028e-06
0.0036446429299547773,0.1117386212158949,0.0,0.0,0.0,0.0,0.21642697171323524,0.5469597786650313,0.0003131085845574913,0.0013470240625840112,1.9991750125228597e-06,1.7734565839528439e-06,6.740520700512091e-15,1.0410474727875082e-05,0.006874440846707864,0.1483314819483501,0.011736338618055779,5.276902919486806e-07,1.2784217470303004e-06,2.766327666921336e-06,1.67613475123154e-05,9.506332290927745e-14,0.04402668469458937,6.11176301048783e-09,2.127219802279554e-08,6.893892480572046e-07,0.016132679575513946,4.4139912174658305e-13,4.005751459967818e-13,1.0963305447147604e-08,1.037540329567389e-08,9.709002423013415e-08,0.0032405880092213736,2.149038089165106e-09,2.3426075652390505e-09,1.1880003105153358e-13,2.513304986695527e-12,2.6800847915596483e-11,5.651129041739648e-05,1.8824822681327155e-11,7.46771808000243e-10,5.700807304753824e-10,6.592885276034585e-13,3.364282691185456e-06
