Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11)
7.651339345934858e-05,0.11224504881597641,0.0,0.0,0.0,0.0,0.32989408968712264,0.6699186822742762,4.807870858217895e-05,3.692339632826232e-05,3.7435907364415447e-07,3.8420569679399875e-08,1.1850545891744237e-15,1.6383028050111567e-07,3.5640306090890675e-05,5.219796608725076e-05,1.0908469564697997e-05,8.79856910759114e-09,1.4519807620576174e-08
7.806782724416065e-05,0.11224501661847748,0.0,0.0,0.0,0.0,0.3298908738330107,0.6699164139224825,4.871808203107221e-05,3.749805260389333e-05,3.793363515921507e-07,3.901508683974311e-08,1.200810441187735e-15,1.661412311399558e-07,3.701071508354711e-05,5.42020882536908e-05,1.1509016760965279e-05,8.935911057356463e-09,1.4748321817662067e-08
7.962226102897272e-05,0.11224498322926524,0.0,0.0,0.0,0.0,0.32988762656605675,0.6699141291079703,4.933981495563986e-05,3.806653967315438e-05,3.8417623729784717e-07,3.960322486101002e-08,1.2161313703822592e-15,1.6840244950416393e-07,3.8398972841774756e-05,5.623395627412124e-05,1.2125234953612735e-05,9.071782940480517e-09,1.497444458340124e-08
8.117669481378479e-05,0.11224494866981553,0.0,0.0,0.0,0.0,0.3298843485325301,0.6699118283175949,4.994424511645716e-05,3.8628914892337064e-05,3.888813619315428e-07,4.0185043195361687e-08,1.2310257058745833e-15,1.7061479448460369e-07,3.9804584494242727e-05,5.8292970420432e-05,1.2756878247945352e-05,9.206198404008637e-09,1.519819655743362e-08
8.273112859859686e-05,0.11224491296248641,0.0,0.0,0.0,0.0,0.329881040366949,0.669909512027679,5.0531727134674176e-05,3.918523574288277e-05,3.934544879291251e-07,4.0760601412203924e-08,1.245502192309849e-15,1.727791650978248e-07,4.122706498259162e-05,6.03785416635613e-05,1.3403693222224599e-05,9.339171126759126e-09,1.5419598482919562e-08
8.428556238340894e-05,0.11224487613037548,0.0,0.0,0.0,0.0,0.32987770269168,0.6699071807036433,5.110262988642606e-05,3.973555977961442e-05,3.978984887005695e-07,4.132995914518398e-08,1.259569925627883e-15,1.7489649431221812e-07,4.266593950150046e-05,6.249009212301262e-05,1.406542022104003e-05,9.47071480690421e-09,1.5638671185083564e-08
8.583999616822101e-05,0.11224483819718524,0.0,0.0,0.0,0.0,0.3298743361166082,0.6699048347997044,5.165733404676622e-05,4.027994458152998e-05,4.0221632950312157e-07,4.189317604185059e-08,1.2732382925161804e-15,1.7696774322510673e-07,4.412074386709161e-05,6.462705544346323e-05,1.4741794573549548e-05,9.600843150154757e-09,1.5855435550750896e-08
8.739442995303308e-05,0.11224479918709712,0.0,0.0,0.0,0.0,0.3298709412388748,0.6699024747586392,5.2196229786161405e-05,4.081844770520573e-05,4.064110495028006e-07,4.245031171602175e-08,1.2865169136245922e-15,1.789938955983141e-07,4.559102481795523e-05,6.678887710278259e-05,1.54325477351209e-05,9.729569858562e-09,1.606991250890039e-08
8.894886373784515e-05,0.11224475912465383,0.0,0.0,0.0,0.0,0.32986751864267605,0.6699001010116054,5.2719714620724095e-05,4.135112664083242e-05,4.1048574503335244e-07,4.300142570287923e-08,1.299415590570607e-15,1.8097595275533094e-07,4.707634025311777e-05,6.897501465582503e-05,1.613740835183637e-05,9.856908619943172e-09,1.6282123012246547e-08
9.050329752265722e-05,0.11224471803465032,0.0,0.0,0.0,0.0,0.32986406889912123,0.6698977139780208,5.322819141596997e-05,4.187803877088792e-05,4.144435540509727e-07,4.354657741678916e-08,1.3119442567299063e-15,1.829149288398996e-07,4.857625941130126e-05,7.118493791838997e-05,1.685610324801444e-05,9.98287309793332e-09,1.6492088019856144e-08
9.20577313074693e-05,0.11224467594203297,0.0,0.0,0.0,0.0,0.32986059256614325,0.6698953140654903,5.3722066542638795e-05,4.239924133143287e-05,4.1828764177339893e-07,4.408582611183096e-08,1.324112931776108e-15,1.8481184643286232e-07,5.009036299580889e-05,7.341812909573227e-05,1.7588358337524792e-05,1.0107476922661184e-08,1.6699828480797482e-08
9.361216509228137e-05,0.1122446328718073,0.0,0.0,0.0,0.0,0.32985709018845927,0.6698929016697829,5.4201748181891595e-05,4.291479137599778e-05,4.2202118748241484e-07,4.461923084499867e-08,1.3359316799033585e-15,1.8666773252120412e-07,5.161824324931384e-05,7.567408285995091e-05,1.8333899460282882e-05,1.0230733682042784e-08,1.6905365318812986e-08
9.516659887709344e-05,0.11224458884895319,0.0,0.0,0.0,0.0,0.32985356229757556,0.6698904771748481,5.4667644776107645e-05,4.342474574201503e-05,4.256473724603436e-07,4.514685044202335e-08,1.3474105716386239e-15,1.8848361481062605e-07,5.315950398273117e-05,7.795230638048892e-05,1.909245314585188e-05,1.035265691368242e-08,1.7108719417999676e-08
9.672103266190551e-05,0.1122445438983485,0.0,0.0,0.0,0.0,0.3298500094118336,0.6698880409528728,5.512016362064722e-05,4.392916101973582e-05,4.291693690244151e-07,4.566874346575244e-08,1.3585596491293695e-15,1.9026051837093713e-07,5.4713760562230386e-05,8.025231931185548e-05,1.986374730650571e-05,1.0473260097367685e-08,1.7309911609476438e-08
9.827546644671759e-05,0.11224449804469945,0.0,0.0,0.0,0.0,0.3298464320364934,0.6698855933643726,5.555970959129364e-05,4.442809352356173e-05,4.3259033061782495e-07,4.6184968187010716e-08,1.3693888947762522e-15,1.9199946260198582e-07,5.6280639858305686e-05,8.257365374254213e-05,2.064751186243034e-05,1.0592556648142378e-08,1.7508962659012874e-08
9.982990023152966e-05,0.11224445131247889,0.0,0.0,0.0,0.0,0.32984283066384934,0.6698831347583136,5.598668400157067e-05,4.492159926571294e-05,4.3591338291226595e-07,4.669558255786113e-08,1.3799082030676847e-15,1.9370145850660685e-07,5.785978016066601e-05,8.491585410894917e-05,2.144347930199601e-05,1.071055990993919e-08,1.7705893255590695e-08
9.999999999999998e-05,0.11224440372587074,0.0,0.0,0.0,0.0,0.32984243513399925,0.669882865061821,5.603266115140196e-05,4.4975275955637846e-05,4.3627120942923063e-07,4.675112036197255e-08,1.3810409229639933e-15,1.9388550579555462e-07,5.8033312734080655e-05,8.517340576121143e-05,2.1531310452214884e-05,1.0723394923252417e-08,1.7727315292546054e-08
0.00010138433401634173,0.11224440372587074,0.0,0.0,0.0,0.0,0.32983920577337594,0.6698806654722624,5.640148358371562e-05,4.540973393214644e-05,4.391416158734824e-07,4.720064418717392e-08,1.3901273554629088e-15,1.9536750625605469e-07,5.94508310625365e-05,8.727847707796923e-05,2.2251385180238783e-05,1.082728314975217e-08,1.790072400086569e-08
0.0001029387678011538,0.1122443553087213,0.0,0.0,0.0,0.0,0.3298355578318996,0.6698781858325605,5.680449958678173e-05,4.589255286063342e-05,4.4227807673900736e-07,4.770021031840934e-08,1.4000559981626243e-15,1.96998593032651e-07,6.105345331778189e-05,8.966109140169025e-05,2.3070968558839676e-05,1.0942739552327434e-08,1.809347539949567e-08
0.00010449320158596587,0.11224430608449633,0.0,0.0,0.0,0.0,0.3298318872937935,0.6698756961545194,5.719611698515332e-05,4.637011102089949e-05,4.453257638557648e-07,4.819433780951364e-08,1.4097036226015782e-15,1.9859569113390143e-07,6.26673186740735e-05,9.206327774749365e-05,2.390197239098247e-05,1.1056942215349626e-08,1.8284167850298094e-08
0.00010604763537077795,0.11224425607624397,0.0,0.0,0.0,0.0,0.3298281946011924,0.6698731967426336,5.757671379066735e-05,4.684246299672943e-05,4.482876213245189e-07,4.86830831148258e-08,1.4190795484952672e-15,2.0015975632210824e-07,6.42921096851305e-05,9.4484628506628e-05,2.4744143854513346e-05,1.1169904145100775e-08,1.8472821638199527e-08
0.00010760206915559002,0.11224420530656312,0.0,0.0,0.0,0.0,0.3298244801842241,0.6698706878908113,5.794666046152498e-05,4.730966296993594e-05,4.511665343980794e-07,4.9166502268891184e-08,1.4281929092727015e-15,2.0169172640346142e-07,6.592751950487215e-05,9.692474758414495e-05,2.559723463682823e-05,1.1281638252567808e-08,1.8659456926938272e-08
0.00010915650294040209,0.11224415379757641,0.0,0.0,0.0,0.0,0.32982074446125575,0.6698681698826157,5.830631940122924e-05,4.7771764706091554e-05,4.539653255805793e-07,4.9644650872077104e-08,1.4370526397284481e-15,2.03192520020701e-07,6.757325166612702e-05,9.93832501728908e-05,2.6461001174884984e-05,1.139215734997468e-08,1.8844093752481263e-08
0.00011071093672521416,0.11224410157090803,0.0,0.0,0.0,0.0,0.32981698783915253,0.669865642991519,5.865604454089596e-05,4.822882154192242e-05,4.5668675137600556e-07,5.011758407788643e-08,1.4456674657299239e-15,2.046630356436879e-07,6.922901984635343e-05,0.00010185976251405326,2.733520485368008e-05,1.1501474147715009e-08,1.9026752017115987e-08
0.00011226537051002623,0.11224404864766567,0.0,0.0,0.0,0.0,0.3298132107135449,0.6698631074811633,5.8996180998444716e-05,4.868088637426428e-05,4.593334996354123e-07,5.058535658186579e-08,1.4540458958198509e-15,2.0610415074258668e-07,7.089454762264012e-05,0.00010435392164657599,2.821961216644731e-05,1.160960125166148e-08,1.920745148417826e-08
0.0001138198042948383,0.11224399504842635,0.0,0.0,0.0,0.0,0.3298094134691052,0.6698605636056307,5.932706480837917e-05,4.9128011650481816e-05,4.6190818745382106e-07,5.1048022612006506e-08,1.4621962145587766e-15,2.075167211288288e-07,7.256956821807386e-05,0.00010686537514756961,2.9113994839732824e-05,1.1716551160828367e-08,1.938621177337763e-08
0.00011537423807965038,0.11224394079322579,0.0,0.0,0.0,0.0,0.32980559647982866,0.6698580116097154,5.964902271609972e-05,4.95702493602553e-05,4.6441335956963365e-07,5.150563592053999e-08,1.4701264774583238e-15,2.0890158044956428e-07,7.425382424138753e-05,0.0001093937808656705,3.0018129926382607e-05,1.1822336265364121e-08,1.956305235668248e-08
0.00011692867186446245,0.11224388590155089,0.0,0.0,0.0,0.0,0.32980176010931994,0.6698554517292014,5.996237203094815e-05,5.000765102864058e-05,4.66851487221384e-07,5.195824977703018e-08,1.477844507362178e-15,2.1025953982191016e-07,7.594706742163217e-05,0.00011193880664912934,3.093179986934797e-05,1.1926968844851635e-08,1.9737992554728043e-08
0.0001200375394340866,0.11224377428396744,0.0,0.0,0.0,0.0,0.329794030628803,0.669850309214135,6.056446655093329e-05,5.086814998773637e-05,4.715361235710463e-07,5.284868976859477e-08,1.4926739866691123e-15,2.1289788952058378e-07,7.935956615211434e-05,0.00011707743814271963,3.278690118442343e-05,1.2132824986654386e-08,2.0082248303886196e-08
0.00012283552024674834,0.1122436718355524,0.0,0.0,0.0,0.0,0.3297870112576631,0.6698456561760044,6.10798979999361e-05,5.162656699606953e-05,4.755462730931033e-07,5.36335119755507e-08,1.5053683401225467e-15,2.1518807627708358e-07,8.24592376364292e-05,0.00012175590992472398,3.4487030212975266e-05,1.231427475938823e-08,2.0385769786724308e-08
0.00012550427768780574,0.11224357245459954,0.0,0.0,0.0,0.0,0.32978026238989105,0.6698411972771984,6.154970464561553e-05,5.2336079209259975e-05,4.792012806454853e-07,5.436774092090861e-08,1.5169384717823675e-15,2.1730200544982226e-07,8.543966546358821e-05,0.00012626409350068312,3.613451935876962e-05,1.2484037041342788e-08,2.0669807748388056e-08
0.00012817303512886315,0.11224347153171131,0.0,0.0,0.0,0.0,0.32977346268291813,0.6698367190698764,6.19995389857235e-05,5.303229162892398e-05,4.827007416985862e-07,5.508822061369951e-08,1.5280162123121093e-15,2.193505674983478e-07,8.844242158116488e-05,0.0001308155555193523,3.7806327885912144e-05,1.265062972426852e-08,2.09486036817764e-08
0.00013084179256992056,0.11224336914387217,0.0,0.0,0.0,0.0,0.3297666136138788,0.6698322224373862,6.243063111174014e-05,5.3715445870518224e-05,4.86054236083331e-07,5.579520079518072e-08,1.5386318872019251e-15,2.2133696745266553e-07,9.146656509676323e-05,0.00013540896434066752,3.950156783755309e-05,1.2814110391186687e-08,2.1222248946847415e-08
0.00013351055001097797,0.11224326536342172,0.0,0.0,0.0,0.0,0.32975971659230263,0.6698277082065299,6.284413392487032e-05,5.4385779351539543e-05,4.892707424427474e-07,5.648892686112815e-08,1.5488139188480768e-15,2.2326422484056802e-07,9.451121303995337e-05,0.00014004305328358071,4.121939499428188e-05,1.2974535623854897e-08,2.149083346491974e-08
0.00013617930745203537,0.11224316025849086,0.0,0.0,0.0,0.0,0.32975277296400285,0.6698231771512547,6.324112595486774e-05,5.504352531517891e-05,4.92358660193763e-07,5.716963988793984e-08,1.558588896074234e-15,2.2513518021857492e-07,9.757553668056251e-05,0.00014471661682553377,4.295900735002219e-05,1.3131961008211298e-08,2.1754445718331827e-08
0.00013884806489309278,0.11224305389309944,0.0,0.0,0.0,0.0,0.3297457840148141,0.6698186299961906,6.36226145613933e-05,5.568891286683391e-05,4.953258344668433e-07,5.7837576671759135e-08,1.5679816530792882e-15,2.2695250262701296e-07,0.00010065875798581135,0.00014942850694003304,4.471964340132952e-05,1.3286441142941401e-08,2.201317275563091e-08
0.0001415168223341502,0.11224294632733663,0.0,0.0,0.0,0.0,0.32973875097416033,0.6698140674200164,6.398953934438981e-05,5.63221670197646e-05,4.981795826723402e-07,5.8492969776822465e-08,1.5770153535346141e-15,2.287186975563556e-07,0.00010376014623820265,0.00015417762959519808,4.650058033642548e-05,1.3438029650267123e-08,2.226710020078482e-08
0.0001441855797752076,0.11224283761756533,0.0,0.0,0.0,0.0,0.3297316750184401,0.6698094900586453,6.434277563690747e-05,5.694350874710598e-05,5.009267217079911e-07,5.91360475901806e-08,1.5857115767109293e-15,2.304361151239792e-07,0.00010687901482593042,0.00015896294142574114,4.830113218688544e-05,1.3586779188286e-08,2.251631226529861e-08
0.000146854337216265,0.1122427278166334,0.0,0.0,0.0,0.0,0.32972455727423283,0.6698048985082303,6.468313803466144e-05,5.755315503915241e-05,5.035735954515469e-07,5.976703438169361e-08,1.5940904045077437e-15,2.3210695835219488e-07,0.00011001471820621121,0.00016378344657902154,5.012064796466264e-05,1.3732741464598442e-08,2.2760891762794825e-08
0.0001495230946573224,0.11224261697407363,0.0,0.0,0.0,0.0,0.32971739882132595,0.6698002933279961,6.501138394026355e-05,5.8151318965301186e-05,5.061261023668618e-07,6.038615036868692e-08,1.6021705088419814e-15,2.3373329149407232e-07,0.00011316664903907626,0.00016863819373283615,5.195850979535127e-05,1.3875967251072215e-08,2.300092012579366e-08
0.00015486060953943725,0.11224239234677179,0.0,0.0,0.0,0.0,0.3297029638910819,0.6697910441456367,6.563429084199216e-05,5.9314032796712023e-05,5.109695454562924e-07,6.158963095597406e-08,1.617502700728845e-15,2.3686003992416038e-07,0.00011951693914996846,0.00017844681515784557,5.568695468952877e-05,1.4154407859703115e-08,2.346764238863745e-08
0.0001596643729333406,0.11224218705565267,0.0,0.0,0.0,0.0,0.3296898432014033,0.6697826782116437,6.616001837860334e-05,6.0323265150797774e-05,5.15056917297299e-07,6.26342940380639e-08,1.6304415066343183e-15,2.395400446473582e-07,0.00012528229594895225,0.00018738295461122803,5.909971367513076e-05,1.4396136361375882e-08,2.3872916878948233e-08
0.00016446813632724395,0.11224197902879714,0.0,0.0,0.0,0.0,0.3296766055527228,0.6697742753889502,6.665601524124763e-05,6.1298436202754e-05,5.189127326247091e-07,6.364374270603579e-08,1.642647307473731e-15,2.421024491486183e-07,0.00013109226329222355,0.00019641699943638143,6.256362800477896e-05,1.4629747171650884e-08,2.426465107434374e-08
0.00016879152338175696,0.11224178962551933,0.0,0.0,0.0,0.0,0.32966459576018275,0.6697666831630458,6.707930502320706e-05,6.214788573929667e-05,5.222029935159277e-07,6.452308701516896e-08,1.653062813960822e-15,2.4431474251120767e-07,0.00013635732287398282,0.0002046278135726537,6.572270446248923e-05,1.4833274986888975e-08,2.4605988594893978e-08
0.00017311491043626998,0.11224159829032661,0.0,0.0,0.0,0.0,0.329652498626113,0.6697590643514206,6.748256402562731e-05,6.297142933014245e-05,5.253372424773032e-07,6.537564791463624e-08,1.6629844559794081e-15,2.464435840592111e-07,0.00014165486008604135,0.00021291155569758168,6.891930626555908e-05,1.5030628603644996e-08,2.493700784442947e-08
0.000177438297490783,0.11224140513683822,0.0,0.0,0.0,0.0,0.32964031735575205,0.6697514203062437,6.786737760995424e-05,6.376982862106784e-05,5.283278260612867e-07,6.620221265286802e-08,1.6724513172309124e-15,2.484937375151011e-07,0.00014698336069874957,0.00022126548218429973,7.215178905579028e-05,1.5221989467700186e-08,2.5258003466242054e-08
0.000181761684545296,0.11224121026969901,0.0,0.0,0.0,0.0,0.32962805498734987,0.6697437522674883,6.823515315068784e-05,6.454382332562199e-05,5.311857047495752e-07,6.70035458193648e-08,1.6814980937323123e-15,2.504695210919411e-07,0.000152341428343246,0.0002296870030383585,7.541862272497148e-05,1.5407533794237084e-08,2.556926215189459e-08
0.000186085071599809,0.11224101378278786,0.0,0.0,0.0,0.0,0.3296157144070421,0.6697360613761126,6.858714233061255e-05,6.529413191841758e-05,5.339206265907177e-07,6.778039006229067e-08,1.6901556434756888e-15,2.523748604155009e-07,0.00015772777095486424,0.0002381736673091194,7.87183795221152e-05,1.558743273372813e-08,2.587106285912399e-08
0.00019040845865432202,0.11224081576260155,0.0,0.0,0.0,0.0,0.3296032983611698,0.6697283486847746,6.892446031913842e-05,6.602145230430992e-05,5.365412765543069e-07,6.853346677909453e-08,1.6984514592172588e-15,2.542133341997415e-07,0.00016314118970748556,0.0002467231510392052,8.204972376269755e-05,1.576185253219352e-08,2.6163677029152255e-08
0.00019473184570883504,0.1122406162875895,0.0,0.0,0.0,0.0,0.3295908094677912,0.6697206151677867,6.924810317461018e-05,6.672646245634642e-05,5.390554120340098e-07,6.926347677144076e-08,1.7064100974197956e-15,2.5598821585300616e-07,0.00016858056874609052,0.00025533324603419676,8.541140243721878e-05,1.5930954684421856e-08,2.644736880244423e-08
0.00019905523276334805,0.11224041543023332,0.0,0.0,0.0,0.0,0.3295782502264406,0.6697128617293905,6.955896285683304e-05,6.740982102762848e-05,5.414699797661169e-07,6.997110087942233e-08,1.7140535483648606e-15,2.577025092929249e-07,0.0001740448666274094,0.0002640018503793247,8.880223704687056e-05,1.609489608025821e-08,2.6722395211434236e-08
0.00020337861981786106,0.11224021325684251,0.0,0.0,0.0,0.0,0.3295656230272029,0.6697050892113914,6.985784063476454e-05,6.807216793250275e-05,5.437912202626622e-07,7.065700058478569e-08,1.7214015667416466e-15,2.593589809185842e-07,0.00017953310843460117,0.00027272695965254313,9.222111625293368e-05,1.6253829143256922e-08,2.6989006362967316e-08
0.00020770200687237407,0.11224000982898252,0.0,0.0,0.0,0.0,0.32955293015841924,0.6696972983994877,7.014545852395286e-05,6.871412490238476e-05,5.460247568392567e-07,7.132181857639585e-08,1.7284719534695541e-15,2.6096018727706635e-07,0.00018504437922200787,0.00028150665950161873,9.566698953810898e-05,1.640790196444959e-08,2.724744563935853e-08
0.00021202539392688709,0.11223980520344672,0.0,0.0,0.0,0.0,0.3295401738137794,0.669689490029029,7.04224693733e-05,6.933629601536046e-05,5.481756741554088e-07,7.196617929725165e-08,1.7352808043220312e-15,2.62508499375848e-07,0.00019057781806009093,0.0002903391188434815,9.913886155568413e-05,1.6557258429272953e-08,2.749794987224361e-08
0.0002163487809814001,0.11223959943324403,0.0,0.0,0.0,0.0,0.32952735609840506,0.6696816647898197,7.068946547328965e-05,6.993926820404131e-05,5.502485853208728e-07,7.259068948235895e-08,1.7418427223554371e-15,2.640061231040903e-07,0.00019613261305310572,0.0002992225840662447,0.00010263578724075842,1.670203833762895e-08,2.7740749481692536e-08
0.0002206721680359131,0.11223939256764055,0.0,0.0,0.0,0.0,0.3295144790344759,0.6696738233305024,7.094698613909747e-05,7.052361174171581e-05,5.52247690899092e-07,7.319593864813854e-08,1.7481710046876523e-15,2.654551177978775e-07,0.00020170799680078395,0.0003081553736947328,0.00010615686744581988,1.6842377520803598e-08,2.797606866247616e-08
0.00022499555509042612,0.11223918465285429,0.0,0.0,0.0,0.0,0.3295015445661319,0.6696659662622613,7.119552418829252e-05,7.108988070948255e-05,5.541768292599892e-07,7.378249956075327e-08,1.7542778018927842e-15,2.668574124292747e-07,0.00020730324255277665,0.00031713587377412734,0.00010970124514800301,1.697840795483574e-08,2.8204125569493413e-08
0.00022931894214493913,0.11223897573213004,0.0,0.0,0.0,0.0,0.3294885545640085,0.6696580941621947,7.143553161353657e-05,7.163861344483362e-05,5.56039520912431e-07,7.43509287326761e-08,1.7601742583381138e-15,2.682148187951235e-07,0.00021291766071240923,0.000326162533623339,0.00011326810207141126,1.711025786522228e-08,2.8425132405300736e-08
0.00023364232919945215,0.11223876584623602,0.0,0.0,0.0,0.0,0.3294755108292259,0.6696502075761824,7.166742441173905e-05,7.21703329738005e-05,5.578390061330741e-07,7.490176686534709e-08,1.7658706313000261e-15,2.6952904316236036e-07,0.0002185505958586441,0.00033523386212892906,0.00011685665574794713,1.72380518291598e-08,2.8639295567099137e-08
0.00023796571625396516,0.11223855503354485,0.0,0.0,0.0,0.0,0.32946241509708374,0.6696423070214851,7.189158679723914e-05,7.268554742785942e-05,5.595782774750136e-07,7.543553922376863e-08,1.7713763938721088e-15,2.7080169788053895e-07,0.00022420142404461378,0.000344348424332067,0.00012046615689758381,1.7361910879802264e-08,2.884681589149856e-08
0.00024228910330847817,0.11223834333038954,0.0,0.0,0.0,0.0,0.3294492690403527,0.6696343929889804,7.210837479972109e-05,7.318475044682081e-05,5.612601079930935e-07,7.595275610568275e-08,1.7767003243143207e-15,2.7203430974126346e-07,0.00022986955047300537,0.00035350483841509336,0.00012409588713238582,1.748195260035726e-08,2.9047888709407236e-08
0.0002466124903629912,0.11223813077113932,0.0,0.0,0.0,0.0,0.32943607427233557,0.6696264659451955,7.231811941010365e-05,7.366842156887014e-05,5.628870760949216e-07,7.645391329862096e-08,1.7818505847196896e-15,2.7322832630779984e-07,0.00023555440737872395,0.00036270177291344754,0.0001277451568988455,1.759829121098478e-08,2.9242703873816457e-08
0.00025093587741750425,0.11223791738845872,0.0,0.0,0.0,0.0,0.3294228323496356,0.6696185263340767,7.252112927041481e-05,7.413702660881752e-05,5.644615858232821e-07,7.693949233179125e-08,1.786834785219251e-15,2.743851247844394e-07,0.00024125545218517446,0.00037193794421568174,0.0001314133036605708,1.7711037667042182e-08,2.943144610911079e-08
0.0002552592644720173,0.11223770321337694,0.0,0.0,0.0,0.0,0.3294095447747424,0.6696105745786032,7.271769302550715e-05,7.459101802521284e-05,5.659858851025357e-07,7.740996087613295e-08,1.791660041743218e-15,2.7550601890941705e-07,0.00024697216582071364,0.000381212114241475,0.00013509969026220215,1.7820299750538225e-08,2.9614295142153345e-08
0.0002595826515265303,0.1122374882754782,0.0,0.0,0.0,0.0,0.32939621299838523,0.6696026110822009,7.290808134425838e-05,7.503083527659436e-05,5.674620827035905e-07,7.786577333971178e-08,1.7963330297238644e-15,2.76592260092497e-07,0.0002527040512384476,0.00039052308834610895,0.0001388037034737582,1.792618213897029e-08,2.9791425462675265e-08
0.00026390603858104337,0.11223727260296255,0.0,0.0,0.0,0.0,0.3293828384217481,0.6695946362300386,7.30925486853871e-05,7.545690516862007e-05,5.688921610851754e-07,7.830737099957444e-08,1.8008600247438007e-15,2.7764504355965724e-07,0.0002584506320602419,0.0003998697133577244,0.0001425247526716586,1.802878649391121e-08,2.9963006722935484e-08
0.0002682294256355564,0.11223705622278905,0.0,0.0,0.0,0.0,0.32936942239851674,0.6695866503901773,7.327133481693177e-05,7.586964219206389e-05,5.702779868289073e-07,7.873518214021977e-08,1.8052469355712123e-15,2.786655177338522e-07,0.0002642114513709073,0.0004092508757768184,0.00014626226865333648,1.8128211563338402e-08,3.012920423940746e-08
0.00027255281269006944,0.1122368391607268,0.0,0.0,0.0,0.0,0.32935596623679514,0.6695786539146245,7.344466616252899e-05,7.626944885127945e-05,5.716213238979148e-07,7.9149622969246e-08,1.8094993461313583e-15,2.796547812637199e-07,0.00026998607060773055,0.00041866550010019837,0.00015001570255445835,1.8224553233742496e-08,3.029017835236893e-08
0.0002768761997445825,0.1122366214414622,0.0,0.0,0.0,0.0,0.329342471200892,0.6695706471402785,7.361275696776931e-05,7.665671598471594e-05,5.729238428568343e-07,7.955109783797796e-08,1.8136225446881672e-15,2.806138823728239e-07,0.00027577406856202564,0.0004281125472680395,0.0001537845248667585,1.8317904590796843e-08,3.044608450108795e-08
0.0002811995867990955,0.11223640308864764,0.0,0.0,0.0,0.0,0.32932893851303374,0.6695626303898083,7.377581031712696e-05,7.703182307901204e-05,5.74187123786777e-07,7.993999864300921e-08,1.817621533074732e-15,2.8154383508370264e-07,0.00028157504045554847,0.00043759101317986576,0.00015756822453393454,1.8408356048776646e-08,3.059707461350095e-08
0.00028552297385360856,0.11223618412498294,0.0,0.0,0.0,0.0,0.3293153693549487,0.6695546039724387,7.393401903334589e-05,7.739513857332144e-05,5.754126672429491e-07,8.031670610808004e-08,1.821501061386271e-15,2.824456178335455e-07,0.0002873885971018702,0.00044709992733170937,0.00016136630812354797,1.849599540708115e-08,3.0743296282331415e-08
0.0002898463609081216,0.11223596457225073,0.0,0.0,0.0,0.0,0.32930176486935603,0.669546568184679,7.408756648991688e-05,7.774702015566316e-05,5.766019060877764e-07,8.068159090817421e-08,1.825265665428176e-15,2.833201569566914e-07,0.0002932143641269086,0.00045663835154217985,0.0001651782990596189,1.8580907843722107e-08,3.0884891498534995e-08
0.00029416974796263464,0.11223574445138396,0.0,0.0,0.0,0.0,0.3292881261614319,0.6695385233110065,7.423662730500971e-05,7.808781505752244e-05,5.777561975197531e-07,8.103501124756379e-08,1.8289196414819137e-15,2.8416835265985877e-07,0.0002990519812486709,0.0004662053786979412,0.0001690037369075536,1.866317608543693e-08,3.1021999747734866e-08
0.0002980607963116964,0.11223554587350977,0.0,0.0,0.0,0.0,0.32927582294844193,0.6695312753821512,7.436708370786497e-05,7.838533013962006e-05,5.787662521366931e-07,8.13435756717345e-08,1.832117027640392e-15,2.8490992826044556e-07,0.0003043156815538678,0.00047483943306150464,0.00017245776002124306,1.8735023159061514e-08,3.114167274703275e-08
0.0003019518446607581,0.1122353468659052,0.0,0.0,0.0,0.0,0.32926349363671464,0.6695240205065274,7.449415694998275e-05,7.867437699889392e-05,5.797499571033372e-07,8.164338392199046e-08,1.835231002516606e-15,2.8563148198388687e-07,0.0003095884553818661,0.00048349532548511533,0.0001759220004972749,1.880485042933869e-08,3.1257916086350933e-08
0.00030584289300981986,0.11223514744221977,0.0,0.0,0.0,0.0,0.3292511389591199,0.6695167588688574,7.461795846470869e-05,7.895518815095813e-05,5.807081780336364e-07,8.19346755397376e-08,1.838264306246843e-15,2.8633359711942833e-07,0.0003148700668422397,0.0004921724548262512,0.0001793961536966776,1.8872713268607158e-08,3.13708231476464e-08
0.0003097339413588816,0.11223494761567591,0.0,0.0,0.0,0.0,0.32923875962706517,0.6695094906473609,7.47385952655514e-05,7.922798993395819e-05,5.81641743797871e-07,8.2217683617059e-08,1.841219562667958e-15,2.870168535952742e-07,0.0003201602877891833,0.0005008702376406303,0.00018287992406723004,1.8938665640917436e-08,3.148048579315589e-08
0.00031362498970794334,0.1122347473990139,0.0,0.0,0.0,0.0,0.32922635633115976,0.66950221601403,7.485617021951194e-05,7.949300265893405e-05,5.825514664370413e-07,8.249263877857791e-08,1.8440993423654032e-15,2.8768180890052486e-07,0.000325458897506853,0.0005095881076292631,0.00018637302482281298,1.9002760050027193e-08,3.158699099275374e-08
0.00031712693322209887,0.11223456688069315,0.0,0.0,0.0,0.0,0.3292151734302771,0.6694956634992664,7.495945167143754e-05,7.972503182136865e-05,5.833504644437737e-07,8.273339509946192e-08,1.8466286168634556e-15,2.882650541079837e-07,0.0003302346419982351,0.0005174509105078106,0.0001895245627934309,1.9058898681020243e-08,3.168021743139646e-08
