Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247)
0.000508945475578531,0.11219899639506271,0.0,0.0,0.0,0.0,0.3269426213457898,0.6677680710261142,0.00013507182523456794,0.00023285734004155497,1.0485910833411548e-06,2.449852562450055e-07,3.3193749037166634e-15,1.0802262180725461e-06,0.001046429355995262,0.0023799113813979516,0.0007754543469682513,1.2243640523463113e-07,1.1030928952386888e-07,1.364231974026808e-07,1.0044828995147794e-06,5.697000452788309e-15,0.00028256463744010733,4.551065627866845e-10,2.008583239037003e-09,3.766919248657981e-09,1.998518348728378e-05,2.927482129414765e-16,8.715745129353563e-16,5.8347603177482286e-12,1.3281916650532704e-12,1.3127104430186483e-11,1.1711667012979411e-07,7.766743919471215e-14
0.0005171813162854549,0.112197650574913,0.0,0.0,0.0,0.0,0.32685800716686353,0.6677052069068251,0.00013606004202418241,0.00023598439939916715,1.0561760459796717e-06,2.483090513047722e-07,3.3433855715548564e-15,1.0962384339975189e-06,0.0010697953525815387,0.002451695946225631,0.0007983388773903687,1.236588820790381e-07,1.1218207205833249e-07,1.3994905914048556e-07,1.0303680413245611e-06,5.843809986710805e-15,0.0002946677240460627,4.6458147100727696e-10,2.043301595454778e-09,3.926299754108959e-09,2.1150209612141693e-05,3.0981643734838185e-16,9.048365547966687e-16,6.220147285153401e-12,1.4264707711427947e-12,1.4054550003633324e-11,1.2731852446422826e-07,8.443293132380453e-14
0.0005254171569923788,0.11219628853528217,0.0,0.0,0.0,0.0,0.32677231981947547,0.6676414367387831,0.00013704341647973798,0.00023911051748619667,1.0637208702237782e-06,2.516332621154062e-07,3.3672691800262664e-15,1.112312625879601e-06,0.001093256902321147,0.0025245793316143027,0.0008215108872886193,1.2487806256846843e-07,1.1406607133085858e-07,1.4350946987582034e-07,1.0565021248052849e-06,5.992031412192991e-15,0.00030708022253111554,4.741272702621135e-10,2.0782363694680917e-09,4.0900203464664064e-09,2.2363442069607187e-05,3.2760519173770905e-16,9.39021216233891e-16,6.624567927264714e-12,1.5304319850508595e-12,1.5032584040391492e-11,1.382312065671634e-07,9.166981811951025e-14
0.0005336529976993026,0.112194910317828,0.0,0.0,0.0,0.0,0.32668555737426974,0.6675767555771736,0.00013802208066673738,0.00024223600977503292,1.0712265542456764e-06,2.549582365867509e-07,3.3910288889086472e-15,1.1284495925009232e-06,0.0011168118487924626,0.0025985670339675167,0.0008449695808404042,1.2609408307696877e-07,1.1596146411032811e-07,1.471043854745261e-07,1.0828846568072138e-06,6.141661932302556e-15,0.00031980509136467683,4.837443623926119e-10,2.113389406868228e-09,4.258145848143159e-09,2.362613592848211e-05,3.461344812176628e-16,9.741481007278656e-16,7.0486736066091385e-12,1.6403207602591617e-12,1.6063239959804412e-11,1.4989279191625924e-07,9.940334982958667e-14
0.0005418888384062265,0.11219351596496856,0.0,0.0,0.0,0.0,0.3265977178563885,0.6675111584530018,0.0001389961581566852,0.00024536117210400844,1.0786940299353787e-06,2.582843023215697e-07,3.4146676481597224e-15,1.1446500740331003e-06,0.0011404580730505118,0.0026736646115400244,0.0008687141557476319,1.2730707127597703e-07,1.1786841876814211e-07,1.5073376435458842e-07,1.1095151603949027e-06,6.2926988420678175e-15,0.0003328452832484379,4.934331217227748e-10,2.1487624309051827e-09,4.4307414149675374e-09,2.4939562412530304e-05,3.654246216127933e-16,1.010237071858849e-15,7.493129168368429e-12,1.7563899793951967e-12,1.714860802344069e-11,1.6234284333476915e-07,1.0765976305435624e-13
0.0005501246791131504,0.1121921055199554,0.0,0.0,0.0,0.0,0.32650879925012727,0.6674446403746833,0.00013996576462975738,0.0002484862819516241,1.0861241675965627e-06,2.616117679425924e-07,3.43818821278217e-15,1.1609147555877282e-06,0.0011641934913196898,0.002749877680653796,0.0008927438016391489,1.2851714673703805e-07,1.1978709574734544e-07,1.543975671782059e-07,1.1363931725478747e-06,6.445139515436936e-15,0.0003462037452954115,5.031938962880325e-10,2.184357048597795e-09,4.6078725231676255e-09,2.6305008893142455e-05,3.854962408795242e-16,1.0473082530110519e-15,7.958613035081054e-12,1.878900089863441e-12,1.8290836321438202e-11,1.7562245023003567e-07,1.164663067682251e-13
0.0005583605198200743,0.11219067902694138,0.0,0.0,0.0,0.0,0.3264187995033012,0.6673771963295405,0.0001409310084315684,0.00025161159964024436,1.093517780284847e-06,2.64940924346376e-07,3.461593156556675e-15,1.1772442705730108e-06,0.001188016052846834,0.002827211912129661,0.0009170576985782509,1.2972442149499133e-07,1.217176480089374e-07,1.5809575656572997e-07,1.1635182420234298e-06,6.598981393156685e-15,0.0003598834191825961,5.130270090531579e-10,2.2201747568284033e-09,4.789604956667019e-09,2.7723778876331075e-05,4.0637028049089393e-16,1.085382027171397e-15,8.445817298113923e-12,2.0081192398947114e-12,1.9492131763942588e-11,1.8977426840546245e-07,1.2585126872150974e-13
0.0005665963605269982,0.11218923653104369,0.0,0.0,0.0,0.0,0.32632771653134185,0.6673088212852161,0.00014189199108790174,0.0002547373694721449,1.1008756278186107e-06,2.6827204588695606e-07,3.484884884738404e-15,1.193639203866644e-06,0.0012119237379045026,0.002905673027922627,0.0009416550156690554,1.3092900057422737e-07,1.2366022145609044e-07,1.6182829683020028e-07,1.1908899273721601e-06,6.754221971517277e-15,0.0003738872412791346,5.22932759113575e-10,2.256216948219136e-09,4.976004794685778e-09,2.919719198414961e-05,4.280679967926827e-16,1.1244790368206563e-15,8.955447805859938e-12,2.1443234149878235e-12,2.075476107761742e-11,2.0484256044460905e-07,1.358440022216751e-13
0.000574832201233922,0.11218777807840252,0.0,0.0,0.0,0.0,0.3262355482211361,0.6672395101910085,0.00014284880778083796,0.00025786382080078264,1.1081984204891059e-06,2.716053914922537e-07,3.5080656458015634e-15,1.2101000948145175e-06,0.0012359145559350158,0.0029852667979496034,0.0009665349097559402,1.3213098248039415e-07,1.2561495533701898e-07,1.6559515373124727e-07,1.2185077950971016e-06,6.91085879191187e-15,0.0003882181427517299,5.329114228757143e-10,2.2924849167895565e-09,5.167138399640302e-09,3.072658393062696e-05,4.506109623325976e-16,1.1646201839155785e-15,9.488224248638794e-12,2.2877965747157965e-12,2.2081051807218637e-11,2.20873236665936e-07,1.4647495329300598e-13
0.0005830680419408459,0.11218630371623549,0.0,0.0,0.0,0.0,0.32614229243462667,0.6671692579791312,0.00014380154778931788,0.0002609911690401154,1.1154868224935189e-06,2.7494120571616443e-07,3.5311375423069492e-15,1.226627440064016e-06,0.0012599865438263796,0.0030659990370988095,0.0009916965242106248,1.333304596597265e-07,1.2758198262724682e-07,1.6939629424718917e-07,1.2463714179478148e-06,7.068889431161315e-15,0.00040287904964897035,5.429632552128015e-10,2.328979863396062e-09,5.363072405336419e-09,3.231330649230805e-05,4.740210671642869e-16,1.2058266299598915e-15,1.0044880240285329e-11,2.4388307898698915e-12,2.347339332223608e-11,2.3791389664663836e-07,1.5777568821367753e-13
0.0005995397233546936,0.1121833074578696,0.0,0.0,0.0,0.0,0.32595250977521933,0.6670259098527331,0.00014569512771596546,0.0002672493537133159,1.1299628992389664e-06,2.816211521015713e-07,3.576962480618825e-15,1.259883281900053e-06,0.0013083663047785677,0.0032309023908277936,0.0010428614138325906,1.3572224181215952e-07,1.315534200579045e-07,1.771012988980743e-07,1.302834242026611e-06,7.38912259829337e-15,0.0004332025586434444,5.632873435865008e-10,2.4026550573369445e-09,5.76960944033641e-09,3.566423065194866e-05,5.235318497479748e-16,1.2915213632324482e-15,1.1232835397966908e-11,2.7647920478663514e-12,2.6466101361051873e-11,2.752242670690573e-07,1.825185448135209e-13
0.0006143642366271565,0.11218055691222485,0.0,0.0,0.0,0.0,0.3257779643676642,0.6668936267674948,0.0001473861959789822,0.0002728866953500671,1.1428795793029871e-06,2.8764373933842133e-07,3.617851054304777e-15,1.2900450127516479e-06,0.0013521665044805618,0.003383268133146324,0.0010898643903255866,1.378670975140555e-07,1.3517097516722628e-07,1.8415273960301049e-07,1.3544870545630206e-06,7.682075422462796e-15,0.0004616515865142517,5.818314146300892e-10,2.4697493156126207e-09,6.152583766924428e-09,3.8890021644157754e-05,5.712833168744658e-16,1.3725075588945575e-15,1.2391310480923692e-11,3.087116980131097e-12,2.9410704121410763e-11,3.1277135156275095e-07,2.074183814468775e-13
0.0006291887498996194,0.11217775560839859,0.0,0.0,0.0,0.0,0.32559986148029396,0.6667582149854419,0.00014906521452714348,0.0002785297505914801,1.1556933688075048e-06,2.936775698926007e-07,3.6584139255846906e-15,1.3204280954610496e-06,0.0013962002612974544,0.0035394147226335227,0.0011377660912377289,1.4000504113660858e-07,1.3883017858585938e-07,1.913147807293315e-07,1.4069295998827402e-06,7.979507276140618e-15,0.0004912151089458457,6.006156473169309e-10,2.5375939296952816e-09,6.55215889750197e-09,4.232331657047416e-05,6.221993946613548e-16,1.4572863154451914e-15,1.3639208774208875e-11,3.4388673083709724e-12,3.260940415481299e-11,3.544127722156174e-07,2.3503343029296397e-13
0.0006440132631720824,0.11217490386629028,0.0,0.0,0.0,0.0,0.3254181881398377,0.6666196444767253,0.00015073253782272583,0.00028417938443122466,1.1684068427764132e-06,2.997236678393993e-07,3.698659245881446e-15,1.3510342022212942e-06,0.0014404569329783306,0.0036993773617461125,0.0011865609016005374,1.4213644306519397e-07,1.425316225190702e-07,1.9858724947362637e-07,1.4601594299571353e-06,8.281404275172839e-15,0.0005219100102571494,6.19640890302643e-10,2.606193172012517e-09,6.968731792306795e-09,4.597257400611702e-05,6.764193894363128e-16,1.5459904707141866e-15,1.4981321645622513e-11,3.822057848768129e-12,3.607850622626972e-11,4.004928902211677e-07,2.655920589526084e-13
0.0006588377764445453,0.11217200202092659,0.0,0.0,0.0,0.0,0.32523293132897,0.6664778851120506,0.00015238848388842647,0.00028983637749708255,1.1810222913090136e-06,3.0578297102378173e-07,3.738594264672338e-15,1.381864734431959e-06,0.0014849260652429015,0.0038631915391613113,0.0012362429935137173,1.4426163753060797e-07,1.462758575200728e-07,2.0596997287005609e-07,1.5141740649582174e-06,8.587752355053636e-15,0.0005537531220100329,6.389078478173637e-10,2.6755506993771133e-09,7.402701420960423e-09,4.984641701208566e-05,7.340860392444576e-16,1.6387556236640225e-15,1.6422592002866058e-11,4.2387996076998994e-12,3.983504628731716e-11,4.5137730884589336e-07,2.993367219835025e-13
0.0006736622897170082,0.11216905042187944,0.0,0.0,0.0,0.0,0.3250440780239999,0.6663329066775456,0.00015403333857163013,0.00029550143687116705,1.193541752832885e-06,3.118563423540117e-07,3.7782254347528435e-15,1.4129208539606245e-06,0.0015295973754205349,0.004030892996391215,0.0012868063142843261,1.463809273140242e-07,1.5006339678894167e-07,2.1346277569308726e-07,1.5689709774819291e-06,8.89853718144656e-15,0.0005867612221660671,6.584170940844309e-10,2.745669616080851e-09,7.854468567877289e-09,5.395363173452658e-05,7.953455331788281e-16,1.7357201451320316e-15,1.7968115184412002e-11,4.691302389227419e-12,4.389681117674596e-11,5.074537527215987e-07,3.365245440143483e-13
0.0006884868029894711,0.11216604943449279,0.0,0.0,0.0,0.0,0.32485161522814776,0.6661846788883418,0.0001556673592306714,0.00030117520564962557,1.2059670428454999e-06,3.1794457979692014e-07,3.817558503219782e-15,1.4442035118665194e-06,0.0015744607383902196,0.0042025176978041584,0.0013382445762063913,1.484945878604064e-07,1.5389472011071415e-07,2.2106547869912563e-07,1.624547579231184e-06,9.213744074656364e-15,0.0006209510339338924,6.781690884283892e-10,2.816552536964305e-09,8.324435647475458e-09,5.8303165845203314e-05,8.603475299589005e-16,1.8370251940448597e-15,1.962313974764319e-11,5.181877406665555e-12,4.828235859767589e-11,5.69132966032489e-07,3.7742791538930795e-13
0.000703311316261934,0.11216299943984812,0.0,0.0,0.0,0.0,0.3246555300009617,0.6660331714010479,0.00015729077795523222,0.00030685827138348363,1.2182997790079153e-06,3.2404842522148286e-07,3.856598590906827e-15,1.4757134746033256e-06,0.0016195061745063123,0.0043781018036362735,0.0013905512477705427,1.5060287089126836e-07,1.5777027743252333e-07,2.2877789729052355e-07,1.6809012106960728e-06,9.53335795109953e-15,0.0006563392243610656,6.98164190389927e-10,2.8882016487018493e-09,8.813006566468387e-09,6.290412683125381e-05,9.292451844284657e-16,1.9428147408487454e-15,2.139306827323898e-11,5.7129399536705555e-12,5.3011037605739507e-11,6.368496289586743e-07,4.2233509991943167e-13
0.000718135829534397,0.1121599008353284,0.0,0.0,0.0,0.0,0.3244558094841484,0.6658783538251958,0.000158903804385182,0.00031255117347184333,1.2305414031392987e-06,3.3016857212405973e-07,3.895350262009332e-15,1.5074513461088017e-06,0.0016647238393524976,0.004557681645781832,0.0014437195462027289,1.5270600757613917e-07,1.616904918977164e-07,2.3659984026292164e-07,1.7380291317012343e-06,9.857363269692991e-15,0.0006929424026984624,7.184026699682121e-10,2.9606187538594747e-09,9.320586544620725e-09,6.776578013236404e-05,1.0021951647818333e-15,2.053235584223875e-15,2.328345789841561e-11,6.287012004705105e-12,5.810300879210949e-11,7.110632926443263e-07,4.715508549189513e-13
0.0007329603428068599,0.11215675403481559,0.0,0.0,0.0,0.0,0.3242524409243281,0.6657201957338182,0.00016050662819985163,0.00031825440964650185,1.2426932006430478e-06,3.363056724173888e-07,3.9338175855787945e-15,1.5394175882017777e-06,0.001710104015044793,0.004741293705963674,0.0014977424311538824,1.548042113204852e-07,1.6565576261238862e-07,2.445311086948746e-07,1.795928512961903e-06,1.0185743983963616e-14,0.0007307771185811115,7.388847185094248e-10,3.0338053157539187e-09,9.847581926843062e-09,7.289754712886288e-05,1.0793576656007711e-15,2.168437370569466e-15,2.5300020675146536e-11,6.906724787326802e-12,6.357926457545827e-11,7.922593321107625e-07,5.253970631419885e-13
0.0007477848560793228,0.11215355946898599,0.0,0.0,0.0,0.0,0.324045411693091,0.6655586666732436,0.0001620994212962119,0.0003239684416544079,1.2547563174767528e-06,3.4246034241048893e-07,3.972004189242264e-15,1.5716125397613623e-06,0.0017556371028775038,0.0049289745960118415,0.0015526125994175797,1.5689768020401359e-07,1.6966646722040565e-07,2.52571495364201e-07,1.8545964312078478e-06,1.0518483514393232e-14,0.0007698598600658756,7.596104612006501e-10,3.1077625072772844e-09,1.0394400087755223e-08,7.830900298899252e-05,1.1608964390275817e-15,2.2885726251685208e-15,2.7448624022148934e-11,7.574821487200767e-12,6.946165040743831e-11,8.809499169821498e-07,5.842133765319286e-13
0.0007626093693517857,0.11215031758549936,0.0,0.0,0.0,0.0,0.323834709304653,0.6653937361722023,0.00016368233970665482,0.0003296937002243103,1.2667317751314833e-06,3.486331680040473e-07,4.009913306620032e-15,1.6040364323009146e-06,0.0018013136171458072,0.005120761040012507,0.0016083224805706507,1.5898659912803562e-07,1.7372296400060134e-07,2.607207840831116e-07,1.9140298641537802e-06,1.0855564719892976e-14,0.000810207051554471,7.805799636066948e-10,3.1824912395556634e-09,1.0961449263979574e-08,8.400987437556093e-05,1.2469788104358319e-15,2.413796773175114e-15,2.973529086634942e-11,8.294159826090126e-12,7.577288540086216e-11,9.776749996650056e-07,6.483578715455087e-13
0.0007774338826242487,0.11214702884919762,0.0,0.0,0.0,0.0,0.32362032143135033,0.6652253737503233,0.00016525552528075035,0.00033543058938073416,1.2786204837757448e-06,3.54824709210045e-07,4.047547818933551e-15,1.636689404265203e-06,0.0018471241800224402,0.00531668985813517,0.0016648642334627965,1.61071141684806e-07,1.7782559375797564e-07,2.689787489063799e-07,1.9742256846143755e-06,1.1196969864426166e-14,0.0008518350516173528,8.017932389011204e-10,3.257992191901401e-09,1.1549138340565682e-08,9.001003700998525e-05,1.3377756813276192e-15,2.544268159720401e-15,3.2166199562587985e-11,9.067714538088615e-12,8.253658277252945e-11,1.0830033207253145e-06,7.182077158817339e-13
0.0007922583958967116,0.1121436937422404,0.0,0.0,0.0,0.0,0.32340223591721745,0.6650535489260684,0.0001668191071623681,0.00034117949018102977,1.29042325376044e-06,3.6103550411480833e-07,4.084910291425107e-15,1.669571515054328e-06,0.0018930595173464744,0.005516797951959297,0.0017222297434599239,1.6315147178511764e-07,1.8197468168141444e-07,2.7734515411658167e-07,2.035180659583617e-06,1.1542680611786704e-14,0.000894760150744383,8.232502584732423e-10,3.3342658518605888e-09,1.2157876809459342e-08,9.631951310341037e-05,1.4334615693867698e-15,2.6801480882387106e-15,3.47476839674486e-11,9.898580124548904e-12,8.977727187571473e-11,1.197533431357391e-06,7.941598465453995e-13
0.0008070829091691745,0.11214031276423389,0.0,0.0,0.0,0.0,0.3231804407898606,0.664878231224175,0.0001683732030982966,0.0003469407639377909,1.3021408058541445e-06,3.672660722557712e-07,4.1220030057580825e-15,1.7026827558783196e-06,0.001939110455209798,0.005721122291132018,0.0017804106203704003,1.6522774508894752e-07,1.861705387501324e-07,2.8581975404284516e-07,2.0968914487858235e-06,1.1892678017381197e-14,0.0009389985690424519,8.44950955435458e-10,3.4113125317816794e-09,1.2788074621351928e-08,0.00010294846865418683,1.5342146253037873e-15,2.821600845884396e-15,3.748623319668921e-11,1.078997341212341e-11,9.752041936034791e-11,1.3218947326062015e-06,8.766316590208903e-13
0.0008219074224416374,0.11213688643232451,0.0,0.0,0.0,0.0,0.3229549242708223,0.664699390182679,0.00016991792059898935,0.00035271475498330483,1.3137737803412e-06,3.735169175108471e-07,4.158827988817421e-15,1.7360230595148013e-06,0.001985267917243895,0.005929699901183634,0.0018393981969965884,1.673001102460728e-07,1.9041346293423441e-07,2.944022923022803e-07,2.1593545995063544e-06,1.2246942498910868e-14,0.0009845664538891984,8.668952282951343e-10,3.489132385271895e-09,1.3440141911387487e-08,0.00010990721060655672,1.6402166176272112e-15,2.968793720383632e-15,4.038849106297117e-11,1.174523584639666e-11,1.0579244944195538e-10,1.456748530849174e-06,9.66061707228674e-13
0.0008367319357141003,0.11213341528126905,0.0,0.0,0.0,0.0,0.3227256747846423,0.6645169953595432,0.0001714533579496024,0.0003585017930393236,1.3253227448903085e-06,3.797885306489969e-07,4.195387037618262e-15,1.7695923105442951e-06,0.002031522922492886,0.0061425678523634114,0.001899183528238501,1.6936870996703747e-07,1.9470374054373557e-07,3.0309250220116696e-07,2.222566548343595e-06,1.2605453846308043e-14,0.0010314798775623113,8.890829505789641e-10,3.567725442278959e-09,1.411448902389579e-08,0.00011720618388336164,1.7516529857488387e-15,3.1218970450537217e-15,4.3461255758131826e-11,1.2767836312249948e-11,1.1462076687980595e-10,1.6027891094342381e-06,1.0629104141960092e-12
