Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70)
7.299280909898352e-10,0.11224537200855579,0.0,0.0,0.0,0.0,0.3299999995598602,0.669999999636083,4.3821911984769167e-10,3.619956967948815e-10,1.919195493371316e-12,7.814296397720947e-11,6.075303464723504e-21,1.4797693839552219e-15,1.2869861168514226e-15,2.366447131169581e-18,7.75456270304234e-21,4.828770703227016e-16,4.784427388694857e-16,2.656187916373403e-22,1.7060830748158615e-24,9.675928974684903e-33,3.1244930117014147e-28,1.2477483263320342e-18,2.128241637831077e-16,3.901675614437842e-30,2.1433530980817452e-32,2.8324352503214276e-39,8.925752004868959e-34
7.888360677931171e-10,0.11224537200908424,0.0,0.0,0.0,0.0,0.3299999995243392,0.6699999996052693,4.735004172285408e-10,3.925694887163765e-10,2.1585635616490053e-12,8.308998351198935e-11,6.833036064134573e-21,1.8005411611741473e-15,1.5806108195651214e-15,3.120307497530873e-18,9.783778272124795e-21,5.790157708654785e-16,5.600972067835204e-16,3.5395270025344e-22,2.4642530197310948e-24,1.3975863906913753e-32,4.884885895460892e-28,1.4745024969955694e-18,2.57165256730397e-16,5.3172073452839775e-30,3.155865865955851e-32,4.09121424010132e-39,1.2892502838041346e-33
9.066520213996809e-10,0.11224537201008268,0.0,0.0,0.0,0.0,0.32999999945329717,0.669999999543122,5.440481342032097e-10,4.5422232636680587e-10,2.652077037052416e-12,9.247874685976075e-11,8.395279927064011e-21,2.552514209692722e-15,2.2763413859418474e-15,5.113426267478023e-18,1.484466582254464e-20,8.011827022616993e-16,7.432748914521673e-16,5.903052809855652e-22,4.7510580203559e-24,2.694542861428635e-32,1.0861945758781495e-27,1.969820030063193e-18,3.5855450814057084e-16,9.263556820747501e-30,6.317085794096342e-32,7.888032525064607e-39,2.4857303116816705e-33
9.999999999999999e-10,0.11224537201100819,0.0,0.0,0.0,0.0,0.3299999993970091,0.669999999493417,5.999334434409641e-10,5.03524367324305e-10,3.0540830117022545e-12,9.946439267572426e-11,9.667851939918259e-21,3.2555187316302405e-15,2.9338554622848847e-15,7.226779060877601e-18,1.9908801916928165e-20,1.0060870654652969e-15,9.073588693316917e-16,8.438077137556355e-22,7.523804514306447e-24,4.2671031020376777e-32,1.902638457753904e-27,2.3964428642168056e-18,4.504744274307075e-16,1.369267795645364e-29,1.0297188606883158e-31,1.2491741682214919e-38,3.936484076001781e-33
1.0244679750062447e-09,0.11224537201100819,0.0,0.0,0.0,0.0,0.3299999993822551,0.6699999994803241,6.145805640474854e-10,5.165104267115191e-10,3.160739366512542e-12,1.012322194396431e-10,1.0005478510587037e-20,3.4557499962591145e-15,3.1221400967269245e-15,7.868520270333897e-18,2.1403805078507656e-20,1.0640816628324195e-15,9.531557662497048e-16,9.21209328596691e-22,8.424520473944392e-24,4.77794367105729e-32,2.184189353524081e-27,2.512641640976154e-18,4.761999384968227e-16,1.5078169729363136e-29,1.1616265398704667e-31,1.3987249927351496e-38,4.4077594259237245e-33
1.1422839286128084e-09,0.11224537201186595,0.0,0.0,0.0,0.0,0.329999999311213,0.669999999416923,6.851019004320223e-10,5.793904553688952e-10,3.680352967049121e-12,1.0939373694299172e-10,1.1650344082300531e-20,4.513969498146808e-15,4.1233348056689476e-15,1.1526528982568172e-17,2.96551124562376e-20,1.3685377406670669e-15,1.189976475440796e-15,1.3651655975565011e-21,1.3994579368789385e-23,7.937002822658706e-32,4.060643026763632e-27,3.0941599137372257e-18,6.091436136297612e-16,2.327189501685302e-29,1.9989834782401134e-31,2.3235603287974368e-38,7.32216792532748e-33
1.2600998822193722e-09,0.11224537201266094,0.0,0.0,0.0,0.0,0.3299999992401709,0.6699999993529621,7.55615155986234e-10,6.428220594414882e-10,4.207902508967244e-12,1.1700365349611405e-10,1.3320331412415545e-20,5.7298598073304454e-15,5.2841248798785204e-15,1.623136857582587e-17,3.979242976451447e-20,1.7151601847741657e-15,1.4539550804145408e-15,1.941179537662603e-21,2.2063119996564286e-23,1.2513082311313019e-31,7.088506926294613e-27,3.70668878315435e-18,7.563265521272505e-16,3.4416467881461166e-29,3.261365683621861e-31,3.6632509632706793e-38,1.1543899928710752e-32
1.377915835825936e-09,0.11224537201339756,0.0,0.0,0.0,0.0,0.32999999916912875,0.6699999992884812,8.261224306299308e-10,7.067676393442154e-10,4.741286306204806e-12,1.2409956982807688e-10,1.5008787471773768e-20,7.1053075514768635e-15,6.607811109606514e-15,2.2129344331959542e-17,5.20096407152325e-20,2.104390079642728e-15,1.7452924642788655e-15,2.668666523758088e-21,3.3325720309908843e-23,1.8900682592891407e-31,1.1750847541422555e-26,4.343601718847526e-18,9.166379723079737e-16,4.9144337762562125e-29,5.092870527063506e-31,5.533296629869636e-38,1.743692728806926e-32
1.4957317894324998e-09,0.11224537201407993,0.0,0.0,0.0,0.0,0.32999999909808664,0.6699999992235169,8.966252574740396e-10,7.71192122431912e-10,5.2789700567347286e-12,1.3071655963268726e-10,1.6710855323671437e-20,8.641699303311365e-15,8.097086162279681e-15,2.936833122697204e-17,6.650074941473862e-20,2.536561615499843e-15,2.0641737340154687e-15,3.567327221689404e-21,4.857362549341963e-23,2.7548562488611026e-31,1.865682818916257e-26,4.999573875169009e-18,1.088984374382991e-15,6.814832381500171e-29,7.666793145451841e-31,8.065083008912228e-38,2.5415282944316336e-32
1.6135477430390636e-09,0.11224537201471192,0.0,0.0,0.0,0.0,0.3299999990270444,0.6699999991581033,9.671248686305668e-10,8.360628075530837e-10,5.81972075652497e-12,1.368873250073407e-10,1.842263181063166e-20,1.0340152558467337e-14,9.754258262178938e-15,3.8097004572381216e-17,8.345977849862737e-20,3.0119491537952825e-15,2.410769214320503e-15,4.657030275809899e-21,6.869550100313681e-23,3.8960733445639383e-31,2.8558654024851655e-26,5.670635547509201e-18,1.2723422858370095e-15,9.218120900465516e-29,1.1188437823301624e-30,1.140617285454573e-37,3.594397835347013e-32
1.7313636966456274e-09,0.112245372015297,0.0,0.0,0.0,0.0,0.3299999989560021,0.6699999990922713,1.037622201528726e-09,9.013492630685281e-10,6.362600377286529e-12,1.4264229844449848e-10,2.014114754059306e-20,1.220152208005928e-14,1.158126768181931e-14,4.846469307608905e-17,1.0308061699937591e-19,3.530768673983226e-15,2.7852351136975046e-15,5.9577776832632665e-21,9.46779783640018e-23,5.369676909349338e-31,4.23686743355283e-26,6.35362927447824e-18,1.4657488851430578e-15,1.220555008143519e-28,1.5897825633802793e-30,1.5720396635654662e-37,4.953928911981809e-32
1.8491796502521911e-09,0.11224537201583838,0.0,0.0,0.0,0.0,0.3299999988849599,0.6699999990260501,1.1081178033154774e-09,9.67023181005635e-10,6.9070615664773986e-12,1.4800978869612312e-10,2.186466983259447e-20,1.4226317919138624e-14,1.3579624210173395e-14,6.06216685177569e-17,1.2555706467064423e-19,4.093161446579465e-15,3.1877144227968463e-15,7.489729088907065e-21,1.2760533314163014e-22,7.237162260102485e-31,6.117562693204972e-26,7.045650216085373e-18,1.6682656542676533e-15,1.5864334704338081e-28,2.2072169224796017e-30,2.11877990547873e-37,6.67685864658303e-32
1.966995603858755e-09,0.11224537201633904,0.0,0.0,0.0,0.0,0.32999999881391756,0.6699999989594664,1.1786119613290042e-09,1.0330581591574736e-09,7.45281703948505e-12,1.5301619867755284e-10,2.3592289266412056e-20,1.6414818905547857e-14,1.5750524824206616e-14,7.471900456984517e-17,1.5108304743579585e-19,4.6992174962261316e-15,3.618338231985145e-15,9.273171323322591e-21,1.6865987908452097e-22,9.565585021998717e-31,8.626040840999868e-26,7.744272489094862e-18,1.878996183022681e-15,2.028763407679901e-28,3.0028337097189255e-30,2.800470450905694e-37,8.82505435022646e-32
2.084811557465319e-09,0.1122453720168019,0.0,0.0,0.0,0.0,0.3299999987428753,0.6699999988925449,1.2491050141924445e-09,1.0994295210946283e-09,7.999528162965271e-12,1.5768620544287837e-10,2.532293387933824e-20,1.8767342426029457e-14,1.8095111325135468e-14,9.090782522150238e-17,1.7985268447724952e-19,5.3490306400542886e-15,4.077226848709605e-15,1.13284084579262e-20,2.1912341976529804e-22,1.2427643460473263e-30,1.1911289671518218e-25,8.448108416771696e-18,2.0971515495642288e-15,2.5574509672590044e-28,4.0125589692940595e-30,3.638395815458535e-37,1.146558949348172e-31
2.202627511071883e-09,0.11224537201722956,0.0,0.0,0.0,0.0,0.3299999986718329,0.6699999988253096,1.3195974088876546e-09,1.16611426641103e-09,8.546747821627436e-12,1.6204280994130804e-10,2.7055188286067584e-20,2.1284294476337734e-14,2.06145223081597e-14,1.0933893062957586e-16,2.1206005797351457e-19,6.042708698282861e-15,4.564490160732734e-15,1.367570099230838e-20,2.803779094168185e-22,1.590171596158971e-30,1.6145014882016753e-25,9.156474652912722e-18,2.322058055128615e-15,3.1829884355082614e-28,5.276845342989582e-30,4.655503569314941e-37,1.4670778290508709e-31
2.320443464678447e-09,0.11224537201762437,0.0,0.0,0.0,0.0,0.32999999860079055,0.6699999987577816,1.3900893865935376e-09,1.2330910561771814e-09,9.09423490704394e-12,1.6610735159296826e-10,2.878828927545455e-20,2.3965898313386658e-14,2.3309650896165013e-14,1.3016341487971092e-16,2.4789899502238543e-19,6.780318538515997e-15,5.0802277648799596e-15,1.6335336294611884e-20,3.5390414621290963e-22,2.007178691987253e-30,2.152340443807013e-25,9.868322931854865e-18,2.5530737950020526e-15,3.916452818891563e-28,6.840930124193893e-30,5.87638262612833e-37,1.8518107317929214e-31
2.438259418285011e-09,0.11224537201798848,0.0,0.0,0.0,0.0,0.3299999985297481,0.6699999986899807,1.4605808232008563e-09,1.3003400639614818e-09,9.64211397013309e-12,1.6989965728780938e-10,3.052263102346346e-20,2.681205656929048e-14,2.618102852774732e-14,1.535332617865677e-16,2.875632250238848e-19,7.561858525949748e-15,5.62452985169533e-15,1.932769968377086e-20,4.41280460955978e-22,2.502737236538176e-30,2.8268677746524866e-25,1.0582132314949894e-17,2.7895390855527147e-15,4.7695055100537825e-28,8.755058066172998e-30,7.327241497976275e-37,2.3090166882525242e-31
2.556075371891575e-09,0.11224537201832414,0.0,0.0,0.0,0.0,0.3299999984587056,0.6699999986219257,1.5310716090805578e-09,1.3678427255883584e-09,1.0190495059173975e-11,1.7343829160865307e-10,3.2258562181147434e-20,2.98226799941597e-14,2.9229136525114415e-14,1.7960070939744718e-16,3.3124674344205554e-19,8.387325727731911e-15,6.197478695747964e-15,2.2673186110061205e-20,5.441838244591223e-22,3.0863582771093893e-30,3.6630586560240017e-25,1.1297174853818555e-17,3.0308586280797737e-15,5.754389513756958e-28,1.1074720860085007e-29,9.035926594740493e-37,2.8474708998652394e-31
2.673891325498139e-09,0.11224537201863337,0.0,0.0,0.0,0.0,0.32999999838766314,0.6699999985536338,1.6015620481537925e-09,1.4355816225616066e-09,1.0739074234672599e-11,1.767406733839999e-10,3.399511977727312e-20,3.2998033458089166e-14,3.2454728100437566e-14,2.0851716364330136e-16,3.791438320095765e-19,9.256786206359758e-15,6.799149403536587e-15,2.6392050038910362e-20,6.643918822066481e-22,3.768123845005634e-30,4.688817821118968e-25,1.2014025926540851e-17,3.2765940791676574e-15,6.883924407579638e-28,1.3860948558553433e-29,1.1031956279030537e-36,3.476475380265001e-31
2.791707279104703e-09,0.11224537201891777,0.0,0.0,0.0,0.0,0.3299999983166206,0.6699999984851218,1.6720524319883293e-09,1.5035406192549833e-09,1.1287559915082846e-11,1.798229385297716e-10,3.5731382006980465e-20,3.633836822295335e-14,3.58584914865113e-14,2.4043373228946477e-16,4.314485034420893e-19,1.0170300128434407e-14,7.42960917803376e-15,3.0504464485624284e-20,8.037816318776417e-22,4.558679455287973e-30,5.935180747394079e-25,1.2732646653099452e-17,3.526359859254566e-15,8.171503182280778e-28,1.7180606615933653e-29,1.3346498346522362e-36,4.205852048723872e-31
2.909523232711267e-09,0.11224537201917914,0.0,0.0,0.0,0.0,0.3299999982455781,0.6699999984164041,1.7425426850980589e-09,1.5717048199204461e-09,1.1836027947072329e-11,1.8269998307169047e-10,3.746758701249651e-20,3.984361490642013e-14,3.9440774485845074e-14,2.7550212428906076e-16,4.883544072150755e-19,1.1127859743406307e-14,8.088917583942998e-15,3.50306334758516e-20,9.643271886594294e-22,5.4692214319309714e-30,7.436478351844048e-25,1.3451858697226003e-17,3.7797301928525916e-15,9.631091337894548e-28,2.1106624171868602e-29,1.601233383546446e-36,5.0459310121290505e-31
3.027339186317831e-09,0.112245372019419,0.0,0.0,0.0,0.0,0.32999999817453546,0.669999998347495,1.8130325461270786e-09,1.6400602932461103e-09,1.2384740235118166e-11,1.853857385817229e-10,3.920457079214911e-20,4.351353961663675e-14,4.320173790580761e-14,3.1387476111188943e-16,5.500553285918424e-19,1.2129421802883324e-14,8.77712813817048e-15,3.9990807676595686e-20,1.1480991247074598e-21,6.511493162760334e-30,9.230465614598976e-25,1.4170949907535628e-17,4.036272503397379e-15,1.127722635032574e-27,2.571818011951992e-29,1.9063843936449863e-36,6.007547162316559e-31
3.145155139924395e-09,0.11224537201963897,0.0,0.0,0.0,0.0,0.3299999981034928,0.6699999982784073,1.8835220714549e-09,1.7085938662547816e-09,1.2933640613283759e-11,1.8789337824771984e-10,4.094213440592483e-20,4.73481800953134e-14,4.714176071418085e-14,3.5570377391907804e-16,6.167455617324015e-19,1.3174996345413987e-14,9.494289537827565e-15,4.5405151721127324e-20,1.3572663920559092e-21,7.697796001661522e-30,1.1358471847264274e-24,1.4890855859808904e-17,4.295664882263311e-15,1.3125014746058717e-27,3.1100951399889913e-29,2.2537048422974103e-36,7.102050074144006e-31
3.262971093530959e-09,0.11224537201984042,0.0,0.0,0.0,0.0,0.32999999803245017,0.6699999982091537,1.9540116431440496e-09,1.777293242656292e-09,1.3482346887864426e-11,1.9023519852040573e-10,4.26791278543043e-20,5.13478541107348e-14,5.126144517042764e-14,4.011404023310872e-16,6.886195035674222e-19,1.4264647889591334e-14,1.0240445053980216e-14,5.129365518731961e-20,1.5940975868860376e-21,9.0409964504185e-30,1.3865607768807478e-24,1.5612522565995562e-17,4.557700880276976e-15,1.5190127452528916e-27,3.7347446599136555e-29,2.646960748959922e-36,8.341311108969454e-31
3.380787047137523e-09,0.1122453720200243,0.0,0.0,0.0,0.0,0.32999999796140744,0.6699999981397454,2.0245012409052197e-09,1.8461472220131532e-09,1.4030879628448859e-11,1.9242240000043588e-10,4.4415528833860935e-20,5.5512529773480687e-14,5.5561038550242966e-14,4.503361689450987e-16,7.658708726431369e-19,1.5398367392170385e-14,1.1015631310759349e-14,5.767627583709144e-20,1.860957904744099e-21,1.0554508866089342e-29,1.6800974420474014e-24,1.6334680161336267e-17,4.8221127795117315e-15,1.7488796568355757e-27,4.4557296855287894e-29,3.0900811255191945e-36,9.737706462133492e-31
3.498603000744087e-09,0.11224537202019207,0.0,0.0,0.0,0.0,0.32999999789036477,0.6699999980701926,2.0949905627114174e-09,1.9151454222484082e-09,1.4579541430662945e-11,1.944653649278679e-10,4.615231289328335e-20,5.984192854359142e-14,6.004053718168642e-14,5.034432219754716e-16,8.486931788237267e-19,1.6576094039980676e-14,1.1819879870506447e-14,6.457298916340622e-20,2.16030752810177e-21,1.2252286342172456e-29,2.0217782175203385e-24,1.7056015038854447e-17,5.0885908169351965e-15,2.003781429816401e-27,5.283741630406484e-29,3.587150870718939e-36,1.1304109850540467e-30
3.616418954350651e-09,0.11224537202034471,0.0,0.0,0.0,0.0,0.329999997819322,0.669999998000505,2.165479568640876e-09,1.984277979381346e-09,1.5128372509348593e-11,1.963739574122668e-10,4.788969175837977e-20,6.43359957219561e-14,6.47001248574048e-14,5.606135743739829e-16,9.372804172496862e-19,1.7797811275141213e-14,1.2653218971323044e-14,7.200369289524975e-20,2.494702921548965e-21,1.414882805048735e-29,2.417347833626515e-24,1.7777055471010172e-17,5.356908533767469e-15,2.285453148595214e-27,6.230220754694534e-29,4.142413596236434e-36,1.305389911917172e-30
3.734234907957215e-09,0.11224537202048337,0.0,0.0,0.0,0.0,0.32999999774827915,0.6699999979306921,2.235968412246997e-09,2.0535356200416265e-09,1.567721939926676e-11,1.9815745092349683e-10,4.962703634732955e-20,6.899484209421997e-14,6.954011780557967e-14,6.219989633496264e-16,1.0318268513918958e-18,1.9063534636400902e-14,1.3515673145441021e-14,7.998818308559054e-20,2.866797184418316e-21,1.62591812104701e-29,2.8729892848956307e-24,1.8498898318339386e-17,5.6269077042520685e-15,2.595685553918367e-27,7.307379073632786e-29,4.7602773657094127e-36,1.5000956777072323e-30
3.852050861563778e-09,0.11224537202060896,0.0,0.0,0.0,0.0,0.32999999767723637,0.6699999978607625,2.3064572061181106e-09,2.1229097741243317e-09,1.622596963827141e-11,1.9982441565385214e-10,5.1364336622200874e-20,7.381854200761432e-14,7.456077831155356e-14,6.877509785909736e-16,1.1325265989851974e-18,2.0373270467951643e-14,1.4407262620317506e-14,8.854616282341075e-20,3.2793395201197883e-21,1.8598938154106588e-29,3.39534723073359e-24,1.92216101811462e-17,5.8984424787535595e-15,2.9363246863459698e-27,8.528235903893182e-29,5.44530128029391e-36,1.7159670404305615e-30
3.969866815170342e-09,0.11224537202072232,0.0,0.0,0.0,0.0,0.3299999976061935,0.6699999977907242,2.376945885734035e-09,2.1923925642916624e-09,1.6774688052492797e-11,2.0138272902791734e-10,5.3100836716093135e-20,7.880701534649362e-14,7.976220874530648e-14,7.580212963926045e-16,1.2395734592523396e-18,2.1726992125939666e-14,1.532800340841674e-14,9.769726960083395e-20,3.735173982629602e-21,2.1184229029515135e-29,3.99154896092798e-24,1.994422216640106e-17,6.171343759412276e-15,3.309271528676718e-27,9.906648643469418e-29,6.202224754477724e-36,1.954491812837264e-30
4.087682768776905e-09,0.11224537202082427,0.0,0.0,0.0,0.0,0.3299999975351505,0.669999997720584,2.4474343219591946e-09,2.2619766567666793e-09,1.732350414735849e-11,2.0283972490324904e-10,5.483944761423973e-20,8.39601239924046e-14,8.514444452293482e-14,8.32961711599605e-16,1.353161136884532e-18,2.3124660051687934e-14,1.627790816717629e-14,1.074610825242733e-19,4.237238552910195e-21,2.4031717059235893e-29,4.669216644260203e-24,2.0666153487982273e-17,6.445441806806475e-15,3.716481766461738e-27,1.1457330327769508e-28,7.035882830232178e-36,2.2172084905059312e-30
4.205498722383469e-09,0.11224537202091564,0.0,0.0,0.0,0.0,0.32999999746410763,0.6699999976503496,2.5179225103311995e-09,2.33165512351125e-09,1.7872422623074667e-11,2.0420233138069508e-10,5.657365418834992e-20,8.927783549088348e-14,9.070760717352224e-14,9.127239723834918e-16,1.4734835606564077e-18,2.4566255267060635e-14,1.725698698889045e-14,1.1785710393187596e-19,4.788565097056221e-21,2.715859700254113e-29,5.4364760572204345e-24,2.138803129131837e-17,6.72060924000641e-15,4.159965666607902e-27,1.3195862854575824e-28,7.951423656567584e-36,2.5057007072281385e-30
4.3233146759900325e-09,0.11224537202099721,0.0,0.0,0.0,0.0,0.3299999973930646,0.6699999975800267,2.588410585931245e-09,2.401421434206748e-09,1.8421308488692886e-11,2.0547707882362906e-10,5.831205055685242e-20,9.47602369514046e-14,9.645191717237628e-14,9.974596730860849e-16,1.600734933745343e-18,2.6051782022140307e-14,1.8265247466394296e-14,1.2890474281972303e-19,5.392279650265243e-21,3.0582599324440506e-29,6.301973633933692e-24,2.2110711262827687e-17,6.996764627654256e-15,4.64178794213359e-27,1.513872362310195e-28,8.95388124335644e-36,2.8216082401424817e-30
4.441130629596596e-09,0.11224537202106961,0.0,0.0,0.0,0.0,0.32999999732202157,0.669999997509622,2.6588986418572522e-09,2.4712695477625647e-09,1.8970068777068926e-11,2.0667000836253799e-10,6.004003715066621e-20,1.0040737867936151e-13,1.0237754942192056e-13,1.0873203691858029e-15,1.7351094330630434e-18,2.7581235806545636e-14,1.9302694199090334e-14,1.4062332411401693e-19,6.051602063765073e-21,3.432198414729733e-29,7.274894748538538e-24,2.283408134137576e-17,7.273829441910386e-15,5.1640675423813705e-27,1.7303313409251794e-28,1.0048850704923926e-35,3.1666096735676435e-30
4.55894658320316e-09,0.11224537202113337,0.0,0.0,0.0,0.0,0.32999999725097856,0.6699999974391408,2.729386570135911e-09,2.5411939586116285e-09,1.9518811797956773e-11,2.0778662561109304e-10,6.18095900020799e-20,1.0621913588847247e-13,1.0848450688904117e-13,1.1824577456175707e-15,1.8768008673335455e-18,2.91545753989444e-14,2.036932855653304e-14,1.5303210728017038e-19,6.769844830260799e-21,3.839554387745595e-29,8.364982122918026e-24,2.3557208344766068e-17,7.551688720231774e-15,5.728977280237675e-27,1.970798335919605e-28,1.1240936775813871e-35,3.542461098996009e-30
4.676762536809723e-09,0.11224537202118913,0.0,0.0,0.0,0.0,0.32999999717993544,0.6699999973685881,2.799874214871484e-09,2.6111895574164764e-09,2.0067693830878366e-11,2.0883203995053502e-10,6.346361964323565e-20,1.1219534055824495e-13,1.1477274491002404e-13,1.2830235059984276e-15,2.026002840850384e-18,3.07717500448046e-14,2.146514948588576e-14,1.6615027563291427e-19,7.550412108377725e-21,4.282256904497546e-29,9.58255181045106e-24,2.4279895460314763e-17,7.830224763048788e-15,6.338743411903014e-27,2.2372058314377615e-28,1.253852309573176e-35,3.9508745822827696e-30
4.794578490416287e-09,0.11224537202123752,0.0,0.0,0.0,0.0,0.3299999971088923,0.669999997297969,2.870361650014073e-09,2.681251443754353e-09,2.0616641069232596e-11,2.0981115182681523e-10,6.544743651900726e-20,1.1833602140519315e-13,1.2124239430390576e-13,1.3891691232956122e-15,2.1829093054641064e-18,3.243274856530312e-14,2.259015457913604e-14,1.7999690892185303e-19,8.396799808539785e-21,4.762293329793679e-29,1.0938506493238726e-23,2.500321568898753e-17,8.109381574747167e-15,6.99564545311725e-27,2.5315857359436165e-28,1.3939703726500496e-35,4.393875009076917e-30
4.91239444402285e-09,0.11224537202127906,0.0,0.0,0.0,0.0,0.32999999703784916,0.6699999972272879,2.9408491058995766e-09,2.7513749551543416e-09,2.116542315655674e-11,2.10728623719734e-10,6.646539523252526e-20,1.2464134421987043e-13,1.278937062569594e-13,1.5010459303223575e-15,2.34771467808867e-18,3.413758642370538e-14,2.3744339912646396e-14,1.9459099198301488e-19,9.312595985488096e-21,5.281685185782435e-29,1.2444349624475837e-23,2.572775011462784e-17,8.389147680071835e-15,7.702016268518433e-27,2.8560716324580443e-28,1.547282026364409e-35,4.872772457816224e-30
5.030210397629414e-09,0.112245372021314,0.0,0.0,0.0,0.0,0.32999999696680593,0.6699999971565492,3.0113364975936052e-09,2.8215559281854492e-09,2.1714125331346244e-11,2.1158861908691063e-10,6.841513372064797e-20,1.3111119866228261e-13,1.347266695857576e-13,1.6188055347672407e-15,2.5206129417948997e-18,3.5886222510085486e-14,2.4927698592263794e-14,2.0995145843826143e-19,1.0301479841320986e-20,5.84253889159597e-29,1.4112204458768725e-23,2.645225927358398e-17,8.669444698762517e-15,8.460241907465704e-27,3.2129016192747103e-28,1.711119807186665e-35,5.390323299466497e-30
