Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133)
0.005671581174545458,0.11190330071290715,0.0,0.0,0.0,0.0,0.12335524928820592,0.39534081702865864,0.00025805550895937094,0.0010683807368162574,1.1891759389733587e-06,1.9517709206135564e-06,4.0311371715472615e-15,1.2346869973479654e-05,0.005241561442128461,0.31869918057232494,0.00779692006457621,6.178658327649779e-07,8.409278438626107e-07,2.99811704764749e-06,1.3111610792405752e-05,7.436372138611837e-14,0.11073941073429627,3.9877205724256896e-09,1.3958712074502988e-08,6.438207859678996e-07,0.01709016139362887,1.314814301588078e-12,1.0898493912341365e-12,1.0366246853864919e-08,8.980920650592026e-09,1.8794356751676826e-07,0.009665838064282173,6.410026266972716e-09,6.533125125164265e-09,2.806359823867983e-13,5.958280871157383e-12,6.35366500622559e-11,0.00010995344039688528,2.355046021368971e-11,1.9832149734689534e-09,1.2739095216870054e-09,1.4627670780745045e-12,2.750870412806703e-06,6.780935486099182e-16,4.045524143299814e-12,0.005957633006531348,9.080799750093091e-10,2.8277899436483325e-08,2.6217317966611193e-08,1.475839191651617e-14,1.946384697086657e-10,3.1686778703971896e-12,0.0004245988507849991,0.0011677198897045308,9.465527750238379e-14,2.1447831666503599e-07,2.5997833498886738e-08,9.284325349126995e-12
0.005687841696806573,0.11190550101444212,0.0,0.0,0.0,0.0,0.12286216864965308,0.3944309073691227,0.0002575226984771312,0.001064069638429732,1.1839660290859204e-06,1.9483644504209854e-06,4.013380927120821e-15,1.2331144744946066e-05,0.005226100562620256,0.31968698090643566,0.007773250758404974,6.173088682507867e-07,8.353070762562696e-07,2.991137903086215e-06,1.3050724857666264e-05,7.401840282174958e-14,0.11116733851463856,3.963346196888716e-09,1.387534303066256e-08,6.416090192299635e-07,0.017073612303887875,1.3181881461399074e-12,1.0920836979495128e-12,1.0345058112679371e-08,8.960620674570084e-09,1.8805184410065585e-07,0.009706172536304571,6.436774596943689e-09,6.547552653763916e-09,2.8066438714206525e-13,5.9593367325484905e-12,6.354790933247332e-11,0.00011033446934812348,2.357721623814578e-11,1.980963704385774e-09,1.2759665328874439e-09,1.4653126821452086e-12,2.7489811883152854e-06,6.791885062279477e-16,4.057397747816214e-12,0.005984314644246893,9.121468691957884e-10,2.8348733001480923e-08,2.6247104630215303e-08,1.4775159584697334e-14,1.948595669255084e-10,3.1680246632333044e-12,0.0004243356614644483,0.0011680762556039186,9.44868110534943e-14,2.1456327622970529e-07,2.594979817613083e-08,9.30375274560688e-12
0.005704102219067688,0.1119076986271594,0.0,0.0,0.0,0.0,0.12237203255352591,0.3935248588752066,0.00025699138591470946,0.0010597785613842869,1.1787860908677753e-06,1.9449597923207585e-06,3.995719361417093e-15,1.2315390291118478e-05,0.005210702492460803,0.32066998927595636,0.00774970326467907,6.167494732871265e-07,8.297261927363477e-07,2.9841688184525624e-06,1.2990153334361878e-05,7.367486745950552e-14,0.11159377719629945,3.939136783169381e-09,1.3792529949892928e-08,6.394003697059476e-07,0.017056840420927828,1.3215281798869446e-12,1.0942900051081028e-12,1.032373953048281e-08,8.940205365907172e-09,1.8815514137538734e-07,0.009746284434967856,6.463375324495392e-09,6.561735250712442e-09,2.8068224004954604e-13,5.960169199509293e-12,6.355678641661174e-11,0.0001107122086483834,2.3603126388298066e-11,1.9786420342603187e-09,1.2779710325431036e-09,1.4677976070851821e-12,2.747022067324542e-06,6.802555123287533e-16,4.069104847033249e-12,0.006010742695841317,9.161751110371923e-10,2.8418002824292492e-08,2.627594962105027e-08,1.479139716143872e-14,1.950736735562494e-10,3.1672903176415076e-12,0.0004240604347744557,0.0011683918790203378,9.431549511473818e-14,2.1463988685262708e-07,2.590095237156057e-08,9.322938697164884e-12
0.005720362741328804,0.11190989356749258,0.0,0.0,0.0,0.0,0.12188482113472525,0.39262265526499174,0.0002564615881558057,0.0010555076304171853,1.1736360308202956e-06,1.9415573560706502e-06,3.978152448091353e-15,1.2299609868354643e-05,0.005195367388431391,0.32164823041467083,0.00772627686450419,6.161877708668852e-07,8.241851845768467e-07,2.9772106034601478e-06,1.2929898035881584e-05,7.33331255842313e-14,0.11201872993465652,3.91509229499322e-09,1.3710272785228173e-08,6.371950963351528e-07,0.017039852084015268,1.3248348135782338e-12,1.0964686417763098e-12,1.0302296231551369e-08,8.919680937413436e-09,1.882535548507224e-07,0.00978617479956515,6.48982913884858e-09,6.575675534691251e-09,2.806897478856123e-13,5.960782599539247e-12,6.356332746134078e-11,0.00011108668467446754,2.3628202553535255e-11,1.9762518561585543e-09,1.2799237927761317e-09,1.4702227162363331e-12,2.7449948016676416e-06,6.812949779043995e-16,4.080646737756596e-12,0.006036917496182008,9.201647515749497e-10,2.84857224878598e-08,2.6303866175156314e-08,1.4807112097642254e-14,1.9528088786208047e-10,3.166476499543136e-12,0.0004237734733142619,0.0011686675342961455,9.414141927845867e-14,2.1470831551841116e-07,2.5851322448757653e-08,9.3418860166874e-12
0.005736623263589919,0.11191208585164439,0.0,0.0,0.0,0.0,0.12140051455502118,0.3917242800714399,0.0002559333211393471,0.0010512569604015783,1.1685157513072313e-06,1.938157578361137e-06,3.9606801407211596e-15,1.2283806770156393e-05,0.00518009538741911,0.32262172919993365,0.007702970830218264,6.156238895605375e-07,8.186840277076211e-07,2.9702640677226575e-06,1.2869960619707593e-05,7.299318659654007e-14,0.1124422000253455,3.8912126433771626e-09,1.3628571307962553e-08,6.349934552740602e-07,0.017022653495176135,1.3281084862961039e-12,1.0986199933916266e-12,1.0280733336194579e-08,8.899053526555028e-09,1.883471861257842e-07,0.009825844685422361,6.516136739856354e-09,6.589376123335263e-09,2.8068711458377014e-13,5.961181204349261e-12,6.356757801842394e-11,0.00011145792386872146,2.3652456525874714e-11,1.973795032893412e-09,1.2818255764069442e-09,1.47258886279002e-12,2.742901116505094e-06,6.823073089966565e-16,4.0920247206068806e-12,0.006062839427255619,9.241158490325499e-10,2.855190747903847e-08,2.6330867419817623e-08,1.4822311782988376e-14,1.9548130729675709e-10,3.1655848484322354e-12,0.0004234750745848455,0.0011689039870460445,9.396467143236634e-14,2.1476873008781215e-07,2.5800934334507988e-08,9.36059800102185e-12
0.005752883785851034,0.1119142754958882,0.0,0.0,0.0,0.0,0.12091909301396869,0.3908297166291994,0.0002554065996249606,0.0010470266558097018,1.1634251498512628e-06,1.934760893037526e-06,3.943302365825299e-15,1.2267984284394292e-05,0.005164886604349432,0.32359051065757577,0.007679784424959149,6.150579546782298e-07,8.132226828667986e-07,2.9633299839596393e-06,1.2810342589255883e-05,7.265505902324984e-14,0.11286419091746532,3.867497682348109e-09,1.3547425095009089e-08,6.327956944615357e-07,0.017005250702960193,1.331349654572287e-12,1.1007444595356046e-12,1.0259055859642552e-08,8.878329155651826e-09,1.8843613756518927e-07,0.009865295165663304,6.542298839174729e-09,6.602839623557628e-09,2.806745413072809e-13,5.961369228207586e-12,6.356958302707999e-11,0.00011182595275241663,2.3675899991859523e-11,1.971273394489574e-09,1.2836771494942773e-09,1.474896904930573e-12,2.7407427087153695e-06,6.832929133708938e-16,4.103240100656095e-12,0.006088508921986208,9.280284693975132e-10,2.861657391336182e-08,2.63569663650676e-08,1.483700354115408e-14,1.9567502844355316e-10,3.1646169780056667e-12,0.00042316553063359016,0.0011691019927968689,9.37853375312986e-14,2.1482129914191745e-07,2.5749813455558637e-08,9.37907806896275e-12
0.005769144308112149,0.1119164625162309,0.0,0.0,0.0,0.0,0.12044053674213431,0.3899389481464735,0.0002548814382455882,0.0010428168141896335,1.1583641212132774e-06,1.9313676659516718e-06,3.9260190351980925e-15,1.2252145389379701e-05,0.005149741139523184,0.32455459990401564,0.007656716906216386,6.14490078546167e-07,8.078011021534697e-07,2.956409077029849e-06,1.2751045307149002e-05,7.231875059264792e-14,0.11328470616139592,3.843947220437614e-09,1.3466833574509998e-08,6.30602044606757e-07,0.016987649651430445,1.3345587178054159e-12,1.1028423538657037e-12,1.0237268558859743e-08,8.857513549006674e-09,1.8852049923375987e-07,0.009904527324397998,6.568316155745371e-09,6.61606863425997e-09,2.8065222733607416e-13,5.961350842649031e-12,6.356938697083583e-11,0.00011219079790113246,2.3698544541343973e-11,1.968688742039094e-09,1.2854792678953506e-09,1.4771476895673058e-12,2.738521247993818e-06,6.842521933614845e-16,4.114294182722115e-12,0.0061139264476248205,9.319026838895803e-10,2.8679735431105903e-08,2.638217591337881e-08,1.4851194635267633e-14,1.9586214708721615e-10,3.163574486656873e-12,0.00042284512954773656,0.0011692623000209281,9.360350230841256e-14,2.1486618341010057e-07,2.569798471044251e-08,9.397328903319463e-12
0.005785404830373264,0.11191864692802264,0.0,0.0,0.0,0.0,0.11996482601047058,0.3890519576736467,0.00025435785108911463,0.001038627523735525,1.153332558773778e-06,1.9279782602411214e-06,3.908830047626749e-15,1.2236292952657124e-05,0.005134659075024802,0.32551402216776076,0.007633767524849625,6.139203708666095e-07,8.024192297635948e-07,2.949502048479512e-06,1.2692070005299216e-05,7.198426829168675e-14,0.11370374943529359,3.820561037534268e-09,1.3386796074062227e-08,6.284127299659276e-07,0.0169698561516631,1.3377360659815324e-12,1.1049140023089386e-12,1.0215376137668013e-08,8.836612271926736e-09,1.8860036155754336e-07,0.009943542258878477,6.594189417225237e-09,6.629065731096535e-09,2.8062036714394754e-13,5.961130119699793e-12,6.356703327209957e-11,0.00011255248587722593,2.3720401633805194e-11,1.9660428377668214e-09,1.2872326750375721e-09,1.4793420499933965e-12,2.7362383668802136e-06,6.851855446867211e-16,4.1251882700539365e-12,0.006139092515693829,9.357385704764597e-10,2.8741406192673396e-08,2.6406508822002748e-08,1.486489224670871e-14,1.9604275793437902e-10,3.1624589272361568e-12,0.0004225141540191398,0.0011693856480710619,9.341924920547148e-14,2.149035415552482e-07,2.564547254373187e-08,9.415353292673785e-12
0.005801665352634379,0.11192082874650489,0.0,0.0,0.0,0.0,0.11949194113713127,0.3881687281091378,0.00025383585111420976,0.0010344588636064076,1.148330350187314e-06,1.9245930684998757e-06,3.891735276090504e-15,1.2220429967480512e-05,0.005119640474857388,0.3264688027804361,0.007610935525589963,6.133489486194252e-07,7.970769915781182e-07,2.9426095942449004e-06,1.2633417761673305e-05,7.165161823421407e-14,0.11412132454329028,3.797338848661881e-09,1.3307311700162858e-08,6.262279718327866e-07,0.016951875880975607,1.3408821383346752e-12,1.1069597897399276e-12,1.0193383274583659e-08,8.81563086334781e-09,1.8867582155035698e-07,0.009982341079617329,6.619919360065197e-09,6.6418335037621364e-09,2.8057915391228295e-13,5.960711108247641e-12,6.356256510654071e-11,0.0001129110432458057,2.3741482634535165e-11,1.96333741916168e-09,1.2889381135805526e-09,1.4814808194130944e-12,2.7338956782261802e-06,6.860933626571125e-16,4.135923670960238e-12,0.006164007680603391,9.395362136629455e-10,2.880160232342577e-08,2.6429977743308527e-08,1.487810349781602e-14,1.9621695491300304e-10,3.1612718424304256e-12,0.0004221728816042405,0.0011694727668282556,9.323265960494517e-14,2.1493353523010732e-07,2.5592300947756525e-08,9.433154531647338e-12
0.005817925874895494,0.11192300798698032,0.0,0.0,0.0,0.0,0.11902186249255005,0.3872892422125956,0.00025331545030371857,0.0010303109051302034,1.1433573797893015e-06,1.92121245570757e-06,3.874734573180938e-15,1.2204559362109437e-05,0.005104685385743095,0.327418967162271,0.007588220147608074,6.127759258408485e-07,7.917743055048698e-07,2.935732380372132e-06,1.2575089536358448e-05,7.132080586551434e-14,0.11453743540768663,3.774280333008406e-09,1.3228379437453489e-08,6.240479811248512e-07,0.016933714387795496,1.3439973726271874e-12,1.1089800747424183e-12,1.0171294492963242e-08,8.79457472851899e-09,1.8874697206449798e-07,0.010020924909847658,6.645506729151898e-09,6.654374515556016e-09,2.8052877752547457e-13,5.960097788658245e-12,6.355602491913728e-11,0.00011326649661942512,2.3761798792116185e-11,1.9605741905654373e-09,1.2905963251748252e-09,1.483564830935478e-12,2.7314947663132682e-06,6.869760420459608e-16,4.1465016929944886e-12,0.00618867253657884,9.432957040225794e-10,2.886033928421038e-08,2.6452595199814118e-08,1.489083543783181e-14,1.9638483098703322e-10,3.1600147449527284e-12,0.00042182158517884767,0.0011695243768270228,9.304381328503524e-14,2.1495632340220324e-07,2.5538493456367e-08,9.450735690003563e-12
0.00583418639715661,0.11192518466435629,0.0,0.0,0.0,0.0,0.1185545705016173,0.3864134826172748,0.0002527966603854812,0.0010261837118820856,1.1384135293890363e-06,1.9178367444486856e-06,3.857827778574545e-15,1.218868378477243e-05,0.0050897938381140395,0.3283645408102332,0.007565620625281064,6.122014038909809e-07,7.86511078875674e-07,2.92887103098119e-06,1.251708614583511e-05,7.099183581638714e-14,0.11495208606213303,3.751385124290496e-09,1.3149998119645167e-08,6.218729554459533e-07,0.016915377096080396,1.347082157894372e-12,1.1109751685101168e-12,1.014911412609986e-08,8.773448988135837e-09,1.8881389835303387e-07,0.01005929488374585,6.670952276629159e-09,6.6666913147858595e-09,2.8046942572268104e-13,5.9592940932789314e-12,6.354745464281955e-11,0.00011361887263456736,2.3781361254189505e-11,1.957754824969261e-09,1.292208035780534e-09,1.4855948998852549e-12,2.7290371857982813e-06,6.87833969274029e-16,4.1569236436963535e-12,0.006213087716433781,9.470171380106418e-10,2.8917631252807385e-08,2.6474373601589917e-08,1.490309505269871e-14,1.9654647828560427e-10,3.1586891294189984e-12,0.0004214605327192398,0.00116954118942414,9.28527885848213e-14,2.1497205852527967e-07,2.5484073038291122e-08,9.468099431880196e-12
0.005850446919417725,0.11192735879272889,0.0,0.0,0.0,0.0,0.11809004564071784,0.38554143185096096,0.00025227949293132776,0.0010220773399037806,1.1334986798817437e-06,1.914466261160444e-06,3.8410147202556095e-15,1.2172805760031017e-05,0.005074965848444958,0.3293055492820555,0.007543136189512784,6.116254798916829e-07,7.8128721268777e-07,2.9220261476252816e-06,1.2459408298075461e-05,7.066471210221626e-14,0.11536528063668942,3.728652831704684e-09,1.3072166494267042e-08,6.197030877874326e-07,0.01689686931991552,1.3501368678863462e-12,1.112945401114048e-12,1.0126846483100357e-08,8.752258606673529e-09,1.888766868325271e-07,0.010097452144091483,6.696256760346128e-09,6.678786443258439e-09,2.804012819637072e-13,5.9583038650713e-12,6.353689525734523e-11,0.00011396819785382244,2.380018104572335e-11,1.9548809611285464e-09,1.2937739648923269e-09,1.4875718349768242e-12,2.7265244595229335e-06,6.886675273204431e-16,4.167190826943696e-12,0.006237253887022305,9.507006172709654e-10,2.8973493074896657e-08,2.6495325222253125e-08,1.4914889251546428e-14,1.9670198792484065e-10,3.1572964507695937e-12,0.00042108998749877186,0.0011695239076262264,9.265966278876702e-14,2.1498089165333447e-07,2.542906225589461e-08,9.485248583735986e-12
0.00586670744167884,0.11192953038702015,0.0,0.0,0.0,0.0,0.11762826845495752,0.38467307232149306,0.0002517639584359273,0.0010179918366553919,1.128612707103289e-06,1.911101344634897e-06,3.824295201858719e-15,1.2156927959001739e-05,0.005060201416646883,0.3302420181985405,0.007520766067619486,6.110482598740857e-07,7.761025891389641e-07,2.915198323997807e-06,1.2402056540306842e-05,7.033943782671893e-14,0.1157770233746984,3.7060829995877007e-09,1.2994883089723127e-08,6.175385651439527e-07,0.016878196241087086,1.3531619312567135e-12,1.1148911360741666e-12,1.0104495791864657e-08,8.731008530137146e-09,1.8893542742797134e-07,0.010135397843875902,6.721420944924017e-09,6.6906624566151e-09,2.8032452923725995e-13,5.957130941462799e-12,6.352438768345812e-11,0.00011431449885640508,2.3818269090231848e-11,1.9519542143380346e-09,1.2952948347154523e-09,1.4894964489694727e-12,2.723958091803848e-06,6.894771006081516e-16,4.177304550030379e-12,0.006261171754680109,9.543462494652885e-10,2.9027940783273155e-08,2.651546222232871e-08,1.4926224879842175e-14,1.9685145018124274e-10,3.15583816291858e-12,0.00042071020742522,0.0011694732241552886,9.246451096175039e-14,2.1498297610310393e-07,2.5373483190251683e-08,9.5021862595028e-12
0.005882967963939955,0.1119316994606523,0.0,0.0,0.0,0.0,0.11716921955907231,0.38380838633198605,0.0002512500659103409,0.0010139272432208367,1.1237554837016348e-06,1.9077423068686136e-06,3.80766900982284e-15,1.2141053102148493e-05,0.00504550052747885,0.3311739732293477,0.007498509483721366,6.104698527077742e-07,7.709570891280726e-07,2.908388133461308e-06,1.2345031359633102e-05,7.001601575262088e-14,0.11618731862091666,3.6836751583257217e-09,1.2918146384232469e-08,6.153795661786928e-07,0.016859362919247195,1.3561577962891834e-12,1.1168127088914253e-12,1.0082066130042125e-08,8.709703662931404e-09,1.8899020628655464e-07,0.01017313314609308,6.746445601617404e-09,6.7023218556991125e-09,2.8023934559410623e-13,5.95577905915288e-12,6.350997176778022e-11,0.0001146578022129987,2.383563618341601e-11,1.9489761637416505e-09,1.296771356886462e-09,1.491369543149512e-12,2.7213395560187703e-06,6.902630679350446e-16,4.187266116451755e-12,0.0062848420606546294,9.579541475767002e-10,2.9080989631035533e-08,2.6534796620172894e-08,1.493710870302278e-14,1.9699495427585945e-10,3.154315673666651e-12,0.00042032144594092555,0.0011693898220364667,9.226740654747551e-14,2.1497846311882792e-07,2.5317357536103907e-08,9.51891533318014e-12
0.00589922848620107,0.11193386602756124,0.0,0.0,0.0,0.0,0.11671287963648887,0.38294735609523617,0.0002507378244429756,0.001009883594291413,1.1189268810886776e-06,1.9043894156478309e-06,3.791135923442654e-15,1.2125183434468351e-05,0.0050308631518801925,0.33210144008150216,0.007476365659346054,6.098903439503265e-07,7.658505850427438e-07,2.901596099504542e-06,1.2288333114154555e-05,6.96944479109774e-14,0.1165961708124492,3.6614288013513255e-09,1.2841954734282992e-08,6.132262570366653e-07,0.016840374299927376,1.3591248141274178e-12,1.1187104029140557e-12,1.005956139711237e-08,8.688348509209802e-09,1.89041100747425e-07,0.010210659221574487,6.771331506878414e-09,6.713767108472563e-09,2.8014590720815806e-13,5.95425190834055e-12,6.349368686107195e-11,0.00011499813443758106,2.3852293028641713e-11,1.9459483583183054e-09,1.2982042240084483e-09,1.4931918969649345e-12,2.7186702965637747e-06,6.910257979660066e-16,4.19707682784813e-12,0.006308265579005918,9.615244295896862e-10,2.9132653425775516e-08,2.6553340331307953e-08,1.494754742863725e-14,1.971325886663123e-10,3.1527303760440545e-12,0.000419923951874195,0.0011692743751134335,9.206842179138869e-14,2.1496749419585746e-07,2.5260706382430607e-08,9.535438232246888e-12
