Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125)
1.6953201969268548e-11,0.11224537200024974,0.0,0.0,0.0,0.0,0.3299999999897773,0.6699999999920023,1.0220755518930789e-11,7.995885344808296e-12,1.8557898875544193e-15,2.22672535164284e-12,5.873567804984017e-24,1.5260700997163825e-19,2.717485989355904e-20,7.173026902680047e-24,1.0334485187035619e-25,1.3091238217587382e-19,2.597852862488903e-19,1.4349607943672664e-28,2.5577521577531115e-32,1.449299607361521e-40,1.3993278470720216e-37,4.399404626908253e-23,5.467420672577925e-21,1.3756486131112224e-36,2.137100802731975e-40,4.215100193260758e-47,1.3280375492443255e-41,9.865296946048874e-57,3.788876219175617e-63,8.835179325270344e-53,2.778300572035574e-56,6.778945615575736e-63,2.408744247197454e-72,4.811996582471853e-75,1.6912408392678647e-74,1.8030637751528e-73,4.587866244896415e-74,7.040847274107792e-80,1.0690531957683396e-72,1.1155533880279966e-66,6.511364267605104e-69,1.1724736517849038e-25,5.937655267008323e-73,4.678015550879585e-69,1.6653772471771494e-60,6.917296177201613e-69,9.835291255211805e-61,4.6215386112633656e-73,1.0779970025768985e-72,6.316576103114687e-25,2.2696452130181905e-56
2.3734629923381222e-11,0.11224537200034886,0.0,0.0,0.0,0.0,0.3299999999856882,0.6699999999887962,1.4308198151778888e-11,1.1200412980454591e-11,3.546516351040563e-15,3.111330532630641e-12,1.1225179040713861e-23,3.1268616182129235e-19,7.141012693739842e-20,2.0013070025597498e-23,2.8274273490003248e-25,2.556960160533641e-19,4.997453690635439e-19,5.234402335583173e-28,1.3177066430867859e-31,7.468551338219022e-40,1.0413308344109128e-36,1.149138287012125e-22,1.4336472576548916e-20,5.29056739135313e-36,1.1723639831857175e-39,2.1763615238572394e-46,6.857371932918362e-41,1.3364409479779738e-55,8.47197396068969e-62,7.055245519046008e-52,3.310811600408971e-55,1.0320908019636466e-61,8.269025601714268e-71,9.932313742320328e-74,5.245968416909419e-73,5.593332918963687e-72,2.284683417661273e-72,3.7500417923393976e-78,2.0251845636309606e-71,3.2882948273619427e-65,1.2595964921068999e-67,2.2547882216975993e-25,1.7502477897630432e-71,7.13578745152384e-68,3.61513807719513e-59,2.425720525245012e-67,2.133260996911219e-59,2.045433886381304e-71,2.5542860698366253e-71,1.6287880966562282e-24,2.8758271677441212e-55
3.729748583160657e-11,0.11224537200054568,0.0,0.0,0.0,0.0,0.3299999999775099,0.6699999999823716,2.248147319001302e-11,1.7620145466507896e-11,8.53830142834144e-15,4.8698633232401736e-12,2.7025892120272246e-23,8.620447320062727e-19,2.731460165546045e-19,8.674443773736566e-23,1.1226570217531136e-24,6.442254122394833e-19,1.2201913620471139e-18,3.28462206425421e-27,1.4095956888411772e-30,7.991539445248986e-39,1.9722672260329256e-35,4.336034623456753e-22,5.457328965084241e-20,3.490938236667989e-35,1.3335771415082586e-38,2.333314244586231e-45,7.352323779316999e-40,4.4669875486462854e-54,5.088405065296654e-60,1.432885435477535e-50,1.2390233985429676e-53,5.131596674199559e-60,9.481722601396292e-69,5.879437828732525e-72,4.861659206126884e-71,5.1839140761966045e-70,3.993493812640037e-70,5.986479116793135e-76,9.976976893672405e-70,2.8101415733020955e-63,7.186479698534531e-66,5.501766885319646e-25,1.4957521439429524e-69,2.965289638316768e-66,2.316806863735869e-57,2.9027319233381998e-65,1.364434276946132e-57,2.7829243731955214e-69,1.775546750190547e-69,5.973552407479834e-24,8.884971463917235e-54
5.086034173983192e-11,0.11224537200074067,0.0,0.0,0.0,0.0,0.3299999999693316,0.6699999999759304,3.065265224952965e-11,2.40540474825824e-11,1.5626150569718802e-14,6.614226107552486e-12,4.946167541092364e-23,1.7632031559571377e-18,6.720088995956327e-19,2.3361499729742306e-22,2.8101942492999656e-24,1.2276498231875199e-18,2.262071820092872e-18,1.062383814303135e-26,5.84894591318518e-30,3.3162746528924483e-38,1.0231413320429201e-34,1.0551897409667226e-21,1.3374616736509778e-19,1.1507513444888998e-34,5.640817184164919e-38,9.688549030617197e-45,3.052937711304324e-39,2.864982348434876e-53,4.2172857150949146e-59,7.568862636921431e-50,7.966484651073976e-53,3.527516853697943e-59,8.372283075035211e-68,4.472702787089537e-71,4.0592743235038976e-70,4.328387449782096e-69,3.8408639038135446e-69,6.089806176628194e-75,7.748814322170665e-69,2.5076331286623203e-62,5.948621828404154e-65,1.0193461554164644e-24,1.3347373620725221e-68,2.054970356425014e-65,1.76522760983605e-56,2.5454661040843245e-64,1.0388992318553975e-56,2.817847026592927e-68,1.5759663045352658e-68,1.421310388251136e-23,5.65299622363599e-53
6.442319764805726e-11,0.11224537200093386,0.0,0.0,0.0,0.0,0.3299999999611533,0.6699999999694735,3.882180742979266e-11,3.050200673213072e-11,2.4737890623738385e-14,8.344531181779998e-12,7.830406551056317e-23,3.078360065776866e-18,1.3303889819530872e-18,5.001565750303095e-22,5.6304979684244315e-24,2.018744108811799e-18,3.625945811673973e-18,2.5775917578680719e-26,1.706605068573986e-29,9.67671510774228e-38,3.526726763677888e-34,2.067708624013134e-21,2.6382089600747695e-19,2.826180591055756e-34,1.6659148376596652e-37,2.8280975304104794e-44,8.911652910580065e-39,1.2072891427811634e-52,2.3781070536604937e-58,2.6391426111880935e-49,3.2264951969792797e-52,1.4963870428426148e-58,4.609324696917238e-67,2.235599205077192e-70,2.1509658397678056e-69,2.2935796422785338e-68,2.25974832324307e-68,4.25724199391913e-74,3.981993497194395e-68,1.4787694105000697e-61,3.363857748729514e-64,1.6330029482466303e-24,7.871046524468505e-68,9.225402245982229e-65,8.419737996631764e-56,1.347783727323409e-63,4.952469371160186e-56,2.0324303708109898e-67,1.0728113371145047e-67,2.727908234628783e-23,2.4359316272439394e-52
7.79860535562826e-11,0.11224537200112525,0.0,0.0,0.0,0.0,0.329999999952975,0.6699999999630005,4.698901055464322e-11,3.6963910186382955e-11,3.580162405953699e-14,1.0060891574412038e-11,1.1332547149129703e-22,4.869811187507431e-18,2.3108933330729486e-18,9.3321188605989e-22,9.878289828649319e-24,3.030326192770117e-18,5.312437074900477e-18,5.289337243660237e-26,4.078622360165966e-29,2.3127239488891376e-37,9.686835653957222e-34,3.555761002616679e-21,4.566273474310875e-19,5.854955660542352e-34,4.018402109637592e-37,6.760839569544286e-44,2.130432545891422e-38,4.007915592850705e-52,1.0385919680145535e-57,7.31272211704767e-49,1.0147870252930155e-51,4.878848828425608e-58,1.9452144579349081e-66,8.693563156980742e-70,8.782004016564776e-69,9.364314407742564e-68,1.0107323691334627e-67,2.253961010389347e-73,1.5846256053947052e-67,6.697752654250309e-61,1.4662979705675845e-63,2.3911873094230653e-24,3.565014528229125e-67,3.240516923845325e-64,3.1036678696020858e-55,5.424515915303463e-63,1.8245787444172538e-55,1.1015014144464734e-66,5.4088770856534e-67,4.598135698071539e-23,8.296481716149853e-52
9.999999999999999e-11,0.11224537200150282,0.0,0.0,0.0,0.0,0.32999999993970086,0.6699999999524608,6.024124996814946e-11,4.7481681479819874e-11,5.77520851667103e-14,1.2817304551146332e-11,1.8280824991934684e-22,8.93261923821544e-18,4.730457533057829e-18,2.1235149497805776e-21,2.0513542716471607e-23,5.170682833211608e-18,8.738090775238766e-18,1.3516638733234027e-25,1.2878268912126057e-28,7.302736001766928e-37,3.747989481311971e-33,7.162518486905503e-21,9.29371121660209e-19,1.5161611769085188e-33,1.2852234632065181e-36,2.1354545534560622e-43,6.729166876860061e-38,2.133038067531144e-51,8.73396862631538e-57,2.864599422960857e-48,4.832767193629101e-51,2.4432465614047664e-57,1.5809612768061028e-65,6.024634846896782e-69,6.673364588186793e-68,7.115915972356267e-67,9.126181347068087e-67,2.6179520983641934e-72,1.1279415664567558e-66,5.996359515072667e-60,1.199677457194954e-62,3.929590971945627e-24,3.191686700962958e-66,1.90238991463538e-63,1.9748480468219585e-54,4.00452749711326e-62,1.1597340964230984e-54,1.300209386403483e-65,5.059648113434994e-66,8.977872125012684e-23,4.565023269865952e-51
1.051117653727333e-10,0.11224537200150282,0.0,0.0,0.0,0.0,0.3299999999366185,0.6699999999500076,6.33178132462466e-11,4.992913863999211e-11,6.353220345812849e-14,1.3452189383517265e-11,2.0110488113341371e-22,1.0101226334741843e-17,5.459777649303898e-18,2.5056922898959846e-21,2.3748261564646787e-23,5.7601982865905405e-18,9.655630783960642e-18,1.6291870470479482e-25,1.6133320806204163e-28,9.14860219288477e-37,4.8551596169223726e-33,8.237245290547364e-21,1.0712857915647081e-18,1.8321328322102026e-33,1.6136439694897854e-36,2.675346469367562e-43,8.430466580162986e-38,2.890122880805858e-51,1.240193604191601e-56,3.717791769326894e-48,6.451235998729425e-51,3.2825823938281334e-57,2.239094233722944e-65,8.405226122286422e-69,9.393792373058313e-68,1.0016759518517797e-66,1.3038545033341103e-66,3.806146066180851e-72,1.577485630444026e-66,8.558435097560413e-60,1.6990383061831335e-62,4.34132823904113e-24,4.5554048974425214e-66,2.607982673343778e-63,2.731426371451293e-54,5.621660560899879e-62,1.6038502372852652e-54,1.891948441140211e-65,7.236867463401703e-66,1.0254006704283346e-22,6.208956153142184e-51
1.32237477189184e-10,0.11224537200187347,0.0,0.0,0.0,0.0,0.32999999992026197,0.6699999999369531,7.963959397607902e-11,6.294884828790664e-11,9.828368903070952e-14,1.6789004090287786e-11,3.111089003228049e-22,1.792146269966339e-17,1.0587443233904463e-17,5.430497410754259e-21,4.678102060623628e-23,9.512879930649679e-18,1.529672474565398e-17,3.8809686861605885e-25,4.62949102989299e-28,2.6252857082150428e-36,1.645899104127825e-32,1.566997081072334e-20,2.0631755793349007e-18,4.421239716367141e-33,4.682416178630545e-36,7.678751153653383e-43,2.419718362093113e-37,1.210757947620239e-50,6.926061360561977e-56,1.2725116617038383e-47,2.5598552399184814e-50,1.3452128347904576e-56,1.2140060934139125e-64,4.0020819485339225e-68,4.78145823599544e-67,5.09857774221635e-66,7.568212289303105e-66,2.4738569457677784e-71,7.932230701435855e-66,4.8723779120547355e-59,9.360966100201916e-62,6.87018384626623e-24,2.593425170007972e-65,1.1843624615690706e-62,1.31020049451974e-53,2.9883635879730965e-61,7.686598302864597e-54,1.2401818688434101e-64,4.5404537738086995e-65,1.8812627874064532e-22,2.5810099922760314e-50
1.5936318900563468e-10,0.11224537200223739,0.0,0.0,0.0,0.0,0.32999999990390544,0.6699999999238386,9.595487831606211e-11,7.602212225538975e-11,1.3952996948358242e-13,2.0072252571406828e-11,4.41672128925829e-22,2.878777122983638e-17,1.8158162483661933e-17,1.0303023208375812e-20,8.14596240065405e-23,1.4382674712980587e-17,2.2240993801218364e-17,7.906781474266745e-25,1.1021925603958863e-27,6.25042450704534e-36,4.508876879508484e-32,2.636284199436669e-20,3.514052813281275e-18,9.116048817408663e-33,1.1259778411494217e-35,1.828462731959986e-42,5.761853486471877e-37,3.944487618532482e-50,2.9327813211009753e-55,3.5153293935937893e-47,8.020224883012472e-50,4.3205880605923205e-56,4.9862839019385225e-64,1.524141634696942e-67,1.8720271596429528e-66,1.9961895070746393e-65,3.271440343396141e-65,1.1951122401230638e-70,3.031891376760346e-65,2.0884329021595607e-58,3.874452393071432e-61,9.978216817471402e-24,1.111612494608871e-64,4.140959041744153e-62,4.790262303716212e-53,1.198057819930575e-60,2.807826157777269e-53,6.020984878705013e-64,2.00050608298615e-64,3.055203574282387e-22,8.603693789855648e-50
2.1361461263853608e-10,0.11224537200294553,0.0,0.0,0.0,0.0,0.3299999998711924,0.6699999998974345,1.285676951167341e-10,1.0232592406840517e-10,2.3976784520964427e-13,2.6481489961638965e-11,7.589712059339404e-22,6.11719140087257e-17,4.218576242154838e-17,2.8981243667556004e-20,1.9539722614298617e-22,2.778642883769437e-17,4.005890727505031e-17,2.4762647594306012e-24,4.7225123476956506e-27,2.6781755680771634e-35,2.7082439231800333e-31,5.878304424387082e-20,8.041801060039465e-18,2.937544679582994e-32,4.959186343044749e-35,7.836380865461269e-42,2.4694181002206845e-36,3.538568998747095e-49,4.680037235196411e-54,2.169236366050897e-46,7.17004903571768e-49,4.106774114025362e-55,1.0461251223087278e-62,1.9844572552407074e-66,2.8969657837758055e-65,3.0891452521539134e-64,8.401243115169784e-64,2.913900601224157e-69,3.73350240955592e-64,3.5778158384735625e-57,5.664945653075792e-60,1.7933806696163793e-23,1.9043704770058966e-63,4.89869566454291e-61,6.654309387268869e-52,2.424559847331352e-59,3.879858887016569e-52,1.4114593541433667e-62,2.598227669828784e-63,6.362165832047305e-22,7.314849186844878e-49
2.624408939081473e-10,0.11224537200356127,0.0,0.0,0.0,0.0,0.32999999984175055,0.6699999998734784,1.5790129751007155e-10,1.2617396484726725e-10,3.4790481793734177e-13,3.2075178010450777e-11,1.1012750903558862e-21,1.0446744864466083e-16,7.600998242839557e-17,6.033362033606775e-20,3.618838135428542e-22,4.444196753010448e-17,6.060125401603616e-17,5.492388463225482e-24,1.282088583568911e-26,7.270945455870487e-35,8.923436402938886e-31,1.0214767827743885e-19,1.4296383534759968e-17,6.665190549575295e-32,1.3728484682208485e-34,2.1277325794942636e-41,6.704982138291809e-36,1.429349432660723e-48,2.523882606375503e-53,7.265697085453033e-46,2.8761499849579464e-48,1.685368408465099e-54,5.908839433783945e-62,9.829623800893279e-66,1.497525608686364e-64,1.596873099361171e-63,5.011427165295833e-63,1.7916245002277654e-68,1.764969179913428e-63,1.9646019301241741e-56,3.0132050947365253e-59,2.7079603926622125e-23,1.0457024541277748e-62,2.2335557912377988e-60,3.182065506087878e-51,1.3043482549490655e-58,1.8510753881956434e-51,8.662265112611655e-62,1.4055377131549323e-62,1.0444436631313393e-21,2.977334334953341e-48
3.1126717517775856e-10,0.11224537200415739,0.0,0.0,0.0,0.0,0.32999999981230876,0.6699999998493467,1.872200966372111e-10,1.5018249137821046e-10,4.708334997244187e-13,3.7508374248415e-11,1.4904019845490522e-21,1.63073239618605e-16,1.23381667857531e-16,1.1110900023077573e-19,6.033260865875703e-22,6.584281143726545e-17,8.54410100856785e-17,1.0592061323393318e-23,2.920594591003023e-26,1.6563376146494522e-34,2.3860477964235384e-30,1.5999978853512675e-19,2.2897922354390222e-17,1.3137069299965885e-31,3.186055158394844e-34,4.847402033822873e-41,1.5275331506555607e-35,4.496626648889067e-48,1.0158885486178175e-52,1.9735667599376858e-45,9.096774202907745e-48,5.420085268026483e-54,2.4309037324884574e-61,3.4926672408861316e-65,5.551920350459048e-64,5.920256220679029e-63,2.16893203467357e-62,7.852412957165085e-68,6.313435497102353e-63,7.775399430023753e-56,1.1539675649478957e-58,3.810979673125833e-23,4.138627816370392e-62,7.856567209103002e-60,1.1636154588174401e-50,5.295349612430496e-58,6.752197558015437e-51,3.780994936033316e-61,5.250343759570442e-62,1.5522666824533973e-21,9.17194883432396e-48
3.600934564473698e-10,0.11224537200473447,0.0,0.0,0.0,0.0,0.329999999782867,0.6699999998250462,2.1652593325923833e-10,1.7434687505945046e-10,6.067112538301429e-13,4.278570734462097e-11,1.9205190400058518e-21,2.385951048617952e-16,1.8600072675686123e-16,1.8742439231397476e-19,9.335739525803365e-22,9.232253721756307e-17,1.146046580465648e-16,1.8508912056623043e-23,5.882280043896795e-26,3.3360053853334752e-34,5.5038834001832985e-30,2.3284886973769547e-19,3.406057026309524e-17,2.344586782256267e-31,6.532023316371398e-34,9.763640301211723e-41,3.076763547129264e-35,1.2008283922467068e-47,3.3919835187861854e-52,4.620218505756629e-45,2.4189596030782957e-47,1.4590853392835698e-53,8.256116734277186e-61,1.0878639705568479e-64,1.7643298651112913e-63,1.881384572154793e-62,7.645076078853593e-62,2.8114230996133523e-67,1.8917026570791021e-62,2.5882237562209105e-55,3.7756122298078915e-58,5.102754626649206e-23,1.3776393391206742e-61,2.3018322829512333e-59,3.502462591312587e-50,1.7286045876026957e-57,2.0277911508196185e-50,1.351853843987503e-60,1.7038710642322672e-61,2.1517404575772174e-21,2.474169341238736e-47
4.0891973771698104e-10,0.1122453720052933,0.0,0.0,0.0,0.0,0.3299999997534252,0.6699999998005832,2.4582041294945346e-10,1.9866262144907454e-10,7.539308754813565e-13,4.791167181849418e-11,2.3865386658000446e-21,3.3243487094192933e-16,2.6537285418788494e-16,2.959942026583626e-19,1.3664704446667623e-21,1.241731114487029e-16,1.481178421491389e-16,3.0060849000208045e-23,1.0821108764605544e-25,6.13699067792883e-34,1.140254804545574e-29,3.2081556044752117e-19,4.794845959029985e-17,3.8873449807741788e-31,1.2225874978092643e-33,1.7962201767964255e-40,5.660339679142867e-35,2.839168932615993e-47,9.780947851584184e-52,9.709263061274839e-45,5.680745646183794e-47,3.459612814471131e-53,2.418959398908076e-60,2.9428108419332344e-64,4.869923146509657e-63,5.193024949176168e-62,2.3155151643681823e-61,8.571991241791586e-67,4.94578229577095e-62,7.43983486308304e-55,1.0679986226369839e-57,6.583613104148762e-23,3.960017096475256e-61,5.908334503598244e-59,9.186210004466365e-50,4.851057585328754e-57,5.306927926748295e-50,4.1136563052283716e-60,4.714966241279988e-61,2.8339421412916046e-21,5.88989600136322e-47
4.577460189865923e-10,0.11224537200583454,0.0,0.0,0.0,0.0,0.3299999997239834,0.6699999997759631,2.7510493942522527e-10,2.2312536459874806e-10,9.110872253365025e-13,5.289063370374133e-11,2.8840129071447856e-21,4.458191953819514e-16,3.628360272581463e-16,4.440476803314017e-19,1.915855534751105e-21,1.6165074624505467e-16,1.8600540273225545e-16,4.6139174154657594e-23,1.8566291175171522e-25,1.0529578053119524e-33,2.1761107431807027e-29,4.237330266337706e-19,6.468376936009642e-17,6.088881518597489e-31,2.1335521354621797e-33,3.0819829793546314e-40,9.712110512679294e-35,6.10866249545399e-47,2.5126458591265738e-51,1.8789826765007914e-44,1.2143376144971885e-46,7.453311420702097e-53,6.317738590943506e-60,7.120348706451978e-64,1.2006356777619666e-62,1.2802948856105604e-61,6.235029035348623e-61,2.3029583888098872e-66,1.1619115570862762e-61,1.900869115619502e-54,2.6884253297584685e-57,8.253893182481373e-23,1.0117798443171553e-60,1.3712106899350305e-58,2.1712668545641042e-49,1.2162070400716522e-56,1.2516766953299532e-49,1.1022599573366756e-59,1.1502065224338801e-60,3.590051469311348e-21,1.2693496923448219e-46
5.553985815258148e-10,0.11224537200686653,0.0,0.0,0.0,0.0,0.3299999996650998,0.6699999997262738,3.336489783952912e-10,2.7247495820787687e-10,1.2503595576722903e-12,6.242443304435576e-11,3.957970861807026e-21,7.354601436974304e-16,6.16741665986389e-16,8.89471085493895e-19,3.419423722952812e-21,2.5437552997893063e-16,2.7499938710295535e-16,9.572273986473723e-23,4.670378995473896e-25,2.648750628459753e-33,6.591418353608386e-29,6.729065076290172e-19,1.0703188468077225e-16,1.314242966171844e-30,5.548852768945642e-33,7.753233908664453e-40,2.4432445817283543e-34,2.29437678723399e-46,1.2951122437507617e-50,5.851158013302958e-44,4.509893472265225e-46,2.8019532901594083e-52,3.3918339940405607e-59,3.3132006471521045e-63,5.764110094898676e-62,6.146555222403027e-61,3.542856692790139e-60,1.2726843673128943e-65,5.071929236151926e-61,9.639126717989106e-54,1.3277740840874677e-56,1.216410958683236e-22,5.13064038361731e-60,5.933641691009233e-58,9.68552851919501e-49,6.01963422063682e-56,5.558413637281093e-49,6.048035224756976e-59,5.243746160399491e-60,5.291882653987777e-21,4.7635534650948705e-46
6.43285887811115e-10,0.11224537200774101,0.0,0.0,0.0,0.0,0.3299999996121046,0.669999999681069,3.8631543935222434e-10,3.173509996834874e-10,1.578811460020636e-12,7.054342624415038e-11,4.9976773797717296e-21,1.0724919185304482e-15,9.178472000644478e-16,1.5060602383985603e-18,5.309758167026299e-21,3.5907175421501394e-16,3.7028806565837676e-16,1.6595383973551177e-22,9.39121898758057e-25,5.326144570958131e-33,1.5291962637802841e-28,9.431727558807777e-19,1.5547071722635114e-16,2.3589100152172936e-30,1.1488225439343798e-32,1.5590835394868963e-39,4.913080547854234e-34,6.261554305473066e-46,4.4374402660261775e-50,1.3905317397437722e-43,1.2261060729998443e-45,7.679008992232861e-52,1.2031004573482922e-58,1.0520571619779674e-62,1.867186857729453e-61,1.9910756986395345e-60,1.3096098134070631e-59,4.532235522738146e-65,1.5366306386427708e-60,3.2351384447701946e-53,4.383605251545829e-56,1.6334681994539678e-22,1.7219748450881629e-59,1.8117252982867171e-57,3.019663987339354e-48,2.0232105497340797e-55,1.72614554713535e-48,2.1390372674624627e-58,1.6128664009158065e-59,7.000584554165444e-21,1.2896572961206374e-45
7.311731940964152e-10,0.11224537200856703,0.0,0.0,0.0,0.0,0.32999999955910925,0.6699999996354328,4.3896460796748624e-10,3.6264095519524075e-10,1.9244873016279493e-12,7.824848804464895e-11,6.091906108324627e-21,1.4859532337907112e-15,1.2925794835159997e-15,2.3804224878312777e-18,7.792510320158685e-21,4.847631470611085e-16,4.801014232931916e-16,2.6725451543729623e-22,1.723382692108263e-24,9.774043520268079e-33,3.180645110318028e-28,1.2524734561249213e-18,2.1368814427395026e-16,3.929620374721137e-30,2.1687915657065836e-32,2.8611584202294356e-39,9.016266502630047e-34,1.4967712365071735e-45,1.2813963580066953e-49,2.9595022273444792e-43,2.929186627327208e-45,1.8457712081374106e-51,3.565326265899229e-58,2.847692779831565e-62,5.134093945581683e-61,5.474748384973275e-60,4.010447681803969e-59,1.3383261302719487e-64,4.0000663312926947e-60,9.169449150001262e-53,1.229091808365276e-55,2.1124590644078307e-22,4.880644878224569e-59,4.7715392586475236e-57,8.079578896667924e-48,5.748938644233657e-55,4.6016876991064474e-48,6.277604907942588e-58,4.239073481545309e-59,8.841586766282615e-21,3.0638252336462326e-45
8.190605003817154e-10,0.11224537200934746,0.0,0.0,0.0,0.0,0.329999999506114,0.6699999995893899,4.91600091005113e-10,4.083236016901196e-10,2.2837767703966393e-12,8.556084209192162e-11,7.229228639975042e-21,1.979016975701479e-15,1.7448412161421406e-15,3.566313821456272e-18,1.094821737136672e-20,6.32128821911541e-16,6.045578693707125e-16,4.065414927184039e-22,2.9464582922898853e-24,1.6710678010504096e-32,6.085003838455405e-28,1.596446321800627e-18,2.815369796336064e-16,6.178586209608685e-30,3.812452402048665e-32,4.891821031728561e-39,1.5415430637933034e-33,3.2458799488284046e-45,3.2906681201891337e-49,5.7911391772826736e-43,6.358643339286727e-45,4.0266304249440146e-51,9.392234575818056e-58,6.970815603448652e-62,1.2699424957023396e-60,1.3542057291438859e-59,1.0873026325572022e-58,3.4878081326478495e-64,9.33815973066698e-60,2.3133853086649825e-52,3.0678306723826234e-55,2.653604558010542e-22,1.2313512781189491e-58,1.1303552539161232e-56,1.9393534176004548e-47,1.4534998027516762e-54,1.1005184854360996e-47,1.6254856642028608e-57,9.879883440361344e-59,1.078841179177379e-20,6.597245629312399e-45
9.069478066670156e-10,0.11224537201008494,0.0,0.0,0.0,0.0,0.3299999994531187,0.6699999995429642,5.442248571210387e-10,4.5437876085442023e-10,2.653708320669604e-12,9.250066727862971e-11,8.400238576126784e-21,2.5542993281633258e-15,2.27796014994432e-15,5.119108722717213e-18,1.4857398518486295e-20,8.017329640195663e-16,7.43769297779277e-16,5.909910764190317e-22,4.760903350495395e-24,2.700126650163322e-32,1.0895815724067145e-27,1.9710156201392105e-18,3.587809905175869e-16,9.276597099439365e-30,6.331572067313635e-32,7.904379629505664e-39,2.4908817322062397e-33,6.52636970524188e-45,7.721038130715466e-49,1.0605698721154565e-42,1.281669427137674e-44,8.149960347552205e-51,2.2698303208778715e-57,1.564816295504397e-61,2.8877986960064764e-60,3.079411997548534e-59,2.7004165346888086e-58,8.276263092780819e-64,2.0022689458053984e-59,5.3272283059774e-52,7.002352782892756e-55,3.2571293716507697e-22,2.835537048352538e-58,2.471531171955716e-56,4.288639463009169e-47,3.3678343367162436e-54,2.424489202013082e-47,3.829237722264406e-57,2.106598040823728e-58,1.2819321621351813e-20,1.316590535385114e-44
9.94835112952316e-10,0.11224537201078183,0.0,0.0,0.0,0.0,0.3299999994001233,0.6699999994961765,5.968412440274963e-10,5.007872822392695e-10,3.0319420014851734e-12,9.908711461993584e-11,9.597528824989655e-21,3.2138662237629685e-15,2.8946968553636054e-15,7.09579130227358e-18,1.9600568425493987e-20,9.940261324822025e-16,8.978411892836039e-16,8.280351445555735e-22,7.345947349548366e-24,4.1662315532770646e-32,1.8479209840190196e-27,2.3721940746461043e-18,4.450947767519046e-16,1.341338935676227e-29,1.0037582309872736e-31,1.2196436751715186e-38,3.843425464542001e-33,1.232775126604193e-44,1.678844576492374e-48,1.8395733601443362e-42,2.4306924000560823e-44,1.5511178022611572e-50,5.101938858679836e-57,3.285862091512732e-61,6.112558184685871e-60,6.518145727640106e-59,6.230679076860218e-58,1.815804502530814e-63,3.99881080492807e-59,1.1351522689707428e-51,1.4793742920137167e-54,3.923261889404785e-22,6.0421035140592586e-58,5.057921219206664e-56,8.864884892911644e-47,7.262860547225608e-54,4.991988876221341e-47,8.333520132353098e-57,4.153119098999689e-58,1.49158571029853e-20,2.462010713178171e-44
