Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492)
1.9552599089356818e-10,0.11224537200271245,0.0,0.0,0.0,0.0,0.32999999988209977,0.669999999906265,1.1769680563124347e-10,9.353168634520469e-11,2.034037250576353e-13,2.4368479422551774e-11,6.438776526774909e-22,4.905374691584664e-17,3.312358239934476e-17,2.1908558052022012e-20,1.524242964105838e-22,2.2826796441524122e-17,3.3536912568316587e-17,1.8370390546869547e-24,3.350273324644344e-27,1.899959985414907e-35,1.8434715791902334e-31,4.6570124700797806e-20,6.3347254731234625e-18,2.170084192737929e-32,3.506661123830092e-35,5.559151908815242e-42,1.7518110506510453e-36,2.1054318672219477e-49,2.2988538777753565e-54,1.4719737066494927e-46,4.640965568267555e-49,2.6402545859673018e-55,4.868407978119626e-63,1.1577510051590322e-66,1.6270795099479916e-65,1.73501263658088e-64,3.7837401384455737e-64,1.461027935353835e-70,3.4028253108567533e-77,1.7364229056517007e-72
2.3767945122676725e-10,0.11224537200325164,0.0,0.0,0.0,0.0,0.32999999985668166,0.669999999885651,1.4302767673339012e-10,1.1405851565907374e-10,2.90634266294385e-13,2.925974112114906e-11,9.200095419737574e-22,8.108901820617245e-17,5.767277612960141e-17,4.310755152121513e-20,2.7139312750066405e-22,3.5503170402873927e-17,4.965091245014354e-17,3.828071069633875e-24,8.233766634227824e-27,4.669482759984302e-35,5.266509296143171e-31,7.872760156791578e-20,1.0910569934213763e-17,4.602090771333724e-32,8.742464746619687e-35,1.3663942517345499e-41,4.305821685138939e-36,7.271378756920716e-49,1.0424246783579897e-53,4.2541789422518e-46,1.5356158969948565e-48,8.89609798525458e-55,2.1379333068090343e-62,4.4167406467638195e-66,6.568179796887239e-65,7.003909340261106e-64,1.7480039335399587e-63,6.791472406309731e-70,1.9016214775371997e-76,8.978788252109655e-72
2.798329115599663e-10,0.11224537200377599,0.0,0.0,0.0,0.0,0.32999999983126355,0.6699999998649036,1.6834675848194815e-10,1.3470678437571624e-10,3.8964631789679425e-13,3.402955887671232e-11,1.2334365979873235e-21,1.2387666524712667e-16,9.16256758497831e-17,7.650636668420981e-20,4.408434758050217e-22,5.157966684379615e-17,6.895754494571528e-17,7.101081463252859e-24,1.7614329297554308e-26,9.989431743877822e-35,1.2833643734380306e-30,1.214155686382755e-19,1.7143863251947044e-17,8.68513163343261e-32,1.8963829470712407e-34,2.9233445816260667e-41,9.212149636491873e-36,2.0755635718146795e-48,3.7908453014898196e-53,1.0482209597969806e-45,4.2542860398713995e-48,2.499595448039875e-54,7.554987761592394e-62,1.462677306729419e-65,2.1939546844629742e-64,2.3395017504026428e-63,6.388175164536909e-63,2.491535466824253e-69,8.277214245342838e-76,3.623002851164369e-71
3.219863718931654e-10,0.11224537200428582,0.0,0.0,0.0,0.0,0.32999999980584543,0.6699999998440272,1.9365536663213626e-10,1.5547337269680344e-10,4.991227820812405e-13,3.868105252789181e-11,1.5799894587351953e-21,1.785640190855053e-16,1.361878436196861e-16,1.2591162576038952e-19,6.699523993311097e-22,7.129430509471991e-17,9.147468850612399e-17,1.2107487820935813e-23,3.4143506803327145e-26,1.936360849539504e-34,2.801942735918177e-30,1.751342411500449e-19,2.5197053510586467e-17,1.5067277537915129e-31,3.727884106446382e-34,5.6669664509004e-41,1.7857981559561136e-35,5.2390962176934164e-48,1.1926231465007089e-52,2.3144039703288267e-45,1.04691898721715e-47,6.224380110371387e-54,2.349930751374157e-61,4.168003359234861e-65,6.465038727449453e-64,6.89394415775716e-63,2.0487769372555594e-62,8.016342325449688e-69,3.155313412908048e-75,1.2668787192208363e-70
3.6413983222636444e-10,0.11224537200478166,0.0,0.0,0.0,0.0,0.3299999997804273,0.6699999998230265,2.189546100015354e-10,1.76355339073238e-10,6.179537129244032e-13,4.3217163670807415e-11,1.956154515437969e-21,2.461187978450962e-16,1.9239112944638565e-16,1.954508252162443e-19,9.676289097136943e-22,9.484836624673181e-17,1.1721915443035596e-16,1.934599468889371e-23,6.133903294737271e-26,3.4787075356098835e-34,5.621620410438607e-30,2.4006334439446783e-19,3.5191385429627086e-17,2.4501061518006186e-31,6.7938022907377265e-34,1.018128425772897e-40,3.2083733588861255e-35,1.2017016161786113e-47,3.3320369352018304e-52,4.697290378136437e-45,2.3529375858848176e-47,1.4131787376608372e-53,6.599014615447042e-61,1.0818142338333807e-64,1.7127505647465143e-63,1.8263806212251374e-62,5.93170520980718e-62,2.3282102568215056e-68,1.0893552714877162e-74,3.9882506357676994e-70
4.227957603818106e-10,0.11224537200544904,0.0,0.0,0.0,0.0,0.3299999997450583,0.6699999997936037,2.5414439169609536e-10,2.0559892483451664e-10,7.970344170382938e-13,4.934245649766499e-11,2.523043405750413e-21,3.631311722429653e-16,2.9169606552080686e-16,3.3402067773733783e-19,1.5125527330721994e-21,1.3434561837484803e-16,1.5844244999126375e-16,3.414901995048944e-23,1.2553318142782548e-25,7.119387835022134e-34,1.3282818775184684e-29,3.490716417017431e-19,5.25053796099195e-17,4.432863084147413e-31,1.4194702465506834e-33,2.0837698192334128e-40,6.566481981232668e-35,3.38168419967192e-47,1.2076266430212601e-51,1.1290515344308932e-44,6.487640342470483e-47,3.944599264213007e-53,2.492438929074828e-60,3.6048439626920086e-64,5.906335399863302e-63,6.298195780511622e-62,2.3407655228118618e-61,9.226809478237836e-68,5.766802311127401e-74,1.772342061067105e-69
4.814516885372567e-10,0.11224537200609132,0.0,0.0,0.0,0.0,0.3299999997096893,0.6699999997639566,2.8932029230014215e-10,2.350529170500562e-10,9.899719322359241e-13,5.525733449753493e-11,3.133796967358355e-21,5.087723254723782e-16,4.1758156154361747e-16,5.327624531463585e-19,2.231251162607666e-21,1.8205233971443198e-16,2.059885399200116e-16,5.588193468177678e-23,2.3423400979575697e-25,1.3284232864230032e-33,2.8203108607003327e-29,4.79441204078542e-19,7.395925555555292e-17,7.433807190962118e-31,2.70433248931483e-33,3.888310082308577e-40,1.2253056207525492e-34,8.351204975584198e-47,3.704761015529219e-51,2.439965370204784e-44,1.592447221197396e-46,9.780529109447795e-53,8.02690748500075e-60,1.0118158495274989e-63,1.7101149358949898e-62,1.8235770724296775e-61,7.909453030915373e-61,3.131046588893891e-67,2.583228011623175e-73,7.123741568800574e-69
5.401076166927028e-10,0.11224537200670943,0.0,0.0,0.0,0.0,0.3299999996743203,0.6699999997340944,3.244843399860469e-10,2.647100698515464e-10,1.194736041206057e-12,6.096904369874103e-11,3.781988410254304e-21,6.848167468826873e-16,5.720259885567386e-16,8.051826544393954e-19,3.1476331196383396e-21,2.3834072764115045e-16,2.5989848105967e-16,8.623199396124633e-23,4.0648978529013176e-25,2.305356359481551e-33,5.495513426920272e-29,6.304563928049982e-19,9.968479452030206e-17,1.1751694139930811e-30,4.7908408848097936e-33,6.7480169345815e-40,2.1264741602812012e-34,1.8546633006852007e-46,9.879772589200287e-51,4.837471347769109e-44,3.5335618498561654e-46,2.1875972569218956e-52,2.226687875733031e-59,2.509695290180087e-63,4.33959691390593e-62,4.627524922550529e-61,2.2767749732540108e-60,9.040182853644948e-67,9.112612954623997e-73,2.318940788057041e-68
5.98763544848149e-10,0.11224537200730442,0.0,0.0,0.0,0.0,0.3299999996389513,0.6699999997040259,3.5963828744298206e-10,2.945633352956514e-10,1.40957229572064e-12,6.648463221323011e-11,4.462063910087375e-21,8.927996721373282e-16,7.567765011818331e-16,1.1655825286396925e-18,4.2857241439155095e-21,3.0353409513514215e-16,3.202120740735335e-16,1.2700120543203392e-22,6.6544640157507925e-25,3.774009989223413e-33,9.982740855143082e-29,8.011198923696467e-19,1.2975874529594365e-16,1.7722829051203345e-30,8.002909470631621e-33,1.1047198592858273e-39,3.4812598302977386e-34,3.7828047443764774e-46,2.367346591276176e-50,8.937275474355635e-44,7.219089610962993e-46,4.498083746387835e-52,5.520183238594045e-59,5.710879362817692e-63,1.001668578313256e-61,1.0681291407748115e-60,5.814997193354752e-60,2.313943580417735e-66,2.7660549789510204e-72,6.585896180734049e-68
6.574194730035951e-10,0.11224537200787721,0.0,0.0,0.0,0.0,0.32999999960358234,0.6699999996737594,3.9478361646452656e-10,3.246059356874123e-10,1.632997423637933e-12,7.181087790925981e-11,5.169328068721501e-21,1.134020787003858e-15,9.733484220752655e-16,1.6289056646583502e-18,5.669481825618945e-21,3.7790749257469834e-16,3.869674422336267e-16,1.8008792877426478e-22,1.0389332094794135e-24,5.892218652117285e-33,1.7131931358283046e-28,9.902610619841494e-19,1.6420809448918765e-16,2.5722628176705086e-30,1.2745073580834347e-32,1.7247932191258614e-39,5.435275804333852e-34,7.209017752895567e-46,5.211525197066071e-50,1.5593636182377123e-43,1.3792632064638307e-45,8.639539254955068e-52,1.253426518390398e-58,1.2063495470394233e-62,2.1404506160388453e-61,2.2824706197081486e-60,1.3540666353588078e-59,5.397285571169566e-66,7.506045493591974e-72,1.675962445617563e-67
7.160754011590412e-10,0.11224537200842861,0.0,0.0,0.0,0.0,0.32999999956821335,0.669999999643303,4.2992159445471915e-10,3.5483130791929463e-10,1.8637427644228874e-12,7.695434407087328e-11,5.899764855555217e-21,1.4095933216044175e-15,1.2230731017073938e-15,2.2106773577549007e-18,7.322907879120675e-21,4.616977558333884e-16,4.602013621387247e-16,2.4747731989850907e-22,1.5594330319350594e-24,8.844209261006136e-33,2.8042843194421414e-28,1.1965943943820626e-18,2.0302093014209115e-16,3.616436185872656e-30,1.9506776718599895e-32,2.588956608022551e-39,8.158485578036823e-34,1.2994234420474832e-45,1.0712262889445913e-49,2.5942556101761678e-43,2.493100974549267e-45,1.56861464718484e-51,2.6519074686535393e-58,2.3863536493375215e-62,4.2839211553333614e-61,4.568164382872766e-60,2.9309044077613483e-59,1.1699060633105976e-65,1.8685148497765207e-71,3.926981095065046e-67
7.747313293144873e-10,0.11224537200895957,0.0,0.0,0.0,0.0,0.32999999953284437,0.6699999996126638,4.650532912727814e-10,3.8523314736349285e-10,2.100737406492404e-12,8.1921335502263e-11,6.649984227649265e-21,1.7204584749256288e-15,1.5071087290296877e-15,2.9268639654665685e-18,9.269918848939923e-21,5.551063494847291e-16,5.399490102564501e-16,3.3122357296956182e-22,2.2645078254299068e-24,1.2843015352848326e-32,4.411935897134671e-28,1.418804894104428e-18,2.461530568936615e-16,4.949976337003396e-30,2.887514025337461e-32,3.75957885430651e-39,1.1847430524336716e-33,2.2355839136468823e-45,2.0786514346950455e-49,4.147243663792151e-43,4.302642684927587e-45,2.71746599234658e-51,5.289872667286632e-58,4.472073221124391e-62,8.112661026683333e-61,8.65095044390027e-60,5.970855459802481e-59,2.3862544947133637e-65,4.334242868032757e-71,8.59761362986276e-67
8.333872574699334e-10,0.11224537200947075,0.0,0.0,0.0,0.0,0.32999999949747527,0.6699999995818487,5.00179625687435e-10,4.158053470314191e-10,2.343061684994603e-12,8.671795936783025e-11,7.417074923806293e-21,2.067425832329853e-15,1.8264805796981636e-15,3.79385399304242e-18,1.1534478079575293e-20,6.583076647978483e-16,6.26244322159178e-16,4.334457360456789e-22,3.1967219572872597e-24,1.8130041953957557e-32,6.709824688145291e-28,1.6555731551258113e-18,2.9353604884974875e-16,6.62180678471919e-30,4.1538779874047586e-32,5.307335387224783e-39,1.6724828444938947e-33,3.696601161922397e-45,3.841003657371194e-49,6.4073506812499034e-43,7.137664587656506e-45,4.522884076990642e-51,1.003767658700442e-57,8.015735743446212e-62,1.4663388678899233e-60,1.563633730959904e-59,1.1555324813079838e-58,4.623025835984426e-65,9.470318071342606e-71,1.7794402531479845e-66
8.920431856253795e-10,0.112245372009963,0.0,0.0,0.0,0.0,0.32999999946210623,0.6699999995508646,5.353013768758648e-10,4.465420323335431e-10,2.589935670558715e-12,9.135009042994053e-11,8.198568024931316e-21,2.4511832112510324e-15,2.1820882203655994e-15,4.828347334031312e-18,1.41404876352423e-20,7.714509497344553e-16,7.191197926033223e-16,5.5631353890283015e-22,4.403977218587088e-24,2.497696564438647e-32,9.91069019140897e-28,1.9056244396681345e-18,3.450819486646166e-16,8.684642780412008e-30,5.830020640787745e-32,7.311764574203752e-39,2.3041326748499217e-33,5.906360555700007e-45,6.802629933323612e-49,9.612055755036679e-43,1.1444324617085553e-44,7.272792150491181e-51,1.824011910419681e-57,1.3814225542110243e-61,2.5455720878511495e-60,2.714477514826827e-59,2.13917505500809e-58,8.566420428205147e-65,1.9651388329252934e-70,3.508683172422354e-66
9.506991137808257e-10,0.11224537201043697,0.0,0.0,0.0,0.0,0.3299999994267372,0.6699999995197179,5.704192154011087e-10,4.774375101977158e-10,2.8406881600493787e-12,9.582342193083384e-11,8.992338792170334e-21,2.8723236539482076e-15,2.574732979435486e-15,6.04736394391545e-18,1.7111904389189364e-20,8.946658683019603e-16,8.186067750939024e-16,7.020470980444803e-22,5.939446937412586e-24,3.3685360876512616e-32,1.4269325911172817e-27,2.1677290490684207e-18,4.006880244775446e-16,1.1194944734475584e-29,8.007990928016449e-32,9.86115831336627e-39,3.1075157676814145e-33,9.158861358181717e-45,1.1610256829464188e-48,1.405299694111564e-42,1.7810582899998985e-44,1.13473244062061e-50,3.191783081368592e-57,2.299424082825751e-61,4.266554974853902e-60,4.549653775874376e-59,3.8099409561397905e-58,1.52698353530012e-64,3.8971888667733496e-70,6.633403318616803e-66
9.999999999999999e-10,0.11224537201089334,0.0,0.0,0.0,0.0,0.32999999939700914,0.6699999994934172,5.999334979675336e-10,5.035242688761873e-10,3.0540284143152054e-12,9.946449112275272e-11,9.667679108202419e-21,3.2555830624590764e-15,2.933922531448384e-15,7.227307108547408e-18,1.9909555109158325e-20,1.0061013916468074e-15,9.073624868656688e-16,8.43876487029433e-22,7.526734013186924e-24,4.2687645829541916e-32,1.9048775615351594e-27,2.3965051456861843e-18,4.504826377718733e-16,1.3694983565744768e-29,1.030332369444322e-31,1.2496606102878543e-38,3.93801699078635e-33,1.2973786528609042e-44,1.7740588711210148e-48,1.9000223419799134e-42,2.5309292513240623e-44,1.6155794169323479e-50,4.9780616180693225e-57,3.446688242694819e-61,6.429019543106455e-60,6.855606239976442e-59,6.027402005784303e-58,2.4172519896898445e-64,6.719848058849027e-70,1.1009587990761684e-65
1.0093550419362718e-09,0.11224537201089334,0.0,0.0,0.0,0.0,0.32999999939136815,0.6699999994884143,6.05533709651701e-10,5.084863019521258e-10,3.0947502299190808e-12,1.0014343270779594e-10,9.796586259612007e-21,3.3313509101667867e-15,3.005121330398449e-15,7.468147380603674e-18,2.0472634204523985e-20,1.0280635495094772e-15,9.247352934396406e-16,8.729044778307561e-22,7.861849498851742e-24,4.458825127605929e-32,2.008867395535297e-27,2.440731415406156e-18,4.602400484531441e-16,1.4212939375908887e-29,1.0792862907590011e-31,1.30530162549023e-38,4.113356968669412e-33,1.3832449139095179e-44,1.917795375121159e-48,2.0085494451383488e-42,2.700094784952649e-44,1.7241545276513365e-50,5.401821471764618e-57,3.713194029286239e-61,6.932525158004893e-60,7.392521464765205e-59,6.557554165627146e-58,2.630162788132106e-64,7.425637300346112e-70,1.2082745839223479e-65
1.1266668982471642e-09,0.11224537201175597,0.0,0.0,0.0,0.0,0.32999999932063007,0.6699999994253601,6.757545663669303e-10,5.71022774620445e-10,3.610900315706737e-12,1.0834454524066284e-10,1.1430487868745848e-20,4.36475494541756e-15,3.9816026260221935e-15,1.0985088300685286e-17,2.845784396323548e-20,1.3257838328652678e-15,1.1570316258995733e-15,1.299203049016631e-21,1.3130082021799573e-23,7.446702836910283e-32,3.7591260613271914e-27,3.0151582027363683e-18,5.90689309363977e-16,2.20316260342666e-29,1.8673360802744935e-31,2.18002120223625e-38,6.869836915475851e-33,2.95117225956483e-44,4.8257416856319083e-48,3.872208687166908e-42,5.807029409356372e-44,3.72247299406278e-50,1.4261269631066692e-56,8.97821273016469e-61,1.6939250502385722e-59,1.8063236229093827e-58,1.788901839381202e-57,7.184545072891736e-64,2.460768961848714e-69,3.6790266557045692e-65
1.2322475689269673e-09,0.11224537201247842,0.0,0.0,0.0,0.0,0.3299999992569657,0.669999999368131,7.389460878482049e-10,6.277786395856763e-10,4.082562488956337e-12,1.1525248514737848e-10,1.2923560620816436e-20,5.428119836913727e-15,4.995166576995992e-15,1.5017484183254903e-17,3.721610721817207e-20,1.6293956426438101e-15,1.3890906505698135e-15,1.7921356018255795e-21,1.989852825438985e-23,1.1285431798793881e-31,6.251676122946187e-27,3.559328543959924e-18,7.203060538526663e-16,3.1485589942682406e-29,2.9187278227232244e-31,3.3038435561311064e-38,1.0411308678302745e-32,5.466875234627058e-44,1.019779501659042e-47,6.610081891705132e-42,1.0838462860431798e-43,6.96770724152598e-50,3.1394838855961775e-56,1.842617393659228e-60,3.5034974702237945e-59,3.73596972487614e-58,4.0464384855559155e-57,1.6266973142515052e-63,6.50390990625807e-69,9.099736728716818e-65
1.3378282396067705e-09,0.11224537201315316,0.0,0.0,0.0,0.0,0.3299999991933013,0.6699999993104772,8.021324417270183e-10,6.849541943321131e-10,4.559274789304106e-12,1.217407154763253e-10,1.4432619891282756e-20,6.619294816645832e-15,6.138963240869698e-15,1.998021419895598e-17,4.76078980985266e-20,1.967147681302872e-15,1.643084247781987e-15,2.4030116639545874e-21,2.909172721193271e-23,1.649936646247996e-31,9.95396147700947e-27,4.124283285770852e-18,8.606724299984924e-16,4.3692040353366446e-29,4.397241098480801e-31,4.830281330005064e-38,1.522153290240812e-32,9.612545249484731e-44,2.0173114062232528e-47,1.0794535402269207e-41,1.9201896820070022e-43,1.2374031836325675e-49,6.447444279598303e-56,3.554966904757864e-60,6.804426654179916e-59,7.255932285554575e-58,8.519083042908674e-57,3.4274821808487147e-63,1.5670525897103966e-68,2.074596099986104e-64
1.4434089102865736e-09,0.11224537201378329,0.0,0.0,0.0,0.0,0.32999999912963696,0.6699999992524255,8.653148810760859e-10,7.425236919867628e-10,5.0397831338918704e-12,1.2783498387101578e-10,1.5953695796164133e-20,7.939409229007221e-15,7.41508028807535e-15,2.597927718012288e-17,5.977279584033705e-20,2.3393082152558466e-15,1.919148797573221e-15,3.1459390926652346e-21,4.125936579559274e-23,2.3400264572884195e-31,1.527636011780324e-26,4.7060357025728944e-18,1.0110075422559255e-15,5.913701721528063e-29,6.421256216043569e-31,6.850609533886319e-38,2.1588142606451266e-32,1.6179587159320696e-43,3.780507473038634e-47,1.697978305771577e-41,3.2562478474267024e-43,2.1027009258958936e-49,1.2519078698480162e-55,6.537983849556326e-60,1.2576303584598688e-58,1.3410803623170746e-57,1.6929170526310274e-56,6.815670753790847e-63,3.525261770133249e-68,4.43412225713973e-64
1.5489895809663767e-09,0.11224537201437161,0.0,0.0,0.0,0.0,0.3299999990659726,0.6699999991940008,9.284943755150279e-10,8.004629402719816e-10,5.5231171787627545e-12,1.3355948331855927e-10,1.7483716646133452e-20,9.389341512771958e-15,8.825285249326263e-15,3.312143120263569e-17,7.385041132859215e-20,2.7460911940814494e-15,2.2174109853155555e-15,4.035167813797172e-21,5.701351178286663e-23,3.2335263646083493e-31,2.2719022738319862e-26,5.301282457978592e-18,1.1705551361614274e-15,7.83453464964996e-29,9.129368652573296e-31,9.466461794901324e-38,2.983141372769768e-32,2.6241896226085933e-43,6.770640504011944e-47,2.586780114535393e-41,5.320695810714984e-43,3.4419416312631595e-49,2.320992179443403e-55,1.1515802736138168e-59,2.227119371993228e-58,2.374900404992796e-57,3.2089225242120208e-56,1.292664910888758e-62,7.51863785826905e-68,8.9948797527281e-64
1.6545702516461799e-09,0.11224537201492078,0.0,0.0,0.0,0.0,0.32999999900230814,0.6699999991352269,9.916716452121467e-10,8.587492436248714e-10,6.008556281962339e-12,1.3893691003286396e-10,1.9020401200416623e-20,1.0969748965089834e-14,1.0371058014695945e-14,4.151406050222836e-17,8.998032516419293e-20,3.1876623926497437e-15,2.537988172896642e-15,5.085065253112513e-21,7.702900756884009e-23,4.368710428495081e-31,3.2880395210088684e-26,5.907303155991918e-18,1.3385865612100917e-15,1.018805241255683e-28,1.268174770048316e-30,1.2789895745558426e-37,4.0304471179135713e-32,4.121593878085867e-43,1.16580014211585e-46,3.8329698939407317e-41,8.419058645932718e-43,5.454793314718083e-49,4.133861784313126e-55,1.956969257548088e-59,3.799168129611315e-58,4.051263587154421e-57,5.839081404642042e-56,2.3534080328888872e-62,1.5309138089592864e-67,1.7449811569329473e-63
