Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183)
9.653994247963008e-06,0.1122453818269661,0.0,0.0,0.0,0.0,0.32999300021671263,0.6699933747697154,6.261053978578426e-06,5.771756525216633e-06,4.8745723042560963e-08,6.232989993367188e-09,1.543073191267199e-16,2.5428866320356122e-08,6.476192696619628e-07,9.228058486348572e-07,2.0076786041680125e-08,4.4026045636904755e-09,2.2295374095176743e-09,5.6932679569578436e-11,4.041549650888252e-10,2.292195314643748e-18,1.7214450863291639e-09,5.846269980690861e-13,2.6950680295665732e-11,4.391422906027145e-15,3.333228632796446e-13,4.263156635348989e-23,2.115421073902202e-19,4.50538522027406e-21,5.2085855632343615e-22,7.362892558274835e-19
9.767831798085605e-06,0.11224538208320486,0.0,0.0,0.0,0.0,0.3299929026431702,0.669993286921459,6.340607785787512e-06,5.839386574783347e-06,4.936510887835693e-08,6.30352293189233e-09,1.5626799419275776e-16,2.575308033356712e-08,6.634429036049072e-07,9.455787595633608e-07,2.0825184795521732e-08,4.457955576878275e-09,2.255998275904195e-09,5.841111081706208e-11,4.1484775468519956e-10,2.3528402763947627e-18,1.7887771944705233e-09,5.982216102188603e-13,2.7312933135413477e-11,4.5941421987193724e-15,3.5250067187704917e-13,4.4868370863261323e-23,2.171401214451873e-19,4.825183040497256e-21,5.578535386486988e-22,7.940519273364963e-19
9.881669348208202e-06,0.11224538234192011,0.0,0.0,0.0,0.0,0.32999280470677134,0.669993198833335,6.420282418622206e-06,5.907008412591482e-06,4.998543526874729e-08,6.374048908322006e-09,1.58231721341533e-16,2.6077715020782405e-08,6.794676308680391e-07,9.68640371700207e-07,2.159261096991869e-08,4.5133648453158856e-09,2.282457050325676e-09,5.990971703593494e-11,4.2568914653722984e-10,2.41432804576298e-18,1.8578797272736967e-09,6.120256454957168e-13,2.7676136638058264e-11,4.803950223396428e-15,3.7255900824566634e-13,4.712884629362385e-23,2.22816281873048e-19,5.1638832399437104e-21,5.970349380234504e-22,8.556292085056063e-19
9.995506898330798e-06,0.11224538260308178,0.0,0.0,0.0,0.0,0.3299927064071152,0.6699931105049113,6.500077389257955e-06,5.9746220976439555e-06,5.060669842927066e-08,6.444567917131184e-09,1.60198294469143e-16,2.6402769382699674e-08,6.956937826201531e-07,9.919910590588968e-07,2.2379332674653356e-08,4.568832143870834e-09,2.3089137579623885e-09,6.14285379699797e-11,4.366794352957178e-10,2.4766602971704754e-18,1.9287771439806083e-09,6.259259553487354e-13,2.8040454900012432e-11,5.021019550728631e-15,3.9352850990136686e-13,4.958020218416785e-23,2.2857001481246196e-19,5.5223648776873625e-21,6.385041997432857e-22,9.212270832271097e-19
9.999999999999997e-06,0.11224538286665962,0.0,0.0,0.0,0.0,0.3299927025198278,0.6699931070137046,6.503229311916516e-06,5.977290603911039e-06,5.063123848671696e-08,6.447351120473685e-09,1.6027597616643692e-16,2.6415607679782494e-08,6.963383559110495e-07,9.9291863224494e-07,2.2410783694653307e-08,4.57102259302905e-09,2.3099579467264624e-09,6.148890017599923e-11,4.3711627409428855e-10,2.479137861329604e-18,1.9316125849829902e-09,6.264788849802545e-13,2.8054853813768247e-11,5.029738548211007e-15,3.943752926487031e-13,4.967751503323754e-23,2.287987197946913e-19,5.536933121254423e-21,6.40189449528672e-22,9.239016621371766e-19
1.0109344448453395e-05,0.11224538286665962,0.0,0.0,0.0,0.0,0.32999260774380246,0.6699930219357574,6.579992207956956e-06,6.042227688677636e-06,5.12288945243109e-08,6.515080112486641e-09,1.621679876591356e-16,2.6728242133310913e-08,7.121216890044453e-07,1.0156311946794773e-06,2.318561896514329e-08,4.624357246390469e-09,2.335368423961894e-09,6.296761327447797e-11,4.4781891493575354e-10,2.5398386930713267e-18,2.0014939514202434e-09,6.400887260189586e-13,2.8405645323030222e-11,5.245525301235732e-15,4.154405451443886e-13,5.198176200197385e-23,2.344025541586393e-19,5.901588362405011e-21,6.823724606873188e-22,9.910601079174943e-19
1.0223181998575992e-05,0.11224538313262328,0.0,0.0,0.0,0.0,0.32999250871643476,0.6699929331254434,6.660026382951388e-06,6.1098252442368575e-06,5.1852019753764524e-08,6.5855854216527665e-09,1.6414038634264256e-16,2.705413237662477e-08,7.287516788051089e-07,1.0395611506039324e-06,2.4011739855052863e-08,4.679939925671948e-09,2.3618210733256292e-09,6.452698250490727e-11,4.5910787874089855e-10,2.6038649036631224e-18,2.0760547047599636e-09,6.542843744470176e-13,2.877204148706073e-11,5.477644997121033e-15,4.3832723582069227e-13,5.467779178376298e-23,2.4031254092531293e-19,6.302483294952335e-21,7.287468160955112e-22,1.0653518236545955e-18
1.0337019548698588e-05,0.11224538340094234,0.0,0.0,0.0,0.0,0.32999240932461504,0.6699928440735413,6.7401794205672475e-06,6.177414822561713e-06,5.247607023110055e-08,6.656084088139865e-09,1.6611605098777462e-16,2.7380438655776814e-08,7.45584079868686e-07,1.0637812978679158e-06,2.4857966316289e-08,4.735579953482313e-09,2.3882717310563987e-09,6.610668512924816e-11,4.705466192959622e-10,2.668740578661653e-18,2.1524840076334184e-09,6.688360151738486e-13,2.913917228775466e-11,5.7175588302316324e-15,4.622214715366224e-13,5.718435405542307e-23,2.463022869081305e-19,6.726101572490135e-21,7.777492190974442e-22,1.1443350749282922e-18
1.0450857098821185e-05,0.11224538367158608,0.0,0.0,0.0,0.0,0.32999230956794745,0.6699927547796242,6.820450824812245e-06,6.244996481697936e-06,5.3101042138910743e-08,6.726575969363204e-09,1.680943408010888e-16,2.7707160181665994e-08,7.626192183814631e-07,1.0882920063573194e-06,2.572457039914414e-08,4.791277100399034e-09,2.4147204219638582e-09,6.770676049653204e-11,4.821354283887418e-10,2.734467383611788e-18,2.2308065183657764e-09,6.833931107248794e-13,2.950754736876848e-11,5.965449352267544e-15,4.871570237801546e-13,6.003784273890009e-23,2.523695811113613e-19,7.173433932637264e-21,8.294935981818795e-22,1.228253598911065e-18
1.0553310893931522e-05,0.11224538391712793,0.0,0.0,0.0,0.0,0.3299922194746756,0.6699926742078243,6.892795880996076e-06,6.3058132517843006e-06,5.3664301455572426e-08,6.7900130054615724e-09,1.6987734163456293e-16,2.8001563475101115e-08,7.781244526105644e-07,1.1106003789171627e-06,2.652216238265255e-08,4.841453179205312e-09,2.4385225826268492e-09,6.91642794894067e-11,4.926939058878149e-10,2.7943505842360637e-18,2.3029358810330842e-09,6.966676621544361e-13,2.983990288960161e-11,6.1955238636563295e-15,5.105177552857641e-13,6.264511625281433e-23,2.5789772854287994e-19,7.597210591469162e-21,8.785123163973613e-22,1.3082075811904015e-18
1.0655764689041858e-05,0.11224538416450577,0.0,0.0,0.0,0.0,0.32999212908527037,0.669992593439338,6.965236047294512e-06,6.366623696135291e-06,5.422830114088123e-08,6.853444713432393e-09,1.7166269507449322e-16,2.8296301212449493e-08,7.937944042619721e-07,1.1331446734378146e-06,2.733668066999107e-08,4.891675169516076e-09,2.4623231882498626e-09,7.063836079496795e-11,5.033743866514271e-10,2.8549257354106152e-18,2.376636780115666e-09,7.100844317193167e-13,3.017306453890273e-11,6.432346209919018e-15,5.347753950529304e-13,6.532912073752314e-23,2.6348985158764744e-19,8.041883160013855e-21,9.299471076867325e-22,1.3925526314493524e-18
1.0758218484152195e-05,0.11224538441369702,0.0,0.0,0.0,0.0,0.3299920383994457,0.6699925124738569,7.037770958325647e-06,6.4274278565584885e-06,5.479303834669354e-08,6.916871146717644e-09,1.7345043356904828e-16,2.8591372528738173e-08,8.096293088797644e-07,1.1559251575497954e-06,2.8168325440237336e-08,4.9419429020622875e-09,2.486122256802632e-09,7.212903291213493e-11,5.141770819978468e-10,2.916194034940642e-18,2.4519272861377357e-09,7.236636320150945e-13,3.0507002344725777e-11,6.676054828835061e-15,5.599561371742457e-13,6.805654125988714e-23,2.6914621900852927e-19,8.508295849301887e-21,9.838955013130263e-22,1.4814864039707662e-18
1.0860672279262532e-05,0.11224538466467915,0.0,0.0,0.0,0.0,0.3299919474169165,0.6699924313110738,7.11040024737814e-06,6.488225774704123e-06,5.5358510223621505e-08,6.9802923179194866e-09,1.7524044920609347e-16,2.888677662564952e-08,8.256294011478157e-07,1.1789420981777218e-06,2.9017297509021485e-08,4.992256206876673e-09,2.5099198061625877e-09,7.363632427147263e-11,5.251022027539182e-10,2.978156680221392e-18,2.5288255022574984e-09,7.373544753391533e-13,3.084178968986715e-11,6.926789823524988e-15,5.860867338521498e-13,7.091327587882425e-23,2.748665710364818e-19,8.997298312292911e-21,1.0404555068608664e-21,1.5752138593159506e-18
1.0963126074372869e-05,0.11224538491742958,0.0,0.0,0.0,0.0,0.32999185613739834,0.6699923499506814,7.18312354652271e-06,6.549017492055731e-06,5.592471390042217e-08,7.043708294675407e-09,1.7703282391594769e-16,2.9182512603965994e-08,8.417949150145858e-07,1.2021957615810977e-06,2.988379828478478e-08,5.0426149133442494e-09,2.533715854163574e-09,7.5160263242453e-11,5.361499592832381e-10,3.0408148628042642e-18,2.6073495621220427e-09,7.51202581032056e-13,3.117735958978904e-11,7.184693010448986e-15,6.131944678240285e-13,7.382397916244787e-23,2.8065136250551854e-19,9.509784079165046e-21,1.0997303823942464e-21,1.6739469776262565e-18
1.1065579869483205e-05,0.11224538517192564,0.0,0.0,0.0,0.0,0.3299917645606077,0.6699922683923742,7.255940486594258e-06,6.609803049951944e-06,5.6491646508112917e-08,7.107119091296325e-09,1.7882745185108492e-16,2.9478579653275282e-08,8.581260836047387e-07,1.2256864133512535e-06,3.0768029764978795e-08,5.0930188502013e-09,2.557510418565808e-09,7.670087812951489e-11,5.473205614852214e-10,3.1041697747884973e-18,2.6875176297585317e-09,7.651607558085637e-13,3.151378017280788e-11,7.449907872994396e-15,6.413071582105039e-13,7.687278974239342e-23,2.865003412194445e-19,1.0046655241343337e-20,1.1618241592735786e-21,1.777904924488321e-18
1.1168033664593542e-05,0.11224538542814458,0.0,0.0,0.0,0.0,0.32999167268626184,0.6699921866358471,7.328850697201962e-06,6.670582489561002e-06,5.705930515503378e-08,7.17052478073011e-09,1.806244375593937e-16,2.977497685591686e-08,8.746231392923294e-07,1.24941431839752e-06,3.167019454313715e-08,5.143467845531118e-09,2.5813035171011163e-09,7.825819717475022e-11,5.586142187859344e-10,3.168222602024053e-18,2.7693479000221055e-09,7.792844944291935e-13,3.185097005330487e-11,7.722579660440459e-15,6.70453175597986e-13,7.99651516173544e-23,2.9241404693716246e-19,1.060886204893927e-20,1.2268466816014611e-21,1.887314356477451e-18
1.1270487459703879e-05,0.11224538568606364,0.0,0.0,0.0,0.0,0.32999158051407873,0.6699921046807963,7.4018538066950386e-06,6.7313558519041785e-06,5.7627686954380666e-08,7.2339253699986686e-09,1.8242364756625485e-16,3.007170340498744e-08,8.912863135916706e-07,1.2733797409373952e-06,3.259049581118116e-08,5.193961726755906e-09,2.60509516741857e-09,7.98322485520467e-11,5.700311401313638e-10,3.232974531669689e-18,2.852858598800495e-09,7.935145058843071e-13,3.218901495173953e-11,8.002855285284874e-15,7.006614531595149e-13,8.320866178323871e-23,2.9839212324449e-19,1.1197361739478059e-20,1.2949082803843209e-21,2.002409676606457e-18
1.1372941254814215e-05,0.11224538594566007,0.0,0.0,0.0,0.0,0.3299914880437775,0.6699920225269186,7.4749494421991025e-06,6.7921231778277505e-06,5.819678899395941e-08,7.297320937153618e-09,1.842252102053483e-16,3.0368758364648347e-08,9.081158372629937e-07,1.2975829444935145e-06,3.352913735649811e-08,5.244500320644445e-09,2.6288853871373702e-09,8.142306037218796e-11,5.815715339844267e-10,3.298426743708839e-18,2.938067982953453e-09,8.079158105970063e-13,3.252781959029862e-11,8.290883442438237e-15,7.319614934413463e-13,8.648856293405765e-23,3.0443519920781124e-19,1.1813162040737688e-20,1.366125476503644e-21,2.123433231147249e-18
1.1475395049924552e-05,0.11224538620691081,0.0,0.0,0.0,0.0,0.32999139527507765,0.6699919401739116,7.54813722959015e-06,6.852884508033079e-06,5.876660836919554e-08,7.360711482085357e-09,1.8602896294978773e-16,3.066614093124458e-08,9.251119401921337e-07,1.3220241918908461e-06,3.448632355758249e-08,5.295083453310324e-09,2.6526741937857914e-09,8.303066067653761e-11,5.932356083230957e-10,3.364580420301195e-18,3.0249943401785778e-09,8.224173025348183e-13,3.286748687052607e-11,8.586814485760269e-15,7.643833739617163e-13,8.993711996772594e-23,3.105428088267755e-19,1.245727659748443e-20,1.4406150302343263e-21,2.2506354899731582e-18
1.1577848845034889e-05,0.11224538646979292,0.0,0.0,0.0,0.0,0.3299913022077001,0.669991857621474,7.6214167935388085e-06,6.913639883043461e-06,5.9337142147130486e-08,7.424097090004662e-09,1.8783506660054695e-16,3.0963850147231985e-08,9.422748515184264e-07,1.3467037452547472e-06,3.546225938019321e-08,5.345710950221575e-09,2.676461604869567e-09,8.465507744358897e-11,6.050235706383181e-10,3.4314367353665835e-18,3.1136559889056958e-09,8.370971136133133e-13,3.3207902401175855e-11,8.89080058425532e-15,7.979577533172577e-13,9.341200333812468e-23,3.1671570314585434e-19,1.3130773165544234e-20,1.518500453089024e-21,2.384275238408131e-18
1.1680302640145226e-05,0.11224538673428336,0.0,0.0,0.0,0.0,0.3299912088413661,0.6699917748693055,7.694787757475231e-06,6.974389343239947e-06,5.990838740590042e-08,7.487477752426525e-09,1.8964332313629982e-16,3.126188521444206e-08,9.596047994891647e-07,1.3716218660067498e-06,3.645715037414779e-08,5.396382636196486e-09,2.700247637797278e-09,8.629633858098492e-11,6.169356279314079e-10,3.4989968661257395e-18,3.204071278223445e-09,8.518701556773891e-13,3.3549189420579705e-11,9.202995563205697e-15,8.327158778511468e-13,9.707561632689386e-23,3.2295328232556246e-19,1.3834724477512387e-20,1.599905224019509e-21,2.5246197788933892e-18
1.1782756435255562e-05,0.11224538700035913,0.0,0.0,0.0,0.0,0.32999111517579816,0.6699916919171063,7.768249743639066e-06,7.03513292882144e-06,6.048034119168497e-08,7.550853563042805e-09,1.9145393285666067e-16,3.156024515136844e-08,9.77102011612258e-07,1.3967788148619135e-06,3.747120267023791e-08,5.447098335413637e-09,2.7240323099628516e-09,8.795447193364468e-11,6.289719867113507e-10,3.567261980259126e-18,3.296258587814473e-09,8.668299777538753e-13,3.3891211066567586e-11,9.52355509788444e-15,8.686895885006459e-13,1.0075208832961856e-22,3.2925644584413818e-19,1.457026107978802e-20,1.684960185756326e-21,2.6719451399819925e-18
1.1885210230365899e-05,0.11224538726799692,0.0,0.0,0.0,0.0,0.3299910212107192,0.6699916087645778,7.841802373036275e-06,7.095870679847635e-06,6.105300056586277e-08,7.614224503312175e-09,1.9326665370522627e-16,3.185892916831429e-08,9.947667144824206e-07,1.422174851824353e-06,3.8504622977081104e-08,5.497857871406315e-09,2.7478156386537893e-09,8.962950527390934e-11,6.411328529920515e-10,3.6362332501322215e-18,3.390236327886594e-09,8.818745821491108e-13,3.423411517713425e-11,9.85263650939043e-15,9.059113276056039e-13,1.0464121298605589e-22,3.35624427871692e-19,1.533851717661882e-20,1.7737957835977217e-21,2.8265362854714464e-18
1.1987664025476236e-05,0.11224538753717359,0.0,0.0,0.0,0.0,0.32999092694585336,0.6699915254114223,7.915445265498224e-06,7.1566026361913355e-06,6.162636255355207e-08,7.677590677153605e-09,1.9508173467526498e-16,3.215793625680878e-08,1.0125991339649274e-06,1.4478102361849562e-06,3.955761857783223e-08,5.548661067074244e-09,2.771597641152098e-09,9.132146631176283e-11,6.534184322897263e-10,3.705911836969081e-18,3.486022939099488e-09,8.971159803265511e-13,3.4577737984561066e-11,1.0190399008174241e-14,9.44414145679978e-13,1.0852577288520187e-22,3.4205831091853666e-19,1.6140688725842083e-20,1.866550522309918e-21,2.9886873280305453e-18
1.2090117820586572e-05,0.11224538780786583,0.0,0.0,0.0,0.0,0.3299908323809255,0.6699914418573432,7.989178039629295e-06,7.217328837589991e-06,6.220042419995897e-08,7.74095205406677e-09,1.9689887950310727e-16,3.245726563900141e-08,1.03059949498817e-06,1.4736852265168408e-06,4.063039732688719e-08,5.599507744676553e-09,2.795378334622377e-09,9.303038268267879e-11,6.658289296202147e-10,3.7762989083918066e-18,3.583636892489873e-09,9.124319514371232e-13,3.492225675187132e-11,1.0537003434181547e-14,9.842317081846562e-13,1.1265158883518884e-22,3.4855712487386705e-19,1.697797383302221e-20,1.9633620593380573e-21,3.1587017430564023e-18
1.2192571615696909e-05,0.11224538808005034,0.0,0.0,0.0,0.0,0.3299907375156615,0.6699913581020442,8.06300031287653e-06,7.278049323588627e-06,6.277518250887421e-08,7.804308750302377e-09,1.9871839724912445e-16,3.275691627583168e-08,1.0487680217644296e-06,1.4998000806733276e-06,4.172316764652678e-08,5.650397725845324e-09,2.8191577362352515e-09,9.475628196041446e-11,6.783645494963921e-10,3.847395618915452e-18,3.6830966893967394e-09,9.279566391261097e-13,3.526747546182185e-11,1.0892612563118285e-14,1.025398302339132e-12,1.1675044171669812e-22,3.5512217807601325e-19,1.7851636624735225e-20,2.0643769168522333e-21,3.3368925890218413e-18
1.2295025410807246e-05,0.11224538835370369,0.0,0.0,0.0,0.0,0.32999064234978776,0.6699912741452309,8.136911701465904e-06,7.338764133601678e-06,6.335063451000487e-08,7.867660721103262e-09,2.0053992484248882e-16,3.3056887405362205e-08,1.0671049375419536e-06,1.5261550557831633e-06,4.2836138523593666e-08,5.701330831576677e-09,2.84293586303068e-09,9.649919164199246e-11,6.910254959254635e-10,3.919203131572231e-18,3.784420861386699e-09,9.435435973737582e-13,3.561360663035584e-11,1.1257390776022499e-14,1.0679488439599894e-12,1.2112487706810315e-22,3.61752248707186e-19,1.8762941621241594e-20,2.169740210224824e-21,3.523582727725045e-18
1.2397479205917582e-05,0.11224538862880247,0.0,0.0,0.0,0.0,0.3299905468830319,0.6699911899866089,8.210911820484508e-06,7.399473306844662e-06,6.392677718546572e-08,7.931008097562692e-09,2.0236384539566418e-16,3.335717795360967e-08,1.085610464870041e-06,1.5527504082487554e-06,4.3969519506094005e-08,5.752306882246453e-09,2.8667127320687054e-09,9.825913916367988e-11,7.038119724063729e-10,3.991722593871251e-18,3.887627970179085e-09,9.593534791069947e-13,3.596041561657912e-11,1.1631504444380414e-14,1.1119188843339102e-12,1.25443802457198e-22,3.684489235566855e-19,1.9713223953513337e-20,2.279606854458406e-21,3.719105051903717e-18
1.249993300102792e-05,0.112245388905323,0.0,0.0,0.0,0.0,0.3299904511151223,0.6699911056258853,8.285000283803291e-06,7.4601768824083274e-06,6.450360755023597e-08,7.994350817913375e-09,2.0418971349675588e-16,3.365778717941286e-08,1.1042848253026545e-06,1.5795863937411388e-06,4.512352069983208e-08,5.803325697599055e-09,2.8904883602625696e-09,1.0003615188242451e-10,7.167241819270885e-10,4.064955164457842e-18,3.992736607570595e-09,9.752108179693547e-13,3.6308157172351906e-11,1.2015121510912054e-14,1.1573446171061728e-12,1.3007967611837778e-22,3.752106706331976e-19,2.0703817111818182e-20,2.3941296609722812e-21,3.923802711571193e-18
1.2602386796138256e-05,0.11224538918324191,0.0,0.0,0.0,0.0,0.3299903550457882,0.6699910210627675,8.359176704174251e-06,7.5208748991768604e-06,6.5081122564304e-08,8.057689031101488e-09,2.0601800355603314e-16,3.395871396866155e-08,1.1231282397166027e-06,1.6066632671985429e-06,4.6298352764954186e-08,5.854387096765688e-09,2.91426276456279e-09,1.0183025709578052e-10,7.297623269620231e-10,4.138901983482935e-18,4.099765395359489e-09,9.913080231148887e-13,3.6656550392201953e-11,1.2408411974009401e-14,1.20426288520142e-12,1.346238930417503e-22,3.8203942006954656e-19,2.1736130143434578e-20,2.5134723360616846e-21,4.1380293489010246e-18
